placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/GARAGE+DOOR%27S+BY+ATKINS+%26+CO.+INC/data=!4m7!3m6!1s0x2fa9e766ffa85883:0xbd9fce11a93e6ca7!8m2!3d38.5343548!4d-121.4050687!16s%2Fg%2F11yg15t_89!19sChIJg1io_2bnqS8Rp2w-qRHOn70,GARAGE DOOR'S BY ATKINS & CO. INC,5.0,9,Repair service,"8184 Alpine Ave Z, Sacramento, CA 95826, United States","GHMV+PX Sacramento, California, USA",http://www.garagedoorsbyatkins.com/,+1 916-534-0027,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMWENmyJDWPUbzSotRcDFZ88VqHStetv0ITbq1e=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:12:31.375Z,,,,
https://www.google.com/maps/place/West+Sacramento+Doors+Electrical+Repair/data=!4m7!3m6!1s0x809ad39fe76c8271:0xae0819257b7c86dd!8m2!3d38.5497215!4d-121.5381769!16s%2Fg%2F11wfgc3ndl!19sChIJcYJs55_TmoAR3YZ8eyUZCK4,West Sacramento Doors Electrical Repair,,,Contractor,"2155 Town Center Plaza, West Sacramento, CA 95691, United States","GFX6+VP West Sacramento, California, USA",http://www.westsacramentogaragedoorrepair.com/,+1 916-571-0767,Open ⋅ Closes 11 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J3rBtVf-HswsOairON2AQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.23639&pitch=0&thumbfov=100,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:12:35.990Z,,,,
https://www.google.com/maps/place/Spectrum+Garage+Door+Repair/data=!4m7!3m6!1s0xa638a9a54498e2f9:0x846712b8edf1697a!8m2!3d38.7028416!4d-121.3555422!16s%2Fg%2F11xgsbwgz2!19sChIJ-eKYRKWpOKYRemnx7bgSZ4Q,Spectrum Garage Door Repair,5.0,3,Garage door supplier,,,https://spectrumgaragedoorrepairinc.com/,+1 916-407-0611,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMa0gsdPejMly2HIzYF3sdprrm3IftJtU1jNqTp=w408-h272-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:12:40.941Z,,,,
https://www.google.com/maps/place/All+Pro+Overhead+Garage+Doors/data=!4m7!3m6!1s0x809adeb25cf2c8db:0x1d64beedc461a283!8m2!3d38.6729727!4d-121.3325078!16s%2Fg%2F11bbrkktsr!19sChIJ28jyXLLemoARg6JhxO2-ZB0,All Pro Overhead Garage Doors,5.0,172,Garage door supplier,"5859 Rosebud Ln A26, Sacramento, CA 95841, United States","MMF8+5X Sacramento, California, USA",http://www.all-prooverheaddoor.com/,+1 916-628-3639,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOsQk-n4w90n_4g5DFDX-txNVUoXyL7V6RWekIO=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:12:46.133Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/O.E+Garage+Door+LLC/@38.6057796,-121.429764,17z/data=!3m1!4b1!4m6!3m5!1s0x809ad919538f43ed:0xae5e4be1c2197789!8m2!3d38.6057796!4d-121.429764!16s%2Fg%2F11ml9dnb87",O.E Garage Door LLC,,,Garage door supplier,"1543 Bartlett Ln, Sacramento, CA 95815, United States","JH4C+83 Sacramento, California, USA",,+1 530-330-6622,Open ⋅ Closes 5 pm,,true,8 am–5 pm,9:30 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:12:53.114Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/A%2B+DOORS+ENTERPRISE/data=!4m7!3m6!1s0x809ad958d19eb503:0x9c51d21f1c48a905!8m2!3d38.627629!4d-121.4375599!16s%2Fg%2F11x6dtj0n0!19sChIJA7We0VjZmoARBalIHB_SUZw,A+ DOORS ENTERPRISE,5.0,7,Garage door supplier,"1281 Diamond Ave, Sacramento, CA 95815, United States","JHH6+3X Sacramento, California, USA",https://failance.com/,+1 916-884-9938,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSy1O7e0OzyW8tpV6dVPGBvXtDPxVTRtKMW-JZ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:12:57.801Z,,,,
https://www.google.com/maps/place/Leader+Local+Garage+Door/data=!4m7!3m6!1s0x809ac575214148a3:0x2d96eb795876d654!8m2!3d38.5313365!4d-121.3901798!16s%2Fg%2F11y06z2xsv!19sChIJo0hBIXXFmoARVNZ2WHnrli0,Leader Local Garage Door,5.0,41,Garage door supplier,"4949 Florin Perkins Rd #30, Sacramento, CA 95826, United States","GJJ5+GW Sacramento, California, USA",https://leaderlocalgaragedoor.com/,+1 888-242-5288,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPYBftJdd0hOBIGZpAVljR-LYqLKDVp2imLlR_R=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:02.510Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/St.Mary%E2%80%99s+Garage+Door+Services/data=!4m7!3m6!1s0x809adfcc2dfde573:0x521cff8cdc8cb4aa!8m2!3d38.7915775!4d-121.3876815!16s%2Fg%2F11g0r1s5f0!19sChIJc-X9LczfmoARqrSM3Iz_HFI,St.Mary’s Garage Door Services,5.0,410,Garage door supplier,"4360 Eckersley Wy, Roseville, CA 95747, United States","QJR6+JW Roseville, California, USA",https://stmarygaragedoor.com/,+1 916-232-6127,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNXmZj8GB6vMf2kY2Soc63o3Jw5vcGvnTg3hYqm=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:07.051Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/EZ+Sliding+Door+Repair+Sacramento+%7C+Sliding+Door+Repair/data=!4m7!3m6!1s0x809ad162ecf30b03:0x2d296b7e49a3f23b!8m2!3d38.5749305!4d-121.5023258!16s%2Fg%2F11t18305jy!19sChIJAwvz7GLRmoARO_KjSX5rKS0,EZ Sliding Door Repair Sacramento | Sliding Door Repair,4.7,41,Door shop,"520 P St #25, Sacramento, CA 95814, United States","HFFX+X3 Sacramento, California, USA",https://slidingdoorfix.com/service-area/sliding-door-repair-sacramento/,+1 916-461-1300,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPz2wOOC_Ch8X_1ILbpPbK54zIv23J-sK-xpsi9=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:11.407Z,,,,
"https://www.google.com/maps/place/QuickGarageDoor's+Repair/@38.6554742,-121.5100524,17z/data=!3m1!4b1!4m6!3m5!1s0x809ad70024363c2f:0x86273dcf0ef8eb97!8m2!3d38.6554742!4d-121.5100524!16s%2Fg%2F11x2y04x32",QuickGarageDoor's Repair,5.0,10,Repair service,"2250 Parkplace S Dr, Sacramento, CA 95834, United States","MF4Q+5X Sacramento, California, USA",,+1 916-222-8151,,,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:16.171Z,,,,
https://www.google.com/maps/place/Exceptional+Garage+Doors/data=!4m7!3m6!1s0x4cccabb5c90cea4f:0xa45be5867e7e0fbb!8m2!3d38.4070566!4d-121.3785061!16s%2Fg%2F11w22rhg12!19sChIJT-oMybWrzEwRuw9-foblW6Q,Exceptional Garage Doors,5.0,36,Garage door supplier,,,https://exceptionalgd.com/,+1 916-809-1772,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM4sSaADKhUS8Zb8fb54CEtqHa-7GNkRum0JoWJ=w408-h306-k-no,true,7 am–7 pm,Closed,10 am–4 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:20.936Z,,,,
https://www.google.com/maps/place/Vista+Garage+Door+Repair/data=!4m7!3m6!1s0x809ae0767ca2d1bf:0x51f10a0daef4a1a8!8m2!3d38.6547668!4d-121.1555791!16s%2Fg%2F11css0b0ft!19sChIJv9GifHbgmoARqKH0rg0K8VE,Vista Garage Door Repair,4.9,80,Garage door supplier,,,,+1 916-743-9433,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNUrisspNW5ptVMw92mJqUIA-eTsZdvOICNAt8g=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:25.870Z,,,,
https://www.google.com/maps/place/Alta+Garage+Doors/data=!4m7!3m6!1s0x229588c80f4e6121:0x3d59fd3aeea1a766!8m2!3d38.535682!4d-121.372864!16s%2Fg%2F11lcbnjb8h!19sChIJIWFOD8iIlSIRZqeh7jr9WT0,Alta Garage Doors,4.6,11,Garage door supplier,,,http://altagaragedoors.com/,+1 916-800-4030,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhFIEvtEi-Qq_pa5h2IvIOfDA3WGke4EiQ3TCE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:30.578Z,,,,
https://www.google.com/maps/place/Z+Garage+Door+Service/data=!4m7!3m6!1s0x2a86df249e7c6245:0x41f9ae2c33f8b27f!8m2!3d38.5557995!4d-121.383598!16s%2Fg%2F11x95ysvmg!19sChIJRWJ8niTfhioRf7L4Myyu-UE,Z Garage Door Service,5.0,4,Garage door supplier,,,,+1 916-882-4153,Closed ⋅ Opens 7 am Sun,https://lh3.googleusercontent.com/p/AF1QipORtO1b3CM9q78lwBHiPNXUG-6Zcguhv7r_Eb0B=w408-h725-k-no,true,7 am–3 pm,Closed,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:35.375Z,,,,
https://www.google.com/maps/place/TrueEdge+Garage+Door+Experts+Sacramento/data=!4m7!3m6!1s0x809acfb21ac9ee2d:0xb5ff15eaf0228061!8m2!3d38.4995409!4d-121.4635967!16s%2Fg%2F11xkm3mvfl!19sChIJLe7JGrLPmoARYYAi8OoV_7U,TrueEdge Garage Door Experts Sacramento,5.0,1,Garage door supplier,"7000 Franklin Blvd #665, Sacramento, CA 95823, United States","FGXP+RH Sacramento, California, USA",https://trueedgegaragedoorexpertssacramento.com/,+1 916-313-8042,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNw0NzEfAEcu3yk_DIdtl8dsONqvr5jpXABtcoW=w408-h272-k-no,true,Open 24 hours,Open 24 hours,1 am–11 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:40.758Z,,,,
https://www.google.com/maps/place/A+%26+S+Gates+and+garage+doors/data=!4m7!3m6!1s0x2176071583b8818b:0x6ea8290eb6c86e1d!8m2!3d38.5617588!4d-121.461739!16s%2Fg%2F11l6jbvgcf!19sChIJi4G4gxUHdiERHW7Itg4pqG4,A & S Gates and garage doors,5.0,15,Fence contractor,,,,+1 916-719-5691,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPCROPE3BTJCgbyXq-u9jOYxPA7HQdcADcQY4mc=w408-h306-k-no,true,7 am–4:30 pm,7 am–2 pm,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:45.663Z,,,,
https://www.google.com/maps/place/A%26M+Garage+Door+%26+Gate+Service/data=!4m7!3m6!1s0xad097c4a1275be31:0x59a4b19527befc98!8m2!3d38.6447634!4d-121.522984!16s%2Fg%2F11yf_7yvbw!19sChIJMb51Ekp8Ca0RmPy-J5WxpFk,A&M Garage Door & Gate Service,5.0,19,Garage door supplier,,,https://amlocalgaragedoorrepair.com/,+1 279-900-6320,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNAf7ZFH-V7Hbo5zta_GrboY0BRPHv6kgirqN6F=w408-h244-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:50.841Z,,,,
https://www.google.com/maps/place/Carmichael+Garage+Door/data=!4m7!3m6!1s0x809ade9d17cc4f1d:0x49d03f1d2f606203!8m2!3d38.6379671!4d-121.3214131!16s%2Fg%2F1tdkb9xt!19sChIJHU_MF53emoARA2JgLx0_0Ek,Carmichael Garage Door,4.9,482,Garage door supplier,"4045 California Ave STE A, Carmichael, CA 95608, United States","JMQH+5C Carmichael, California, USA",https://www.carmichaelgaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 916-545-8562,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOno2SFsqsfMx4BjGlfRWaZjqIsMsjC0Ta5JTBt=w408-h265-k-no,true,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–5 pm,6 am–11 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:13:55.619Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Vortex+Doors/data=!4m7!3m6!1s0x809ad79aff1f320d:0x171aaee05806bde!8m2!3d38.654871!4d-121.4911353!16s%2Fg%2F1tcw3wdf!19sChIJDTIf_5rXmoAR3muABe6qcQE,Vortex Doors,4.9,351,Door supplier,"1330 Del Paso Rd #100, Sacramento, CA 95834, United States","MG35+WG Sacramento, California, USA",http://www.vortexdoors.com/service-centers/california/sacramento-ca/?utm_source=GMBlisting&utm_medium=organic,+1 916-920-3667,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNWHS1pGHxrLCq1s8M6hGrI5ElM8UPd4lm89Lsc=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:00.130Z,,,,
https://www.google.com/maps/place/Expert+Doors+Garage+Door+Company/data=!4m7!3m6!1s0x809adf5dc0ea1bb7:0x95358e8e04bc06a3!8m2!3d38.6889774!4d-121.3928889!16s%2Fg%2F11f6drm7wr!19sChIJtxvqwF3fmoARowa8BI6ONZU,Expert Doors Garage Door Company,5.0,74,Garage door supplier,"6715 32nd St H, North Highlands, CA 95660, United States","MJQ4+HR North Highlands, California, USA",https://www.expertdoorsgdc.com/,+1 916-628-2043,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMlyce7Aap-_a8iAB5j5LtsLRbuPlA9J4cQSbrN=w408-h272-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:05.020Z,,,,
https://www.google.com/maps/place/Paramount+Garage+Doors/data=!4m7!3m6!1s0x809af107740092b9:0xd38e35395c9ba0ca!8m2!3d38.6306284!4d-121.0572569!16s%2Fg%2F11jx3gs0cl!19sChIJuZIAdAfxmoARyqCbXDk1jtM,Paramount Garage Doors,5.0,62,Garage door supplier,"3638 Rosecrest Cir, El Dorado Hills, CA 95762, United States","JWJV+73 El Dorado Hills, California, USA",http://paramountgaragedoorco.com/,+1 866-601-1539,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO83jqvhkXFhE5eaurACADuVG5Ocxuix1LnErKl=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:09.723Z,,,,
https://www.google.com/maps/place/Sac+Town+Overhead+Doors+Inc./data=!4m7!3m6!1s0x809adfa6aaaaaaab:0x9ceca534a7299a87!8m2!3d38.699066!4d-121.335651!16s%2Fg%2F1tr9nnzg!19sChIJq6qqqqbfmoARh5oppzSl7Jw,Sac Town Overhead Doors Inc.,5.0,42,Garage door supplier,"7307 Roseville Rd building 7, Sacramento, CA 95842, United States","MMX7+JP Sacramento, California, USA",,+1 916-796-6283,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvE7rLKp83u5F0RwoEs2E56p_GGSsnJxnvm5mak2DimhcN_V-cEuhukhmh3SxUQI3GRfi2YN4feUts44jRH64_hevyjKPYLlwe46-ciNS7MKuQFGWjCEm7KM1MrHi1Xr8cTW2T-PYmPNQ=w408-h408-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:15.030Z,,,,
https://www.google.com/maps/place/AUJ+Group+Garage+Door+Repair/data=!4m7!3m6!1s0x678d358bcdc32831:0x73fbf8371e6e29e!8m2!3d38.5531984!4d-121.5473554!16s%2Fg%2F11lnh_d2n1!19sChIJMSjDzYs1jWcRnuLmcYO_Pwc,AUJ Group Garage Door Repair,5.0,8,Garage door supplier,,,,+1 279-238-2264,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPStMY6PzKesgAdmUJFFujehT5yALuwNTIUoOUN=w464-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:19.836Z,,,,
https://www.google.com/maps/place/Fast+Garage+Doors+Repair/data=!4m7!3m6!1s0x809b29241857a007:0x9f37ebd9ac6aa7fc!8m2!3d38.6920897!4d-121.4485697!16s%2Fg%2F11wbvrj377!19sChIJB6BXGCQpm4AR_KdqrNnrN58,Fast Garage Doors Repair,4.9,46,Garage door supplier,"6828 7th Ave, Rio Linda, CA 95673, United States","MHR2+RH Rio Linda, California, USA",http://fastgaragedoorsrepair.us/,+1 916-269-1764,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MtWRLvTpGFEV0UyGJq_YOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.75555&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:24.885Z,,,,
https://www.google.com/maps/place/El+Camino+overhead+garage+doors/data=!4m7!3m6!1s0x809ad9769f7da531:0xea4f65d2eeab6d3a!8m2!3d38.6547668!4d-121.3369619!16s%2Fg%2F11gtz4nf20!19sChIJMaV9n3bZmoAROm2r7tJlT-o,El Camino overhead garage doors,3.9,7,Garage door supplier,,,http://elcaminogaragedoors.com/,+1 916-533-6501,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOe76KNJfmlUBZWw6hDufcUxAwM036v6OtgDCbd=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:29.284Z,,,,
https://www.google.com/maps/place/Industrial+Door+Company/data=!4m7!3m6!1s0x809ad400cafcbe87:0x70f64e535fa906c0!8m2!3d38.5660169!4d-121.3125023!16s%2Fg%2F1tfz0c84!19sChIJh778ygDUmoARwAapX1NO9nA,Industrial Door Company,4.7,120,Door supplier,"10235 Systems Pkwy Suite B, Sacramento, CA 95827, United States","HM8P+CX Sacramento, California, USA",https://www.industrialdoorcompany.com/?utm_campaign=gmb&utm_medium=social&utm_source=organic,+1 916-386-6003,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOHV7ELHrWBCjPSkSuQCIXuGnUdBJrcvGyOwtJN=w408-h242-k-no,true,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:34.174Z,,,,
https://www.google.com/maps/place/SACS+DOOR+%26+GATE+CORP./data=!4m7!3m6!1s0x809adf2ab69dea07:0x8a5dee28f225b635!8m2!3d38.6704653!4d-121.3699932!16s%2Fg%2F11g0z6tgqd!19sChIJB-qdtirfmoARNbYl8ijuXYo,SACS DOOR & GATE CORP.,4.6,56,Door supplier,"5730 Roseville Rd Suite H, Sacramento, CA 95842, United States","MJCJ+52 Sacramento, California, USA",https://www.sacsdoors.com/,+1 916-489-5043,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO2MT24r0EHA_tYNbRynJLUvIPz9d3-sTHh1wMA=w408-h306-k-no,true,7:30 am–7 pm,Open 24 hours,Closed,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:40.619Z,,,,
https://www.google.com/maps/place/Big+Apple+Garage+Door/data=!4m7!3m6!1s0x809ad100051c5551:0x3b6856b4ae6ab39f!8m2!3d38.5832482!4d-121.4933512!16s%2Fg%2F11x8hfh9zw!19sChIJUVUcBQDRmoARn7NqrrRWaDs,Big Apple Garage Door,,,Garage door supplier,"723 9th St, Sacramento, CA 95814, United States","HGM4+7M Sacramento, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0lJv2K6FHanFUFxwSOwSMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.82149&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:43.506Z,,,,
https://www.google.com/maps/place/River+City+Garage+Doors/data=!4m7!3m6!1s0x811b14682078ba81:0x75b36ae68f2e1cda!8m2!3d38.5617588!4d-121.461739!16s%2Fg%2F11tk9499c9!19sChIJgbp4IGgUG4ER2hwuj-Zqs3U,River City Garage Doors,4.9,11,Garage door supplier,,,,+1 530-908-6789,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMcWej3MbQvdrPLrvurY7F7kIOe7H7evDPrAn-R=w408-h306-k-no,true,7 am–1 pm,8 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:48.184Z,,,,
"https://www.google.com/maps/place/Five+or+Free+Garage+Door+Solutions+Inc/@38.5746687,-121.4040155,17z/data=!3m1!4b1!4m6!3m5!1s0x809adbf09412970f:0xb0ea82c7fe236d78!8m2!3d38.5746687!4d-121.4040155!16s%2Fg%2F11ylq_lmtb",Five or Free Garage Door Solutions Inc,,,Garage door supplier,"2443 Fair Oaks Blvd ste 266, Sacramento, CA 95825, United States","HHFW+V9 Sacramento, California, USA",,,,,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:52.616Z,,,,
https://www.google.com/maps/place/Doorway+Solutions+Experts/data=!4m7!3m6!1s0x809ad72c0ce2414f:0xb3d969a232445fd3!8m2!3d38.5912555!4d-121.4851276!16s%2Fg%2F1tgz5r24!19sChIJT0HiDCzXmoAR019EMqJp2bM,Doorway Solutions Experts,3.9,30,Door supplier,"210 12th St, Sacramento, CA 95811, United States","HGR7+GW Sacramento, California, USA",http://doorsandmoreexperts.com/,+1 888-375-5385,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSu5Fkd4eVGCdJHC4HOASdk_NwixVR8ISTFRl6pEqhPszUjM4mw4qRWmCnXL1RvgNCr-4e6Uuaqklr8izQBP6YqlcSOQBE9cir-p8U73JgDfNK-uG-JDltsLbIUtikfiE5zdw6FQ=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-11-07T23:14:57.786Z,,,,
