placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/York+Underfloor+Heating/data=!4m7!3m6!1s0x4879312020318cdf:0x377dccf8c8277116!8m2!3d53.9632207!4d-1.1043653!16s%2Fg%2F11fk8dkphh!19sChIJ34wxICAxeUgRFnEnyPjMfTc,York Underfloor Heating,5.0,1,Heating contractor,"7 Brunel Ct, York YO26 4UU, United Kingdom","XV7W+77 York, UK",http://plumberinselby.co.uk/,+44 1904 500157,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPbXr2HqU3VMhTbax--2wz57xGxtXzCpp-7kmMf=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:11.427Z,,
"https://www.google.com/maps/place/JB+Plumbing,+Heating+%26+Property+Maintenance/data=!4m7!3m6!1s0x47d8cd2b99f60be9:0x68a0bc555f7fa7a1!8m2!3d53.9593889!4d-1.0487005!16s%2Fg%2F11h4c77j4g!19sChIJ6Qv2mSvN2EcRoad_X1W8oGg","JB Plumbing, Heating & Property Maintenance",5.0,10,Gas engineer,"16 Lang Ave, York YO10 3SB, United Kingdom","XX52+QG York, UK",,+44 7535 536050,Closed ⋅ Opens 7 am,https://lh3.googleusercontent.com/p/AF1QipM-0ZEETbuGpPhSp2t50pX3uHnPToFGhj47RSM5=w408-h588-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:16.701Z,,
https://www.google.com/maps/place/Advanced+Plumbing+And+Heating/data=!4m7!3m6!1s0x487931c7e673c68f:0x8fffebeffa4d5406!8m2!3d53.9807317!4d-1.0956504!16s%2Fg%2F11y8k40yn7!19sChIJj8Zz5scxeUgRBlRN-u_r_48,Advanced Plumbing And Heating,5.0,17,Heating contractor,"195 Water Ln, York YO30 6PF, United Kingdom","XWJ3+7P York, UK",https://www.advanced-plumbing-and-heating.co.uk/,+44 1904 530663,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipNaPuc-Y91cV1yxbiJ4ahL2EBIGnn0T3LWTKKvt=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:21.824Z,,
"https://www.google.com/maps/place/York+Heating+and+Plumbing+Solutions/@53.9555146,-0.965432,10z/data=!3m1!4b1!4m6!3m5!1s0x6234c9ad8507953d:0x5cdb965da6de6cfb!8m2!3d53.9555146!4d-0.965432!16s%2Fg%2F11wvg6_f91",York Heating and Plumbing Solutions,5.0,3,Plumber,,,https://www.yhps.co.uk/,+44 7593 215794,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:28.654Z,,
https://www.google.com/maps/place/Chris+Myers+Plumbers/data=!4m7!3m6!1s0x48792e055e2056ef:0xa6f785d515db06a7!8m2!3d53.9305002!4d-1.2080181!16s%2Fg%2F1tcy8dgq!19sChIJ71YgXgUueUgRpwbbFdWF96Y,Chris Myers Plumbers,4.5,13,Heating contractor,,,http://chrismyersplumbersyork.co.uk/,+44 1904 400532,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipOIgX37c2RhBuCXKOqeTC7LZBF5AdrE-LjPhByp=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:33.724Z,,
https://www.google.com/maps/place/Armstrong+Plumbing+and+Heating/data=!4m7!3m6!1s0x487931ce9cd68ecd:0x98afa13baba7e0b7!8m2!3d53.9427641!4d-1.1147076!16s%2Fg%2F11gjt6gzg_!19sChIJzY7WnM4xeUgRt-Cnqzuhr5g,Armstrong Plumbing and Heating,5.0,12,Plumber,"Orchard Way, Dringhouses, York YO24 2NU, United Kingdom","WVVP+44 York, UK",https://armstrongplumbingandheating.co.uk/,+44 1904 373075,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipMXKdIJI45oXz3M-adGNKKDRJt05829B3XLyFMI=w408-h883-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:39.022Z,,
https://www.google.com/maps/place/The+Boiler+Doctor/data=!4m7!3m6!1s0x4879373e7a528dd3:0x36bd85c520dc070b!8m2!3d53.953892!4d-1.1406097!16s%2Fg%2F11lpstt6dg!19sChIJ041Sej43eUgRCwfcIMWFvTY,The Boiler Doctor,5.0,289,Gas engineer,"2 Sanderson Ct, Acomb, York YO26 5DX, United Kingdom","XV35+HQ York, UK",https://www.the-boiler-doctor.co.uk/,+44 1904 206190,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhb7qXbF5QI5Lc9pDfmcgeT_1bEQ3nwMBTxv4x=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:44.597Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Yorkshire+Central+Plumbing+Ltd/data=!4m7!3m6!1s0x4879312cd329d43b:0x86809675ec50cd1e!8m2!3d53.9563445!4d-1.1411643!16s%2Fg%2F1tdcfwt_!19sChIJO9Qp0ywxeUgRHs1Q7HWWgIY,Yorkshire Central Plumbing Ltd,4.4,7,Plumber,"110 Wetherby Rd, Acomb, York YO26 5BY, United Kingdom","XV45+GG York, UK",,+44 7860 839877,Closed ⋅ Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FxKl7Kc2kTZ848Cz095Zcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.2679&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–4 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:50.097Z,,
https://www.google.com/maps/place/Colin+Bell+%26+Son+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x4879315b4f9adf31:0xa1e5493f1018f867!8m2!3d53.9651554!4d-1.0571688!16s%2Fg%2F11w1dl2nfh!19sChIJMd-aT1sxeUgRZ_gYED9J5aE,Colin Bell & Son Plumbing & Heating Ltd,5.0,4,Plumber,"1A Cornborough Ave, Heworth, York YO31 1SH, United Kingdom","XW8V+34 York, UK",https://colinbellplumbing.co.uk/,+44 1904 215112,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RnnT-hh_eOG01X7-fOjLyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.358894&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:40:55.086Z,,
https://www.google.com/maps/place/The+Original+Waterworks/data=!4m7!3m6!1s0x487931a310b4c917:0x56b54feaf81a0ef5!8m2!3d53.9677281!4d-1.0768786!16s%2Fg%2F1tgps3_s!19sChIJF8m0EKMxeUgR9Q4a-OpPtVY,The Original Waterworks,,,Plumber,"35 Brownlow St, York YO31 8LW, United Kingdom","XW9F+36 York, UK",,+44 7740 201539,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VgN1wC0YZZ0Y0_-mULycwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.77914&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:00.173Z,,
https://www.google.com/maps/place/York+Heating+Services+Ltd/data=!4m7!3m6!1s0x4879318a9cd3e139:0x426e64c0b2a085af!8m2!3d53.9689366!4d-1.0601384!16s%2Fg%2F11px2bbg98!19sChIJOeHTnIoxeUgRr4WgssBkbkI,York Heating Services Ltd,5.0,34,Gas engineer,"6 Forest Way, Heworth, York YO31 1BJ, United Kingdom","XW9Q+HW York, UK",http://yorkheatingservices.com/,+44 7878 111999,"Closed ⋅ Opens 8 am

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOQudMzkQ8WFpCqDKT696C57z-NCxknHbf1DV4n=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:06.273Z,,
"https://www.google.com/maps/place/DJC+Plumbing,+Heating+%26+Gas+Engineers/data=!4m7!3m6!1s0x487931341d077fb3:0xe948c9cf2dbe7b63!8m2!3d53.9662423!4d-1.1339238!16s%2Fg%2F1tk62m_5!19sChIJs38HHTQxeUgRY3u-Lc_JSOk","DJC Plumbing, Heating & Gas Engineers",5.0,2,Plumber,"213 Beckfield Ln, Acomb, York YO26 5PH, United Kingdom","XV88+FC York, UK",,+44 1904 783312,Closed ⋅ Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OS7RqUfw6Y6M4-k_cFmbwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.617584&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:12.020Z,,
https://www.google.com/maps/place/M+Collins+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0xe34bafe6e66e725:0xa0066564d1252070!8m2!3d53.9293488!4d-1.0650991!16s%2Fg%2F11kc13m8j7!19sChIJJedmbv66NA4RcCAl0WRlBqA,M Collins Plumbing & Heating Ltd,5.0,48,Plumber,"35 Crossfield Cres, Fulford, York YO19 4QJ, United Kingdom","WWHM+PX Fulford, York, UK",https://www.mcollinsplumbingandheating.co.uk/,+44 7513 468391,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMf63HASCKICbd9Lf1Ry6Dvu0nYYV20HKYEETQK=w408-h882-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:17.388Z,,
https://www.google.com/maps/place/T+C+Drains/data=!4m7!3m6!1s0x48793131962fa535:0x580a9ca019aafd9b!8m2!3d53.9475285!4d-1.1242835!16s%2Fg%2F11bwkdykd3!19sChIJNaUvljExeUgRm_2qGaCcClg,T C Drains,5.0,132,Drainage service,"126 Middleton Rd, Acomb, York YO24 3AP, United Kingdom","WVXG+27 York, UK",http://www.tcdrains.co.uk/,+44 1904 213016,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMhBDxrNyu9X9XQbqb6g91Llt7EjSqVDtKAebYQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:22.583Z,,
https://www.google.com/maps/place/Cj+Plumbing+%26+Heating/data=!4m7!3m6!1s0x487930e74783ffff:0x6d4e689c402f90b9!8m2!3d53.9427586!4d-1.1115555!16s%2Fg%2F11fnwhp5fk!19sChIJ__-DR-cweUgRuZAvQJxoTm0,Cj Plumbing & Heating,5.0,1,Contractor,"18 The Pastures, Dringhouses, York YO24 2JE, United Kingdom","WVVQ+49 York, UK",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nSfboOEjGjrmrYhRvAfI8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.48537&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:26.061Z,,
https://www.google.com/maps/place/York+City+Drainage/data=!4m7!3m6!1s0x487930d0917bb3c1:0x7b2c5528d3fdc3fb!8m2!3d53.9410083!4d-1.1275223!16s%2Fg%2F12cp1hkm2!19sChIJwbN7kdAweUgR-8P90yhVLHs,York City Drainage,4.9,29,Drainage service,"103 Bellhouse Way, York YO24 3LW, United Kingdom","WVRC+CX York, UK",http://www.blockeddrainyork.co.uk/,+44 7877 977437,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMTnkdgYnut_0mk1OG4grIrLjrHejTyqJPIK35b=w408-h497-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:31.480Z,,
https://www.google.com/maps/place/Fraward+Plumbers+Merchants/data=!4m7!3m6!1s0x48793053bb06c353:0xbb4b50cce727eb1b!8m2!3d53.9462106!4d-1.0782873!16s%2Fg%2F1tczddw_!19sChIJU8MGu1MweUgRG-sn58xQS7s,Fraward Plumbers Merchants,5.0,5,Plumbing supply store,"Hospital Fields Rd, York YO10 4DZ, United Kingdom","WWWC+FM York, UK",https://up010j-be.myshopify.com/,+44 1904 676111,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/p/AF1QipNZ6asj_2_-YMZbVsz1zqxExPIw11iYoLlzQOkl=w408-h510-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:37.148Z,,· Delivery
https://www.google.com/maps/place/Liam+Gray+Plumbing+%26+Heating/data=!4m7!3m6!1s0x4879310f83791f85:0x9c53bde22f5df665!8m2!3d53.9455973!4d-1.132487!16s%2Fg%2F11g_w5tdf!19sChIJhR95gw8xeUgRZfZdL-K9U5w,Liam Gray Plumbing & Heating,4.8,16,Plumber,"218 Thoresby Rd, York YO24 3ER, United Kingdom","WVW9+62 York, UK",http://www.liamgrayplumbing.com/,+44 7837 271350,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipP5OG6-8XiLyDKGXoFqf9Br5SmLDgx-vDcvTDyR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:42.700Z,,
https://www.google.com/maps/place/The+Wet+Room+York/data=!4m7!3m6!1s0xbf921ed27d91aef:0x321d1a2c44801e4b!8m2!3d53.8834156!4d-1.1718506!16s%2Fg%2F11wqv7d8c6!19sChIJ7xrZJ-0h-QsRSx6ARCwaHTI,The Wet Room York,5.0,6,Plumber,,,https://revu.website/141152/,+44 7903 611251,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPgUn-ujULxCGBNkqknTGKwvch8Myzp6WRW99EV=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:48.124Z,,
https://www.google.com/maps/place/HB+Professionals/data=!4m7!3m6!1s0x48793161630175dd:0x7cafc84976e3e713!8m2!3d53.9425253!4d-1.0498402!16s%2Fg%2F11ssdxtyw_!19sChIJ3XUBY2ExeUgRE-fjdknIr3w,HB Professionals,,,Plumber,"14 Turner's Croft, Heslington, York YO10 5EL, United Kingdom","WXV2+23 Heslington, York, UK",http://www.hbprofessionals.co.uk/,+44 7850 649373,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO6H2A4nW6E4u52GE2AvXXOEjhQzo1NK11BqGB0=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:53.712Z,,
https://www.google.com/maps/place/James+Hargreaves+Plumbing+Supplies/data=!4m7!3m6!1s0x487931bbca1b641d:0xfb1dce4b2f5d6677!8m2!3d53.9633024!4d-1.0697828!16s%2Fg%2F11bwn9fk5d!19sChIJHWQbyrsxeUgRd2ZdL0vOHfs,James Hargreaves Plumbing Supplies,4.9,14,Plumbing supply store,"110 Layerthorpe, Heworth, York YO31 7YW, United Kingdom","XW7J+83 York, UK",https://www.jameshargreaves.com/plumbing-supplies-branch/york/,+44 1904 404096,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUMLzbhCPnv-JxM4dYAf_Os_N4JKXgK068S4fttmYMQfupvdn5H3AH_vY_ztx5uIQG5GIfK9gAEkRlZLVKOOj0VNavRvHWWXWhHXxac8K02ZS-fbjVpAwXpTo9F9CsExzeHnRq=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:41:59.227Z,,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Watermark+Plumbing+Supplies/data=!4m7!3m6!1s0x487931b9d95884ed:0x4b47e74d0ceb26c6!8m2!3d53.9605712!4d-1.0667283!16s%2Fg%2F1vzqrsg3!19sChIJ7YRY2bkxeUgRxibrDE3nR0s,Watermark Plumbing Supplies,5.0,24,Plumbing supply store,"66A, Ebor Industrial Estate, 62 Hallfield Rd, Tang Hall, York YO31 7XD, United Kingdom","XW6M+68 York, UK",http://www.watermarkplumbing.co.uk/,+44 1904 420340,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/p/AF1QipNKk9Kd_Mw23yq-I1KPXcJxvwjxVXvXJaMHLB0c=w408-h295-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:05.102Z,,· In-store shopping · In-store pick-up · Delivery
"https://www.google.com/maps/place/Langdales+Prestige+Plumbing/@53.9318604,-1.2074565,8z/data=!3m1!4b1!4m6!3m5!1s0x487f377c720f1957:0x2444f92e84407074!8m2!3d53.9318604!4d-1.2074564!16s%2Fg%2F1hc1zh8g_",Langdales Prestige Plumbing,5.0,1,Plumber,,,https://businewmap.org/details/langdales-prestige-plumbing-ChIJVxk,+44 1723 865363,Closed ⋅ Opens 8:30 am,,true,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,Closed,Closed,8:30 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:12.317Z,,
https://www.google.com/maps/place/Henderson+Heating/data=!4m7!3m6!1s0x487930fe7c45710d:0x304e399a49f2a1e7!8m2!3d53.9464605!4d-1.0930506!16s%2Fg%2F1tfsbbyd!19sChIJDXFFfP4weUgR56HySZo5TjA,Henderson Heating,4.6,14,Gas engineer,"95 Albemarle Rd, York YO23 1EP, United Kingdom","WWW4+HQ York, UK",,+44 7513 331811,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipPeAKpeZdhCdQqRP4rYsERFTCFyl7yZV6gL_PQx=w408-h617-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:17.833Z,,
https://www.google.com/maps/place/AdHoc+Handyman+Services+York/data=!4m7!3m6!1s0x4879315dce093a2b:0x980a6dd848d0fdf5!8m2!3d53.9682626!4d-1.1279251!16s%2Fg%2F11ydxv4n9!19sChIJKzoJzl0xeUgR9f3QSNhtCpg,AdHoc Handyman Services York,4.8,16,Handyman/Handywoman/Handyperson,"22 The Paddock, Acomb, York YO26 6AW, United Kingdom","XV9C+8R York, UK",http://www.adhochandyman.co.uk/,+44 7878 256771,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipPxZHz_4OEzPGpc3sFkyU7KWeIaKmuD7KBjOymZ=w408-h306-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,Closed,8 am–10 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:22.875Z,,
https://www.google.com/maps/place/Atlas+Heat+Emergency+Plumber+Boiler+Repair+York/data=!4m7!3m6!1s0x4879316d0dd46d93:0xbac532736b81c5c5!8m2!3d53.9541133!4d-1.0923861!16s%2Fg%2F11fp3xyqhj!19sChIJk23UDW0xeUgRxcWBa3Myxbo,Atlas Heat Emergency Plumber Boiler Repair York,3.7,6,Plumber,"12 Moss St, York YO23 1BF, United Kingdom","XW35+J2 York, UK",http://www.atlasemergencyplumberyork.co.uk/,+44 1904 378006,Closed ⋅ Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkfqOPh5XfQVqRgxMAWzrBUkxQ5TnIjTTP7gNavVYg--rwyyFnUmnE9epf--k7pnsz0QXuFzSHN4qVYwtmu0Pf-fcFbyo5jgEHH1-ppsVgqk0EChGLe8ZlWURnfORkqflyld6nvA=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,9 am–8 pm,9 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:28.107Z,,
https://www.google.com/maps/place/Eden+Heating+%26+Plumbing/data=!4m7!3m6!1s0x487936acfdc4bcd1:0x292aa8cde73062c2!8m2!3d53.9841087!4d-1.1441342!16s%2Fg%2F1vq74cdk!19sChIJ0bzE_aw2eUgRwmIw582oKik,Eden Heating & Plumbing,4.3,6,Plumber,"52 Millfield Ln, Nether Poppleton, York YO26 6ND, United Kingdom","XVM4+J8 Nether Poppleton, York, UK",,+44 1904 795243,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O7tJkDQ23a13ipc4UdTOUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.86696&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:31.489Z,,
https://www.google.com/maps/place/Richard+Moulton+Plumbing/data=!4m7!3m6!1s0x48792e28cd40e767:0x52e898e5d7775075!8m2!3d53.9582814!4d-1.0289565!16s%2Fg%2F1hc5dzf9y!19sChIJZ-dAzSgueUgRdVB31-WY6FI,Richard Moulton Plumbing,5.0,4,Plumber,"28 Beckett Dr, York YO19 5RX, United Kingdom","XX5C+8C York, UK",,+44 7952 061509,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNj0_8G1llKorV1QtY4oleSvMQZ_-iiwgeQRBQCGV_3VklSjtp6Kw548KfKvJmFYFyX_g7zRElya2T989YU1yaeJIjvBJSXAKHZ-F9aPA2P_mGTSkGw56vm_wbEA1n_DSBptWxXg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4:30 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:37.045Z,,
https://www.google.com/maps/place/Janico+of+York/data=!4m7!3m6!1s0x487930ff1497e061:0xe2f29fef3eb90242!8m2!3d53.9454144!4d-1.0888623!16s%2Fg%2F1v9gtzvz!19sChIJYeCXFP8weUgRQgK5Pu-f8uI,Janico of York,4.7,15,Plumbing supply store,"62 Balmoral Terrace, York YO23 1WS, United Kingdom","WWW6+5F York, UK",http://www.janico.co.uk/,+44 1904 644074,,https://lh3.googleusercontent.com/p/AF1QipNRKnkgLl-ZnfYqbBQC4tfWUtYGbuWlkje5rGHp=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:42.450Z,,· In-store pick-up · Delivery
https://www.google.com/maps/place/1st+Choice+Plumbing+%26+Heating/data=!4m7!3m6!1s0x4879304f74d152f1:0x4fa679968a7fc646!8m2!3d53.939998!4d-1.0699267!16s%2Fg%2F1yh9tyckg!19sChIJ8VLRdE8weUgRRsZ_ipZ5pk8,1st Choice Plumbing & Heating,,,Plumber,"3 Cornwall Dr, Fulford, York YO10 4LG, United Kingdom","WWQJ+X2 Fulford, York, UK",,+44 7803 960626,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v7QaIeJDdt5o026PHaDgMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.28464&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:48.029Z,,
https://www.google.com/maps/place/Wards+Plumbing/data=!4m7!3m6!1s0x474722d45de226c7:0x8a5e324aefec7b5d!8m2!3d53.9756944!4d-1.0594606!16s%2Fg%2F11vrlj4kxv!19sChIJxybiXdQiR0cRXXvs70oyXoo,Wards Plumbing,5.0,1,Plumber,,,,+44 7710 525874,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipPoER8r7_VVSuau_bjk8UTHo8l_ALoXaKxH0uh0=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:42:53.508Z,,
