placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/Icon+Downtown+Durham/data=!4m7!3m6!1s0x89ace41b4257a401:0xfb1634385b0da180!8m2!3d35.9972008!4d-78.9231557!16s%2Fg%2F1v2gfmq2!19sChIJAaRXQhvkrIkRgKENWzg0Fvs,Icon Downtown Durham,4.2,470,Apartment complex,"1500 Duke University Rd, Durham, NC 27701, United States","X3WG+VP Durham, North Carolina, USA",http://www.icondowntowndurham.com/,+1 919-489-3112,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMUead1EohZ-3YotZrwuSXDkOWtpi8CRqbasC21=w486-h240-k-no,true,9 am–6 pm,9 am–3 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:04:57.322Z,,,· Dogs allowed
"https://www.google.com/maps/place/Cloverleaf+Management,+LLC/data=!4m7!3m6!1s0x89ace311f0624fa3:0x3b9594d8c5dcc902!8m2!3d36.0491699!4d-78.90498!16s%2Fg%2F11swthjf1k!19sChIJo09i8BHjrIkRAsncxdiUlTs","Cloverleaf Management, LLC",,,Property management company,"3600 N Duke St #1, Durham, NC 27704, United States","23XW+M2 Durham, North Carolina, USA",http://www.cloverleafmgt.com/,+1 919-432-5445,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wWi-_OkI1Xi3BTYjHfDnlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.96167&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:02.162Z,,,
https://www.google.com/maps/place/Triangle+Property+Management+Group/data=!4m7!3m6!1s0x4959a94de92f2757:0xc2bad0acacd36b7a!8m2!3d36.032825!4d-78.9353168!16s%2Fg%2F11ww7bjbk8!19sChIJVycv6U2pWUkRemvTrKzQusI,Triangle Property Management Group,,,Real estate rental agency,"1858 Hillandale Rd, Durham, NC 27705, United States","23M7+4V Durham, North Carolina, USA",,+1 910-258-0714,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w635etbMO-Eym58CaTI9_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.62135&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:07.095Z,,,
https://www.google.com/maps/place/Foster+on+the+Park/data=!4m7!3m6!1s0x89ace5813c9211e7:0xb36fe9675dcfe516!8m2!3d36.0014426!4d-78.9018272!16s%2Fg%2F11gtx_3nfv!19sChIJ5xGSPIHlrIkRFuXPXWfpb7M,Foster on the Park,4.7,93,Apartment complex,"545 Foster St, Durham, NC 27701, United States","232X+H7 Durham, North Carolina, USA",https://fosteronthepark.com/,+1 844-689-0715,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMdTg6x78SZomCFiIXCv57chDNIftpa7U9S0-vk=w427-h240-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:12.310Z,,,· Dogs allowed
https://www.google.com/maps/place/Urban+Durham+Realty/data=!4m7!3m6!1s0x89ace473c84e1a73:0xaecc9f6e296e5dce!8m2!3d36.0001723!4d-78.9004454!16s%2Fg%2F1th24p5d!19sChIJcxpOyHPkrIkRzl1uKW6fzK4,Urban Durham Realty,4.8,128,Real estate agency,"214 Hunt St Suite 190, Durham, NC 27701, United States","232X+3R Durham, North Carolina, USA",http://www.urbandurhamrealty.com/,+1 919-237-3701,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOSMWNBNZgnES01s5MytFJvCli_mdlnl3yOwFJy=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,9 am–1 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:17.491Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Spruce+Quality+Rentals/data=!4m7!3m6!1s0x89acf3ea86da1f23:0x154f5032c348d38f!8m2!3d35.9605204!4d-78.9545758!16s%2Fg%2F11s1v3s1cb!19sChIJIx_ahurzrIkRj9NIwzJQTxU,Spruce Quality Rentals,4.5,345,Property management company,"3511 Shannon Rd, Durham, NC 27707, United States","X26W+65 Durham, North Carolina, USA",http://www.sprucequalityrentals.com/,+1 860-430-4927,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3DkJ9214Aew28yyER4nXTBHKHdjT9gl4o0wqnL0jeK20fIG3tNxSlGLkK4ZHBIbCK1gEWTF3tBc7iBjwF4I0P13chb6dHXTdBnCYEwNAcfWIal55G1SyCxLw5bLC_QScYCCqDvtj5ZHMm=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:22.562Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/TL+Management+Group,+LLC/data=!4m7!3m6!1s0x89ace36998b6c57b:0xd35264177794f849!8m2!3d36.0491699!4d-78.90498!16s%2Fg%2F11rtnh5l8q!19sChIJe8W2mGnjrIkRSfiUdxdkUtM","TL Management Group, LLC",,,Property management company,"3600 N Duke St #1, Durham, NC 27704, United States","23XW+M2 Durham, North Carolina, USA",,+1 984-377-3162,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wWi-_OkI1Xi3BTYjHfDnlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.96167&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:27.511Z,,,
https://www.google.com/maps/place/Durham+Real+Estate+%26+Management/data=!4m7!3m6!1s0x89ace126cfb50f7b:0x235ad0f4430638a9!8m2!3d36.0444006!4d-78.9637683!16s%2Fg%2F11fk13mk0g!19sChIJew-1zybhrIkRqTgGQ_TQWiM,Durham Real Estate & Management,5.0,4,Property management company,"1904 Cole Mill Rd Suite 101, Durham, NC 27712, United States","22VP+QF Durham, North Carolina, USA",http://www.dreamsofnc.com/,+1 919-519-6167,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sPckWawtaRjKVQiK37AFhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.222505&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:32.450Z,,,
https://www.google.com/maps/place/Property+Advisory+Services/data=!4m7!3m6!1s0x89ace4072d457b7b:0x7b7c0e0b3718580e!8m2!3d36.0070875!4d-78.9231175!16s%2Fg%2F1tl8ll3y!19sChIJe3tFLQfkrIkRDlgYNwsOfHs,Property Advisory Services,,,Property management company,"2020 W Main St # 30, Durham, NC 27705, United States","234G+RQ Durham, North Carolina, USA",,+1 919-286-3321,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NMwtWRMb1AJaKYLMXOyGqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.96456&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:35.281Z,,,
https://www.google.com/maps/place/Ticon+Properties/data=!4m7!3m6!1s0x89ace64af5d92e75:0xd9e9b8be9427c1af!8m2!3d35.9746062!4d-78.9587172!16s%2Fg%2F1tfpkpm1!19sChIJdS7Z9UrmrIkRr8EnlL646dk,Ticon Properties,2.8,29,Property management company,"2828 Pickett Rd, Durham, NC 27705, United States","X2FR+RG Durham, North Carolina, USA",http://www.ticonproperties.com/,+1 919-484-1060,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noF-5QDSybaSBIrKEipZ7FbpfAOLrv3z_inEkEyESxUlhjiDnJfrSbKDtxCPb4qkdhpa1Ny0UZVHBNmWP1k_4jncnwukV1cFN4qrStQAP5FSzv3c7ODv9OGSgmLzzKwgD1opEI=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:40.618Z,,,
https://www.google.com/maps/place/Acre/data=!4m7!3m6!1s0x89ace578f6790faf:0xc1a54e926a22c257!8m2!3d35.99558!4d-78.9021691!16s%2Fg%2F11kq0n45w0!19sChIJrw959njlrIkRV8IiapJOpcE,Acre,5.0,5,Software company,"201 W Main St, Durham, NC 27701, United States","X3WX+64 Durham, North Carolina, USA",http://www.acrehomes.com/,+1 984-370-8720,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_v_XMqzZ1pvy-iKyauWFfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.00435&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:45.733Z,,,
https://www.google.com/maps/place/Duke+University+Management+Co/data=!4m7!3m6!1s0x89ace46d09cc53b9:0x1cef0cf34740f4ef!8m2!3d35.9923348!4d-78.9028832!16s%2Fg%2F1td3scb0!19sChIJuVPMCW3krIkR7_RAR_MM7xw,Duke University Management Co,5.0,1,University,"280 S Mangum St STE 210, Durham, NC 27701, United States","X3RW+WR Durham, North Carolina, USA",http://www.duke.edu/,+1 919-668-9995,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MNFTOBWTSkcCQgxnristBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.95503&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:48.464Z,,,
"https://www.google.com/maps/place/Frank+Ward,+REALTORS%C2%AE+Durham+County,+North+Carolina+since+1964/data=!4m7!3m6!1s0x89ace413ab407b6b:0x894d499ffbf6dd33!8m2!3d35.9943881!4d-78.9092769!16s%2Fg%2F1ttyxlvy!19sChIJa3tAqxPkrIkRM932-59JTYk","Frank Ward, REALTORS® Durham County, North Carolina since 1964",4.7,3,Real estate agent,"518 S Duke St, Durham, NC 27701, United States","X3VR+Q7 Durham, North Carolina, USA",http://www.frankwardrealtors.com/,+1 919-688-5811,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMCwwi3PIlK7WJBHjGf-Y3tfYqI69DFWrgTIJ2g=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:53.423Z,,,
"https://www.google.com/maps/place/Independence+Park+Apartments+in+Durham,+NC/data=!4m7!3m6!1s0x89ace3ade51978e5:0xd87edc9f93c85bb7!8m2!3d36.0442843!4d-78.8967966!16s%2Fg%2F11bbrmdr01!19sChIJ5XgZ5a3jrIkRt1vIk5_cftg","Independence Park Apartments in Durham, NC",4.0,179,Apartment rental agency,"215 William Penn Plaza, Durham, NC 27704, United States","24V3+P7 Durham, North Carolina, USA",https://www.independenceparkliving.com/,+1 919-887-7009,"Open ⋅ Closes 6 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM_N9nVVTZp7SX8qe6qG0oXTOR45YFlKtQD9qdr=w427-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:05:58.666Z,,,
https://www.google.com/maps/place/south+east+real+estate+mgmt+co/data=!4m7!3m6!1s0x89ace66064769d61:0x77bb72dd5c7fc14e!8m2!3d35.966435!4d-78.9499157!16s%2Fg%2F1tfsj8ck!19sChIJYZ12ZGDmrIkRTsF_XN1yu3c,south east real estate mgmt co,2.0,29,Property management company,"3709 University Dr, Durham, NC 27707, United States","X382+H2 Durham, North Carolina, USA",http://durhamrentalmanagement.com/,+1 919-419-1200,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rf1fv-lZ5eGXrmR0CckIhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.40173&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:04.256Z,,,
"https://www.google.com/maps/place/Morgan's+Property+Management/@36.0914301,-78.8991183,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace27640005383:0xf6d5730abbfd83b4!8m2!3d36.0914301!4d-78.8991183!16s%2Fg%2F1tnplwh8",Morgan's Property Management,2.9,13,Property management company,"5409 Stephens Ln, Durham, NC 27712, United States","34R2+H9 Durham, North Carolina, USA",http://www.mpmnc.com/,+1 919-479-5762,Open ⋅ Closes 6 pm,,true,10 am–6 pm,10 am–3 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:11.283Z,,,
https://www.google.com/maps/place/Griffin+Associates+Realtors/data=!4m7!3m6!1s0x89ace50dbb53666f:0x3314a5ec4ca9394b!8m2!3d36.0306415!4d-78.93772!16s%2Fg%2F1hhhqtcfn!19sChIJb2ZTuw3lrIkRSzmpTOylFDM,Griffin Associates Realtors,3.6,32,Real estate agency,"1816 Front St #110, Durham, NC 27705, United States","23J6+7W Durham, North Carolina, USA",http://www.griffin-realtors.com/,+1 919-383-2595,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PoqbWyY6XTx7073rH9xFkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.02515&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:16.295Z,,,
https://www.google.com/maps/place/Real+Property+Management+Trustworthy/data=!4m7!3m6!1s0x89acef9e1ab6e9b9:0x69cc53ddfc127a01!8m2!3d35.8805266!4d-78.8420714!16s%2Fg%2F11q3sy3byr!19sChIJuem2Gp7vrIkRAXoS_N1TzGk,Real Property Management Trustworthy,5.0,21,Property management company,"4819 Emperor Blvd suit 400, Durham, NC 27703, United States","V5J5+65 Durham, North Carolina, USA",https://www.rpmtrustworthy.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 984-666-0912,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNmTOum66Hm0Hof-sF4mLmZj1lXcEOImoclqkaF=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:21.189Z,,,
"https://www.google.com/maps/place/Carver+Creek+Apartments/@36.0454063,-78.8915176,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace3ac43a0b42d:0x99ef34611d44da0a!8m2!3d36.0454063!4d-78.8915176!16s%2Fg%2F1td269g7",Carver Creek Apartments,3.1,13,Property management company,"531 E Carver St, Durham, NC 27704, United States","24W5+59 Durham, North Carolina, USA",https://www.carvercreekdurham.com/,+1 919-471-7346,Open ⋅ Closes 5:30 pm,,false,9:30 am–5:30 pm,9:30 am–5:30 pm,10 am–4 pm,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:28.580Z,,,
https://www.google.com/maps/place/Muscadine+%2B+Pine+Property+Management/data=!4m7!3m6!1s0x89acfb1017f52229:0x79055e591b5a760b!8m2!3d36.1293107!4d-78.8586344!16s%2Fg%2F11f8_p_0_m!19sChIJKSL1FxD7rIkRC3ZaG1leBXk,Muscadine + Pine Property Management,4.4,14,Property management company,"107 Blackford Ct, Durham, NC 27712, United States","44HR+PG Durham, North Carolina, USA",https://muscadineandpinepropertymanagement.com/,+1 984-789-5449,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN9X--Ydn0hR1RryilXkzpGGB0gGIsTK-kLOVF8=w425-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:33.486Z,,,
https://www.google.com/maps/place/Stay+Maven+STR/data=!4m7!3m6!1s0x89ace3f8d965fb4d:0x4ab6093d06ef94fe!8m2!3d36.0113865!4d-78.922218!16s%2Fg%2F11y1mx02sb!19sChIJTftl2fjjrIkR_pTvBj0Jtko,Stay Maven STR,,,Property management company,"811 9th St #280, Durham, NC 27705, United States","236H+H4 Durham, North Carolina, USA",https://www.staymaven.co/contact,+1 502-509-3163,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ndEWR9l-hh70rfNOIJJiAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.29657&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:36.310Z,,,
https://www.google.com/maps/place/West+Village/data=!4m7!3m6!1s0x89ace472d571b4e9:0x21ac3b21d28756da!8m2!3d35.9981179!4d-78.9073039!16s%2Fg%2F1w2yvrqd!19sChIJ6bRx1XLkrIkR2laH0iE7rCE,West Village,4.2,685,Apartment complex,"605 W Main St Ste C, Durham, NC 27701, United States","X3XV+63 Durham, North Carolina, USA",https://www.westvillageapts.com/?utm_source=google+local&utm_medium=organic&utm_campaign=website+link+beacon,+1 833-210-5745,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMFs2wwNT7u3b_8vzUa_L2s1cOGfrOsKMOqVYix=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:41.301Z,,,· Dogs allowed
https://www.google.com/maps/place/SVN+Real+Estate+Associates/data=!4m7!3m6!1s0x89ace68adb4a4acf:0x4749275aa422926a!8m2!3d35.9710162!4d-78.9466627!16s%2Fg%2F1tgz6bnp!19sChIJz0pK24rmrIkRapIipFonSUc,SVN Real Estate Associates,3.6,122,Commercial real estate agency,"3333 Durham-Chapel Hill Blvd C, Durham, NC 27707, United States","X3C3+C8 Durham, North Carolina, USA",http://www.svn-rea.com/,+1 919-489-2000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNxviS74Iiqfg-pytO1qajPZ_1AODel4HxFgwWJ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:46.529Z,,,
https://www.google.com/maps/place/Atrium+Apartments/data=!4m7!3m6!1s0x89ace3a8c9b6a24f:0x64b80a65ce5cdc1b!8m2!3d36.039554!4d-78.888713!16s%2Fg%2F1tl_mlbj!19sChIJT6K2yajjrIkRG9xczmUKuGQ,Atrium Apartments,4.6,199,Apartment complex,"3800 Meriwether Dr, Durham, NC 27704, United States","24Q6+RG Durham, North Carolina, USA",https://gscapts.com/apartments/north-carolina/atrium?y_source=1_MTUyOTEyODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 919-635-1652,"Open ⋅ Closes 6 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOgQB041f7h7i7MJMX_FcxtSDspYjehEhpRFZdB=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:51.845Z,,,· Dogs allowed
"https://www.google.com/maps/place/NRP+Management/@36.057642,-78.8900068,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace250d88ae681:0x5d2a10ed56976f7f!8m2!3d36.057642!4d-78.8900068!16s%2Fg%2F1trtw5kx",NRP Management,5.0,1,Property management company,"4801 Danube Ln, Durham, NC 27704, United States","3455+3X Durham, North Carolina, USA",,+1 919-477-1024,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:06:56.731Z,,,
https://www.google.com/maps/place/Ace+Wang+-+NC+Realtor/data=!4m7!3m6!1s0x89ace16beadfdec9:0x23619aacc4fbcf8!8m2!3d36.0334664!4d-78.9364454!16s%2Fg%2F11wr3l2sg8!19sChIJyd7f6mvhrIkR-LxPzKoZNgI,Ace Wang - NC Realtor,5.0,6,Real estate agent,"1901 Hillandale Rd, Durham, NC 27705, United States","23M7+9C Durham, North Carolina, USA",https://westandwoodall.com/agents/ace-wang,+1 857-210-4887,"Open 24 hours

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMQnHBx9jSsP-kzpRyHmiD7PK550wNgmNK1yZcJ=w408-h264-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:07:01.702Z,,,
"https://www.google.com/maps/place/Community+Association+Management,+Limited/data=!4m7!3m6!1s0x89acef2e755c6a47:0xc375ad1205e1e32!8m2!3d35.9055871!4d-78.8938298!16s%2Fg%2F11kxl187dy!19sChIJR2pcdS7vrIkRMh5eINFaNww","Community Association Management, Limited",3.1,13,Property management company,"1000 Park Forty Plaza Suite 225, Durham, NC 27713, United States","W444+6F Durham, North Carolina, USA",https://communityassociationmanagement.com/raleigh-nc-hoa-management-company/,+1 919-741-5285,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPbflDa0wCHfvpUxpMvkGKDcnaYHAHSGfvrHXkf=w525-h240-k-no,true,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:07:06.797Z,,,
https://www.google.com/maps/place/Berkshire+Main+Street+Apartments/data=!4m7!3m6!1s0x89ace4001e6dc957:0xe90a917cb7ed9df3!8m2!3d36.0085148!4d-78.9280604!16s%2Fg%2F11b61r10dd!19sChIJV8ltHgDkrIkR853tt3yRCuk,Berkshire Main Street Apartments,4.3,94,Apartment building,"704 15th St, Durham, NC 27705, United States","235C+CQ Durham, North Carolina, USA",https://berkshiremainstreet.com/,+1 984-217-1897,,https://lh3.googleusercontent.com/p/AF1QipN1uMM7zIXJ-03cn7qGVmqN-UQOqSygwoGGwPtd=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-09-25T17:07:10.296Z,,,· Dogs allowed
