placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error,isBlackOwned
https://www.google.com/maps/place/Dartmouth+Hitchcock+Clinics+Nashua/data=!4m7!3m6!1s0x89e3b0d90dbdecfb:0x885f7a7009cb52f2!8m2!3d42.785274!4d-71.4980267!16s%2Fg%2F1jmczxhpb!19sChIJ--y9Ddmw44kR8lLLCXB6X4g,Dartmouth Hitchcock Clinics Nashua,3.0,141,Medical clinic,"2300 Southwood Dr, Nashua, NH 03063, United States","QGP2+4Q Nashua, New Hampshire, USA",http://www.dartmouth-hitchcock.org/,+1 603-577-4000,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0cmfnP4eDMNMOLVWYqn_nbZ2BIdfWOTzvdIsGc6v3Zlj7yPEHt2FUMnvgOdCn4IoqGDtA2QlMpwcKmirCpjHPdSI2muhf8OBIXBGM8B-imUQiMLfwE8ckz4V08fnF3LvcD9c=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:07.611Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/GateHouse+Treatment+Drug+%26+Alcohol+Rehab+Center+-+Nashua,+NH/data=!4m7!3m6!1s0x89e3b751a288e647:0x16cd6d092fd9a1e!8m2!3d42.7925134!4d-71.5214374!16s%2Fg%2F11c30xlyn5!19sChIJR-aIolG344kRHpr9ktDWbAE","GateHouse Treatment Drug & Alcohol Rehab Center - Nashua, NH",4.2,76,Addiction treatment center,"491 Amherst St Unit 105, Nashua, NH 03063, United States","QFVH+2C Nashua, New Hampshire, USA",https://www.gatehousetreatment.com/contact/?utm_source=google&utm_medium=organic&utm_campaign=GMB-Nashua-Amherst-ST,+1 855-211-1191,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNBgsUrmBnZp3ITqWD0Nfoq3DGwVV5lOctiUa3m=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:12.222Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Nashua+Rheumatology/data=!4m7!3m6!1s0x89e3b0dbe4bb8431:0x643088c897482df0!8m2!3d42.7563173!4d-71.4582287!16s%2Fg%2F1tflt0q8!19sChIJMYS75Nuw44kR8C1Il8iIMGQ,Nashua Rheumatology,3.4,20,Medical Center,"17 Prospect St S202, Nashua, NH 03060, United States","QG4R+GP Nashua, New Hampshire, USA",https://www.snhhealth.org/our-locations/practice-locations/specialty-care/nashua-rheumatology,+1 603-594-6300,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=335nhx04VR99w00USpj1vQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.22177&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:16.816Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Dartmouth+Cancer+Center+Nashua/data=!4m7!3m6!1s0x89e3b70501c07611:0xf0b41aa603861624!8m2!3d42.785283!4d-71.4980266!16s%2Fg%2F11s64j32tq!19sChIJEXbAAQW344kRJBaGA6YatPA,Dartmouth Cancer Center Nashua,,,Women's health clinic,"2300 Southwood Dr, Nashua, NH 03063, United States","QGP2+4Q Nashua, New Hampshire, USA",https://cancer.dartmouth.edu/locations-directions/dartmouth-cancer-center-nashua,+1 603-577-4170,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=US7ecEf364gZJo3vV2nDTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.15905&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:19.159Z,,,,,,,,,,
https://www.google.com/maps/place/Lice+Clinics+of+America+-+Operated+by+Nits+End+-+Nashua/data=!4m7!3m6!1s0x89e3b1408e621e79:0x93fbbeaea7a9c55e!8m2!3d42.7081396!4d-71.4484523!16s%2Fg%2F11f610rnx1!19sChIJeR5ijkCx44kRXsWpp66--5M,Lice Clinics of America - Operated by Nits End - Nashua,5.0,184,Medical clinic,"71 Spit Brook Rd Unit 401A, Nashua, NH 03060, United States","PH52+7J Nashua, New Hampshire, USA",https://www.liceclinicsofamerica.com/landing/nashua/?utm_source=Googleutm_medium=GMButm_campaign=landing_page_click,+1 603-880-2035,Closes soon ⋅ 8 pm ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO-c_AzTo95yOc022IyVBbA6iRt98HR_C1-rhjo=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:23.642Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–7 pm,9 am–7 pm,9 am–8 pm,,,
https://www.google.com/maps/place/Mental+HealthWorks+Pllc/data=!4m7!3m6!1s0x89e3b7be6ac1d5c3:0x2ec4de63cb1236c1!8m2!3d42.7330839!4d-71.477809!16s%2Fg%2F11m6dqn0dy!19sChIJw9XBar6344kRwTYSy2PexC4,Mental HealthWorks Pllc,5.0,2,Mental health clinic,"11 Northeastern Blvd #240a, Nashua, NH 03062, United States","PGMC+6V Nashua, New Hampshire, USA",https://www.mentalhealthworksplus.com/,+1 603-417-4378,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNwBdkE4Qv-Dhs-YX2R5dfya4V3E1t8QorfygzP=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:27.975Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,,,
"https://www.google.com/maps/place/Hassan+Yameen,+MD/data=!4m7!3m6!1s0x89e3b7348a95428d:0xe363628f0b647af3!8m2!3d42.7493836!4d-71.4803099!16s%2Fg%2F11p0792_tp!19sChIJjUKVijS344kR83pkC49iY-M","Hassan Yameen, MD",4.9,46,Oncologist,"172 Kinsley St, Nashua, NH 03060, United States","PGX9+QV Nashua, New Hampshire, USA",https://stjosephhospital.com/provider/hassan-yameen-md/?utm_source=GMBSocialClimb&utm_medium=HassanYameen%2CMD,+1 603-880-3408,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPFOXxFbLqn2yHHzui_4FyhjvEj60NPRj7H4GM0=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:32.655Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Dartmouth+Cancer+Center+Nashua+%7C+Familial+Cancer+Program/data=!4m7!3m6!1s0x89e3b6c0f574417b:0x22eaddbe761a51d3!8m2!3d42.7850961!4d-71.4980084!16s%2Fg%2F11hbqp1k61!19sChIJe0F09cC244kR01Eadr7d6iI,Dartmouth Cancer Center Nashua | Familial Cancer Program,5.0,4,Oncologist,"2300 Southwood Dr, Nashua, NH 03063, United States","QGP2+2Q Nashua, New Hampshire, USA",https://cancer.dartmouth.edu/locations-directions/dartmouth-cancer-center-nashua,+1 603-577-4170,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uh4FOdayE38NdtrNJxHiNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.50636&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:35.370Z,,,,,,,,,,
https://www.google.com/maps/place/Ketaminology/data=!4m7!3m6!1s0x89e3b1c450d75509:0x198e6a3e606a0fb7!8m2!3d42.7881031!4d-71.515407!16s%2Fg%2F11j6jfy9s3!19sChIJCVXXUMSx44kRtw9qYD5qjhk,Ketaminology,,,Medical clinic,"436 Amherst St Suite 101, Nashua, NH 03063, United States","QFQM+6R Nashua, New Hampshire, USA",,+1 603-577-3003,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FUKKTi1RWDaqoTtm1onSSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.6244&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:39.815Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,,
"https://www.google.com/maps/place/Cup+of+Life+Healing+Center,+L.L.C./data=!4m7!3m6!1s0x89e3b7470c774d7d:0x33c2b12d824a7e80!8m2!3d42.7845204!4d-71.5093027!16s%2Fg%2F11td14kc3z!19sChIJfU13DEe344kRgH5Kgi2xwjM","Cup of Life Healing Center, L.L.C.",5.0,12,Acupuncture clinic,"400 Amherst St Suite 402, Nashua, NH 03063, United States","QFMR+R7 Nashua, New Hampshire, USA",https://cupoflifehealingcenter.com/,+1 603-352-3625,Closed ⋅ Opens 11 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOjgLiGD0u-ZYo-GGMLBaNgiM9BjV_feqDu9Zbl=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:44.301Z,Closed,11 am–7 pm,9 am–7 pm,11 am–7 pm,9 am–7 pm,9 am–3 pm,Closed,,,
https://www.google.com/maps/place/Body+Stress+Solutions/data=!4m7!3m6!1s0x872b7433cfb94af7:0x3bde8bd550959d1d!8m2!3d42.7800558!4d-71.4967559!16s%2Fg%2F11bzq3mdl3!19sChIJ90q5zzN0K4cRHZ2VUNWL3js,Body Stress Solutions,4.8,25,Naturopathic practitioner,"0 Profile Cir, Nashua, NH 03063, United States","QGJ3+27 Nashua, New Hampshire, USA",https://www.mysolution.healthcare/,+1 603-236-7693,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPo5u6SabzwfK1UkrrN2pmhrmEtgBuqLBH6E6EM=w530-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:48.842Z,Closed,8 am–4 pm,8 am–4 pm,8 am–7 pm,8 am–4 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/Soleo+Health+Inc./data=!4m7!3m6!1s0x89e3b6eb166aaaab:0x47c923843cd7ed5f!8m2!3d42.786429!4d-71.5051464!16s%2Fg%2F11h7v7gklj!19sChIJq6pqFuu244kRX-3XPIQjyUc,Soleo Health Inc.,,,Corporate office,"11 Trafalgar Square, Nashua, NH 03063, United States","QFPV+HW Nashua, New Hampshire, USA",https://www.soleohealth.com/about-us/locations/index,+1 833-765-3648,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ORmc1HjHZWJL_TgoBp1EHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.75789&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Nashua+NH/@42.7557494,-71.4764421,14z",2025-09-28T23:43:53.258Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Local+Infusion/data=!4m7!3m6!1s0x89e26b5643471a13:0x3c11f3a358af43f2!8m2!3d43.1990963!4d-71.5523291!16s%2Fg%2F11tnv_hy4m!19sChIJExpHQ1Zr4okR8kOvWKPzETw,Local Infusion,5.0,40,Medical clinic,"194 Pleasant St Suite 7, Concord, NH 03301, United States","5CXX+J3 Concord, New Hampshire, USA",http://www.mylocalinfusion.com/,+1 603-208-3085,Closes soon ⋅ 8 pm ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNpgSng_FnzeOOOdh7TmHH2QVN1xY6npJjk8itF=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Concord+NH/@43.2062206,-71.5398156,14z",2025-09-28T23:44:05.088Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,,,
https://www.google.com/maps/place/Novella+Infusion+Concord/data=!4m7!3m6!1s0x89e26b9af692e719:0x1c5dcec163340a98!8m2!3d43.1981698!4d-71.5532426!16s%2Fg%2F11wf_jtmrv!19sChIJGeeS9ppr4okRmAo0Y8HOXRw,Novella Infusion Concord,,,Medical clinic,"171 Pleasant St STE. 201, Concord, NH 03301, United States","5CXW+7P Concord, New Hampshire, USA",https://novellainfusion.com/concord-infusion-center/,+1 603-836-9869,,,https://lh3.googleusercontent.com/p/AF1QipPRN2q5aJEiwKVbM0psTX88Jzhl9GBO57y9V7Md=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Concord+NH/@43.2062206,-71.5398156,14z",2025-09-28T23:44:07.379Z,,,,,,,,,,
https://www.google.com/maps/place/Novella+Infusion+Derry/data=!4m7!3m6!1s0x89e25324f71d385f:0xe0008e3ea67264cf!8m2!3d42.8994401!4d-71.3222453!16s%2Fg%2F11jsnv7ctc!19sChIJXzgd9yRT4okRz2Rypj6OAOA,Novella Infusion Derry,5.0,3,Medical clinic,"14a Tsienneto Rd Suite 300A, Derry, NH 03038, United States","VMXH+Q4 Derry, New Hampshire, USA",http://novellainfusion.com/,+1 603-836-9869,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNFjG--vS926vf28P8BGRoBRhmd2mp11v6cTCu2=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Derry+NH/@42.8819702,-71.3241656,14z",2025-09-28T23:44:19.155Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Infusion+Services+at+Parkland+Medical+Center/@42.8974987,-71.3240377,17z/data=!3m1!4b1!4m6!3m5!1s0x89e253af91679b01:0xff963462f993581f!8m2!3d42.8974987!4d-71.3240377!16s%2Fg%2F1tfgf790",Infusion Services at Parkland Medical Center,,,Medical clinic,"6 Tsienneto Rd UNIT 101, Derry, NH 03038, United States","VMWG+X9 Derry, New Hampshire, USA",http://parklandmedicalcenter.com/,+1 603-537-2060,Closed ⋅ Opens 9 am Mon,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Derry+NH/@42.8819702,-71.3241656,14z",2025-09-28T23:44:25.670Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Novella+Infusion+Rochester/@43.304526,-70.9756186,14z/data=!4m6!3m5!1s0x89e29b652734b505:0xbd138b14a676235c!8m2!3d43.2972505!4d-70.9916914!16s%2Fg%2F11ybklhqzq",Novella Infusion Rochester,5.0,2,Medical clinic,"120 Washington St Suite 101, Rochester, NH 03839, United States","72W5+W8 Rochester, New Hampshire, USA",https://novellainfusion.com/find-a-location/,+1 603-836-9869,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP-vQLOWb-FjTrdgYC1cuuKUK-bSzMI5SLbyxCu=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Rochester+NH/@43.304526,-70.9756186,14z",2025-09-28T23:44:34.592Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Monadnock+Medical+%26+Aesthetics/data=!4m7!3m6!1s0x89e173f413936efb:0xef3fb8045cc5a9c!8m2!3d42.9309483!4d-72.2814714!16s%2Fg%2F11vc53mxk4!19sChIJ-26TE_Rz4YkRnFrMRYD78w4,Monadnock Medical & Aesthetics,5.0,19,Medical office,"85 Emerald St Suite 205, Keene, NH 03431, United States","WPJ9+9C Keene, New Hampshire, USA",https://monadmed.com/,+1 603-770-8800,Closed ⋅ Opens 9 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPJQgYZriyLFCwMokpV8vCanaD078QQJXu43gDE=w408-h276-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:44:47.303Z,Closed,9 am–3 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–4 pm,9 am–1 pm,,,
https://www.google.com/maps/place/Live+Free+Recovery+Services/data=!4m7!3m6!1s0x89e17357df5d1885:0x11f11f5c2ecca95f!8m2!3d42.9137191!4d-72.2949646!16s%2Fg%2F11rc_z_p5q!19sChIJhRhd31dz4YkRX6nMLlwf8RE,Live Free Recovery Services,4.4,35,Addiction treatment center,"17 Kit St, Keene, NH 03431, United States","WP74+F2 Keene, New Hampshire, USA",https://livefreerecoverynh.com/locations/outpatient-rehab-keene-nh/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link,+1 888-610-2847,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNyzE_1n0TUAVcKuxmKHn4Ao3nQ2J0j966Eb15u=w603-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:44:51.720Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Introspect+Wellness/data=!4m7!3m6!1s0x89e175bad0468593:0x1cd24f53d1791567!8m2!3d42.9336895!4d-72.2794021!16s%2Fg%2F11v5dsmtd_!19sChIJk4VG0Lp14YkRZxV50VNP0hw,Introspect Wellness,5.0,36,Medical spa,"19 West St, Keene, NH 03431, United States","WPMC+F6 Keene, New Hampshire, USA",https://introspect-wellness.com/,+1 603-338-6065,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNICw8is8W24e4xr4zelsMaebOg-BkOy6jh6Zc1=w408-h401-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:44:54.291Z,,,,,,,,,,
https://www.google.com/maps/place/ConvenientMD+Urgent+Care/data=!4m7!3m6!1s0x89e17370c926508d:0xfb0043da056111b9!8m2!3d42.9232902!4d-72.2911385!16s%2Fg%2F11bx1q33x1!19sChIJjVAmyXBz4YkRuRFhBdpDAPs,ConvenientMD Urgent Care,4.4,1190,Urgent care center,"351 Winchester St, Keene, NH 03431, United States","WPF5+8G Keene, New Hampshire, USA",https://convenientmd.com/locations/keene-nh-urgent-care/,+1 603-352-3406,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN38qRg9-edjz5gjUP-4Epj3koS5VKz6n6wv5vr=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:44:58.868Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Concord+MedSpa+at+Keene/data=!4m7!3m6!1s0x89e17547de6655c7:0x2a5a826289da2995!8m2!3d42.9341075!4d-72.2793787!16s%2Fg%2F11h3mqjq77!19sChIJx1Vm3kd14YkRlSnaiWKCWio,Concord MedSpa at Keene,4.6,51,Medical spa,"39 Central Square Suite 300, Keene, NH 03431, United States","WPMC+J6 Keene, New Hampshire, USA",http://www.concordmedspa.com/,+1 603-358-0800,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a9D46iDkxiL0-SRoCP8NXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.85307&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:03.271Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/Cheshire+Medical+Center/data=!4m7!3m6!1s0x89e1748e83a87d51:0xa840afefc5bac2fd!8m2!3d42.9486103!4d-72.2914692!16s%2Fg%2F11cmy7c23z!19sChIJUX2og4504YkR_cK6xe-vQKg,Cheshire Medical Center,2.5,294,Hospital,"580 Court St, Keene, NH 03431, United States","WPX5+CC Keene, New Hampshire, USA",https://www.cheshiremed.org/,+1 603-354-5400,,,https://lh3.googleusercontent.com/p/AF1QipOCFdmISedg-gx_qUPIdYKx00aBRBXPaz8hr02a=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:08.019Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Temescal+Wellness:+Keene+Dispensary/data=!4m7!3m6!1s0x89e173d675c3f6cd:0x9404adeaf41904e9!8m2!3d42.9303167!4d-72.2882419!16s%2Fg%2F11nl6f7575!19sChIJzfbDddZz4YkR6QQZ9OqtBJQ,Temescal Wellness: Keene Dispensary,4.7,100,Cannabis store,"69 Island St Suite 1, Keene, NH 03431, United States","WPJ6+4P Keene, New Hampshire, USA",https://nh.temescalwellness.org/keene-medical-cannabis-dispensary/?utm_source=GMB&utm_medium=LISTING&utm_campaign=TW-KE-GMB&utm_content=shop,+1 603-285-9383,"Closed ⋅ Opens 10:30 am Mon

Confirmed by this business 12 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNUC6o70rEm7uhpjzIsZ4IKLBNgzDBmnuW8K6Jc=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:12.471Z,Closed,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10 am–5 pm,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Keene+Center/data=!4m7!3m6!1s0x89e174ed2094ed61:0x1a7d8efd36b5cb55!8m2!3d42.9551858!4d-72.2956378!16s%2Fg%2F1tnpl_sd!19sChIJYe2UIO104YkRVcu1Nv2OfRo,Keene Center,4.3,115,Nursing home,"677 Court St, Keene, NH 03431, United States","XP43+3P Keene, New Hampshire, USA",http://www.genesishcc.com/Keene,+1 603-357-3800,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNoOkdZVMYsTuDliTyyeS41UatIT7wW3Oi3bJyy=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:16.857Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/AdaptHealth+New+England/data=!4m7!3m6!1s0x89e17464ccb44b55:0xdf9f7cd862d3c112!8m2!3d42.9415614!4d-72.2756155!16s%2Fg%2F1td6z39z!19sChIJVUu0zGR04YkREsHTYth8n98,AdaptHealth New England,3.1,81,Medical supply store,"275 Washington St, Keene, NH 03431, United States","WPRF+JQ Keene, New Hampshire, USA",https://adapthealth.com/newengland/,+1 603-357-3222,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOrv1nlzKNaixsWAkDmGzRlxuyY9ponDZq8SRf-=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:21.362Z,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm",Closed,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Dartmouth+Cancer+Center+at+Kingsbury+Pavilion/data=!4m7!3m6!1s0x89e1748c086c293f:0x186b3b88ddb7df88!8m2!3d42.9487724!4d-72.2917061!16s%2Fg%2F1tj2c_k9!19sChIJPylsCIx04YkRiN-33Yg7axg,Dartmouth Cancer Center at Kingsbury Pavilion,3.7,3,Oncologist,"580 Court St, Keene, NH 03431, United States","WPX5+G8 Keene, New Hampshire, USA",https://cancer.dartmouth.edu/locations-directions/dartmouth-cancer-center-keene,+1 603-354-5466,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cq_bmK93yxNhc_vn4oZSAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.31533&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:23.705Z,,,,,,,,,,
https://www.google.com/maps/place/Keene+Serenity+Center/data=!4m7!3m6!1s0x89e17477bdcd3d95:0xce11dee42181f267!8m2!3d42.9352691!4d-72.27846!16s%2Fg%2F11c52y2bh9!19sChIJlT3NvXd04YkRZ_KBIeTeEc4,Keene Serenity Center,3.6,9,Addiction treatment center,"24 Vernon St, Keene, NH 03431, United States","WPPC+4J Keene, New Hampshire, USA",https://www.kscrecovery.org/,+1 603-283-5015,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npktDblkNyHC1KmNw8B-Vo-bE-xxUxsc0KDw-qqABjLPB-57zPe8IK6WlZD1icAP9X--FOWFVKdyhvOLo2nEXRcMh8w0YzdjQ6H7mvcvnPgt42rt2xWkrpEUZkHIYkecmOXrCYEoA=w532-h240-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:28.258Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Live+Free+Recovery+Services+Residential/data=!4m7!3m6!1s0x89e24f2caf668c4f:0xee2ce5c238edec9f!8m2!3d42.9149498!4d-72.2278539!16s%2Fg%2F11bxb9_4nv!19sChIJT4xmryxP4okRn-ztOMLlLO4,Live Free Recovery Services Residential,4.7,64,Addiction treatment center,"881 Marlboro St, Keene, NH 03431, United States","WQ7C+XV Keene, New Hampshire, USA",https://livefreerecoverynh.com/locations/detox-inpatient-rehab-keene-nh/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link,+1 844-956-1708,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNCqmeH-_dfVMIYsksNt9-L8TrecIefB86WLlZy=w677-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Keene+NH/@42.933692,-72.2781409,14z",2025-09-28T23:45:32.767Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
