placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes
https://www.google.com/maps/place/Bondgate+Clinic/data=!4m7!3m6!1s0x487ecff082283a31:0x6e07302667692433!8m2!3d54.2467387!4d-1.0601042!16s%2Fg%2F11cfbxbr7!19sChIJMToogvDPfkgRMyRpZyYwB24,Bondgate Clinic,5.0,2,Osteopath,"Bondgate Clinic, 16 Bondgate, Helmsley, York YO62 5BR, United Kingdom","6WWQ+MX Helmsley, York, UK",http://www.bondgateclinic.com/,+44 1439 771196,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqivjgbW6RLv8qjJNFwQVSlqLEoru-i3cx23880B8eCjyx0nQav8evpFUoC2zWQNG3QsnevB9dsXlBYAnJISc77PWgrvgGHda7o15IymW9gLc2l4ttfRi7cbGA2QzYGBXHO9YPX=w408-h343-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:30.330Z,,
https://www.google.com/maps/place/Dr.+N+J+Wilson/data=!4m7!3m6!1s0x487ecff9a76a896d:0xd8d27f1854ed2a1e!8m2!3d54.2487624!4d-1.0567126!16s%2Fg%2F1thnnblc!19sChIJbYlqp_nPfkgRHirtVBh_0tg,Dr. N J Wilson,3.7,3,Doctor,"The medical Centre, Carlton Ln, Helmsley, York YO62 5HD, United Kingdom","6WXV+G8 Helmsley, York, UK",http://www.helmsleymedicalcentre.co.uk/,+44 1439 770288,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zouQqTHCBtNUgxwZQHcXDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.283801&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:32.504Z,,
https://www.google.com/maps/place/Helmsley+Smiles+Ltd/data=!4m7!3m6!1s0x487ecf443897dc5b:0x5e9becb611f43693!8m2!3d54.2472336!4d-1.0583818!16s%2Fg%2F11t6t_1n_c!19sChIJW9yXOETPfkgRkzb0Ebbsm14,Helmsley Smiles Ltd,4.5,56,Dental clinic,"46 Bondgate, Helmsley, York YO62 5EZ, United Kingdom","6WWR+VJ Helmsley, York, UK",http://www.helmsleysmiles.com/,+44 1439 771881,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KTB1OtyxhVewvnOnXOiFig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.137&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:36.857Z,,
https://www.google.com/maps/place/The+Bay+Clinic/data=!4m7!3m6!1s0x487ecff10d62f907:0x96b95a914b71da08!8m2!3d54.247202!4d-1.0646281!16s%2Fg%2F1tyktyz9!19sChIJB_liDfHPfkgRCNpxS5FauZY,The Bay Clinic,5.0,5,Massage spa,"Cleveland Wy, Helmsley, York YO62 5AT, United Kingdom","6WWP+V4 Helmsley, York, UK",,+44 1439 771111,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LlFjz2a5TmKa6Cbb_p3_DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.28568&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:41.188Z,,
https://www.google.com/maps/place/Helmsley+Community+Primary+School/data=!4m7!3m6!1s0x487ecffa3a44be25:0x752ba8ea9b828b01!8m2!3d54.2486642!4d-1.0587692!16s%2Fg%2F1tmxw4pg!19sChIJJb5EOvrPfkgRAYuCm-qoK3U,Helmsley Community Primary School,,,Primary school,"Carlton Ln, Helmsley, York YO62 5HB, United Kingdom","6WXR+FF Helmsley, York, UK",https://www.helmsley-rlt.co.uk/,+44 1439 770783,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c2wllmpI2-V6cx-OwcI55A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.589542&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:43.292Z,,
https://www.google.com/maps/place/Little+Years+Nursery+Helmsley/data=!4m7!3m6!1s0x487ecfc289d79e31:0x532fd80da4898a03!8m2!3d54.2483793!4d-1.0571074!16s%2Fg%2F11t7bvzz_5!19sChIJMZ7XicLPfkgRA4qJpA3YL1M,Little Years Nursery Helmsley,,,Nursery school,"Carlton Ln, Helmsley, York YO62 5HB, United Kingdom","6WXV+95 Helmsley, York, UK",http://www.littleyearsnursery.co.uk/,,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_MiuIUySj3fS2U-bguAKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.20448&pitch=0&thumbfov=100,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:47.652Z,,
https://www.google.com/maps/place/Helmsley+Opticians/data=!4m7!3m6!1s0x487ecfd72a6c6c71:0xac412fe1b5bee9de!8m2!3d54.246813!4d-1.059729!16s%2Fg%2F11gr1bn7qg!19sChIJcWxsKtfPfkgR3um-teEvQaw,Helmsley Opticians,5.0,5,Optician,"10-12 Bondgate, Helmsley, York YO62 5BR, United Kingdom","6WWR+P4 Helmsley, York, UK",http://helmsleyopticians.co.uk/,+44 1439 770929,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOV4Cbwn2a4TSq92RSzasuMP4voHeA3TWfZpspP=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:52.204Z,,
https://www.google.com/maps/place/Viva+Hair+of+Helmsley/data=!4m7!3m6!1s0x487ecff04f8c11df:0xce9e7b8f9b097a5e!8m2!3d54.2455993!4d-1.0611674!16s%2Fg%2F1tdvjrd7!19sChIJ3xGMT_DPfkgRXnoJm497ns4,Viva Hair of Helmsley,4.7,42,Hair salon,"8 Barkers Yard, Helmsley, York YO62 5DR, United Kingdom","6WWQ+6G Helmsley, York, UK",http://www.vivahairofhelmsley.co.uk/,+44 1439 770325,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPrRu5_s7yXYAE3h66G6J4Ghv0O-qN9e0VXJlP8=w408-h271-k-no,true,9 am–5 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:56.452Z,,
https://www.google.com/maps/place/Dr+Duggleby+and+Partners/data=!4m7!3m6!1s0x487eea4b5ce0b63f:0x652fbbfd9d45d6c3!8m2!3d54.470605!4d-1.1947328!16s%2Fg%2F1v8k_53s!19sChIJP7bgXEvqfkgRw9ZFnf27L2U,Dr Duggleby and Partners,3.9,11,Doctor,"North Rd, Stokesley, Middlesbrough TS9 5DY, United Kingdom","FRC4+64 Stokesley, Middlesbrough, UK",http://www.stokesleyhealthcentre.nhs.uk/,+44 1642 710748,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VtaEMepb86wMCenxZf-9xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.86824&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Stokesley+York+UK/@53.9614205,-1.0739108,14z",2026-02-10T22:51:08.027Z,,
https://www.google.com/maps/place/Gopi+Dr+G/data=!4m7!3m6!1s0x487f177b41fe3205:0x8f8b2979cee2035e!8m2!3d54.4859954!4d-0.6230607!16s%2Fg%2F1tfqqj5j!19sChIJBTL-QXsXf0gRXgPiznkpi48,Gopi Dr G,5.0,1,Doctor,"Spring Vale Medical Centre, Rievaulx Rd, Whitby YO21 1SD, United Kingdom","F9PG+9Q Whitby, United Kingdom",,+44 1947 820888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QEMw54_qQqrzKKC7QCwemQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.8658&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Goathland+York+UK/@54.4001635,-0.7205557,14z",2026-02-10T22:51:17.589Z,,
