placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,error,isBlackOwned
"https://www.google.com/maps/place/H+R+Management+On+Demand/@44.0701121,-92.7785596,17z/data=!3m1!4b1!4m6!3m5!1s0x87f7159b2f43c7f7:0xaf8b79f92cf2c2c3!8m2!3d44.0701121!4d-92.7785596!16s%2Fg%2F1tgcsfyh",H R Management On Demand,,,Business management consultant,"60779 231st Ave, Mantorville, MN 55955, United States","36CC+2H Mantorville, Minnesota, USA",http://hrmanagementondemand.com/,+1 507-951-2942,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Mantorville+Township+Rochester+MN/@44.0691307,-92.7557456,14z",2025-10-19T16:26:03.926Z,,,,,,,,,,
https://www.google.com/maps/place/Andryski+%26+Bode+CPAs/data=!4m7!3m6!1s0x87f63bbd3ca79c7d:0xcf4faa2a4919947b!8m2!3d44.7769944!4d-93.2816791!16s%2Fg%2F11svbdc2dt!19sChIJfZynPL079ocRe5QZSSqqT88,Andryski & Bode CPAs,5.0,46,Certified public accountant,"200 Hwy 13 W Suite 100, Burnsville, MN 55337, United States","QPG9+Q8 Burnsville, Minnesota, USA",https://www.ab.cpa/,+1 952-657-5806,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hZAjjeLr1TAGcgtBPMmTdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.64674&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Mantorville+Township+Rochester+MN/@44.0691307,-92.7557456,14z",2025-10-19T16:26:33.123Z,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Hemann+Grover+%26+Co/data=!4m7!3m6!1s0x87f776cd48d39a7d:0xe87f4a003081e75f!8m2!3d44.2929616!4d-92.669362!16s%2Fg%2F1tj2p08q!19sChIJfZrTSM1294cRX-eBMABKf-g,Hemann Grover & Co,,,Tax preparation service,"404 S Main St, Zumbrota, MN 55992, United States","78VJ+57 Zumbrota, Minnesota, USA",http://www.zumbrotacpa.com/,+1 507-732-7800,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=penM0U9IsO3goMjnlMelgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.82943&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:27:31.690Z,Closed,9 am–4 pm,9 am–4:30 pm,9 am–4 pm,9 am–4 pm,"9 am–12 pm, 1:30–4 pm",Closed,,,
https://www.google.com/maps/place/A+To+Z+Tax+Service/data=!4m7!3m6!1s0x87f76fc65dd43cbf:0xe3a3cef93ad01a9a!8m2!3d44.2018058!4d-92.6465501!16s%2Fg%2F11w3rcl46j!19sChIJvzzUXcZv94cRmhrQOvnOo-M,A To Z Tax Service,,,Accountant,"Pine Island, MN 55963, United States","6923+P9 Pine Island, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNaVmUqioY8n8IJm_jaiWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.2444&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:27:41.423Z,,,,,,,,,,
https://www.google.com/maps/place/S+%26+S+Accounting+%26+Tax+LLC/data=!4m7!3m6!1s0x87f78ed71bcfd415:0xf59a2c55d1824f70!8m2!3d44.5625628!4d-92.54769!16s%2Fg%2F11k5lrjdvq!19sChIJFdTPG9eO94cRcE-C0VUsmvU,S & S Accounting & Tax LLC,5.0,1,Accountant,"1415 Old W Main St, Red Wing, MN 55066, United States","HF72+2W Red Wing, Minnesota, USA",,+1 651-388-8379,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npegJX3MfCmUvvFrPXdACQ3MKc2A9RB6zKtyxUwvkaylABadTMq_p_iAEGul_xxzXvURpR4FbMjPmg0isaDI-5T5NKDUjpkRVgTrzP0hzgRzZj1jNHMiqyTlox9xK-rzi6gT7h6=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:27:54.173Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,Closed,,,
https://www.google.com/maps/place/Hemann+Grover+%26+Co/data=!4m7!3m6!1s0x87f7a52e5a120037:0x5375c52dc815d8f8!8m2!3d44.509!4d-92.89892!16s%2Fg%2F1tf43j6x!19sChIJNwASWi6l94cR-NgVyC3FdVM,Hemann Grover & Co,,,Tax preparation service,"Professional Ctr, Cannon Falls, MN 55009, United States","G452+JC Cannon Falls, Minnesota, USA",,+1 507-263-9208,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0CqCN8NM8mT6vlP4XLkSQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.50626&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:27:57.000Z,,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87f776cd70556b5d:0x25abab39de0c93af!8m2!3d44.2944332!4d-92.6694605!16s%2Fg%2F1tk701qk!19sChIJXWtVcM1294cRr5MM3jmrqyU,H&R Block,4.9,21,Tax preparation service,"270 N Main St, Zumbrota, MN 55992, United States","78VJ+Q6 Zumbrota, Minnesota, USA",https://www.hrblock.com/tax-office-near-me/minnesota/zumbrota/22838/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 507-732-5829,"Closed ⋅ Opens 9 am Wed

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNW1MoF9VOzt2cn6ANNgBbKArjU_lYqrR6_3aGa=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:28:02.339Z,Closed,Closed,Closed,9 am–3 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Midwest+Tax+Pros+LLC/data=!4m7!3m6!1s0x87f7c6acdb726717:0x58d6841bfbbf9bb1!8m2!3d44.5686349!4d-92.5795!16s%2Fg%2F11h0w9rt1!19sChIJF2dy26zG94cRsZu_-xuE1lg,Midwest Tax Pros LLC,5.0,1,Accountant,"2956 Lake St E, Red Wing, MN 55066, United States","HC9C+F6 Red Wing, Minnesota, USA",,+1 651-212-6679,Closed ⋅ Opens 12 pm,https://lh3.googleusercontent.com/p/AF1QipPLszYpKsfEnkF2q7zr_iSwYJF1xHfZh8hkFdCn=w408-h271-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:28:07.322Z,12–7 pm,6–9 pm,6–9 pm,6–9 pm,9 am–9 pm,6–9 pm,12–9 pm,,,
https://www.google.com/maps/place/Wayne+Schilling+Accounting/data=!4m7!3m6!1s0x87f7876c8dae78fb:0x55e701e2463fd3c7!8m2!3d44.4008475!4d-92.6331758!16s%2Fg%2F1q5bmn1tk!19sChIJ-3iujWyH94cRx9M_RuIB51U,Wayne Schilling Accounting,,,Tax preparation service,"901 3rd Ave, Goodhue, MN 55027, United States","C928+8P Goodhue, Minnesota, USA",http://www.wayneschilling.com/,+1 651-388-7768,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPwysWcL83usiE5airkbdoS-8BrnlUkECilNF4t=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Oronoco+Township+Rochester+MN/@44.1641688,-92.4801989,14z",2025-10-19T16:28:12.314Z,Closed,7:30 am–8 pm,7:30 am–8 pm,7:30 am–5:30 pm,7:30 am–8 pm,7:30 am–5 pm,Closed,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Kasson+Rochester+MN/@44.0295675,-92.7509042,14z",2025-10-19T16:28:21.332Z,,,,,,,,,No new results found,
"https://www.google.com/maps/place/Wealth+Management+Solutions+-+Ameriprise+Financial+Services,+LLC/data=!4m7!3m6!1s0x87f5ef8803807455:0x17d5bc26dfc75289!8m2!3d44.2021388!4d-92.6466723!16s%2Fg%2F11rcs7c8fn!19sChIJVXSAA4jv9YcRiVLH3ya81Rc","Wealth Management Solutions - Ameriprise Financial Services, LLC",,,Financial planner,"104 S Main St, Pine Island, MN 55963, United States","6923+V8 Pine Island, Minnesota, USA",https://www.ameripriseadvisors.com/team/wealth-management-solutions/contact?cid=IP_local_google,+1 507-356-8989,,https://lh3.googleusercontent.com/p/AF1QipP7BW9IL9HTtV2JzTuq457jd2IqWNl9ElOieBns=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-10-19T16:28:50.071Z,,,,,,,,,,
"https://www.google.com/maps/place/Reannas+Bookkeeping,+LLC/data=!4m7!3m6!1s0x4e897bdcba31dc1d:0x22b14bc16b834910!8m2!3d44.37387!4d-92.893916!16s%2Fg%2F11xm8zc6w7!19sChIJHdwxutx7iU4REEmDa8FLsSI","Reannas Bookkeeping, LLC",,,Bookkeeping service,,,,+1 507-405-0867,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNitSkrLJQT0cPBkoPIhwm5FHfggiKbTx-kC_MO=w408-h565-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-10-19T16:28:55.519Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Currie+Myers+%26+Associates+Ltd/data=!4m7!3m6!1s0x52b246fac8f891ed:0x1871c39813ea6e99!8m2!3d45.8238363!4d-92.9706012!16s%2Fg%2F1tdkg8yl!19sChIJ7ZH4yPpGslIRmW7qE5jDcRg,Currie Myers & Associates Ltd,3.7,9,Certified public accountant,"539 Main St S, Pine City, MN 55063, United States","R2FH+GQ Pine City, Minnesota, USA",https://www.cmassociatesltd.com/,+1 320-629-2090,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PBZj6UdGrjKXpANPspV9Mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.35292&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-10-19T16:29:13.119Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Michael+S.+Clayton,+Cpa/data=!4m7!3m6!1s0x52b6e1944928e30f:0x1a27b8b36ac95bfe!8m2!3d46.7179999!4d-94.4014516!16s%2Fg%2F1tmqfw80!19sChIJD-MoSZThtlIR_lvJarO4Jxo","Michael S. Clayton, Cpa",4.7,6,Accountant,"205 2nd St S, Pine River, MN 56474, United States","PH9X+5C Pine River, Minnesota, USA",,+1 218-587-2616,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-qu6taCoVsshirXMIj8OzrKE_Gxby5ANEowg5=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-10-19T16:29:25.582Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/George+Peter+Klee+CPA,+LLC/@43.1565779,-77.6088465,14z/data=!4m6!3m5!1s0x89d6b50d597a0b27:0x2fc24e0c55b9cfc4!8m2!3d43.1428486!4d-77.5856186!16s%2Fg%2F1ptz22phq","George Peter Klee CPA, LLC",4.8,50,Tax preparation,"53 Canterbury Rd, Rochester, NY 14607, United States","4CV7+4Q Rochester, New York, USA",http://www.gpkaccounting.com/?utm_source=Google&utm_medium=Website&utm_campaign=Google_NEXT,+1 585-482-2080,"Closed ⋅ Opens 9 am Mon

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bSAg-i-Mb1mDWjq8Qz4XyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.93944&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:29:41.282Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,
,,,,,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Stewartville+Rochester+MN/@43.8555186,-92.4885079,14z",2025-10-19T16:29:55.456Z,,,,,,,,,No new results found,
https://www.google.com/maps/place/Rockne+Law+Office/data=!4m7!3m6!1s0x87f776cd5ecd2edb:0x75a631845339fc82!8m2!3d44.2934642!4d-92.6690078!16s%2Fg%2F1trpls0k!19sChIJ2y7NXs1294cRgvw5U4QxpnU,Rockne Law Office,,,Real estate attorney,"385 S Main St, Zumbrota, MN 55992, United States","78VJ+99 Zumbrota, Minnesota, USA",http://rocknelawoffice.net/,+1 507-732-5191,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gd22YEgjS4w1W-D4jOi2hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.48247&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-10-19T16:30:27.948Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Edward+Jones+-+Financial+Advisor:+Jana+Scholl,+AAMS%C2%AE/data=!4m7!3m6!1s0x87f776cd46be12c9:0x5004d07eabf783de!8m2!3d44.2934704!4d-92.6702018!16s%2Fg%2F1td3gl83!19sChIJyRK-Rs1294cR3oP3q37QBFA","Edward Jones - Financial Advisor: Jana Scholl, AAMS®",,,Financial consultant,"80 W 4th St, Zumbrota, MN 55992, United States","78VH+9W Zumbrota, Minnesota, USA",https://www.edwardjones.com/us-en/financial-advisor/jana-scholl?y_source=1_OTY3Nzc5LTcxNS1sb2NhdGlvbi53ZWJzaXRl,+1 507-732-5499,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMaUR921EQZ6c32ToO_ufC_WVlqj4KSVtnXZBIZ=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-10-19T16:30:32.872Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/A.G.+Management+Service/data=!4m7!3m6!1s0x87f70b469a5fc429:0x1be814a0833111ba!8m2!3d44.3043581!4d-92.7910272!16s%2Fg%2F1tw1fc__!19sChIJKcRfmkYL94cRuhExg6AU6Bs,A.G. Management Service,,,Accounting firm,"128 Main St, Wanamingo, MN 55983, United States","8635+PH Wanamingo, Minnesota, USA",http://www.agmanagementservice.com/,+1 507-932-3593,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NdI4d9_e56Jc_bbBGlgTpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.69803&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-10-19T16:30:42.886Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Fitschen+Tax+and+Accounting/data=!4m7!3m6!1s0x87f78e5705ee493f:0x461181ba9267b946!8m2!3d44.5663098!4d-92.5817171!16s%2Fg%2F1tffdrtm!19sChIJP0nuBVeO94cRRrlnkrqBEUY,Fitschen Tax and Accounting,3.1,8,Tax preparation service,"3039 S Service Dr, Red Wing, MN 55066, United States","HC89+G8 Red Wing, Minnesota, USA",https://www.fitschentax.com/,+1 651-388-1012,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=949tDsug-Gn4aIz6xluT_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.31705&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-10-19T16:30:47.806Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/ABA+Tax+Accounting/data=!4m7!3m6!1s0x87f7d97a6bf6a49f:0xae4e54039ff51f95!8m2!3d44.8972978!4d-92.8911045!16s%2Fg%2F1ttq2nz5!19sChIJn6T2a3rZ94cRlR_1nwNUTq4,ABA Tax Accounting,4.5,34,Accountant,"10670 Hawthorn Trail, St Paul, MN 55129, United States","V4W5+WH St Paul, Minnesota, USA",https://www.abataxaccounting.com/,+1 651-337-0015,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMebu2B39XM4HBZigTv0NTWTv1ggrsin2om-5Sb=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-10-19T16:30:53.262Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,true
