placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Acadiana+Choppers+Landscaping/data=!4m7!3m6!1s0x86249f762186adc7:0xc8c2973265d0396b!8m2!3d30.1877774!4d-92.1317839!16s%2Fg%2F1vhkkxkc!19sChIJx62GIXafJIYRaznQZTKXwsg,Acadiana Choppers Landscaping,4.8,46,Landscaper,,"303 Stutes Rd, Duson, LA 70529, United States","5VQ9+47 Duson, Louisiana, USA",https://www.acadianachoppers.com/,+1 337-658-6036,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0RLdZ46BRaXiw7JGw958bcJMAhA6sZWgpaPFStq6dCeoqBQYIKjrbaJKMIEsEMEvrO21K14XVRpie1tqutXOQ3HqIVEA2k08qV_gU9xdkRkzFO1alp7R3O0dsQF7bCsa3xzDX=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:15:31.276Z,,,
https://www.google.com/maps/place/Flowergirls+Landscaping+LLC/data=!4m7!3m6!1s0x86249d53293169d5:0x4dbb959ec2016ddb!8m2!3d30.263278!4d-91.994442!16s%2Fg%2F11cntm0n4l!19sChIJ1WkxKVOdJIYR220Bwp6Vu00,Flowergirls Landscaping LLC,5.0,258,Landscape designer,,,,https://www.flowergirlsgardening.com/,+1 337-277-6022,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXzDxxRCqRSgTCDIe--wu3UFnuew27hSxnN57z8dqEeLtd-gMWSA8SFLCK_xSTFuxiYjgZiOLStNMtW9pvWmLz_YmpFZiEDndIkxz6XXN8wW5bX7jL4PqKoQddTSYNZXYe552K8-fQn7Qx=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:15:36.545Z,Identifies as women-owned,,
https://www.google.com/maps/place/Lafayette+LA+Tree+Service+Pros/data=!4m7!3m6!1s0x8fb1337aeb708bdd:0x1336a52e35af9502!8m2!3d30.2091376!4d-92.0395585!16s%2Fg%2F11v_87kgf_!19sChIJ3Ytw63ozsY8RApWvNS6lNhM,Lafayette LA Tree Service Pros,5.0,2,Tree service,,,,https://www.experttreeserviceslafayettela.com/,+1 337-242-3260,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGO5rGA-zo6umqPb3KQgHgvTxBL6ivngN1pFTuG0ql-gia2OJXb0RndOswtdwlhQBazgDObNuJY_ugVaztuMIfW8ieOWoeXWnfYi0b2AbMkLki8P_sSxxyB7l1MalA-zRODOe3oQA=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:15:41.528Z,,,
https://www.google.com/maps/place/acadiana+tree+removal+service/data=!4m7!3m6!1s0x86214fda345c12c3:0xfaf7f84691a5f95f!8m2!3d30.2080568!4d-92.0129614!16s%2Fg%2F11lqgn1v10!19sChIJwxJcNNpPIYYRX_mlkUb49_o,acadiana tree removal service,,,Tree service,,"1019 E St Mary Blvd, Lafayette, LA 70503, United States","6X5P+6R Lafayette, Louisiana, USA",,+1 337-329-9742,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErAdLw0A_p5X43yTl1xtkRuDeaKjJYaVniueMJjmLAlJ4PNfpI72tzDWzmTsnwCeQykcASI-9zGN_1FjQ2TVvANO-u-tperwx8Jp0Wj7cBzTmGCa8TwV732v8lOleZKMsoH8HA=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:15:46.339Z,,,
https://www.google.com/maps/place/Throw+and+Geaux+Dumpster+Rental+and+Junk+Removal/data=!4m7!3m6!1s0x4c13edbb9e9babc3:0xd787dda56a119b03!8m2!3d30.2835036!4d-92.1305069!16s%2Fg%2F11s2pq7b5_!19sChIJw6ubnrvtE0wRA5sRaqXdh9c,Throw and Geaux Dumpster Rental and Junk Removal,5.0,61,Dumpster rental service,,"529 Cocodril Rd, Scott, LA 70583, United States","7VM9+CQ Scott, Louisiana, USA",https://throwandgeaux.com/,+1 337-250-0523,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9dRVgSX3cjoQuWaHF0o3hsT7hkcmXnh3iEcG6Pceu50uwz96wsNLm6vHQFj2KU6JqKt2JyjurGqbfVJDlaZwM4VpoCa4PC8Gf-nKNwFKocWls51nnAGtwAd5vn_IgDDH9_BG9kzFeCweY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:15:51.275Z,,,
"https://www.google.com/maps/place/Cypress+Land+Management,+LLC/data=!4m7!3m6!1s0x73c3c6d332dfef7:0x4fdcc71d36802f53!8m2!3d31.1689103!4d-97.371767!16s%2Fg%2F11pclhjg_x!19sChIJ9_4tM208PAcRUy-ANh3H3E8","Cypress Land Management, LLC",5.0,1,Tree service,,,,https://www.cypresslandmgmt.com/,+1 337-852-8641,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFs28wxluvw7kC-V7U8VEoJQ4oUt2y0CMgt8SuLKMcrd7Vv-eKHcTHobUNPFlWSXO9c78f1MbZ1STAtP8BM4_R7xlBWimN28uNZLpOiERiLQmZaJFOaKQ6DTLa2ElK4-CEV8k4A=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:15:56.043Z,,,
https://www.google.com/maps/place/ace+hardware/data=!4m7!3m6!1s0x86249ecc9f6fffff:0x58259cb93a3d68db!8m2!3d30.2333364!4d-92.0912453!16s%2Fg%2F11h9lhwmpq!19sChIJ__9vn8yeJIYR22g9OrmcJVg,ace hardware,4.6,68,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up · Delivery","5633 Cameron St, Scott, LA 70583, United States","6WM5+8G Scott, Louisiana, USA",https://www.acehardware.com/store-details/16812,+1 337-232-2141,"Closed · Opens 7 am

Confirmed by others 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b4_80K8OJXviLvGo6ny05g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.09982&pitch=0&thumbfov=100,false,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–2 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:16:01.524Z,,,
"https://www.google.com/maps/place/Total+Tree+Service,+LLC/data=!4m7!3m6!1s0x4b7dacaca656e901:0xe6c8f059127d0d25!8m2!3d30.3158706!4d-92.1389855!16s%2Fg%2F11w1hlgy0m!19sChIJAelWpqysfUsRJQ19ElnwyOY","Total Tree Service, LLC",5.0,2,Tree service,,,,https://totaltree.services/,+1 337-349-4010,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK_rVxNt8KtKgqjstIMkfiMSZU4BeMgeaWp4Am4fn1c1-ozMUys73a5hNPJ-vOMZTUaYxs3corv8MlY9_nuvLo5etzoJdlxtx9NefCul2Y1eJotrKpAVbXGYHcfF_jnZ9FNWXMjQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:16:06.526Z,,,
"https://www.google.com/maps/place/Gulf+Coast+Landscapes,+LLC./data=!4m7!3m6!1s0x86249d2f3ade6ea3:0xc4802b8ecc8aa15e!8m2!3d30.1833411!4d-91.9961629!16s%2Fg%2F11cmh81tdz!19sChIJo27eOi-dJIYRXqGKzI4rgMQ","Gulf Coast Landscapes, LLC.",5.0,52,Landscaper,,"419 Mecca St, Lafayette, LA 70508, United States","52M3+8G Lafayette, Louisiana, USA",https://lafayettelandscaper.com/,+1 337-298-0649,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvNyeYRXaKrTU3HaMf5E2Z1UIMurG7jkO6qKdF4999jH4MbayurqeLw6HXUxbLav897eUT6Bu06447g6qpMmPlnj22Qaev06_cA8U0S1dmZc4QWz68Di31xpzHTrgCFnfsY7CB=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:16:11.724Z,,,
https://www.google.com/maps/place/LA+Land+Management/data=!4m7!3m6!1s0x2c2de50a701b9111:0xcb33ce49fa5d1eda!8m2!3d30.6534956!4d-92.1590084!16s%2Fg%2F11krcly68t!19sChIJEZEbcArlLSwR2h5d-knOM8s,LA Land Management,5.0,2,Forestry service,,,,https://lalandmanage.com/,+1 337-303-3302,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELOy5QyVV2pfzrh069bfEgeRM89CFiS7w0O4TRXfp6rmI3GMPiWHfcIaK4_5VLC8kAeP2Y7xTA_Tk8Du8HOT1ofJvox-_EkQUDxOaEaCioAEkRjYZ8FByfDFTW0Z7ye3OtR7tz=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:16:16.320Z,,,
https://www.google.com/maps/place/Harmon+Stump+Grinding+LLC/data=!4m7!3m6!1s0x291daced3acda0b7:0x71161eca8ae8bb92!8m2!3d29.9642986!4d-91.812224!16s%2Fg%2F11rtpq0xr9!19sChIJt6DNOu2sHSkRkrvoisoeFnE,Harmon Stump Grinding LLC,5.0,17,Tree service,,,,,+1 337-660-6280,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHN6eNWPxUsNSyxTuDsLpoPWAYMNu3cEZ55VVjbYjLneo_iMMwetMWYf3cAHavWOKv4JUkaIMRcEQ6ScANUsty112kFsn-OzuPWSWwzLzOb4ZTsO5gCA8D068LiHVoR41zh_-sQi_bbDizz=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-04-29T06:16:21.100Z,,,
"https://www.google.com/maps/place/Green+Leaf+Tree+Service/@30.147146,-91.9612305,14z/data=!4m6!3m5!1s0x86239c63acde0dc3:0xfeae64088764804e!8m2!3d30.1704007!4d-91.9716112!16s%2Fg%2F1tt8cmn2",Green Leaf Tree Service,5.0,,Tree service,,"619 Garber Rd, Broussard, LA 70518, United States","52CH+59 Broussard, Louisiana, USA",https://www.greenleaftreeexperts.com/,+1 337-541-1404,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrhg8Z95a1D2rmg8fMsbb_aZ1PpxfZTAOtNeb8HzD_vjz6M8TdoVkIXRE44voCRr3OXD-TxiChIyJaAgpQJXSWT_4yGGIFh27R2S1lr-htzsjkALrL7hXRWQ1Y_cut9bCgRDxr0x8n_eFJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Broussard+Lafeyette+LA/@30.147146,-91.9612305,14z",2026-04-29T06:16:29.958Z,,Already found,
https://www.google.com/maps/place/Bernard%27s+Tree+Surgeons+Inc./data=!4m7!3m6!1s0x862499ba22996b29:0x9c0226e58c23c9a1!8m2!3d30.2974325!4d-92.0946996!16s%2Fg%2F1tfhgs7h!19sChIJKWuZIrqZJIYRockjjOUmApw,Bernard's Tree Surgeons Inc.,4.8,8,Tree service,,"2505 W Gloria Switch Rd, Carencro, LA 70520, United States","7WW4+X4 Carencro, Louisiana, USA",,+1 337-896-6160,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEArXbfBLvzzx0QuqhVWZsjp11Wnr57UYdggzWBE-l4ZIEN4FgYbYJ2xEx8A1w5uorGZ_09PUxEa-5yFVl_igsyQuFvoqGz3lOQFh2-oppezdprA6DqmrawKSeX96Gp39DhEbKz=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:16:44.913Z,,,
https://www.google.com/maps/place/From+The+Ground+Up+Tree+Service/data=!4m7!3m6!1s0x862491a66bd01eb5:0x4590998ff158ba9b!8m2!3d30.3305506!4d-92.0240451!16s%2Fg%2F11xcn8vbwx!19sChIJtR7Qa6aRJIYRm7pY8Y-ZkEU,From The Ground Up Tree Service,,,Tree service,,"1240 St Esprit Rd, Carencro, LA 70520, United States","8XJG+69 Carencro, Louisiana, USA",,+1 337-224-6000,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbi4F9qs871h43hTTnYSEJ3tW9vsfur7hg4XE5HijzLHR9vYCXyzsKGLGky2ET05suJFRM3nnVvkOApT6cMla5P-UO-SflKQTqG7f48v9fBT1hrcpzivdkvzOyOsVVejVvfM31VFUu2vY=w408-h536-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:16:49.518Z,,,
https://www.google.com/maps/place/Ameriscape+Landscape+%26+Garden+Center/data=!4m7!3m6!1s0x86248eeada69ea97:0x3b5ff55d83482970!8m2!3d30.2954924!4d-92.0132234!16s%2Fg%2F11b7fldh8t!19sChIJl-pp2uqOJIYRcClIg131Xzs,Ameriscape Landscape & Garden Center,4.4,45,Landscaper,,"411 E Gloria Switch Rd, Lafayette, LA 70507, United States","7XWP+5P Lafayette, Louisiana, USA",https://www.ameriscapeacadiana.com/,+1 337-307-0095,"Closed · Opens 7 am

Confirmed by others 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQPDH23mOt020FA-7ExNygHR9C-fW-ZGx3TzMZU9oJj648A8WN3DXhmun1JdLhdZ8Ock_Fg4jZ__IpCNpUr7EluXzcPJ_Bp7xYpJsgxgzOzzuhvzWlS4aj66Ss8cFNGDeq6hGbB0TB7xg=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–4 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:16:54.507Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Bernard%27s+Home+Improvement+LLC/data=!4m7!3m6!1s0x8624996ab3e5acf5:0xbadb77eda05ac29f!8m2!3d30.2970642!4d-92.0947486!16s%2Fg%2F11t5lnx4zh!19sChIJ9azls2qZJIYRn8JaoO1327o,Bernard's Home Improvement LLC,5.0,1,Concrete contractor,,"2507 W Gloria Switch Rd, Carencro, LA 70520, United States","7WW4+R4 Carencro, Louisiana, USA",https://bernardshomeimprovements.com/,+1 337-412-0779,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgDGIKfPh8KW5lQ85TC4HTJcWT-WZ14AO_AIOB3BU1L1Ip1zRMbucmdbAZkNnozgQcLY5OA0xBZ1N7hKghLt0VrGgueM3uIQH6BQcBtUyk5MhX6kupr95IG9asyG5W-w1b4hqC-8bxcznb=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:16:57.295Z,,,
https://www.google.com/maps/place/Chris%27s+Tree+Service/data=!4m7!3m6!1s0x862496901223f675:0xe7730b42ecd6bbf6!8m2!3d30.4066932!4d-92.094999!16s%2Fg%2F11rkmtsj15!19sChIJdfYjEpCWJIYR9rvW7EILc-c,Chris's Tree Service,4.9,13,Tree service,,"148 Par Rd 2-151-4, Sunset, LA 70584, United States","CW44+M2 Sunset, Louisiana, USA",https://chrisslawnandtreeservices.com/,+1 337-250-7838,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGis9kW2iEbo5-tdP6u2z_6ECxkIe4KXezrJlCl-ZSsqX0e5vbFnZ7HD5r-tRoarIxdkGfNoLwQFjCqEPbc8ytSGas6AYTbSfBTIEU_oMhcry-6J9V7DAC-8QLDvUxMZGMWi2zW=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:02.441Z,,,
https://www.google.com/maps/place/Precision+Property+Services+LLC./data=!4m7!3m6!1s0xfba8fbd1a31c9b3:0xbb2f217d924e065c!8m2!3d30.4174564!4d-92.112452!16s%2Fg%2F11qh3pjq0j!19sChIJs8kxGr2Pug8RXAZOkn0hL7s,Precision Property Services LLC.,4.8,32,Tree service,,,,,+1 337-704-1143,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlSzGOm66HTEROhaZqebHoh-Ut_mMUb7K6PnYejPf-ugyFmuOAToESHE7P5v9vY9C9ddvaZLJId5X8_EpqNZ4UNX_AmeJ4tu2QwsDA38MjCnyjoQe5koJVs_s_ibOjrBmiTh6C8O6iq_E=w408-h884-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:07.429Z,,,
"https://www.google.com/maps/place/Rapid+Robert+Construction+%26+Tree+Services,+LLC/data=!4m7!3m6!1s0x8624be4273be80f1:0x56a7e981d034ae37!8m2!3d30.4418945!4d-92.1701354!16s%2Fg%2F1td1dsbb!19sChIJ8YC-c0K-JIYRN6400IHpp1Y","Rapid Robert Construction & Tree Services, LLC",4.2,38,Tree service,,"2697 Noel Rd, Church Point, LA 70525, United States","CRRH+QW Church Point, Louisiana, USA",,+1 337-407-2936,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw9xGAzGGe-uuw9ubijwGySyRcPXcV4Lj_p5O5w6HVPZ9Ut8f6w3DdS8a0mrNoiJ3b595JJsJ68hT44hYig08jBa5R_OfURSQccIRQBzA8ltoL5msXyyP_2JXZvkLXtwbnQgFu=w408-h703-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:12.577Z,Identifies as women-owned,,
"https://www.google.com/maps/place/AOK+Services,+Inc./data=!4m7!3m6!1s0x86249152d475d9fb:0xbf0d60caf9e07bf5!8m2!3d30.41023!4d-92.0662967!16s%2Fg%2F1vp6_jwj!19sChIJ-9l11FKRJIYR9Xvg-cpgDb8","AOK Services, Inc.",4.8,12,Tree service,,"156 Castille St, Sunset, LA 70584, United States","CW6M+3F Sunset, Louisiana, USA",http://www.aokservicesinc.com/,+1 337-662-2284,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH42MZMUrno7s1qHl9dV76rCjQE2HnahvFgJH9PqheB5kcaneXyEBLrKD6PWhqhTszpv20_09WBlAsDEozjHNU5yPAQWBs0VbQJOr_G-K0ef1o3Q_vUjU9Zak2To-BZGAYMCS4eTA=w408-h300-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:17.307Z,,,
https://www.google.com/maps/place/Billy+Broussard+Tree+Service/data=!4m7!3m6!1s0x86249c39c960fced:0x942fb9c431d0f137!8m2!3d30.1661694!4d-91.971973!16s%2Fg%2F11xxc1nf1!19sChIJ7fxgyTmcJIYRN_HQMcS5L5Q,Billy Broussard Tree Service,4.7,15,Tree service,,,,https://www.billybroussard.com/,+1 337-233-2442,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYkxScVRHv8sJhQ62YEzQSVAjIogq8cLA2A53-chYuajN_0xspXajnx8wR8Wnw8qR10RYdLOSs6I81Un9t5rHF2iEXAXn-IF-0SObFNsnPTAPLVRYEQpy5BDnlTLqL_XbpzDkrLPC-4s8k=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:22.155Z,,,
https://www.google.com/maps/place/Tree+Preservation+And+Removal+Services+By+Daniel+Green/data=!4m7!3m6!1s0x86248482da2a80a5:0xb145178ecf99618c!8m2!3d30.2793642!4d-91.9520902!16s%2Fg%2F1tqyfw48!19sChIJpYAq2oKEJIYRjGGZz44XRbE,Tree Preservation And Removal Services By Daniel Green,3.7,32,Tree service,,"221 Felix Rd, Breaux Bridge, LA 70517, United States","72HX+P5 Breaux Bridge, Louisiana, USA",https://www.daniel-green-enterprises.com/,+1 337-332-2333,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8PkHDDSMLnhajP631QFyqpgSlX7sH0HoGmqo51RMa46lrRdoZcCWs5e5eTOMNrNu66oHknAsSVpoRsIJarXOhVRykCikGRPuIgLEE6vNnkhulWPUNau2W7ixEpjGdFIf3pOZYiw=w582-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:24.868Z,,,
https://www.google.com/maps/place/Green+Guy+Lawn+Services/data=!4m7!3m6!1s0x258b54998463c347:0x9ee8577ab23cbcb7!8m2!3d30.316275!4d-91.271178!16s%2Fg%2F11t4gc4ybw!19sChIJR8NjhJlUiyURt7w8snpX6J4,Green Guy Lawn Services,4.6,41,Lawn care service,,,,http://greenguylawnservices.com/,+1 337-504-0148,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrQ8w6yi1isZJR9BQF__WOGjHg1STObAP3x3bnS0f1FttK-UX6ejaPXs0TS3RvEhA5Wz_icnAN8cuW2KCR6oPaVs7jZkXefMudTz3EGIF04kKOoVMuqAA41wGhkCsWplolTVENaEgRjJAa=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:29.712Z,,,
https://www.google.com/maps/place/All+American+Tree+Pros+LLC/data=!4m7!3m6!1s0x862489079fba14ef:0x78d9ae6ece110a2!8m2!3d30.3503875!4d-91.8556609!16s%2Fg%2F11h7jgs69f!19sChIJ7xS6nweJJIYRohDh7OaajQc,All American Tree Pros LLC,5.0,7,Tree service,,"2318 Coteau Rodaire Hwy, Arnaudville, LA 70512, United States","942V+5P Arnaudville, Louisiana, USA",https://allamericantreeprosllc.com/,+1 337-315-8346,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWJkjh1k3p8_hqKcFyzP7-63s4UqpbXtrSclFkPzhvT9rB0taZgVbCgrGL5lB1eQDETt1VeRQp0hP1TUwI19OZkMwGO7g4ZrihhGtCktu2yhXAHO4w3Ohe0GcR5xF0UkJDT8w5xA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:34.499Z,,,
https://www.google.com/maps/place/Pelican+Ace+Hardware+%26+Lumber/data=!4m7!3m6!1s0x86249b0d00e90443:0x88a82588a9028f11!8m2!3d30.3225882!4d-92.0460551!16s%2Fg%2F11yjgs11r3!19sChIJQwTpAA2bJIYREY8CqYglqIg,Pelican Ace Hardware & Lumber,5.0,23,Hardware store,· In-store shopping · Kerbside pickup · Delivery,"501 N Church St, Carencro, LA 70520, United States","8XF3+2H Carencro, Louisiana, USA",http://www.acehardware.com/store-details/19367?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=19367,+1 337-915-1234,"Closed · Opens 7 am

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQH0nXckRfdRzRSrNQDYL6q91KvDJIGebCnRPdVbHGqzbvaF7yRoc9VHPHBizw5hvdc79aaFbcVUO1G5l-2MKoMn5kIbiA3qidtxmD1A8xJt--aI_RLwucgDOc7AE-hx72pBGDxU--7JI=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–4 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:39.480Z,,,
https://www.google.com/maps/place/Acadiana+Tree+Service+%26+Stump+Removal/data=!4m7!3m6!1s0x8624801b1d122ebd:0xa808839e14ccbdc9!8m2!3d30.1546294!4d-91.8432064!16s%2Fg%2F1yfjtkqmm!19sChIJvS4SHRuAJIYRyb3MFJ6DCKg,Acadiana Tree Service & Stump Removal,4.2,31,Tree service,,"1202 Par Rd 305, St Martinville, LA 70582, United States","5534+VP St Martinville, Louisiana, USA",http://www.acadianatreeservice.org/,+1 337-658-2794,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGHN-L0OMh-30ApUCINtmGsdRaW0Q_K670JPUQCqF3mHHMR9s0MzWKQkqFzrR_h-ZIMvPhNtCkPxgtQr2aaZBmdmHdG97xzCLOtSJsUq5azjsTlyuGelTXt73pTz8YTuZTSKXR0Q=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carencro+Lafeyette+LA/@30.317144,-92.0490096,14z",2026-04-29T06:17:44.546Z,,,
