placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
https://www.google.com/maps/place/Southern+Colorado+TMS+Center+Colorado+Springs+CO/data=!4m7!3m6!1s0x87134452d93ed825:0x56ed8db0ed81df35!8m2!3d38.8838256!4d-104.8346582!16s%2Fg%2F11cp6_8mvk!19sChIJJdg-2VJEE4cRNd-B7bCN7VY,Southern Colorado TMS Center Colorado Springs CO,4.6,38,Mental health clinic,"3630 Sinton Rd STE 100, Colorado Springs, CO 80907, United States","V5M8+G4 Colorado Springs, Colorado, USA",https://www.southerncoloradotms.com/,+1 719-359-8812,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipN78dJD4XlthD_MeMHd5jWedDIgpHiUGKoKRLtl=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:04:30.287Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Briargate/data=!4m7!3m6!1s0x87134c3bdee555c5:0xe3f2419209d1c27b!8m2!3d38.9680661!4d-104.7829906!16s%2Fg%2F11hbvsklht!19sChIJxVXl3jtME4cRe8LRCZJB8uM,Prime IV Hydration & Wellness - Briargate,4.8,161,IV therapy service,"9475 Briar Village Point #140, Colorado Springs, CO 80920, United States","X698+6R Colorado Springs, Colorado, USA",https://primeivhydration.com/locations/colorado/colorado-springs-co-briargate-village/,+1 719-735-8250,Closed ⋅ Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN8A_PrwtGAsq5RGnHMaZeZpbcnZ0ilnAmFMh_R=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:04:35.276Z,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–2 pm,,,
https://www.google.com/maps/place/Optum+Roundhouse+Primary+Care/data=!4m7!3m6!1s0x87135ac79c5f21a5:0xc6cf15acaeeab01a!8m2!3d38.8397956!4d-104.8601235!16s%2Fg%2F11bbrn0tf7!19sChIJpSFfnMdaE4cRGrDqrqwVz8Y,Optum Roundhouse Primary Care,2.9,160,Medical clinic,"600 21st St, Colorado Springs, CO 80904, United States","R4QQ+WX Colorado Springs, Colorado, USA",https://www.optum.com/en/care/locations/colorado/optum-colorado.html,+1 719-635-5900,"Closed ⋅ Opens 6:45 am Mon

Updated by others 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npMdFO3NfrqU4ucisDkTXAbeh5BVjty1oY56XNjtBVfNtKkLDs1OKhhGBiPhssMWmmo4-6QTT2XYtQVj6865rC4fJ3zH88_MiO2MeP9bYavaTL_h52PLtTurJPgyxj11JS4yf2hDebPhsJC=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:04:40.267Z,Closed,6:45 am–5 pm,6:45 am–5 pm,6:45 am–5 pm,6:45 am–5 pm,6:45 am–5 pm,Closed,,,
https://www.google.com/maps/place/MBI+-+Previously+Workwell+Colorado+Springs/data=!4m7!3m6!1s0x8713502e46c4c1c9:0x87f7e1293755c964!8m2!3d38.8961158!4d-104.85541!16s%2Fg%2F1vgw923c!19sChIJycHERi5QE4cRZMlVNynh94c,MBI - Previously Workwell Colorado Springs,3.7,32,Occupational health service,"1495 Garden of the Gods Rd, Colorado Springs, CO 80907, United States","V4WV+CR Colorado Springs, Colorado, USA",http://www.mbiclinics.com/,+1 719-260-9797,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRUX7X2VsrHgbi0c5FAnHJTFBnjABHfamRsk4IHK-UnqdlTzmVAhsmBigznTtZ07Yu9rYRFfyqa-A53TaQ6rcD7ycod1idx0hB7lVmGdZ0yNf58a-y0hnQ6YmSv6344RifIqF4Qg=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:04:45.214Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Genesis+MedSpa+LLC/data=!4m7!3m6!1s0x871344a22694eb37:0x93981e6a04e95925!8m2!3d38.830695!4d-104.8531691!16s%2Fg%2F1tfbyxxg!19sChIJN-uUJqJEE4cRJVnpBGoemJM,Genesis MedSpa LLC,4.8,836,Medical spa,"142 S Raven Mine Dr #250, Colorado Springs, CO 80905, United States","R4JW+7P Colorado Springs, Colorado, USA",http://www.genesis-medspa.com/?utm_source=gmb&utm_medium=organic,+1 719-579-6890,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOf3EHsooqzj_0fbTRcWZPXtRgiK3FgFFfbN28k=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:04:50.266Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,9 am–3 pm,,,
https://www.google.com/maps/place/Westside+Wellness+PLLC/data=!4m7!3m6!1s0x87134f7f32a49cc1:0x1e1d2cb181e4dcf1!8m2!3d38.8430327!4d-104.8551994!16s%2Fg%2F1w4f8khb!19sChIJwZykMn9PE4cR8dzkgbEsHR4,Westside Wellness PLLC,4.8,17,Medical clinic,"2020 W Colorado Ave #301, Colorado Springs, CO 80904, United States","R4VV+6W Colorado Springs, Colorado, USA",http://jillsmothers.com/,+1 719-646-6746,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPmwp7lsjW7d-HlfTOm0Fb8A7sCuZNkgSszbsV5=w408-h608-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:04:55.119Z,Closed,8:30 am–5 pm,8:30 am–4 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–2 pm,Closed,,,
https://www.google.com/maps/place/WellLife+Medical+Centers/data=!4m7!3m6!1s0x87134fd0c8f89fb3:0x240d9272d13786c4!8m2!3d38.8960935!4d-104.8391547!16s%2Fg%2F11cjjsrfnl!19sChIJs5_4yNBPE4cRxIY30XKSDSQ,WellLife Medical Centers,4.5,85,Medical Center,"975 Garden of the Gods Rd e, Colorado Springs, CO 80907, United States","V5W6+C8 Colorado Springs, Colorado, USA",https://www.welllifemedctr.com/,+1 719-694-8782,Closed ⋅ Opens 9 am Mon,Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LjOMM7yAIyti2l03ddIBzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.38997&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:00.263Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,,,
https://www.google.com/maps/place/ECHO+Frequency+Studio+LLC+-+Sound+Healing+%26+Meditation/data=!4m7!3m6!1s0x8713519cf4eefc25:0xeb6839e9bd69ea49!8m2!3d38.857158!4d-104.9074944!16s%2Fg%2F11hhycs6hg!19sChIJJfzu9JxRE4cRSeppvek5aOs,ECHO Frequency Studio LLC - Sound Healing & Meditation,5.0,6,Wellness center,"441 Manitou Ave #200, Manitou Springs, CO 80829, United States","V34V+V2 Manitou Springs, Colorado, USA",https://www.echofrequencystudio.com/,+1 719-722-1082,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMUYc5q1XvWkC9V575F0SmB0HI6v0hSA4m3ZhZ7=w408-h335-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:05.168Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/UCHealth+Radiation+Oncology+-+Memorial+Hospital+Central/data=!4m7!3m6!1s0x87134509ce826bbf:0x837d691bb3c947bc!8m2!3d38.8413157!4d-104.7997739!16s%2Fg%2F11cs12v4j6!19sChIJv2uCzglFE4cRvEfJsxtpfYM,UCHealth Radiation Oncology - Memorial Hospital Central,4.9,37,Cancer treatment center,"Memorial Medical Building, 525 Bob Peters Grove, Colorado Springs, CO 80909, United States","R6R2+G3 Colorado Springs, Colorado, USA",https://www.uchealth.org/locations/uchealth-radiation-oncology-memorial-hospital-central/?utm_source=GMBSocialClimb&utm_medium=UCHealthRadiationOncology-MemorialHospitalCentral,+1 719-365-6800,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNiOnzib5AmfK64KgXTX6ZAgtG1E5N0a1yz2v13=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:10.070Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/UCHealth+Cancer+Care+and+Hematology+Clinic+-+Memorial+Hospital+Central/data=!4m7!3m6!1s0x87134509ce826bbf:0x8c739d41ea97361d!8m2!3d38.8412853!4d-104.7997541!16s%2Fg%2F1hhjfb4p9!19sChIJv2uCzglFE4cRHTaX6kGdc4w,UCHealth Cancer Care and Hematology Clinic - Memorial Hospital Central,3.5,18,Cancer treatment center,"Memorial Medical, 525 Bob Peters Grove building suite 202, Colorado Springs, CO 80909, United States","R6R2+G3 Colorado Springs, Colorado, USA",https://www.uchealth.org/locations/uchealth-hematology-and-oncology-memorial-hospital-central/?utm_source=GMBSocialClimb&utm_medium=UCHealthCancerCareandHematologyClinic-MemorialHospitalCentral,+1 719-365-6568,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMdBzXkTw5KNW7VZw2VQvbLi_BzGKU3UkuB7dxs=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:15.137Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/CommonSpirit+Behavioral+Health+Colorado+Springs/data=!4m7!3m6!1s0x871351f442d48715:0x7690982dd34c5295!8m2!3d38.8743226!4d-104.8545052!16s%2Fg%2F11rrbqs727!19sChIJFYfUQvRRE4cRlVJM0y2YkHY,CommonSpirit Behavioral Health Colorado Springs,3.0,2,Medical clinic,"2925 Professional Pl Suite 101, Colorado Springs, CO 80904, United States","V4FW+P5 Colorado Springs, Colorado, USA",https://www.mountain.commonspirit.org/location/penrose-hospital/behavioral-health,+1 719-776-6850,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e0URW9FyKLMoqm0ZKa6rbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.767075&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:17.942Z,,,,,,,,,,
https://www.google.com/maps/place/UCHealth+Cancer+Center+-+Memorial+Hospital+Central/data=!4m7!3m6!1s0x87134563bb977301:0x40f1e38bc4002e9c!8m2!3d38.8397642!4d-104.7994092!16s%2Fg%2F11hwt_1twq!19sChIJAXOXu2NFE4cRnC4AxIvj8UA,UCHealth Cancer Center - Memorial Hospital Central,4.4,10,Cancer treatment center,"1400 E Boulder St, Colorado Springs, CO 80909, United States","R6Q2+W6 Colorado Springs, Colorado, USA",https://www.uchealth.org/locations/uchealth-cancer-center-memorial-hospital-central/?utm_source=GMBSocialClimb&utm_medium=UCHealthCancerCenter-MemorialHospitalCentral,+1 719-365-6845,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOo1bzXUo7XllCwlF2H5j7bGLWa3Yuz79VHJIiK=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:22.820Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Rocky+Mountain+Vital+Care+Infusion+Services/data=!4m7!3m6!1s0x8713490061f3b9ad:0x3d34b8b1f7265724!8m2!3d38.9389744!4d-104.71287!16s%2Fg%2F11lp17_bf1!19sChIJrbnzYQBJE4cRJFcm97G4ND0,Rocky Mountain Vital Care Infusion Services,,,Health consultant,"7435 Sisters Grove suite 310, Colorado Springs, CO 80923, United States","W7QP+HV Colorado Springs, Colorado, USA",http://vitalcare.com/,+1 719-842-7682,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MpMji3mR1Ht12B3GgUYkwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.157133&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:25.682Z,,,,,,,,,,
https://www.google.com/maps/place/Kalyani%E2%80%99s+Compassionate+Health+and+Wellness/data=!4m7!3m6!1s0x87135b233dd654fd:0x7f3a7c4183e83b67!8m2!3d38.8430212!4d-104.8563473!16s%2Fg%2F11y57yw6ls!19sChIJ_VTWPSNbE4cRZzvog0F8On8,Kalyani’s Compassionate Health and Wellness,2.0,1,Mental health service,"2021 W Colorado Ave, Colorado Springs, CO 80904, United States","R4VV+6F Colorado Springs, Colorado, USA",https://www.sondermind.com/providers/4czbf7la/kalyani-keuma,+1 719-433-9838,"Closed ⋅ Opens 10 am Wed

Updated by this business 8 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zTEdNytTbCNEsvInMPH5Qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.718887&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:30.523Z,Closed,Closed,Closed,10 am–8 pm,10 am–7 pm,10 am–4 pm,Closed,,,
https://www.google.com/maps/place/Diversus+Health+Moreno+Counseling+%26+Psychiatric+Center/data=!4m7!3m6!1s0x8713452a5662cf35:0xae2485afec3860f9!8m2!3d38.8248238!4d-104.8423472!16s%2Fg%2F1tdfckcj!19sChIJNc9iVipFE4cR-WA47K-FJK4,Diversus Health Moreno Counseling & Psychiatric Center,4.2,282,Mental health service,"875 W Moreno Ave, Colorado Springs, CO 80905, United States","R5F5+W3 Colorado Springs, Colorado, USA",https://diversushealth.org/locations/moreno/,+1 719-572-6100,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noDI40MFNFvzcN8WIsGL5ppv5UaSnndYe6vejyR3E-sfABx7c1-oO__hiUsITuoPodkhsSY9zTV3xPZEAJnzuhn8nI2fH9Qgkn81fjIkSh6gg45BL_I6_c_s65AgzNREHKXXIUf=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:35.632Z,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Colorado+Springs+Health+Partners/data=!4m7!3m6!1s0x87134f7f32a49cc1:0xeb73b8d0d8fd59c8!8m2!3d38.8742793!4d-104.8554552!16s%2Fg%2F1vr1x2c0!19sChIJwZykMn9PE4cRyFn92NC4c-s,Colorado Springs Health Partners,2.8,11,Medical clinic,"2950 Professional Pl #100, Colorado Springs, CO 80904, United States","V4FV+PR Colorado Springs, Colorado, USA",http://springsear.com/,,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rCh08hHBD2oHSiUPNUwVdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.5168&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:40.664Z,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,,,
https://www.google.com/maps/place/Peak+LiLT/data=!4m7!3m6!1s0x871345c2645d14b1:0xe3a2c032d4665796!8m2!3d38.8430041!4d-104.8551673!16s%2Fg%2F11nt56d8_d!19sChIJsRRdZMJFE4cRlldm1DLAouM,Peak LiLT,5.0,11,Medical clinic,"2020 W Colorado Ave Suite C-305, Colorado Springs, CO 80904, United States","R4VV+6W Colorado Springs, Colorado, USA",https://peaklilt.com/,+1 719-249-1600,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM-yzOUNxxC2ONX_fK4rj0Lmf9PRJeX57nzkJy9=w408-h304-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:45.649Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,,,
https://www.google.com/maps/place/Cedar+Springs+Hospital/data=!4m7!3m6!1s0x8713449470d06c1d:0xcbabf82db514f2d9!8m2!3d38.8023104!4d-104.8164184!16s%2Fg%2F1td1897y!19sChIJHWzQcJREE4cR2fIUtS34q8s,Cedar Springs Hospital,2.3,321,Mental health clinic,"2135 Southgate Rd, Colorado Springs, CO 80906, United States","R52M+WC Colorado Springs, Colorado, USA",https://cedarspringsbhs.com/,+1 719-633-4114,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMW5IuwnMlpZb5vWU75oyxYybOTgfumRrf1CffF=w408-h296-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:50.627Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Denver+Regenerative+Medicine+%7C+Stem+Cell+Therapy,+HRT,+Testosterone+Clinic/data=!4m7!3m6!1s0x871351da961009e7:0x692c3dd934037a13!8m2!3d38.9044464!4d-104.8647772!16s%2Fg%2F11sm785zb8!19sChIJ5wkQltpRE4cRE3oDNNk9LGk","Denver Regenerative Medicine | Stem Cell Therapy, HRT, Testosterone Clinic",5.0,6,Medical clinic,"5040 Corporate Plaza Dr Suite 7, Colorado Springs, CO 80919, United States","W43P+Q3 Colorado Springs, Colorado, USA",https://denverregenerativemedicine.com/,+1 719-781-3434,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lp4FZDfHSH7RfJtszuqToA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.8937&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:05:55.679Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Strata+Med/data=!4m7!3m6!1s0x8713511bcb73a785:0x74ca0ef7a0077103!8m2!3d38.8788247!4d-104.8679738!16s%2Fg%2F11l37kksdv!19sChIJhadzyxtRE4cRA3EHoPcOynQ,Strata Med,4.4,19,Family practice physician,"3314 Mesa Rd, Colorado Springs, CO 80904, United States","V4HJ+GR Colorado Springs, Colorado, USA",https://www.stratawell.com/,+1 719-428-2202,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMJsQ_t_xOuozMWSYCz2T4HtfXf_W8l_4xtNkMz=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:00.808Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Therapy+for+Life/data=!4m7!3m6!1s0x87134515b0832703:0x679f77b385abbf80!8m2!3d38.8459979!4d-104.8599645!16s%2Fg%2F11fy2vpf9r!19sChIJAyeDsBVFE4cRgL-rhbN3n2c,Therapy for Life,4.8,5,Mental health service,"2320 W Colorado Ave #111, Colorado Springs, CO 80904, United States","R4WR+92 Colorado Springs, Colorado, USA",http://goodbraintherapy.com/,+1 719-930-8732,Closed ⋅ Opens 1 pm Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPoQOC5eu9ybhO_sYx7YGM8sFZ0duJDPppRm4R_=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:05.805Z,Closed,Closed,1–6 pm,1–6 pm,1–6 pm,1–6 pm,11 am–2 pm,,,
"https://www.google.com/maps/place/Listening+Heart+Medicines,+LLC+David+W.+Armstrong/data=!4m7!3m6!1s0x87135abc818cd161:0xde73625c2609e82!8m2!3d38.8482838!4d-104.8631342!16s%2Fg%2F11b6qm1rlv!19sChIJYdGMgbxaE4cRgp5gwiU25w0","Listening Heart Medicines, LLC David W. Armstrong",5.0,4,Acupuncture clinic,"2525 W Pikes Peak Ave Suite B, Colorado Springs, CO 80904, United States","R4XP+8P Colorado Springs, Colorado, USA",http://listeningheartmedicines.com/,+1 719-684-3909,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iMex8ds59MjULCAAYlbhSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.21796&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:10.709Z,10 am–5 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–2:30 pm,9 am–2:30 pm,9 am–2:30 pm,Closed,,,
https://www.google.com/maps/place/Simple+Body/data=!4m7!3m6!1s0x87135abcecbe6ebb:0x53d7f2774a6e680!8m2!3d38.8479739!4d-104.8633214!16s%2Fg%2F1tdbr9_4!19sChIJu26-7LxaE4cRgOamdCd_PQU,Simple Body,5.0,148,Beauty supply store,"2520 W Colorado Ave, Colorado Springs, CO 80904, United States","R4XP+5M Colorado Springs, Colorado, USA",https://www.simplebodyproducts.com/,+1 719-375-0747,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiKyNx3XjpuRfAVr8cVnaW2g8rfHyFt_fGOeRHyTup_0cljUjPmg5B-oRU4xkzUFRsA57-KKeLyolmHnqQ36bmE3sYFnWbW4Cyx6nXB_whiftpRNVxeJaB7An4vsTDBPqjlMk9=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:15.730Z,12–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Total+Function+Physical+Therapy+PC/data=!4m7!3m6!1s0x8713451a33a5b69f:0x4dba6aada20da6d9!8m2!3d38.8339128!4d-104.8153209!16s%2Fg%2F1tdhm8kp!19sChIJn7alMxpFE4cR2aYNoq1quk0,Total Function Physical Therapy PC,4.9,278,Physical therapist,"502 E Pikes Peak Ave # 110, Colorado Springs, CO 80903, United States","R5MM+HV Colorado Springs, Colorado, USA",https://totalfunctionpt.com/location/physical-therapy-colorado-springs-co/,+1 719-473-2958,Closed ⋅ Opens 7:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNSUqYRmK_D1cI75NjkNAqXNO129RK7WwtgnG0=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:20.694Z,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,,,
https://www.google.com/maps/place/Indigo+Therapy+Colorado+Springs/data=!4m7!3m6!1s0x8dabd67571dd40f9:0x3dd247837d41bcb5!8m2!3d38.8498829!4d-104.8665484!16s%2Fg%2F11ln_08z3r!19sChIJ-UDdcXXWq40RtbxBfYNH0j0,Indigo Therapy Colorado Springs,5.0,3,Psychotherapist,"2752 W Colorado Ave, Colorado Springs, CO 80904, United States","R4XM+X9 Colorado Springs, Colorado, USA",https://www.indigotherapycos.com/,+1 719-602-6434,,,https://lh3.googleusercontent.com/p/AF1QipO7jP4hMWg0QkBicgv6ywtBKwg_ymYanjzeAwhx=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:23.550Z,,,,,,,,,,
https://www.google.com/maps/place/Harmony+Aesthetics+Center+of+Colorado+Springs/data=!4m7!3m6!1s0x87134f1e12a2e3c5:0xe7c9a91680b63fe5!8m2!3d38.8365667!4d-104.8249558!16s%2Fg%2F11ty4lz_sn!19sChIJxeOiEh5PE4cR5T-2gBapyec,Harmony Aesthetics Center of Colorado Springs,4.9,113,Spa,"127 N Cascade Ave, Colorado Springs, CO 80903, United States","R5PG+J2 Colorado Springs, Colorado, USA",https://www.harmonyaestheticscenter.com/,+1 719-401-7744,"Closed ⋅ Opens 10 am Tue

Updated by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipONIKptEGhe-Tf_pnXweCiglSl94n2Jp7L-Cd-7=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-28T23:06:28.380Z,9 am–3 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,10 am–4 pm,true,,
