placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,error,attributes
https://www.google.com/maps/place/elite+cleaning/data=!4m7!3m6!1s0x887530bd7b07d99b:0xdeb4c6f7be24baa9!8m2!3d39.8284857!4d-89.6067374!16s%2Fg%2F11c2qrz_pl!19sChIJm9kHe70wdYgRqbokvvfGtN4,elite cleaning,4.9,106,Carpet cleaning service,"2056 Skipton Rd, Springfield, IL 62702, United States","R9HV+98 Springfield, Illinois, USA",,+1 217-816-8899,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9anpf5DY5-tafChso7urIzC-jpioR6AuSARaY4dCUaHQSivOwvEE5m1mhrg44nXsJhbpprZosqTP2cMJlcIY5DRKvMDu5hG0y9DrufEdmHG8wp1AbahzaNYsGq4lkds4tPAlb=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:50:20.206Z,,,,
"https://www.google.com/maps/place/Galassi+Masonry+Contractors,+Inc/data=!4m7!3m6!1s0x88753e38a008a509:0xee54ea2ac29f107d!8m2!3d39.8354237!4d-89.6107246!16s%2Fg%2F1tfmjkt9!19sChIJCaUIoDg-dYgRfRCfwirqVO4","Galassi Masonry Contractors, Inc",5.0,2,Masonry contractor,"2464 Peerless Mine Rd, Springfield, IL 62702, United States","R9PQ+5P Springfield, Illinois, USA",https://www.galassimasonry.com/,+1 217-483-8860,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEj05aherbnsuCbpOaQeZ2lJP5PHlu1irKgaAspQv6_0ZQWsUqlY_dBNrvAyuoUJuwhTTQt5Md7BF0Zn4U3ae4I5_HQFkwSaafI_DfYwDSaiRHdypppUoFt4lTiLtNCDa8rhs=w862-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:50:29.647Z,,,,
https://www.google.com/maps/place/Ladew+Cleaning+Concepts/data=!4m7!3m6!1s0x887531d57c0ce0bd:0x5634c66ee6278a12!8m2!3d39.7393894!4d-89.266507!16s%2Fg%2F1v3dswp9!19sChIJveAMfNUxdYgREoon5m7GNFY,Ladew Cleaning Concepts,5.0,2,Cleaning service,,,http://www.ladewcleaningconcepts.com/,+1 217-691-8080,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoN5EQi5yfw6Eh5yvR0NDCoYriFm8oxDLSKgTcAah5l35w34L_58IXX5waZPHtHr3BfnmD2_DH8UO1tZDG5wfz05h5eXgno3a4CuR_VZmpSQbvbhN2P6uIaiC80loD52APKv3Ev=w614-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:50:34.460Z,,,,
https://www.google.com/maps/place/CSD+Environmental+Services/data=!4m7!3m6!1s0x8875399fc8726b41:0xa9bf9fa10e95277!8m2!3d39.7761934!4d-89.6419558!16s%2Fg%2F1tmxg9dd!19sChIJQWtyyJ85dYgRd1LpEPr5mwo,CSD Environmental Services,3.7,3,Environmental consultant,"2220 Yale Blvd, Springfield, IL 62703, United States","Q9G5+F6 Springfield, Illinois, USA",http://www.csdenviro.com/,+1 217-522-4085,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JdjNvK6EzTmCLDrQZUgc9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.63165&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:50:39.270Z,,,,
https://www.google.com/maps/place/Hauberk+Restoration+Company/data=!4m7!3m6!1s0x47cb71179efed797:0xdeafcf25e2230b63!8m2!3d39.559739!4d-89.3073113!16s%2Fg%2F11vcn7wtfd!19sChIJl9f-nhdxy0cRYwsj4iXPr94,Hauberk Restoration Company,4.3,6,General contractor,"1001 N Cheney St, Taylorville, IL 62568, United States","HM5V+V3 Taylorville, Illinois, USA",http://hauberkrestoration.com/,+1 217-823-0204,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQrbjFK268_KFGdh5f_CCwj9K5ZXTPhlG3MaU-GoLagNDofQQHFl2wYFxgJ06UBx1hep0cSYpfOmv6UTTQKhi92t1JikbVuD8bLRwuPvEz5fBUZCyf3iTNmDj6rRRCMI-TekOk=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:50:54.331Z,,,,
https://www.google.com/maps/place/ServiceMaster+Of+Taylorville/data=!4m7!3m6!1s0x8874e3239fdbcdc7:0x4af1e122588d7cd7!8m2!3d39.501358!4d-89.353538!16s%2Fg%2F1tglnn9t!19sChIJx83bnyPjdIgR13yNWCLh8Uo,ServiceMaster Of Taylorville,4.0,1,Carpet cleaning service,"943 E 1025 North Rd, Taylorville, IL 62568, United States","GJ2W+GH Taylorville, Illinois, USA",http://www.servicemasterclean.com/,+1 217-498-3133,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ehiyARpD6a4xTdcdpcAO3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.36363&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:50:57.134Z,,,,
"https://www.google.com/maps/place/Roto-Rooter+Plumbing,+Drain,+%26+Water+Damage+Cleanup+Service/data=!4m7!3m6!1s0x8874e58e13b940a7:0xf544dc2a3f66f15e!8m2!3d39.548935!4d-89.293464!16s%2Fg%2F11ldh3h1f4!19sChIJp0C5E47ldIgRXvFmPyrcRPU","Roto-Rooter Plumbing, Drain, & Water Damage Cleanup Service",1.0,2,Plumber,"106 S Walnut St, Taylorville, IL 62568, United States","GPX4+HJ Taylorville, Illinois, USA",https://www.rotorooter.com/taylorvilleil,+1 217-615-4044,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DFGwFWbApW6kzEgoRhH7oA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.8301&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:51:01.759Z,,,,
https://www.google.com/maps/place/Window+Genie+of+Springfield+Decatur+and+Taylorville/data=!4m7!3m6!1s0x8874e5ba8b880d07:0x2db79982a85f329f!8m2!3d39.6514795!4d-89.366769!16s%2Fg%2F11pc2h_zlz!19sChIJBw2Ii7rldIgRnzJfqIKZty0,Window Genie of Springfield Decatur and Taylorville,5.0,81,Window cleaning service,,,https://www.windowgenie.com/springfield-decatur-taylorville/?cid=LSTL_WDG000206&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 217-675-3016,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0V2Ss37BySV5O2W_UT38y7VpbKeM0kohwDp-e6-q3gbWI-PYZ4bor0F5dMRGT1HIOJa_KzePfM_G6tsxmw0EPw1Im0URxRuiwU0u8qFCFFBxool41nlKZp6OskgLu5t9c3htazQ=w651-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:51:13.429Z,,,,
https://www.google.com/maps/place/Filter+Free+Services/data=!4m7!3m6!1s0x8874e5f1080ba883:0x42b485683b13c9eb!8m2!3d39.7637034!4d-89.6703205!16s%2Fg%2F11ghk22_xb!19sChIJg6gLCPHldIgR68kTO2iFtEI,Filter Free Services,4.9,8,Air duct cleaning service,,,https://www.facebook.com/FilterFreeServices/,+1 217-685-0381,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerP3zchlBSQsvbhUswAA2HcNN_XakRhMMj8G_zysuhhuB0qVqf9oP8tulkFtFklz5BhzYr4xyuynm35Bj5gQ4oJafsMkPq8qmfPsOVEtqhSjbR-ob14k0rt7_NZLuojcsMzb0K9PA=w677-h240-k-no,true,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:51:18.299Z,,,,
https://www.google.com/maps/place/Yard+Heating+%26+Cooling/data=!4m7!3m6!1s0x8874e3f432caf5b7:0xf2d13b64240372d3!8m2!3d39.5516383!4d-89.3238072!16s%2Fg%2F1tjcq5xb!19sChIJt_XKMvTjdIgR03IDJGQ70fI,Yard Heating & Cooling,5.0,290,Furnace repair service,"100 S Spresser St, Taylorville, IL 62568, United States","HM2G+MF Taylorville, Illinois, USA",https://www.yardheatingandcooling.com/,+1 217-824-4737,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerR8UyS5IKStiZIRawQDF03RYNqzDMrPxauYQfIZnBZWTw5sgt6x-mGVtwgPiwOl6NJaaf3SAlNv9572xddgrDQK81ukS07YZV-XaaLCCtFTZCQJm2RZgd2tS3tVNE9QoF4kLtuXg=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:51:23.176Z,,Identifies as women-owned,,
"https://www.google.com/maps/place/SERVPRO+of+Effingham,+Mattoon,+Charleston/data=!4m7!3m6!1s0x8873946c6caee06f:0x18757640383211e5!8m2!3d39.0372564!4d-88.5423933!16s%2Fg%2F1tdhfrqj!19sChIJb-CubGyUc4gR5REyOEB2dRg","SERVPRO of Effingham, Mattoon, Charleston",4.7,68,Water damage restoration service,"8372 US-45, Effingham, IL 62401, United States","2FP5+W2 Effingham, Illinois, USA",https://www.servpro.com/locations/il/servpro-of-effingham-mattoon-charleston?utm_medium=organic&utm_source=gbp,+1 217-536-6655,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWFYCg96Bu9uhbs7-XaUYGmBij0ooJ9n6q4sqW5BhzhGmtdhV7aeLK1oFACH9zms05IgfsQUn9jfl_oZDSHxwfZm6Rvy7hBF8L0kt-vb2UcbIbgxHfitgK9-2baksPfAQHBCQsIBdULw-w=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2026-03-23T05:51:28.025Z,,,,
https://www.google.com/maps/place/Envy+Lawn+Care/data=!4m7!3m6!1s0x88756b0acfb521ed:0xd9f92c2be3b0f80c!8m2!3d39.68218!4d-89.6467864!16s%2Fg%2F11nn0fy1vg!19sChIJ7SG1zwprdYgRDPiw4yss-dk,Envy Lawn Care,5.0,86,Lawn care service,,,https://www.envylawncare.net/,+1 217-724-8628,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMTYbvuWXfDeaRhCmZboLEDYiU2vL1O053SHWaBBYLREq24axdaWxOYg1b8nmzK62gmFTDOQXntc9XGHPPnBE47ivySYOsQRt6R0T9DxUhAWsO8ul9AVQkQ1TWENfrPBjcMGdK4qME2EyO=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Auburn+Springfield+IL/@39.5917197,-89.7464874,14z",2026-03-23T05:52:00.273Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Williamsville+Springfield+IL/@39.954216,-89.5487126,14z",2026-03-23T05:52:25.615Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+New+Berlin+Springfield+IL/@39.7248243,-89.9112802,14z",2026-03-23T05:52:53.351Z,,,No new results found,
https://www.google.com/maps/place/Envirofoam/data=!4m7!3m6!1s0x887540740d88fcf5:0xea02a462a198df64!8m2!3d39.624461!4d-89.649528!16s%2Fg%2F1hdzg6y1p!19sChIJ9fyIDXRAdYgRZN-YoWKkAuo,Envirofoam,4.7,3,Insulation contractor,"12051 Main St, Glenarm, IL 62536, United States","J9F2+Q5 Glenarm, Illinois, USA",https://envirofoamofamerica.com/envirofoam-of-springfield,+1 877-362-6552,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCBeQ96h9qdqGImPnfvNgsFJ4i5GKXX3ukCKnkWCvT3-j_hv4s_K9AzXL-8OR3PA3eauePJBtMO5t6F1KhBOGBNGw7Kzir1FhClwOE021TrVEEzzj2ePZI6FoHS5ELFlZoaF4MyQ=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Glenarm+Springfield+IL/@39.6236631,-89.6489863,14z",2026-03-23T05:53:06.919Z,,,,
https://www.google.com/maps/place/Rick+Ray+and+Sons+Plumbing/data=!4m7!3m6!1s0x88753902ff047cc9:0xbfe65770fe73f0f8!8m2!3d39.8068525!4d-89.6787631!16s%2Fg%2F11d_49cf3v!19sChIJyXwE_wI5dYgR-PBz_nBX5r8,Rick Ray and Sons Plumbing,4.9,1400,Plumber,"1514 W Jefferson St, Springfield, IL 62702, United States","R84C+PF Springfield, Illinois, USA",https://rickrayandsonsplumbing.com/,+1 217-525-0001,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyn3MR92QekqP-AdwnISq7E456RCi18e-86Z38HnrpGqWkadAouyz2NzD66IuER-dScLMNiCNkGpKO8o450MrtFzsdeeq9p3zasJaL15K9oUIv3WmU-fKINx_5jdUy4vvnzp8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Dawson+Springfield+IL/@39.806637,-89.6795862,14z",2026-03-23T05:53:39.498Z,,,,
https://www.google.com/maps/place/Reliable+Handyman+Services+Inc./data=!4m7!3m6!1s0x8875478f3c6f5ec3:0xc2433d10cf5b8dd4!8m2!3d39.7627463!4d-89.6253918!16s%2Fg%2F11fjv4rkdh!19sChIJw15vPI9HdYgR1I1bzxA9Q8I,Reliable Handyman Services Inc.,4.9,242,Handyman/Handywoman/Handyperson,"2975 Stanton St, Springfield, IL 62703, United States","Q97F+3R Springfield, Illinois, USA",http://www.reliablehandymanservices.net/,+1 217-860-7436,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6d6rNLzMElqmE0yvXaK-gSXyXpsuBvI3K5Xl05a2XlZqnlFfLghEHMFykXW_SKnNcVZWUK1oxSJaXtu_KlJDGGFLoAK7G-0kKZ3PHm-9_7xRuFZjMA_hD1BaiTVwzyY0ijkzlcnel5bs=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:07.167Z,,,,
https://www.google.com/maps/place/Taylor+Brothers+Towing/data=!4m7!3m6!1s0x88753b2810cb9161:0x34c23d9095f7b00e!8m2!3d39.7848084!4d-89.6155437!16s%2Fg%2F11h9kd8nzv!19sChIJYZHLECg7dYgRDrD3lZA9wjQ,Taylor Brothers Towing,4.6,109,Towing service,"1501 Groth St, Springfield, IL 62703, United States","Q9MM+WQ Springfield, Illinois, USA",https://taylorbrotherstowingil.com/,+1 217-622-8809,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTRIcgDqkj_jOr29kT5QNlK00rg8lsgvw6zSs__bf0wviVMzpftQoHLE6v0L_tgQmLuye4mbPJfiM5Zkm7glFodC0bCE6sAhc5EUNf2_FNMY2MrzPr_MLpmSbBQExdsC4vh5m7zQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:11.862Z,,,,
https://www.google.com/maps/place/Larry+Nesch+Inc/data=!4m7!3m6!1s0x88753bdfdddb8ceb:0x360f3f0598ef332f!8m2!3d39.7550091!4d-89.6237089!16s%2Fg%2F11gcqx676z!19sChIJ64zb3d87dYgRLzPvmAU_DzY,Larry Nesch Inc,5.0,5,Contractor,"2035 Grant St, Springfield, IL 62703, United States","Q94G+2G Springfield, Illinois, USA",http://larryneschpainting.com/,+1 217-718-5523,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4JmeUOsD2E1h6fbTX0yBjyocukdEAgfbmGOCmvHeuA-GfHT9njiHJcBYopP6rDqze6hETU0ff9RtzM-lJwyCx03afJF5yMi9jJZDauccdsiVS1BuMMK_CrGuRN1MkLZzwphlk=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:19.542Z,,,,
https://www.google.com/maps/place/Route+66+Roofs/data=!4m7!3m6!1s0x8875398e158f3e13:0x2a8e3de739db1afd!8m2!3d39.7997008!4d-89.6525575!16s%2Fg%2F11vr27251p!19sChIJEz6PFY45dYgR_RrbOec9jio,Route 66 Roofs,4.6,11,Roofing contractor,"217 E Monroe St Suite 96, Springfield, IL 62701, United States","Q8XW+VX Springfield, Illinois, USA",https://route66roofs.com/,+1 217-986-8340,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweregDGogLMrCftbZLg2JJBeHpya43N27LxoCbgRScliXArU3oTj1jCGt0Xo0Ga2ukzjYruYUjVTLzwVp9L55FVR_96ItXlG5G4KyuqwlrZ-2SS205Pc4qKLAiJtdn9tyf9c65o=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:24.376Z,,,,
https://www.google.com/maps/place/Calhoun%27s/data=!4m7!3m6!1s0x88753a4823777bd5:0x11b12d6241b23f55!8m2!3d39.7832578!4d-89.6054888!16s%2Fg%2F1tdbxhwc!19sChIJ1Xt3I0g6dYgRVT-yQWItsRE,Calhoun's,4.9,193,Flooring store,"1730 S Dirksen Pkwy, Springfield, IL 62703, United States","Q9MV+8R Springfield, Illinois, USA",http://teamcalhouns.com/,+1 217-544-2138,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGUDI-Kz_PdWDnIzfsXhBMMByaTmS1Op18j4GZlHG-ovWcMt2zi7go4Rw0x5BCN-F5WHZ66idQcbZm62qAp01WZy-n-xSQjdEgBzFgxDMPwSgAJemcplH8F--PpVA-SrRyAbtoFQ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:29.139Z,,,,· Delivery
"https://www.google.com/maps/place/Mike+Williams+Plumbing,+Heating,+Air+Conditioning+%26+Sewer/data=!4m7!3m6!1s0x88753a267b2d38cd:0x92aa3ebd65651c0f!8m2!3d39.8023564!4d-89.603138!16s%2Fg%2F1tgdp9gk!19sChIJzTgteyY6dYgRDxxlZb0-qpI","Mike Williams Plumbing, Heating, Air Conditioning & Sewer",4.6,1331,HVAC contractor,"3225 E Clear Lake Ave, Springfield, IL 62702, United States","R92W+WP Springfield, Illinois, USA",http://www.mikewilliams.net/?utm_campaign=gmb,+1 217-241-3886,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkxkndOQk0GjA23hbraSVT8Q9UvRUWEtw6weEqzP-8RLB9riyjJLgtfDqfD6d4Slj-msV2evFEhXnDM2R-sBt3WRzv76rjMgW2s8vR2EYH45-T2IqOj9qdyBrLxwlaONOopqBJmQ=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:34.078Z,,,,
https://www.google.com/maps/place/King+City+Wireless/data=!4m7!3m6!1s0x887539bfee74173d:0xf94dbd46d7952fdc!8m2!3d39.7951625!4d-89.6441832!16s%2Fg%2F1td4w0cb!19sChIJPRd07r85dYgR3C-V10a9Tfk,King City Wireless,4.8,273,Phone repair service,"821 E Cook St, Springfield, IL 62703, United States","Q9W4+38 Springfield, Illinois, USA",https://www.facebook.com/p/King-City-Wireless-100063608019341/,+1 217-670-2236,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLy8J_3aH7QqIyZahQNAwiylJWMjTI2hYc7tv09JzxnxhBMk8fnqD1IXbvWiPOWhy5svwwBjw1IOlZMIyGBUSKhsoVm7RO56nyLwQquB02Z9vBOAYG0xSWa01PEznw8f2_qkzC=w426-h240-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,11 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:38.901Z,,,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x88753961dbdd507d:0xa1203d7db52d6128!8m2!3d39.7582476!4d-89.6247761!16s%2Fg%2F1v6qjchr!19sChIJfVDd22E5dYgRKGEttX09IKE,Midas,4.7,974,Auto repair shop,"2109 Adlai Stevenson Dr, Springfield, IL 62703, United States","Q95G+73 Springfield, Illinois, USA",https://www.midas.com/store/il/springfield/2109-stevenson-drive-62703?shopnum=2177&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYxMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 217-610-8252,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxwF_BTYkKdMFvltbfyqJJ-8-4xKS8olUIMxKWB-D3JTBgQ9c2fvOHMdwxOXD9-t7h5Uln-OO1uPesEk4nJSwko2M_sUzP1IARH_ctRtgaRGgcUZvOoKbO-qTpSYu5wWZyoS-k=w427-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:44.262Z,,,,
"https://www.google.com/maps/place/Otto+Baum+Company+Inc,+Springfield/data=!4m7!3m6!1s0x887539f1aee69857:0x2185f6e36130c26d!8m2!3d39.8020091!4d-89.6309453!16s%2Fg%2F1tmpfpj5!19sChIJV5jmrvE5dYgRbcIwYeP2hSE","Otto Baum Company Inc, Springfield",5.0,1,Contractor,"1700 E Clear Lake Ave, Springfield, IL 62703, United States","R929+RJ Springfield, Illinois, USA",http://www.ottobaum.com/,+1 309-266-7114,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nf1EvxPYOfdAxa1XTqdO_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.35479&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:46.995Z,,,,
https://www.google.com/maps/place/Preston+Home+Improvement+LLC/data=!4m7!3m6!1s0x409a9b329791df17:0x7ceace4ad60d3e90!8m2!3d39.7637034!4d-89.6703205!16s%2Fg%2F11wfl7c8ck!19sChIJF9-RlzKbmkARkD4N1krO6nw,Preston Home Improvement LLC,5.0,5,Handyman/Handywoman/Handyperson,,,,+1 217-204-4029,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLkUP2LiQ6uFmJFJpdGHOV0i1Ge6l5A5SwJ4628IkLAmhw61d0uqCrJpCwYWDIxr65KYND_tHV38zmSLsrAJWbOeviNFjsQ5fO1k6e21d07kg9oQZq2tFlEABXIaVcRbz95fBL=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:51.606Z,,,,
https://www.google.com/maps/place/Healthy+Homes/data=!4m7!3m6!1s0x880c9d394610bdeb:0x978df20c917561cc!8m2!3d40.4867544!4d-89.0728607!16s%2Fg%2F11gb3vx299!19sChIJ670QRjmdDIgRzGF1kQzyjZc,Healthy Homes,4.9,365,Water damage restoration service,"10243 E 1400 North Rd Suite # 2, Bloomington, IL 61705, United States","FWPG+PV Bloomington, Illinois, USA",https://www.healthyhomesil.com/contact-healthy-homes-llc/,+1 309-245-8146,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogQ7fDmXRsM3CAZCACoSO14D8ccKaqe0QgsR5saYBysbQMqpSPfpOKpnPIRBF9Tyx9wz72TaDlF_1uh8dQLgIvKPlx8pkzgfUZeJe-86MdljAo_XlwPqup1qodLVs0CToQuoo2=w408-h303-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2026-03-23T05:54:56.418Z,,,,
