placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
https://www.google.com/maps/place/Neighborhood+Veterinary+Centers+-+La+Marque/data=!4m7!3m6!1s0x863f79b6a8337d89:0x8f7318dcd6c653ff!8m2!3d29.3760739!4d-94.9687496!16s%2Fg%2F11g3_bb92j!19sChIJiX0zqLZ5P4YR_1PG1twYc48,Neighborhood Veterinary Centers - La Marque,4.8,598,Veterinarian,"1100 1st St, La Marque, TX 77568, United States","92GJ+CG La Marque, Texas, USA",https://gonvc.com/locations/la-marque/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click,+1 409-240-0927,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPBbvu3sDPmzPGkIPOag3GJyvVpZoai7mI0vNb_=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+La+Marque+Galveston+TX/@29.3685674,-94.9713134,14z",2025-12-16T22:29:04.806Z,,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,8 am–12 pm,Closed,7 am–5:30 pm,,
"https://www.google.com/maps/place/UTMB+Health+Anticoagulation+Clinic,+Texas+City/data=!4m7!3m6!1s0x863f7e645823027f:0xb54cacf8c72e3504!8m2!3d29.401009!4d-95.023228!16s%2Fg%2F11dymqtfjy!19sChIJfwIjWGR-P4YRBDUux_isTLU","UTMB Health Anticoagulation Clinic, Texas City",5.0,1,Doctor,"10121 Emmett F Lowry Expy, Texas City, TX 77591, United States","CX2G+CP Texas City, Texas, USA",https://www.utmbhealth.com/heart,+1 409-986-9686,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP81cUKLKpqzL_cIkhZFPxYh8HrQJTH8F1YOu1d=w513-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+La+Marque+Galveston+TX/@29.3685674,-94.9713134,14z",2025-12-16T22:29:09.987Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/UTMB+Health+Urgent+Care,+Alvin/data=!4m7!3m6!1s0x864085f75ada9607:0x50fbeb2ef9237599!8m2!3d29.421493!4d-95.224808!16s%2Fg%2F11c3w0vvqs!19sChIJB5baWveFQIYRmXUj-S7r-1A","UTMB Health Urgent Care, Alvin",3.8,41,Urgent care center,"2020 E Hwy 6, Alvin, TX 77511, United States","CQCG+H3 Alvin, Texas, USA",https://www.utmbhealth.com/urgentcare,+1 281-585-2530,Closed · Opens 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8YDTEaxetjWVmrrmtpCdfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.345097&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+La+Marque+Galveston+TX/@29.3685674,-94.9713134,14z",2025-12-16T22:29:14.974Z,,5–9 pm,5–9 pm,5–9 pm,5–9 pm,9 am–9 pm,9 am–9 pm,5–9 pm,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Clear+Lake+City+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:29:28.309Z,,,,,,,,,,No new results found
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Seabrook+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:29:37.820Z,,,,,,,,,,No new results found
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Kemah+Galveston+TX/@29.5427297,-95.0204837,14z",2025-12-16T22:29:45.679Z,,,,,,,,,,No result found
https://www.google.com/maps/place/Village+Medical+-+Beeler-Manske+Clinic/data=!4m7!3m6!1s0x863f7ec873b12623:0x3cdb1c8f0c27d904!8m2!3d29.3937639!4d-94.9901958!16s%2Fg%2F1thq5p1b!19sChIJIyaxc8h-P4YRBNknDI8c2zw,Village Medical - Beeler-Manske Clinic,4.6,1471,Medical clinic,"7111 Medical Center Dr #200, Texas City, TX 77591, United States","92V5+GW Texas City, Texas, USA",https://www.villagemedical.com/locations/texas/7111-medical-center-drive-suite-200-texas-city-tx-77591,+1 409-948-8521,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRv9W2WSWjD4JJ2pc_dnFEQGXf7VKVrx9nH5sL6LPZEzvjiJkBk34NyuY2Oqsf8TYP9Q0vPsqGr1f8wZngbqBa9BlmW5W7OtpISCEscuiFlmrFjK-7NO7iwM5-1lQlGckMdtaP=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bayou+Vista+Galveston+TX/@29.3263467,-94.9385339,14z",2025-12-16T22:30:11.021Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Houston/data=!4m7!3m6!1s0x8640d7d36e5391f7:0xb5c559db7c7f9f63!8m2!3d29.8885109!4d-95.6777845!16s%2Fg%2F11ptxzr9_s!19sChIJ95FTbtPXQIYRY59_fNtZxbU,USA Vein Clinics - Houston,4.8,52,Medical clinic,"16307 FM 529, Houston, TX 77095, United States","V8QC+CV Sommerall West, Texas, USA",https://www.usaveinclinics.com/company/locations/texas/office/houston/,+1 346-502-2052,,https://lh3.googleusercontent.com/p/AF1QipOKiy4ttFPh9EFsGOsHlwbUYpKtBZG6OPOBXyz1=w408-h264-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bayou+Vista+Galveston+TX/@29.3263467,-94.9385339,14z",2025-12-16T22:30:15.920Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Vital+Heart+%26+Vein/data=!4m7!3m6!1s0x8640935220efb81b:0x78078fcd7c5aa791!8m2!3d29.5608931!4d-95.3888018!16s%2Fg%2F11c20szzfs!19sChIJG7jvIFKTQIYRkadafM2PB3g,Vital Heart & Vein,4.9,109,Cardiologist,"10907 Memorial Hermann Dr Ste 400, Pearland, TX 77584, United States","HJ66+9F Pearland, Texas, USA",https://vitalheartandvein.com/locations/pearland-clinic/,+1 281-741-0280,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNUSEco9se_51oRxGiWKE1vDnyVgu0GSgJH2Ghe=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bayou+Vista+Galveston+TX/@29.3263467,-94.9385339,14z",2025-12-16T22:30:20.805Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Texas+Vein+Experts+-+Fort+Worth/data=!4m7!3m6!1s0x864e0d14c3c7102b:0x5ea9adf9e8bdfc8f!8m2!3d32.7606963!4d-97.4839945!16s%2Fg%2F11gxw7ncrg!19sChIJKxDHwxQNToYRj_y96PmtqV4,Texas Vein Experts - Fort Worth,4.9,175,Medical clinic,"9628 Bartlett Cir Ste 360, Fort Worth, TX 76108, United States","QG68+7C Fort Worth, Texas, USA",https://www.txveinexperts.com/locations/varicose-veins-fort-worth/?utm_campaign=gmb,+1 817-631-8098,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMcP87-MPZMJ9mS8d1dy0ELq1Qt_US7EednMZAA=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Hitchcock+Galveston+TX/@29.3482905,-95.0160368,14z",2025-12-16T22:30:42.853Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/TLC+Vascular+of+Houston/data=!4m7!3m6!1s0x8640c1078b805167:0xf027ed6b5d21de72!8m2!3d29.6988201!4d-95.4104461!16s%2Fg%2F11mql_5045!19sChIJZ1GAiwfBQIYRct4hXWvtJ_A,TLC Vascular of Houston,4.9,44,Medical Center,"7515 Main St Suite 100, Houston, TX 77030, United States","MHXQ+GR South Central Houston, Houston, TX, USA",https://tlcvascular.com/,+1 832-777-7570,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rNxAynSWhv1-5kMJUf9Exw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.58372&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Hitchcock+Galveston+TX/@29.3482905,-95.0160368,14z",2025-12-16T22:30:52.997Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,
https://www.google.com/maps/place/Medical+Vein+Clinic/data=!4m7!3m6!1s0x865c601b33e1e161:0x73a09e70cdd5323d!8m2!3d29.6167079!4d-98.482895!16s%2Fg%2F11fyzb7m_h!19sChIJYeHhMxtgXIYRPTLVzXCeoHM,Medical Vein Clinic,4.9,1249,Medical clinic,"18831 Meisner Dr, San Antonio, TX 78258, United States","JG88+MR San Antonio, Texas, USA",https://www.medicalveinclinic.com/,+1 210-622-8000,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNOOq9XkSiRsJkhzE1sioZdCOk3QPHvSXKwy-DL=w408-h270-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Hitchcock+Galveston+TX/@29.3482905,-95.0160368,14z",2025-12-16T22:30:57.969Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Renew+You+Esthetics/data=!4m7!3m6!1s0x86409bec1a42a369:0x3b3947f4fc63726c!8m2!3d29.553798!4d-95.116458!16s%2Fg%2F1ydxc8lx6!19sChIJaaNCGuybQIYRbHJj_PRHOTs,Renew You Esthetics,5.0,29,Skin care clinic,"17043 El Camino Real Suite 120, Houston, TX 77058, United States","HV3M+GC Clear Lake, Houston, TX, USA",http://www.renewyouesthetics.org/,+1 832-274-1099,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMbr9DHKR--zubT-iHMJ5Scof5sXhJeckBDlDMM=w425-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Hitchcock+Galveston+TX/@29.3482905,-95.0160368,14z",2025-12-16T22:31:02.887Z,Identifies as women-owned,10 am–6 pm,10 am–6 pm,10 am–7 pm,10 am–4 pm,9 am–2 pm,Closed,Closed,,
https://www.google.com/maps/place/USA+VEIN+CLINIC/data=!4m7!3m6!1s0x8640c1062c7952cb:0xfdea3aeb70e49986!8m2!3d29.7384374!4d-95.4714631!16s%2Fg%2F11v71p84vg!19sChIJy1J5LAbBQIYRhpnkcOs66v0,USA VEIN CLINIC,,,Medical clinic,"5433 Westheimer Rd #200, Houston, TX 77056, United States","PGQH+9C Westside, Houston, TX, USA",https://www.usaveinclinics.com/company/locations/texas/houston/office/westheimer-rd/,+1 346-326-7801,Closed · Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMKd-TfRgrfy0JfA5RkTw16W__e51VwgfjcEhed=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Hitchcock+Galveston+TX/@29.3482905,-95.0160368,14z",2025-12-16T22:31:07.663Z,,Closed,Closed,Closed,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Vein+Clinic+of+Houston/data=!4m7!3m6!1s0x8640c1d121e4483d:0x710634f42f3223b3!8m2!3d29.7346073!4d-95.4090297!16s%2Fg%2F11hsxg1vt2!19sChIJPUjkIdHBQIYRsyMyL_Q0BnE,Vein Clinic of Houston,5.0,1,Doctor,"2024 Richmond Ave. No. 300, Houston, TX 77098, United States","PHMR+R9 Montrose, Houston, TX, USA",http://veintreatmenttx.com/,+1 346-616-0933,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RvW3QlFgOWhRwH2ZCNAXmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.7094145&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Hitchcock+Galveston+TX/@29.3482905,-95.0160368,14z",2025-12-16T22:31:12.531Z,,,,,,,,,,
https://www.google.com/maps/place/Gulf+Coast+Vascular+-+Pearland/data=!4m7!3m6!1s0x8640932acf92d2bf:0x5e863ac88a056994!8m2!3d29.5771511!4d-95.3888018!16s%2Fg%2F11kp7km7tz!19sChIJv9KSzyqTQIYRlGkFisg6hl4,Gulf Coast Vascular - Pearland,4.6,9,General practitioner,"10970 Shadow Creek Pkwy Ste 370, Pearland, TX 77584, United States","HJG6+VF Pearland, Texas, USA",https://gulfcoastvasc.com/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 346-207-6838,"Closes soon · 5 pm · Opens 8:30 am Wed

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN_4OCbyLd2opv5227sHnAkf83xcV5vmUv8sxbE=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Pearland+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:31:28.444Z,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,
"https://www.google.com/maps/place/UTMB+Health+Pedi+Psychology%2FMental+Health,+Galveston/data=!4m7!3m6!1s0x863f9decd21e3ab5:0xf3b209e0d28c988!8m2!3d29.289147!4d-94.842909!16s%2Fg%2F11j47zn1yy!19sChIJtToe0uydP4YRiMkoDZ4gOw8","UTMB Health Pedi Psychology/Mental Health, Galveston",5.0,1,Child psychologist,"6416 Broadway St, Galveston, TX 77551, United States","75Q4+MR Galveston, Texas, USA",https://www.utmbhealth.com/services/developmental-behavioral-mental-health/child-and-adolescent-services-and-providers,+1 409-772-3680,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMLeOEciaZz9MZEU5LA2s_ID-4sy3uHg5Tar-Xz=w754-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Pearland+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:31:33.547Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Texas+Vein+Experts+-+The+Woodlands/data=!4m7!3m6!1s0x8647370eec07f133:0x3d275d2e2e76947!8m2!3d30.2026971!4d-95.4588558!16s%2Fg%2F11lp1lwtnm!19sChIJM_EH7A43R4YRR2nn4tJ10gM,Texas Vein Experts - The Woodlands,5.0,114,Medical clinic,"17450 St Lukes Way #390, The Woodlands, TX 77384, United States","6G3R+3F The Woodlands, Texas, USA",https://txveinexperts.com/locations/varicose-veins-the-woodlands/?utm_campaign=gmb,+1 346-584-4586,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPZXrDgRAYbgUN9E7P0sWjA8-hfkkmUraThhHRF=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Pearland+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:31:38.595Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Vital+Heart+%26+Vein/data=!4m7!3m6!1s0x8640c079c41545a1:0xfbcc88fa7001f9a3!8m2!3d29.7234316!4d-95.3877519!16s%2Fg%2F11bz0d3rl5!19sChIJoUUVxHnAQIYRo_kBcPqIzPs,Vital Heart & Vein,4.8,129,Cardiologist,"1213 Hermann Dr Ste 720 Suite 720, Houston, TX 77004, United States","PJF6+9V Houston Museum District, Houston, TX, USA",https://vitalheartandvein.com/locations/texas-medical-center/,+1 713-796-9696,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOh24izl0A2p8_cY-pndKHPKKRJ2BRStpMT-cj1=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Pearland+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:31:43.502Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/DermSurgery+Associates+-+Pearland/data=!4m7!3m6!1s0x864093518b2081b3:0x20b317b32330fb4b!8m2!3d29.57723!4d-95.388811!16s%2Fg%2F1tr17ysr!19sChIJs4Egi1GTQIYRS_swI7MXsyA,DermSurgery Associates - Pearland,4.5,65,Dermatologist,"10970 Shadow Creek Pkwy #340, Pearland, TX 77584, United States","HJG6+VF Pearland, Texas, USA",https://www.dermsurgery.org/locations/pearland-texas/?utm_source=google&utm_medium=local&utm_campaign=pearland-practice-website,+1 713-340-0030,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qY88m5-jND1YWavxaHjISg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.06012&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Pearland+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:31:48.323Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Texas+Vein+Experts+-+Humble/@29.9973639,-95.2578347,17z/data=!3m1!4b1!4m6!3m5!1s0x8640b3cb3f5b9585:0x68be8bdc51971ba3!8m2!3d29.9973639!4d-95.2578347!16s%2Fg%2F11yr08xnzh",Texas Vein Experts - Humble,,,Vascular surgeon,"912 Herman St, Humble, TX 77338, United States","XPWR+WV Humble, Texas, USA",https://txveinexperts.com/?utm_source=GMB,+1 346-502-3391,"Closes soon · 5 pm · Opens 9 am Wed

Updated by this business 5 days ago",,true,"https://www.google.com/maps/search/vein+clinics+in+Pearland+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:31:55.075Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Houston+Vein+and+Vascular/data=!4m7!3m6!1s0x8640e73ac52dcbbb:0xd313420461db6d3f!8m2!3d29.6031304!4d-95.6315012!16s%2Fg%2F11jsg8wwbz!19sChIJu8stxTrnQIYRP23bYQRCE9M,Houston Vein and Vascular,5.0,1,Medical clinic,"1441 Hwy 6 #100, Sugar Land, TX 77479, United States","J939+79 Sugar Land, Texas, USA",https://www.houvascular.com/,+1 832-350-7260,Closes soon · 5 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XUWjYWXM0ArVLv3kxawcbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.86267&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:11.300Z,,8 am–5 pm,Closed,8 am–5 pm,Closed,Closed,Closed,Closed,,
https://www.google.com/maps/place/Vein+Treatment+Center/data=!4m7!3m6!1s0x8640c28b1bbf6c29:0x63aa0ec0aeb40f03!8m2!3d29.7775541!4d-95.7524475!16s%2Fg%2F113fx7fs_!19sChIJKWy_G4vCQIYRAw-0rsAOqmM,Vein Treatment Center,5.0,4,Medical Center,"462 S Mason Rd #100, Katy, TX 77450, United States","Q6HX+22 Katy, Texas, USA",http://www.veintreatmentcenterhouston.com/,+1 713-533-0535,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=25BEPcmUunmFgNXqVVP7bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.603123&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:16.291Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Vital+Heart+%26+Vein/data=!4m7!3m6!1s0x8640e73b9bd26293:0x79093c7f052b5e80!8m2!3d29.6077277!4d-95.6164425!16s%2Fg%2F11lclpwxlz!19sChIJk2LSmzvnQIYRgF4rBX88CXk,Vital Heart & Vein,5.0,116,Cardiologist,"15200 Southwest Fwy #270, Sugar Land, TX 77478, United States","J95M+3C Sugar Land, Texas, USA",https://vitalheartandvein.com/,+1 281-661-2447,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUvi3CCMhDe74oyL7MM1R15PmA2g8BcED7cUgIixhk4LYDWsZlYZkxNRcqIHjzRH4QmRQKGmQ3xsIOOeTmymL-BUswbpKomCKrhTdmuy7uFMYkZxMp2NM6z5IjuPaUmvWgoxGwuA=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:21.290Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/United+Vein+and+Vascular+Centers/data=!4m7!3m6!1s0x8640e7ce2f6ef3ff:0x769828edddb00db!8m2!3d29.5825574!4d-95.6321999!16s%2Fg%2F11xkvsgr8y!19sChIJ__NuL87nQIYR2wDb3Y6CaQc,United Vein and Vascular Centers,4.9,7,Medical clinic,"4655 Sweetwater Blvd Building B Suite 675, Sugar Land, TX 77479, United States","H9M9+24 Sugar Land, Texas, USA",https://unitedveincenters.com/find-a-clinic/texas/sugar-land-tx/,+1 936-274-8964,"Open · Closes 6 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOLdsPhe5f7N7Pxz2bJUJlKCPfUhBGUkqqkJ7oW=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:26.093Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,,
https://www.google.com/maps/place/Vitality+Vein+Care/data=!4m7!3m6!1s0x864c3fe02b9878b5:0xb49829fd9731b574!8m2!3d33.2377094!4d-96.7902703!16s%2Fg%2F11k70pzlrs!19sChIJtXiYK-A_TIYRdLUxl_0pmLQ,Vitality Vein Care,4.9,209,Doctor,"221 N Preston Rd Suite A, Prosper, TX 75078, United States","66Q5+3V Prosper, Texas, USA",https://vitalityveincare.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb,+1 469-382-5800,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNEMpXI0w8rrEY8tMr5MYTWwpJoe9qG1Z3S7ko1=w408-h510-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:31.108Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/VasCare/data=!4m7!3m6!1s0x86685e530c1be9d7:0xdddc7001f0935892!8m2!3d27.7756936!4d-97.4019028!16s%2Fg%2F1q5cdpqr4!19sChIJ1-kbDFNeaIYRkliT8AFw3N0,VasCare,4.9,89,Vascular surgeon,"1521 S Staples St #510, Corpus Christi, TX 78404, United States","QHGX+76 Central City, Corpus Christi, TX, USA",https://www.vascareclinics.com/locations/corpus-christi-clinic/?utm_campaign=gmb,+1 361-882-4000,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMzlpnxirOy-ivIyOCybywbIfphqegWe9RqNx1R=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:36.132Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Vitality+Vein+Care+-+Allen/data=!4m7!3m6!1s0x864c1787a351877b:0xaba4e2158991f470!8m2!3d33.1152929!4d-96.6767375!16s%2Fg%2F11q4bwnb7b!19sChIJe4dRo4cXTIYRcPSRiRXipKs,Vitality Vein Care - Allen,4.7,17,Medical clinic,"915 W Exchange Pkwy Suite #150, Allen, TX 75013, United States","488F+48 Allen, Texas, USA",https://vitalityveincare.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb,+1 469-972-7154,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPttGIQXpYoz1DBpXFArKoC_lNVNCwvrERDVLBC=w408-h509-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:40.990Z,,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,Closed,"8 am–12 pm, 1–5 pm",,
https://www.google.com/maps/place/Minimally+Invasive+Specialists+Of+Texas/data=!4m7!3m6!1s0x864099ab0471b323:0xfa88a6cc594d7a21!8m2!3d29.660404!4d-95.1835475!16s%2Fg%2F11xz3096dy!19sChIJI7NxBKuZQIYRIXpNWcymiPo,Minimally Invasive Specialists Of Texas,,,Medical clinic,"4003 Woodlawn Ave, Pasadena, TX 77504, United States","MR68+5H Pasadena, Texas, USA",https://mist-health.com/,+1 832-583-2246,"Closed · Opens 9 am Fri

Updated by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DcWhMNTC5lAnNUjz2whVxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.3181727&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:45.925Z,,Closed,Closed,Closed,9 am–12 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Baylor+Medicine+Vascular+Health/data=!4m7!3m6!1s0x8640c070feeb67f1:0x47ae8052f2d5fc5d!8m2!3d29.7094572!4d-95.4030359!16s%2Fg%2F11bbw_z0lz!19sChIJ8Wfr_nDAQIYRXfzV8lKArkc,Baylor Medicine Vascular Health,5.0,1,Surgical center,"6620 Main St #1325, Houston, TX 77030, United States","PH5W+QQ University Place, Houston, TX, USA",https://www.bcm.edu/healthcare/specialties/cardiovascular-medicine/vascular-health,+1 713-798-5700,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DJhHIeMPrZUVCz9o-kfvFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.3873&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Manvel+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:32:55.407Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
