placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned
"https://www.google.com/maps/place/Jeanette+Irene+Kolker,+PhD/data=!4m7!3m6!1s0x88569f9140a62ee1:0x7924ccfccb99a6c4!8m2!3d35.1889156!4d-80.8095094!16s%2Fg%2F1pv000grt!19sChIJ4S6mQJGfVogRxKaZy_zMJHk","Jeanette Irene Kolker, PhD",5.0,1,Psychiatrist,"3541 Randolph Rd #206, Charlotte, NC 28211, United States","55QR+H5 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/jeanette-kolker-1437318292?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-381-8336,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GBy7elKkXUvGjsyNjkEJwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.43788&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:20:43.428Z,
https://www.google.com/maps/place/Dr.+Kaaya+Malhotra/data=!4m7!3m6!1s0x88569ff72aafffff:0x4a3d3190906071be!8m2!3d35.2119651!4d-80.8238948!16s%2Fg%2F11p07b0026!19sChIJ__-vKvefVogRvnFgkJAxPUo,Dr. Kaaya Malhotra,5.0,2,Psychiatrist,"200 Hawthorne Ln, Charlotte, NC 28204, United States",,,+1 704-384-1246,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLCAjvb94AgbM5mXxnoN4EqWcap7H2HfRwf4L2fwC5UMOlgKYSGbzrxPQ8_mXsK49GhH7Ffa-m478ZNxs7KfVRdjbFv7ipFSKObO9rDBvVma2xs5zY5nIWI0nVxzCLODf4wUlK=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:20:46.401Z,
"https://www.google.com/maps/place/Christopher+E.+Lord,+MD/data=!4m7!3m6!1s0x88569fbd8b0621b9:0xc0e89add36ea07c7!8m2!3d35.2144344!4d-80.8209189!16s%2Fg%2F1hc8drzxk!19sChIJuSEGi72fVogRxwfqNt2a6MA","Christopher E. Lord, MD",3.5,13,Psychiatrist,"1808 E 7th St, Charlotte, NC 28204, United States","657H+QJ Charlotte, North Carolina, USA",http://www.celordmd.com/,+1 704-614-5524,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iw7Yn-aSX0C-gxACxxijkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.25891&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:20:51.342Z,
"https://www.google.com/maps/place/Phil+O.+Johns,+PA-C/data=!4m7!3m6!1s0x88569ff119fa3117:0x97d552d9cd5d635f!8m2!3d35.210298!4d-80.8245959!16s%2Fg%2F11c44f577p!19sChIJFzH6GfGfVogRX2NdzdlS1Zc","Phil O. Johns, PA-C",5.0,1,Psychiatrist,"1900 Randolph Rd #800, Charlotte, NC 28207, United States","656G+45 Charlotte, North Carolina, USA",https://www.novanthealth.org/?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1841432549,+1 704-384-1246,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uG34GrxMkLksOnzCi57u2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.95642&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:20:56.363Z,
https://www.google.com/maps/place/Kibun+Health+-+Charlotte/data=!4m7!3m6!1s0x8856a17a0f8c7fad:0x13973a6fe56de8f6!8m2!3d35.2288302!4d-80.8615623!16s%2Fg%2F11m5lybngk!19sChIJrX-MD3qhVogR9uht5W86lxM,Kibun Health - Charlotte,,,Psychiatrist,"1213 W Morehead St 5th Floor, Charlotte, NC 28208, United States","64HQ+G9 Charlotte, North Carolina, USA",https://kibunhealth.com/appointments,+1 205-583-6661,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o6bcmMYcE0U0JexafEw-0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.1685&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:01.211Z,
"https://www.google.com/maps/place/Ella+Irene+Krouse,+PA/data=!4m7!3m6!1s0x885421442d47ff1f:0xde8ae92d2bb0102d!8m2!3d35.1923455!4d-80.8035833!16s%2Fg%2F11v10lj_hh!19sChIJH_9HLUQhVIgRLRCwKy3pit4","Ella Irene Krouse, PA",5.0,1,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+WH Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/ella-krouse-1669963237?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-444-2400,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kOFvtPDNyl_aI_4cnZ_2YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.83896&pitch=0&thumbfov=100,true,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:06.088Z,
https://www.google.com/maps/place/Dr.+Jacob+Mcgrath/data=!4m7!3m6!1s0x88569ff72aafffff:0x6ae4785c90500650!8m2!3d35.2119651!4d-80.8238948!16s%2Fg%2F11rwxdyn97!19sChIJ__-vKvefVogRUAZQkFx45Go,Dr. Jacob Mcgrath,5.0,1,Psychiatrist,"200 Hawthorne Ln, Charlotte, NC 28204, United States",,https://www.novanthealth.org/pf/providers/1851684435/jacob-mcgrath,+1 704-384-1246,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sCb1zJUyy2-PdZjwuIi57w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.00061&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:09.336Z,
https://www.google.com/maps/place/Carolinas+Medical+Group+Psychiatric+%26+Psychological+Associates/data=!4m7!3m6!1s0x885420736fc43f5d:0x1533ed2bf56793da!8m2!3d35.1920042!4d-80.8040788!16s%2Fg%2F1hc3bf8ns!19sChIJXT_Eb3MgVIgR2pNn9SvtMxU,Carolinas Medical Group Psychiatric & Psychological Associates,,,Medical clinic,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+R9 Charlotte, North Carolina, USA",https://atriumhealth.org/locations/detail/carolinas-medical-group-psychiatric-and-psychological-associates?utm_source=GMB&utm_medium=Organic&utm_campaign=GCR,+1 704-358-2744,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-yFDejqsDxbE05WytVQJJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.925224&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:14.077Z,
"https://www.google.com/maps/place/Align+Mental+Health+%26+Wellness,+PLLC/data=!4m7!3m6!1s0x8854215b78d0d0f5:0x607216b65e82114e!8m2!3d35.1956826!4d-80.7947788!16s%2Fg%2F11x2s3801z!19sChIJ9dDQeFshVIgRThGCXrYWcmA","Align Mental Health & Wellness, PLLC",5.0,3,Mental health service,"3719 Latrobe Dr Suite 850-H, Charlotte, NC 28211, United States","56W4+73 Charlotte, North Carolina, USA",https://alignmhw.com/,+1 704-703-2866,Closed · Opens 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNbubkuvrPe3wEtLBbefDZ69JzN2PLPIdrvdJNi=w408-h520-k-no,true,7–10 pm,11 am–5 pm,12–5 pm,7–10 pm,7–10 pm,7–10 pm,7–10 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:19.103Z,
"https://www.google.com/maps/place/Dr.+Eric+Semeko,+MD/data=!4m7!3m6!1s0x88569ff14440b545:0xb2bdb72a498d89ed!8m2!3d35.210298!4d-80.8245959!16s%2Fg%2F1tdw8s8c!19sChIJRbVARPGfVogR7YmNSSq3vbI","Dr. Eric Semeko, MD",3.3,9,Psychiatrist,"1900 Randolph Rd #800, Charlotte, NC 28207, United States","656G+45 Charlotte, North Carolina, USA",https://www.novanthealth.org/?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1700858073,+1 704-384-1246,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uG34GrxMkLksOnzCi57u2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.95642&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:23.869Z,
https://www.google.com/maps/place/Southlake+Counseling+-+Charlotte/data=!4m7!3m6!1s0x88569f56ec338aa1:0xfcd3d750363ad004!8m2!3d35.1656749!4d-80.8515957!16s%2Fg%2F11h48_lg1c!19sChIJoYoz7FafVogRBNA6NlDX0_w,Southlake Counseling - Charlotte,3.9,7,Mental health clinic,"4724 Park Rd Suite D, Charlotte, NC 28209, United States","548X+79 Charlotte, North Carolina, USA",https://www.southlakecounseling.com/,+1 704-896-7776,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_b-YF_eiBN44JkWZVf-86Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.55173&pitch=0&thumbfov=100,true,9 am–8 pm,9 am–6 pm,9 am–6 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:28.751Z,
"https://www.google.com/maps/place/Michael+Christo,+MD/data=!4m7!3m6!1s0x88569ff119fa3117:0x9b42940a31327d39!8m2!3d35.210298!4d-80.8245959!16s%2Fg%2F11by_fblfv!19sChIJFzH6GfGfVogROX0yMQqUQps","Michael Christo, MD",3.7,29,Psychiatrist,"1900 Randolph Rd #800, Charlotte, NC 28207, United States","656G+45 Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1609019322?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1609019322,+1 704-384-1246,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uG34GrxMkLksOnzCi57u2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.95642&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:34.038Z,
https://www.google.com/maps/place/Atrium+Health+Behavioral+Health+Psychology+%26+Counseling/data=!4m7!3m6!1s0x88569fc668a019c3:0xc134ff027fbbd97!8m2!3d35.1697213!4d-80.8487085!16s%2Fg%2F11w3597mwn!19sChIJwxmgaMafVogRl737J_BPEww,Atrium Health Behavioral Health Psychology & Counseling,5.0,1,Medical clinic,"1601 Abbey Pl # 130, Charlotte, NC 28209, United States","5592+VG Charlotte, North Carolina, USA",https://atriumhealth.org/locations/detail/atrium-health-behavioral-health-psychology-and-counseling-park-road?utm_source=GMB&utm_medium=Organic&utm_campaign=GCR,+1 704-631-1662,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mbZsxCY2mR71fmHPUmcy8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.50518&pitch=0&thumbfov=100,true,8 am–1 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:39.011Z,
"https://www.google.com/maps/place/Lane+P.+Thompson,+FNP/data=!4m7!3m6!1s0x88569f1bf5df56a7:0x9c2e12ce0ae79ebb!8m2!3d35.210315!4d-80.8245869!16s%2Fg%2F11fhrhd0gz!19sChIJp1bf9RufVogRu57nCs4SLpw","Lane P. Thompson, FNP",,,Psychiatrist,"1900 Randolph Rd #800, Charlotte, NC 28207, United States","656G+45 Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1598208050?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1598208050,+1 704-384-1246,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SqvKdAvKxfN4rC0PZRF7Eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.3368&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:43.895Z,
"https://www.google.com/maps/place/Dr.+Samantha+G.+Suffren,+MD/data=!4m7!3m6!1s0x88569ff14440b545:0x111b782f55429869!8m2!3d35.2110584!4d-80.8258313!16s%2Fg%2F1tf_n_zt!19sChIJRbVARPGfVogRaZhCVS94GxE","Dr. Samantha G. Suffren, MD",5.0,2,Psychiatrist,"1718 E 4th St, Charlotte, NC 28204, United States","656F+CM Charlotte, North Carolina, USA",,+1 704-384-1246,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kujQ95Qx69NYA3n2IWqSnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.28375&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:46.810Z,
"https://www.google.com/maps/place/Sabo+Uba,+NP/data=!4m7!3m6!1s0x885421fa5f4ee6d1:0xf9ba761d2337a4a4!8m2!3d35.1906438!4d-80.8043095!16s%2Fg%2F11zjhwnd_2!19sChIJ0eZOX_ohVIgRpKQ3Ix12uvk","Sabo Uba, NP",,,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+77 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/sabo-uba-1508106873?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,,"Open · Closes 8 pm

Updated by this business 5 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jTeBuPccr2cXWp2GMi2mGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.83118&pitch=0&thumbfov=100,true,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:51.619Z,
https://www.google.com/maps/place/Highley+Frank+S+MD/data=!4m7!3m6!1s0x8854207de478f999:0x92681c39446fb07e!8m2!3d35.1730737!4d-80.8036324!16s%2Fg%2F1tj749ft!19sChIJmfl45H0gVIgRfrBvRDkcaJI,Highley Frank S MD,5.0,8,Psychiatrist,"429 S Sharon Amity Rd # A, Charlotte, NC 28211, United States","55FW+6G Charlotte, North Carolina, USA",,+1 704-362-0866,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P-1o1utP64psdc_neJ6pIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.70482&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:54.566Z,
"https://www.google.com/maps/place/Warren+J.+Steinmuller,+MD/data=!4m7!3m6!1s0x88569f788db77d15:0x6d884f88f61408ab!8m2!3d35.2122197!4d-80.8555557!16s%2Fg%2F1vnrr9t7!19sChIJFX23jXifVogRqwgU9ohPiG0","Warren J. Steinmuller, MD",5.0,1,Psychiatrist,"225 E Kingston Ave, Charlotte, NC 28203, United States","646V+VQ Charlotte, North Carolina, USA",http://www.charlotte-psychiatrist-and-psychotherapist.com/,+1 704-376-7654,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0dY00eJQ0cJWuPQY7vYiPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.60711&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:21:57.354Z,
https://www.google.com/maps/place/Sutherland+Steven+M+MD/data=!4m7!3m6!1s0x8854200c489a0815:0x655a63cab10f5b35!8m2!3d35.1978374!4d-80.8024541!16s%2Fg%2F1tjy266_!19sChIJFQiaSAwgVIgRNVsPscpjWmU,Sutherland Steven M MD,4.3,4,Psychiatrist,"3303 Latrobe Dr, Charlotte, NC 28211, United States","55XX+42 Charlotte, North Carolina, USA",,+1 704-362-2663,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uK5pw1dq31C1qjwI7ozWrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.46033&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:00.098Z,
"https://www.google.com/maps/place/Mental+Health+America+of+Central+Carolinas/@35.1959454,-80.7960808,17z/data=!3m1!4b1!4m6!3m5!1s0x88542012fb256a3b:0x13913c7b1a3e494e!8m2!3d35.1959454!4d-80.7960808!16s%2Fg%2F1vg_7_ld",Mental Health America of Central Carolinas,4.2,5,Mental health service,"3701 Latrobe Dr STE 140, Charlotte, NC 28211, United States","56W3+9H Charlotte, North Carolina, USA",https://mhaofcc.org/,+1 704-365-3454,,,,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:04.799Z,
"https://www.google.com/maps/place/Jessie+Ann+Jefferys,+LCSWA/data=!4m7!3m6!1s0x885421bd58d58ba3:0x86f8590dd57c4545!8m2!3d35.1923453!4d-80.8035125!16s%2Fg%2F11x26wjxh3!19sChIJo4vVWL0hVIgRRUV81Q1Z-IY","Jessie Ann Jefferys, LCSWA",,,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+WH Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/jessie-jefferys-1437934320?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-444-2400,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kOFvtPDNyl_aI_4cnZ_2YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.01462&pitch=0&thumbfov=100,true,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:09.761Z,
"https://www.google.com/maps/place/Kibun+Health,+Psychiatric+Consultants/data=!4m7!3m6!1s0x88569f03ded0b8f7:0xd9b9a076f6279d75!8m2!3d35.1749563!4d-80.8514025!16s%2Fg%2F11xctbfd4l!19sChIJ97jQ3gOfVogRdZ0n9nagudk","Kibun Health, Psychiatric Consultants",,,Mental health clinic,"4108 Park Rd UNIT 321, Charlotte, NC 28209, United States","54FX+XC Charlotte, North Carolina, USA",https://kibunhealth.com/charlotte/,+1 704-312-8996,Closed · Opens 10 am Sat,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D7hTsu5zQXBW_A-_a-_X1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.40317&pitch=0&thumbfov=100,true,8 am–12 pm,10 am–6 pm,10 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:14.531Z,
"https://www.google.com/maps/place/Oleg+V.+Tcheremissine,+MD/data=!4m7!3m6!1s0x885420736fc43f5d:0x56f9b0c191c5df06!8m2!3d35.19211!4d-80.8041242!16s%2Fg%2F1v75sm3y!19sChIJXT_Eb3MgVIgRBt_FkcGw-VY","Oleg V. Tcheremissine, MD",5.0,1,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+R9 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/oleg-tcheremissine-1710911755?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-444-2400,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HfN61I1AhBbJG4wC9AxU8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.5586&pitch=0&thumbfov=100,true,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:19.508Z,
https://www.google.com/maps/place/Lurie+Scott+MD/data=!4m7!3m6!1s0x88569f8eedbd698f:0xbdc7a91ad00f76f!8m2!3d35.2144986!4d-80.8209002!16s%2Fg%2F1thn66px!19sChIJj2m97Y6fVogRb_cArZF63As,Lurie Scott MD,4.3,11,Psychiatrist,"1808 E 7th St, Charlotte, NC 28204, United States","657H+QJ Charlotte, North Carolina, USA",http://www.scottnluriemd.com/,+1 704-376-6577,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iw7Yn-aSX0C-gxACxxijkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.48997&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:22.297Z,
"https://www.google.com/maps/place/Garrett+L.+Elsner,+MD/data=!4m7!3m6!1s0x885421881054c239:0xfabadd3e59eba907!8m2!3d35.19211!4d-80.8041242!16s%2Fg%2F11kmcwdjnk!19sChIJOcJUEIghVIgRB6nrWT7duvo","Garrett L. Elsner, MD",5.0,3,Child health care center,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+R9 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/garrett-elsner-1700268737?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-444-2400,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HfN61I1AhBbJG4wC9AxU8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.5586&pitch=0&thumbfov=100,true,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:27.362Z,
https://www.google.com/maps/place/Mid+Carolina+Psychiatry/data=!4m7!3m6!1s0x8854207def1e6293:0x3b25469ec6d1cf16!8m2!3d35.1731094!4d-80.8036694!16s%2Fg%2F11f15zgrbq!19sChIJk2Ie730gVIgRFs_Rxp5GJTs,Mid Carolina Psychiatry,,,Psychiatrist,"417-A S Sharon Amity Rd, Charlotte, NC 28211, United States","55FW+6G Charlotte, North Carolina, USA",http://mcpsychpa.com/,+1 704-209-9470,Closed · Opens 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P-1o1utP64psdc_neJ6pIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.69632&pitch=0&thumbfov=100,false,5–8 pm,9 am–3 pm,Closed,5–8 pm,Closed,5–8 pm,Closed,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:32.148Z,
"https://www.google.com/maps/place/Kenya+Denise+Gregg,+FNP/data=!4m7!3m6!1s0x885421c15c2cf57f:0x89a28e48c854f7ae!8m2!3d35.1906438!4d-80.8043095!16s%2Fg%2F11ymr5gp52!19sChIJf_UsXMEhVIgRrvdUyEiOook","Kenya Denise Gregg, FNP",,,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+77 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/kenya-gregg-1093306433?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-444-2400,"Open · Closes 8 pm

Updated by this business 3 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jTeBuPccr2cXWp2GMi2mGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.83118&pitch=0&thumbfov=100,false,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-14T19:22:37.001Z,
