placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,error
https://www.google.com/maps/place/Biketek+Pittsburgh/data=!4m7!3m6!1s0x8834f200254e48e9:0x6edcd0f5e2e2dbc1!8m2!3d40.4378503!4d-79.9212649!16s%2Fg%2F1tvq4sj3!19sChIJ6UhOJQDyNIgRwdvi4vXQ3G4,Biketek Pittsburgh,4.8,158,Bicycle store,· In-store pick-up,"5842 Forbes Ave, Pittsburgh, PA 15217, United States","C3QH+4F Pittsburgh, Pennsylvania, USA",http://www.biketek.com/,+1 412-521-6448,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQGKZ072yGg4WkNciEjtsiFuafE5UD0iN1rJpV6zCcUYFOynlE3YWlWF4azCkQJ3yYYiPTTqsJPN4J0MkA9rKR7X8RiECuOYXOuY9o9Y15UwaxA8H7B511bFHgmakpTsV-f02G=w408-h306-k-no,true,11 am–6 pm,11 am–7 pm,11 am–6 pm,11 am–7 pm,Closed,11 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:04:53.355Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Autosmith+Service+%26+Repair/data=!4m7!3m6!1s0x8834ef04aa047af9:0xa5b1446eb85d96ea!8m2!3d40.4307973!4d-79.8840519!16s%2Fg%2F11f6gvkhdh!19sChIJ-XoEqgTvNIgR6pZduG5EsaU,Autosmith Service & Repair,4.9,129,Auto repair shop,,"225 Edgewood Ave, Pittsburgh, PA 15218, United States","C4J8+89 Pittsburgh, Pennsylvania, USA",,+1 412-241-2476,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCTSIKr-Q2WCsqB8F1botoIYMIL2r6qBIW2l8_77wiWlUeeWKKE02ZF3pNkxkb3ty07uwFandjtjJWoU0RWjBJqq83TJm6KWwh09d-JQesToipAAAzzwTLtliSsgPhZfLrC2-J=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:04:58.416Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Lou%27s+Auto+Service+%26+Sales/data=!4m7!3m6!1s0x8834f567c3faf5a7:0xb2f9e56a49158ea3!8m2!3d40.4523965!4d-79.9513919!16s%2Fg%2F1tl1p2y5!19sChIJp_X6w2f1NIgRo44VSWrl-bI,Lou's Auto Service & Sales,4.4,104,Auto repair shop,,"4619 Centre Ave, Pittsburgh, PA 15213, United States","F22X+XC Pittsburgh, Pennsylvania, USA",,+1 412-682-6211,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep85EJpRaw8galSo_R5K_SGULB4VaIp3jM4JphAmKf63PlnpQQvKMkGl3IY73ZOTMaYm4tv-QgyFqMJ9HG-20bC8IC2Ac5kMsdVH51jgASA5XR2JK9DcNkLnA0QmfO76q27DIlZCg=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:03.362Z,,,
https://www.google.com/maps/place/Boss+Used+Tire%27s/data=!4m7!3m6!1s0x8834ed3c90dbfb7b:0x66c19f46765ff15e!8m2!3d40.4614231!4d-79.9143689!16s%2Fg%2F11ys6vj8cg!19sChIJe_vbkDztNIgRXvFfdkafwWY,Boss Used Tire's,5.0,5,Used tire shop,,"250 Paulson Ave, Pittsburgh, PA 15206, United States","F36P+H7 Pittsburgh, Pennsylvania, USA",,+1 412-606-8183,"Open · Closes 5:30 pm

Updated by others 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xrvu6C4z5gIZbp0uMEwLog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.94527&pitch=0&thumbfov=100,false,11 am–5:30 pm,11 am–5:30 pm,11 am–5:30 pm,11 am–5:30 pm,11 am–5:30 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:08.146Z,,,
https://www.google.com/maps/place/Frick+Park+Automotive/data=!4m7!3m6!1s0x8834ede0b1d10a3b:0x285eac71c0bf80d0!8m2!3d40.4399733!4d-79.8973398!16s%2Fg%2F1tdb9h72!19sChIJOwrRseDtNIgR0IC_wHGsXig,Frick Park Automotive,4.0,116,Oil change service,,"585 S Braddock Ave, Pittsburgh, PA 15221, United States","C4Q3+X3 Pittsburgh, Pennsylvania, USA",https://locations.expresscare.com/pa/pittsburgh/0000698731/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,+1 412-241-7189,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomgUYtDP35qdap0OHwKkWZcmB3ITP56QJPWM_4twQiRBNKSbWc5jf2xyHZ9kECzfvWPHhfYGOBRp2126AIvMV3d82ylV6NY_5kWhcstAb0C65mJyAh54ZMrJ5uSy8GumixE_gF=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:13.245Z,,,
https://www.google.com/maps/place/Pennzoil+10+Minute+Oil+Change/data=!4m7!3m6!1s0x8834f1e7062d7283:0x287d25d53c2a7654!8m2!3d40.4198006!4d-79.9275382!16s%2Fg%2F1tf8trrc!19sChIJg3ItBufxNIgRVHYqPNUlfSg,Pennzoil 10 Minute Oil Change,3.9,331,Oil change service,,"3401 Beechwood Blvd #2942, Pittsburgh, PA 15217, United States","C39C+WX Pittsburgh, Pennsylvania, USA",http://www.epennzoil.com/,+1 412-421-4100,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkTbXzqFYdHeXq5FKLQOEBD2wFGfOmD62vTCMoi9fZeKqCeT66WKACvlF17ndhK8tSYJQO5eNef8nM8DvGD4QQ_ptBczKPZgHE6vmMRjg1F_jOTsD6VMKG3fQpwSDBq9I35orSug=w408-h541-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:18.305Z,,,
https://www.google.com/maps/place/Swifty+Tires/data=!4m7!3m6!1s0x8834ec5dbdb758d9:0x42551c3db11cf438!8m2!3d40.4650943!4d-79.8535907!16s%2Fg%2F11hbrcc_g4!19sChIJ2Vi3vV3sNIgROPQcsT0cVUI,Swifty Tires,4.7,734,Tire shop,· In-store pick-up,"10049 Frankstown Rd, Pittsburgh, PA 15235, United States","F48W+2H Pittsburgh, Pennsylvania, USA",,+1 412-539-5662,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerL3_JVk6qxii-r98aIQv7ISXoFR6sdZG8TGTuzu_UMhcMuGkvLScRnW4eB0MkIlsd7jWPbO7utRzO9sDBlcamXVtmbN-cKv5dNWNu0BRMelXbtWx1ZvrL33B6wqy3NFLhI2kcWWQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:23.542Z,,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x8834f2714c36cdc9:0x8a5964fffd9cfbaa!8m2!3d40.4637988!4d-79.9248706!16s%2Fg%2F1tmbwscf!19sChIJyc02THHyNIgRqvuc_f9kWYo,Midas,4.0,718,Auto repair shop,,"5914 Station St, Pittsburgh, PA 15206, United States","F37G+G3 Pittsburgh, Pennsylvania, USA",https://www.midas.com/store/pa/pittsburgh/5914-station-street-15206?shopnum=6390&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY4NTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 412-345-5674,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoz_ntKqtRG3SKCWRxMJk47MKDcUhwvmy4Nz9XN9nNywSiQPP84lhf8dEx6DhMkzbXCxEZxe1pP9t6JoJigpO0sLnZNtdzUa3_n_5bjcB66RG3q7wEUMc0Y6adQQfYHMItcjLZ-=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:28.530Z,,,
https://www.google.com/maps/place/Albert%27s+Tire/data=!4m7!3m6!1s0x8834f14f1f077ea5:0x61473902c9598f75!8m2!3d40.43073!4d-80.000175!16s%2Fg%2F1tdj4w7n!19sChIJpX4HH0_xNIgRdY9ZyQI5R2E,Albert's Tire,4.6,352,Tire shop,· In-store pick-up,"101 E Carson St, Pittsburgh, PA 15219, United States","CXJX+7W Pittsburgh, Pennsylvania, USA",https://albertstirepa.com/,+1 412-481-1500,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLHgOcZbtC-T6l2a8V6AUsGjjLfFYET8I84L7htnOOFCmFELS84_IMUZ70ifii9xB0vPSAf_L0piL2EuDQfWe_KpTQnuDKmfHxe34VB5ZXdSmTkNajoVpHXxwmzrcWsOPYf2-N=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:33.463Z,,,
https://www.google.com/maps/place/Alex+Hager+%26+Sons+Garage/data=!4m7!3m6!1s0x8834edc672500ecb:0x13eea4f0dc5972e5!8m2!3d40.4501119!4d-79.8873303!16s%2Fg%2F1tx8tw54!19sChIJyw5QcsbtNIgR5XJZ3PCk7hM,Alex Hager & Sons Garage,4.8,31,Auto repair shop,,"7826 Tioga St, Pittsburgh, PA 15208, United States","F427+23 Pittsburgh, Pennsylvania, USA",,+1 412-241-7970,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HW0scntDujutDVnrF0WfFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.89545&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:38.262Z,,,
https://www.google.com/maps/place/Levi%27s+Garage+%E5%8D%8E%E4%BA%BA%E6%B1%BD%E4%BF%AE%E5%8E%82%E3%80%82/data=!4m7!3m6!1s0x8834ed5313459cc1:0xae58d9eba97c6d76!8m2!3d40.4345396!4d-79.9551608!16s%2Fg%2F11vyrnn50g!19sChIJwZxFE1PtNIgRdm18qevZWK4,Levi's Garage 华人汽修厂。,4.5,66,Car repair and maintenance service,,"3530 Boulevard of the Allies, Pittsburgh, PA 15213, United States","C2MV+RW Pittsburgh, Pennsylvania, USA",https://levisgarage.auto-repair.shop/,+1 412-852-9529,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxhyl_-uM8TW0eNI1YHpxUlp7rfP5wYD2XwK58ccw-qaZGKN1bXBcFgQw0KYpl-PKvqJdo6BzgJZVVPAeGwgVTLCKbxA6pGjWkKl-MRxeLjCm_mgPmAIr60dz6vQ6h_C9j3udqQk9EJWVS=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9:30 am–6 pm,9:30 am–4:30 pm,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:43.060Z,,Identifies as Asian-owned,
"https://www.google.com/maps/place/Laurel+Gardens+Tire+Service,+Inc/data=!4m7!3m6!1s0x8834f4b2db4c83a7:0xe4b92105a7e421f8!8m2!3d40.5261467!4d-80.0224967!16s%2Fg%2F1trtvzrw!19sChIJp4NM27L0NIgR-CHkpwUhueQ","Laurel Gardens Tire Service, Inc",4.8,339,Tire shop,· In-store shopping · In-store pick-up,"163 Sixth Ave, Pittsburgh, PA 15229, United States","GXGH+F2 Pittsburgh, Pennsylvania, USA",https://www.laurelgardenstire.com/,+1 412-364-3953,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtWZd_79dVYRGUldAwm7GrPzXanssfLqZuff6Vkido18Ffr7n3OuPkgQ4Wge3LtruC31OyvHebPWZcmXP-QhK1UpBUHPjyE9iYVGeW3SuoN-B4SAfqiM9XN6Ju85XvoVysWV5YUjyAzWtF=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:48.038Z,,,
https://www.google.com/maps/place/Vince%27s+Auto+Service+%26+Performance/data=!4m7!3m6!1s0x8834f3ca77800333:0xb61c7c1d2cc12666!8m2!3d40.461567!4d-79.967723!16s%2Fg%2F1td2_397!19sChIJMwOAd8rzNIgRZibBLB18HLY,Vince's Auto Service & Performance,4.6,107,Auto repair shop,,"3321 Liberty Ave, Pittsburgh, PA 15201, United States","F26J+JW Pittsburgh, Pennsylvania, USA",http://www.vincesperformance.com/,+1 412-683-6744,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ssaNWqYx1KqhyG7sYQMiLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.75992&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:53.082Z,,,
https://www.google.com/maps/place/Pons+Auto+Service/data=!4m7!3m6!1s0x8834f190c568ff8d:0x329ec92a85714bf2!8m2!3d40.425634!4d-79.9508552!16s%2Fg%2F1ttphk2q!19sChIJjf9oxZDxNIgR8ktxhSrJnjI,Pons Auto Service,4.8,248,Auto repair shop,,"155 Greenfield Ave, Pittsburgh, PA 15207, United States","C2GX+7M Pittsburgh, Pennsylvania, USA",,+1 412-521-6980,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervczzBcsxexrcVSn5zUbH055yPTryIQE_lbB4FvpmQFrCpQIIrS8qkztKPE39M0-N_c958MMIfbkCPAPad7Jiq_HpAtQ6u2GjDePXvbGs3aBJnx1br1ZJvVTvSQ4I5obTZinYwSQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:05:58.001Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Pittsburgh+Tire+Shop+LLC/data=!4m7!3m6!1s0x8834eb049f663237:0x4198440f3b61faae!8m2!3d40.4910667!4d-79.7889751!16s%2Fg%2F11wqzm3247!19sChIJNzJmnwTrNIgRrvphOw9EmEE,Pittsburgh Tire Shop LLC,5.0,203,Tire shop,,"400 Railroad St, Pittsburgh, PA 15235, United States","F6R6+CC Pittsburgh, Pennsylvania, USA",https://www.pittsburghtireshop.com/,+1 724-679-7829,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqm7ZgiBgR3QSJS9btLlwykyylPZaCMGTJ1gPfUtZEDf6iausm-vJu8N-0EBd8fqLEO8mF6nxqlYp0tzsVD2TKbFiDMNCj_TaR6uBVzJOs5eYNHbvkLZiA_9nrfzMYRPxEOKhnMHxP5ylwK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:02.919Z,,,
https://www.google.com/maps/place/Ronnie%27s+Tire+Service+Inc./data=!4m7!3m6!1s0x8834f0d72cb2542d:0x992e7da170d1e490!8m2!3d40.3989285!4d-79.9998708!16s%2Fg%2F1wk4dq84!19sChIJLVSyLNfwNIgRkOTRcKF9Lpk,Ronnie's Tire Service Inc.,4.7,202,Tire shop,· In-store pick-up,"1657 Saw Mill Run Blvd, Pittsburgh, PA 15210, United States","92X2+H3 Pittsburgh, Pennsylvania, USA",http://www.ronniestire.com/,+1 412-881-8396,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFd-fZ35vdfvqFSItynDQmZqG_tVP0_WxUNne2bfnhs6E4fJeDLbf6LzejBCK8wqpv0n08RGDtbvKNvyh9atA6dPnTu1vDHFtWfqkIiQFnCiSbwR5FkfXFyww91HDZrHORQq-lWA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:08.040Z,,,
https://www.google.com/maps/place/Broadway+Auto+Parts+%26+Service/data=!4m7!3m6!1s0x8834f27430e9bbc7:0x9bf73944d5cdcefe!8m2!3d40.462068!4d-79.922806!16s%2Fg%2F1tg6l65r!19sChIJx7vpMHTyNIgR_s7N1UQ595s,Broadway Auto Parts & Service,4.6,139,Auto repair shop,,"6107 Broad St, Pittsburgh, PA 15206, United States","F36G+RV Pittsburgh, Pennsylvania, USA",,+1 412-361-2496,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernyO5z_9e3lNKU4hKfBp4MbYIXSlzelpwPmkXZl8U-em6B2wunSHpX92H612Sc8F_4GJl7XUdqXTga-bSb8tKU74PBiSQGeI-rNwLS5S2MhLFQu3GF46tg8MVYS5O7ajLpg5Ai=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:13.009Z,,,
https://www.google.com/maps/place/BMW+of+Pittsburgh+Service/data=!4m7!3m6!1s0x8834f3fae7bf9e7d:0x7b10e0a357aa1d56!8m2!3d40.4546959!4d-79.9473373!16s%2Fg%2F11hy9nyygl!19sChIJfZ6_5_rzNIgRVh2qV6PgEHs,BMW of Pittsburgh Service,4.6,335,Auto repair shop,,"4801 Baum Blvd, Pittsburgh, PA 15213, United States","F333+V3 Pittsburgh, Pennsylvania, USA",https://www.bmwofpittsburgh.com/bmw-service.htm,+1 412-682-0788,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerH2nmdKmvdkqYMFAYbQmMuFbeQzJihMH_5hjnIE_TnD3f2kpQxhkjGuESgHdwiC-fD3FkCeVMepefDq0dDa0N2Qej0mCnhugImFDGrV52-OqM1opWePtbzhTLOReE41Md3LW4Y=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:17.868Z,true,,
"https://www.google.com/maps/place/His+Rides,+LLC/data=!4m7!3m6!1s0x8834ed9338503253:0xaa951f6704832a54!8m2!3d40.4630907!4d-79.904045!16s%2Fg%2F11trjxfd4k!19sChIJUzJQOJPtNIgRVCqDBGcflao","His Rides, LLC",5.0,8,Tire shop,· Delivery,"810 Lincoln Ave, Pittsburgh, PA 15206, United States","F37W+69 Pittsburgh, Pennsylvania, USA",https://www.hisrides.online/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14790319562394120971,+1 412-636-6184,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vsdyaqKiT6ei8xWd8Asbgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.32965&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:22.785Z,true,Identifies as women-owned,
https://www.google.com/maps/place/Parrotta+Auto+Repair/data=!4m7!3m6!1s0x8834edb60e983a73:0xaead023b82a56e4a!8m2!3d40.454933!4d-79.880508!16s%2Fg%2F11gfgmx3cr!19sChIJczqYDrbtNIgRSm6lgjsCra4,Parrotta Auto Repair,4.5,29,Auto repair shop,,"8200 Bennett St, Pittsburgh, PA 15221, United States","F439+XQ Pittsburgh, Pennsylvania, USA",,+1 412-242-3156,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kitkH7sBL96ejoiEIgfZWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.91702&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:25.462Z,,,
https://www.google.com/maps/place/Contrell+Auto+Salvage%2F+Never+Rest+Towing/data=!4m7!3m6!1s0x8834ed3dab9ce409:0x945d93b7a003e906!8m2!3d40.4535617!4d-79.8848789!16s%2Fg%2F11jz4kk40w!19sChIJCeScqz3tNIgRBukDoLeTXZQ,Contrell Auto Salvage/ Never Rest Towing,4.7,71,Salvage yard,· Delivery,"7912 Batavia St, Pittsburgh, PA 15221, United States","F438+C2 Pittsburgh, Pennsylvania, USA",http://neverresttowing.com/,+1 412-818-7098,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwSCKpHCb7Hxur2Aoz2TJquTa3_ciByrDLOAEZrtz7PZZplM0EFoOqSeSj-IZDq7j07RlyjMrnVvKJpCbR8QEGD5QbxYDqpxSFtTM4EoTrlNRPygWFq4FjENwflnQ17yMCaV7A=w408-h314-k-no,true,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:30.300Z,,Identifies as women-owned,
https://www.google.com/maps/place/Factory+Tires/data=!4m7!3m6!1s0x8834f0b96a3c4925:0xfb24e7b19a975ff9!8m2!3d40.3787062!4d-79.9904741!16s%2Fg%2F1tyt5_tc!19sChIJJUk8arnwNIgR-V-XmrHnJPs,Factory Tires,4.6,363,Tire shop,· In-store pick-up,"2759 Saw Mill Run Blvd, Whitehall, PA 15227, United States","92H5+FR Whitehall, Pennsylvania, USA",https://www.factorytirespa.com/,+1 412-884-9000,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFCVQFEuheLyNv0Lvuz1QXbxLeHR8d1iT5gE6MQlAwczrYLz1-l9ztQpn3UnPv8ZC3kJDIpWzaQCmBR_Spg-0NbFb27uawMXDfRXhbm1WQnIdued3QJiwKpZu_SnA0L3_q4_3Rc-10VYUq=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:35.673Z,,,
https://www.google.com/maps/place/Marino%27s+Auto+Repair/data=!4m7!3m6!1s0x8834f237f495b145:0x9b0dbd35de71b430!8m2!3d40.4592334!4d-79.9531763!16s%2Fg%2F1tfrhf0x!19sChIJRbGV9DfyNIgRMLRx3jW9DZs,Marino's Auto Repair,4.0,28,Auto repair shop,,"4610 Juniper St, Pittsburgh, PA 15224, United States","F25W+MP Pittsburgh, Pennsylvania, USA",,+1 412-681-3627,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uZL8j-m3YaXeJJTIpMktlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.23065&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:38.340Z,,,
https://www.google.com/maps/place/Overbrook+Tire+Yard/data=!4m7!3m6!1s0x8834f0d62f8bbeb7:0x5af89aa75aa4691c!8m2!3d40.4035162!4d-80.001065!16s%2Fg%2F11f5cs0ldt!19sChIJt76LL9bwNIgRHGmkWqea-Fo,Overbrook Tire Yard,4.9,517,Used tire shop,· In-store pick-up,"1301 Saw Mill Run Blvd, Pittsburgh, PA 15226, United States","CX3X+CH Pittsburgh, Pennsylvania, USA",,+1 412-452-1316,"Open · Closes 4 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMu41zaTMeAkB6_xlbWq_QmnKxOd7YEOQgjq1bLRxpEf1U6KZ_QC2IBHgBzergTuNvcujfutbOpoP5CdqUkMKZhX0FqevSOWSQWtCc0IJ6rOK4KRXtHWsZ98BRhxZSDnHWjK6D=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:43.337Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/MINI+of+Pittsburgh+Service/data=!4m7!3m6!1s0x8834f380a48b3d05:0xacdfb87f1b51572b!8m2!3d40.4542653!4d-79.9465071!16s%2Fg%2F11rd_bg785!19sChIJBT2LpIDzNIgRK1dRG3-436w,MINI of Pittsburgh Service,4.6,126,Auto repair shop,,"4900 Baum Blvd, Pittsburgh, PA 15213, United States","F333+P9 Pittsburgh, Pennsylvania, USA",https://www.miniofpittsburgh.com/service/center.htm,+1 412-682-0788,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeuLoGu9dM_BRscRo9TmE9RUFBmj-2aukrB2EE49BoFJVBNWbZ1h58YKhEXqyNXssSzRSqh4hkFlxPlzMA-J6sLIrj_qMpo2bXe0Tse5ZjmvXdp4I_tU0db4J0J5U_cCS8BwDygQ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-03-23T16:06:48.461Z,true,,
