placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp
https://www.google.com/maps/place/Mr.+Electric+of+Sandy/data=!4m7!3m6!1s0x6c768ef06f073519:0xfde081572b668d73!8m2!3d40.687301!4d-111.8817215!16s%2Fg%2F11vl1km7l7!19sChIJGTUHb_COdmwRc41mK1eB4P0,Mr. Electric of Sandy,5.0,103,Electrician,,"339 E 3900 S Suite 160, Salt Lake City, UT 84107, United States","M4P9+W8 Salt Lake City, Utah, USA",https://www.mrelectricutah.com/electrician-sandy-ut-electrical-repair-service,+1 801-396-8868,"Closed · Opens 8 am Mon

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNI7m2ZN652CIYDQ3QovbV4xUidA2AG3JHcRMoy=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:43:53.854Z
"https://www.google.com/maps/place/Smith+Power+Products,+Inc./data=!4m7!3m6!1s0x8752f367dad0762b:0xee2e8e5b05ed430d!8m2!3d40.739921!4d-111.964485!16s%2Fg%2F1tjz8fb3!19sChIJK3bQ2mfzUocRDUPtBVuOLu4","Smith Power Products, Inc.",4.0,131,Truck repair shop,,"3065 California Ave, Salt Lake City, UT 84104, United States","P2QP+X6 Salt Lake City, Utah, USA",http://www.smithpowerproducts.com/,+1 800-658-5352,"Closed · Opens 8 am Mon

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLqKTyQW1V7AUEisO2wN45Ep5I90fkvCWjHHHJo19qKIV8qXpaYci9LwANM63QPIhnyMwgNWtQV8MhPH6EhfKaqjsIalpFNcKe2_xRjenhkrDkeagxD6zC85mmk4F9KN93mGhSAw=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:43:58.887Z
https://www.google.com/maps/place/Neerings+Plumbing+Heating+Air+%26+Electric/data=!4m7!3m6!1s0x87528aff33c99ed7:0xcda7b00805dc4ca0!8m2!3d40.6955727!4d-111.899117!16s%2Fg%2F1tf9t992!19sChIJ157JM_-KUocRoEzcBQiwp80,Neerings Plumbing Heating Air & Electric,4.6,2467,HVAC contractor,,"3495 S 300 W, Salt Lake City, UT 84115, United States","M4W2+69 Salt Lake City, Utah, USA",https://neeringsplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Salt-Lake-City-UT,+1 801-675-8912,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPLi_24R5i9GGh1yru4FjN-vJNJlUJFisubbPvD=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:04.089Z
https://www.google.com/maps/place/Professional+Electrical+Services+Inc./data=!4m7!3m6!1s0x87528b5160837edb:0x1aacdd04f58b9256!8m2!3d40.7172139!4d-111.9439119!16s%2Fg%2F1tddbb0x!19sChIJ236DYFGLUocRVpKL9QTdrBo,Professional Electrical Services Inc.,4.9,27,Electrician,,"2443 S 1940 W, West Valley City, UT 84119, United States","P384+VC West Valley City, Utah, USA",https://proelectricutah.com/,+1 801-973-8381,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPJ85yvev8FceRudTuvf7tRtB03tcHqQqR20uzW=w408-h271-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:08.972Z
https://www.google.com/maps/place/Cw+Silver/data=!4m7!3m6!1s0x8752f4e1914b2bc7:0x6c64269c92e285b0!8m2!3d40.7537604!4d-111.906387!16s%2Fg%2F1tdps44_!19sChIJxytLkeH0UocRsIXikpwmZGw,Cw Silver,5.0,3,Industrial equipment supplier,,"535 West 700 S, Salt Lake City, UT 84101, United States","Q33V+GC Salt Lake City, Utah, USA",http://cwsilver.com/,+1 800-595-5315,Closed · Opens 7:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zhtyayxa0JAoa5_ud6YiKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.5257&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:13.903Z
https://www.google.com/maps/place/Northern+Electric+Company/data=!4m7!3m6!1s0x87528afe9171edaf:0x37e5a85c4b9cd4ea!8m2!3d40.6224763!4d-111.900848!16s%2Fg%2F1tqtyc11!19sChIJr-1xkf6KUocR6tScS1yo5Tc,Northern Electric Company,4.9,215,Electrician,,"7127 400 W #11, Midvale, UT 84047, United States","J3CX+XM Midvale, Utah, USA",https://www.northernelectriccompany.com/?utm_source=google&utm_medium=gmb,+1 801-702-8042,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO0rcg-Di_aMxQfKelNjQ2TsbcpUEOVHivfUhaE=w408-h345-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:18.900Z
https://www.google.com/maps/place/Epic+Electric+-+Utah+%7C+Electrical+Contractor+%26+Professional+Electricians/data=!4m7!3m6!1s0x875309fab651ccb7:0x32132a51d866423b!8m2!3d40.6849481!4d-111.8700356!16s%2Fg%2F11jpf6k8y1!19sChIJt8xRtvoJU4cRO0Jm2FEqEzI,Epic Electric - Utah | Electrical Contractor & Professional Electricians,5.0,87,Electrician,,"4001 S 700 E suite 500, Salt Lake City, UT 84107, United States","M4MH+XX Salt Lake City, Utah, USA",http://epicelectric.co/,+1 801-449-1877,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPEu8rRb8Kjz32VIHnv1k6IRZ-DblUb0FBdCKJf=w408-h271-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:23.824Z
https://www.google.com/maps/place/Stojic+Maintenance+%26+Repair+LLC/data=!4m7!3m6!1s0x87528ae8f92ddce5:0xef132ea1faf37642!8m2!3d40.7120181!4d-111.890056!16s%2Fg%2F11gdrb_2pt!19sChIJ5dwt-eiKUocRQnbz-qEuE-8,Stojic Maintenance & Repair LLC,5.0,77,HVAC contractor,,"47 Southgate Ave, Salt Lake City, UT 84115, United States","P465+RX Salt Lake City, Utah, USA",https://diyhvac.org/,+1 385-501-3538,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMsvtoI8GIjJRzMj0BHPYvHISwDaUFNChj4K2Jx=w408-h306-k-no,true,3–8 pm,Closed,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:29.012Z
"https://www.google.com/maps/place/Hunt+Electric,+Inc./data=!4m7!3m6!1s0x87528b523342cfe9:0x3c77b583b5155aaf!8m2!3d40.7188666!4d-111.9426865!16s%2Fg%2F1th5_8h6!19sChIJ6c9CM1KLUocRr1oVtYO1dzw","Hunt Electric, Inc.",4.2,80,Electrician,,"1863 Alexander St, Salt Lake City, UT 84119, United States","P394+GW Salt Lake City, Utah, USA",http://www.huntelectric.com/,+1 801-975-8844,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxaI_FPbDQCxw-wFR7-_3sICPz7s_mbYu7TYJdk3gIsgtGZdvzJjHkqXrMJJe_u-Ozy7uzKdQkL9afugqlef3Vhj3ndQ3EH1eYp_lqWrfVdBBspPp71RF5uVXrOIVWoyNr4UJo-=w408-h272-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–2 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:34.116Z
https://www.google.com/maps/place/Power+Path+Electric/data=!4m7!3m6!1s0xa20e37f32fbefe6f:0xb1128af67d11978d!8m2!3d40.820661!4d-111.7100528!16s%2Fg%2F11wp6s22y5!19sChIJb_6-L_M3DqIRjZcRffaKErE,Power Path Electric,5.0,51,Electrician,,,,https://powerpathelectric.com/,+1 385-319-1014,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipORsnivRWXU1y-IoXVMqI58NcvenrAOZc9_rB5a=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:39.232Z
https://www.google.com/maps/place/VFDs.com/data=!4m7!3m6!1s0x8752f4e1e8d46377:0x4dcfbbce681754a8!8m2!3d40.7591633!4d-111.9107579!16s%2Fg%2F1trpr8g5!19sChIJd2PU6OH0UocRqFQXaM67z00,VFDs.com,3.6,5,Electrical supply store,,"501 S 7th W, Salt Lake City, UT 84101, United States","Q35Q+MM Salt Lake City, Utah, USA",https://vfds.com/,+1 800-800-2261,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO7SxKyO-fVK-yUYTTGrMYHsEH-JZxXMMuQBCh6=w408-h306-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:44.108Z
https://www.google.com/maps/place/Inverse+Electric/data=!4m7!3m6!1s0x6a19545ca20b5d35:0xd2336e64633e2bbc!8m2!3d40.8223205!4d-111.7686874!16s%2Fg%2F11s9d5k5m8!19sChIJNV0LolxUGWoRvCs-Y2RuM9I,Inverse Electric,5.0,106,Electrician,,,,http://www.inverseelectric.com/,+1 801-872-9758,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNHT3wZKwPNp84WMCTlTXS0GakwwtSQHDu5IYob=w408-h318-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:49.305Z
https://www.google.com/maps/place/Super+Ford+Salt+Lake+City+Service+Department/data=!4m7!3m6!1s0x8752f5dd78445d87:0x504d4387a66d1a43!8m2!3d40.7404155!4d-111.9066175!16s%2Fg%2F11j0cwzlkh!19sChIJh11EeN31UocRQxptpodDTVA,Super Ford Salt Lake City Service Department,4.4,408,Auto repair shop,,"100 500 W #1340, Salt Lake City, UT 84101, United States","P3RV+59 Salt Lake City, Utah, USA",https://www.lhmford.com/service/auto-repair-salt-lake-city.htm?utm_source=google&utm_medium=organic&utm_campaign=google_my_business_service,+1 801-783-4473,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3NJa3v7wCD7_lXTf1k07wg1pxUM5cLmmRFIvljd8kI1jnxe6N-FDbVsz6sOGBoLHSKEyWgJuIgJjrRuDmGiH6GcziomqE5HAgHXU2wor06nK4uydE84BUPi5iXj2QLLGnYKe_=w408-h544-k-no,true,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:54.216Z
https://www.google.com/maps/place/Ace+Electrical+Inc./data=!4m7!3m6!1s0x87528a57eb5dda19:0x6c973811ac968d6c!8m2!3d40.6933218!4d-111.8931426!16s%2Fg%2F1tlndy37!19sChIJGdpd61eKUocRbI2WrBE4l2w,Ace Electrical Inc.,4.6,15,Electrician,,"3575 S W Temple St, South Salt Lake, UT 84115, United States","M4V4+8P South Salt Lake, Utah, USA",https://www.ace-electrical.com/,+1 801-266-3848,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOq-EZk2hLlWA8g3QMd1EQYvuJsNF7bnernVcDd=w408-h306-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:44:59.113Z
"https://www.google.com/maps/place/Landmark+Electric/@40.7278628,-111.9178014,17z/data=!3m1!4b1!4m6!3m5!1s0x87528bda2bff772d:0x5cf5ef8a96a9b252!8m2!3d40.7278628!4d-111.9178014!16s%2Fg%2F11kn4hfw0t",Landmark Electric,5.0,2,Electrical installation service,,"1950 S 900 W STE S6, Salt Lake City, UT 84104, United States","P3HJ+4V Salt Lake City, Utah, USA",https://usmapir.org/details/landmark-electric-ChIJLXf,+1 801-975-1137,Closed · Opens 7 am Mon,,,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:05.858Z
"https://www.google.com/maps/place/All+Hours+Plumbing,+Heating+%26+Cooling/data=!4m7!3m6!1s0x8752f50577f1f487:0x5529b91f52b7abb8!8m2!3d40.7001304!4d-111.8606872!16s%2Fg%2F1ptz1hdxw!19sChIJh_TxdwX1UocRuKu3Uh-5KVU","All Hours Plumbing, Heating & Cooling",4.7,2655,Plumber,,"1063 E 3300 S suite 102, Salt Lake City, UT 84106, United States","P42Q+3P Salt Lake City, Utah, USA",https://allhoursplumbingslc.com/salt-lake-city-services/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*25*all-hours-salt-lake-city,+1 801-477-8471,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPjFH_BHhzZEwUKEMy9Mc2RqA1i1zZ06LulgcCm=w493-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:10.977Z
https://www.google.com/maps/place/Larsen+Crane+Inc/data=!4m7!3m6!1s0x875285cd6f1428cb:0xc637b518aa664bf8!8m2!3d40.72807!4d-111.916008!16s%2Fg%2F1thq15ky!19sChIJyygUb82FUocR-Etmqhi1N8Y,Larsen Crane Inc,4.5,42,Crane service,,"1933 S 900 W, Salt Lake City, UT 84104, United States","P3HM+6H Salt Lake City, Utah, USA",http://www.larsencrane.com/,+1 801-554-5527,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNdRI-mxB5TTGtmCmnHuegV2974so35LM2RZ-wn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:16.044Z
https://www.google.com/maps/place/Wheeler+Machinery+Co.+Salt+Lake+City/data=!4m7!3m6!1s0x8752f2daf8c493a7:0x28671a887823c7e8!8m2!3d40.7244085!4d-112.0089158!16s%2Fg%2F1tsyq7zv!19sChIJp5PE-NryUocR6McjeIgaZyg,Wheeler Machinery Co. Salt Lake City,4.5,105,Construction equipment supplier,,"4901 W 2100 S, West Valley City, UT 84120, United States","PXFR+QC West Valley City, Utah, USA",https://wheelercat.com/about/locations/salt-lake/?utm_source=business_directory&utm_medium=local_seo&utm_campaign=semrush_listing_management,+1 801-974-0511,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOZJGivTon6qGiHqElPOHi1JDXKagbwa_KBCjK3=w408-h272-k-no,true,7–11 am,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:20.900Z
https://www.google.com/maps/place/Mountainland+Electric+Motors/data=!4m7!3m6!1s0x87528afa5ebc7223:0x2907ce1daed6c42d!8m2!3d40.7015286!4d-111.8943339!16s%2Fg%2F1vm7bykl!19sChIJI3K8XvqKUocRLcTWrh3OByk,Mountainland Electric Motors,4.9,86,Electric motor repair shop,,"3198 S W Temple St, South Salt Lake, UT 84115, United States","P424+J7 South Salt Lake, Utah, USA",http://www.mountainland.com/,+1 801-484-1982,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMsCj5WkzzIhyjOtT0b2JbZ66g6vC0ec-7MuvnA=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:25.810Z
"https://www.google.com/maps/place/Blue+Best+Plumbing,+Heating,+Air+%26+Generators/data=!4m7!3m6!1s0x8752ff4365496a3f:0x5129267295c0c9fd!8m2!3d40.8954958!4d-111.8907305!16s%2Fg%2F11jj2pkr7t!19sChIJP2pJZUP_UocR_cnAlXImKVE","Blue Best Plumbing, Heating, Air & Generators",5.0,2582,Heating contractor,,"600 N 500 W Suite D, Bountiful, UT 84010, United States","V4W5+5P Bountiful, Utah, USA",https://bluebest.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Bountiful-UT,+1 385-525-4906,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8tcCOgiRmxt09zg9jTIG2Zygp661zODQuICFZEyGWSbaBMJIhtVaDypJtUREYDYyLDrk_LeBQpMBL9aRCBbnjBlLOPoP6Q4obEqR18AZstM9S1rhHhL09kiI0ZK3QTIf0zXXygxMdDIGc=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:30.775Z
https://www.google.com/maps/place/Dykman+Electrical+Inc/data=!4m7!3m6!1s0x8752f36863a16e93:0xa8a793b2dbc6adae!8m2!3d40.741215!4d-111.9640631!16s%2Fg%2F1tmpk_54!19sChIJk26hY2jzUocRrq3G27KTp6g,Dykman Electrical Inc,5.0,6,Electric motor store,· In-store pick-up,"3060 California Ave, Salt Lake City, UT 84104, United States","P2RP+F9 Salt Lake City, Utah, USA",http://www.dykman.com/,+1 800-974-4553,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM-Sf6ygGIBwgLY0QKISpaE3O987dG073Qu_PtQ=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:35.801Z
https://www.google.com/maps/place/Generator+Exchange/data=!4m7!3m6!1s0x87528fdcd967db57:0x75900a6714178db!8m2!3d40.572002!4d-112.0368217!16s%2Fg%2F1vq75bd9!19sChIJV9tn2dyPUocR23hBcaYAWQc,Generator Exchange,4.7,69,Car repair and maintenance service,,"6113 W 9860 S, West Jordan, UT 84081, United States","HXC7+R7 West Jordan, Utah, USA",http://generatorexchange.net/,+1 801-260-0642,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjI5jhDgLUdlMIY5Y9gIe8cOBtb_lf5gzkht5elaQSHv55_v4N6Dw1zIgUMBeVbdLEXDYECjxLD9IeB-4NSDs3fzoNF7UCAdmecvWa_oTb7h511a8YBr-wUzYOfw0RsIqzdlNQQA=w408-h544-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:40.577Z
https://www.google.com/maps/place/Platt+Electric+Supply/data=!4m7!3m6!1s0x87528b248f8096b3:0xfdd46cdd3c8b5615!8m2!3d40.7153988!4d-111.9145217!16s%2Fg%2F1tfp2yf4!19sChIJs5aAjySLUocRFVaLPN1s1P0,Platt Electric Supply,4.6,31,Electrical supply store,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses. · In-store pick-up · Delivery","840 W 2600 S, Salt Lake City, UT 84119, United States","P38P+55 Salt Lake City, Utah, USA",https://www.platt.com/platt-electric-supply/UT/Salt-Lake-City/StoreLocationDetail.aspx?id=60&utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 801-974-5773,"Closed · Opens 6:30 am Mon

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOKyys18WJGv6EM8bGPwEtYbhXjsT7ea6DGz21I=w540-h240-k-no,true,Closed,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:45.443Z
https://www.google.com/maps/place/Progressive+Industrial+Electrical/data=!4m7!3m6!1s0x87528bd53a4c2caf:0x70300200e3b9078b!8m2!3d40.6867902!4d-111.9075665!16s%2Fg%2F1td38qpp!19sChIJryxMOtWLUocRiwe54wACMHA,Progressive Industrial Electrical,4.7,3,Electrician,,"575G W 3900 S, Salt Lake City, UT 84123, United States","M3PR+PX Salt Lake City, Utah, USA",http://p-i-e.biz/,+1 801-266-6500,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM-zxNT5av7MQqYGonZExuV4P6e-E6YxQnnhsfh=w428-h240-k-no,true,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:50.308Z
https://www.google.com/maps/place/Magnitude+Electric/data=!4m7!3m6!1s0x6b24b9b53e8fb1db:0x1f79d7ff0a0a8905!8m2!3d40.6243895!4d-112.0003654!16s%2Fg%2F11x33k2d_f!19sChIJ27GPPrW5JGsRBYkKCv_XeR8,Magnitude Electric,5.0,13,Electrical installation service,,,,http://magnitudeelectric.com/,+1 385-800-3694,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNF0wXcO6rpgEb_uTNcLrow9WKQ-yqhlMnpmlN2=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:55.277Z
https://www.google.com/maps/place/Equipment+Installers/data=!4m7!3m6!1s0x87528b172aa8285f:0x62d0ef37d49cbb40!8m2!3d40.7047155!4d-111.9192382!16s%2Fg%2F1tgpt2k8!19sChIJXyioKheLUocRQLuc1Dfv0GI,Equipment Installers,4.2,9,Furniture store,· Delivery,"940 W 3160 S, South Salt Lake, UT 84119, United States","P33J+V8 South Salt Lake, Utah, USA",http://eislc.com/,+1 801-973-2233,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGM7h-XqP3UC725hnCcZ7NVIeNIV14jmX0pyM4dqyiyMNlknu4F5ub_iG19swtoXxoT4QRqpchsAscqFIhu83nA3C3EySgYLl8z_lNtKsU9PyzX2iatbkawA9zzbb87auPIzLS=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:45:58.311Z
"https://www.google.com/maps/place/Precision+Power,+Inc./data=!4m7!3m6!1s0x875303a6c1124197:0xacd037c8b6d5e817!8m2!3d41.0733073!4d-111.9964502!16s%2Fg%2F1ts_72fx!19sChIJl0ESwaYDU4cRF-jVtsg30Kw","Precision Power, Inc.",3.7,7,Electric generator shop,,"901 Marshall Way N Ste A, Layton, UT 84041, United States","32F3+8C Layton, Utah, USA",https://www.precisionpowerinc.com/,+1 801-544-4619,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMX9r4qMTFEkXOBlbAHa16lA99srsowHU5rVEZe=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-10T22:46:03.291Z
