placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,attributes,info,error
https://www.google.com/maps/place/Mister+Sparky+of+Cincinnati/data=!4m7!3m6!1s0x8841aa0538cba69b:0x53fac08ec39d49b9!8m2!3d39.1064747!4d-84.2795634!16s%2Fg%2F11g7zv_sfv!19sChIJm6bLOAWqQYgRuUmdw47A-lM,Mister Sparky of Cincinnati,4.8,2063,Electrician,"756 Old State Rte 74, Cincinnati, OH 45245, United States","4P4C+H5 Cincinnati, Ohio, USA",https://www.mistersparky.com/cincinnati/?utm_source=GMB&utm_medium=organic&utm_campaign=ms_cincy_gmb_profile,+1 513-294-6961,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNiDV6iNmQhIV_zu0dCCb64oZGtT_dfg191Vugi=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:23.844Z,,,,
https://www.google.com/maps/place/Frey+Electric+Inc/data=!4m7!3m6!1s0x88404aacd639d3b9:0x434421957039ee8d!8m2!3d39.1958161!4d-84.5998158!16s%2Fg%2F1twy_6w0!19sChIJudM51qxKQIgRje45cJUhREM,Frey Electric Inc,4.3,49,Electrician,"5700 Cheviot Rd, Cincinnati, OH 45247, United States","5CW2+83 Cincinnati, Ohio, USA",http://www.freyelectric.com/,+1 513-385-0700,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPYGNItmG9B3hGR72U1bPc4WeTvq9G_WIRaqoaJ=w408-h258-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:28.725Z,,,,
https://www.google.com/maps/place/Buckeye+Power+Sales/data=!4m7!3m6!1s0x88405a1a05bf5fe3:0xf4df360da9ae483!8m2!3d39.3246769!4d-84.4579445!16s%2Fg%2F1tdr3_6b!19sChIJ41-_BRpaQIgRg-Sa2mDzTQ8,Buckeye Power Sales,4.4,40,Electric generator shop,"4992 Rialto Rd, West Chester Township, OH 45069, United States","8GFR+VR Beckett Ridge, Ohio, USA",https://buckeyepowersales.com/locations/cincinnati/,+1 513-755-2323,"Closed · Opens 7:30 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPDHJZup9mLTN2Zt3Eevc_D6zuSCvN3LRXsWGhr=w541-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:33.738Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Turner+On+Services/data=!4m7!3m6!1s0x88411337b977ffa3:0xef2ea0ce9559f57a!8m2!3d39.1339958!4d-84.2287626!16s%2Fg%2F11px5xtdbt!19sChIJo_93uTcTQYgRevVZlc6gLu8,Turner On Services,4.9,375,Electrician,"1308 US-50 SUITE 200, Milford, OH 45150, United States","4QMC+HF Milford, Ohio, USA",http://callturneron.com/,+1 513-880-8511,,https://lh3.googleusercontent.com/p/AF1QipONHAM9IUCKOjoS6qHgwBa7bcNYJYBtOPA-ZHLv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:38.807Z,,,,
https://www.google.com/maps/place/Edwards+Electrical+%26+Mechanical/data=!4m7!3m6!1s0x8841b3ea01bd11d9:0xe7b8599e1bc3172b!8m2!3d39.1238444!4d-84.5014877!16s%2Fg%2F11cs2hbjz6!19sChIJ2RG9AeqzQYgRKxfDG55ZuOc,Edwards Electrical & Mechanical,4.2,6,Electrician,"2335 Reading Rd, Cincinnati, OH 45202, United States","4FFX+GC Cincinnati, Ohio, USA",,+1 513-381-5758,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6hRmEYSI0C7nszvfDDwaaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.2612&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:41.525Z,,,,
https://www.google.com/maps/place/Hayes+Electric+Services/data=!4m7!3m6!1s0x8841a3857ca90425:0x203934ee3adfc33!8m2!3d39.031075!4d-84.5071116!16s%2Fg%2F1tdmfkmf!19sChIJJQSpfIWjQYgRM_yt406TAwI,Hayes Electric Services,5.0,49,Electrician,,,http://www.hayeselectricservices.com/,+1 859-982-8802,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYaBHmJhZKhUgPKx3YEhkHi3iMWh_pnarfLnq6=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:46.193Z,,,,
https://www.google.com/maps/place/Northern+Tool+%2B+Equipment/data=!4m7!3m6!1s0x8841b764bd6016d1:0xf282b84d98ceea7e!8m2!3d39.0489561!4d-84.5735725!16s%2Fg%2F11kqdzvnnm!19sChIJ0RZgvWS3QYgRfurOmE24gvI,Northern Tool + Equipment,4.2,47,Tool store,"2310 Buttermilk Crossing, Crescent Springs, KY 41017, United States","2CXG+HH Crescent Springs, Kentucky, USA",https://www.northerntool.com/store/crescentspringsky-store-crescentsprings-ky,+1 859-888-3151,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzB2vDdX0da48Letrk8W7t27Hz624ONOIAfoYiNQl1PXHwl-9XMkvOZkEs7WY6ikbxqVJO0mbR5vCdnGrKrjCAgafRet_2J1FcLN4ykLBqGDShfmW3NNnHIPShxxQsRw6nv2wk=w408-h306-k-no,true,8 am–6 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:51.309Z,,Chain carrying a vast selection of tools & equipment for do-it-yourself & construction projects. · In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Kenmarc+Electric/data=!4m7!3m6!1s0x8841b55a0bfae8bb:0xccab33a69873461a!8m2!3d39.1313877!4d-84.5340565!16s%2Fg%2F11xct9hd3c!19sChIJu-j6C1q1QYgRGkZzmKYzq8w,Kenmarc Electric,,,Electrician,"1055 Heywood St, Cincinnati, OH 45225, United States","4FJ8+H9 Cincinnati, Ohio, USA",https://www.kenmarcelectric.com/,+1 513-678-2519,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0ozciSzVD4zqCVfoZ84-4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.1545&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-01-10T21:26:56.010Z,,,,
"https://www.google.com/maps/place/Generator+Advantage/@39.265303,-84.436133,10z/data=!3m1!4b1!4m6!3m5!1s0x4adfcd0b9584176f:0x35f82974664d4dd0!8m2!3d39.265303!4d-84.436133!16s%2Fg%2F11t__wh7d7",Generator Advantage,5.0,13,Electric generator shop,,,http://www.generatoradvantage.com/,+1 513-692-7048,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:18.584Z,,,,
https://www.google.com/maps/place/A-1+Electric+Motor+Service/data=!4m7!3m6!1s0x8841b6d613089199:0x42299ef49b7620fc!8m2!3d39.0696584!4d-84.5276738!16s%2Fg%2F1tfxyqcj!19sChIJmZEIE9a2QYgR_CB2m_SeKUI,A-1 Electric Motor Service,4.8,181,Electric motor repair shop,"1461 Dixie Hwy, Park Hills, KY 41011, United States","3F9C+VW Park Hills, Kentucky, USA",,+1 859-291-1351,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBF30Ui-qV-pJS0yGmDz7BIYafQPXYDzvGNNtJhGFg8UyH_RrNJOh8HnojVSNKLyUEXbpxrNlI6g1qFvvwSjeM0GPXLQT8Na4ov8hYEPnJXoSTKWKGMipzWkaEz8iwYwlxcv6tzQ=w408-h544-k-no,true,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:23.603Z,,,,
https://www.google.com/maps/place/NEFCO+Electric/data=!4m7!3m6!1s0x42d442c6ab67b345:0x28b4784be0ccb186!8m2!3d39.0147294!4d-84.4807717!16s%2Fg%2F11m5dyhgm8!19sChIJRbNnq8ZC1EIRhrHM4Et4tCg,NEFCO Electric,5.0,166,Electrician,"100 Beacon Dr #3, Wilder, KY 41076, United States","2G79+VM Wilder, Kentucky, USA",https://nefcoelectric.com/,+1 859-212-3256,"Open 24 hours

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOgdwbVfje4CsyDsQfkacXGKJHmHt72sNRQpmDq=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:28.683Z,,,,
https://www.google.com/maps/place/Seco+Electric/data=!4m7!3m6!1s0x8841b1319f259425:0x168eb0ccb1fa3897!8m2!3d39.0795023!4d-84.5162989!16s%2Fg%2F1tdl27c1!19sChIJJZQlnzGxQYgRlzj6scywjhY,Seco Electric,4.4,18,Electrician,"350 W Pike St, Covington, KY 41011, United States","3FHM+RF Covington, Kentucky, USA",http://www.secoelectric.net/,+1 859-491-2984,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNH96O9ogEWXxBNT1ljNEGqqcWo7TY2jolBHdZv=w408-h306-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:40.553Z,,,,
https://www.google.com/maps/place/Mj+Electric/data=!4m7!3m6!1s0x8841b120565fb861:0x4bfd31aeec6e85a!8m2!3d39.0689684!4d-84.5035813!16s%2Fg%2F1v62jbfh!19sChIJYbhfViCxQYgRWujG7hrTvwQ,Mj Electric,5.0,1,Electrician,"1819 Greenup St, Covington, KY 41011, United States","3F9W+HH Covington, Kentucky, USA",,+1 859-743-1928,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7IvGswQmIpX2-x6noLFdaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.86288&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:43.278Z,,,,
https://www.google.com/maps/place/Ohio+Valley+Electrical+Services/data=!4m7!3m6!1s0x8841b14705f5edd3:0x8e00aa55115823f1!8m2!3d39.0897224!4d-84.5087504!16s%2Fg%2F1262s7yby!19sChIJ0-31BUexQYgR8SNYEVWqAI4,Ohio Valley Electrical Services,,,Electrician,"129 E 2nd St, Covington, KY 41011, United States","3FQR+VF Covington, Kentucky, USA",,+1 859-581-0106,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cTemAg_lo0PbHSEnIiR9FQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.06657&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:45.914Z,,,,
https://www.google.com/maps/place/Hamilton%27s/data=!4m7!3m6!1s0x8841b72ece08621b:0xbbdfc24b469641f4!8m2!3d39.038519!4d-84.5281785!16s%2Fg%2F1ttyxdwl!19sChIJG2IIzi63QYgR9EGWRkvC37s,Hamilton's,4.6,89,Auto parts store,"3353 Madison Pike, Fort Wright, KY 41017, United States","2FQC+CP Fort Wright, Kentucky, USA",https://www.hamiltonsalternatorsandstarters.com/,+1 859-578-8080,"Closed · Opens 8 am Mon

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipNnVSlfVEjYli4hfBmOKsRMk9FQroowW2-LCz0X=w426-h240-k-no,true,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:50.943Z,,· Delivery,,
https://www.google.com/maps/place/Klingenberg%27s+Hardware+%26+Paint/data=!4m7!3m6!1s0x8841b139ee2108bb:0x9df587bf9d268d34!8m2!3d39.0834951!4d-84.5110357!16s%2Fg%2F1tfc78xh!19sChIJuwgh7jmxQYgRNI0mnb-H9Z0,Klingenberg's Hardware & Paint,4.7,179,Hardware store,"26 W 7th St, Covington, KY 41011, United States","3FMQ+9H Covington, Kentucky, USA",http://klingenberg.doitbest.com/,+1 859-431-0922,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxw8EWKB431rLniEpKV0ivYXWCkfbjwdcRq5xhn6sQvyqx1wyU5JT9Y6d3h_Fi5GP5XN2ZhhaKcvDEo2d4uxArmAubDljV_XZyRueBw_YyZis3ILrWTpdFtdWyxFzK6coaf2nI=w408-h260-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:27:55.887Z,,,,
https://www.google.com/maps/place/Cash+In+A+Flash/data=!4m7!3m6!1s0x8841b139cbeaeabd:0xd173eb23ca6290b5!8m2!3d39.08495!4d-84.5108574!16s%2Fg%2F1tvw5m1x!19sChIJverqyzmxQYgRtZBiyiPrc9E,Cash In A Flash,4.8,62,Pawn shop,"527 Madison Ave, Covington, KY 41011, United States","3FMQ+XM Covington, Kentucky, USA",https://www.facebook.com/Cash-In-A-Flash-Pawn-264838043583035,+1 859-261-5626,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBimBtrhBqcPvA4zWiU6cw8bHOI6qOs9xJtPyeo3JTcAnOBsN3Ao6LyhV2cwrow8SMEg1MWYy06hwvpqH1-R82aOZShksdjZ3hC_wJp24rb75NFrbcZVsS4yUEhD78kJLvlM4MXA=w408-h544-k-no,true,10 am–2 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:01.066Z,,· In-store shopping,,
https://www.google.com/maps/place/Echler+Electric/data=!4m7!3m6!1s0x8841ad7acde670a7:0xcb319bfd91e5a262!8m2!3d39.1693382!4d-84.4563675!16s%2Fg%2F1tdd1cdl!19sChIJp3DmzXqtQYgRYqLlkf2bMcs,Echler Electric,4.5,25,Electrician,"5141 Globe Ave, Cincinnati, OH 45212, United States","5G9V+PF Cincinnati, Ohio, USA",https://www.echlerelectric.com/,+1 513-608-5740,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TMtp5JaGhhtSotKUUGDSkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.91356&pitch=0&thumbfov=100,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:05.946Z,,,,
"https://www.google.com/maps/place/Ginter+Electrical+Contractors,+LLC/data=!4m7!3m6!1s0x8841b4f3382f89db:0xdf702587a7b1922!8m2!3d39.0508186!4d-84.6357272!16s%2Fg%2F1tlqqn_1!19sChIJ24kvOPO0QYgRIhl7elgC9w0","Ginter Electrical Contractors, LLC",5.0,2,Electrical installation service,"3529 Delta Rd, Erlanger, KY 41018, United States","3927+8P Erlanger, Kentucky, USA",http://www.ginterelectric.com/,+1 859-282-5020,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bb9TyGR7Wtrw6tDv7r7KKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.4476528&pitch=0&thumbfov=100,false,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:10.730Z,,,,
https://www.google.com/maps/place/Leitner+Electric+Co/data=!4m7!3m6!1s0x884051aded558821:0xcc237a97cf4ae562!8m2!3d39.2719498!4d-84.3677305!16s%2Fg%2F11fstpw32_!19sChIJIYhV7a1RQIgRYuVKz5d6I8w,Leitner Electric Co,4.9,105,Electrician,"11260 Cornell Park Dr Suite #707, Blue Ash, OH 45242, United States","7JCJ+QW Blue Ash, Ohio, USA",https://www.leitnerelectric.com/,+1 513-643-2113,,https://lh3.googleusercontent.com/p/AF1QipPO8WGdq7j8OPPx3sy5OMyfdzRVn2Y2bg7YUVgr=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:15.585Z,,,,
https://www.google.com/maps/place/Wells+Electric+Service/data=!4m7!3m6!1s0x8840818518ccc475:0x7858c96c528b4a05!8m2!3d39.9259695!4d-84.2561455!16s%2Fg%2F1vgx1fhh!19sChIJdcTMGIWBQIgRBUqLUmzJWHg,Wells Electric Service,4.9,168,Electric generator shop,,,https://wellselectricservice.com/,+1 937-274-7351,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwarKA0Vg8tlsFRZ3bCaMGv6fBspwbhR8kmKtpB3kFleVByrQe_V-yy1_6pqndcQLMfHxKun-oblkFKZvgI_yqDdjwtLFxtAEIoQpqdC7rJhz34AYZKDeRNAi1hk-fmlVfSYda4fLeFbpc=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:20.365Z,,· Delivery,,
https://www.google.com/maps/place/Pilot+Lumber+Bellevue/data=!4m7!3m6!1s0x8841b180729cc021:0x54fd32daefdf1887!8m2!3d39.099944!4d-84.479153!16s%2Fg%2F1wd3wqv8!19sChIJIcCccoCxQYgRhxjf79oy_VQ,Pilot Lumber Bellevue,4.5,66,Lumber store,"238 Grandview Ave, Bellevue, KY 41073, United States","3GXC+X8 Bellevue, Kentucky, USA",https://www.doitbest.com/pilot-lumber,+1 859-491-0100,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNp7It7pxB44e-_uBeEpiM2tCfLRVgnUEPU_5JH=w408-h306-k-no,true,9 am–3 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:25.464Z,,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Premiere+Electric/data=!4m7!3m6!1s0x872d8de329eef423:0x46fc689591eb7259!8m2!3d39.0102221!4d-84.4060838!16s%2Fg%2F11t5hwfrg3!19sChIJI_TuKeONLYcRWXLrkZVo_EY,Premiere Electric,5.0,193,Electrician,"6159 Cabin Creek E Dr, Cold Spring, KY 41076, United States","2H6V+3H Cold Spring, Kentucky, USA",https://www.premiereelectriccompany.com/,+1 859-635-2376,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPUT_72M0FGO74v0ZO-sM9f_zroKDwZMOSdLi2W=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:30.528Z,,,,
https://www.google.com/maps/place/Cullen+Electric/data=!4m7!3m6!1s0x88404da1b4256813:0x1c6717bed9002fc3!8m2!3d39.1014009!4d-84.2631272!16s%2Fg%2F11c522jhg7!19sChIJE2gltKFNQIgRwy8A2b4XZxw,Cullen Electric,4.5,83,Electrician,"948 Cincinnati-Batavia Pike #2, Cincinnati, OH 45245, United States","4P2P+HP Cincinnati, Ohio, USA",https://cullenelectriccincinnati.com/,+1 513-360-8936,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipP7l-t9EYz2ewtDIcyIdVliPPh5ASsRcEXgqjVe=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:35.530Z,,,,
https://www.google.com/maps/place/Good+Electric/data=!4m7!3m6!1s0x8841b4fa11466861:0xbac652652c170e12!8m2!3d39.1582554!4d-84.5546362!16s%2Fg%2F1261_2kw1!19sChIJYWhGEfq0QYgREg4XLGVSxro,Good Electric,5.0,2,Electrician,"3914 Tappan Ave, Cincinnati, OH 45223, United States","5C5W+84 Cincinnati, Ohio, USA",,+1 513-621-4595,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zAMxKr-9xKWslxA4J4tt-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.68243&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:38.263Z,,,,
https://www.google.com/maps/place/Bob+Electric+Co/data=!4m7!3m6!1s0x8841b5885918a7d3:0xa55b8a736af7d2de!8m2!3d39.142355!4d-84.6036423!16s%2Fg%2F1tg7spwy!19sChIJ06cYWYi1QYgR3tL3anOKW6U,Bob Electric Co,5.0,1,Electrician,"3150 Boudinot Ave, Cincinnati, OH 45211, United States","49RW+WG Cincinnati, Ohio, USA",,+1 513-661-3660,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pts6X-nmaWwr1Y-B96FXGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.4013&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:41.064Z,,,,
"https://www.google.com/maps/place/HELP+Plumbing,+Heating,+Cooling+and+Drains/data=!4m7!3m6!1s0x88404d83329f980d:0x34dfdc01bc5dec4b!8m2!3d39.2332617!4d-84.449125!16s%2Fg%2F1tfqm1g2!19sChIJDZifMoNNQIgRS-xdvAHc3zQ","HELP Plumbing, Heating, Cooling and Drains",4.8,8697,HVAC contractor,"6 N Commerce Park Dr, Cincinnati, OH 45215, United States","6HM2+89 Cincinnati, Ohio, USA",https://333help.com/?utm_source=GBP&utm_medium=organic,+1 513-973-4124,,https://lh3.googleusercontent.com/p/AF1QipPmw9MFGcov545LZadMOKoFaQ0C8eZc4BIYKPty=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:46.061Z,,,,
https://www.google.com/maps/place/Load+Banks+Direct/data=!4m7!3m6!1s0x8841c87074caffc7:0x798eeafa728b7ac7!8m2!3d39.0494552!4d-84.5055332!16s%2Fg%2F1whdk0nt!19sChIJx__KdHDIQYgRx3qLcvrqjnk,Load Banks Direct,4.7,35,Industrial equipment supplier,"125 W 34th St, Covington, KY 41015, United States","2FXV+QQ Covington, Kentucky, USA",https://www.loadbanksdirect.com/,+1 855-523-2255,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMGc7kFwdjrTainegdpaiPwhXCyvPEpmoYyGEMA=w408-h284-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:50.871Z,,,,
https://www.google.com/maps/place/Electric+Motor+Technologies/data=!4m7!3m6!1s0x8841b3400a01c9a3:0x892da596f7c27803!8m2!3d39.1715812!4d-84.501419!16s%2Fg%2F1v2pqw_t!19sChIJo8kBCkCzQYgRA3jC95alLYk,Electric Motor Technologies,4.6,19,Electric motor repair shop,"5217 Beech St, Cincinnati, OH 45217, United States","5FCX+JC Cincinnati, Ohio, USA",https://electricmotortech.com/,+1 513-821-9999,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkJpxgvMEVj6YMoNwo2hH0l4ud7GbOOlimim_oTPyLV0K1GE3w1sxuytF4m_bpzcd1iBET2qhe91ucYT2MAoihSSvpHTcWjQoiw76ue6MudPQ7Z3PlrPOhliR0JmTyxaTn6oS1=w426-h240-k-no,false,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2026-01-10T21:28:55.962Z,,,,
