placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Lawn+Boy+Landscaping+%26+Hardscaping/data=!4m7!3m6!1s0x89c6b98326618c87:0xc0aa1beafa1e3779!8m2!3d40.0290035!4d-75.2245579!16s%2Fg%2F11l30zhfkz!19sChIJh4xhJoO5xokReTce-uobqsA,Lawn Boy Landscaping & Hardscaping,5.0,54,Landscaper,"186 Green Ln, Philadelphia, PA 19127, United States","2QHG+J5 Philadelphia, Pennsylvania, USA",http://lawnboylandscapes.com/,+1 215-300-4518,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8dE5O1VY9tI1GEV6ilkkapz09RyVhSahsiONoRnlk6JcD9zXyJLHCQyfWUyZHfAWkrDsL0Q9H61F6QFV86FF8VfahhEV7n-1jvgvMsoS5BWPtdLhhiH3qdO2l9LXHqz6v4qs=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:45:53.348Z,,
https://www.google.com/maps/place/Tri+State+Landscape+Equipment+And+Supplies/data=!4m7!3m6!1s0x89c6b7bec0f478d7:0x2333a52c6b1b9727!8m2!3d40.0183523!4d-75.1266042!16s%2Fg%2F11hy9pbyt5!19sChIJ13j0wL63xokRJ5cbayylMyM,Tri State Landscape Equipment And Supplies,4.8,182,Landscaping supply store,"4425 Rising Sun Ave, Philadelphia, PA 19140, United States","2V9F+89 Philadelphia, Pennsylvania, USA",http://www.tristatesupply.net/,+1 215-754-0116,Closes soon · 4 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpMoYHLzIrtE5PQBgB1gvDAR6zjA4NPc1brnxsi8xMFeaZK4r3mjeMU1fgL-yxTGtDzRcYr3AXb0DJPpF4dcd27UQ5yDmDFVjqqLAJV5VFTORpCh7BWymwGPi9ZXZgVanwLT0=w553-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:45:58.398Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/NK+Construction+and+Design/data=!4m7!3m6!1s0x4e1f2dbe04db084d:0xc2c40bc66f09143d!8m2!3d39.9478012!4d-75.1636872!16s%2Fg%2F11sstqrncg!19sChIJTQjbBL4tH04RPRQJb8YLxMI,NK Construction and Design,4.9,45,Remodeler,"1324 Locust St, Philadelphia, PA 19107, United States","WRXP+4G Philadelphia, Pennsylvania, USA",https://nkconstructiondesign.com/,+1 267-573-1988,"Open · Closes 5 pm

Updated by this business 11 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEo0WqdJIJG9bl_4EBMbcT7cvMKazvZzoh28kKclFKh54FkU01ybi2-LQnQGKVsToiG8214XXFKuoC2dsb4Fq5psEMmz4VvQkENC0AYZykkVirXNFjPrMLhmpZFJELQj_iVMEuBRYGnOp-V=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:03.285Z,,
https://www.google.com/maps/place/Rowhouse+Growhouse/data=!4m7!3m6!1s0x8011a3ada32dcd41:0x3fc21217698b00cd!8m2!3d40.002498!4d-75.159337!16s%2Fg%2F11t85fnfl5!19sChIJQc0to62jEYARzQCLaRcSwj8,Rowhouse Growhouse,5.0,21,Landscape designer,,,http://rowhouse-growhouse.com/,+1 917-806-5775,Open · Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhcpy8PxEyVmHDRRURSx1XVdE651fABBwV6_gU-_ej8bTDsLt30-oBIEDfLJVgsiFD7eWqyBpkW1od-BBfzDtmx4u9GKd1F7gJ17CD7HJfEUsZkwgMVUbhMgsVWvJ6UZn1pnaoRgLj5_9d=w408-h278-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:08.090Z,,
"https://www.google.com/maps/place/Philadelphia+Gardens,+Inc./data=!4m7!3m6!1s0x89c6b85752a82a21:0x65cccc749ab3be53!8m2!3d40.034191!4d-75.1953955!16s%2Fg%2F1t_wq9fr!19sChIJISqoUle4xokRU76zmnTMzGU","Philadelphia Gardens, Inc.",4.3,15,Landscape designer,"662 W Johnson St, Philadelphia, PA 19144, United States","2RM3+MR Philadelphia, Pennsylvania, USA",http://philadelphiagardens.com/,+1 215-951-9193,Open 24 hours,Identifies as women-owned,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE57F1DKhIWzO_Y7XWK-4_Srr5HHMzHiW4femf6D8WEdZ6DRd_2U0G44GSsiK-Qzvy71-frb_d9i86oxu0CwfdAOwKu2m18n8GmM1yKSJZIMZUoDqhji-MX_5mR5FLARHyXNi2Wp38MLag=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:13.026Z,,
https://www.google.com/maps/place/All-Out+House+Works+LLC/data=!4m7!3m6!1s0x89c6c603e68faaab:0x3bbea85779922d7c!8m2!3d39.9250587!4d-75.1581872!16s%2Fg%2F11f4_5mcw8!19sChIJq6qP5gPGxokRfC2SeVeovjs,All-Out House Works LLC,4.3,11,House cleaning service,"705 Hoffman St, Philadelphia, PA 19148, United States","WRGR+2P Philadelphia, Pennsylvania, USA",http://www.allouthouseworks.com/,+1 215-874-7010,Open · Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdG1rFdIV3ud8yIb5N04Q_fzWisgRWjHr5f_Vii5AxPHtX8hpKvRzQsBqL2o_V4Iq83zQ_qLiu6PX3FAxxNIryRKAtHFxlq30swxLvuKIC2ENc0UxKiGplffhTyOcm3nMG7BFO=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:17.800Z,,
https://www.google.com/maps/place/Royal+Family+Construction+LLC/data=!4m7!3m6!1s0x89c6c76403f9e9d5:0x2a67ee987ea29fe3!8m2!3d39.952767!4d-75.1693268!16s%2Fg%2F11jl33zqx2!19sChIJ1en5A2THxokR45-ifpjuZyo,Royal Family Construction LLC,5.0,2,Construction company,"1700 Market St #1005, Philadelphia, PA 19103, United States","XR3J+47 Philadelphia, Pennsylvania, USA",,+1 769-236-0208,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOKLNMqSlV5Evm8S2bhQQ5pkdHTCk9OOgPSkwKIM3yfyXxZ9HZB9mJlnk5bdO2c0LHyH7SRiEi2tkoWjqAx6dRyx5WtC0vbzpvC77l4qBSXcs3FdvbZfK2WanfPMq3fzyDSNJj=w408-h725-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:22.701Z,,
https://www.google.com/maps/place/OJB+Landscape+Architecture/data=!4m7!3m6!1s0x89c6b9b61365f5ed:0x829806d3730174fa!8m2!3d39.9528017!4d-75.1699057!16s%2Fg%2F11gsbfj61b!19sChIJ7fVlE7a5xokR-nQBc9MGmII,OJB Landscape Architecture,,,Landscape architect,"1760 Market St Suite 501, Philadelphia, PA 19103, United States","XR3J+42 Philadelphia, Pennsylvania, USA",https://www.ojb.com/philadelphia/?utm_source=google&utm_medium=organic&utm_campaign=gbp-philadelphia,+1 267-437-4470,Open · Closes 5:30 pm,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gbBDQ6AcIY0BjwApQ5z6WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.39969&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:27.382Z,,
https://www.google.com/maps/place/Evergreen+Design+Group/data=!4m7!3m6!1s0x89c6c7fbcfe4d4cb:0x16f65d24ca09af5!8m2!3d39.952659!4d-75.1680966!16s%2Fg%2F11py_7j8xm!19sChIJy9Tkz_vHxokR9ZqgTNJlbwE,Evergreen Design Group,,,Landscape architect,"1650 Market St suite 3600, Philadelphia, PA 19103, United States","XR3J+3Q Philadelphia, Pennsylvania, USA",https://evergreendesigngroup.com/,+1 800-680-6630,Open · Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L4FvtUSHnt9lzmyagixgGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.61862&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:31.820Z,,
https://www.google.com/maps/place/Land+Clearing+Philadelphia/data=!4m7!3m6!1s0x89c6c6ff08862d05:0x3d4ba9ee6beae88e!8m2!3d39.9617587!4d-75.2033792!16s%2Fg%2F1tfk9zst!19sChIJBS2GCP_GxokRjujqa-6pSz0,Land Clearing Philadelphia,,,Excavating contractor,"4029 Spring Garden St #1, Philadelphia, PA 19104, United States","XQ6W+PJ Philadelphia, Pennsylvania, USA",,+1 215-398-4782,Open 24 hours,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=684mQyefNjbsyLq3rP2hxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.66284&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:36.412Z,,
https://www.google.com/maps/place/Leo+Garden+Design/data=!4m7!3m6!1s0x89c6c7b2bdd6103b:0xbad9728ae96c0383!8m2!3d39.9636184!4d-75.1884584!16s%2Fg%2F11nnwg78sj!19sChIJOxDWvbLHxokRgwNs6Ypy2bo,Leo Garden Design,,,Landscaper,"501 N 32nd St, Philadelphia, PA 19104, United States","XR76+CJ Philadelphia, Pennsylvania, USA",https://www.leogardendesign.com/contact,+1 610-724-5340,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4QMMEnwFhghwXb54qe118A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.782234&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:38.950Z,,
https://www.google.com/maps/place/Urban+Jungle+Nursery/data=!4m7!3m6!1s0x89c6c9f987bb828f:0x7f1743274c031fc6!8m2!3d39.9257692!4d-75.1463253!16s%2Fg%2F11q4dlb4pc!19sChIJj4K7h_nJxokRxh8DTCdDF38,Urban Jungle Nursery,5.0,5,Plant nursery,"1721 S Water St, Philadelphia, PA 19148, United States","WVG3+8F Philadelphia, Pennsylvania, USA",http://urbanjunglephilly.com/,+1 215-952-0811,"Closed · Opens 9 am Fri

Updated by this business 2 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJYDbUfSEYOhtUf9y_8idB0e5h1YaFpR3Y9Obr-fLVBuHL6MbwmwGGsw35_vdM39UpmK9Ye6wNRPvAC6nJm96jBR3ytm-ktu2QpK2lF1QJXJzQxknp1dCvnP5VSI934zAmTXrx=w408-h612-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:43.989Z,,
https://www.google.com/maps/place/gethandyoutdoors/data=!4m7!3m6!1s0x89c6c9e2cc78f247:0xca3883ac1788e9e1!8m2!3d39.9750613!4d-75.1431384!16s%2Fg%2F11svhmq6f9!19sChIJR_J4zOLJxokR4emIF6yDOMo,gethandyoutdoors,,,Landscaping supply store,"1546 N Lawrence St, Philadelphia, PA 19122, United States","XVG4+2P Philadelphia, Pennsylvania, USA",https://gethandyoutdoors.com/,+1 908-643-7309,Open 24 hours,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=onhWv6Rojyhv_mTGFXAHXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.81897&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:48.562Z,,
https://www.google.com/maps/place/McFarland+Landscape+Services+Inc/data=!4m7!3m6!1s0x89c6b84e9d9e78db:0x3f36886e9a1014f7!8m2!3d40.0373164!4d-75.1852371!16s%2Fg%2F1tflnd3l!19sChIJ23ienU64xokR9xQQmm6INj8,McFarland Landscape Services Inc,4.6,168,Tree service,"255 W Tulpehocken St, Philadelphia, PA 19144, United States","2RP7+WW Philadelphia, Pennsylvania, USA",https://www.mcfarlandtree.com/,+1 215-438-3970,Closes soon · 4:30 pm · Opens 8:30 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMaa_I2i2RYt0eOQFWunc7LJnHDSeuI4GP77J4062HlCngH1sHadxyBvfsfd55tNzUCJA7HRUPLEhVzdJ-dSBBr0wMTwDTHysechN1KHgcYxWjl5XehwEZTj7HAfdWiFFEZyPjXWNIj-aE=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:53.444Z,,
https://www.google.com/maps/place/OLIN/data=!4m7!3m6!1s0x89c6c884907a3ec3:0xe693f0a9224e41de!8m2!3d39.9542677!4d-75.1678993!16s%2Fg%2F1tdwwn7b!19sChIJwz56kITIxokR3kFOIqnwk-Y,OLIN,,,Landscape architect,"One Penn Center, 1617 John F Kennedy Blvd # 1900, Philadelphia, PA 19103, United States","XR3J+PR Philadelphia, Pennsylvania, USA",http://www.theolinstudio.com/,+1 215-440-0030,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF55D80S3zcPi8ehpXLdtg7knFbMqxvX9vFraWC1tcUG4IDjb7KjSjRbpIe16qNh01TDfi60zKrtXmhE_khIHPJfTHDB8UflsK56UFi3SGToTR9N7xTYJF5KTw7KzrmytJtbFc=w508-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:46:56.169Z,,
https://www.google.com/maps/place/Rodgers+lawn+care+and+cleaning+services/data=!4m7!3m6!1s0x89c6cd5b26aa3945:0x149e915874019ad5!8m2!3d39.9704639!4d-75.1601481!16s%2Fg%2F11nnqcb6st!19sChIJRTmqJlvNxokR1ZoBdFiRnhQ,Rodgers lawn care and cleaning services,4.7,21,Lawn care service,"901 N Carlisle St, Philadelphia, PA 19132, United States","XRCQ+5W Philadelphia, Pennsylvania, USA",,+1 302-563-5804,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAoX_6wthwTOxllYLWqMfBswS6AYek0ZVqtrTNyuVy7hMnjyp7CAp9PCujtXowqusuDew6QUhkLTJGB69B8Pa1PjI0DYNf8R9t-R0UGoEbiyA5zFlSWpxWg7BFqGwgXD7vuPyDmw=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:01.073Z,,
https://www.google.com/maps/place/Hoffman+Design+Group/data=!4m7!3m6!1s0x89c6c38df5e9271b:0xff3ec552097e2efb!8m2!3d39.9834541!4d-75.1046029!16s%2Fg%2F11bw46yz6b!19sChIJGyfp9Y3DxokR-y5-CVLFPv8,Hoffman Design Group,4.8,17,Interior plant service,"3115 E Thompson St, Philadelphia, PA 19134, United States","XVMW+95 Philadelphia, Pennsylvania, USA",http://www.hoffmandesigngroup.com/,+1 610-459-1407,Closes soon · 4:30 pm · Opens 8:30 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE902qVE3WcHFzfLrjIoQAkEKzK5PWJ__ARCn9ZOkI3tjN79GMUcP7LhD14YAPH3ynuevvWJwAa7oQdhiy2I0NUQu75m79v_N_E_u-laoLTm-XpffmDB3zF8jRYX4bCG4-OCa60=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:06.105Z,,
https://www.google.com/maps/place/Scott%27s+Landscaping+%26+Snow+Removal/data=!4m7!3m6!1s0x485d1cd6cdf47b51:0xf60d5a56229538e9!8m2!3d40.0186745!4d-75.1557793!16s%2Fg%2F11q1rl_9x4!19sChIJUXv0zdYcXUgR6TiVIlZaDfY,Scott's Landscaping & Snow Removal,4.3,19,Landscaper,"4218 Germantown Ave, Philadelphia, PA 19140, United States","2R9V+FM Philadelphia, Pennsylvania, USA",https://www.scotts-garden-center.com/,+1 267-499-7158,Open 24 hours,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDKOTMGQC-UfIAFBHPPXUoxmPgmdh2P3p18EmNWVFLdYvyeJq8qumYqgn91otJSZWWegJr0lCSRo-MYOnB_6Kg3VmN5Kd0Ptv-bx8wjELVEzg6nCZIdomHQES9yNMSID7n5jVh4U0ZXRxh=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:10.838Z,,
https://www.google.com/maps/place/Philadelphia+Gardens/data=!4m7!3m6!1s0x89c6c7cc7207f507:0xd9ddb06974cc5f54!8m2!3d39.9634435!4d-75.171534!16s%2Fg%2F11fm3v7qgy!19sChIJB_UHcszHxokRVF_MdGmw3dk,Philadelphia Gardens,,,Contractor,"2007, 2008, 2009, State Rte 2006, Philadelphia, PA 19130, United States","XR7H+99 Philadelphia, Pennsylvania, USA",https://philadelphiagardens.com/missionabout-us,+1 215-858-1692,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dgv6LbCZ7zjrZ64YE7gJHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.43703&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:13.482Z,,
https://www.google.com/maps/place/Precision+Landscaping/data=!4m7!3m6!1s0x89c6b86e2a75eaf9:0x20b2ec11cfeb008!8m2!3d40.0631867!4d-75.2377992!16s%2Fg%2F1tvgw8zc!19sChIJ-ep1Km64xokRCLD-HMEuCwI,Precision Landscaping,4.5,16,Landscaper,"701 E Cathedral Rd Suite 45 - PMB 141, Philadelphia, PA 19128, United States","3Q76+7V Philadelphia, Pennsylvania, USA",,+1 215-844-1578,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFemrM5kVTvLdk7U_X2iuXf1nZxUUki6rPaPu5PM8TO9kWKvU1n2prKi-fA5uCe8eX2QXbLRvyIrAtdk9F4N_0bQyofKifje8_Nz_4adP3LMbcz-9bmLjrCw7UwG7aSUVuxZyGv=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:18.356Z,,
https://www.google.com/maps/place/Xquisite+Custodial+service/data=!4m7!3m6!1s0x89c6c74b22e702e1:0x3cb798cc323795cb!8m2!3d39.9503!4d-75.163!16s%2Fg%2F11vxjt8ljh!19sChIJ4QLnIkvHxokRy5U3MsyYtzw,Xquisite Custodial service,,,Landscaper,"100 S Juniper St 3rd Floor, Philadelphia, PA 19107, United States","XR2P+4R Philadelphia, Pennsylvania, USA",https://xquisitecs.com/,+1 855-447-3874,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i4Wh_7R90KBUj5LqtyTtvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.54083&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:22.926Z,,
https://www.google.com/maps/place/Kylin+Arts+LLC/data=!4m7!3m6!1s0x89c6c6e959dbaaab:0x5ea105983d10653a!8m2!3d39.9516713!4d-75.2194968!16s%2Fg%2F11h4cg1vk1!19sChIJq6rbWenGxokROmUQPZgFoV4,Kylin Arts LLC,5.0,5,Gardener,"4826 Osage Ave, Philadelphia, PA 19143, United States","XQ2J+M6 Philadelphia, Pennsylvania, USA",https://www.kylinarts.com/contact,+1 267-570-7682,Closes soon · 4 pm · Opens 8 am Thu,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiydttdRRrBXxKYfjMZxpiVJkws6FPg91cVRMXqf5T7Ac-m1yJLkr2FO5iSb63_MlQmEvJr-VC_Dv55bIwVtVle0-dCYtHaMgJ3akpwMlHmrO34_sjIEVtJjieAqyFbUa8X9ea=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:27.827Z,,
https://www.google.com/maps/place/Avant+Gardens/data=!4m7!3m6!1s0x89c6c815aea3c36d:0x4537c444ec2efba6!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F1hc3jptbq!19sChIJbcOjrhXIxokRpvsu7ETEN0U,Avant Gardens,3.8,12,Landscape architect,,,,+1 215-634-6332,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ2x_mGLS35t1Yr32wFcSJSl4waJq1zFiOpMBtgnaLcDML85gRxY7Uhd-FCCds5eGfL_lRcm2HztE_YLyvwAH94C8BI7g9YnnODuouHSvoCMKC15TZU5_2oObPg6DPQrpzyyk3lA=w408-h313-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:30.630Z,,
https://www.google.com/maps/place/Gnome+Architects+LLC/data=!4m7!3m6!1s0x89c6c6038effffff:0x3531dc0336f3a474!8m2!3d39.9252954!4d-75.159828!16s%2Fg%2F11fxcgjxlh!19sChIJ____jgPGxokRdKTzNgPcMTU,Gnome Architects LLC,4.3,13,Architect,"1901 S 9th St ROOM 302A, Philadelphia, PA 19148, United States","WRGR+43 Philadelphia, Pennsylvania, USA",http://www.gnomearch.com/,+1 215-279-7531,Open · Closes 5:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLOY1YcVQk9WmhTWqzo8bq2R_jVmyIcF8wgwYpMtVMTGpVA_jVQVpWc3tJVYZppUs5jyxV54NCvOo1NUIKheAjqzTfi4y3d816UjZCU--N_eosdkfGcpueZ6UEodpaqUC7Zp5Dow=w408-h493-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:35.385Z,,
https://www.google.com/maps/place/Q%26R+Landscaping+Services+LLC/data=!4m7!3m6!1s0xc123fd6c63b826d:0x404b686ba1d98669!8m2!3d40.4899789!4d-75.9209229!16s%2Fg%2F11sv5c1ngf!19sChIJbYI7xtY_EgwRaYbZoWtoS0A,Q&R Landscaping Services LLC,4.8,5,Landscaper,,,,+1 267-754-3391,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQTq7QpK_XAO8LmW96b7hMqmfw38uwt00nDrh9GOjOY0w08m8cMqTcLF1XwQapEubU5aOfdjfBQsZcqgxx_CydYrIbdobboKn43tL8nYJbdqa5ht4-OuaEwo0nuccbFPXb22cUcQ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:40.088Z,,
"https://www.google.com/maps/place/Radomile+Lawns/@40.0024979,-75.2437842,11z/data=!3m1!4b1!4m6!3m5!1s0x89c6b92cc941b617:0xd1a3223d99a7e39d!8m2!3d40.002498!4d-75.2437842!16s%2Fg%2F11h0mpvmb8",Radomile Lawns,5.0,1,Landscaper,,,https://www.facebook.com/RadomileLawns/,+1 610-306-2011,Open · Closes 5 pm,,,,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2026-04-29T19:47:46.797Z,,
