placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Ultimate+Garage+Door+Repair+-+Austin/data=!4m7!3m6!1s0x865b4bc2cbddda83:0xb7135a201cc61a3d!8m2!3d30.2714254!4d-97.8169529!16s%2Fg%2F11xp4g0vf8!19sChIJg9rdy8JLW4YRPRrGHCBaE7c,Ultimate Garage Door Repair - Austin,5.0,23,Garage door supplier,"1715 S Capital of Texas Hwy, Austin, TX 78746, United States","75CM+H6 Austin, Texas, USA",https://ultimategaragedoorrepairtx.com/,+1 512-582-2226,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipN9IV0V2vMRe9cpT9jd2avf52RWq-Qza3N8ldL-=w408-h306-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:06.735Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Action+Garage+Door+Repair+Specialists/data=!4m7!3m6!1s0x8644b38e14020d6d:0x20b3672bbca1d13!8m2!3d30.267566!4d-97.6610305!16s%2Fg%2F11h5vgw_sl!19sChIJbQ0CFI6zRIYREx3Ku3I2CwI,Action Garage Door Repair Specialists,4.9,241,Garage door supplier,,,https://www.actiongaragedoor.com/service-area/austin-tx-garage-door-repair-installation/,+1 512-447-3667,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMHDoyllgYKYgryZC8wSITn-q5q8vxG4cXkWw8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:11.554Z,,,
https://www.google.com/maps/place/Mr.+Garage+Door+Repair+North+Austin/data=!4m7!3m6!1s0x5490f9f6455ae847:0x33e3cb7c1656a0c7!8m2!3d30.3923512!4d-97.7096793!16s%2Fg%2F11vr8_f5gn!19sChIJR-haRfb5kFQRx6BWFnzL4zM,Mr. Garage Door Repair North Austin,5.0,15,Garage door supplier,"2111 W Braker Ln, Austin, TX 78758, United States","97RR+W4 Austin, Texas, USA",,+1 737-352-6877,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPDjQGmuFgARcE-h3uPtDEQydiWbz2camtX3VV6=w408-h341-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:16.439Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Eco+Garage+Doors+of+Austin/data=!4m7!3m6!1s0x8806519fe564173d:0x3f033cca40bbcb81!8m2!3d30.1899929!4d-97.6051952!16s%2Fg%2F11j0bw1sms!19sChIJPRdk5Z9RBogRgcu7QMo8Az8,Eco Garage Doors of Austin,5.0,241,Garage door supplier,"4200 Burch Dr A-3, Del Valle, TX 78617, United States","59QV+XW Del Valle, Austin, TX, USA",https://www.ecogarages.com/,+1 512-900-5341,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOEN6t379C3pWJngbxk7eReIPJGD1N1YcuwStaD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:21.436Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Hutchins+Garage+Doors/data=!4m7!3m6!1s0x8644b4ded93900f7:0x7fa349f8218ca8a6!8m2!3d30.387991!4d-97.771258!16s%2Fg%2F1hf082st8!19sChIJ9wA52d60RIYRpqiMIfhJo38,Hutchins Garage Doors,4.9,74,Garage door supplier,,,https://www.hutchinsgaragedoors.com/,+1 512-442-5301,,https://lh3.googleusercontent.com/p/AF1QipPOSM5iLmC5NcXiEXkMPrRNcPK9_i_kU9EhceTO=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:26.280Z,,,
https://www.google.com/maps/place/Action+Garage+Door+Repair+%26+Systems/data=!4m7!3m6!1s0x4295176c0301c813:0x92fa78809b4343d3!8m2!3d30.241569!4d-97.76867!16s%2Fg%2F11wbxyc8yh!19sChIJE8gBA2wXlUIR00NDm4B4-pI,Action Garage Door Repair & Systems,4.7,13,Garage door supplier,,,,+1 512-617-0201,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMd5xwh9ORcdtsjUJ9kQVDE3VLxRg12KOuicctY=w408-h272-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:31.234Z,,,
"https://www.google.com/maps/place/Austin+Overhead+Door+Company,+LLC/data=!4m7!3m6!1s0x8644c5895ed24e0d:0xec9769e5569f9028!8m2!3d30.4140535!4d-97.727096!16s%2Fg%2F11cjg8_2b9!19sChIJDU7SXonFRIYRKJCfVuVpl-w","Austin Overhead Door Company, LLC",4.9,43,Garage door supplier,,,http://www.austinoverheaddoorcompany.com/,+1 512-713-5144,Closes soon ⋅ 6 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipNBSsUswAOTZM7t_RezQrafutZfGLigy2ZemHXK=w408-h544-k-no,true,7 am–6 pm,7 am–3 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:35.923Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x8644cd3fc0d2f0f1:0x5b85e459d309039c!8m2!3d30.4460031!4d-97.7802569!16s%2Fg%2F11t2qh_t_r!19sChIJ8fDSwD_NRIYRnAMJ01nkhVs,A1 Garage Door Service,4.9,1271,Garage door supplier,"12307 Roxie Dr STE 213, Austin, TX 78729, United States","C6W9+CV Austin, Texas, USA",https://a1garage.com/locations/texas/austin/a1-garage-door-service-aus-78729-p.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[austin],+1 512-601-0818,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM-GItODSUoXTc-1Nl2pwb3tq764Px0mswBjii3=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:40.992Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/911+Garage+Opener+and+Sheds+Austin+TX/data=!4m7!3m6!1s0x809ad98d2929cc41:0xb52d92afdb67c172!8m2!3d30.2534125!4d-97.7324692!16s%2Fg%2F1263_986j!19sChIJQcwpKY3ZmoARcsFn26-SLbU,911 Garage Opener and Sheds Austin TX,4.4,25,Garage builder,"31 Navasota St, Austin, TX 78702, United States","7739+92 Austin, Texas, USA",https://911garagedooraustin.com/#offer,+1 512-766-4349,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIr6Q1xyVH4CmOw9S4yQcN9p8yt5BTD1vXAwRVnta_121ikzt0O0Zngt3EnsZqj0vfPyDY2o293e8ybU1XtIzmz5vxx8qkZU96DvNFKXrE0ECN8M0OA2hEzJUIdVLVqKn06SbTNg=w408-h544-k-no,true,7 am–7 pm,10 am–5 pm,10 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:45.871Z,,,
https://www.google.com/maps/place/Garage+Door+On+-+Garage+Door+Repair+Austin+TX/data=!4m7!3m6!1s0x8e5db4cd340adff:0xa2273fc3d59f1acc!8m2!3d30.0094246!4d-97.9155065!16s%2Fg%2F11t5h9469m!19sChIJ_61A00zb5QgRzBqf1cM_J6I,Garage Door On - Garage Door Repair Austin TX,5.0,22,Garage door supplier,,,https://garagedooron.com/,+1 512-543-4621,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNckz_62jXk0hmdbx0uDx7JogvV1Jr2GT9m9V6M=w408-h283-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:50.821Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/In+and+Out+Garage+Doors/data=!4m7!3m6!1s0x865b2b413a81cac3:0x5aeddb839daebdd6!8m2!3d30.3899966!4d-97.7184992!16s%2Fg%2F11vxwdmxvn!19sChIJw8qBOkErW4YR1r2unYPb7Vo,In and Out Garage Doors,5.0,116,Garage builder,"2511 W Braker Ln #376, Austin, TX 78758, United States","97QJ+XJ Austin, Texas, USA",https://inoutgarage.com/,+1 512-704-2552,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM3tSojNr6eKhnUqqIbzZUzLympJPCXzemsQOo=w408-h494-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:13:56.010Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Austin%27s+Greater+Garage+Doors/data=!4m7!3m6!1s0x8644cc6a5f105707:0x55356d5c32a2d822!8m2!3d30.4355154!4d-97.6319351!16s%2Fg%2F11fx_5yl09!19sChIJB1cQX2rMRIYRItiiMlxtNVU,Austin's Greater Garage Doors,4.9,230,Garage door supplier,"707 Canyon Bend Rd, Pflugerville, TX 78660, United States","C9P9+66 Pflugerville, Texas, USA",https://www.austinsgaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 512-806-9520,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPGNCOM5djBX4ppZVR0mgcIv6lmHXWxtmEZraRA=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:07.974Z,,,
https://www.google.com/maps/place/Fix+Garage+Spring+Austin+TX+Center/data=!4m7!3m6!1s0x89c2f626cc798d51:0x32058d48eba08893!8m2!3d30.241377!4d-97.7589446!16s%2Fg%2F11r8mcfc2!19sChIJUY15zCb2wokRk4ig60iNBTI,Fix Garage Spring Austin TX Center,1.0,1,Contractor,"517 W Oltorf St, Austin, TX 78704, United States","66RR+HC Austin, Texas, USA",https://fixgaragedooraustin.com/,+1 512-766-4991,Open ⋅ Closes 11 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Z2sH6N9Z6Qr2t4U7IypWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.74527&pitch=0&thumbfov=100,true,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:12.717Z,,,
https://www.google.com/maps/place/ATX+Garage+Door+Repair/data=!4m7!3m6!1s0x865b4928f4c75ec7:0x7daa2be56bda8ea7!8m2!3d30.1824296!4d-97.8487693!16s%2Fg%2F11y9d0vnfs!19sChIJx17H9ChJW4YRp47aa-Urqn0,ATX Garage Door Repair,5.0,1,Garage door supplier,"3407 W Slaughter Ln, Austin, TX 78748, United States","55J2+XF Austin, Texas, USA",http://austintxgaragedoorrepair.us/,+1 512-547-2432,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipONN6-6SsB8Q1pA9xGTTCHGku3SEkYEsc39jjtc=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:17.586Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/A1+Roll+Up+Garage+Austin+TX/data=!4m7!3m6!1s0x876f3c92ba820b21:0x7def4ed3b4001227!8m2!3d30.2661598!4d-97.7458717!16s%2Fg%2F1vyk2_ng!19sChIJIQuCupI8b4cRJxIAtNNO730,A1 Roll Up Garage Austin TX,4.2,10,Cabinet maker,"301 Lavaca St, Austin, TX 78701, United States","7783+FM Austin, Texas, USA",https://rollupgarageaustintx.com/,+1 512-553-8626,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe50M2G2BeHL_n1OPyZdPU6_S1kqOUgRLqyx9GcQsJTj4p5JoaXnwcv7XaM7zF1Oi4ntiWin9xyAiCZtIQHnNu7M4wgLYDSWLHedVSmW0VhstbQDooFU0RcBfIcLEU_TVm80rJGQ=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:22.692Z,,,
https://www.google.com/maps/place/AA+Affordable+Austin+Overhead+Door+Co/data=!4m7!3m6!1s0x8644cd647e6e0f1b:0xfb2f2022fe05f27c!8m2!3d30.3582525!4d-97.7300204!16s%2Fg%2F11k2yhwhw4!19sChIJGw9ufmTNRIYRfPIF_iIgL_s,AA Affordable Austin Overhead Door Co,5.0,20,Garage door supplier,,,https://www.garagedoor-austin.com/,+1 512-518-4999,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPKWokiFu3FZok5sUogr1USwBmHtc7IyT3M8CiD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:27.318Z,,,
https://www.google.com/maps/place/Overhead+Dooor+georgetown+TX/data=!4m7!3m6!1s0x8642673c04f0bfef:0x7e31755a017d427f!8m2!3d30.2671357!4d-97.7447857!16s%2Fg%2F1tdg85pl!19sChIJ77_wBDxnQoYRf0J9AVp1MX4,Overhead Dooor georgetown TX,5.0,4,Contractor,"410 Colorado St, Austin, TX 78701, United States","7784+V3 Austin, Texas, USA",https://overheaddoorgeorgetowntx.com/,+1 512-489-6597,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K0Gs_B4QnkBi3pgjIlEAJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.79172&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:32.295Z,,,
"https://www.google.com/maps/place/R%26S+Overhead+Garage+Door+of+Texas,+Inc./data=!4m7!3m6!1s0x8644d113d085603b:0xfa2c4f8c07373bcf!8m2!3d30.4925256!4d-97.5854748!16s%2Fg%2F11c20d8j2j!19sChIJO2CF0BPRRIYRzzs3B4xPLPo","R&S Overhead Garage Door of Texas, Inc.",4.9,274,Door supplier,"20700 Frankie Ln Suite 301, Pflugerville, TX 78660, United States","FCV7+2R Pflugerville, Texas, USA",http://www.rsoverheaddoor.com/,+1 512-794-3667,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZFgTA8tipmtQ9vmqUhKbyYflClZPH7Gr_YNzS=w410-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:37.640Z,,,
https://www.google.com/maps/place/D2+Garage+Door/data=!4m7!3m6!1s0x8644b31384e51135:0xbc9ff61424192768!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F11g87cltgs!19sChIJNRHlhBOzRIYRaCcZJBT2n7w,D2 Garage Door,5.0,91,Garage door supplier,,,https://d2garagedoor.com/,+1 512-572-9126,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPuqh_ZDeNzO-Gf3tkAyNtsBm2pNXckoYXR4y_1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:42.872Z,,,
https://www.google.com/maps/place/Alliance+Overhead+Door/data=!4m7!3m6!1s0x8644cd21b4590345:0x1f4cd433f60433!8m2!3d30.4431878!4d-97.782465!16s%2Fg%2F11wwd8rq1l!19sChIJRQNZtCHNRIYRMwT2M9RMHwA,Alliance Overhead Door,5.0,31,Garage door supplier,"12112 Roxie Dr Ste B, Austin, TX 78729, United States","C6V9+72 Austin, Texas, USA",https://allianceoverheaddoor.com/,+1 512-640-0421,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4DjRwjUI360vZirsHtUvIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.951555&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,6 am–11 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:47.861Z,,,
https://www.google.com/maps/place/Gator+Garage+Door+Repair/data=!4m7!3m6!1s0x865b32b773d11e83:0xae8269ac4bffd9e6!8m2!3d30.4688978!4d-97.6641982!16s%2Fg%2F11bw3zryjb!19sChIJgx7Rc7cyW4YR5tn_S6xpgq4,Gator Garage Door Repair,5.0,3027,Garage door supplier,"16713 Joe Barbee Dr, Round Rock, TX 78664, United States","F89P+H8 Round Rock, Texas, USA",https://www.gatorgaragedoorrepair.com/service-area/round-rock-tx/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20-%2078664,+1 512-518-5544,,https://lh3.googleusercontent.com/p/AF1QipPE22tSRkwv_VJyyavFhEkPnDsVCVsrSUBV5_sy=w408-h279-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:52.956Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Austin+%28Dripping+Springs%29/data=!4m7!3m6!1s0x9c17d9eadc95859:0x184971728c8c62!8m2!3d30.1972739!4d-98.021356!16s%2Fg%2F11nxd02ztl!19sChIJWVjJrZ59wQkRYoyMcnFJGAA,Precision Garage Door of Austin (Dripping Springs),4.9,476,Garage door supplier,"3707 US-290 #6, Dripping Springs, TX 78620, United States","5XWH+WF Dripping Springs, Texas, USA",https://www.precisiondooraustin.com/,+1 512-256-1122,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPo5dW4XINevLaa-xBMg9xaeWB4qP-4DwQlfuY=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:14:58.436Z,,,
https://www.google.com/maps/place/LGA+Garage+Door+Service+-+Austin/data=!4m7!3m6!1s0x8644cfb1e7121cf9:0xf700c0715bd177e1!8m2!3d30.4488651!4d-97.654105!16s%2Fg%2F11m6yk8vnz!19sChIJ-RwS57HPRIYR4XfRW3HAAPc,LGA Garage Door Service - Austin,5.0,22,Garage door supplier,"2512 W Pecan St unit 300, Pflugerville, TX 78660, United States","C8XW+G9 Pflugerville, Texas, USA",https://www.lga-garagedoor.com/austin,+1 512-714-9666,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNSl3Y_LiXVRGfJNJvn1A5keQ4Yr5eFTTmWvCym=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:03.631Z,,,
https://www.google.com/maps/place/Austin+Garage+Door+Services/data=!4m7!3m6!1s0x5a87383e61580c7:0xa591fc69f6938205!8m2!3d30.4639326!4d-97.6640979!16s%2Fg%2F11s5k10rvh!19sChIJx4AV5oNzqAURBYKT9mn8kaU,Austin Garage Door Services,5.0,30,Garage door supplier,,,https://austin-garagedoor.com/,+1 737-781-7810,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvxHn6LkoJeggGXwFPl8JufprSdxJ4iHCoY3w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:08.488Z,,,
https://www.google.com/maps/place/Garage+Service+Pros+LLC/data=!4m7!3m6!1s0xa3230e10adcc632b:0xce83b71356650b63!8m2!3d30.32585!4d-97.771258!16s%2Fg%2F11y34dv2hp!19sChIJK2PMrRAOI6MRYwtlVhO3g84,Garage Service Pros LLC,5.0,10,Garage door supplier,,,https://garage-door-service-pro.com/,+1 512-697-9812,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOsKPenyTgwVWqy5HAzUv17d1ihWOQuKylDdxmt=w408-h544-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:13.243Z,,,
https://www.google.com/maps/place/Two+Brothers+Garage+Door+Services/data=!4m7!3m6!1s0x8644d0022b804d91:0xd37cc7284cd0c810!8m2!3d30.4921874!4d-97.6172104!16s%2Fg%2F11f10zg8tf!19sChIJkU2AKwLQRIYREMjQTCjHfNM,Two Brothers Garage Door Services,5.0,638,Garage door supplier,"3305 Tyler Ct, Round Rock, TX 78664, United States","F9RM+V4 Round Rock, Texas, USA",https://twobrothersgaragedoors.com/,+1 512-309-0852,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOsMCSrs52uhiNrOTAK5zZT2B79H_ze9jNrwcW5=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:18.419Z,,,
https://www.google.com/maps/place/KMR+Garage+Door+Services+Inc/data=!4m7!3m6!1s0x4eb2fdf327d38e19:0x9240f07a901f8a06!8m2!3d30.315897!4d-97.7225524!16s%2Fg%2F11w998cy9y!19sChIJGY7TJ_P9sk4RBoofkHrwQJI,KMR Garage Door Services Inc,4.7,74,Garage door supplier,,,https://www.kmrgaragedoorservices.com/,+1 512-698-1894,Closed ⋅ Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipNwJ3iSZxrsIaFMv1Vl6AhPvp2jTLQj15NXO4aL=w408-h306-k-no,true,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:23.270Z,,,
https://www.google.com/maps/place/Zone+Garage+Off+Track+Austin+TX/data=!4m7!3m6!1s0x8640b3a900961db9:0x12b43298cca9eaf7!8m2!3d30.2307302!4d-97.802711!16s%2Fg%2F1td0gwzl!19sChIJuR2WAKmzQIYR9-qpzJgytBI,Zone Garage Off Track Austin TX,4.0,5,Home help,"4534 West Gate Blvd, Austin, TX 78745, United States","65JW+7W Austin, Texas, USA",https://zonegaragedoors.com/,+1 512-593-8216,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XAftosUXgV5oKrEN74zO4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.9498&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:28.583Z,,,
https://www.google.com/maps/place/allygaragedoors./data=!4m7!3m6!1s0x8644b50043144675:0xf55dbc768e3ad216!8m2!3d30.2678729!4d-97.7411242!16s%2Fg%2F11x2gmyhyz!19sChIJdUYUQwC1RIYRFtI6jna8XfU,allygaragedoors.,5.0,1,Repair service,"200 E 6th St, Austin, TX 78701, United States","7795+4H Austin, Texas, USA",https://allygaragedoors.com/contact.html,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E0Ey-kIo-BZp-K47GxLlMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.956196&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:31.282Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x865b2d794036dd3f:0x9ea4a199c679c26d!8m2!3d30.5039433!4d-97.818434!16s%2Fg%2F11ycspj3ff!19sChIJP902QHktW4YRbcJ5xpmhpJ4,A1 Garage Door Service,4.9,85,Garage door supplier,"600 S Bell Blvd Suites 2 & 3, Cedar Park, TX 78613, United States","G53J+HJ Cedar Park, Texas, USA",https://a1garage.com/locations/texas/cedar-park/garage-door-repair-and-installation-aus-78613-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[cedar-park],+1 512-360-0348,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNsP2cniA7y1MphOYFdM0hLPaC1mp5IZEQ5KCsc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2025-11-07T23:15:36.127Z,,,
