placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,error
https://www.google.com/maps/place/Casa+de+Sobriedad+5to+Cap%C3%ADtulo/data=!4m7!3m6!1s0x80945f000958a80b:0x918020d364921915!8m2!3d36.7397422!4d-119.7371142!16s%2Fg%2F11y4q5hznf!19sChIJC6hYCQBflIARFRmSZNMggJE,Casa de Sobriedad 5to Capítulo,5.0,3,Mental health service,"4785 E Huntington Ave, Fresno, CA 93702, United States","P7Q7+V5 Fresno, California, USA",,+1 559-293-1727,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKOlJZtNObSFxw0ovGQ0KALOx0xY100PZcEFQ2yzIkKTVFkEUyVXdUJ1vepwVCWbnRyy-1JrDJTCcSDl6u0q34NflmJuTDad5aHb84J3l6adP1u3zNSttctusukZaDJZ0-PR5s21ruqYg=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:20:47.140Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Quality+Counseling+Center/data=!4m7!3m6!1s0x80945fb8fe02c203:0x2ee8a5ba2ffbac02!8m2!3d36.7697555!4d-119.7295961!16s%2Fg%2F11q1qnp3l9!19sChIJA8IC_rhflIARAqz7L7ql6C4,Quality Counseling Center,3.4,7,Mental health service,"4946 E Yale Ave Suite 103, Fresno, CA 93727, United States","Q79C+W5 Fresno, California, USA",https://www.qualitycounselingcenter.com/,+1 559-458-0210,Closes soon · 7 pm · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fzg8LXoYA9Hh0npphoGA7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.55122&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:20:52.156Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,LGBTQ+ friendly,true,
"https://www.google.com/maps/place/Dr.+Henry+J.+Green,+MD/data=!4m7!3m6!1s0x80946754f8b29ff1:0xb5dab41bcd378b36!8m2!3d36.7574703!4d-119.7922094!16s%2Fg%2F113gw12sz!19sChIJ8Z-y-FRnlIARNos3zRu02rU","Dr. Henry J. Green, MD",,,Psychiatrist,"1520 E Olive Ave, Fresno, CA 93728, United States","Q645+X4 Fresno, California, USA",,+1 559-497-7922,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=snO42rsotZ8y9XLgwtXWow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.2702&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:20:55.125Z,,,,,,,,,,
"https://www.google.com/maps/place/House+Psychiatric+Clinic,+Inc/data=!4m7!3m6!1s0x80945d0cdb3c4daf:0x62f3307dc8482126!8m2!3d36.8103039!4d-119.7643423!16s%2Fg%2F1hjg_rn1g!19sChIJr0082wxdlIARJiFIyH0w82I","House Psychiatric Clinic, Inc",2.9,64,Mental health clinic,"1322 E Shaw Ave Ste 410, Fresno, CA 93710, United States","R66P+47 Fresno, California, USA",http://www.housepsychiatricclinic.com/,+1 559-226-1316,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nslSVCi9ON8o_mn7M3fFEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.974728&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:00.181Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Mindpath+Health+Psychiatrists+%26+Therapists+-+Fresno/data=!4m7!3m6!1s0x80945d0da019f2cd:0x67e8cdcf457a8d85!8m2!3d36.8516082!4d-119.782819!16s%2Fg%2F1260qbtgj!19sChIJzfIZoA1dlIARhY16Rc_N6Gc,Mindpath Health Psychiatrists & Therapists - Fresno,4.4,206,Mental health service,"7780 N Fresno St Suite 105, Fresno, CA 93720, United States","V628+JV Fresno, California, USA",https://www.mindpath.com/locations/fresno/?pk_source=gmb&pk_medium=organic,+1 559-490-2067,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPEjewSsbBBdrOwfYhOvLVl1Q1Gl9o8ZP3cJii1=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:05.001Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Community+Behavioral+Health+Center/data=!4m7!3m6!1s0x80945d33af08d913:0xbe934206552ee521!8m2!3d36.8403194!4d-119.7576941!16s%2Fg%2F1yl46r11f!19sChIJE9kIrzNdlIARIeUuVQZCk74,Community Behavioral Health Center,3.1,65,Medical Center,"7171 N Cedar Ave, Fresno, CA 93720, United States","R6RR+4W Fresno, California, USA",https://www.communitymedical.org/hospitals-facilities/Community-Behavioral-Health-Center,+1 559-449-8000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBkxCQvk6ysyEbTS77F7nnd8fzhiVavGs7Lvi2FafiSWYks2dpo2xIK4R7vHLXA4ZGF8PAtSoqd_YfhjIcphJZVmfE1-p3ndZ_410ZwZoFwMcEKKj33iYdjSFp-9aIlPavMng=w408-h307-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:10.192Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Dr.+Randall+J.+Shahbazian,+MD/data=!4m7!3m6!1s0x80945e5062626977:0xa40d3160e639a46d!8m2!3d36.7363323!4d-119.7508379!16s%2Fg%2F1tf28yfn!19sChIJd2liYlBelIARbaQ55mAxDaQ","Dr. Randall J. Shahbazian, MD",,,Psychiatrist,"4441 Cesar Chavez Blvd, Fresno, CA 93750, United States","P6PX+GM Fresno, California, USA",,+1 559-453-6599,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.9995&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:12.806Z,,,,,,,,,,
"https://www.google.com/maps/place/University+Psychiatry+Clinic:+Manternach+Saleen+D+MD/@36.7379298,-119.7534227,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e5b25404813:0xbc415c8d1460c2b9!8m2!3d36.7379298!4d-119.7534227!16s%2Fg%2F1td7nkls",University Psychiatry Clinic: Manternach Saleen D MD,,,Doctor,"445 S Cedar Ave, Fresno, CA 93702, United States","P6QW+5J Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:17.605Z,,,,,,,,,,
https://www.google.com/maps/place/Barbara+Mcgee/data=!4m7!3m6!1s0x80945e1c1c41dc75:0xe158908d72918480!8m2!3d36.7428653!4d-119.7840485!16s%2Fg%2F113h0q0k1!19sChIJddxBHBxelIARgISRco2QWOE,Barbara Mcgee,,,Psychiatrist,"2823 Fresno St, Fresno, CA 93721, United States","P6V8+49 Fresno, California, USA",,+1 559-320-0580,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iHQUSh_kjDziQ8r6dOOyqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.40036&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:20.474Z,,,,,,,,,,
https://www.google.com/maps/place/Levy+Lawrence+E+MD/data=!4m7!3m6!1s0x80945e5062626977:0xa817f22b570d030c!8m2!3d36.7363407!4d-119.7510253!16s%2Fg%2F1tls327q!19sChIJd2liYlBelIARDAMNVyvyF6g,Levy Lawrence E MD,,,Psychiatrist,"4441 Cesar Chavez Blvd, Fresno, CA 93702, United States","P6PX+GH Fresno, California, USA",,+1 559-453-4099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.134674&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:23.122Z,,,,,,,,,,
https://www.google.com/maps/place/Tan+Doris+Do/data=!4m7!3m6!1s0x80945df1e0a858c7:0x4d6c3d1fa18c704b!8m2!3d36.7724859!4d-119.7777848!16s%2Fg%2F1260bljgt!19sChIJx1io4PFdlIARS3CMoR89bE0,Tan Doris Do,,,Psychiatrist,"2615 E Clinton Ave, Fresno, CA 93703, United States","Q6CC+XV Fresno, California, USA",http://www.fresno.va.gov/,+1 559-225-6100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5qeNqSopeg92RC6nqHxPAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.85257&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:25.888Z,,,,,,,,,,
https://www.google.com/maps/place/Collado+Josefina+A+MD/data=!4m7!3m6!1s0x80945e5062626977:0x80dfe2efdb147f2c!8m2!3d36.7363407!4d-119.7510253!16s%2Fg%2F1tfl0g1c!19sChIJd2liYlBelIARLH8U2-_i34A,Collado Josefina A MD,,,Psychiatrist,"4441 Cesar Chavez Blvd, Fresno, CA 93702, United States","P6PX+GH Fresno, California, USA",,+1 559-453-4099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.134674&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:28.669Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Hoyle+Leigh,+MD/data=!4m7!3m6!1s0x80945e1ea534e7a3:0xee9d53af6d1304b5!8m2!3d36.7428653!4d-119.7840485!16s%2Fg%2F1thz1xn9!19sChIJo-c0pR5elIARtQQTba9Tne4","Dr. Hoyle Leigh, MD",,,Psychiatrist,"2823 Fresno St, Fresno, CA 93721, United States","P6V8+49 Fresno, California, USA",http://www.communitymedical.org/,+1 559-459-3907,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iHQUSh_kjDziQ8r6dOOyqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.40036&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:31.407Z,,,,,,,,,,
https://www.google.com/maps/place/University+Psychiatry+Clinic:+Dominic+William+J+MD/data=!4m7!3m6!1s0x80945e5b25404813:0xe5db07112f82c617!8m2!3d36.7465644!4d-119.7834053!16s%2Fg%2F1trvlpcv!19sChIJE0hAJVtelIARF8aCLxEH2-U,University Psychiatry Clinic: Dominic William J MD,,,Doctor,"290 N Wayte Ln, Fresno, CA 93701, United States","P6W8+JJ Fresno, California, USA",,+1 559-320-0580,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kKNu6U3M4k_QB6DZ_IuS4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.7824&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:34.144Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Arvinder+Gagneja/data=!4m7!3m6!1s0x80945e5085934a07:0x634daeb19ee7b4a!8m2!3d36.7363087!4d-119.7508366!16s%2Fg%2F11qgb7b73y!19sChIJB0qThVBelIARSnvuGevaNAY,Dr. Arvinder Gagneja,,,Psychiatrist,"4441 Cesar Chavez Blvd, Fresno, CA 93702, United States",,,+1 559-600-9180,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.2019&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:36.962Z,,,,,,,,,,
"https://www.google.com/maps/place/University+Psychiatry+Clinic:+Meinholz+Cara+W+MD/@36.7379298,-119.7534227,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e5b25404813:0xbeb5b1b09664f571!8m2!3d36.7379298!4d-119.7534227!16s%2Fg%2F1v6p4jq5",University Psychiatry Clinic: Meinholz Cara W MD,,,Doctor,"445 S Cedar Ave, Fresno, CA 93702, United States","P6QW+5J Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:41.621Z,,,,,,,,,,
https://www.google.com/maps/place/A+Mind+Above+%7C+Intensive+Outpatient+%26+Partial+Hospitalization+Programs/data=!4m7!3m6!1s0x80945d33309a7405:0x688701f4415776cc!8m2!3d36.8092445!4d-119.7659935!16s%2Fg%2F11t85qw5ll!19sChIJBXSaMDNdlIARzHZXQfQBh2g,A Mind Above | Intensive Outpatient & Partial Hospitalization Programs,5.0,16,Mental health clinic,"1300 E Shaw Ave Ste 171, Fresno, CA 93710, United States","R65M+MJ Fresno, California, USA",https://amindabove.com/,+1 559-712-8330,Closes soon · 7 pm · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP7r_LXcmSPcWCZboBWuqkMypMNaQ-y414lzDEW=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:46.861Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Soumyadipta+Hazra/data=!4m7!3m6!1s0x80945e5085934a07:0xee90dd83740907b!8m2!3d36.7363087!4d-119.7508366!16s%2Fg%2F11pkfrxdpl!19sChIJB0qThVBelIARe5BAN9gN6Q4,Soumyadipta Hazra,1.0,1,Psychiatrist,"4441 E Kings Canyon Rd, Fresno, CA 937023604, United States",,,+1 559-600-4099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.2019&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:49.567Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Jennifer+A.+Lancaster,+DO/data=!4m7!3m6!1s0x80945e19e3d3e765:0xf42d274abc68d53e!8m2!3d36.7434704!4d-119.7865411!16s%2Fg%2F1vhlyfg6!19sChIJZefT4xlelIARPtVovEonLfQ","Dr. Jennifer A. Lancaster, DO",,,Psychiatrist,"2027 E Divisadero St, Fresno, CA 93701, United States","P6V7+99 Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oa-XQvFaRWVbnqwA9IcWHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.60632&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:52.244Z,,,,,,,,,,
"https://www.google.com/maps/place/NESTOR+MANZANO,+MD/@36.7733235,-119.7797421,17z/data=!3m1!4b1!4m6!3m5!1s0x80945df1e0a858c7:0xa5b54b6d2f9831d3!8m2!3d36.7733235!4d-119.7797421!16s%2Fg%2F1tdc0wvp","NESTOR MANZANO, MD",,,Psychiatrist,"2615 E Clinton Ave, Fresno, CA 93703, United States","Q6FC+84 Fresno, California, USA",,+1 559-224-3235,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:21:57.211Z,,,,,,,,,,
https://www.google.com/maps/place/Sierra+Meadows+Behavioral+Health/data=!4m7!3m6!1s0x80945d10eb256407:0x8510c33d18a57b83!8m2!3d36.8388329!4d-119.7504579!16s%2Fg%2F11h651mdbn!19sChIJB2Ql6xBdlIARg3ulGD3DEIU,Sierra Meadows Behavioral Health,4.4,60,Mental health service,"1781 E Fir Ave Suite 102, Fresno, CA 93720, United States","R6QX+GR Fresno, California, USA",https://sierrameadowsbehavioralhealth.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 559-364-3775,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNY0ufM03OQNxrk6k6EOmkpWZiY4GBB2CTD3Jrx=w408-h327-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:02.510Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Acharya+Sabeena+MD/data=!4m7!3m6!1s0x80945e1bc1df9783:0xa8afc4805271721c!8m2!3d36.7436004!4d-119.7822595!16s%2Fg%2F126020sng!19sChIJg5ffwRtelIARHHJxUoDEr6g,Acharya Sabeena MD,,,Psychiatrist,"155 N Fresno St, Fresno, CA 93701, United States","P6V9+C3 Fresno, California, USA",,+1 559-499-6400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X0uI-1qygrEcUUbQfO72CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.41098&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:05.169Z,,,,,,,,,,
"https://www.google.com/maps/place/Christine+Obata,+MD/data=!4m7!3m6!1s0x80945e1c604dda09:0x58946836fd93fc97!8m2!3d36.7436004!4d-119.7822595!16s%2Fg%2F11b6sh31b8!19sChIJCdpNYBxelIARl_yT_TZolFg","Christine Obata, MD",,,Psychiatrist,"155 N Fresno St, Fresno, CA 93701, United States","P6V9+C3 Fresno, California, USA",,+1 559-499-6400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X0uI-1qygrEcUUbQfO72CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.41098&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:07.783Z,,,,,,,,,,
"https://www.google.com/maps/place/Raminder+Pal+Singh+Cheema,+MD/data=!4m7!3m6!1s0x80945f22e6024907:0x482c9e99a819e704!8m2!3d36.744766!4d-119.784423!16s%2Fg%2F11h4q3h0gh!19sChIJB0kC5iJflIARBOcZqJmeLEg","Raminder Pal Singh Cheema, MD",,,Psychiatrist,"2210 E Illinois Ave #401, Fresno, CA 93701, United States","P6V8+W6 Fresno, California, USA",https://www.inspirehealth.org/md-profiles/raminder-pal-singh-cheema/,+1 559-320-0580,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i-qvb4wzOVxrFPGW5qehCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.70192&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:10.410Z,,,,,,,,,,
"https://www.google.com/maps/place/Latif+Ziyar,+M.D.,+Inc./data=!4m7!3m6!1s0x809442b187c4eb35:0xa80f74687ba2e46d!8m2!3d36.8198299!4d-119.7806687!16s%2Fg%2F1v8x2fjn!19sChIJNevEh7FClIARbeSie2h0D6g","Latif Ziyar, M.D., Inc.",4.2,238,Psychiatrist,"5616 N Fresno St Suite 102, Fresno, CA 93710, United States","R699+WP Fresno, California, USA",https://www.ziyarportal.com/,+1 559-449-1209,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOnvr7_UH9w_gxSfSv5fzqvzVwWRwCOjsIl2pot=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:15.313Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Garcia+Archimedes+MD/data=!4m7!3m6!1s0x80945e5062626977:0x91b8ba3452b281aa!8m2!3d36.7363407!4d-119.7510253!16s%2Fg%2F1tfnyv6h!19sChIJd2liYlBelIARqoGyUjS6uJE,Garcia Archimedes MD,,,Psychiatrist,"4441 Cesar Chavez Blvd, Fresno, CA 93702, United States","P6PX+GH Fresno, California, USA",,+1 559-453-4099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.134674&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:18.010Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Jennifer+A.+Lancaster,+DO/data=!4m7!3m6!1s0x80945e1bea757843:0x2eaf5768bf8d7684!8m2!3d36.7436004!4d-119.7822595!16s%2Fg%2F1tklqt0h!19sChIJQ3h16htelIARhHaNv2hXry4","Dr. Jennifer A. Lancaster, DO",,,Psychiatrist,"155 N Fresno St, Fresno, CA 93701, United States","P6V9+C3 Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X0uI-1qygrEcUUbQfO72CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.41098&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:20.787Z,,,,,,,,,,
https://www.google.com/maps/place/Ascend+Behavioral+Health/data=!4m7!3m6!1s0x80945d5d6243d62f:0x5c687426f3dd96ee!8m2!3d36.8388329!4d-119.7504579!16s%2Fg%2F11h5wl75sf!19sChIJL9ZDYl1dlIAR7pbd8yZ0aFw,Ascend Behavioral Health,4.0,26,Mental health clinic,"1781 E Fir Ave Ste 101, Fresno, CA 93720, United States","R6QX+GR Fresno, California, USA",http://www.ascendbh.com/?utm_source=GBP&utm_medium=organic&utm_campaign=local_listing,+1 559-404-6036,Closes soon · 6:30 pm · Opens 9:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipNEoNu1bj-NhkzwVlfztp2uYXbnkJ-cBXkIUOE6=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:25.805Z,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,Closed,Closed,,,
"https://www.google.com/maps/place/University+Psychiatry+Clinic:+Kahwaji+Chadi+MD/@36.7379298,-119.7534227,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e5b25404813:0x5abd099629fd5817!8m2!3d36.7379298!4d-119.7534227!16s%2Fg%2F1tlw99ph",University Psychiatry Clinic: Kahwaji Chadi MD,,,Doctor,"445 S Cedar Ave, Fresno, CA 93702, United States","P6QW+5J Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:30.572Z,,,,,,,,,,
"https://www.google.com/maps/place/University+Psychiatry+Clinic:+Weichenthal+Lori+Ann+MD/@36.7379298,-119.7534227,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e5b25404813:0xdba9f91d9c293754!8m2!3d36.7379298!4d-119.7534227!16s%2Fg%2F1tnblcrv",University Psychiatry Clinic: Weichenthal Lori Ann MD,,,Doctor,"445 S Cedar Ave, Fresno, CA 93702, United States","P6QW+5J Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:35.191Z,,,,,,,,,,
"https://www.google.com/maps/place/Sequoia+Psychotherapy+Center/@36.7681856,-119.7259649,17z/data=!3m1!4b1!4m6!3m5!1s0x8094675275e0044b:0xdf843acfd7b9eaa9!8m2!3d36.7681856!4d-119.7259649!16s%2Fg%2F11bx9x9b7p",Sequoia Psychotherapy Center,5.0,2,Psychologist,"1960 N Gateway Blvd, Fresno, CA 93727, United States","Q79F+7J Fresno, California, USA",http://www.medsfree.com/,+1 559-266-5200,Closed · Opens 10 am Tue,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:41.932Z,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,,,
"https://www.google.com/maps/place/University+Psychiatry+Clinic:+Bayatpour+Mahin+MD/@36.7379298,-119.7534227,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e5b25404813:0xb32c66d4290a0117!8m2!3d36.7379298!4d-119.7534227!16s%2Fg%2F1ts1mwq2",University Psychiatry Clinic: Bayatpour Mahin MD,,,Doctor,"445 S Cedar Ave, Fresno, CA 93702, United States","P6QW+5J Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:46.870Z,,,,,,,,,,
https://www.google.com/maps/place/Luu+Luyen+T+MD/data=!4m7!3m6!1s0x80945e5062626977:0x426820b5497780cf!8m2!3d36.7363407!4d-119.7510253!16s%2Fg%2F1tjfh279!19sChIJd2liYlBelIARz4B3SbUgaEI,Luu Luyen T MD,,,Psychiatrist,"4441 Cesar Chavez Blvd, Fresno, CA 93702, United States","P6PX+GH Fresno, California, USA",,+1 559-453-4099,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFbXRCx4TLcuvMVq9CCN7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.134674&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:22:49.685Z,,,,,,,,,,
