placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes
https://www.google.com/maps/place/Toro+Taxes/data=!4m7!3m6!1s0x80993fe0d517fe9d:0xcc731ee930ffcd4!8m2!3d39.5117315!4d-119.7778981!16s%2Fg%2F11x6wznqr5!19sChIJnf4X1eA_mYAR1PwPk-4xxww,Toro Taxes,5.0,1,Tax preparation service,"1281 Terminal Wy # 124, Reno, NV 89502, United States","G66C+MR Reno, Nevada, USA",https://torotaxes.com/,+1 775-870-8355,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HWz8JRXhboeARf83RfRttw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.151375&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:00.497Z,Identifies as Latino-owned,
https://www.google.com/maps/place/Belle+Business+Services/data=!4m7!3m6!1s0x8099395c0a9a9191:0x6b50b9cc2ad1b225!8m2!3d39.5209645!4d-119.8095189!16s%2Fg%2F1hm519txg!19sChIJkZGaClw5mYARJbLRKsy5UGs,Belle Business Services,4.4,34,Accountant,"36 Stewart St 2nd Floor, Reno, NV 89501, United States","G5CR+95 Reno, Nevada, USA",http://www.belle.cpa/,+1 775-525-1829,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P4AZA_47KCCBJ8qnjpOsBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.62227&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:03.601Z,Identifies as women-owned,
"https://www.google.com/maps/place/Irene+C+Stambaugh,+CPA/data=!4m7!3m6!1s0x809941ad2dc5d4f5:0x245494f401ee3660!8m2!3d39.5178487!4d-119.8129434!16s%2Fg%2F11h7b5jqvm!19sChIJ9dTFLa1BmYARYDbuAfSUVCQ","Irene C Stambaugh, CPA",5.0,1,Certified public accountant,"709 Plumas St, Reno, NV 89509, United States","G59P+4R Reno, Nevada, USA",https://www.irenestambaughcpa.com/,+1 775-741-2397,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN9bonGeSRkafqBgq_cgksc87t4tm3v_vMeJ52K=w408-h314-k-no,true,Closed,9 am–4 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:08.498Z,,
"https://www.google.com/maps/place/Michael+Litchfield+CPA+in+Reno,+NV/data=!4m7!3m6!1s0x809940bd1d997d5b:0xfe3be734d6def2cf!8m2!3d39.5131074!4d-119.8024547!16s%2Fg%2F11c58pgwvw!19sChIJW32ZHb1AmYARz_Le1jTnO_4","Michael Litchfield CPA in Reno, NV",5.0,5,Consultant,"375 Vassar St, Reno, NV 89502, United States","G57X+62 Reno, Nevada, USA",,+1 775-571-1302,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g4ls5ZkA5Tv5pbdomyKjvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.6326&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:11.537Z,,
"https://www.google.com/maps/place/Precision+Tax+and+Immigration+Services,+LLC/data=!4m7!3m6!1s0x80993f4c7ca0078d:0x1ba3de3cfb46fd44!8m2!3d39.5155519!4d-119.7782959!16s%2Fg%2F11llcbsfmh!19sChIJjQegfEw_mYARRP1G-zzeoxs","Precision Tax and Immigration Services, LLC",4.5,8,Tax preparation service,"1005 Terminal Wy Suite 251, Reno, NV 89502, United States","G68C+6M Reno, Nevada, USA",http://precisiontaxservices.org/,+1 775-338-2486,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4JLbhLAygSXJmkewGhb3oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.625128&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:16.475Z,,
"https://www.google.com/maps/place/Edwin+M.+Pereyra,+CPA/data=!4m7!3m6!1s0x80993f65c700fbb3:0x5f138141b4cb9e9b!8m2!3d39.5114937!4d-119.7792017!16s%2Fg%2F1tfkr018!19sChIJs_sAx2U_mYARm57LtEGBE18","Edwin M. Pereyra, CPA",,,Accountant,"1325 Airmotive Wy #266, Reno, NV 89502, United States","G66C+H8 Reno, Nevada, USA",http://www.myrenocpa.com/,+1 775-329-2721,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JXFUGKVhaCpZeQxg37v6IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.5542&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:21.503Z,,
https://www.google.com/maps/place/Slate+Accounting/data=!4m7!3m6!1s0x809940b387cb4499:0xa5031749c4317dc7!8m2!3d39.5256756!4d-119.8061334!16s%2Fg%2F11c54g_0z2!19sChIJmUTLh7NAmYARx30xxEkXA6U,Slate Accounting,5.0,1,Certified public accountant,"410 Mill St #208, Reno, NV 89502, United States","G5GV+7G Reno, Nevada, USA",http://www.slateaccounting.com/,+1 775-525-9450,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZaY11_L_w7H3KlBlx31PFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.03734&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:26.796Z,,
https://www.google.com/maps/place/My+Tax+Man/data=!4m7!3m6!1s0x80993ed3b6e18297:0xb99bcdbe19b58bae!8m2!3d39.5454519!4d-119.7345766!16s%2Fg%2F11cs4g98cw!19sChIJl4LhttM-mYARrou1Gb7Nm7k,My Tax Man,,,Accountant,"1311 N McCarran Blvd #105, Sparks, NV 89431, United States","G7W8+55 Sparks, Nevada, USA",http://www.mytaxmannv.com/contact/,+1 775-358-6649,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=86Z20TrKleCfVPM0orCiWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.59927&pitch=0&thumbfov=100,false,Closed,"9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm",8 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:31.767Z,,
https://www.google.com/maps/place/Mark+Robertson+CPA/data=!4m7!3m6!1s0x809940eac2b59ad3:0x585ae92b9ffc185a!8m2!3d39.446307!4d-119.7482184!16s%2Fg%2F1v6p4jth!19sChIJ05q1wupAmYARWhj8nyvpWlg,Mark Robertson CPA,4.3,6,Tax preparation service,"9190 Double Diamond Pkwy #128, Reno, NV 89521, United States","C7W2+GP Reno, Nevada, USA",http://www.renocpafirm.com/,+1 775-825-5522,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ILoQ0KRvAwQ_j5ROjrQ5RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.5738&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:36.863Z,,
https://www.google.com/maps/place/Forbush+CPAs/data=!4m7!3m6!1s0x8099472c074b4323:0xf36a75adf801b859!8m2!3d39.469612!4d-119.7658066!16s%2Fg%2F1tjy1rh9!19sChIJI0NLByxHmYARWbgB-K11avM,Forbush CPAs,4.3,11,Accountant,"5490 Longley Ln ste a, Reno, NV 89511, United States","F69M+RM Reno, Nevada, USA",http://forbushcpa.com/,+1 775-337-6001,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npY6RsITLs1v2ZrqzrrERbDkYWU9YSQz35f3Qea9ohzV-YMWxcb-yvTo-4VA3YOM68OGr_8PFyocQUBBnZzrMncBM4NlCbtV4QMFyGuDffvcbB28VFjAKI7IrpDQP09Wk0jdUEk=w408-h240-k-no-pi-20-ya216.54521-ro-0-fo100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:42.128Z,,
https://www.google.com/maps/place/Curt+Orgill/data=!4m7!3m6!1s0x809940e9f8b0e021:0xbb9570b3e360e0e7!8m2!3d39.5239908!4d-119.8059862!16s%2Fg%2F1pwfv4msp!19sChIJIeCw-OlAmYAR5-Bg47Nwlbs,Curt Orgill,5.0,1,Certified public accountant,"401 Ryland St, Reno, NV 89502, United States","G5FV+HJ Reno, Nevada, USA",http://www.gallina.com/bios/curt-orgill,+1 775-323-7122,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eQse9T0keqlkKuaKZuI4Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.827698&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:45.280Z,,
https://www.google.com/maps/place/Tax+100/data=!4m7!3m6!1s0x809938a67d49e915:0x65d994381397be29!8m2!3d39.5472267!4d-119.7836783!16s%2Fg%2F1th6f2hj!19sChIJFelJfaY4mYARKb6XEziU2WU,Tax 100,3.0,2,Tax preparation service,"1901 Silverada Blvd, Reno, NV 89512, United States","G6W8+VG Reno, Nevada, USA",,+1 775-358-1528,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MGIhJw75xzA7gUMoLmpMEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.2546046&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:50.183Z,,
"https://www.google.com/maps/place/Mark+Borel+%26+Associates,+Inc./data=!4m7!3m6!1s0x80993f67cf45c585:0x7c17b146cc577e2a!8m2!3d39.6067709!4d-119.678005!16s%2Fg%2F1v2kxph8!19sChIJhcVFz2c_mYARKn5XzEaxF3w","Mark Borel & Associates, Inc.",5.0,1,Certified public accountant,"6292 Telehurst Dr ste 100, Sparks, NV 89436, United States","J84C+PQ Sparks, Nevada, USA",https://borelassociates.com/,+1 775-828-7111,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dQKdz6UcjwmxJgmriyA9ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.145016&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:01:55.118Z,,
"https://www.google.com/maps/place/Charles+R.+Sheehan,+C.P.A./data=!4m7!3m6!1s0x8099409b1f31d679:0xd3a1f2185ed17d19!8m2!3d39.5039199!4d-119.7966746!16s%2Fg%2F1tjrq6qm!19sChIJedYxH5tAmYARGX3RXhjyodM","Charles R. Sheehan, C.P.A.",5.0,1,Accountant,"445 Apple St UNIT 207, Reno, NV 89502, United States","G633+H8 Reno, Nevada, USA",http://nevadacpa.biz/,+1 775-829-4469,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kD1WplO7QDyd-H_oIOYfsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.24319&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:00.073Z,,
https://www.google.com/maps/place/Excelsis+Accounting+Group/data=!4m7!3m6!1s0x809940097df4e6e1:0x23e9297957da00f3!8m2!3d39.4694341!4d-119.7925466!16s%2Fg%2F1thkxj1n!19sChIJ4eb0fQlAmYAR8wDaV3kp6SM,Excelsis Accounting Group,4.7,34,Certified public accountant,"5335 Kietzke Ln #110, Reno, NV 89511, United States","F694+QX Reno, Nevada, USA",https://www.excelsisaccounting.com/,+1 775-332-4200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOA0Y0jkBZ0SeMX0K6uMVhY9fH2LXcbJXYj0kk5=w408-h270-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:05.179Z,,
https://www.google.com/maps/place/Ludmila+CPA+Inc/data=!4m7!3m6!1s0x809940cd4ae765a7:0x8e25ebe1e68594b0!8m2!3d39.5208913!4d-119.810027!16s%2Fg%2F11g8yhcm2j!19sChIJp2XnSs1AmYARsJSF5uHrJY4,Ludmila CPA Inc,4.5,6,Accounting firm,"18 Stewart St, Reno, NV 89501, United States","G5CQ+9X Reno, Nevada, USA",https://ludmilacpa.com/,+1 775-636-6601,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FDNYYS4rT5bGQ3scKk5gCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.92505&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:10.349Z,,
https://www.google.com/maps/place/Keystone+CPAs/data=!4m7!3m6!1s0x8099410dd35b960f:0xcdc1d30a24c24a2!8m2!3d39.5239908!4d-119.8059862!16s%2Fg%2F11nnr2vgrq!19sChIJD5Zb0w1BmYARoiRMojAd3Aw,Keystone CPAs,3.0,2,Accounting firm,"401 Ryland St, Reno, NV 89502, United States","G5FV+HJ Reno, Nevada, USA",https://www.keystone.cpa/,+1 775-786-4900,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP2A3VoKA2C2uw2NWNm-0rNkrpTl1BBUUD5AoCb=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:15.353Z,,
https://www.google.com/maps/place/HERE2HELPTAXES/data=!4m7!3m6!1s0x80993ff9b574d18b:0xeac50e7fe7b0d479!8m2!3d39.5139973!4d-119.7780626!16s%2Fg%2F11rtl26dv0!19sChIJi9F0tfk_mYARedSw538Oxeo,HERE2HELPTAXES,5.0,6,Tax preparation service,"1135 Terminal Wy suite 114, Reno, NV 89502, United States","G67C+HQ Reno, Nevada, USA",https://outlook.office365.com/owa/calendar/HERE2HELPTAXESBOOKINGS@here2helptaxes.com/bookings/,+1 775-343-5024,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bgJ5fOeB5NGgpR1KjIP05g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.13943&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:20.398Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Wildcreek+Business+Services/data=!4m7!3m6!1s0x8099389615ad4be9:0x9bb1f431388aa71f!8m2!3d39.557919!4d-119.772824!16s%2Fg%2F1tj21sxg!19sChIJ6UutFZY4mYARH6eKODH0sZs,Wildcreek Business Services,,,Tax preparation service,"2225 Green Vista Dr # 307, Sparks, NV 89431, United States","H65G+5V Sparks, Nevada, USA",,+1 775-355-7388,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gfDjp8dmABqGYAc0aEPn3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.01906&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:23.250Z,,
"https://www.google.com/maps/place/Leon+Jaferian,+CPA/data=!4m7!3m6!1s0x8099406afa298b5f:0x2e7fc8d9cd82cd7e!8m2!3d39.4727109!4d-119.8107723!16s%2Fg%2F1v76zxjx!19sChIJX4sp-mpAmYARfs2CzdnIfy4","Leon Jaferian, CPA",5.0,7,Certified public accountant,"6100 Plumas St #202, Reno, NV 89519, United States","F5FQ+3M Reno, Nevada, USA",http://www.jaferiancpa.com/,+1 775-826-8555,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_73DU7SkNMP3AJXwgF_4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.23276&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:28.120Z,,
https://www.google.com/maps/place/Gabriel+Hopkins+Mendoza/data=!4m7!3m6!1s0x809940bd6e7d0a59:0x7ddd93136acb3a17!8m2!3d39.5076959!4d-119.8010018!16s%2Fg%2F11b7hm183w!19sChIJWQp9br1AmYARFzrLahOT3X0,Gabriel Hopkins Mendoza,3.7,21,Tax preparation service,"487 Casazza Dr, Reno, NV 89502, United States","G55X+3H Reno, Nevada, USA",,+1 775-827-1460,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xJq9FYh-0vU3EJpQxHWarA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.20895&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9–10 am,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:33.163Z,,
"https://www.google.com/maps/place/David+A.+Pringle,+CPA,+Ltd./data=!4m7!3m6!1s0x809940c86a60f569:0x1f6920cfda4f8687!8m2!3d39.5182022!4d-119.8137384!16s%2Fg%2F1vxcwnw4!19sChIJafVgashAmYARh4ZP2s8gaR8","David A. Pringle, CPA, Ltd.",5.0,2,Tax preparation service,"646 Humboldt St, Reno, NV 89509, United States","G59P+7G Reno, Nevada, USA",,+1 775-329-7800,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q6srmOUlhuRXgLPDWWWgAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.43635&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:38.230Z,,
https://www.google.com/maps/place/Business+Records+Service/data=!4m7!3m6!1s0x80993f662d0606ff:0xc453a17fc0bc162a!8m2!3d39.5168158!4d-119.7749225!16s%2Fg%2F1263cmpry!19sChIJ_wYGLWY_mYARKha8wH-hU8Q,Business Records Service,5.0,9,Accountant,"3100 Mill St #106, Reno, NV 89502, United States","G68G+P2 Reno, Nevada, USA",http://www.renotaxinfo.com/,+1 775-786-3977,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sh_reJQv-gQL0WPLfUjL5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.16295&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:43.154Z,,
https://www.google.com/maps/place/Christian+Reviglio+REALTOR%C2%AE+and+Tax+CPA/data=!4m7!3m6!1s0x8070ed4841e0a4bb:0x17890c6c045970bf!8m2!3d39.4898174!4d-119.8075293!16s%2Fg%2F11sc32_6rc!19sChIJu6TgQUjtcIARv3BZBGwMiRc,Christian Reviglio REALTOR® and Tax CPA,5.0,15,Certified public accountant,"3700 Lakeside Dr #100, Reno, NV 89509, United States","F5QR+WX Reno, Nevada, USA",https://www.christianreviglio.com/,+1 775-240-0405,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipM5YfnfGl2cydWte96UJpPWCZ3OmInvzkXEpTiu=w408-h408-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:48.214Z,,
https://www.google.com/maps/place/Ashley+Quinn+Cpas+%26+Consultants/data=!4m7!3m6!1s0x80991510ecfe9cc7:0xe61df5b8b6c8e69a!8m2!3d39.5047061!4d-119.8161472!16s%2Fg%2F1wf38w14!19sChIJx5z-7BAVmYARmubItrj1HeY,Ashley Quinn Cpas & Consultants,5.0,1,Tax preparation service,"540 W Plumb Ln #110, Reno, NV 89509, United States","G53M+VG Reno, Nevada, USA",https://aq.cpa/,+1 775-831-7288,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMh2u0UVGuY0VuYKXRaBWeWBSXFS6UbCGP0ygOD=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:53.312Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x809939139e87b653:0xc01c2b2212648007!8m2!3d39.5775574!4d-119.7220563!16s%2Fg%2F1tp8_8wf!19sChIJU7aHnhM5mYARB4BkEiIrHMA,H&R Block,4.8,167,Tax preparation service,"1280 Disc Dr, Sparks, NV 89436, United States","H7HH+25 Sparks, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/sparks/27798/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-284-4986,Closed ⋅ Opens 2 pm Tue,https://lh3.googleusercontent.com/p/AF1QipOjSFPlNtOxUqFzBXuGoWajvqNGgAGX4rQrVtnv=w426-h240-k-no,true,Closed,Closed,2–7 pm,Closed,12–4 pm,Closed,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:02:58.339Z,,
https://www.google.com/maps/place/The+Tax+Law+Pros/data=!4m7!3m6!1s0x809939eb93451be9:0x30eccbf0e6470a77!8m2!3d39.5410788!4d-119.7065193!16s%2Fg%2F11y4yr5hmx!19sChIJ6RtFk-s5mYARdwpH5vDL7DA,The Tax Law Pros,5.0,4,Tax attorney,"1925 E Prater Way, Sparks, NV 89434, United States","G7RV+C9 Sparks, Nevada, USA",https://thetaxlawpros.com/,+1 775-500-0979,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP06u-f9nKDm3hmVCJIwRMmxstK3Ct1HkQxb3xq=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:03:03.291Z,,
https://www.google.com/maps/place/Quintessential+Bookkeeping/data=!4m7!3m6!1s0x80993f1c1972496f:0xf7d9f168354cbdf!8m2!3d39.5133671!4d-119.7860076!16s%2Fg%2F11r7mhtw5b!19sChIJb0lyGRw_mYAR38tUgxaffQ8,Quintessential Bookkeeping,5.0,2,Bookkeeping service,"1175 Harvard Wy, Reno, NV 89502, United States","G677+8H Reno, Nevada, USA",http://www.quintessentialbookkeeping.com/,+1 775-400-2103,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOlTMhu88W2ACSFP-pnWXc79hE99hoLItb64284=w460-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:03:08.185Z,Identifies as women-owned,
https://www.google.com/maps/place/Terence+J+Thomas+CPA/data=!4m7!3m6!1s0x8099156caf547135:0x2641839ace70b9ab!8m2!3d39.5195018!4d-119.8157252!16s%2Fg%2F1tdkgx68!19sChIJNXFUr2wVmYARq7lwzpqDQSY,Terence J Thomas CPA,5.0,2,Tax preparation service,"527 Lander St, Reno, NV 89509, United States","G59M+RP Reno, Nevada, USA",http://www.terrythomascpa.com/,+1 775-200-1525,"Closed ⋅ Opens 8:30 am Mon

Confirmed by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RdoSJcgAZ8LeeWnMb3H5bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.68448&pitch=0&thumbfov=100,true,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-19T16:03:13.137Z,,
