placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
https://www.google.com/maps/place/Cancer+Center+Hartford+Hospital/data=!4m7!3m6!1s0x89e7b22719311a23:0xda493a807bffef74!8m2!3d41.6890827!4d-72.8017266!16s%2Fg%2F11b77w_22r!19sChIJIxoxGSey54kRdO__e4A6Sdo,Cancer Center Hartford Hospital,,,Hospital,"2150 Corbin Ave, New Britain, CT 06053, United States","M5QX+J8 New Britain, Connecticut, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=owhOQ5LZTKfgbTfIT-RfSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.129015&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:18.251Z,,,,,,,,,,,
https://www.google.com/maps/place/Alliance+Treatment+Center/data=!4m7!3m6!1s0x89e7b3c4467af8b7:0xbc765adf201900a2!8m2!3d41.6611874!4d-72.7887304!16s%2Fg%2F1v9gwhgp!19sChIJt_h6RsSz54kRogAZIN9adrw,Alliance Treatment Center,5.0,1,Medical clinic,"33 Highland St STE 4, New Britain, CT 06052, United States","M666+FG New Britain, Connecticut, USA",http://www.cmhacc.org/,+1 860-229-4840,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HB5dSJfcoej2J3QQ_L23Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.65686&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:21.167Z,,,,,,,,,,,
https://www.google.com/maps/place/Wheeler+Health+-+New+Britain+Family+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x89e7b170f88022a5:0x8ecc933f2800e6e6!8m2!3d41.6593818!4d-72.7849273!16s%2Fg%2F1vfwdwxl!19sChIJpSKA-HCx54kR5uYAKD-TzI4,Wheeler Health - New Britain Family Health & Wellness Center,4.1,128,Community health center,"40 Hart St, New Britain, CT 06052, United States","M658+Q2 New Britain, Connecticut, USA",https://wheelerhealth.online/NewBritain-FHWC,+1 860-793-3500,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cy6h7Y_ONcNklqaMY5ETEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.7359&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:26.162Z,LGBTQ+ friendly,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Fresenius+Medical+Care+at+Hospital+For+Special+Care/data=!4m7!3m6!1s0x89e7b2271794c1e5:0xa90f23de365a934f!8m2!3d41.6892632!4d-72.8021481!16s%2Fg%2F1tcz9bqy!19sChIJ5cGUFyey54kRT5NaNt4jD6k,Fresenius Medical Care at Hospital For Special Care,,,Medical clinic,"2150 Corbin Ave, New Britain, CT 06053, United States","M5QX+P4 New Britain, Connecticut, USA",,+1 860-223-2761,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=owhOQ5LZTKfgbTfIT-RfSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.32846&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:28.878Z,,,,,,,,,,,
https://www.google.com/maps/place/AFC+Urgent+Care+New+Britain/data=!4m7!3m6!1s0x89e7b3b50be32335:0xd56fce29f45015c7!8m2!3d41.6702832!4d-72.7788081!16s%2Fg%2F11cn8zz80j!19sChIJNSPjC7Wz54kRxxVQ9CnOb9U,AFC Urgent Care New Britain,4.6,3721,Urgent care center,"135 E Main St, New Britain, CT 06051, United States","M6CC+4F New Britain, Connecticut, USA",https://www.afcurgentcare.com/new-britain/,+1 860-357-6899,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNKW2qC7QI-KBrggY07_yxFRY1QyepBmQKeR2Py=w458-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:33.957Z,LGBTQ+ friendly,8 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Liv+Well+Behavioral+Health+Services+2+LLC+%28LWBHS%29/data=!4m7!3m6!1s0x89e64dbeeb8c5d2d:0xd9c013429e733a3d!8m2!3d41.6650101!4d-72.7930383!16s%2Fg%2F11jbgr4cdw!19sChIJLV2M675N5okRPTpznkITwNk,Liv Well Behavioral Health Services 2 LLC (LWBHS),4.3,181,Mental health service,"14-16 Vine St, New Britain, CT 06052, United States","M684+2Q New Britain, Connecticut, USA",https://livwellbhs.com/,+1 860-969-4411,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x-OeDrSq2kg01IS91zDlww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.20822&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:38.986Z,,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Hospital+for+Special+Care+Research+%26+Education+Center/data=!4m7!3m6!1s0x89e7b229adf3bc43:0x61adf8c4a08e23!8m2!3d41.6834948!4d-72.8021821!16s%2Fg%2F11bwny0wqh!19sChIJQ7zzrSmy54kRI46gxPitYQA,Hospital for Special Care Research & Education Center,3.0,2,Doctor,"1899 Corbin Ave, New Britain, CT 06053, United States","M5MX+94 New Britain, Connecticut, USA",http://hfsc.org/,+1 860-612-6381,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrqW6s-ya2d4LN3U38fJyY5Jf3mOr9mO36ykbtjZsevx_FEEh4HYBjpB2aZMef-mM6s5D5SnwHLcjYobMp5Paaal6hVyLMVkFWb_QS0X4-8ywk2qeFWbLHB8NVCHRM07XpAm-_X8Q=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:41.923Z,,,,,,,,,,,
https://www.google.com/maps/place/Local+Infusion/data=!4m7!3m6!1s0x89e64dacc0333599:0x726456589b35abd5!8m2!3d41.63981!4d-72.6774325!16s%2Fg%2F11y3dyvmf6!19sChIJmTUzwKxN5okR1as1m1hWZHI,Local Infusion,5.0,32,Medical clinic,"1111 Cromwell Ave # 301, Rocky Hill, CT 06067, United States","J8QF+W2 Rocky Hill, Connecticut, USA",https://www.mylocalinfusion.com/,+1 860-901-2159,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIAfL6_qTrU5MQiJTRPYcARo4Xp4A0JT7H5G1Ui7twkv0j81MTocvizNSExuFpG7YUmz0D14YBMCOKV8Jdkfg9XrA1NQA7JHsG40lvXDvte6w3YUGCswKV-31U8UkIHwwGKqFB=w408-h511-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:47.065Z,,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,,,
https://www.google.com/maps/place/The+Hospital+Of+Central+Connecticut-Behavioral+%26+Mental+Health/data=!4m7!3m6!1s0x89e7b3c4258995fb:0xb5d494488a095558!8m2!3d41.6686755!4d-72.7872437!16s%2Fg%2F1hhm_j1xm!19sChIJ-5WJJcSz54kRWFUJikiU1LU,The Hospital Of Central Connecticut-Behavioral & Mental Health,2.2,32,Mental health clinic,"73 Cedar St, New Britain, CT 06051, United States","M697+F4 New Britain, Connecticut, USA",http://thocc.org/,+1 860-224-5267,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mLl_vEJMAFplxe2qUPtznA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.833405&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:51.828Z,,Closed,7 am–8 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Community+Mental+Health+Affiliates+%28CMHA%29-+Open+Access+Center,+Administration+%26+Outpatient+Services/data=!4m7!3m6!1s0x89e7b3079be12fd7:0x9b2466e101d53248!8m2!3d41.6675132!4d-72.7814483!16s%2Fg%2F1tdx9qv1!19sChIJ1y_hmwez54kRSDLVAeFmJJs","Community Mental Health Affiliates (CMHA)- Open Access Center, Administration & Outpatient Services",3.3,18,Mental health service,"233 Main St 1st Floor, New Britain, CT 06051, United States","M699+2C New Britain, Connecticut, USA",https://www.cmhacc.org/,+1 860-224-8192,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmm2D_sHg9XscWKNI83R3d-8k9npm99cM-Hyye=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:05:56.947Z,LGBTQ+ friendly,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Root+Center+for+Advanced+Recovery+-+New+Britain+Residential/data=!4m7!3m6!1s0x89e7b350910614b7:0xc2b24690f3b1c94c!8m2!3d41.6615791!4d-72.7810869!16s%2Fg%2F11x1_dylkn!19sChIJtxQGkVCz54kRTMmx85BGssI,Root Center for Advanced Recovery - New Britain Residential,,,Addiction treatment center,"70 Whiting St, New Britain, CT 06051, United States","M669+JH New Britain, Connecticut, USA",https://rootcenter.org/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMq0IP0lcHPZJE0HOPi_YmTf6WU97XYO6_I0eE0=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:01.725Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Wheeler+Clinic/data=!4m7!3m6!1s0x89e7b3c911053795:0x89abe65904bd5a92!8m2!3d41.6596118!4d-72.7851206!16s%2Fg%2F1tdh09yc!19sChIJlTcFEcmz54kRklq9BFnmq4k,Wheeler Clinic,3.7,19,Wellness center,"40 Hart St, New Britain, CT 06052, United States","M657+RX New Britain, Connecticut, USA",https://www.wheelerclinic.org/,+1 860-793-3500,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kHmKGZpLgJ44M06IgF5vrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.32396&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:06.787Z,,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Hartford+HealthCare+Cancer+Institute+at+The+Hospital+of+Central+Connecticut-+Plainville/data=!4m7!3m6!1s0x89e7b16d5c9a9537:0x19a8649f1cc06e11!8m2!3d41.674551!4d-72.8228649!16s%2Fg%2F11bc8csz33!19sChIJN5WaXG2x54kREW7AHJ9kqBk,Hartford HealthCare Cancer Institute at The Hospital of Central Connecticut- Plainville,4.0,39,Cancer treatment center,"201 N Mountain Rd, Plainville, CT 06062, United States","M5FG+RV Plainville, Connecticut, USA",https://thocc.org/locations/cancer-center,+1 860-827-4170,Closed ⋅ Opens 6:45 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoU57KH9QXZZ1GUmsMsaOGHUMS2ghhhBzshE1MGfQaex8nc16DbkJn3BaZHl829U2dCFIaEkmQrzL512Gw6srGkdOzqWaEminW2KStyKbHRifGW8IQFxtmc6Ar65FYGC7ms9KYCg=w408-h306-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:11.860Z,,7:30 am–4 pm,6:45 am–7:30 pm,6:45 am–7:30 pm,6:45 am–7:30 pm,6:45 am–7:30 pm,6:45 am–7:30 pm,7:30 am–4 pm,,,
https://www.google.com/maps/place/A+Walk-In+Medical+Center:+Urgent+Care/data=!4m7!3m6!1s0x89e7ad66d7c6360b:0x7d99662c3061f25!8m2!3d41.6981325!4d-72.7268499!16s%2Fg%2F1tfd7_ws!19sChIJCzbG12at54kRJR8Gw2KW2Qc,A Walk-In Medical Center: Urgent Care,3.0,298,Urgent care center,"66 Cedar St # 100, Newington, CT 06111, United States","M7XF+77 Newington, Connecticut, USA",http://awalkinclinic.com/,+1 860-436-3226,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMwfQCouvWPsIPq9M70n9HN2uSh_OdOOXiUPfx1=w408-h274-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:16.837Z,,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,,,
https://www.google.com/maps/place/Farrell+Treatment+Center/data=!4m7!3m6!1s0x89e7b3caadc5565b:0xe1aa280a2b9c874!8m2!3d41.6724499!4d-72.781663!16s%2Fg%2F11jrj110m_!19sChIJW1bFrcqz54kRdMi5ooCiGg4,Farrell Treatment Center,4.0,11,Addiction treatment center,"586 Main St, New Britain, CT 06051, United States","M6C9+X8 New Britain, Connecticut, USA",http://www.farrell-tc.com/,+1 860-225-4641,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MGG-wz9RdFx3SV-V0fqFyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.61363&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:19.618Z,,,,,,,,,,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+New+Britain/data=!4m7!3m6!1s0x89e7b3b656ac9ad7:0xd1d2249160578c04!8m2!3d41.6653468!4d-72.7784318!16s%2Fg%2F1t_khkks!19sChIJ15qsVraz54kRBIxXYJEk0tE,Select Physical Therapy - New Britain,4.6,41,Physical therapy clinic,"1 Liberty Square, New Britain, CT 06051, United States","M68C+4J New Britain, Connecticut, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/ct/new-britain/new-britain/?ty=xt,+1 860-224-9422,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOdZ6nKqpVOKkRlsSmAVXaq1NZPHPe-UmSzQaFR=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:24.498Z,,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,,,
https://www.google.com/maps/place/Liberty+Integrated+Behavioral+Health/data=!4m7!3m6!1s0x89e7b34b0f36a91f:0x20001abb7c5974e7!8m2!3d41.6597849!4d-72.7839393!16s%2Fg%2F11h6lp01y7!19sChIJH6k2D0uz54kR53RZfLsaACA,Liberty Integrated Behavioral Health,2.9,62,Mental health service,"18 Hart St, New Britain, CT 06052, United States","M658+WC New Britain, Connecticut, USA",http://libertyibh.com/,+1 860-357-4934,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOkC3F3yn4FdAuPls9jZgUAWvsY6MEHHtqzjirw=w408-h462-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:29.662Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Starling+Physicians+Infusion+Center+Wethersfield/data=!4m7!3m6!1s0x89e64d843fce65f7:0x3f164255413e9a61!8m2!3d41.6869098!4d-72.654291!16s%2Fg%2F1vlk2l72!19sChIJ92XOP4RN5okRYZo-QVVCFj8,Starling Physicians Infusion Center Wethersfield,5.0,1,Medical Center,"1260 Silas Deane Hwy # 106, Wethersfield, CT 06109, United States","M8PW+Q7 Wethersfield, Connecticut, USA",https://www.starlingphysicians.com/infusion-centers/,+1 860-246-6647,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V4nh6wrEFWOXLH4u5L2SXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.0983&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:32.457Z,,,,,,,,,,,
https://www.google.com/maps/place/Local+Infusion/data=!4m7!3m6!1s0x89e7ade8cc7ba1b9:0xe31c994a77b1b060!8m2!3d41.7520276!4d-72.7163957!16s%2Fg%2F11w8dhx5r9!19sChIJuaF7zOit54kRYLCxd0qZHOM,Local Infusion,5.0,9,Medical clinic,"18 Kane St unit a, West Hartford, CT 06119, United States","Q72M+RC West Hartford, Connecticut, USA",https://www.mylocalinfusion.com/,+1 860-891-6742,Closes soon ⋅ 8 pm ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NQM4Yr3yDe9Q2VwZkigS8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.01547&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:37.560Z,,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,,,
https://www.google.com/maps/place/Regenerative+Solutions/data=!4m7!3m6!1s0x89e7b393a8c8b941:0xb70035f4bc4654e6!8m2!3d41.6671317!4d-72.7869408!16s%2Fg%2F11s1q28t98!19sChIJQbnIqJOz54kR5lRGvPQ1ALc,Regenerative Solutions,,,Medical clinic,"17 Cedar St, New Britain, CT 06052, United States","M687+V6 New Britain, Connecticut, USA",http://regensolutionsct.com/,+1 860-832-8625,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PHD-yUGk7PN0tXHs_COhtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.963356&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:42.319Z,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–6 pm,Closed,,,
https://www.google.com/maps/place/CMHA+Outpatient+Behavioral+Health/data=!4m7!3m6!1s0x89e7b3b9b39dd50f:0xfde6e395e24e97a0!8m2!3d41.6674414!4d-72.7813853!16s%2Fg%2F1tfxz1nx!19sChIJD9Wds7mz54kRoJdO4pXj5v0,CMHA Outpatient Behavioral Health,2.7,13,Mental health service,"233 Main St 3rd Floor, New Britain, CT 06051, United States","M689+XC New Britain, Connecticut, USA",http://www.cmhacc.org/,+1 860-224-8192,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ulPL73v-QURFW1U6Sq0Ppw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.09839&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:47.172Z,LGBTQ+ friendly,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,9 am–1 pm,,,
"https://www.google.com/maps/place/Safe+Passages,+LLC/data=!4m7!3m6!1s0x89e7b3fa1bf967e9:0xed7bd1659b4e6918!8m2!3d41.6669379!4d-72.7846523!16s%2Fg%2F11h9pdcfsw!19sChIJ6Wf5G_qz54kRGGlOm2XRe-0","Safe Passages, LLC",5.0,96,Mental health service,"114 W Main St Suite 310, New Britain, CT 06051, United States","M688+Q4 New Britain, Connecticut, USA",http://www.safepassagesct.net/,+1 860-357-3001,,https://lh3.googleusercontent.com/p/AF1QipPaETGtSC4yibNSbHMlPimXF0rLAQ_mOk0asgWW=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:52.347Z,LGBTQ+ friendly,,,,,,,,,,
https://www.google.com/maps/place/Connecticut+Children%27s+Specialty+Care+%26+Infusion+Center/data=!4m7!3m6!1s0x89e7af60cc2c26bf:0x238bf3abb1125c5f!8m2!3d41.7251352!4d-72.8038303!16s%2Fg%2F11hz6crzwj!19sChIJvyYszGCv54kRX1wSsavziyM,Connecticut Children's Specialty Care & Infusion Center,5.0,2,Pediatric clinic,"10 Birdseye Rd, Farmington, CT 06032, United States","P5GW+3F Farmington, Connecticut, USA",https://www.connecticutchildrens.org/about-us/locations/specialty-care-center-10-birdseye-road-farmington/,+1 860-545-9000,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPIu66ckN6kSmh1ykWRBgIXIV3I33hHiFyCbbLe=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:06:57.188Z,,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Scalp+micro+pigmentation+%28Evolution+SMP%29/data=!4m7!3m6!1s0x89e7b33e1eb5c115:0xe99d7d903693a0c3!8m2!3d41.6725181!4d-72.7864968!16s%2Fg%2F11krrjmf64!19sChIJFcG1Hj6z54kRw6CTNpB9nek,Scalp micro pigmentation (Evolution SMP),5.0,24,Hair replacement service,"176 High St, New Britain, CT 06051, United States","M6F7+2C New Britain, Connecticut, USA",https://evolutionsmp.my.canva.site/,+1 475-444-9109,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO-NWLSTG9cNhDcPz0UXKoVpKrBaxAQZ6HupPrP=w425-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:07:02.183Z,Identifies as Latino-owned,9 am–3:30 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Healogics,+LLC/data=!4m7!3m6!1s0x89e7b33b2633773f:0x217a10e65756b833!8m2!3d41.6612713!4d-72.788424!16s%2Fg%2F11vqhppvhw!19sChIJP3czJjuz54kRM7hWV-YQeiE","Healogics, LLC",,,Medical clinic,"5 Highland St, New Britain, CT 06050, United States","M666+GJ New Britain, Connecticut, USA",https://www.healogics.com/find-wound-care-center/the-hospital-of-central-connecticut-at-new-britain-general-and-bradley-memorial/,+1 860-224-5193,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r7Kq9v99-UaOQhs9RSfEIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.38327&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:07:06.909Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Shared+Strength/data=!4m7!3m6!1s0x89e7b347849ef167:0x1182e6ac62991669!8m2!3d41.6903449!4d-72.7788971!16s%2Fg%2F11ybnr_p1s!19sChIJZ_GehEez54kRaRaZYqzmghE,Shared Strength,,,Psychotherapist,"67 Oneida St, New Britain, CT 06053, United States","M6RC+4C New Britain, Connecticut, USA",https://www.shared-strength.com/,+1 860-506-7877,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZpvwqH9WagvRmB6hgsfw7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.89917&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:07:09.556Z,,,,,,,,,,,
https://www.google.com/maps/place/Starling+Physicians+New+Britain/data=!4m7!3m6!1s0x89e7b3ec20ae94f1:0x85bd72e984bc8ce3!8m2!3d41.647911!4d-72.7868837!16s%2Fg%2F1tnctybg!19sChIJ8ZSuIOyz54kR44y8hOlyvYU,Starling Physicians New Britain,2.4,58,Medical Center,"300 Kensington Ave, New Britain, CT 06051, United States","J6X7+56 New Britain, Connecticut, USA",http://www.starlingphysicians.com/,+1 860-224-6200,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZvQUNiyu11EUXMfmymwy1gNTvnztgKBrO6XveRFbPVcRyDt3AJgn7RBhxCUCM5mZWuyKGxh53B2O9MnocCzzuSSpts6eYKxgOz7BQ_c7rL33d4o_p9RoTlHCkKLe3QpCJyuGw=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:07:14.910Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Young+Adult+Assertive+Community+Treatment+Team/data=!4m7!3m6!1s0x89e7b31a79b8584d:0x8011228437b26750!8m2!3d41.6602467!4d-72.7835129!16s%2Fg%2F11gh639sg0!19sChIJTVi4eRqz54kRUGeyN4QiEYA,Young Adult Assertive Community Treatment Team,,,Mental health clinic,"5 Hart St, New Britain, CT 06052, United States","M668+3H New Britain, Connecticut, USA",,+1 860-229-4850,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OzHt3I4kK7t_l2MpsU6ISA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.15265&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:07:19.813Z,,8 am–12 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–12 pm,,,
