placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Cortez+Lawn+Care+Services/data=!4m7!3m6!1s0x632322affc9b0ae7:0x71e919f815217fd!8m2!3d35.06542!4d-85.2497068!16s%2Fg%2F11sgkbpds0!19sChIJ5wqb_K8iI2MR_RdSgZ-RHgc,Cortez Lawn Care Services,5.0,9,Lawn care service,"2441 Glass St, Chattanooga, TN 37406, United States","3Q82+54 Chattanooga, Tennessee, USA",http://www.ydbk.co/123303,+1 423-645-0344,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1dcUBiApcAZLLpOzQz6qHT3PuIFUeUEGtGCH_lsh8lFoVjzFZpviCQHU2XFJqU9X_qTcAN87t92OsV5ocQcbLT_RA6HJxqY9DWlZHSLjxOQCVQQLyCww6mNcLZ_MC3oe7LJg=w408-h506-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:51:34.547Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Metro+Lawn+Care/data=!4m7!3m6!1s0x8860617f02dc986b:0xfec5de371469c727!8m2!3d35.0714108!4d-85.1920655!16s%2Fg%2F1td016ck!19sChIJa5jcAn9hYIgRJ8dpFDfexf4,Metro Lawn Care,4.1,22,Lawn care service,"4877 Geminus Dr, Chattanooga, TN 37416, United States","3RC5+H5 Chattanooga, Tennessee, USA",,+1 423-894-9896,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEm_BxXpWbGbSHG3bH8Yf_Wkg9_TrOFBRCLuTOPpsQeCSHJX3sChCgPeSfbWq_pvunFMB6SCy6XBZQw-axfi8KRI-u-2u2K9yj8dXTI3stGzn03LoqS42oLCLfOyaHeiQJc_-rv2A=w408-h306-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:51:39.563Z,,,,
https://www.google.com/maps/place/Bosque+Design+and+Build/data=!4m7!3m6!1s0x88605f151781b2fd:0x70fc325472186db4!8m2!3d35.1050417!4d-85.2960023!16s%2Fg%2F11z3p30cwy!19sChIJ_bKBFxVfYIgRtG0YclQy_HA,Bosque Design and Build,5.0,12,Landscape designer,"3113 Greenwich Ave, Chattanooga, TN 37415, United States","4P43+2H Chattanooga, Tennessee, USA",https://bosquechattanooga.com/,,"Open · Closes 7 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSxeTw_WqUptlygew-7Ryuk2krOAhaj30BNPb0wm3m0lrqgJ5uiM5SNddLcjWdf8Y_e6b7tLwCPMFKWZr5H-vqEqxYiZUU75ZnLbzbKjPUl8WduypaC91cXgLuxZstNgy-jGG9AhHMZYBq=w408-h532-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:51:44.311Z,,,,
https://www.google.com/maps/place/Full+Circle+Land+Design/data=!4m7!3m6!1s0x8860674832769bcf:0x7252d09519ca920a!8m2!3d35.0971654!4d-85.1322905!16s%2Fg%2F11dzswkvpg!19sChIJz5t2MkhnYIgRCpLKGZXQUnI,Full Circle Land Design,5.0,74,Landscape designer,,,http://fullcirclelanddesign.com/,+1 423-385-4955,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEM5t0zjBZ60ogthGJrn13xQ4uiS5np_qNwebcMrToL5aD0G6bpfw7N8jDOHBVpIB-dtEa2ly2bzPpyGoW7m84heEAYkp9AOnxTl3KyozldEqqeUdQZx1UBymR_hrwMpt7mt8V9=w408-h271-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:51:49.119Z,,,,
https://www.google.com/maps/place/Lumberjacks+Tree+Service/data=!4m7!3m6!1s0x8860621805aed8d7:0x2a8d0ff79285a7ee!8m2!3d35.0802316!4d-85.2205164!16s%2Fg%2F1ydpvb05b!19sChIJ19iuBRhiYIgR7qeFkvcPjSo,Lumberjacks Tree Service,4.9,692,Tree service,"4165 Bonny Oaks Dr, Chattanooga, TN 37406, United States","3QJH+3Q Chattanooga, Tennessee, USA",https://www.yourchattanoogatreeservice.com/,+1 423-760-8733,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF86zqNnudEwch9srsywa53Ngx2B72PSvuoCxdExFRfF0iQzLS8AsQeK4SicttQCzEdlvLaP6KjH0GMIe7vH1OGV9R2TvlelEZAfQnJibv6ASzaxXk0snxyxIXkGIEvij1SJoUYwA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:51:54.105Z,,,,
https://www.google.com/maps/place/Big+Woody%27s+Tree+Service/data=!4m7!3m6!1s0x886065466c689631:0xb7098e1bf47f55bf!8m2!3d35.0498923!4d-85.1989931!16s%2Fg%2F1td61g90!19sChIJMZZobEZlYIgRv1V_9BuOCbc,Big Woody's Tree Service,4.8,308,Tree service,"5924 Quintus Loop, Chattanooga, TN 37421, United States","2RX2+XC Chattanooga, Tennessee, USA",https://www.bigwoodystreeservice.com/,+1 423-510-9663,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP4IWmtommfOjjPGvWHUAETwD3idVzP3j5rJ5spRkK-kfGg1V7uH8zt4kcqgrGP4__H9RIIEcmSP0X5CPN8luXVp4Y5R8dOat-_E37lPJ3keXP1xC5x6EggwevzSgldOat9suaJd4M-hHT=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:51:58.987Z,,,,
https://www.google.com/maps/place/Tree+Worx/data=!4m7!3m6!1s0x88605e7371315555:0x5088013d5a0c7556!8m2!3d35.0730885!4d-85.2667872!16s%2Fg%2F11hckqw7nc!19sChIJVVUxcXNeYIgRVnUMWj0BiFA,Tree Worx,4.9,516,Tree service,"2609 Belle Arbor Ave, Chattanooga, TN 37406, United States","3PFM+67 Chattanooga, Tennessee, USA",https://treeworxllc.com/,+1 423-451-6388,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHno7JkaeC93aa3u-MZ1MEAINXqucxTlUnICLU0aE9tB9vhveUslEK3sLf1CUvVhm34z_nTdI6Mm8zbfTZ8k3wuhGPbsc5hladgiTFUlkppZ4EVMkfCSPRpvGUqfLu8Zoh9Do6V=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:04.449Z,,,,
https://www.google.com/maps/place/GroGreen+Inc./data=!4m7!3m6!1s0x8860617addcd244f:0xd55a2c922eedc08a!8m2!3d35.0823014!4d-85.086313!16s%2Fg%2F1tlqqqgf!19sChIJTyTN3XphYIgRisDtLpIsWtU,GroGreen Inc.,4.8,507,Lawn care service,,,https://www.grogreentn.com/,+1 423-344-4555,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzmAwUFE0M2xkpFBbkIHRnS9WyuWQ0rvDU-RUnXB-LLifmcZuPmDyKo-73DtiKDg1lsssVMTCryG5IUAZIvhjnsk_C0VggbsGdtzPI59I-k6-PTanw8mrnVziWspUrVv4WDn3k4I1ieNU=w426-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:09.167Z,,,,
"https://www.google.com/maps/place/Grass+%26+More+Outdoor+Services,+Inc./data=!4m7!3m6!1s0x886064f50bd4eb31:0x61b9a2d91be1c316!8m2!3d35.0039013!4d-85.1471745!16s%2Fg%2F1q2w463vv!19sChIJMevUC_VkYIgRFsPhG9miuWE","Grass & More Outdoor Services, Inc.",5.0,63,Landscaper,"8153 E Brainerd Rd, Chattanooga, TN 37421, United States","2V33+H4 Chattanooga, Tennessee, USA",http://grassandmoreoutdoor.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb_chatt,+1 423-802-3194,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbSumtsakntS_PbJ134DFRVBSYR8hPlnLzNuIpguoVUQSipGUCgCtslFM1_2vK4erZq35QZBqmOkNunrGge6TCYsHiZBIzyis6emDcIMaiwPfIuFXRv2lrWMPBZX1D_LKpzP3vjG3Lu4T5=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:14.135Z,,,,
https://www.google.com/maps/place/MYW+Landscape+and+Excavation/data=!4m7!3m6!1s0x8860871eb8dec861:0x61f2bb5d2d9e94cf!8m2!3d35.1155996!4d-85.0782151!16s%2Fg%2F11w29g05ff!19sChIJYcjeuB6HYIgRz5SeLV278mE,MYW Landscape and Excavation,4.9,66,Landscaper,"5909 Mountain Pass Dr, Ooltewah, TN 37363, United States","4W8C+6P Ooltewah, Tennessee, USA",https://www.mywlandscapeandexcavation.com/,+1 423-802-9491,"Open 24 hours

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_eJuJiSEpJhJFBQhimrOZrbNI8dmEydv4m90-VAR24G9BGiCRrqMRONFrMplIp00aU9bdzbWBmlnwjf0kmlccHb4JzXug4hnHgTnEI5_zEi-a7glOU12OE94eKS-PokwkN2eKuo0nr4Y6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:19.134Z,,,,
https://www.google.com/maps/place/River+city+landscaping/data=!4m7!3m6!1s0x85e697791d343d6f:0xa194b429a8072631!8m2!3d35.1971284!4d-85.2089615!16s%2Fg%2F11sz53yr_3!19sChIJbz00HXmX5oURMSYHqCm0lKE,River city landscaping,5.0,25,Landscape designer,,,http://rclchatt.com/,+1 423-443-5877,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQvDstZDWFNTdzTAcW_Tmvq0IgxBapCzPMFxRJhSz3NfIHlfpedUd0YBr_hZHXw3tr5yzqTiFjDLVhMERnB89Q5P4Wi786aftZwrAbRBbyBPlVF-Y6191ehBAF61CGcFk_RB9PFWZmJm4Z=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:23.751Z,,,,
https://www.google.com/maps/place/Cowart+Mulch+Products+Inc/data=!4m7!3m6!1s0x8860608e275837b3:0xedb1e1035c8bc2d6!8m2!3d35.067464!4d-85.258386!16s%2Fg%2F11bwpk42cz!19sChIJszdYJ45gYIgR1sKLXAPhse0,Cowart Mulch Products Inc,4.8,13,Mulch supplier,"1800 Daisy St, Chattanooga, TN 37406, United States","3P8R+XJ Chattanooga, Tennessee, USA",http://cowartmulch.com/,+1 423-760-8122,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tiRZYNzYexE1uC48gp_xlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.7804&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:28.709Z,,,,
"https://www.google.com/maps/place/Earthscapes,+Inc./data=!4m7!3m6!1s0x8860607ad6af4d81:0xa12537a4129a9dcc!8m2!3d34.9864919!4d-85.3926472!16s%2Fg%2F119vznq_5!19sChIJgU2v1npgYIgRzJ2aEqQ3JaE","Earthscapes, Inc.",4.7,71,Landscaper,"1241 Birmingham Hwy, Chattanooga, TN 37419, United States","XJP4+HW Chattanooga, Tennessee, USA",http://www.earthscapessolutions.com/,+1 423-855-8170,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh5ZkJJTp6zORnuv0f9jJJEWTaHYceXzPX8O1OrCRkT7rlVsUknZ7b6NT7Sm5UCFEyAuDbPaJv4j52AVkqrNc2zLg6Xz5X3BfqsveBp-K0fng3YZZEZsyunkfY1QNjSFdUvGWl=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:33.647Z,,,,
https://www.google.com/maps/place/Allscapes+Lawn+Care+%26+Landscaping/data=!4m7!3m6!1s0x886067a956824053:0x57d48a8a0a992526!8m2!3d35.0531006!4d-85.1283295!16s%2Fg%2F11fjx9ymm6!19sChIJU0CCVqlnYIgRJiWZCoqK1Fc,Allscapes Lawn Care & Landscaping,4.5,52,Irrigation equipment supplier,,,https://mulchingchattanooga.com/,+1 423-432-8684,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSAbsRS7-JIWhnPflO93e9Z1VaEfekzibTkm6WRtd-KXjwSLD0g4q3a8407fjbIngMDNcHf6DbGhBJbiggDPfAM5ziYomxrRt_PP_-U_jqDiI-PVehpDyY0X272kLxvFEIN2o=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,9 am–5 pm,10 am–3 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:38.403Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Rain+Dance+Irrigation+and+Lighting/data=!4m7!3m6!1s0x886061a85a85cf0d:0x7358fbbc47c3a170!8m2!3d35.0790724!4d-85.221894!16s%2Fg%2F113gs9j5g!19sChIJDc-FWqhhYIgRcKHDR7z7WHM,Rain Dance Irrigation and Lighting,4.5,15,Lawn sprinkler system contractor,"3964 Churchill Rd, Chattanooga, TN 37406, United States","3QHH+J6 Chattanooga, Tennessee, USA",https://www.raindanceps.com/,+1 423-698-4902,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVS5mJsC0ZHR302jxAeO7V2Fr7NNSF3MfhgYrnkc_2DYfS0qEORVcbLZDGjTEAtzyvUwvDhZZcEjqaF956xfjDtwa9fBbptq4o4OsblwuAn4m8aMk-7LDGCkTLmyihmprW8c8j=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:43.173Z,,,,
https://www.google.com/maps/place/Stoneworx+Landscape+Supply/data=!4m7!3m6!1s0x886063d2b92f11ef:0x18610c2e6684632f!8m2!3d35.1077027!4d-85.149402!16s%2Fg%2F11w3gs0cc3!19sChIJ7xEvudJjYIgRL2OEZi4MYRg,Stoneworx Landscape Supply,4.6,32,Landscaping supply store,"5509 TN-58, Chattanooga, TN 37416, United States","4V52+36 Chattanooga, Tennessee, USA",https://www.swlandscapesupply.com/,+1 423-591-9679,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKk91lAeXR1rpsLr5L3odGs3O-N0V35n2Db9gl0RHhRfgA6h6BRzgHbUGE_2KKj3vEyw00TAOMoHZYIiOPIexaQM9saPe7NKJb1Cd-Sc9mHKi6IijEFSOb1LXVCYeGsHTqj7U=w533-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:48.242Z,· Delivery,,,
"https://www.google.com/maps/place/Groundscape+Concepts/@35.0802149,-85.2459615,17z/data=!3m1!4b1!4m6!3m5!1s0x88606058d1090cff:0x3747a548225e4cc8!8m2!3d35.0802149!4d-85.2459615!16s%2Fg%2F11gd129wr6",Groundscape Concepts,3.7,3,Landscaping supply store,"2001 Sims St, Chattanooga, TN 37406, United States","3QJ3+3J Chattanooga, Tennessee, USA",https://www.groundscapeconcepts.com/,+1 423-622-4297,Open · Closes 5 pm,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:52:55.138Z,· Delivery,,,
https://www.google.com/maps/place/Outdoor-Inc/data=!4m7!3m6!1s0x88608bd27988dd69:0xa4c4c01e925c2e4d!8m2!3d35.1746864!4d-85.2068093!16s%2Fg%2F12641xn0s!19sChIJad2IedKLYIgRTS5ckh7AxKQ,Outdoor-Inc,4.9,101,Landscaper,"6960 Outdoor Ln, Hixson, TN 37343, United States","5QFV+V7 Hixson, Chattanooga, TN, USA",https://www.getoutdoorinc.com/,+1 423-618-0345,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeyrViyBUzNlWcwFxAVHVkmwlV4jb9Ky9UV3lQTh9_MAPpUGQHa6KKapEpU8frTYZ_HVETQiH0nzLV64RD6h2rAa1hsi-wL4XIyAWipNLX4No6rMbQePhxyWaIpeb5Onx2Fqp-Fw=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:00.202Z,,,,
https://www.google.com/maps/place/T.+Owen+Henshaw+Construction/data=!4m7!3m6!1s0x98542048e19f3fb:0xc208ab3f7d694609!8m2!3d32.9523204!4d-83.1940624!16s%2Fg%2F11x0n5r99n!19sChIJ-_MZjgRChQkRCUZpfT-rCMI,T. Owen Henshaw Construction,5.0,24,Custom home builder,,,https://henshawconstruction.com/,+1 423-760-3664,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1HEHjafqBI264QiAZduILLUTSD2GAvTODkJkmGOyooCB2IR1Dn1NaK6xsBEMWYuL2yoVtgVPSNh0mj59yEv3alHaIsVXczoL-3v8GWRIkwcyfQG73MoM2c7SlymskRkmkgelhPNpevXf6=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:04.871Z,,,,
https://www.google.com/maps/place/All+Season+Tree+Service/data=!4m7!3m6!1s0x88606143c03dc34d:0x29711c02f5995d5c!8m2!3d35.0510411!4d-85.2703683!16s%2Fg%2F11vqmzgg0g!19sChIJTcM9wENhYIgRXF2Z9QIccSk,All Season Tree Service,5.0,41,Tree service,"1003 N Hickory St, Chattanooga, TN 37406, United States","3P2H+CV Chattanooga, Tennessee, USA",https://allseasontreeservicetn.com/?utm_campaign=gmb,+1 423-454-3220,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoU-2Xw82nEFzHYRohSowryAwWQOBJH6TXPz1OaPLLrBWYn0g7sC_13Ygd0qxMrkrZg2sSJhW9Rp34cKrj5nPeRDketya_WtjmPc3PtxYH3ByUKHP7S_xJ1tryLD7UcsMxWNby=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:09.805Z,,Identifies as Latino-owned,,
https://www.google.com/maps/place/America%27s+Gardens/data=!4m7!3m6!1s0x8860f5502009e9eb:0x52fda8902b66cf1c!8m2!3d35.1342931!4d-85.2815602!16s%2Fg%2F1th87vvx!19sChIJ6-kJIFD1YIgRHM9mK5Co_VI,America's Gardens,4.8,216,Garden center,"4637 Dayton Blvd, Chattanooga, TN 37415, United States","4PM9+P9 Chattanooga, Tennessee, USA",http://www.amgardens.com/,+1 423-870-5000,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFktjWQ5eLiK7zgOvHvhXeMa9Jqnx5MMlgHl-eiGVdum13bZ5cjMYMFDomhWaSluUuCqPnOkH5Vr-Fd9aWCsaHFrjZaiVlNzTI-rPrOT9WdRhxnysWvoLOQnQKsXKr-t6VssZCW=w408-h408-k-no,true,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,1–4 pm,10:30 am–4 pm,10:30 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:15.062Z,· In-store shopping · In-store pick-up · Delivery,LGBTQ+ friendly,,
https://www.google.com/maps/place/Do+It+All+Landscaping/data=!4m7!3m6!1s0x6206486b8b9f9845:0x81cee7d1d5813a04!8m2!3d35.0548235!4d-85.2597765!16s%2Fg%2F11ss1khv47!19sChIJRZifi2tIBmIRBDqB1dHnzoE,Do It All Landscaping,5.0,21,Landscaper,,,https://www.wedoitalllandscaping.com/,+1 423-803-8578,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnrOiydAp0muEAu2CJyttBstzdgjGHh8iamy5paYNYNMCVYsPNj-n7TmBbPzQKrzdFj3KaLhRa8Z2nAeZoXL6-8qd4YMNVL-0V4pe1xId_DX9fG_ymwNL8MPntOnM4klxPUMiv=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:19.802Z,,,,
https://www.google.com/maps/place/Wysong+Tree+Service/data=!4m7!3m6!1s0x886061217ff731bf:0x7eeeea6248b7dcae!8m2!3d35.0686124!4d-85.2238228!16s%2Fg%2F11j8pyt4g6!19sChIJvzH3fyFhYIgRrty3SGLq7n4,Wysong Tree Service,4.4,45,Tree service,"3429 Lightfoot Mill Rd, Chattanooga, TN 37406, United States","3Q9G+CF Chattanooga, Tennessee, USA",https://www.wysongtreeservice.com/,+1 423-227-2533,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEX3a2ZrYlsbAHTP1ZSnB5tVJ9EemQ8nI0aYIOH0wmnBSuvn6l-XlfcreG9BGNit4TAX6S0TYiOvSu06ovkPbfj0UFweoXya97sWiQxzX0V5F-RWXdWqkfphgM4qac8TyT_MdkQaA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:24.699Z,,,,
https://www.google.com/maps/place/Rashaad%27s+Exotic+Landscaping+LLC/data=!4m7!3m6!1s0x61cd814ad517d4df:0x61fa80f2be6ec78c!8m2!3d35.0162454!4d-85.2597765!16s%2Fg%2F11xgj5gm80!19sChIJ39QX1UqBzWERjMduvvKA-mE,Rashaad's Exotic Landscaping LLC,5.0,29,Lawn care service,,,http://www.rashaadsexoticlandscaping.com/,+1 423-227-7488,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCgpf6HxK290bnKAUttCnQNJ-jNDiA43rF5j22MA6ExfVX15pSaNlnrC5zk0_ZP55ZZ-MkZd3SJNmASjN9RKXpadw6ajGnAW9c8DLVeozOLWbyMIl8fYU56ScS1yT9sKivxfE5vMjmw7LN=w408-h873-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:29.524Z,,,true,
https://www.google.com/maps/place/APHIX/data=!4m7!3m6!1s0x88606308268817c5:0x21dba63fbe8210f5!8m2!3d35.0740982!4d-85.1745156!16s%2Fg%2F11x5jxnjbb!19sChIJxReIJghjYIgR9RCCvj-m2yE,APHIX,4.9,10,Landscaper,"6308 Bonny Oaks Dr, Chattanooga, TN 37416, United States","3RFG+J5 Chattanooga, Tennessee, USA",https://aphix.com/,+1 423-886-9962,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwo-KwPy0F8U4jCGxyd5xY7IKrmlFOxHm2JQ0Ey2K9WlZoWDMDja3R2smVY690bjusuxbWYwDULdIq0rvLBDaQfyfpYgq2GPoXzr_opVpOn4dngnipyYTFtYDkeDR8hD-K_oZ6SpcVe9k=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:53:32.260Z,,,,
