placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Community+Free+Clinic/data=!4m7!3m6!1s0x88626cac0bf58587:0x11dc70e281ac46bf!8m2!3d34.720503!4d-86.5846837!16s%2Fg%2F1tf036b5!19sChIJh4X1C6xsYogRv0asgeJw3BE,Community Free Clinic,4.4,59,Medical clinic,"410 Sivley Rd SW, Huntsville, AL 35801, United States","PCC8+64 Huntsville, Alabama, USA",http://www.hsvfreeclinic.org/,+1 256-533-2910,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uUrEWCiSACBAcRbFIVeyHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.2241&pitch=0&thumbfov=100,false,Closed,Closed,9 am–7 pm,9 am–3 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:31.897Z,,,,
"https://www.google.com/maps/place/North+Alabama+ENT+Associates,+P.C./data=!4m7!3m6!1s0x88621354deaf35f3:0x78ed15711377c210!8m2!3d34.7217342!4d-86.5918347!16s%2Fg%2F1tff3s1w!19sChIJ8zWv3lQTYogREMJ3E3EV7Xg","North Alabama ENT Associates, P.C.",4.7,818,Otolaryngology clinic,"1963 Memorial Pkwy SW Suite 5, Huntsville, AL 35801, United States","PCC5+M7 Huntsville, Alabama, USA",https://nalent.com/?utm_source=GBP_huntsville&utm_medium=organic,+1 256-536-9300,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPKN38Hc2IoeVIAzeQSClO0sm0pMaIm6KLK8nx0=w522-h240-k-no,true,Closed,"8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:36.957Z,,,,
https://www.google.com/maps/place/The+Eye+Center+Surgeons+and+Associates/data=!4m7!3m6!1s0x88626b51a5eed843:0xb421afa2376ebc2a!8m2!3d34.7350867!4d-86.5872439!16s%2Fg%2F1tmgd4ll!19sChIJQ9jupVFrYogRKrxuN6KvIbQ,The Eye Center Surgeons and Associates,4.8,1012,Ophthalmology clinic,"401 Meridian St N STE 200, Huntsville, AL 35801, United States","PCP7+24 Huntsville, Alabama, USA",http://eyecentersurgeons.com/,+1 256-705-3937,"Closed ⋅ Opens 7:30 am Mon

Updated by others 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMBeq8mVepi6mRKo67pSPH7C6cwIsVnzTcwo7lz=w420-h240-k-no,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:42.397Z,,,,
https://www.google.com/maps/place/Huntsville+Hospital+Heart+Center+Cardiothoracic+Surgeons/data=!4m7!3m6!1s0x88626d24529312f9:0x5caf33d4a727f88a!8m2!3d34.7206953!4d-86.5820748!16s%2Fg%2F11r2rz9ndv!19sChIJ-RKTUiRtYogRivgnp9Qzr1w,Huntsville Hospital Heart Center Cardiothoracic Surgeons,4.9,211,Specialized clinic,"201 Sivley Rd SW UNIT 300, Huntsville, AL 35801, United States","PCC9+75 Huntsville, Alabama, USA",https://www.theheartcenter.md/locations/cardiothoracic-surgeons,+1 256-536-5594,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZGFmHM5B2LVHeaDcpTzpjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.05305&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:47.269Z,,,,
https://www.google.com/maps/place/Huntsville+Hospital+Physician+Care+at+Hampton+Cove/data=!4m7!3m6!1s0x88621192f93e3d3b:0x6910a0693c40f458!8m2!3d34.6581036!4d-86.4905307!16s%2Fg%2F1tflgz78!19sChIJOz0--ZIRYogRWPRAPGmgEGk,Huntsville Hospital Physician Care at Hampton Cove,4.7,262,Family practice physician,"262 Sutton Rd, Owens Cross Roads, AL 35763, United States","MG55+6Q Owens Cross Roads, Alabama, USA",https://www.huntsvillehospital.org/physician-care-at-hampton-cove,+1 256-265-0350,"Closed ⋅ Opens 7 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2Frx09_xUdrwqO8zx9mUA96t32wK_Bp_96O-RetGVmAaKftZTeFdmg5Wykfi3gpcpqoL0cgTESr6uE9KinVLZpn0ZyasfNS-0-dlGJ1HjTniZWGAEH5Rdfk1OARZHcCBXq7W22g=w408-h306-k-no,true,Closed,"7 am–12 pm, 1–4:30 pm","7 am–12 pm, 1–4:30 pm","7 am–12 pm, 1–4:30 pm","7 am–12 pm, 1–4:30 pm","7 am–12 pm, 1–4:30 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:02.088Z,,,,
https://www.google.com/maps/place/American+Family+Care+Hampton+Cove/data=!4m7!3m6!1s0x886211937705f7e7:0x9c7297a827c446c7!8m2!3d34.6594293!4d-86.4845704!16s%2Fg%2F1tc_xb2z!19sChIJ5_cFd5MRYogRx0bEJ6iXcpw,American Family Care Hampton Cove,4.4,1287,Urgent care center,"410 Sutton Rd, Owens Cross Roads, AL 35763, United States","MG58+Q5 Owens Cross Roads, Alabama, USA",https://www.afcurgentcare.com/hampton-cove/?utm_source=GMB&utm_medium=organic&utm_campaign=HamptonCove,+1 256-424-8200,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOUF8A9wXXp9aVc9Ez-D_IrRHs8xSdyk09uI4gG=w408-h346-k-no,true,8 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:07.278Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Johnson+and+Hayes+Physical+Therapists/data=!4m7!3m6!1s0x886211f62dfed423:0xff5571ff4f46a308!8m2!3d34.6635647!4d-86.4851609!16s%2Fg%2F11s5vy1vjb!19sChIJI9T-LfYRYogRCKNGT_9xVf8,Johnson and Hayes Physical Therapists,5.0,94,Physical therapist,"6501 US-431 Ste C, Owens Cross Roads, AL 35763, United States","MG77+CW Owens Cross Roads, Alabama, USA",https://www.johnsonandhayes.com/,+1 256-824-9100,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOuRpC4EpMfcbotZmkXFQ-kIoU7dRCTLNUbXITc=w408-h544-k-no,true,Closed,9 am–6 pm,7 am–4 pm,9 am–6 pm,7 am–4 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:18.859Z,,,,
https://www.google.com/maps/place/The+Orthopaedic+Center/data=!4m7!3m6!1s0x8862110cb0bf3e07:0x2f05ebad2d0e6dca!8m2!3d34.6596283!4d-86.481343!16s%2Fg%2F11kb_kfxmh!19sChIJBz6_sAwRYogRym0OLa3rBS8,The Orthopaedic Center,4.9,345,Orthopedic clinic,"6707 US-431 #101, Owens Cross Roads, AL 35763, United States","MG59+VF Owens Cross Roads, Alabama, USA",http://www.visittoc.com/,+1 256-210-1380,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEDG1n4emze8CKTJ4zjEVR141EdjHxa6QGRpJI2TISFaVkac2-2Xn8YfevDYFg9KvZAag-GaDPbYuGUDBVuE49NtB7CXNjshpaxIPfeTUmd3ze0SVON08lK4kzcQ8758plaESBMMokWfA3=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:23.705Z,,,,
https://www.google.com/maps/place/Curis+Pain+and+Wellness/data=!4m7!3m6!1s0x88621152c81ac23d:0xe643049e631659a6!8m2!3d34.6576313!4d-86.4805814!16s%2Fg%2F11f6nrpvts!19sChIJPcIayFIRYogRplkWY54EQ-Y,Curis Pain and Wellness,4.0,19,Family practice physician,"6727 US-431 Ste L, Owens Cross Roads, AL 35763, United States","MG59+3Q Owens Cross Roads, Alabama, USA",http://www.curispainandwellness.com/,+1 256-489-2870,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPyQVBpbOZlxB71G7ZMidmw4_MaLC__hhKXSl0t=w408-h724-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:28.764Z,,,,
"https://www.google.com/maps/place/Results+Physiotherapy+Owens+Cross+Roads,+Alabama+-+Hampton+Cove/data=!4m7!3m6!1s0x8862119377060191:0xdf17be43aa782775!8m2!3d34.6593514!4d-86.4875529!16s%2Fg%2F1ptyy70g6!19sChIJkQEGd5MRYogRdSd4qkO-F98","Results Physiotherapy Owens Cross Roads, Alabama - Hampton Cove",4.8,95,Physical therapy clinic,"324 Sutton Rd STE B, Owens Cross Roads, AL 35763, United States","MG56+PX Owens Cross Roads, Alabama, USA",https://www.resultspt.com/owens-cross-roads-alabama-hampton-cove?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 256-288-0045,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOa8QwRrPb8W9ExjwrgtwKKHlxs5rpsobeBf1w8=w428-h240-k-no,true,Closed,7 am–4 pm,8:30 am–5:30 pm,7 am–4 pm,8:30 am–5:30 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:33.783Z,,,,
https://www.google.com/maps/place/Alabama+Dermatology+and+Skin+Specialists/data=!4m7!3m6!1s0x8862134ba97761d3:0xc76bc2c26596b165!8m2!3d34.6724802!4d-86.5372062!16s%2Fg%2F11pzkns695!19sChIJ02F3qUsTYogRZbGWZcLCa8c,Alabama Dermatology and Skin Specialists,4.8,637,Dermatologist,"2045 Cecil Ashburn Dr SE # 201, Huntsville, AL 35802, United States","MFC7+X4 Huntsville, Alabama, USA",https://www.alderm.com/,+1 256-925-3376,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobq_YhMHzeGNuppAp0ZL4Rjiph5yO_fdJMwawQrAqeMl46R7BtCBjZwCKlt4cDQpgGG59UyRsyodqEi7R7PEMGM3BeXdlgY_CeCG0vkmTqhX5_JuTNF7uTTlqYxgj_8i_N5o1A4w=w493-h240-k-no,true,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:38.769Z,,,,
https://www.google.com/maps/place/Clearview+Cancer+Institute/data=!4m7!3m6!1s0x8862132fdf0b0883:0x2b8cecb2a08918de!8m2!3d34.693554!4d-86.5722223!16s%2Fg%2F1tgf8j0f!19sChIJgwgL3y8TYogR3hiJoLLsjCs,Clearview Cancer Institute,4.1,25,Cancer treatment center,"1 Hospital Drive Southwest UNIT 400, Huntsville, AL 35801, United States","MCVH+C4 Huntsville, Alabama, USA",https://www.clearviewcancer.com/hours-and-locations/huntsville-crestwood/,+1 256-705-4224,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnGmN6KzFMggSrVGTOXRHQTh1N7WsMO5T48vMo=w480-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:45.203Z,,,,
"https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Huntsville+-Jones+Valley,+AL/data=!4m7!3m6!1s0x88621363143910ed:0xc72bf3e141cf1e70!8m2!3d34.6775225!4d-86.5496926!16s%2Fg%2F11mdztgr4n!19sChIJ7RA5FGMTYogRcB7PQeHzK8c","Prime IV Hydration & Wellness - Huntsville -Jones Valley, AL",,,IV therapy service,"2626 Carl T Jones Dr SE Suite B, Huntsville, AL 35802, United States","MFH2+24 Huntsville, Alabama, USA",https://primeivhydration.com/locations/alabama/huntsville-jones-valley-35802/,+1 256-692-6347,"Open ⋅ Closes 5 am Mon

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNFddv74SDjol0a-V0CbfnRJwBDVUINEIA5Nhx1=w408-h544-k-no,true,10 am–5 am,Closed,10 am–7 pm,9 am–6 pm,10 am–7 pm,9 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:50.126Z,,,,
https://www.google.com/maps/place/Stretch+Zone/data=!4m7!3m6!1s0x886211d15c0982fb:0xf887b22121bd52bc!8m2!3d34.664042!4d-86.4848568!16s%2Fg%2F11sqd_yllh!19sChIJ-4IJXNERYogRvFK9ISGyh_g,Stretch Zone,4.9,344,Wellness center,"6501 US-431 Suite E, Hampton Cove, AL 35763, United States","MG78+J3 Hampton Cove, Huntsville, AL, USA",https://www.stretchzone.com/locations/hampton-cove/,+1 256-270-1300,"Closed ⋅ Opens 9 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMxvJu2m0_pypQ0uDUejIQmhGBK33WL427i1-Xy=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,8 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T00:59:54.968Z,,,,
https://www.google.com/maps/place/Cove+Family+and+Sports+Medicine/data=!4m7!3m6!1s0x886213d0642fb1c3:0x495d8c742cbda83f!8m2!3d34.6900045!4d-86.5076572!16s%2Fg%2F1tfln4t7!19sChIJw7EvZNATYogRP6i9LHSMXUk,Cove Family and Sports Medicine,4.7,13,Medical clinic,"5540 US-431 Suite A, Brownsboro, AL 35741, United States","MFRR+2W Brownsboro, Alabama, USA",https://www.covemedicine.com/,+1 256-533-3003,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sKgcPwlp4PgELCBEQounGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.4593&pitch=0&thumbfov=100,false,Closed,"7:30 am–12 pm, 1–4:45 pm","7:30 am–12 pm, 1–4:45 pm",7:30 am–12 pm,"7:30 am–12 pm, 1–4:45 pm",7:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:00.012Z,,,,
https://www.google.com/maps/place/Austin+Physical+Therapy/data=!4m7!3m6!1s0x88621256d7c37b01:0x9c1247946201ddac!8m2!3d34.6730311!4d-86.5359238!16s%2Fg%2F1vfp4cbv!19sChIJAXvD11YSYogRrN0BYpRHEpw,Austin Physical Therapy,5.0,73,Physical therapy clinic,"2089 Cecil Ashburn Dr SE suite 202, Huntsville, AL 35802, United States","MFF7+6J Huntsville, Alabama, USA",https://austinpt.com/physical-therapy-clinic/huntsville-al/,+1 256-248-9499,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMoH3UcO7tOdpR79VqSsKYF3wxQ_wB7nivyRjKq=w408-h419-k-no,true,Closed,7 am–7 pm,7 am–6 pm,7 am–7 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:05.026Z,,,,
"https://www.google.com/maps/place/St.+Luke+Integrative+Medical+Center:+Charmaine+Ortega,+MD,+FACEP/data=!4m7!3m6!1s0x88626b5a574b5ca5:0xca1ff82cce8045c1!8m2!3d34.6592497!4d-86.5403435!16s%2Fg%2F11g9qj833m!19sChIJpVxLV1prYogRwUWAziz4H8o","St. Luke Integrative Medical Center: Charmaine Ortega, MD, FACEP",4.0,20,Medical clinic,"929 SE Willowbrook Dr suite c, Huntsville, AL 35802, United States","MF55+MV Huntsville, Alabama, USA",https://www.stlukeimc.com/,+1 256-489-0757,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3tCGlsNFXvQhzb4pt8yiBTw4ykHuE8_diWeXJ=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:09.970Z,,Identifies as women-owned,,
"https://www.google.com/maps/place/Huntsville+Hospital+Urgent+Care+-+Huntsville,+Bailey+Cove/data=!4m7!3m6!1s0x886213c28a204875:0xc13d177fc04c13b!8m2!3d34.6701972!4d-86.5396283!16s%2Fg%2F11p5mn3bd3!19sChIJdUggisITYogRO8EE_HfREww","Huntsville Hospital Urgent Care - Huntsville, Bailey Cove",4.6,989,Urgent care center,"7216 Bailey Cove Rd SE, Huntsville, AL 35802, United States","MFC6+34 Huntsville, Alabama, USA",https://www.urgentteam.com/locations/huntsville-hospital-urgent-care-bailey-cove-hunstville-al/,+1 256-513-9900,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOtemOlraNM3c6oetB2Y-Mv4JjMVCNJGyaHMYCm=w408-h344-k-no,true,1–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:15.412Z,,,,
https://www.google.com/maps/place/Swift+Recovery/data=!4m7!3m6!1s0x8862139d3cef07d3:0xde144f701fc45ec3!8m2!3d34.6759002!4d-86.5478858!16s%2Fg%2F11vybgckfb!19sChIJ0wfvPJ0TYogRw17EH3BPFN4,Swift Recovery,5.0,30,Wellness center,"2722 Carl T Jones Dr SE Suite A2, Huntsville, AL 35802, United States","MFG2+9R Huntsville, Alabama, USA",https://www.swiftrecoveryhsv.com/,+1 256-210-1810,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMzgLarIXYfw9r2C34PGggOaCNVD2shsw0xtxEo=w408-h297-k-no,true,12–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:20.422Z,,Identifies as women-owned,,
https://www.google.com/maps/place/HealthSource+Chiropractic+of+Hampton+Cove/data=!4m7!3m6!1s0x8862119014dbef8f:0x3b1449421ce751ca!8m2!3d34.659737!4d-86.491756!16s%2Fg%2F1vg4kjnm!19sChIJj-_bFJARYogRylHnHEJJFDs,HealthSource Chiropractic of Hampton Cove,4.9,104,Chiropractor,"210 Sutton Rd, Owens Cross Roads, AL 35763, United States","MG55+V7 Owens Cross Roads, Alabama, USA",https://www.healthsourcechiro.com/location/hampton-cove,+1 256-536-8400,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPfgCCkvDP9OV-ABEGj4jNp9ooXty8zS14WVPWU=w426-h240-k-no,true,Closed,"8:30 am–12 pm, 2–6 pm",2–5 pm,"8:30 am–12 pm, 2–6 pm","8:30 am–12 pm, 2–6 pm",8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:25.488Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Austin+Physical+Therapy/data=!4m7!3m6!1s0x886213d0642fb1c3:0x973160694ee330fd!8m2!3d34.6900269!4d-86.5077857!16s%2Fg%2F11b70k44xj!19sChIJw7EvZNATYogR_TDjTmlgMZc,Austin Physical Therapy,4.9,75,Physical therapy clinic,"5540 US-431 Suite A, Brownsboro, AL 35741, United States","MFRR+2V Brownsboro, Alabama, USA",http://austinpt.com/,+1 256-883-9494,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNvjgvQd_6jtiZ3GW9v_Z1D8MFsVP7imFTpljED=w408-h272-k-no,true,Closed,7 am–7 pm,7 am–6 pm,7 am–7 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:30.231Z,,,,
https://www.google.com/maps/place/Crestwood+Medical+Group+Primary+Care+Bailey+Cove/data=!4m7!3m6!1s0x886212874e2fe8df:0x52e6e8f0570fb589!8m2!3d34.6599705!4d-86.5408389!16s%2Fg%2F11ckxj3skg!19sChIJ3-gvTocSYogRibUPV_Do5lI,Crestwood Medical Group Primary Care Bailey Cove,3.9,110,Medical clinic,"7900 Bailey Cove Rd SE #7B, Huntsville, AL 35802, United States","MF55+XM Huntsville, Alabama, USA",https://www.crestwoodmedgroup.com/our-locations/crestwood-medical-group-family-medicine-bailey-cov-2549?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-880-6138,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q97cjN-vHAevrpGmfEE9JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.3704&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:35.314Z,,,,
https://www.google.com/maps/place/Tempus+Primary+Care+%26+Medical+Spa/data=!4m7!3m6!1s0x886213129a5991f1:0xa42686341ea3e6f1!8m2!3d34.6959275!4d-86.5689618!16s%2Fg%2F11qrk7b9yz!19sChIJ8ZFZmhITYogR8eajHjSGJqQ,Tempus Primary Care & Medical Spa,4.4,38,Medical clinic,"4700 Whitesburg Dr UNIT 250, Huntsville, AL 35802, United States","MCWJ+9C Huntsville, Alabama, USA",http://www.tempusprimarycare.com/,+1 256-808-2929,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8eGkP3YZt1bUJHc2KfJDaPW5-A1d9G19d5RQ=w408-h306-k-no,true,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:40.341Z,,,,
https://www.google.com/maps/place/Advanced+Life+Clinic/data=!4m7!3m6!1s0x8862132d64c1f997:0xf0abb77c3e44e56!8m2!3d34.6900904!4d-86.5744896!16s%2Fg%2F1tj_5zf8!19sChIJl_nBZC0TYogRVk7kw3e7Cg8,Advanced Life Clinic,4.9,793,Medical spa,"115 Queensbury Dr SW, Huntsville, AL 35802, United States","MCRG+26 Huntsville, Alabama, USA",https://advancedlifeclinic.com/?utm_source=gmb&utm_medium=organic,+1 256-882-6555,"Closed ⋅ Opens 8 am Mon

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4Vj8gJRuTbsKSbh3nauAORNrIHWrpvQ4bOm1P=w408-h611-k-no,true,Closed,8 am–4 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-09-29T01:00:45.395Z,,,,
https://www.google.com/maps/place/Huntsville+Hospital+Urgent+Care+-+Madison/data=!4m7!3m6!1s0x886265d68ab26879:0x5641b25ff3d8cde!8m2!3d34.70727!4d-86.743582!16s%2Fg%2F11fmz4j2__!19sChIJeWiyitZlYogR3ow9_yUbZAU,Huntsville Hospital Urgent Care - Madison,4.5,2043,Urgent care center,"300 Hughes Rd G-2, Madison, AL 35758, United States","P744+WH Madison, Alabama, USA",https://www.urgentteam.com/locations/huntsville-hospital-urgent-care-madison-al/,+1 256-542-0230,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO102ylyBESL90HE4vl8Wo6MBzHJnApOkbcLSYd=w408-h408-k-no,true,1–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Decatur+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T01:01:04.494Z,,,,
"https://www.google.com/maps/place/Huntsville+Hospital+Lab+Patient+Service+Center/@34.9109464,-86.5709597,17z/data=!3m1!4b1!4m6!3m5!1s0x8862395ed4ca43cf:0x30785d69ef7ae5fc!8m2!3d34.9109464!4d-86.5709597!16s%2Fg%2F11p_2fgfw0",Huntsville Hospital Lab Patient Service Center,5.0,9,Laboratory,"13596 US-431 231 Suite 4, Hazel Green, AL 35750, United States","WC6H+9J Hazel Green, Alabama, USA",https://www.huntsvillehospital.org/patient-service-center-locations,+1 256-265-2522,Closed ⋅ Opens 7 am Mon,,true,Closed,"7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hazel+Green+Huntsville+AL/@34.9323102,-86.5719383,14z",2025-09-29T01:01:26.726Z,,,,
