placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Cardinal+Landscaping/data=!4m7!3m6!1s0x89ab15000083f2a9:0x1065ce21f5b13fc!8m2!3d35.001281!4d-78.932318!16s%2Fg%2F11whmxb0rc!19sChIJqfKDAAAVq4kR_BNbH-JcBgE,Cardinal Landscaping,,,Landscaper,,"4204 Camden Rd, Fayetteville, NC 28306, United States","2329+G3 Fayetteville, North Carolina, USA",https://cardinallandscaping.com/,+1 910-867-9595,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_mQnAmApd8X_B1_OrFU1UiDgRcSYTRclZddaN8nMiCviTRd0lJChT8jsU4gUllJGMVgg3sHD-ZdhGrqaz-Vco12BjuyZy_QUBNq9f50wwDQQ6Q2CVfGX-7iSD6frDM_zOTBI4=w533-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:47:53.655Z,,
https://www.google.com/maps/place/SodGods+Lawn+Care+%26+Landscaping/data=!4m7!3m6!1s0x89ab0fc668e89f5d:0x3bbb53f1cb4072d9!8m2!3d34.8847207!4d-78.8197963!16s%2Fg%2F11h_1g55z0!19sChIJXZ_oaMYPq4kR2XJAy_FTuzs,SodGods Lawn Care & Landscaping,5.0,41,Landscaper,,"5533 Marsh Rd, Fayetteville, NC 28306, United States","V5MJ+V3 Fayetteville, North Carolina, USA",,+1 910-978-3769,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfo_ac0yla2WbSCAt8o_CcaHuav6NcleKMI6prGQwVnaxHXMS6coSWSqd3bFve0Ms1HTSufT56pzjTv8UmCT1i3kbU9bOTWcWzlp5fKr-eGfjV9zj7WXCNugoBEe4aQvPtz8EPKw=w408-h544-k-no,true,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,Closed,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:47:58.639Z,,
https://www.google.com/maps/place/Harris+%26+Harris+%28H%26H%29+Lawncare/data=!4m7!3m6!1s0x89ab3f160744af59:0x150b75a97a9390c2!8m2!3d35.0453406!4d-79.0867308!16s%2Fg%2F11bx3t0m_h!19sChIJWa9EBxY_q4kRwpCTeql1CxU,Harris & Harris (H&H) Lawncare,4.7,422,Lawn care service,,"1529 Ellie Ave, Fayetteville, NC 28314, United States","2WW7+48 Fayetteville, North Carolina, USA",http://harrisandharrislawncare.com/,+1 910-818-9539,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0tb_e6JvMCs-18kaP6zn9r2nzX_1gGvC7oKc_N-EKzMGH3eiQLfxgmv8eRAMnCE3_9wAi4oULAhcuJmcGNpjW8R_a7S7O-_Wxx15I9hXg4qGluuLFeZbcGbtc3U6WSj5sv9f0Sw=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:03.444Z,Identifies as veteran-owned,
"https://www.google.com/maps/place/Landart+Solutions,+LLC/data=!4m7!3m6!1s0x89ab133bd801addd:0x4a4889c64532040!8m2!3d35.040336!4d-78.9007187!16s%2Fg%2F11b7c600hd!19sChIJ3a0B2DsTq4kRQCBTZJyIpAQ","Landart Solutions, LLC",4.2,10,Landscaper,,"1031 Robeson St STE A, Fayetteville, NC 28305, United States","23RX+4P Fayetteville, North Carolina, USA",https://landartsolutions.com/,+1 910-960-7411,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYJAYzpS5k1MwVsIaxGKZZvvWAfLzxy5Nm4_l45DzrtVGijvds4lybM1Yg0TQ_RSW4BMbHNr8IcoDHNtRzBTiRWXajS_BaEiaOB6IuHQ6nQISBE_glX7282UenHKJYPZHhLBlLEA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:08.268Z,,
https://www.google.com/maps/place/Trinity+Landscapes+LLC/data=!4m7!3m6!1s0x89ab6d02d8ff7a91:0x1934b519c55a6697!8m2!3d35.0715079!4d-78.9226805!16s%2Fg%2F11mr9nsbbj!19sChIJkXr_2AJtq4kRl2ZaxRm1NBk,Trinity Landscapes LLC,5.0,17,Landscaper,,"2501 Bragg Blvd, Fayetteville, NC 28303, United States","33CG+JW Fayetteville, North Carolina, USA",https://www.trinitylandscapes.org/,+1 910-527-2641,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwucJ9dy2go7cydUt117e_dvxSDdzSntdY6_IiDi2pp-v1IBxDwv1roSPwHCTZrVLntEmF8VIpqYXl9c44wHOr71ckjREJTk9oKrtwYIJ2A83JHTA6pSzNJ39zKP4nwIaZkX0P8UNTFYqQ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:13.177Z,,
https://www.google.com/maps/place/Carolina+Landscape+Supply/data=!4m7!3m6!1s0x89ab739769c216a5:0x7fdede93473aa056!8m2!3d35.0491861!4d-78.8319478!16s%2Fg%2F11m_q211lq!19sChIJpRbCaZdzq4kRVqA6R5Pe3n8,Carolina Landscape Supply,4.7,37,Landscaping supply store,· In-store shopping · In-store pick-up · Delivery,"454 Whitehead Rd, Fayetteville, NC 28312, United States","25X9+M6 Fayetteville, North Carolina, USA",http://nccarolinalandscapesupply.net/,+1 910-753-5250,Closes soon · 4:30 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvGq0beUkxF1CScQyslfJ95T259hRzm9SdIDvmwlYA8C-1NjpNL74YxyRqp9O0ZsOQ1x0umxZ7Cw0X80Ot4BzOU77KbbyjHqVNVebTZeVMWG0h6LZUhE-jvWy4keRAYNlZUsEd=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:18.137Z,,
https://www.google.com/maps/place/The+Roof+Mentors/data=!4m7!3m6!1s0x89ab15a6985420c1:0x118adc6a51a2e271!8m2!3d34.9513049!4d-78.9292702!16s%2Fg%2F11h59rpn47!19sChIJwSBUmKYVq4kRceKiUWrcihE,The Roof Mentors,4.9,218,Roofing contractor,,"133 Missy Byrd Dr suite 3, Hope Mills, NC 28348, United States","X32C+G7 Hope Mills, North Carolina, USA",https://theroofmentors.com/roofing-contractor-hope-mills-nc/,+1 910-987-2727,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvEvC2lKMkEMYJNikyWKHmF2Nq__VCU8sA6yt9xLSCrkijJuRQYFFIANRgnkyrI8-jJdPDrt-_pU23gkzo_7C87Q49sneLdjwSAi_RtAWMgZ1VRIcdQdZ8xkmWMclBg2c81xcG=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:23.333Z,,
"https://www.google.com/maps/place/King%27s+Landscaping+%7C+Mulching+Services,+Backyard+and+Front+Yard+Landscaping+Contractor/data=!4m7!3m6!1s0x277f64041432c40b:0xec5f7f2b42fa4726!8m2!3d35.069569!4d-78.9431874!16s%2Fg%2F11spkfst4j!19sChIJC8QyFARkfycRJkf6Qit_X-w","King's Landscaping | Mulching Services, Backyard and Front Yard Landscaping Contractor",4.2,5,Landscaper,,,,,+1 910-778-6816,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGy1f8WKL0FeTKvdbNHPmG-oXMCAfFC00ckTBdOKiLG2Xi0cKjM6MBv7_0LoJoVMUHkZoc3c6eh_20AupbsabGJ2ybOuDVTfd0XycElQh5cYXIONSjeg_kvJM8IItLgWX9l5YRZ=w408-h543-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:27.919Z,,
https://www.google.com/maps/place/W+G+Landscaping+Inc./data=!4m7!3m6!1s0x89ab118b684b3731:0x69cd9193d7fc770e!8m2!3d34.9603334!4d-78.8624337!16s%2Fg%2F1tgxvdwm!19sChIJMTdLaIsRq4kRDnf815ORzWk,W G Landscaping Inc.,5.0,5,Excavating contractor,,"3250 Graysville Ln, Fayetteville, NC 28306, United States","X46Q+42 Fayetteville, North Carolina, USA",http://wglandscapinginc.com/,+1 910-484-0309,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_nuabut7E0nTAOby9k2UTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.95244&pitch=0&thumbfov=100,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:32.665Z,,
"https://www.google.com/maps/place/Power+of+One+Landscaping+%26+Maintenance,+Inc/data=!4m7!3m6!1s0x6992e46558788055:0xc427b6923044f4f4!8m2!3d35.072659!4d-78.9431874!16s%2Fg%2F11rwq9bkpl!19sChIJVYB4WGXkkmkR9PREMJK2J8Q","Power of One Landscaping & Maintenance, Inc",4.5,16,Landscape designer,,,,,+1 910-257-6131,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzfFzoT09D0iF2Exl3Pi3XNCkvMpWu83uL7LeaAaSA1rvna5bhSKSE-mjdaY5G7K5VuRTX9j73PLgZHDLcepKWIZyRfAwRvUU9hHyS-LsFAv4jM3ZSZFsB0PagJDXa3ZNNTZ15=w408-h306-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,8 am–6 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:37.362Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Dove-Davis+Lot+Clearing+%26+Landscaping/data=!4m7!3m6!1s0x87566483964d813:0x8a68db503a24c6ae!8m2!3d34.8541376!4d-78.775053!16s%2Fg%2F11sckm8_yt!19sChIJE9hkOUhmdQgRrsYkOlDbaIo,Dove-Davis Lot Clearing & Landscaping,5.0,20,Earth works company,,,,https://www.dovedavisllc.com/,+1 910-309-7766,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkgMo90coqroQmtSriRWl-pXaCYSJ1-752qDYC65gLGNuOU4smKvFFMV4OlGl43g7VcPwPyO2xZLlHSVhKzHybnZMo3VxpMRiJR98yO1vPEZ-bVlv39O3lTGrdBKm6qLavgoLrlU7p3dVN=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:42.141Z,Identifies as women-owned,
https://www.google.com/maps/place/Fayetteville%27s+Finest+Landscaping+and+Lawn+Care/data=!4m7!3m6!1s0x85b8e5cad48719fd:0x5245ed9686f9148!8m2!3d35.069569!4d-79.0175729!16s%2Fg%2F11swzx6zky!19sChIJ_RmH1MrluIURSJFvaNleJAU,Fayetteville's Finest Landscaping and Lawn Care,5.0,5,Landscaper,,,,,+1 910-661-4500,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFihwU5P-vwk2-iTrm4DsYKWFB2Bg02pFq18lacJZf8LtaKy9z2vWbHs5YBOSfTMaWEn2vYEn36gdfX4cRPs146uh9SUnm4vSWzT16apGsDeg2Aiie48ueATVGc7zHP4YN2kguA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:46.984Z,,
https://www.google.com/maps/place/NBC+Tree+Service/data=!4m7!3m6!1s0x89ab153cec223279:0x41f41fda90ee2def!8m2!3d35.0155306!4d-78.963595!16s%2Fg%2F11fkkyy7r4!19sChIJeTIi7DwVq4kR7y3ukNof9EE,NBC Tree Service,5.0,191,Tree service,,"2221 Hope Mills Rd Rear, Fayetteville, NC 28304, United States","228P+6H Fayetteville, North Carolina, USA",,+1 910-705-5781,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrEjp-JhO5n_sX1CeknFRkwsseRl3htlUW-g6RCw94sjGpVQjNia9pUxKdDuAvUx6OAmCnrCmbvHRvC5O6r5ylYRMuftR4Rjtgo29dZR8VP9q8O1oxueQB9UJSzQ7LlTkuErI=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:51.923Z,,
https://www.google.com/maps/place/Forrest%27s+Landscaping+%26+Lawn+Care/data=!4m7!3m6!1s0x89ab6d1f6c82aa31:0x95a2528c274b4b70!8m2!3d35.072659!4d-78.9431874!16s%2Fg%2F119vzcwr4!19sChIJMaqCbB9tq4kRcEtLJ4xSopU,Forrest's Landscaping & Lawn Care,4.9,10,Landscaper,,,,http://forrestslandscaping.com/,+1 910-229-7405,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPu7bGyqTCPHb5yHT2OrfkK_MpQifHQe5QVz6iDDXofNbXNduZS_t6-ETnMjV3iuYWlzFjyqTpZP07_z8QhDfENlIiV49ZqNo0unZnziz6Q6pNlEbrUzLE4vds_2lvP6XXxxpTJCSpY2YY=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:48:56.783Z,,
https://www.google.com/maps/place/Snow%27s+Landscaping+%26+Lawncare+Inc/data=!4m7!3m6!1s0x89ab1298af003e05:0xae108b37a098523!8m2!3d35.0279464!4d-78.8447673!16s%2Fg%2F1tdbrr0_!19sChIJBT4Ar5gSq4kRI4UJerMI4Qo,Snow's Landscaping & Lawncare Inc,2.5,47,Lawn care service,,"1004 Cedar Creek Rd, Fayetteville, NC 28312, United States","25H4+53 Fayetteville, North Carolina, USA",http://www.snowslandscapinglawncare.com/,+1 910-483-3236,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAbTaxiKH3f-ax7jBih3F4RgR0j0aqX92sCpiOXjYeFgwE3yd1_chcGEctWvPBwR8UCAfCmVKNzq7tiQJC2CwLYTk5MxxJotYyWwcD7Wd4UFyx5l5_oZPMv4NetfzduNe3favaiA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:01.593Z,,
https://www.google.com/maps/place/Pretty+City+Lawns/data=!4m7!3m6!1s0x861a299fc363cddb:0x958922c4dc7f907!8m2!3d35.0309079!4d-78.9697069!16s%2Fg%2F11wbx_c818!19sChIJ281jw58pGoYRB_nHTSySWAk,Pretty City Lawns,5.0,19,Lawn care service,,"1020 Hemlock Dr, Fayetteville, NC 28304, United States","22JJ+94 Fayetteville, North Carolina, USA",https://prettycitylawns.com/,+1 910-729-3148,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGY2kQeaMhpTtDuOj-AN9P9nBPCa4zlmrGlbkd5146j6ztccFdLhGU8IkO87gboS3R9aUU39xyihgl5Av88VlJBiV38S5UKasCdaW6JEF7FjqrZ0evZvqSBqFROnvA2VSZsmKuxrQ=w480-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:06.664Z,Identifies as veteran-owned,
https://www.google.com/maps/place/LawnStarter+Landscaping/data=!4m7!3m6!1s0x89ab6f3ff9f6b9d9:0xeab63605a34d4423!8m2!3d35.1502028!4d-78.8954801!16s%2Fg%2F11m2cs9pcw!19sChIJ2bn2-T9vq4kRI0RNowU2tuo,LawnStarter Landscaping,4.7,61,Landscaper,,"3262 Northgate Dr, Fayetteville, NC 28311, United States","5423+3R Fayetteville, North Carolina, USA",https://www.lawnstarter.com/fayetteville-nc-landscaping?utm_source=google&utm_medium=GLocal&utm_campaign=FayettevilleLocal,+1 910-500-1441,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1oCAm1adOOwLXzOIkRDbGv5PGfepZkCsog0Yfi0cUTxA2jl4MJZbr_JNV5S9bLjpoTgEIE5-mNn12vjWaZ1rBaoRLU943WlsWFbI-jU3FFsLLMg0fbZ0ScZG-Ic4hw5Jagx1k7WMXV9mD=w408-h408-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:11.690Z,,
https://www.google.com/maps/place/3G+Landscaping+and+Improvements/data=!4m7!3m6!1s0x89ab1534a9f437b1:0x7b9ab68718b8bf3!8m2!3d35.131847!4d-79.008072!16s%2Fg%2F11h0gyxccb!19sChIJsTf0qTQVq4kR84uLcWiruQc,3G Landscaping and Improvements,5.0,3,Landscaper,,,,http://www.3glandscaping.com/,+1 919-999-6054,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxDJnEHnB4fyUpQSWNSBgmazfPb0pU7JcDLmiQgGaEVBy8lc5jnzhN5nhegR2tcfU7bswQYyRuV7Z0vB57ixL-euV3Z3OWZR9-kpVAg37IlYyQJAx0gRgjzl5M1ENuzEPSLE-d=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:16.208Z,,
https://www.google.com/maps/place/Transitions+Lawn+Care+%26+Landscaping/data=!4m7!3m6!1s0x89ab1727dda6b06b:0xe0245c632220bb0e!8m2!3d35.069569!4d-78.9431874!16s%2Fg%2F11h39rf5qc!19sChIJa7Cm3ScXq4kRDrsgImNcJOA,Transitions Lawn Care & Landscaping,5.0,2,Lawn care service,,,,http://transitionslandscaping.com/,+1 910-447-2659,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6B9Dfd0jgx0UNOquzbhMhKHwFZC8iyB18i2lX6DO_58SIaaIoM7QI02IivvV2TyGfiZOdpd0cet01hvYCw1o9qxRZ2ZZanfeYFexOu-EUYDEh6PT-5WMADeOKLTSvB3Zj85Ce=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,12 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:20.973Z,,
"https://www.google.com/maps/place/Killer+Curbz,+LLP/data=!4m7!3m6!1s0x89ab7589e3c2c169:0x74d93b8a84474700!8m2!3d35.0361298!4d-78.8763748!16s%2Fg%2F11jt28c886!19sChIJacHC44l1q4kRAEdHhIo72XQ","Killer Curbz, LLP",5.0,30,Landscape designer,,"123 Main St, Fayetteville, NC 28310, United States","24PF+FF Fayetteville, North Carolina, USA",https://www.killercurbz.com/,+1 910-377-7654,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKrcJyCe7XGaYBZU8OwCdwqjmFID-aJ5Iz5p0fSFSjxxtqzk6B4L7qoJyD0yFE2nvdYDSFkYm6LKWy4AmMTIu1HipKF8ZvNKxIez8qyzCUP7soyPuCVNxJfGcIcpWGKteOSNlArA=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:25.816Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Team+Blue+Trees/data=!4m7!3m6!1s0x89ab16c180609165:0x326705dae371586f!8m2!3d35.050888!4d-78.8037996!16s%2Fg%2F11dxc0ss17!19sChIJZZFggMEWq4kRb1hx49oFZzI,Team Blue Trees,4.8,88,Tree service,,,,https://hireteamblue.com/,+1 910-302-6522,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEp9rD4iDSdVkag1g5Hz2GG-FRLVKscQlC1-z4hEzY0-whNJIPmQHTvSk8mw1ru0U8A2axWl9deVJW7GRN10BlAn3eAorOYjmetzYK0bECdwTicaCSfLMiCadDY27jmF5uOj_Zx=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:30.734Z,,
https://www.google.com/maps/place/Fayetteville+Lawn/data=!4m7!3m6!1s0xa809b8ad37ccbcab:0x52bf24c6ae37cd32!8m2!3d35.0907934!4d-78.9858196!16s%2Fg%2F11t5w_pzvk!19sChIJq7zMN624CagRMs03rsYkv1I,Fayetteville Lawn,4.9,56,Lawn care service,,"3430 Acadia St, Fayetteville, NC 28303, United States","32R7+8M Fayetteville, North Carolina, USA",http://www.fayettevillelawn.com/,+1 910-302-6429,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiWo0SET5b31cgN0J_1LspFckhcLsULy20byVaG_MqSSlkMB4NUb35hvd9hS10Wrioe9oN2KbtXETQmnCZFPGnbiphJG2aneuvVTwWFBBpHSN4xrHvEUg9OgISycxD_nffad1L=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:35.930Z,Identifies as veteran-owned,
"https://www.google.com/maps/place/Ground+Pounders+Landscaping,+Inc/data=!4m7!3m6!1s0x89ab6c310da38611:0x81834af0bd0005d1!8m2!3d35.1358575!4d-79.019602!16s%2Fg%2F11g6j8m786!19sChIJEYajDTFsq4kR0QUAvfBKg4E","Ground Pounders Landscaping, Inc",4.4,5,Landscaper,,,,https://www.gplandscapes.com/,+1 910-476-1060,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTdt4mjf4Fyxlqx-Pm4MULjeCDUq4k8IR9WVafGh1rEHRLmFK3cWgPQorurFcebFmcI2rbOfEUVdeWRAX87jtgshGhsEsQan5bpnI6DrGoN8CGGgUjB1S6pDrz4EctOQWVJGU1=w408-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:40.544Z,,
"https://www.google.com/maps/place/Dogwood+Nursery,+Sheds+%26+Supplies/data=!4m7!3m6!1s0x89ab15c814479df3:0xbf69e58573c3c779!8m2!3d35.0124094!4d-78.944226!16s%2Fg%2F11vxy4vn5g!19sChIJ851HFMgVq4kRecfDc4Xlab8","Dogwood Nursery, Sheds & Supplies",5.0,213,Shed builder,,"3934 Cumberland Rd, Fayetteville, NC 28306, United States","2364+X8 Fayetteville, North Carolina, USA",https://www.dogwoodnurserysheds.com/,+1 910-964-3825,"Open · Closes 6 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6q8nblMXaFSJGRon277A_HQik5uueOigTx8QVPamMcynQynkncb1s5hTcvWGuEXVJsiuAlHY7evPZM5qitamIFGWRTas8HDMCZ6sLRRH1kjEfEvzoOYo-7CqK730ApGa-NYxUKQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,12–5 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:45.375Z,,
https://www.google.com/maps/place/Carolina+Tree+Experts/data=!4m7!3m6!1s0x89ab17bd45696357:0xd3bbc00e13a03012!8m2!3d35.23102!4d-78.9767146!16s%2Fg%2F11lp7xn7cz!19sChIJV2NpRb0Xq4kREjCgEw7Au9M,Carolina Tree Experts,4.8,18,Tree service,,,,https://www.carolinatreeexp.com/,+1 704-292-0967,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6JTOQf1RDw2cm-S06ARp35ybmyJCqUUNieOgA2MXfbT01eDgjVQ2QDY5_uFLfW7Bvmr7QJZv6bC4pLePkUOHIHuSXlbmDFWRJQdDypIkGCmLUTwxkpl-ZiEibS-r6e73681a0aLC6FLBJ=w408-h363-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,10 am–3 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T19:49:50.147Z,,
