placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Andwell+Hospice+House/data=!4m7!3m6!1s0x4cb26b018ef4b1e3:0x9169e1dcf6102496!8m2!3d44.1280273!4d-70.2151899!16s%2Fg%2F1tcwqr4w!19sChIJ47H0jgFrskwRliQQ9tzhaZE,Andwell Hospice House,4.6,23,Hospice,"236 Stetson Rd, Auburn, ME 04210, United States","4QHM+6W Auburn, Maine, USA",https://andwell.org/?utm_source=google&utm_medium=organic&utm_campaign=gbp-auburn&utm_id=local&utm_content=auburn,+1 207-333-6300,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrGvRmLU-S7JPEcVa8f3laJ9ThomikPb1USv1VMc6rm2VxBvLqvDPRJmzmoDxJLghsUvepE7G1Jf1J18SYiXzav3sAXZ7uuav142FQsZfo8zEDoN1uCUhLWIZiPnYpQhxcovwv3=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lewiston+ME/@44.100351,-70.2147764,14z",2025-09-18T00:19:03.949Z,,,,
https://www.google.com/maps/place/Beacon+Hospice+Lewiston+Office/data=!4m7!3m6!1s0x4cb26bc48067a1c3:0x53650eda5415c074!8m2!3d44.0974311!4d-70.2179475!16s%2Fg%2F1hc5359zn!19sChIJw6FngMRrskwRdMAVVNoOZVM,Beacon Hospice Lewiston Office,,,Hospice,"55 Lisbon St Ste 2600, Lewiston, ME 04240, United States","3QWJ+XR Lewiston, Maine, USA",,+1 207-784-4242,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5-pCf45eRDDX07hWN5bCRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.48877&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lewiston+ME/@44.100351,-70.2147764,14z",2025-09-18T00:19:06.756Z,,,,
https://www.google.com/maps/place/Beacon+Palliative+Care/data=!4m7!3m6!1s0x4cb26bb390953b6f:0x62542f8603806a46!8m2!3d44.111258!4d-70.2236669!16s%2Fg%2F1hm4hxwnd!19sChIJbzuVkLNrskwRRmqAA4YvVGI,Beacon Palliative Care,5.0,1,Pallet supplier,"245 Center St, Auburn, ME 04210, United States","4Q6G+GG Auburn, Maine, USA",http://www.amedisys.com/,+1 800-467-7423,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEFfUgZTw-aeVZxHWwYcebr1LDcMlFZA2h2xEZCXRz5g7CYxMwqSU4Z4lcbsSgS8-j9SSKCmWuVELrVwCgeDtL_VrfXBbFLuwfHtNsSXe6Xcq8K0pmx-y_rb285A-FW5vI7sHHMYV1UXDN=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Auburn+ME/@44.0978509,-70.2311655,14z",2025-09-18T00:19:17.884Z,,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Auburn/data=!4m7!3m6!1s0x4cb26ea176293db3:0xe99da12271388159!8m2!3d44.114409!4d-70.224866!16s%2Fg%2F1tgxt44s!19sChIJsz0pdqFuskwRWYE4cSKhnek,Interim HealthCare of Auburn,2.3,4,Home health care service,"336 Center St, Auburn, ME 04210, United States","4Q7G+Q3 Auburn, Maine, USA",https://www.interimhealthcare.com/location/auburn-me,+1 207-783-6700,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNAU0FsNYWNeW6nret5VN55qPnwK3d7KB1WHLf6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Auburn+ME/@44.0978509,-70.2311655,14z",2025-09-18T00:19:22.892Z,,,,
https://www.google.com/maps/place/The+Odd+Fellows%E2%80%99+and+Rebekahs%E2%80%99+Home+of+Maine/data=!4m7!3m6!1s0x4cb2697ae43e9c61:0xefeced84bef316f6!8m2!3d44.0827052!4d-70.2384274!16s%2Fg%2F11b6g8ntvv!19sChIJYZw-5HppskwR9hbzvoTt7O8,The Odd Fellows’ and Rebekahs’ Home of Maine,4.2,5,Assisted living facility,"85 Caron Ln, Auburn, ME 04210, United States","3QM6+3J Auburn, Maine, USA",http://homeofmaine.com/,+1 207-786-4616,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MTJ_BiW6Q6bHC_IhyuO-xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.07393&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Auburn+ME/@44.0978509,-70.2311655,14z",2025-09-18T00:19:27.821Z,,,,
https://www.google.com/maps/place/Central+Maine+Medical+Center/data=!4m7!3m6!1s0x4cb26bc72b810453:0x4be72a39d600b376!8m2!3d44.102216!4d-70.2145391!16s%2Fm%2F0pc5kv0!19sChIJUwSBK8drskwRdrMA1jkq50s,Central Maine Medical Center,2.6,318,Medical Center,"300 Main St, Lewiston, ME 04240, United States","4Q2P+V5 Lewiston, Maine, USA",https://www.cmhc.org/cmmc/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 207-795-0111,,https://lh3.googleusercontent.com/p/AF1QipMFLDA7ikB_J21u_MRbNiz9JngPIxkV6IDl5vPu=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Auburn+ME/@44.0978509,-70.2311655,14z",2025-09-18T00:19:32.905Z,,,,
https://www.google.com/maps/place/Andwell+Hospice+Thrift+Store/data=!4m7!3m6!1s0x4cb26b40b8618fef:0x8b4f35b442a7736f!8m2!3d44.1111145!4d-70.2241974!16s%2Fg%2F11j354543t!19sChIJ749huEBrskwRb3OnQrQ1T4s,Andwell Hospice Thrift Store,4.8,25,Thrift store,"245 Center St Unit 2, Auburn, ME 04210, United States","4Q6G+C8 Auburn, Maine, USA",https://www.andwell.org/?utm_source=google&utm_medium=organic&utm_campaign=gbp-center-st&utm_id=local&utm_content=center-st,+1 207-312-5092,Closed ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZ1p72TET5qgqxF0dEaEOT5l-bIKww-rV8RhfK_k7HXqQNUq0eOUPOjNgHUidBw2Q7IkTUL_nJy7FqbSyS0TSfIKukIL0Vs3_Q6Q779gUuP5Wq1FdSndpQGtty7BikwmrBTPUZ=w408-h306-k-no,true,10 am–4 pm,10 am–6 pm,10 am–4 pm,10 am–1 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Auburn+ME/@44.0978509,-70.2311655,14z",2025-09-18T00:19:37.740Z,,,,
"https://www.google.com/maps/place/MaineHealth+Palliative+Care+-+Biddeford/@43.4925843,-70.4533844,14z/data=!4m6!3m5!1s0x4cb2a5f8500dd98d:0xd2e74164c0280a48!8m2!3d43.477416!4d-70.4906826!16s%2Fg%2F11fqskp85r",MaineHealth Palliative Care - Biddeford,,,Medical Center,"1 Medical Center Dr, Biddeford, ME 04005, United States","FGG5+XP Biddeford, Maine, USA",https://www.mainehealth.org/care-services/palliative-care,+1 207-282-3349,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e2VYu62SOmv1iZ2RndHZSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.32228&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Biddeford+ME/@43.4925843,-70.4533844,14z",2025-09-18T00:19:44.261Z,,,,
https://www.google.com/maps/place/York+Hospital+in+Sanford/data=!4m7!3m6!1s0x4cb2b5c85484d159:0x50dd6cccc1a7cefa!8m2!3d43.409706!4d-70.7387206!16s%2Fg%2F11hbl4vhm8!19sChIJWdGEVMi1skwR-s6nwcxs3VA,York Hospital in Sanford,4.7,745,Hospital,"1474 Main St, Sanford, ME 04073, United States","C756+VG Sanford, Maine, USA",https://www.yorkhospital.com/,+1 207-608-8425,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrLtpTbxYAmFJ-hAvx4FQ4lZb4RUXRsElhvRF7gKis6R4KjO0KzfIq_0P-QZDUwLNQBLWo4IeM9jvVMMhdgdv6QpUz25Xurpf2yYHdTaeR_38C_WkBQd7WbBgS0Yv4LYJUhBOI2Q=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sanford+ME/@43.438809,-70.7750575,14z",2025-09-18T00:19:56.959Z,,,,
https://www.google.com/maps/place/MaineHealth+Walk-In+Care+-+Sanford/data=!4m7!3m6!1s0x4cb2c970f4aea4dd:0xede63cad54ee7aa!8m2!3d43.4479648!4d-70.7666693!16s%2Fg%2F11g1f9g7mz!19sChIJ3aSu9HDJskwRqudO1cpj3g4,MaineHealth Walk-In Care - Sanford,4.4,126,Walk-in clinic,"25A June St, Sanford, ME 04073, United States","C6XM+58 Sanford, Maine, USA",https://mainehealth.org/southern-maine-health-care/services/walk-in-care?utm_source=google&utm_medium=local,+1 207-490-7900,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrjd9A5mjMP3rdhVlIPGjoXJsLegLmh_gxiI87hcG1O5tSnDMjIy5UDjEVNVXM74xbkuX6Xswycrm1m2zr4YPs-law3Mp-qvwNYy9rWS50yggI-kXczHHHuHjVHA5o62cBFPI=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sanford+ME/@43.438809,-70.7750575,14z",2025-09-18T00:20:01.911Z,,,,
https://www.google.com/maps/place/MaineHealth+-+Home+Health+%26+Hospice+-+Springvale/data=!4m7!3m6!1s0x4cb2c90666c00001:0x5bbe7b9bbf0afbaa!8m2!3d43.4657595!4d-70.7993774!16s%2Fg%2F11f5bnqt61!19sChIJAQDAZgbJskwRqvsKv5t7vls,MaineHealth - Home Health & Hospice - Springvale,,,Hospice,"21 Bradeen St, Springvale, ME 04083, United States","F682+86 Springvale, Sanford, ME, USA",https://mainehealth.org/services/home-health-care,+1 800-660-4867,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=juSKtDT1fkb0ZjaQir_eeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.077187&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sanford+ME/@43.438809,-70.7750575,14z",2025-09-18T00:20:07.050Z,,,,
https://www.google.com/maps/place/Family+Practice+of+Sanford/data=!4m7!3m6!1s0x4cb2b5b849da3035:0x6b71f3462986e699!8m2!3d43.4097275!4d-70.7387786!16s%2Fg%2F11gnsr0nn0!19sChIJNTDaSbi1skwRmeaGKUbzcWs,Family Practice of Sanford,5.0,1,Hospital,"1474 Main St, Sanford, ME 04073, United States","C756+VF Sanford, Maine, USA",https://www.yorkhospital.com/locations/sanford/,+1 207-608-8442,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7eDzUEHKc44rEldoK1ZoKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.285812&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sanford+ME/@43.438809,-70.7750575,14z",2025-09-18T00:20:09.758Z,,,,
https://www.google.com/maps/place/MaineHealth+Primary+Care+Family+Medicine+-+Sanford/data=!4m7!3m6!1s0x4cb2c9e7d82c85b3:0x41c99748e013ad06!8m2!3d43.4478443!4d-70.7667392!16s%2Fg%2F1jkvd3bfb!19sChIJs4Us2OfJskwRBq0T4EiXyUE,MaineHealth Primary Care Family Medicine - Sanford,2.5,8,Family practice physician,"25A June St # 111, Sanford, ME 04073, United States","C6XM+48 Sanford, Maine, USA",https://www.mainehealth.org/locations/mainehealth-primary-care-family-medicine-sanford,+1 207-490-7998,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SpZrzZG8kGK6oah_nVxn3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.31967&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sanford+ME/@43.438809,-70.7750575,14z",2025-09-18T00:20:14.540Z,,,,
https://www.google.com/maps/place/MaineHealth+Cancer+Care+and+IV+Therapy+-+Sanford/data=!4m7!3m6!1s0x4cb2b43e41bfb8a1:0x58d063a3e6eb534!8m2!3d43.4036356!4d-70.703043!16s%2Fg%2F1vvdttr0!19sChIJobi_QT60skwRNLVuPjoGjQU,MaineHealth Cancer Care and IV Therapy - Sanford,4.3,6,Cancer treatment center,"27 Industrial Ave Suite 101, Sanford, ME 04073, United States","C73W+FQ Sanford, Maine, USA",https://www.mainehealth.org/Locations/MaineHealth-Cancer-Care/Sanford-27-Industrial-AVE-STE-101-11525348,+1 207-459-1666,Closed ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrkJ3IJPG9dqAYrhbHIL78MDggy3BXB7VxTw-XO9xbUjvY5slRYpbgd-z3WQijXdJ-QHwf1uUi82nJ7JIpMSo0Fgn8ZVH7ZZxD6cgD5x0mIKXiYPjU9ut2l_naCtI-yxLnoJA7CqQ=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sanford+ME/@43.438809,-70.7750575,14z",2025-09-18T00:20:19.345Z,,,,
https://www.google.com/maps/place/MaineHealth+-+Home+Health+%26+Hospice+-+Saco/data=!4m7!3m6!1s0x4cb2a49b587002a9:0x95d2e6df42b958e3!8m2!3d43.5190167!4d-70.4487593!16s%2Fg%2F11hd4_71mk!19sChIJqQJwWJukskwR41i5Qt_m0pU,MaineHealth - Home Health & Hospice - Saco,1.8,10,Home health care service,"15 Industrial Park Rd, Saco, ME 04072, United States","GH92+JF Saco, Maine, USA",https://mainehealth.org/mainehealth-care-at-home?utm_source=google&utm_medium=local,+1 800-660-4867,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPHTOJ2YKRk9mroz-dC3xwmCKKnGtGyA6_KHzBm=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:20:32.803Z,,,,
https://www.google.com/maps/place/MaineHealth+Walk-In+Care+-+Saco/data=!4m7!3m6!1s0x4cb2a47be29d9923:0x27455b9c26ff3eaf!8m2!3d43.5156023!4d-70.4286046!16s%2Fg%2F12603kltb!19sChIJI5md4nukskwRrz7_JpxbRSc,MaineHealth Walk-In Care - Saco,4.5,653,Walk-in clinic,"655 Main St, Saco, ME 04072, United States","GH8C+6H Saco, Maine, USA",http://www.smhc.org/walk-in-care,+1 207-294-5600,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQ94b4hTnR4fn4jP_khqTKMNBnHePGQWs1wK3yubXW3rpLzC29nh9WzL9AwVC0Nhvb0N49cNU_tCeh5eIXDSWl2rEVlt7eDTnjQFTTF8mCwJYB7jsQ5INabRBiN9DbsLr72U_eoA=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:20:37.566Z,,,,
https://www.google.com/maps/place/Seal+Rock+Healthcare-Atlantic/data=!4m7!3m6!1s0x4cb2a438d7b505b3:0x3da5c34d32d43d5a!8m2!3d43.4951324!4d-70.4217605!16s%2Fg%2F1tdfmwf1!19sChIJswW11zikskwRWj3UMk3DpT0,Seal Rock Healthcare-Atlantic,3.0,23,Retirement home,"88 Harbor Dr, Saco, ME 04072, United States","FHWH+37 Saco, Maine, USA",https://atlanticheightsretirement.com/seal-rock/,+1 207-283-3646,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKErIEwdqZALqOETxvmeQxS88bFc1h34hnFYXKN7AeI2KxzeJYA9VEQoae1nhoopXVFb43dgRvkQye6CGqV3utZAIoWE3tW7B3_xB1FkjEC0bi5XhpNJxY2cdi8aT6SOfyGGVK=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:20:42.705Z,,,,
https://www.google.com/maps/place/MaineHealth+Primary+Care+-+Family+Medicine+-+Saco/data=!4m7!3m6!1s0x4cb2a49b4e5aef97:0x47a56074770c9c4!8m2!3d43.5183546!4d-70.4488066!16s%2Fg%2F11h_vv2mz9!19sChIJl-9aTpukskwRxMlwRwdWegQ,MaineHealth Primary Care - Family Medicine - Saco,3.8,107,Business center,"13 Industrial Park Rd, Saco, ME 04072, United States","GH92+8F Saco, Maine, USA",https://www.mainehealth.org/Locations/SMHC-Family-Medicine/Saco-13-Industrial-Park-RD-11525025,+1 207-283-8800,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfzGkGx3ngc_02nrUWtGtvcPqsSdllZc4SdDWSpvOyzD36IvHFNoWD-KnTQOKwcL4UOxQJihztWPmk_ZcJU1UgmSKeBMLd5JeQcR5jrBfW2HZEk8zPAqTl_suSa6l1ttOaZv7U=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:20:50.235Z,,,,
https://www.google.com/maps/place/St.+Andr%C3%A9+Health+Care/data=!4m7!3m6!1s0x4cb2a5d41a451cb7:0x3496298eb47eeadb!8m2!3d43.4779795!4d-70.4151743!16s%2Fg%2F1thff0yr!19sChIJtxxFGtSlskwR2-p-tI4pljQ,St. André Health Care,3.3,12,Nursing home,"407 Pool St #9716, Biddeford, ME 04005, United States","FHHM+5W Biddeford, Maine, USA",http://www.standre.org/,+1 207-282-5171,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npow3_LoSq3A-Se2z4sPFFTuZcH1vMOthChw3qCJTngo87P8mk6aZoWPNHahVc1jC9EUr17AQxt7ttk-hZergqYH00U1aoK0d1fubTSi_lF15SP7PC8lwIXlLcVDDE8RBzAHP8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:20:55.542Z,,,,
https://www.google.com/maps/place/Gosnell+Memorial+Hospice+House/data=!4m7!3m6!1s0x4cb298ce782865e1:0x1f47f3f111ff3644!8m2!3d43.6034817!4d-70.3255328!16s%2Fg%2F1tl4cmn8!19sChIJ4WUoeM6YskwRRDb_EfHzRx8,Gosnell Memorial Hospice House,4.4,45,Hospice,"11 Hunnewell Rd, Scarborough, ME 04074, United States","JM3F+9Q Scarborough, Maine, USA",https://www.hospiceofsouthernmaine.org/gosnell-memorial-hospice-house,+1 207-289-3600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOuCXOilI9pGmGt7D69OvElkdnG8gD9iF4PHgmA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:21:00.402Z,,,,
https://www.google.com/maps/place/Hospice+of+Southern+Maine/data=!4m7!3m6!1s0x4cb2a2677d3b3695:0xf12a937f90c1c9d!8m2!3d43.5842666!4d-70.3585815!16s%2Fg%2F1tflfv9l!19sChIJlTY7fWeiskwRnRwM-TepEg8,Hospice of Southern Maine,4.3,9,Hospice,"390 U.S. Rte 1, Scarborough, ME 04074, United States","HJMR+PH Scarborough, Maine, USA",http://www.hospiceofsouthernmaine.org/,+1 207-289-3640,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipM_RIxDomd8wwra-mLs8Hr1vvojVdxTlHh64QIy=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:21:05.202Z,,,,
https://www.google.com/maps/place/Heaven+Sent+Home+Care/data=!4m7!3m6!1s0x4cb2a510370cab6b:0xe20b3036ba6fceeb!8m2!3d43.4968304!4d-70.4470811!16s%2Fg%2F11p10pm95h!19sChIJa6sMNxClskwR685vujYwC-I,Heaven Sent Home Care,4.9,53,Home health care service,"176 Main St, Saco, ME 04072, United States","FHW3+P5 Saco, Maine, USA",https://www.heavensenthomecarellc.com/maine/,+1 207-494-8033,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNv_jmQkwMVvRSIS-NGHiViFNg9qgHa8fSbS8N9=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:21:10.235Z,,,,
https://www.google.com/maps/place/Compassus+Hospice/data=!4m7!3m6!1s0x4cb29919e2896579:0xb808e9166cfb999f!8m2!3d43.5967724!4d-70.3252708!16s%2Fg%2F11h_9xl0z3!19sChIJeWWJ4hmZskwRn5n7bBbpCLg,Compassus Hospice,5.0,4,Medical clinic,"163 U.S. Rte 1, Scarborough, ME 04074, United States","HMWF+PV Scarborough, Maine, USA",https://www.compassus.com/locations/maine/scarborough/?utm_source=google?utm_medium=gbp,+1 207-742-7232,,https://lh3.googleusercontent.com/p/AF1QipNMBDK1i8RQh4USvh1-IX4s5QSuo_oJPCBm4YqE=w408-h293-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Saco+ME/@43.5009176,-70.4428286,14z",2025-09-18T00:21:15.156Z,,,,
https://www.google.com/maps/place/MaineHealth+Palliative+Care+-+Scarborough/data=!4m7!3m6!1s0x4cb29fee857585ab:0xc87f6ca29a1a6c3!8m2!3d43.5977091!4d-70.3226171!16s%2Fg%2F11sszr33fd!19sChIJq4V1he6fskwRw6ahKcr2hww,MaineHealth Palliative Care - Scarborough,,,Medical office,"144 U.S. Rte 1, Scarborough, ME 04074, United States","HMXG+3X Scarborough, Maine, USA",https://www.mainehealth.org/Locations/MaineHealth-Palliative-Care/MaineHealth-Palliative-Care-Scarborough,+1 207-396-7606,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lkODLIZnx3xgvqKjdJVcOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.65016&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Scarborough+ME/@43.5901396,-70.334489,14z",2025-09-18T00:21:26.357Z,,,,
https://www.google.com/maps/place/Pine+Point+Center/data=!4m7!3m6!1s0x4cb2a26a7f9afb0f:0x3aebc6403db254ad!8m2!3d43.5677458!4d-70.3788404!16s%2Fg%2F1v5k2m25!19sChIJD_uaf2qiskwRrVSyPUDG6zo,Pine Point Center,4.2,61,Nursing home,"67 Pine Point Rd, Scarborough, ME 04074, United States","HJ9C+3F Scarborough, Maine, USA",http://www.genesishcc.com/PinePoint,+1 207-883-2468,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLTBiRgzqq89LQgFArmMHiYzqxYDt3R8grLZro=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Scarborough+ME/@43.5901396,-70.334489,14z",2025-09-18T00:21:31.348Z,,,,
https://www.google.com/maps/place/Comfort+Keepers+Home+Care/data=!4m7!3m6!1s0x4cb29f2ce5647f8b:0xc301c94dbc60012c!8m2!3d43.5858937!4d-70.3536819!16s%2Fg%2F1pp2tkkpn!19sChIJi39k5SyfskwRLAFgvE3JAcM,Comfort Keepers Home Care,4.5,31,Home health care service,"360 U.S. Rte 1 STE 303, Scarborough, ME 04074, United States","HJPW+9G Scarborough, Maine, USA",https://www.comfortkeepers.com/offices/maine/scarborough/?utm_source=local&utm_medium=organic,+1 207-900-2645,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN1Lbq57L5Uo97aT4Kq1p1tjX9vffpaP-j7HV9B=w408-h442-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Scarborough+ME/@43.5901396,-70.334489,14z",2025-09-18T00:21:36.217Z,,,,
https://www.google.com/maps/place/Solamar+Hospice+Care/data=!4m7!3m6!1s0x4cb2991cfeaec123:0x7aaf91e606ce03d2!8m2!3d43.620768!4d-70.3448949!16s%2Fg%2F1262vjt8f!19sChIJI8Gu_hyZskwR0gPOBuaRr3o,Solamar Hospice Care,,,Hospice,"23 Spring St, Scarborough, ME 04074, United States","JMC4+82 Scarborough, Maine, USA",,+1 207-761-6967,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6kLHApWcvaebvKudH13E2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.52234&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Scarborough+ME/@43.5901396,-70.334489,14z",2025-09-18T00:21:39.046Z,,,,
https://www.google.com/maps/place/MaineHealth+CHANS+Home+Health+and+Hospice+HH/data=!4m7!3m6!1s0x4cad874f6d0c3919:0x996e32e2ed00fb76!8m2!3d43.9012906!4d-69.978993!16s%2Fg%2F1thxvtqy!19sChIJGTkMbU-HrUwRdvsA7eIybpk,MaineHealth CHANS Home Health and Hospice HH,3.3,10,Home health care service,"45 Baribeau Dr, Brunswick, ME 04011, United States","W22C+GC Brunswick, Maine, USA",https://www.mainehealth.org/chans-home-health-hospice,+1 207-729-6782,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wi0oq3tShZvEbN81cxycfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.16708&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brunswick+ME/@43.914614,-69.9649054,14z",2025-09-18T00:21:52.251Z,,,,
