placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Homecare+Pharmacy+Services/data=!4m7!3m6!1s0x487eb11016389781:0xbc2d8fcacc7957b5!8m2!3d54.0038129!4d-1.4475752!16s%2Fg%2F11f1zlsyyb!19sChIJgZc4FhCxfkgRtVd5zMqPLbw,Homecare Pharmacy Services,,,Pharmacy,"Unit E, Knaresborough Technology Park, Manse Ln, Knaresborough HG5 8LF, United Kingdom","2H32+GX Knaresborough, United Kingdom",http://hcpharmacy.co.uk/,+44 1423 276155,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x0XFJerzHZ3n2kd8GQNSNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.903706&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:57.446Z,,,
https://www.google.com/maps/place/Martin+House+Children%27s+Hospice/data=!4m7!3m6!1s0x4879460224dd79e7:0x8763960b4fe0d2c0!8m2!3d53.9005815!4d-1.343693!16s%2Fg%2F1v5k2jb8!19sChIJ53ndJAJGeUgRwNLgTwuWY4c,Martin House Children's Hospice,5.0,20,Hospice,"Grove Rd, Boston Spa, Wetherby LS23 6TX, United Kingdom","WM24+6G Wetherby, United Kingdom",http://www.martinhouse.org.uk/,+44 1937 845045,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMH6f8PmSw5gGuUnMzsvsqbmdnnAUphA5wCyNzx=w408-h295-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:25:02.443Z,,,
https://www.google.com/maps/place/Granby+Rose+Care+Home/data=!4m7!3m6!1s0x487953d066b7fddd:0x2a048d9d67ecde9c!8m2!3d53.9969012!4d-1.5221651!16s%2Fg%2F1vcjls2s!19sChIJ3f23ZtBTeUgRnN7sZ52NBCo,Granby Rose Care Home,5.0,2,Nursing home,"Highgate Park, Harrogate HG1 4PA, United Kingdom","XFWH+Q4 Harrogate, United Kingdom",https://www.harbourhealthcare.co.uk/,+44 1423 505533,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPBKoiMD3UOTSdJ0i9u-jQOPYLPtmcKMCcVg9Ws=w408-h284-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:25:07.547Z,,,
https://www.google.com/maps/place/Southlands+Care+Home+-+Bupa/data=!4m7!3m6!1s0x487953e578570407:0x9772c469329611a8!8m2!3d53.9966946!4d-1.5463967!16s%2Fg%2F1tyywms_!19sChIJBwRXeOVTeUgRqBGWMmnEcpc,Southlands Care Home - Bupa,4.5,17,Nursing home,"9 Ripon Rd, Harrogate HG1 2JA, United Kingdom","XFW3+MC Harrogate, United Kingdom",https://www.bupa.co.uk/care-services/care-homes/southlands-harrogate?pdg_network=google_local_listing&pdg_term=north,+44 1423 526203,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMP2t-2ll2gA56eL7ObRKf_WSXyt87SPLuDz1Dn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:25:12.575Z,,,
https://www.google.com/maps/place/Supporting+Older+People/data=!4m7!3m6!1s0x487953dc533b70a9:0x9ce382e1508b2f03!8m2!3d53.9802894!4d-1.5897868!16s%2Fg%2F1hc17lj_v!19sChIJqXA7U9xTeUgRAy-LUOGC45w,Supporting Older People,5.0,3,Charity,,,https://www.supportingolderpeople.org.uk/,+44 1423 531490,Closed ⋅ Opens 9:30 am,https://lh3.googleusercontent.com/p/AF1QipN2PduDTSAIAmk41r-UP9Qa-nl47dzOPkM7bvM9=w408-h272-k-no,true,9:30 am–4:30 pm,9:30 am–4:30 pm,Closed,Closed,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:25:17.472Z,,,
https://www.google.com/maps/place/Great+Ayton+Health+Centre/data=!4m7!3m6!1s0x487ee914a6f5816f:0xf3c119c5995b6f75!8m2!3d54.4897508!4d-1.1328675!16s%2Fg%2F1tcwl3wc!19sChIJb4H1phTpfkgRdW9bmcUZwfM,Great Ayton Health Centre,4.2,6,Medical clinic,"Rosehill, Great Ayton TS9 6BL, United Kingdom","FVQ8+WV Middlesbrough, United Kingdom",http://www.nhs.uk/Pages/HomePage.aspx,+44 1642 723421,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZnlFfatBs-F9HHA0eACHeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.023346&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-09-18T00:25:29.019Z,,,
https://www.google.com/maps/place/Teesside+Hospice+-+Great+Ayton+Store/data=!4m7!3m6!1s0x487ee9b4df33653b:0x98b334cccb31a445!8m2!3d54.4884726!4d-1.1327747!16s%2Fg%2F11j48chl1j!19sChIJO2Uz37TpfkgRRaQxy8w0s5g,Teesside Hospice - Great Ayton Store,4.1,8,Thrift store,"125 High St, Great Ayton, Middlesbrough TS9 6PN, United Kingdom","FVQ8+9V Middlesbrough, United Kingdom",https://www.teessidehospice.org/,+44 1642 725108,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6Qu8Fp68MUJVgNYkMKrFPrgE3z4ajdu923AvDPqmfZPACX2wuNcP3SVGw3tR6Z54hQBSiZDm4zqCiLXg9wDPU__3SHW0gDMBKVv1OOVp5vj8tA2AIPHAbwTicI4GiT8EK0aP7=w408-h600-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-09-18T00:25:39.049Z,,,
https://www.google.com/maps/place/Herriot+Hospice+Homecare+Stokesley+Charity+Shop/data=!4m7!3m6!1s0x487eea4b1c9714f5:0x1289622161d4d08e!8m2!3d54.4701818!4d-1.1920451!16s%2Fg%2F11b6hqn25y!19sChIJ9RSXHEvqfkgRjtDUYSFiiRI,Herriot Hospice Homecare Stokesley Charity Shop,4.5,11,Store,"8 High St, Stokesley, Middlesbrough TS9 5DQ, United Kingdom","FRC5+35 Middlesbrough, United Kingdom",https://www.herriothh.org.uk/,+44 1642 710798,"Closed ⋅ Opens 9 am

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0s-NaAwv0VrdTWNjWQ7BeKLnJCGBHjxel3N3o5zXVFHHJzyAcGNfTk71KtUW1uYMH7CKnZh_6_KLKBvyRwLgqnVYs85lLWUL1g9KoJGaeq6G_3RMMCYlXg60kXgQHQrgrRmw=w408-h544-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,10 am–3 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-09-18T00:25:44.114Z,,,
https://www.google.com/maps/place/Butterwick+Hospice+Care/data=!4m7!3m6!1s0x487e926a02202dcd:0xcc48ded3c78409d9!8m2!3d54.5806086!4d-1.3477809!16s%2Fg%2F1hc2zzq67!19sChIJzS0gAmqSfkgR2QmEx9PeSMw,Butterwick Hospice Care,5.0,6,Hospice,"Middlefield Rd, Stockton-on-Tees TS19 8XN, United Kingdom","HMJ2+6V Stockton-on-Tees, United Kingdom",http://www.butterwick.org.uk/,+44 1642 607742,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gsc3IoGM0Ohqks-erv33bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.11981&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-09-18T00:25:49.080Z,,,
https://www.google.com/maps/place/Great+Ayton+Health+Centre/data=!4m7!3m6!1s0x487ee914902f2021:0xb742242ec7588eb!8m2!3d54.4899474!4d-1.1333374!16s%2Fg%2F11vwpprc_f!19sChIJISAvkBTpfkgR64h17EIidAs,Great Ayton Health Centre,,,Medical Center,"Rosehill, Great Ayton, Middlesbrough TS9 6BL, United Kingdom","FVQ8+XM Middlesbrough, United Kingdom",http://greataytonhealthcentre.co.uk/,+44 1642 723421,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q9EDLk8QFsSkd0jMgDBr0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.427147&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-09-18T00:25:51.884Z,,,
https://www.google.com/maps/place/Nunthorpe+Oaks+Residential+Care+Home+-+Sanctuary+Care/data=!4m7!3m6!1s0x487eec1cb51906cf:0x4cc57347e9ae2b78!8m2!3d54.5272044!4d-1.1694344!16s%2Fg%2F1tghp4l4!19sChIJzwYZtRzsfkgReCuu6UdzxUw,Nunthorpe Oaks Residential Care Home - Sanctuary Care,4.5,22,Aged care,"114 Guisborough Rd, Nunthorpe, Middlesbrough TS7 0JA, United Kingdom","GRGJ+V6 Middlesbrough, United Kingdom",https://www.sanctuary-care.co.uk/care-homes-north/nunthorpe-oaks-residential-middlesbrough,+44 1642 693985,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM56dhPIH89M0rvtWVpJkRBv5ooGH4lprX6nPXz=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-09-18T00:25:56.848Z,,,
https://www.google.com/maps/place/Clare%E2%80%99s+Care+Ltd/data=!4m7!3m6!1s0x487ef1e8017b88bb:0xe161eb4f26f9acc3!8m2!3d54.6194642!4d-1.0668561!16s%2Fg%2F11svzxnkfh!19sChIJu4h7AejxfkgRw6z5Jk_rYeE,Clare’s Care Ltd,4.9,32,Nursing agency,"Redcar TS10 2BW, United Kingdom","JW9M+Q7 Redcar, United Kingdom",https://m.facebook.com/profile.php?id=100093761229279,+44 7751 597819,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipODiP6WP-ZLxPC4FRFUi6bcRSYKsMvlcWWKan_O=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:11.316Z,,,
https://www.google.com/maps/place/Redcar+Primary+Care+Hospital/data=!4m7!3m6!1s0x487ef00271506b27:0x70226731e5bf2bc4!8m2!3d54.6010214!4d-1.0694081!16s%2Fg%2F1tn00t05!19sChIJJ2tQcQLwfkgRxCu_5TFnInA,Redcar Primary Care Hospital,3.8,127,Hospital,"W Dyke Rd, Redcar TS10 4NW, United Kingdom","JW2J+C6 Redcar, United Kingdom",https://www.southtees.nhs.uk/hospitals/community/redcar/,+44 1642 944300,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noeXdADJkeVOVmKDNFYytFWd5bBxfBzTBDqOQtM23jq9rDHP52S3xnGPUCRHXxzlUDPs527XM-ysWTeVfNSDAmzkk1sdwwJo5JN_J51sHAyquUINXHzyEDwrKrhnKbiwxPA3f12=w408-h479-k-no,false,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:16.432Z,,,
https://www.google.com/maps/place/South+Tees+Hospitals+NHS+Foundation+Trust/data=!4m7!3m6!1s0x487eec56156d4f5b:0x8293ccf80d2518b3!8m2!3d54.5537035!4d-1.214176!16s%2Fg%2F11c1s_b7fv!19sChIJW09tFVbsfkgRsxglDfjMk4I,South Tees Hospitals NHS Foundation Trust,4.6,133,Association / Organization,"The James Cook University Hospital, Marton Rd, Middlesbrough TS4 3BW, United Kingdom","HQ3P+F8 Middlesbrough, United Kingdom",https://www.southtees.nhs.uk/,+44 1642 850850,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVNnZLnqT6nB0CLxj__ZfYxCYUbosgVZ-0FnYCZqFy1X9kDxdvjAsE0tbM1foI4pCfNhIwwhPX_ufVcTHQRcj0zeGNn1BmRI-g1OxfJFWdnTdQ0g1yMQ-GechdeG4ROsWWco3KnA=w518-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:26.396Z,,,
https://www.google.com/maps/place/Teesside+Hospice+Shop/data=!4m7!3m6!1s0x487ef00ed0819885:0x7c1dfa639065bc03!8m2!3d54.6190008!4d-1.0683575!16s%2Fg%2F1tc_w4w7!19sChIJhZiB0A7wfkgRA7xlkGP6HXw,Teesside Hospice Shop,4.0,7,Store,"1A West Terrace, Redcar TS10 3BU, United Kingdom","JW9J+JM Redcar, United Kingdom",https://www.teessidehospice.org/,+44 1642 485383,"Closed ⋅ Opens 9:30 am

Updated by phone call 7 days ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u2CLlsKWzSZgNtY_KKrAyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.31586&pitch=0&thumbfov=100,true,9:30 am–4:15 pm,9:30 am–4:15 pm,9:30 am–4:15 pm,Closed,9:30 am–4:15 pm,9:30 am–4:15 pm,9:30 am–4:15 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:31.558Z,,,
https://www.google.com/maps/place/Teesside+Hospice+Shop/data=!4m7!3m6!1s0x487ee56de558adef:0x4b5e7a6b58e4bbb0!8m2!3d54.5921218!4d-1.0199532!16s%2Fg%2F11g_qmtqnq!19sChIJ761Y5W3lfkgRsLvkWGt6Xks,Teesside Hospice Shop,4.8,12,Thrift store,"1 Redcar Rd, Marske-by-the-Sea, Redcar TS11 6AA, United Kingdom","HXRJ+R2 Redcar, United Kingdom",https://www.teessidehospice.org/,+44 1642 487103,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npo-CC7CtI-2Qz0QKpF80r0BGwMpxV0jez5Qap3dN72YZE0_Uq--6I7wZ73I2-JOqOMEEQf80Vz58JbWRMAwHrGoTjl1AMS6qZsz5HTsoQmi7J1LlFSRRZmC6zJthfNLoz3Ef0=w408-h306-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:36.568Z,,,
https://www.google.com/maps/place/Reed+Marsh+House/data=!4m7!3m6!1s0x487ef010f59ac669:0x812514e99a5bf018!8m2!3d54.6174647!4d-1.0723622!16s%2Fg%2F11dfh4ph_5!19sChIJacaa9RDwfkgRGPBbmukUJYE,Reed Marsh House,1.0,1,Doctor,"Coatham Rd, Redcar TS10 1RZ, United Kingdom","JW8H+X3 Redcar, United Kingdom",http://www.tewv.nhs.uk/,+44 1642 777400,Closed ⋅ Opens 8:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2X11j9tquBSmvl2R3mO0UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.9677&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:41.290Z,,,
https://www.google.com/maps/place/Alice+House+Hospice/data=!4m7!3m6!1s0x487ef462b50cf7d3:0x78781033c0569976!8m2!3d54.7022983!4d-1.2245806!16s%2Fg%2F1vyk225_!19sChIJ0_cMtWL0fkgRdplWwDMQeHg,Alice House Hospice,4.7,15,Hospice,"Alice House, Wells Ave, Hartlepool TS24 9DA, United Kingdom","PQ2G+W5 Hartlepool, United Kingdom",http://www.alicehousehospice.co.uk/,+44 1429 855555,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_LH-nEQ1H3U6kKD53IhZrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.54218&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:46.575Z,,,
https://www.google.com/maps/place/Cygnet+Law/data=!4m7!3m6!1s0x487ef00f5ba17efd:0xf8ef893a5041c5b1!8m2!3d54.6162297!4d-1.0689451!16s%2Fg%2F1tvw4hjl!19sChIJ_X6hWw_wfkgRscVBUDqJ7_g,Cygnet Law,4.1,111,Lawyer,"Portland House, W Dyke Rd, Redcar TS10 1DH, United Kingdom","JW8J+FC Redcar, United Kingdom",https://cygnetlaw.co.uk/,+44 1642 777680,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipNywu-Ry8tRJH4e3MNXIRzllVLE1v7CXL6DWRXZ=w408-h244-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-09-18T00:26:51.599Z,,,
https://www.google.com/maps/place/Saint+Catherine%27s+Hospice+Shop+-+Helmsley/data=!4m7!3m6!1s0x487ecff07714d2c1:0x5bd7b09572e85573!8m2!3d54.2457065!4d-1.0598289!16s%2Fg%2F1tv23qkc!19sChIJwdIUd_DPfkgRc1XocpWw11s,Saint Catherine's Hospice Shop - Helmsley,5.0,1,Thrift store,"6-7 Meeting House Ct, Helmsley, York YO62 5DW, United Kingdom","6WWR+73 Helmsley, York, UK",http://www.saintcatherines.org.uk/shops,+44 1439 770122,Closed ⋅ Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqk__HFzPWXr9083LQ9kIo3m1sfejMeVak2xNSSwUOs32osLxLrc3AI9NVW95z73A5_-k92JUTGZJxH5LL68ywPYfYT0_LHqGBrWyFA99l5quO7y4Onw7JkWCiNOmOiHnQGMLF6Ng=w408-h291-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2025-09-18T00:27:10.532Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Prospect+House+Care+Home/data=!4m7!3m6!1s0x48792ea424f3abd1:0xf0b7022b7cea2588!8m2!3d53.9881533!4d-0.9484612!16s%2Fg%2F11c1wsq0ls!19sChIJ0avzJKQueUgRiCXqfCsCt_A,Prospect House Care Home,3.7,3,Nursing home,"3 A166, Gate Helmsley, York YO41 1JS, United Kingdom","X3Q2+7J Gate Helmsley, York, UK",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fjhV_ytahKnQwaW_yzT3MQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.88736&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2025-09-18T00:27:13.536Z,,,
https://www.google.com/maps/place/Teesside+Hospice+Shop/data=!4m7!3m6!1s0x487eea4b7536920d:0x7609fff871e380c2!8m2!3d54.4695166!4d-1.1933117!16s%2Fg%2F1thk89l0!19sChIJDZI2dUvqfkgRwoDjcfj_CXY,Teesside Hospice Shop,3.5,4,Store,"1 Bridge Rd, Stokesley, Middlesbrough TS9 5AA, United Kingdom","FR94+RM Middlesbrough, United Kingdom",http://www.teessidehospice.org/,+44 1642 713932,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3xS34ctn-5rnxWrEfNqx7c9uiAR2MYz2W4QDky2v95DGB2IooYylN_jaO9iM8EK5_rLhWKy1kum63O5kxxy9Betv6ml3xpLk3rHCTn4eHLeAfS3XczmQJkw6pkJQ3kP7qEIb8=w426-h240-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,10 am–4 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Stokesley+York+UK/@53.9614205,-1.0739108,14z",2025-09-18T00:27:32.726Z,,,
https://www.google.com/maps/place/Scarborough+General+Hospital/data=!4m7!3m6!1s0x487f3814c66ccde5:0xbf5415e5d23a0e0d!8m2!3d54.2815045!4d-0.4373861!16s%2Fm%2F0403tgp!19sChIJ5c1sxhQ4f0gRDQ460uUVVL8,Scarborough General Hospital,3.8,375,General hospital,"Woodlands Dr, Scarborough YO12 6QL, United Kingdom","7HJ7+J2 Scarborough, United Kingdom",http://www.yorkhospitals.nhs.uk/,+44 1723 368111,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyhpy4IGdQ5SDF6PxEJ6fOtv6LCvOkQ9dgA0L_X97HJ2FfLN9bHCijoqvcSgDLX0pcMomhy137wMl-cIGvO5CBsTbCflYX_ozkTtAcDQA5LpkIsF7omXAda6odwsZraTPyUVE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Goathland+York+UK/@54.4001635,-0.7205557,14z",2025-09-18T00:27:52.070Z,,,
https://www.google.com/maps/place/North+Yorkshire+Moors+Railway+-+%28Goathland+Station%29/data=!4m7!3m6!1s0x487f2239c892ca29:0x9691862cdc82e485!8m2!3d54.4005775!4d-0.7122145!16zL20vMGIzdnZy!19sChIJKcqSyDkif0gRheSC3CyGkZY,North Yorkshire Moors Railway - (Goathland Station),4.7,3553,Heritage railroad,"Goathland, Whitby YO22 5NF, United Kingdom","C72Q+64 Whitby, United Kingdom",https://www.nymr.co.uk/goathland-station,+44 1751 472508,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDMNkeevLUS4JcMLYtomiYn4myRLXZOd6qdr3XVNae_S7hGR5d7eeIfsAtw4dPaCqWrbKiy4l0dFcGJv-p6zmN7o6GqGo2i6K4FjKqJzHItAgRCYnQ8DujwXHe8UZO80de9fI=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Goathland+York+UK/@54.4001635,-0.7205557,14z",2025-09-18T00:27:55.005Z,,,
"https://www.google.com/maps/place/St+Mary%27s+Church,+Goathland/data=!4m7!3m6!1s0x487f222eb88abe8b:0x80286a71860fcbda!8m2!3d54.3950435!4d-0.7266536!16s%2Fg%2F11bw3y99rz!19sChIJi76KuC4if0gR2ssPhnFqKIA","St Mary's Church, Goathland",4.7,41,Church,"Goathland, Whitby YO22 5AN, United Kingdom","97WF+28 Whitby, United Kingdom",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrqR_UfMGnvLFuP8Eb-5oixRTX6yWaHiBr8HP9NOicezd5mlgb5r-lWh7ZCKxTqzO8rcAaIegIGdZXACapiwQrXirYzb9d-And3MqlBwqofPjQaFYgzDb4Q4Y1SX-nVKS8ERTtbo3XsekkO=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Goathland+York+UK/@54.4001635,-0.7205557,14z",2025-09-18T00:27:57.889Z,,,
