placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,error,info,attributes,isBlackOwned
https://www.google.com/maps/place/Deland+Garage+Door+Repair/data=!4m7!3m6!1s0x88e71b210b266823:0xf966ed8cdd85cc46!8m2!3d29.0268427!4d-81.2968483!16s%2Fg%2F11mkj6s2rz!19sChIJI2gmCyEb54gRRsyF3YztZvk,Deland Garage Door Repair,5.0,6,Garage door supplier,"348 E New York Ave B, DeLand, FL 32724, United States","2PG3+P7 DeLand, Florida, USA",,+1 386-845-0521,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3yXYi6dVgLfzEzc8uGF2qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.32709&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:08.811Z,,,,
https://www.google.com/maps/place/Garage+Door+Repair+DeLand/data=!4m7!3m6!1s0x88e71b9aaf4c6155:0x8db2aaff95dc01c!8m2!3d28.9838189!4d-81.2603269!16s%2Fg%2F11wp_pgmdg!19sChIJVWFMr5ob54gRHMBd-a8q2wg,Garage Door Repair DeLand,4.9,23,Garage door supplier,"113 Victoria Commons Blvd, DeLand, FL 32724, United States","XPMQ+GV DeLand, Florida, USA",,+1 386-662-1941,Open ⋅ Closes 11:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=viyekO-p4Np7etfr1RHd1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.023125&pitch=0&thumbfov=100,false,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:13.396Z,,,,
https://www.google.com/maps/place/Honest-1+Auto+Care/data=!4m7!3m6!1s0x88e6d9ce0c37698b:0xc74eb679367ca1e3!8m2!3d29.1698463!4d-81.0014292!16s%2Fg%2F1tcz9423!19sChIJi2k3DM7Z5ogR46F8Nnm2Tsc,Honest-1 Auto Care,4.6,1625,Auto repair shop,"2200 S Ridgewood Ave, South Daytona, FL 32119, United States","5X9X+WC South Daytona, Florida, USA",https://www.honest1.com/daytona/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 386-999-6054,Closes soon ⋅ 6 pm ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipMrYmbLRduOzrv5swoR_4KFWoOctkeuwAlrTRPq=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–4 pm,Closed,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:18.003Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Public+Storage/data=!4m7!3m6!1s0x88e6d8519c8a7845:0xf113cdcdfcff816c!8m2!3d29.1560918!4d-81.023006!16s%2Fg%2F11bwqm0jhj!19sChIJRXiKnFHY5ogRbIH__M3NE_E,Public Storage,4.5,345,Self-storage facility,"2450 S Nova Rd, South Daytona, FL 32119, United States","5X4G+CQ South Daytona, Florida, USA",https://www.publicstorage.com/self-storage-fl-south-daytona/2529.html?pspid=pslocalsearch&utm_source=google&utm_medium=local_maps,+1 386-868-3856,,https://lh3.googleusercontent.com/p/AF1QipN1h1tSUGxpXZBcT0dzOftIrfx-moKGvAnZlcL4=w426-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:22.699Z,,,,
https://www.google.com/maps/place/Madden%27s+Ace+Hardware/data=!4m7!3m6!1s0x88e6d9cf53d4b303:0xd00025dafe399ec5!8m2!3d29.1724308!4d-81.0034299!16s%2Fg%2F1tjjq5q0!19sChIJA7PUU8_Z5ogRxZ45_tolANA,Madden's Ace Hardware,4.6,705,Hardware store,"2034 S Ridgewood Ave, South Daytona, FL 32119, United States","5XCW+XJ South Daytona, Florida, USA",http://www.acehardware.com/mystore/index.jsp?store=03374&cid=localstore03374,+1 386-767-6036,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcRjvUphz9V4Vfy2ege4G9059t3X6Tdrq27pcmV_HqfYgAaS0Ltt2WcCaoSINgjLXgXCXR8c2niWIjcXcikJcP2CCxr8Rb4jqJzYWIbIAOsaFFpG9cNkYlhXAwQFctx0x7Kd0=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,9 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:27.513Z,,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up",
https://www.google.com/maps/place/Dynamic+Garage+Doors/data=!4m7!3m6!1s0x88e71dc37bc281ef:0xc512fe377dc441ca!8m2!3d29.0614489!4d-81.2738866!16s%2Fg%2F11v_0ql18q!19sChIJ74HCe8Md54gRykHEfTf-EsU,Dynamic Garage Doors,5.0,249,Garage door supplier,"1404 Yorktown St, DeLand, FL 32724, United States","3P6G+HC DeLand, Florida, USA",https://www.dynamicgaragedoorsfl.com/garage-door-repair-deland-fl/?utm_campaign=google&utm_medium=organic&utm_source=google_business_profile,+1 352-615-1294,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNS1iZiG3thfrUwcauJlgwe3Dm9RuDHO9LxbA0q=w408-h305-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:32.195Z,,,,
https://www.google.com/maps/place/Down+%26+Dumping+Trailers+LLC/data=!4m7!3m6!1s0xa3f3e78902d46e23:0x5600236f25de7fb1!8m2!3d29.2826784!4d-81.172182!16s%2Fg%2F11ts4fsnwl!19sChIJI27UAonn86MRsX_eJW8jAFY,Down & Dumping Trailers LLC,5.0,12,Waste management service,,,https://www.downdumpingtrailersllc.com/,+1 386-562-6052,,https://lh3.googleusercontent.com/p/AF1QipMcSKe1zvv6eLc0oec4TDCIW7m7aA8bD9Vo6Iyy=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:37.066Z,,,,
https://www.google.com/maps/place/AFFORDABLE+Auto+Pros/data=!4m7!3m6!1s0x88e6d9e60e5f659b:0xef3f77de8b0a903c!8m2!3d29.1827873!4d-81.0083861!16s%2Fg%2F11g_kpfqd4!19sChIJm2VfDubZ5ogRPJAKi953P-8,AFFORDABLE Auto Pros,4.8,302,Auto repair shop,"1618 S Ridgewood Ave, South Daytona, FL 32119, United States","5XMR+4J South Daytona, Florida, USA",http://www.affordableautopros.com/,+1 386-777-7767,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6CmQ1vGdaGjPpybH6AhmmS2V6I0VALhT1im4wGnnCEZt_1vhGaLeiqVvhKKvY7SDCXrlXrAT6ezUq91emLaMPlWP6C3nT1uex28feWa6vl1o6tU-osvOM8H2DXbgn0jKlO_LU8PIUdpMI=w408-h306-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:42.096Z,,,,
https://www.google.com/maps/place/Public+Storage/data=!4m7!3m6!1s0x88e6d9080a25c08b:0x51e6d69ed503507c!8m2!3d29.1746973!4d-81.0318777!16s%2Fg%2F1tj53d_4!19sChIJi8AlCgjZ5ogRfFAD1Z7W5lE,Public Storage,4.6,391,Self-storage facility,"1144 Beville Rd, Daytona Beach, FL 32114, United States","5XF9+V6 Daytona Beach, Florida, USA",https://www.publicstorage.com/self-storage-fl-daytona-beach/2149.html?pspid=pslocalsearch&utm_source=google&utm_medium=local_maps,+1 386-478-7779,,https://lh3.googleusercontent.com/p/AF1QipP97IniD2oXB51eT5RQGs-pjcp6xPCUTrstbTEh=w426-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:47.311Z,,,,
"https://www.google.com/maps/place/Abel+Construction+Enterprises,+LLC/data=!4m7!3m6!1s0x88e6d9e468a9761d:0x8e399c4bb9363814!8m2!3d29.1919226!4d-80.9936762!16s%2Fg%2F11smxszbxt!19sChIJHXapaOTZ5ogRFDg2uUucOY4","Abel Construction Enterprises, LLC",5.0,1,General contractor,"2312 Cres Ridge Rd, Daytona Beach, FL 32118, United States","52R4+QG Daytona Beach, Florida, USA",,+1 386-269-4676,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a_ZftMDrQI8b9pjRj1yzWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.67046&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:49.622Z,,,,
https://www.google.com/maps/place/Garage+Door+Repair+of+Florida+LLC/data=!4m7!3m6!1s0x88e773cf51120b45:0x8d7ac30033bca8f1!8m2!3d28.8074494!4d-81.3180987!16s%2Fg%2F11k61ng5c0!19sChIJRQsSUc9z54gR8ai8MwDDeo0,Garage Door Repair of Florida LLC,4.8,75,Garage door supplier,"508 Central Park Dr, Sanford, FL 32771, United States","RM4J+XQ Sanford, Florida, USA",https://garagedoorrepairofflorida.com/,+1 407-375-7969,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipO2ziO4KjMkcheOB6SsgtjQbUIh1usA2gobnAqf=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:54.139Z,,,,
https://www.google.com/maps/place/HomeTeam+Pest+Defense/data=!4m7!3m6!1s0x88e6d9d3f22472e7:0x636515562d34c475!8m2!3d29.1707!4d-81.0231323!16s%2Fg%2F11sf9yr1gj!19sChIJ53Ik8tPZ5ogRdcQ0LVYVZWM,HomeTeam Pest Defense,4.9,413,Pest control service,"955 Foster Way suite 310, South Daytona, FL 32119, United States","5XCG+7P South Daytona, Florida, USA",https://pestdefense.com/daytona/?utm_source=google&utm_medium=googlelisting&utm_campaign=location,+1 386-271-0656,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNzlprlYJNfHmFnvuo4ndj1ZHLsmxL7z_6hSGW1=w426-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:55:58.645Z,,,,
https://www.google.com/maps/place/Massey+Services+GreenUP+Lawn+Care+Service/data=!4m7!3m6!1s0x88e6d8516fcc46c5:0x37969a324bd2a0e0!8m2!3d29.170508!4d-81.023515!16s%2Fg%2F1263frtmm!19sChIJxUbMb1HY5ogR4KDSSzKaljc,Massey Services GreenUP Lawn Care Service,4.5,60,Lawn care service,"1801 S Nova Rd # 110, Daytona Beach, FL 32119, United States","5XCG+6H Daytona Beach, Florida, USA",https://www.masseyservices.com/service-location/daytona-lawn-care/?utm_source=googlemybusiness&utm_medium=search&utm_campaign=DaytonaBeach21&utm_content=masseylocalsearch,+1 386-253-6758,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNnyVOTIqcm6WeSWNj3325HYHuVxdHSb3dRFS2L=w426-h240-k-no,true,7 am–8 pm,8 am–2 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:03.281Z,,,,
https://www.google.com/maps/place/College+Hunks+Hauling+Junk+and+Moving+Daytona/data=!4m7!3m6!1s0x88e6d9b69b919043:0x3ccd4052cd4dd4d9!8m2!3d29.1721502!4d-81.0253215!16s%2Fg%2F11qms3t6kz!19sChIJQ5CRm7bZ5ogR2dRNzVJAzTw,College Hunks Hauling Junk and Moving Daytona,4.8,916,Moving company,"1725 S Nova Rd STE E4, South Daytona, FL 32119, United States","5XCF+VV South Daytona, Florida, USA",https://www.collegehunkshaulingjunk.com/daytona/?utm_source=GMB&utm_medium=organic&utm_campaign=fl-daytona-409,+1 386-200-5230,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxa3bUcFsDX3gMo4UnpKzMh0euaamnyVntBXkNEMxT3jRRv4dJlWuqq6cEvz7WSXXPUe1XhNUEV60H0WgFzCkGBsXSkIz5dQm2XI4hlZP9FbJG-eDhlqxBPADUb-63ZcaEaZ9aqZQ=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,9 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:08.118Z,,,,
https://www.google.com/maps/place/Atlantic+Garage+Door+Repair/data=!4m7!3m6!1s0xa4db715bc3641693:0x2cc643bf0084fe6e!8m2!3d29.5469935!4d-81.23042!16s%2Fg%2F11lnx3qwz0!19sChIJkxZkw1tx26QRbv6EAL9Dxiw,Atlantic Garage Door Repair,5.0,22,Garage door supplier,,,https://atlanticgaragedoorrepair.com/,+1 386-230-0690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP6AKL8zkYBpIwOzmjwGD9L7NlD0gqL4CkCjJyx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:12.408Z,,,,
https://www.google.com/maps/place/Waste+Pro/data=!4m7!3m6!1s0x88e6d90e13e233c3:0xbba1d83dc6837d2e!8m2!3d29.1808222!4d-81.0419372!16s%2Fg%2F1td3mdrx!19sChIJwzPiEw7Z5ogRLn2Dxj3Yobs,Waste Pro,4.9,2787,Waste management service,"925 S Clyde Morris Blvd, Daytona Beach, FL 32114, United States","5XJ5+86 Daytona Beach, Florida, USA",https://www.wasteprousa.com/office/daytona-beach/,+1 386-788-8890,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwt0WiU-yq7cQwvPtf4YyDkX5ZFMDEGBnv7spUIX0J1qpVBAUn1yYE_Ktgjwk_u9sCck-3lHRB4M39ZYKRVlNEXehSO11jprEM3vz0TrS1I-S1uI_zjjOpuMFtKZSvzkNKUJz-_LQ=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:16.961Z,,,,
https://www.google.com/maps/place/John%27s+Appliance+%26+Bedding/data=!4m7!3m6!1s0x88e6d9a89f82a533:0xdfd435e2c7360a6c!8m2!3d29.1744342!4d-81.0270619!16s%2Fg%2F1tczfqmz!19sChIJM6WCn6jZ5ogRbAo2x-I11N8,John's Appliance & Bedding,4.3,731,Appliance store,"949 Beville Rd, South Daytona, FL 32119, United States","5XFF+Q5 South Daytona, Florida, USA",https://www.johnsabc.com/locations/south-daytona,+1 386-760-2776,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEQeDEpC2YhmuYmnoqcHAJsT3HltyxBm8ktRRpWlNsPfTNAAu0b0gE5YHxoPFgh1tDNXTQmbsyUCpLxK-iAeiu7itYH04aBAfV7PhNSOI0ld94ihqwx4eX-MIHT86VOsP5ooRmDw=w408-h306-k-no,true,9 am–7 pm,9 am–6 pm,11 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:21.522Z,,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Cool+Breeze+Heat+%26+Air+LLC/data=!4m7!3m6!1s0x88e6dbc4be9458ef:0xe6a2b471ce663321!8m2!3d29.1751842!4d-81.0260972!16s%2Fg%2F11c5t441nj!19sChIJ71iUvsTb5ogRITNmznG0ouY,Cool Breeze Heat & Air LLC,4.9,396,Air conditioning contractor,"933 Beville Rd Suite 103-C, South Daytona, FL 32119, United States","5XGF+3H South Daytona, Florida, USA",https://coolbreezeairsystems.com/,+1 386-339-2936,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOqfnLp5bDusOuEfxM4YApukmDe6sAVF1gllyPE=w408-h270-k-no,true,8 am–5 pm,9 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:26.054Z,,,,
https://www.google.com/maps/place/Orlando+Garage+Door+Repair/data=!4m7!3m6!1s0x88e77b9148d4b369:0x6fc0722c6e42d7c!8m2!3d29.0391137!4d-81.3039421!16s%2Fg%2F11srfh2mm7!19sChIJabPUSJF754gRfC3kxiIH_AY,Orlando Garage Door Repair,4.7,76,Garage door supplier,"3609 Old Winter Garden Rd Suite 76, Orlando, FL 32805, United States","2MQW+JC DeLand, Florida, USA",https://bestorlandogaragedoors.com/,+1 321-342-1300,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipO_g3A5K98TN9pq11zxi2WO_0ZlsgKrhQkEHaNU=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:31.038Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Hyatt+Place+Daytona+Beach+-+Oceanfront/data=!4m10!3m9!1s0x88e6d777b97c7ff3:0xa48fd046b2f9744c!5m2!4m1!1i2!8m2!3d29.1614711!4d-80.9741532!16s%2Fg%2F1pp2v013t!19sChIJ8398uXfX5ogRTHT5skbQj6Q,Hyatt Place Daytona Beach - Oceanfront,4.0,2060,,"3161 S Atlantic Ave, Daytona Beach Shores, FL 32118, United States","526G+H8 Daytona Beach Shores, Florida, USA",https://www.hyatt.com/hyatt-place/en-US/dabzd-hyatt-place-daytona-beach-oceanfront?src=corp_lclb_google_seo_dabzd&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 386-944-2010,,https://lh3.googleusercontent.com/p/AF1QipPu2bHQtsX7tNqP8SDDDKpA7e4KWMCtfabcBx0j=w408-h402-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:33.854Z,,,,
https://www.google.com/maps/place/Olsen+Custom+Homes/data=!4m7!3m6!1s0x88e6da27957d4e87:0x7abb4987dc192261!8m2!3d29.1486245!4d-80.9903125!16s%2Fg%2F1tglztbf!19sChIJh059lSfa5ogRYSIZ3IdJu3o,Olsen Custom Homes,4.4,19,Custom home builder,"3450 S Ridgewood Ave, Port Orange, FL 32129, United States","42X5+CV Port Orange, Florida, USA",http://www.olsencustomhomes.com/,+1 386-947-4481,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyY8xpbMNdsvpcwL1uoMFOLkNQFNnOIZcC4lr3Wx3FJ2eASwLkhkENkih5bon1yU6SrqTTWMF_s1O3x4EMo219vh_aqGxGdPNyp6j4MFvPJt8SZ5aHSPb4BHOYv6XGhZhKlHVyl=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:38.571Z,,,,
https://www.google.com/maps/place/Perry%27s+Ocean+Edge+Resort/data=!4m10!3m9!1s0x88e6d9fb5518ba83:0xc4bdd5aa564580e5!5m2!4m1!1i2!8m2!3d29.1954205!4d-80.9923921!16s%2Fg%2F1v96mm7l!19sChIJg7oYVfvZ5ogR5YBFVqrVvcQ,Perry's Ocean Edge Resort,4.1,2916,,"2209 S Atlantic Ave, Daytona Beach, FL 32118, United States","52W5+52 Daytona Beach, Florida, USA",https://www.perrysoceanedge.com/,+1 800-447-0002,,https://lh3.googleusercontent.com/p/AF1QipNiJ-NCKp48Qbc3iO0ZU5nnYmGX27duNGi-OGOs=w470-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:41.499Z,,,,
https://www.google.com/maps/place/Atlantic+Terrace/data=!4m10!3m9!1s0x88e6d79820be63e7:0xa179456c78007646!5m2!4m1!1i2!8m2!3d29.1476778!4d-80.9666639!16s%2Fg%2F1tgnmx7g!19sChIJ52O-IJjX5ogRRnYAeGxFeaE,Atlantic Terrace,4.7,192,,"3629 S Atlantic Ave, Daytona Beach, FL 32118, United States","42XM+38 Daytona Beach, Florida, USA",http://atlanticterrace-condo.com/,+1 386-767-6447,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGJkte8VEcxWz-YEl0hpEGGxpViGwjQc8bAqNTmpq8K1a02wQry1m5b3TC8Rm7rVruyQVWJCFijERjgsjCjiYip2xE6UGGVlneekeZPZSRRN6K8fc1yT0pPMi5bkZtU_hjhS18kOx3L6L4UYaHLbNJxrG9uehgL8e2nJZCKKGi7N-_LU2PJzklDSw=w408-h291-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:44.408Z,,,,
https://www.google.com/maps/place/Repair+1/data=!4m7!3m6!1s0x88e6d823e3cc3d37:0x99b0d9b745be37d9!8m2!3d29.142726!4d-80.9931602!16s%2Fg%2F1tfyfc_f!19sChIJNz3M4yPY5ogR2Te-RbfZsJk,Repair 1,4.7,888,Auto repair shop,"501 Old Dunlawton Ave, Port Orange, FL 32129, United States","42V4+3P Port Orange, Florida, USA",http://www.repairone.com/,+1 386-322-7181,Closes soon ⋅ 6 pm ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipOfV0EVfim1kcXC5Omxa585G2mseZk8pm70O6-q=w434-h240-k-no,true,7:30 am–6 pm,7:30 am–5 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:49.088Z,,,,
https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Oceanfront+Daytona+Beach+Shores+by+IHG/data=!4m10!3m9!1s0x88e6d79c375b206b:0x5886f570460df8c5!5m2!4m1!1i2!8m2!3d29.156373!4d-80.971135!16s%2Fg%2F1tn4yz_3!19sChIJayBbN5zX5ogRxfgNRnD1hlg,Holiday Inn Express & Suites Oceanfront Daytona Beach Shores by IHG,4.1,1209,,"3301 S Atlantic Ave, Daytona Beach Shores, FL 32118, United States","524H+GG Daytona Beach Shores, Florida, USA",https://www.ihg.com/holidayinnexpress/hotels/us/en/daytona-beach-shores/dabaa/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-DABAA,+1 386-767-1711,,https://lh3.googleusercontent.com/p/AF1QipO5yUBKUOcmGIPkjbaEMucjmYdlYSStnzNB4Fdh=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:52.169Z,,,,
https://www.google.com/maps/place/Daytona+Tree+Service/data=!4m7!3m6!1s0x88e6d91aa5b89ba5:0x326153ad56a274ef!8m2!3d29.1418601!4d-81.0088331!16s%2Fg%2F11h4d6jlz3!19sChIJpZu4pRrZ5ogR73SiVq1TYTI,Daytona Tree Service,4.9,126,Tree service,"895 Nixon Ln, Port Orange, FL 32129, United States","4XRR+PF Port Orange, Florida, USA",https://daytonatreeserviceinc.com/,+1 386-760-9090,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNXKf8TrbF1SHT76ALYfw2ZKZXrsoH8QoHnr0SV=w408-h294-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:56:56.837Z,,,,
https://www.google.com/maps/place/Daytona+Beach+Bandshell/data=!4m7!3m6!1s0x88e6da150ce21605:0xeee67f84c33bc213!8m2!3d29.2314759!4d-81.0093517!16s%2Fm%2F025_1dc!19sChIJBRbiDBXa5ogRE8I7w4R_5u4,Daytona Beach Bandshell,4.6,3426,Live music venue,"70 Boardwalk, Daytona Beach, FL 32118, United States","6XJR+H7 Daytona Beach, Florida, USA",http://www.daytonabandshell.com/,+1 386-239-6625,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyer68t6zU89hxf89GbAOx3qpbaCLsqIVUcSkSQvwMjD7LjfW8PTqGGwfkI_e3zhSBt9iXawuqUFJiKg62aDeBZp0PF7VgPi8ldyLylGHXReE7bA7z_OfXyYvLnjXN9xYwEC2Ia_Q=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Daytona+Daytona+Beach+FL/@29.1658158,-81.0044995,14z",2025-11-07T22:57:02.329Z,,,Circa-1937 amphitheater on the boardwalk with a seasonal lineup of live concerts.,
