placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Michiana+Wellness+%26+Longevity+Clinic/data=!4m7!3m6!1s0x8816cdf68c5e327d:0x4123c85c856ac9c1!8m2!3d41.6943438!4d-86.1903529!16s%2Fg%2F1th1db4r!19sChIJfTJejPbNFogRwclqhVzII0E,Michiana Wellness & Longevity Clinic,4.7,9,Chiropractor,"605 W Edison Rd Suite G, Mishawaka, IN 46545, United States","MRV5+PV Mishawaka, Indiana, USA",https://www.michianawellnesslc.com/,+1 574-258-4444,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMm85rG7ECwkX6TeZSOjLibJ-UBWPypWfqrdDAt=w408-h306-k-no,true,12:30–6 pm,12:30–6 pm,3–6 pm,12:30–6 pm,12:30–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:22.824Z,,
https://www.google.com/maps/place/Alternatives+Medical+Center/data=!4m7!3m6!1s0x8816cdd735f02427:0x663ae922b50aca5a!8m2!3d41.6662106!4d-86.1797239!16s%2Fg%2F1tffkcy3!19sChIJJyTwNdfNFogRWsoKtSLpOmY,Alternatives Medical Center,,,Alternative medicine practitioner,"215 E Mishawaka Ave, Mishawaka, IN 46545, United States","MR8C+F4 Mishawaka, Indiana, USA",,+1 574-258-1111,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IfZgDd_3j32YqwUhQTAm5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.6545&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:25.976Z,,
"https://www.google.com/maps/place/Kevin+W.+Kaurich,+DC/data=!4m7!3m6!1s0x8811327d16dba891:0xce873ad8412934ad!8m2!3d41.7233068!4d-86.283087!16s%2Fg%2F113h0k4b_!19sChIJkajbFn0yEYgRrTQpQdg6h84","Kevin W. Kaurich, DC",5.0,4,Chiropractor,"21421 Cleveland Rd, South Bend, IN 46628, United States","PPF8+8Q South Bend, Indiana, USA",,+1 574-282-2828,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I65lQWcHB1iU7QJqw9BWjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.75044&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:28.654Z,,
https://www.google.com/maps/place/Klauer+Roger+MD/data=!4m7!3m6!1s0x8816cd31554d17af:0xd1df50fcacde964a!8m2!3d41.6746595!4d-86.2515713!16s%2Fg%2F1262d5wmg!19sChIJrxdNVTHNFogRSpberPxQ39E,Klauer Roger MD,5.0,1,Acupuncturist,"111 W Jefferson Blvd # 100, South Bend, IN 46601, United States","MPFX+V9 South Bend, Indiana, USA",,+1 574-647-2600,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f595HRLIsGG6zw8AvQf4TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.460594&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:31.467Z,,
"https://www.google.com/maps/place/True+North+Concierge+Medicine/@41.7221977,-86.1793837,17z/data=!3m1!4b1!4m6!3m5!1s0x8816d317591be047:0xb970412783d8a0b!8m2!3d41.7221977!4d-86.1793837!16s%2Fg%2F11vf8tg7z6",True North Concierge Medicine,5.0,1,Medical office,"6901 N Main St Suite 104, Granger, IN 46530, United States","PRCC+V6 Granger, Indiana, USA",https://truenorthconciergemedicine.com/,+1 574-475-3084,Open · Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:38.045Z,,
https://www.google.com/maps/place/doTerra+Product+Center/data=!4m7!3m6!1s0x8816d3dc23ee8f5f:0x2b3733112cefa8f6!8m2!3d41.7031629!4d-86.1890817!16s%2Fg%2F11jg4m0sy8!19sChIJX4_uI9zTFogR9qjvLBEzNys,doTerra Product Center,,,Holistic medicine practitioner,"4609 Grape Rd Suite B2, Mishawaka, IN 46545, United States","PR36+79 Mishawaka, Indiana, USA",,+1 574-347-9813,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNkt-PRqLlw0XCeNhXkkkG8l6RPQExn0HjFdamv=w408-h266-k-no,true,12–6 pm,Closed,12–7 pm,12–6 pm,12–6 pm,12–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:42.946Z,,
https://www.google.com/maps/place/Athletico+Physical+Therapy+-+South+Bend+North/data=!4m7!3m6!1s0x8816cd831591bf23:0x231db1235c282d22!8m2!3d41.6879119!4d-86.2351687!16s%2Fg%2F11rk5zqtzq!19sChIJI7-RFYPNFogRIi0oXCOxHSM,Athletico Physical Therapy - South Bend North,5.0,142,Physical therapy clinic,"1140 Howard St B1, South Bend, IN 46617, United States","MQQ7+5W South Bend, Indiana, USA",https://www.athletico.com/locations/south-bend-north/?utm_source=google-southbendnorth&utm_medium=web&utm_campaign=google-listings,+1 574-404-8105,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOvyntt_FtkAWm6FoAJjb0FkI0MTo8AfKsIprVg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:48.327Z,,
"https://www.google.com/maps/place/Philip+R.+Hunt,+DC/data=!4m7!3m6!1s0x881132e85ef46fd7:0x758de4d45d769333!8m2!3d41.672139!4d-86.2791121!16s%2Fg%2F1xcbq6n1!19sChIJ12_0XugyEYgRM5N2XdTkjXU","Philip R. Hunt, DC",5.0,3,Chiropractor,"2015 W Western Ave #240, South Bend, IN 46619, United States","MPCC+V9 South Bend, Indiana, USA",,+1 574-234-4644,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i1uj8jb61my4U5O1E7eYqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.65513&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:51.369Z,,
https://www.google.com/maps/place/Dr.+A.J.+Mencias/data=!4m7!3m6!1s0x8816d26f5f5c509f:0xc081ee879a834a13!8m2!3d41.7107562!4d-86.2061267!16s%2Fg%2F1tqnm79v!19sChIJn1BcX2_SFogRE0qDmofugcA,Dr. A.J. Mencias,4.9,65,Orthopedic surgeon,"53880 Carmichael Dr, South Bend, IN 46635, United States","PQ6V+8G South Bend, Indiana, USA",https://www.sbortho.com/physicians/aj-mencias,+1 574-247-9441,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM6a7f6Po5M8RE-VgSdEVarVFzEZ5JhkVRBJftf=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:34:56.150Z,,
"https://www.google.com/maps/place/Bend+Holistic+Health+Care,+P.C./data=!4m7!3m6!1s0x54b8c7d11cfc624f:0xa535f94ecc8351b7!8m2!3d44.0499893!4d-121.323545!16s%2Fg%2F11gphfwng8!19sChIJT2L8HNHHuFQRt1GDzE75NaU","Bend Holistic Health Care, P.C.",5.0,11,Holistic medicine practitioner,"132 SW Crowell Way Suite 101, Bend, OR 97702, United States","2MXG+XH Bend, Oregon, USA",http://www.bendholistichealthcare.com/,+1 458-256-9594,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vd20V5iZv3mNcuX4hgCTwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.71484&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:00.945Z,,
https://www.google.com/maps/place/Saint+Joseph+Wellness+%26+Weight+Management+-+Mishawaka/data=!4m7!3m6!1s0x8816d3aec7df6f1f:0x5c03645485c51214!8m2!3d41.707317!4d-86.1742972!16s%2Fg%2F11qydrb_hp!19sChIJH2_fx67TFogRFBLFhVRkA1w,Saint Joseph Wellness & Weight Management - Mishawaka,4.3,32,Wellness program,"611 E Douglas Rd # 207, Mishawaka, IN 46545, United States","PR4G+W7 Mishawaka, Indiana, USA",https://www.sjmed.com/wwm,+1 574-335-4700,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCAy9gzef7M_aryiJZ81AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.049942&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:05.871Z,,
https://www.google.com/maps/place/Chiropractic+Health+Center/data=!4m7!3m6!1s0x8816ccafc457cba7:0x260ecce6af1e59d5!8m2!3d41.6104001!4d-86.2527355!16s%2Fg%2F1tjfhg46!19sChIJp8tXxK_MFogR1Vker-bMDiY,Chiropractic Health Center,5.0,144,Chiropractor,"60930 US-31, South Bend, IN 46614, United States","JP6W+5W South Bend, Indiana, USA",http://chirohealthsb.com/,+1 574-291-1000,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOROih0dpFC8kzDtTNNEuvFkkguITFKkl1ipDS0=w408-h306-k-no,true,8 am–5 pm,8 am–6 pm,8 am–6 pm,1:30–6 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:10.518Z,,
https://www.google.com/maps/place/Indiana+Center+for+Recovery+-+Alcohol+%26+Drug+Rehab+Center+Mishawaka+South+Bend/data=!4m7!3m6!1s0x8816cd961a01eac7:0x6bc08b34a2e64118!8m2!3d41.6587351!4d-86.1818959!16s%2Fg%2F11sgn_hd8f!19sChIJx-oBGpbNFogRGEHmojSLwGs,Indiana Center for Recovery - Alcohol & Drug Rehab Center Mishawaka South Bend,4.7,412,Addiction treatment center,"215 W 4th St, Mishawaka, IN 46544, United States","MR59+F6 Mishawaka, Indiana, USA",https://www.treatmentindiana.com/locations/mishawaka-southbend/?utm_source=google&utm_medium=organic&utm_campaign=ICFRSouthbendOrganic,+1 574-325-5961,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNIiXao1oBhefxP1fgUvdsy5ttJHeYNR8q5BsKu=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:15.577Z,,
https://www.google.com/maps/place/Healers+Haven/data=!4m7!3m6!1s0x8816cd5f54d58695:0x4ff2d66e9fa5b8ae!8m2!3d41.602439!4d-86.267721!16s%2Fg%2F11fq92vt9m!19sChIJlYbVVF_NFogRrriln27W8k8,Healers Haven,,,Holistic medicine practitioner,,,https://m.facebook.com/thereisgreatlovehereforyou/,+1 574-303-2721,,,https://lh3.googleusercontent.com/p/AF1QipPSN58YEq_iF3jdRz1LPD-s5GatQhI0p6M8W6KQ=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:17.912Z,,
https://www.google.com/maps/place/QC+Kinetix+%28Mishawaka%29/data=!4m7!3m6!1s0x8816d3f2efd0d68b:0xeeeda47ea6cefc1b!8m2!3d41.700297!4d-86.1794205!16s%2Fg%2F11rq7nhcm1!19sChIJi9bQ7_LTFogRG_zOpn6k7e4,QC Kinetix (Mishawaka),4.8,51,Pain control clinic,"Edison Lakes Medical Center, 250 E Day Rd Suite 360, Mishawaka, IN 46545, United States","PR2C+46 Mishawaka, Indiana, USA",https://qckinetix.com/michiana/mishawaka-in/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 574-766-7609,Open · Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipPIYPb2HjsY0uuT7Tp9U-Yk1bzROn7G8K335cmj=w426-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,9 am–8 pm,9 am–5:30 pm,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:22.686Z,,
https://www.google.com/maps/place/Integrative+Family+Medicine+of+Bend/data=!4m7!3m6!1s0x54b8c8a0e6440001:0x5b9886222a9c14e4!8m2!3d44.0616009!4d-121.2661795!16s%2Fg%2F11rwxfpm5_!19sChIJAQBE5qDIuFQR5BScKiKGmFs,Integrative Family Medicine of Bend,5.0,166,Alternative medicine practitioner,"2450 NE Mary Rose Pl # 220, Bend, OR 97701, United States","3P6M+JG Bend, Oregon, USA",https://ifmbend.com/,+1 541-848-6152,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPAANVkzAGqmR4EVBn7p6mAAaTHj3BOI7LYH8Fy=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:27.594Z,Identifies as women-owned,
https://www.google.com/maps/place/Seva+Ayurveda/data=!4m7!3m6!1s0x874d97126b64a4d5:0x5e985d7be70977b9!8m2!3d41.5439305!4d-86.4973675!16s%2Fg%2F11j4m9_7wm!19sChIJ1aRkaxKXTYcRuXcJ53tdmF4,Seva Ayurveda,5.0,40,Ayurvedic clinic,,,https://www.sevaayurveda.com/,+1 269-285-1008,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqroQQscRcT-oAAuRVQknTMvVW-L2zXUK014rAuGaPPU927EBUTF0soKW0OsG1mN0o668qPTiq5EZNeEgzZA7YbPEZmGQUIV1PkWvYDzBlbLJTli27V2oPb0MRymh6VDVsTA4ZCpw=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:30.436Z,Identifies as women-owned,
https://www.google.com/maps/place/A+Family+Chiropractic+Center+-+Dr.+Bryan+Glenn/data=!4m7!3m6!1s0x8816cdcdb1aa7d3b:0x5b2b898ad16f7d3f!8m2!3d41.6607462!4d-86.187555!16s%2Fg%2F1tdh4gs3!19sChIJO32qsc3NFogRP31v0YqJK1s,A Family Chiropractic Center - Dr. Bryan Glenn,4.9,32,Chiropractor,"535 Lincolnway W, Mishawaka, IN 46544, United States","MR66+7X Mishawaka, Indiana, USA",http://afamilychiro.net/,+1 574-255-1716,"Open · Closes 6 pm

Updated by this business 2 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aBhRY8abO2ZSeq98964B7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.70135&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–6 pm",2–6 pm,"8–11 am, 4–7 pm","8 am–12 pm, 1–5:30 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:35.181Z,,
https://www.google.com/maps/place/Reverie+Massage+by+Holly+LLC/data=!4m7!3m6!1s0x8816cdc1a193adef:0x355c8a772ebea0a!8m2!3d41.6588585!4d-86.180949!16s%2Fg%2F11x5p8ym5s!19sChIJ762TocHNFogRCurrcqfIVQM,Reverie Massage by Holly LLC,5.0,18,Massage therapist,"303 S Main St #212, Mishawaka, IN 46544, United States","MR59+GJ Mishawaka, Indiana, USA",https://reveriebyholly.com/,+1 574-710-8687,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMmq7rlpWNb64f-IIwikFpm_BJrtsoCmsKqb1pa=w408-h413-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:40.117Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Dr.+Philip+Hunt/data=!4m7!3m6!1s0x8816d2b66e461e1d:0x473aa1c415219be6!8m2!3d41.7179019!4d-86.2507442!16s%2Fg%2F11p079d8h8!19sChIJHR5GbrbSFogR5pshFcShOkc,Dr. Philip Hunt,5.0,2,Chiropractor,"227 N Dixie Way # 330, South Bend, IN 46637, United States","PP9X+5P South Bend, Indiana, USA",,+1 574-234-4644,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ik64NY2DubWx_6ml9VJm9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.6345&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:42.941Z,,
"https://www.google.com/maps/place/About+your+Body,+Inc/data=!4m7!3m6!1s0x8816e886976cbfc9:0x734e89d32628e26e!8m2!3d41.576172!4d-85.8435356!16s%2Fg%2F1tkp5l9l!19sChIJyb9sl4boFogRbuIoJtOJTnM","About your Body, Inc",5.0,5,Holistic medicine practitioner,,,,+1 574-825-1661,Opens soon · 2 pm,,https://lh3.googleusercontent.com/p/AF1QipOly_i3xXd7Ex9q_xvNbAjoqtoMHmORabGGeP11=w408-h272-k-no,true,2–10 pm,2–10 pm,2–10 pm,2–10 pm,2–10 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:47.713Z,,
https://www.google.com/maps/place/Neil+Gilbert+Counseling+%26+Healing/data=!4m7!3m6!1s0x881132b668a6361f:0x7cbba497fbefacc3!8m2!3d41.6820067!4d-86.2625651!16s%2Fg%2F1vgx1bzk!19sChIJHzamaLYyEYgRw6zv-5eku3w,Neil Gilbert Counseling & Healing,5.0,2,Psychotherapist,"914 Lincoln Way W, South Bend, IN 46616, United States","MPJP+RX South Bend, Indiana, USA",http://neilgilbert-healing-counseling.com/,+1 574-287-0391,Closed · Opens 10:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweow-VMso5XEdnHDjGkYHY1wE8dKm-u_4M5lim30GpvdqDHlMYVZ9h_izJYmxAzcYGWRnHq4N9qI6CbBDTx6XVg6hoUbHQLm2QUnMa2G4rZ_8VbT_VLlWSk2UL4m9sqOnlSKlQ=w408-h270-k-no,true,Closed,10:30 am–5:30 pm,10:30 am–5:30 pm,9 am–1 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:52.740Z,,
https://www.google.com/maps/place/Michiana+School+of+Massage+therapy/data=!4m7!3m6!1s0x8816cd34d2f15555:0x6d27fbf44a6e32d6!8m2!3d41.6794556!4d-86.2157282!16s%2Fg%2F11s0skv4rh!19sChIJVVXx0jTNFogR1jJuSvT7J20,Michiana School of Massage therapy,4.6,9,Alternative medicine practitioner,"310 N Ironwood Dr, South Bend, IN 46615, United States","MQHM+QP South Bend, Indiana, USA",http://michianamassageschool.com/,+1 574-703-1819,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DCvqNTfQm430_vYbN2MnkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.3199&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:35:55.601Z,,
https://www.google.com/maps/place/The+Rebel+Gothic/data=!4m7!3m6!1s0xbd38820404abed9:0x4c1467abb1e4269f!8m2!3d41.6788505!4d-86.22943!16s%2Fg%2F11rcjgqdyv!19sChIJ2b5KQCCI0wsRnybksatnFEw,The Rebel Gothic,5.0,1,Landscaper,,,http://www.facebook.com/therebelgothic,+1 574-229-0043,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPMCDGKyeEHxev3FvmmCiQqMcm7QHC4M_6adziR=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:36:00.452Z,,
https://www.google.com/maps/place/Longevity+Health/data=!4m7!3m6!1s0xaf0222f6dcf5b4cd:0x22c7b1c933695671!8m2!3d41.699086!4d-86.1605603!16s%2Fg%2F11xmd6zk34!19sChIJzbT13PYiAq8RcVZpM8mxxyI,Longevity Health,5.0,20,Medical spa,"1710 E Day Rd, Mishawaka, IN 46545, United States","MRXQ+JQ Mishawaka, Indiana, USA",https://longevityhealthgranger.com/,+1 574-318-4357,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uw1khfZkLuoKK150gTBm7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.18695&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:36:05.409Z,,
"https://www.google.com/maps/place/Seth+Hauschild,+DO/data=!4m7!3m6!1s0x8811334d6af0c38b:0xe5f125185a497409!8m2!3d41.6728243!4d-86.3078119!16s%2Fg%2F11yb__ld6b!19sChIJi8Pwak0zEYgRCXRJWhgl8eU","Seth Hauschild, DO",4.7,15,Osteopath,"4401 W Western Ave C, South Bend, IN 46619, United States","MMFR+4V South Bend, Indiana, USA",https://www.oakstreethealth.com/doctors/seth-hauschild?utm_source=listings&utm_vpf=rioseo&utm_campaign=providers&provider_id=1952747883,+1 574-216-1148,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hd6xheR7ToNlJZ0VvQGURg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.7225895&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:36:10.367Z,,
https://www.google.com/maps/place/Clean+Slate+Wellness/data=!4m7!3m6!1s0x88112defe76c4901:0xc49bdb76b8d6c82e!8m2!3d41.7041682!4d-86.271439!16s%2Fg%2F11snywhjh9!19sChIJAUls5-8tEYgRLsjWuHbbm8Q,Clean Slate Wellness,,,,"2029 Inglewood Pl, South Bend, IN 46616, United States","PP3H+MC South Bend, Indiana, USA",,+1 574-303-7506,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2UJFHvfwCHW0Et49IF-89A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.23486&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:36:12.887Z,,
https://www.google.com/maps/place/Midwest+Regional+Center+for+Hypnotherapy/data=!4m7!3m6!1s0x8811327755011893:0xd7c309c4d4bb7acd!8m2!3d41.6965438!4d-86.3081639!16s%2Fg%2F12mkvp54r!19sChIJkxgBVXcyEYgRzXq71MQJw9c,Midwest Regional Center for Hypnotherapy,,,Hypnotherapy service,"1657 Commerce Dr, South Bend, IN 46628, United States","MMWR+JP South Bend, Indiana, USA",,,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SqeikGz06m9BW0Bi05TPbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.46286&pitch=0&thumbfov=100,false,1–5 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:36:17.611Z,,
https://www.google.com/maps/place/Rachael+Harris+Sprunger/data=!4m7!3m6!1s0x8816cd155affffff:0x8f905f1825092a6d!8m2!3d41.6784967!4d-86.2356981!16s%2Fg%2F11p079t91c!19sChIJ____WhXNFogRbSoJJRhfkI8,Rachael Harris Sprunger,4.2,45,Pain management physician,"211 N Eddy St, South Bend, IN 46617, United States",,https://www.southbendclinic.com/physicians/rachael-harris-sprunger-do?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 574-204-6440,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOkamdX3jkv4jwKzQOz3mxAMfiDbb_cL9QFJNPR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:36:22.683Z,,
