placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/Arapahoe+Lot+%E2%80%93+Golden,+CO+Public+Paid+Parking/data=!4m7!3m6!1s0x876b9b002fb62769:0x694c72bed036bf35!8m2!3d39.7545786!4d-105.2218249!16s%2Fg%2F11ydg_hv8c!19sChIJaSe2LwCba4cRNb820L5yTGk","Arapahoe Lot – Golden, CO Public Paid Parking",5.0,2,Public parking space,"1211 Arapahoe St, Golden, CO 80401, United States","QQ3H+R7 Golden, Colorado, USA",https://www.parkgoldenco.com/,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjJ-Gg1eGb7QHiUXQgW6UhlmWCi5p_s_7Mkm7ObsxdNgw019nrZ1I0RM91ANvR-z03kO6AgMQLA3Vt2bPylWfDLep7GotL_sVcfEcomVnj2vAOC-wannv-KW0BNzS_BfmDtTrCVc1_VYU=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:34:54.564Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,,,
https://www.google.com/maps/place/Mines+Parking+Services/data=!4m7!3m6!1s0x876b9b005a661749:0x5b89ea94c21ab6c2!8m2!3d39.7514185!4d-105.2244748!16s%2Fg%2F11wx2mx12q!19sChIJSRdmWgCba4cRwrYawpTqiVs,Mines Parking Services,2.0,4,Association / Organization,"McNeil Hall, 1400 Maple St ste 127, Golden, CO 80401, United States","QQ2G+H6 Golden, Colorado, USA",https://www.mines.edu/parking/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=btQ2o7lz0IqNaPeVN8nUNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.6004&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:34:57.470Z,,,,,,,,,,,
https://www.google.com/maps/place/Main+Lot+Section+A/data=!4m7!3m6!1s0x876c78e0b5bf4553:0x14993e9702ac21c9!8m2!3d39.7589765!4d-104.9911891!16s%2Fg%2F11f_p33dvw!19sChIJU0W_teB4bIcRySGsApc-mRQ,Main Lot Section A,4.5,112,Parking lot,"Coors Field Disabled Parking, 1601 Park Ave W, Denver, CO 80205, United States","Q255+HG Denver, Colorado, USA",https://www.mlb.com/rockies/tickets/parking#lot-a,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznxYTzaOaIEp6duGEU_JewjK_AmaptBMRgWrhA57XIZnmM-kCo5UwgTOHfZhbBAtbOQQp7Lrn61mDqX0SZLGrLNY1kV7kuzCb0Ivv2eFvTFs1zgnTcK6QVPqjq4GIJHGMBkh2T=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:00.238Z,,,,,,,,,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x876c79350fcff6ed:0x313a2a19c91e2506!8m2!3d39.7570158!4d-104.9904583!16s%2Fg%2F11q8np7xyw!19sChIJ7fbPDzV5bIcRBiUeyRkqOjE,Parking,5.0,1,Parking lot,"Park Ave West &, Blake St, Denver, CO 80205, United States","Q245+RR Denver, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aEFZBNDFZUWlvQtK7M4-oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.72638&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:03.197Z,,,,,,,,,,,
https://www.google.com/maps/place/Camry+Lot+South/data=!4m7!3m6!1s0x876c78b80bed0aa1:0xf0a846cd1061f9f5!8m2!3d39.7463235!4d-105.0093088!16s%2Fg%2F11f2gslqr9!19sChIJoQrtC7h4bIcR9flhEM1GqPA,Camry Lot South,4.5,196,Parking lot,"Camry Lot North, 907 Chopper Cir, Denver, CO 80218, United States","PXWR+G7 Denver, Colorado, USA",,+1 303-405-1100,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5Pn0OVwNEidS5a_MugAHyq9b6g9_8klxp1sAhrDfZuzz1KjudHAdwjq6qhgRQVw-_cFfBc5kxKByHfD0izuyA-_KIjgbmUn9sPvP-xCCgzeFosbpzUk9FlctscYn4IysP8wXyhg=w408-h883-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:06.116Z,,,,,,,,,,,
https://www.google.com/maps/place/Camry+Lot+North/data=!4m7!3m6!1s0x876c78b862463927:0x8331a4c64a3ba30a!8m2!3d39.7476348!4d-105.0100026!16s%2Fg%2F11gd6876gx!19sChIJJzlGYrh4bIcRCqM7SsakMYM,Camry Lot North,4.4,26,Parking lot,"598 Wynkoop St, Denver, CO 80204, United States","PXXQ+3X Denver, Colorado, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz09Hvep9K2TlSRfNOd3xwqd1tOWZ6kHI5lIcjGIfthXWKqD-ma2PFMoZ1WSm3jgmcWq8Z0Ny_Rl8V4Kr9-nr7GmfgiXMZ7eZ6cxD3nSOIogA8_HjR2vbMEr00xy0Wxy1BdymbFJ2qvNoUW=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:09.148Z,,,,,,,,,,,
https://www.google.com/maps/place/Public+Parking+Garage/data=!4m7!3m6!1s0x876b9ad2d7342b4f:0x1fb2ea12c7f670b0!8m2!3d39.7554345!4d-105.2201092!16s%2Fg%2F126197_md!19sChIJTys019Kaa4cRsHD2xxLqsh8,Public Parking Garage,3.5,29,Parking garage,"1250 Jackson St, Golden, CO 80401, United States","QQ4H+5X Golden, Colorado, USA",http://www.cityofgolden.net/,+1 303-384-8000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM80UdgvzDGFK0MqxcGNLJfSvQqj8aGksWQwQhx=w408-h270-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:14.425Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/LOT+B+EMPLOYEE+RESERVED+PARKING+LOT/data=!4m7!3m6!1s0x876b9b34a7e32427:0xe006da24af303069!8m2!3d39.7476122!4d-105.2218714!16s%2Fg%2F11s76xsth1!19sChIJJyTjpzSba4cRaTAwryTaBuA,LOT B EMPLOYEE RESERVED PARKING LOT,,,Parking lot,"1246-1278 18th St, Golden, CO 80401, United States","PQXH+27 Golden, Colorado, USA",https://www.mines.edu/parking/,+1 303-273-3100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S8bkX0FVSfoTi_BJ38rtZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.134&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:17.284Z,,,,,,,,,,,
https://www.google.com/maps/place/Lions+Park/data=!4m7!3m6!1s0x876b9ad0419ffd83:0x70b6d88a1a6660cc!8m2!3d39.7550541!4d-105.2290456!16s%2Fg%2F1tfvtf9s!19sChIJg_2fQdCaa4cRzGBmGorYtnA,Lions Park,4.7,1903,Park,"1300 10th St, Golden, CO 80401, United States","QQ4C+29 Golden, Colorado, USA",https://www.cityofgolden.net/play/recreation-attractions/city-parks/lions-park/,+1 303-384-8100,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1UPEkgmYqjT8tEWnxCHD_ZCIoBB84yxzU_sbluVoprAyfuigesnTNwSHgpYYqawp0HgRwatmPN4lnbWAd-MUsGmYPxXVgQ3k5of3SXDQ3XSr04kfdU_8nJ2RakxZZOO_XJthrWe8S4Ewr=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:22.608Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"City park offering a sand volleyball, a horseshoe pit, a playground & landscaped green space. · Dogs allowed",,,
https://www.google.com/maps/place/Table+Mountain+Inn/data=!4m10!3m9!1s0x876b9ad338600873:0xcd0be9d4386c809c!5m2!4m1!1i2!8m2!3d39.754077!4d-105.220635!16s%2Fg%2F1tdz59p_!19sChIJcwhgONOaa4cRnIBsONTpC80,Table Mountain Inn,4.4,2155,,"1310 Washington Ave, Golden, CO 80401, United States","QQ3H+JP Golden, Colorado, USA",http://www.tablemountaininn.com/,+1 303-277-9898,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFLcfaDr6Lv97hDLnFWfJTCqMB1cGRhPeRF2Q5avrhpwdNtUMG7BngQoamD8Ggqu_UXOhEGV2XXseuAz8p1Aku1pPu-v_GmBtTR5eYHidd08BVwCKj6rprkTNDTgHPVLEED1mwESJtTDZPy6EUjGaMBgzVJpCMjS18_8LLPvV5tdQtBnDoWM39l=w408-h272-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:25.948Z,,,,,,,,,,,
https://www.google.com/maps/place/West+8th/data=!4m7!3m6!1s0x876b9adab1ae00e7:0xebf43c04577e80a1!8m2!3d39.7562149!4d-105.2308937!16s%2Fg%2F11b6g9x94m!19sChIJ5wCusdqaa4cRoYB-VwQ89Os,West 8th,4.3,69,Apartment rental agency,"1410 8th St, Golden, CO 80401, United States","QQ49+FJ Golden, Colorado, USA",https://www.basecampatwest8th.com/?utm_source=gmb&utm_medium=organic,+1 720-465-7927,"Open ⋅ Closes 6 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNMBPlfzYDl02rHQHtUsN572qFtyW8Dfchp1aVY=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:31.069Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,· Dogs allowed,,,
https://www.google.com/maps/place/ATBS+%28American+Truck+Business+Services%29/data=!4m7!3m6!1s0x876b840c2696b5bd:0x1fcf6a7b4b269148!8m2!3d39.7564989!4d-105.2199379!16s%2Fg%2F1v9gvz2n!19sChIJvbWWJgyEa4cRSJEmS3tqzx8,ATBS (American Truck Business Services),4.3,455,Business management consultant,"600 12th St STE 200, Golden, CO 80401, United States","QQ4J+H2 Golden, Colorado, USA",https://www.atbs.com/,+1 888-640-4829,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOv2m_13PEzxYRiWuZK8rH1fpD9U8iXvVy_Jndc=w425-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:36.046Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Utility+Notification+Center+of+Colorado+811/data=!4m7!3m6!1s0x876b856f8cbbec65:0x992ae9bbeadf9264!8m2!3d39.7813408!4d-105.1857666!16s%2Fg%2F1tnpfy39!19sChIJZey7jG-Fa4cRZJLf6rvpKpk,Utility Notification Center of Colorado 811,3.4,62,Utility contractor,"16361 Table Mountain Pkwy, Golden, CO 80403, United States","QRJ7+GM Golden, Colorado, USA",http://www.colorado811.org/,+1 800-922-1987,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNQi0Vg4rycV98KQZuU_t-0eZkfHnabaJug-AdD=w408-h275-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:40.918Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,,
https://www.google.com/maps/place/303+Paragliding/data=!4m7!3m6!1s0x876b9bf4ca4367f7:0xd774219ffb53a71f!8m2!3d39.750341!4d-105.2311956!16s%2Fg%2F11m5v6rfcp!19sChIJ92dDyvSba4cRH6dT-58hdNc,303 Paragliding,5.0,39,Adventure sports center,"Chimney Gulch Trailhead, Chimney Gulch Trail, Golden, CO 80401, United States","QQ29+4G Golden, Colorado, USA",https://303paragliding.com/,+1 303-335-9310,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOCiZ5x56fc1jGIDtaoZiNVoiNz08YziUnntO22=w428-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:46.128Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,,,,
https://www.google.com/maps/place/AutoNation+Subaru+West+Service+Center/data=!4m7!3m6!1s0x876b848df1e9275b:0x32308bdbdcdebbae!8m2!3d39.7280779!4d-105.1838339!16s%2Fg%2F11g879kblj!19sChIJWyfp8Y2Ea4cRrrve3NuLMDI,AutoNation Subaru West Service Center,4.6,784,Car repair and maintenance service,"16351 W Colfax Ave Suite A, Golden, CO 80401, United States","PRH8+6F Golden, Colorado, USA",https://www.autonationsubaruwest.com/service/index.htm?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,+1 303-578-6120,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNdX3VU8FTpxoWTX0qwSFO2gGaC4ZRzsxMr1jTt=w408-h318-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:51.581Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,7 am–6 pm,,,,
https://www.google.com/maps/place/Tundra+Lot+-+ball+arena+parking/data=!4m7!3m6!1s0x876c78c6ee28e61f:0x3514f7b5ec9ebac8!8m2!3d39.7491738!4d-105.0051227!16s%2Fg%2F11gd6807fl!19sChIJH-Yo7sZ4bIcRyLqe7LX3FDU,Tundra Lot - ball arena parking,4.5,111,Parking lot,"Parking lot, 1198 Chopper Cir, Denver, CO 80204, United States","PXXV+MX Denver, Colorado, USA",,+1 303-405-1299,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzTeus2LDFtOWDzYqj7wmgD_9HhsP8vpZsZFaefyLzKk2e4RCLgERUQEcFAlTat7Nrsoitd9LYp9ZicBJnKbVXKOfcgi2vc3knNLu2Ywe6GS9F590uPcsnMRCkG8nyN6tdYyFM=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:54.407Z,,,,,,,,,,,
https://www.google.com/maps/place/Rav4+Lot/data=!4m7!3m6!1s0x876c78c7afd2c49b:0x1837175ccc9a2c60!8m2!3d39.7476237!4d-105.0066192!16s%2Fg%2F11g7nyfrm6!19sChIJm8TSr8d4bIcRYCyazFwXNxg,Rav4 Lot,4.8,47,Parking lot,"Parking lot, 1476 11th St, Denver, CO 80204, United States","PXXV+29 Denver, Colorado, USA",,+1 303-405-1100,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2vTPzfsuDKgZaLSIqL_CrhFZNs8kht3Z9I6WR7XxGTzV6JDcZ7c7IMU-9JlGNzWaCFjYWnVtnbJshTenF7THQP1VuZjbxQN3In8Ou0B9Dc-qctLOEug4ZGG6G_4qVvPrawIiGdIHFcZgH=w408-h307-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:35:57.285Z,,,,,,,,,,,
https://www.google.com/maps/place/Coors+Field+Lot+B/data=!4m7!3m6!1s0x876c791c5d8d3341:0xbe01b97f1ac2e43c!8m2!3d39.7599832!4d-104.9890554!16s%2Fg%2F11vf3lm2v0!19sChIJQTONXRx5bIcRPOTCGn-5Ab4,Coors Field Lot B,4.3,82,Parking lot,"Coors Field Disabled Parking, 1601 Park Ave W, Denver, CO 80205, United States","Q256+X9 Denver, Colorado, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqdVhr2nd_9TO3sjUBfdqt0OhGxZ8Bp3ybeRsHKNpWWNr_hs2YhH7XI4ljB87DppKGvjNXVeonR6-XjfKyU5cMIzFil6HIaMxI27heYWOQXJfMyUR0u80eNjHoffRm_wrbBNca=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:00.313Z,,,,,,,,,,,
https://www.google.com/maps/place/NextCare+Urgent+Care+Golden+Colorado/data=!4m7!3m6!1s0x876b84c16d46c837:0x42c206133c32025a!8m2!3d39.7387697!4d-105.1925633!16s%2Fg%2F11b70nlzvz!19sChIJN8hGbcGEa4cRWgIyPBMGwkI,NextCare Urgent Care Golden Colorado,4.4,992,Urgent care center,"17121 S Golden Rd Suite C150, Golden, CO 80401, United States","PRQ4+GX Golden, Colorado, USA",https://nextcare.com/locations/co/golden/?utm_source=google&utm_medium=organic&utm_campaign=google_maps&utm_content=golden,+1 720-506-1332,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwiYls8f4zM00JS4lIet5dCsF-oZDnL7-MCE3j4nbS1Lfy5kOCUJHrwiVAHmtZYdjtDE9ipIQxMvBDU2i40gTbEtTDVue4megLCJNKAoGOs6Pjx8sJIqL_okPG4xk3dpEA6n8_G=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:05.345Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,,,,
"https://www.google.com/maps/place/Jay%27s+Valet+Parking,+LLC/data=!4m7!3m6!1s0x876c7d601962a435:0x82384ef3bc884d40!8m2!3d39.673271!4d-104.869909!16s%2Fg%2F11f63xyb4c!19sChIJNaRiGWB9bIcRQE2IvPNOOII","Jay's Valet Parking, LLC",4.9,327,Valet parking service,"10065 E Harvard Ave #901, Denver, CO 80231, United States","M4FJ+82 Denver, Colorado, USA",http://www.jaysvalet.com/,+1 303-777-5297,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN6od9g0_Ky7xLbqjjAQNgGEeN2V1HivXi_a1jy=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:10.388Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Acoma+Denver+Health+Patient+Parking+Garage+%28P4%29/data=!4m7!3m6!1s0x876c7f64a8516d73:0xc54e41eea03b6749!8m2!3d39.7264253!4d-104.9892657!16s%2Fg%2F11fl9k1p8w!19sChIJc21RqGR_bIcRSWc7oO5BTsU,Acoma Denver Health Patient Parking Garage (P4),4.0,8,Parking garage,"645 Acoma St, Denver, CO 80204, United States","P2G6+H7 Denver, Colorado, USA",https://www.denverhealth.org/patients-visitors/parking,+1 303-436-6000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymsr3NA-DCag6cusqbSGtrOtqil4C8A1JfjP--_Bu6CW3O-EiGw96b6gIFCkGfoQcCxYpgkDj_NrW974-wxMVEvicHk9uTmEGwUGq1nk_WCDtPioDFMdN-Hj45y9QzESdIXUz-=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:15.584Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Accessible+Parking/data=!4m7!3m6!1s0x876c78e764be6647:0x22164e87fd81fce3!8m2!3d39.7578942!4d-104.9935598!16s%2Fg%2F11gfhzgk4x!19sChIJR2a-ZOd4bIcR4_yB_YdOFiI,Accessible Parking,4.6,7,Parking lot,"Coors Field Disabled Parking, 1601 Park Ave W, Denver, CO 80205, United States","Q254+5H Denver, Colorado, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKlCqXIKaDNsHVLu73l5dKqJVM6RKtpjfcwz6wzxeR02VeGqqN51r9pF4QrCAjLyRGKvKwNVbhLYAWbYx21M-ANbANcGrZI0xtlpmNGa2mr7rXl_QvPcdU1qaIdf5mrk7wJwtB=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:20.589Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/MVP+Lot/data=!4m7!3m6!1s0x876c78ddfab1db0f:0xfcfa7baa16d1d613!8m2!3d39.7570835!4d-104.9921425!16s%2Fg%2F11jz5fz0dp!19sChIJD9ux-t14bIcRE9bRFqp7-vw,MVP Lot,5.0,1,Parking lot,"2201 Blake St, Denver, CO 80205, United States","Q245+R4 Denver, Colorado, USA",,+1 303-292-2160,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKfdzT9Qi3n588ExymNvu50Rw34rdWQRP09CCNuDdQs8Kb811BaKS_RytdcjSk09DOYI2LrW1wvmciox3uEfuDva-AhDdHDBVncf1ttd1vjR9l5KaRKioR2BTnzg_9VrvFTTpL=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:23.424Z,,,,,,,,,,,
https://www.google.com/maps/place/Rocky+Mountain+Valet/data=!4m7!3m6!1s0x876c8f97aac50065:0x9bd34712f33af038!8m2!3d39.5376954!4d-104.8063163!16s%2Fg%2F11vdrrjtb6!19sChIJZQDFqpePbIcROPA68xJH05s,Rocky Mountain Valet,5.0,23,Valet parking service,"15838 Greenstone Cir, Parker, CO 80134, United States","G5QV+3F Parker, Colorado, USA",http://www.rockymtnvalet.com/,+1 303-648-5467,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMWS43-eU6EQCA8DSMUtFZa68JVbcLlSDeeYcJC=w408-h279-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:28.378Z,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,,,,
https://www.google.com/maps/place/Hyatt+Regency+Denver+Parking+Garage+%28Propark%29/data=!4m7!3m6!1s0x876c78d16b291981:0xf3783246858f5c85!8m2!3d39.7434091!4d-104.9935641!16s%2Fg%2F11f_p2_clr!19sChIJgRkpa9F4bIcRhVyPhUYyePM,Hyatt Regency Denver Parking Garage (Propark),3.6,13,Parking garage,"650 15th St, Denver, CO 80202, United States","P2V4+9H Denver, Colorado, USA",https://www.propark.com/facilities/parking-for-hyatt-regency-denver/,+1 303-436-1234,"Open 24 hours

Confirmed by others 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_eU5i-YBkW8O0Yy6NvXmziniEEa_vyIAtIH16T1PXb7zfLG6_AcbPC5pcJW9GbD8Ff_zemaYMuaHSRtcjAziGpPNgISqOE8w8rGW-grN9dT-La8fMto1FL4v1KlP2m2i62h0Uhw=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:33.368Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/National+Western+Stock+Show+Parking+Lot+F/data=!4m7!3m6!1s0x876c79bf59f765f7:0x84baf3badaee41aa!8m2!3d39.8009517!4d-104.9673128!16s%2Fg%2F11fy56l865!19sChIJ92X3Wb95bIcRqkHu2rrzuoQ,National Western Stock Show Parking Lot F,4.5,4,Parking lot,"5680 Franklin St, Denver, CO 80216, United States","R22M+93 Denver, Colorado, USA",https://nationalwestern.com/about/parking-maps/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=scCXTQD0_9KWll_xMUxdJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.62288&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Golden+Denver+CO/@39.755543,-105.2210997,14z",2025-10-28T18:36:36.542Z,,,,,,,,,,,
