placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/HSV+Helper+LLC/data=!4m7!3m6!1s0x6838481f7627ff0b:0xc2fa835e9095bfc4!8m2!3d34.5740689!4d-93.010779!16s%2Fg%2F11s23jy6fl!19sChIJC_8ndh9IOGgRxL-VkF6D-sI,HSV Helper LLC,5.0,1,Locksmith,,,https://hsvhelper.com/,+1 501-239-5170,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO5XfLMPij43dX4w3HF4YubuBM7GmeAdDT9M9wv=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:20.171Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Access+Garage+Door+LLC/data=!4m7!3m6!1s0x87cbb3ac132238ab:0x51e02163c85adec9!8m2!3d35.4262587!4d-94.3801809!16s%2Fg%2F11clvx77p7!19sChIJqzgiE6yzy4cRyd5ayGMh4FE,Access Garage Door LLC,4.5,53,Garage door supplier,"4509 Newlon Rd, Fort Smith, AR 72904, United States","CJG9+GW Fort Smith, Arkansas, USA",,+1 479-926-8814,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOtIlbvaE0hQdp38FMeToXwo4XMAt9IsDn4xqI-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:25.356Z,,,
https://www.google.com/maps/place/Benet+Maintenance/data=!4m7!3m6!1s0x47caef534bdd03c7:0xc6881c211f2fd638!8m2!3d34.8402919!4d-92.3136551!16s%2Fg%2F11scj4qyl3!19sChIJxwPdS1PvykcRONYvHyEciMY,Benet Maintenance,5.0,137,HVAC contractor,,,http://www.benetmaintenance.com/,+1 501-470-6081,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUX0WCc_q2Anze0aQTQhVGNd1DkyHP6sQXM3NGDP5qiU81AM5f3ME41oCSqnXoVBj1paDWMSi5stbFEZR6twyMWFzMNg5cLiDrZDWeDVmBX71xO8eic0dKvGBnkgqSva_Gueru=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:30.191Z,,,
https://www.google.com/maps/place/Pronto+Pros/data=!4m7!3m6!1s0x87cb4ffb9cb39e17:0x6b6102bae79413b2!8m2!3d34.6020844!4d-93.6509075!16s%2Fg%2F11fj2xzkxj!19sChIJF56znPtPy4cRshOU57oCYWs,Pronto Pros,5.0,107,Garage door supplier,,,http://prontopros.net/,+1 479-216-8545,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNZ_OKZ8Tq4vBUEx2RkNknyYubRUoK2vzb1_V87=w408-h271-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:35.081Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Camden/data=!4m7!3m6!1s0x86325cad2b6d6d2d:0x9e3b004db2885c57!8m2!3d33.5852104!4d-92.8500027!16s%2Fg%2F1tdxfng5!19sChIJLW1tK61cMoYRV1yIsk0AO54,Overhead Door Company of Camden,4.0,13,Garage door supplier,"1150 W Washington St, Camden, AR 71701, United States","H4PX+3X Camden, Arkansas, USA",http://www.overheaddoor.com/,+1 870-836-4321,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykO_-9QWEkyBT19Y_xCAu1Fu9Dfrqv9bp3HaGejuCY1DbNpUxesajAKV0QOkrah9S0jiV1XvJCqBFmbNwQe2cpI66rQEY6COx5T0js3i0-WuhE4YcksrQHzkDm_9cqsbOcZMyb=w408-h408-k-no,true,8 am–4 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:40.054Z,,,
https://www.google.com/maps/place/Coleman+Construction+LLC/data=!4m7!3m6!1s0x862d6ad95bc996c9:0xe927b08bd5edc2a3!8m2!3d34.0949687!4d-92.158978!16s%2Fg%2F1thy0501!19sChIJyZbJW9lqLYYRo8Lt1YuwJ-k,Coleman Construction LLC,4.3,3,Garage door supplier,"10200 US-79, Pine Bluff, AR 71603, United States","3RVR+XC Pine Bluff, Arkansas, USA",,+1 870-550-6492,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qYTQshNtSo47enQZt0ZGWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.94046&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:42.965Z,,,
https://www.google.com/maps/place/4+States+Overhead+Door/data=!4m7!3m6!1s0x86349b14f4ded7bb:0x2453e4ee1b8c6243!8m2!3d33.9344719!4d-93.8475981!16s%2Fg%2F11rd28q0xp!19sChIJu9fe9BSbNIYRQ2KMG-7kUyQ,4 States Overhead Door,,,Garage door supplier,"916 S Main St, Nashville, AR 71852, United States","W5M2+QX Nashville, Arkansas, USA",https://www.fourstatesoverheaddoor.com/,+1 870-845-1623,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YvQywVeydsrcS8Vg-ujp5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.5679&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:47.935Z,,,
https://www.google.com/maps/place/RC+Door+and+Hardware/data=!4m7!3m6!1s0x862c53d1298389a5:0xa17b247d121a850f!8m2!3d33.6691877!4d-91.8034093!16s%2Fg%2F11h5drhddl!19sChIJpYmDKdFTLIYRD4UaEn0ke6E,RC Door and Hardware,4.0,1,Door supplier,"2084 Hwy 425 N, Monticello, AR 71655, United States","M59W+MJ Monticello, Arkansas, USA",,+1 870-367-6905,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HJsJoyKmnFOUpIM2Igt9ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.13551&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:52.877Z,,,
https://www.google.com/maps/place/Cooper+Overhead+Doors/data=!4m7!3m6!1s0x87d66461e4d83c59:0xba7906cd0701e716!8m2!3d36.1322579!4d-90.5111452!16s%2Fg%2F11f8kqbds8!19sChIJWTzY5GFk1ocRFucBB80Gebo,Cooper Overhead Doors,3.8,12,Garage door supplier,"5977 AR-135, Paragould, AR 72450, United States","4FJQ+WG Paragould, Arkansas, USA",http://www.arprocesscontrol.com/,+1 870-560-9805,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOgEHoVNTq03cg-x8OkoqiL4eFsWgE7Y5zSYNAB=w443-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:57.904Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/First+Call+Garage+Co/data=!4m7!3m6!1s0x87d2831b9007950b:0x4efd6e8dc4e4e9e2!8m2!3d35.0729224!4d-92.4842289!16s%2Fg%2F11b6p7mm_6!19sChIJC5UHkBuD0ocR4unkxI1u_U4,First Call Garage Co,,,Garage builder,,,,+1 501-764-4604,,https://lh3.googleusercontent.com/p/AF1QipNNLuljbUAPUUMfomJergkaHj2rdC6NyGTYh2Xq=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:57:00.460Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Mabelvale+Benton+AR/@34.6557356,-92.3884584,14z",2025-11-07T22:57:15.941Z,,,No new results found
https://www.google.com/maps/place/West+Ark+Garage+Door/data=!4m7!3m6!1s0xa9aef55547497c1:0xac9c216027f4e48d!8m2!3d35.4025744!4d-94.5968274!16s%2Fg%2F11k9bsyz73!19sChIJwZd0VFXvmgoRjeT0J2AhnKw,West Ark Garage Door,5.0,37,Garage door supplier,"107 E Shawntel Smith Blvd, Muldrow, OK 74948, United States","CC33+27 Muldrow, Oklahoma, USA",http://westarkgaragedoor.com/,+1 479-208-5357,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipObXxrO7TFBOVw2jM0QkABsN5y_pStdkdztmYlE=w426-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Traskwood+Benton+AR/@34.4492443,-92.6540539,14z",2025-11-07T22:57:40.476Z,,,
