placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x8819ad005f0bb817:0x82f40cb8db9e847d!8m2!3d42.9699894!4d-85.6709359!16s%2Fg%2F11mdtytbfg!19sChIJF7gLXwCtGYgRfYSe27gM9II,Parking,,,Corporate office,"100 Michigan St NW, Grand Rapids, MI 49503, United States","X89H+XJ Grand Rapids, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zHLo2VXtT2LbKIi_ReYp5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.70914&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:57.772Z,,,
https://www.google.com/maps/place/Fifth+Third+Bank+%26+ATM/data=!4m7!3m6!1s0x8818ffd9b1be789d:0xb4d50b8c234e9ec4!8m2!3d43.1176467!4d-85.599246!16s%2Fg%2F1tfh581n!19sChIJnXi-sdn_GIgRxJ5OI4wL1bQ,Fifth Third Bank & ATM,2.7,22,Bank,"2805 10 Mile Rd NE, Rockford, MI 49341, United States","4C92+38 Rockford, Michigan, USA",https://locations.53.com/mi/rockford/2805-10-mile-road.html,+1 616-863-3553,,https://lh3.googleusercontent.com/p/AF1QipOAzAuetSlw_TYsYN3GeMTHJhhCySGJ4IUvNaJt=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5:30 pm,9 am–12 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:21:02.967Z,,,
https://www.google.com/maps/place/Compass+Coach+Inc/data=!4m7!3m6!1s0x8818fd05bb04613f:0x9caf835693d0828a!8m2!3d43.2119275!4d-85.5694514!16s%2Fg%2F1hc593hs9!19sChIJP2EEuwX9GIgRioLQk1aDr5w,Compass Coach Inc,4.3,57,Bus charter,"13550 White Creek Ave NE, Cedar Springs, MI 49319, United States","6C6J+Q6 Cedar Springs, Michigan, USA",http://compasscoach.com/,+1 616-696-0022,,https://lh3.googleusercontent.com/p/AF1QipMXXXCuw3IWeGuRWVFZtqyy0rnZ3ow_JWOkrWi0=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cedar+Springs+Grand+Rapids+MI/@43.2233604,-85.5514237,14z",2025-10-28T19:21:15.583Z,,,
https://www.google.com/maps/place/Cedar+Springs+Public+Schools+District+Office/data=!4m7!3m6!1s0x8818fcee7f0d47f9:0xdac1799e7b0f4ed3!8m2!3d43.2184914!4d-85.5476713!16s%2Fg%2F1tdml2hc!19sChIJ-UcNf-78GIgR004Pe555wdo,Cedar Springs Public Schools District Office,3.9,18,School district office,"204 E Muskegon St, Cedar Springs, MI 49319, United States","6F92+9W Cedar Springs, Michigan, USA",http://www.csredhawks.org/,+1 616-696-1204,Closes soon ⋅ 4 pm ⋅ Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMzOeucleqSqo-lrCx1tmxvAmF2VThJNCQw8jXZ=w408-h725-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cedar+Springs+Grand+Rapids+MI/@43.2233604,-85.5514237,14z",2025-10-28T19:21:20.328Z,,,
https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Cedar+Springs+%E2%80%93+Grand+Rapids+N/data=!4m7!3m6!1s0x8818fd18f6aaf615:0x3cbeaecc2d4aaf8a!8m2!3d43.2230085!4d-85.5703825!16s%2Fg%2F11fsk8svpb!19sChIJFfaq9hj9GIgRiq9KLcyuvjw,Holiday Inn Express & Suites Cedar Springs – Grand Rapids N,4.6,325,,"14190 White Creek Ave NE, Cedar Springs, MI 49319, United States","6CFH+6R Cedar Springs, Michigan, USA",https://www.ihg.com/holidayinnexpress/hotels/us/en/cedar-springs/grrcs/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-GRRCS,+1 616-696-0450,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHxHK-g1_gq0zHG62WeRWQfW14_dQNeHmoMkVrxUr2ngUe7UW4OO192VRKg2ddZ_pBN3lregacCsrW3blW4epQZ7opZ0CuDZ5tHZTAgsZCQPknJKNBt8c1enleYS-VYNKR7GzPhYaX5DJuu6bN0Vjg-LBDCgp5wuFU7XPMNCvGxREeZ7Cm583WX=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cedar+Springs+Grand+Rapids+MI/@43.2233604,-85.5514237,14z",2025-10-28T19:21:23.311Z,,,
https://www.google.com/maps/place/Rowland+Excavating/data=!4m7!3m6!1s0x8818fb65198bc769:0xb837278a8bf52b6b!8m2!3d43.1932588!4d-85.5518963!16s%2Fg%2F1tgxjp05!19sChIJaceLGWX7GIgRayv1i4onN7g,Rowland Excavating,4.6,32,Excavating contractor,"12565 Northland Dr NE, Cedar Springs, MI 49319, United States","5CVX+86 Cedar Springs, Michigan, USA",http://www.rowlandexcavating.com/,+1 616-696-0622,Closes soon ⋅ 4 pm ⋅ Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOit2GiIiS-oJshUo7vUIse8AzPvoowF2u873ep9M8tysDIkR_SASNuJhYqXiw9BQTG0L4GPXeng1O6thQRKZHkTmvw1t4YtVITR6cYyNCZJhWkTp1NR7Fr3pjhUtOygCTdaah=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cedar+Springs+Grand+Rapids+MI/@43.2233604,-85.5514237,14z",2025-10-28T19:21:28.221Z,,,
https://www.google.com/maps/place/Parking+Lot+G/data=!4m7!3m6!1s0x8819a2dfcb7e0a89:0xe89c76ec33e5b50c!8m2!3d42.9644854!4d-85.8919723!16s%2Fg%2F11bxk3q01x!19sChIJiQp-y9-iGYgRDLXlM-x2nOg,Parking Lot G,3.7,3,Parking lot,"10749 S Campus Dr, Allendale, MI 49401, United States","X475+Q6 Allendale, Michigan, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-n1BB3ZWQj_jDZLtIXKDki4XoL1FOckyDsuuwu-PjeUYNiuHaUuNOFYfIbYoQigSUUnLN2nny6XitTP6A2pVh5q-DMYz43KPGrRjsFRFG6j-cba9pbUvXYS8k-PDpawBKiMw6=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Allendale+Grand+Rapids+MI/@42.9721934,-85.9540407,14z",2025-10-28T19:21:40.183Z,,,
https://www.google.com/maps/place/Parking+Lot+D1/data=!4m7!3m6!1s0x8819a31e56500383:0x77097f397111ca3b!8m2!3d42.9680728!4d-85.8871188!16s%2Fg%2F11d_bk6hpw!19sChIJgwNQVh6jGYgRO8oRcTl_CXc,Parking Lot D1,4.1,8,Parking lot,"Allendale, MI 49401, United States","X497+65 Allendale, Michigan, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyDO_BvQXThAdq5FX7cWlF1XZFJF87ZSBxvLhEiAQoVEmSZwtEiWSO2_SoDv9xFMiEpx1UNIFKJepgOteywHAH5NtuvfOkOKuU5HYm8ICWNxEza64Qk6D-3tbnxdXV3fid-wPKQ=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Allendale+Grand+Rapids+MI/@42.9721934,-85.9540407,14z",2025-10-28T19:21:43.139Z,,,
https://www.google.com/maps/place/Lot+P/data=!4m7!3m6!1s0x8819a3276eceb63d:0x46d539f1f21b21a!8m2!3d42.9588859!4d-85.8886976!16s%2Fg%2F11bxgb7ndw!19sChIJPbbObiejGYgRGrIhH59TbQQ,Lot P,,,Parking lot,"Allendale, MI 49401, United States","X456+HG Allendale, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_cKsBtbWBWw12drxrXHedw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.073242&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Allendale+Grand+Rapids+MI/@42.9721934,-85.9540407,14z",2025-10-28T19:21:45.959Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Byron+Center+Grand+Rapids+MI/@42.8122508,-85.7228061,14z",2025-10-28T19:21:54.572Z,,,No new results found
https://www.google.com/maps/place/Park+and+Ride+Carpool+Parking/data=!4m7!3m6!1s0x8819abb9dde72235:0x79945d96c90f49fd!8m2!3d43.0438619!4d-85.6602558!16s%2Fg%2F11hblq91_1!19sChIJNSLn3bmrGYgR_UkPyZZdlHk,Park and Ride Carpool Parking,4.1,26,Park & ride,"4395 W River Dr NE, Walker, MI 49544, United States","28VQ+GV Walker, Michigan, USA","https://www.michigan.gov/mdot/0,4616,7-151-9615_11234---,00.html",+1 517-241-3513,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Vyum0AvAMY1683WuulDZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.07083&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:08.717Z,,,
https://www.google.com/maps/place/Tru+by+Hilton+Comstock+Park+Grand+Rapids/data=!4m7!3m6!1s0x8819abb6f94142a9:0xd34fd2d83bb94829!8m2!3d43.0470141!4d-85.661212!16s%2Fg%2F11lky41gc3!19sChIJqUJB-barGYgRKUi5O9jST9M,Tru by Hilton Comstock Park Grand Rapids,4.4,559,,"340 Dodge NE, Comstock Park, MI 49321, United States","28WQ+RG Comstock Park, Michigan, USA",https://www.hilton.com/en/hotels/grrrrru-tru-comstock-park-grand-rapids/?SEO_id=GMB-AMER-RU-GRRRRRU&y_source=1_MjEyNTAwOTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 616-286-6555,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF8FQEztN54Jza2wZLn6GGdk0zvZh4O0xEcjgGLn8e0fJaHWEn9t261xtp2hfsjEfy-4MScf4fuu-eV7qe3Ct91e132f68vt6E__3CliYAVTTz_ROmfwtYhInJxKHHEFwO1oKZ6gV4r0iAX6JHJmOdOTZSejKJG-7g-S3HcG5tRPaUJZB3fdPUjXg=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:11.857Z,,,
https://www.google.com/maps/place/VerPlank+Electric+Inc./data=!4m7!3m6!1s0x8819abeba4f861f3:0x6fefbc40c67cac43!8m2!3d43.031505!4d-85.6678511!16s%2Fg%2F1262dhyvy!19sChIJ82H4pOurGYgRQ6x8xkC8728,VerPlank Electric Inc.,4.9,102,Electrician,"3800 W River Dr NE, Comstock Park, MI 49321, United States","28JJ+JV Comstock Park, Michigan, USA",http://www.verplankelectric.com/,+1 616-447-8774,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOph14I080PbSFt4Na8daBptn1HvKers3vBXuzD=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:16.731Z,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x8819a9679af8bda3:0x51a9bc3c59f7a305!8m2!3d43.0364952!4d-85.6939239!16s%2Fg%2F1tjs5k2_!19sChIJo734mmepGYgRBaP3WTy8qVE,Walmart Supercenter,3.7,7576,Department store,"3999 Alpine Ave NW, Comstock Park, MI 49321, United States","28P4+HC Comstock Park, Michigan, USA",https://www.walmart.com/store/1923-comstock-park-mi/?veh=seo_loc,+1 616-784-2047,,https://lh3.googleusercontent.com/p/AF1QipNVArrP-rcOYHd7hZdCxJ3AePXgREUzb6HB7bnO=w408-h244-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:21.996Z,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x8819a9a2192e5ad7:0xcb5733e26fa5bdd2!8m2!3d43.0262184!4d-85.6902944!16s%2Fg%2F11v3q7p1sk!19sChIJ11ouGaKpGYgR0r2lb-IzV8s,Chick-fil-A,4.0,298,Fast food restaurant,"3461 Alpine Ave NW, Grand Rapids, MI 49544, United States","28G5+FV Grand Rapids, Michigan, USA",https://www.chick-fil-a.com/locations/mi/alpine-avenue-mi?utm_source=yext&utm_medium=link,+1 616-327-8046,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPKCyaI144fi16ibW2_haMg-AP1vA3yEEnFByBO5k4fqQZmyWKojd7l6x1chEgSAmyRxJmBOim_W0yMjqATXQfkIGNxQBiDmFROl6iPq88_x35Ln2u92UchnBt8bL-6KsT49xcIg=w532-h240-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:27.209Z,,· Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Menards/data=!4m7!3m6!1s0x8819a96657f45ea9:0x4368942b2fbef7f1!8m2!3d43.0388595!4d-85.6937116!16s%2Fg%2F11b6xhrkg8!19sChIJqV70V2apGYgR8fe-LyuUaEM,Menards,4.0,1596,Home improvement store,"4151 Alpine Ave NW, Comstock Park, MI 49321, United States","28Q4+GG Comstock Park, Michigan, USA",https://www.menards.com/store-details/store.html?store=3101&utm_source=gmb&utm_medium=organic,+1 616-785-8855,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKTQZaIS7ET7vgIGMu8ujdmTCCtGSsBweYzhDFRzToZSpJy6qEowzi5gu0taw-GQOo_KmrLqrdZ4zEpy2OGDlxknkUQ1d1nbTS3Jj3mBfh84xG_jWLaQvjtWN6cTx9EZRJKLbg=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:32.588Z,,"Home improvement chain with assorted building materials, tools, gardening supplies & appliances. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Fifth+Third+Bank+%26+ATM/data=!4m7!3m6!1s0x8819a960a6c72d9f:0x82efbedab932fef9!8m2!3d43.0358369!4d-85.6887822!16s%2Fg%2F1wg5ym99!19sChIJny3HpmCpGYgR-f4yudq-74I,Fifth Third Bank & ATM,2.3,29,Bank,"3980 Alpine Ave NW, Comstock Park, MI 49321, United States","28P6+8F Comstock Park, Michigan, USA",https://locations.53.com/mi/comstock-park/3980-alpine-nw.html,+1 616-784-5323,,https://lh3.googleusercontent.com/p/AF1QipMEx30EXUqYYyEpwz1USiF8rQWR0ZedY5W2gEFY=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5:30 pm,9 am–12 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:37.826Z,,,
https://www.google.com/maps/place/Cordes+Excavating+%26+Trenching/data=!4m7!3m6!1s0x8819a96d3775cbfd:0xc0f9140be94f0ecb!8m2!3d43.068706!4d-85.707101!16s%2Fg%2F1tls3fyn!19sChIJ_ct1N22pGYgRyw5P6QsU-cA,Cordes Excavating & Trenching,5.0,4,Excavating contractor,"1410 7 Mile Rd NW, Comstock Park, MI 49321, United States","379V+F5 Comstock Park, Michigan, USA",,+1 616-784-4708,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=87TaTbKWQiKGCrXCRm5WxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.23738&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:41.011Z,,,
https://www.google.com/maps/place/T-Mobile+at+Sam%27s+Club/data=!4m7!3m6!1s0x8819a9f7c16f8d39:0x2b5f1baecbae8bc7!8m2!3d43.0343662!4d-85.6930496!16s%2Fg%2F11vqj9kk1b!19sChIJOY1vwfepGYgRx4uuy64bXys,T-Mobile at Sam's Club,4.8,5,Cell phone store,"3901 Alpine Ave NW, Comstock Park, MI 49321, United States","28M4+PQ Comstock Park, Michigan, USA",https://www.t-mobile.com/stores/bd/t-mobile-comstock-park-mi-49321-5b85?utm_source=google&utm_medium=lastmile&utm_campaign=5B85,+1 616-375-5481,"Open ⋅ Closes 8 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPuCyJluECISJjYcyzukEpfnGnLAJJVWx18rlIr=w423-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9 am–8 pm,10 am–6 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:45.882Z,LGBTQ+ friendly,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store shopping",
https://www.google.com/maps/place/LaFontaine+Ford+Grand+Rapids/data=!4m7!3m6!1s0x8819a950b98bdb3f:0x119a06febd7ce538!8m2!3d43.0251999!4d-85.6904858!16s%2Fg%2F1v29cmzb!19sChIJP9uLuVCpGYgROOV8vf4GmhE,LaFontaine Ford Grand Rapids,4.6,2846,Ford dealer,"3385 Alpine Ave NW, Grand Rapids, MI 49544, United States","28G5+3R Grand Rapids, Michigan, USA",https://www.lafontainefordgrandrapids.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=fordsales,+1 616-320-5167,,https://lh3.googleusercontent.com/p/AF1QipP_A-7MFE71C83qX2RgflfSfYccm530mRfALCzX=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:51.048Z,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Meijer/data=!4m7!3m6!1s0x8819ab6b6ad9419b:0xb231411b0912dc83!8m2!3d43.0332866!4d-85.6281376!16s%2Fg%2F1hf05p3pj!19sChIJm0HZamurGYgRg9wSCRtBMbI,Meijer,4.1,3563,Supermarket,"3757 Plainfield Ave NE, Grand Rapids, MI 49525, United States","29MC+8P Grand Rapids, Michigan, USA",https://www.meijer.com/shopping/store-locator/312.html?cmpid=LM:Web::::05112021::GoogleGrocery,+1 616-364-6211,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6_uozjNWz4kiGs4Gqh56ThIcfv2ojZGZGyOoxQLCDRUMNPJZI-5AaI3xO8seNFljXIQMPSzuku9WgFFsgzza10bK1XA_XooKNPdULfmpty-deTBK0RAtAn_rmH2FaUnDiC3rS4w=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:22:56.791Z,,"Chain retailer featuring brand-name groceries plus apparel, electronics & more. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Meijer/data=!4m7!3m6!1s0x8819aeaf176b02bd:0x4e81d6e764199a6e!8m2!3d43.0078252!4d-85.6910749!16s%2Fg%2F11b6tqx_v5!19sChIJvQJrF6-uGYgRbpoZZOfWgU4,Meijer,4.1,5794,Supermarket,"2425 Alpine Ave NW, Grand Rapids, MI 49544, United States","2855+4H Grand Rapids, Michigan, USA",https://www.meijer.com/shopping/store-locator/20.html?cmpid=LM:Web::::05112021::GoogleGrocery,+1 616-364-6281,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0Lb-mKNtkN6qCaTjO0yer2jezKodzHtwGAYhDXDZi0vp5dQfA0u5QEsVq4WYzHUqdcmlIHIoqzUO3C-7vIsr-nd3iOGhBSfb4FqP52QxqWKxh1oCNSMjgR5ClWnIhh1d6IN_faw=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Comstock+Park+Grand+Rapids+MI/@43.0386368,-85.6700332,14z",2025-10-28T19:23:02.255Z,,"Chain retailer featuring brand-name groceries plus apparel, electronics & more. · In-store shopping · Kerbside pickup · Delivery",
"https://www.google.com/maps/place/parking/@42.965466,-85.67367,17z/data=!3m1!4b1!4m6!3m5!1s0x8819ad0060c49789:0x703e07cd3862d2b0!8m2!3d42.965466!4d-85.67367!16s%2Fg%2F11y1684l9k",parking,,,Parking lot,"235 Louis St NW, Grand Rapids, MI 49503, United States","X88G+5G Grand Rapids, Michigan, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sparta+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-28T19:23:16.216Z,,,
https://www.google.com/maps/place/Go+Mobile+Assets%E2%84%A2/data=!4m7!3m6!1s0x89e3a5516ff82f21:0xfe185da6d374759e!8m2!3d42.6332879!4d-71.3590799!16s%2Fg%2F11ydrkff7z!19sChIJIS_4b1Gl44kRnnV006ZdGP4,Go Mobile Assets™,,,Valet parking service,"755 Princeton Blvd, Lowell, MA 01851, United States","JJMR+89 Lowell, Massachusetts, USA",https://gomobileassets.org/,+1 603-824-2279,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOouuIYL3tCECJNMEzSknOzcXA-L7heUCM6j4Dk=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lowell+Grand+Rapids+MI/@42.6458914,-71.3127093,14z",2025-10-28T19:23:29.753Z,Identifies as disability-owned,,
https://www.google.com/maps/place/DK+Security/data=!4m7!3m6!1s0x88184c6f47fb6c83:0x9cd40c59ea3b7f5!8m2!3d42.8694473!4d-85.5496235!16s%2Fg%2F11c1rfnjlt!19sChIJg2z7R29MGIgR9bejnsVAzQk,DK Security,3.9,91,Security guard service,"5160 Falcon View Ave SE, Kentwood, MI 49512, United States","VF92+Q5 Kentwood, Michigan, USA",https://dksecurity.com/,+1 616-656-0123,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPxYPmKPYj3CSIh6DuCB6td7AUxGFP06_MBM5dD=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lowell+Grand+Rapids+MI/@42.6458914,-71.3127093,14z",2025-10-28T19:23:34.888Z,Identifies as women-owned,,
https://www.google.com/maps/place/Lowell+Parking+Department/data=!4m7!3m6!1s0x89e3a438d779d381:0x56ea2650a211f3eb!8m2!3d42.646518!4d-71.3083339!16s%2Fg%2F1tdfd34w!19sChIJgdN51zik44kR6_MRolAm6lY,Lowell Parking Department,1.5,49,City government office,"75 John St, Lowell, MA 01852, United States","JMWR+JM Lowell, Massachusetts, USA",http://www.lowellma.gov/,+1 978-674-4014,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2uyNOlqMwx7fHoV8mApBN630mqyf64Q3wExdR4r2j3KCQgC5uFb2vEF5d4VtC2xprIj91rcWddeu7IlliU8SAq6RpWXPLji3KSiVQvVhr_fqqwIYj6dvsXVZR2zotPQJINsV9=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lowell+Grand+Rapids+MI/@42.6458914,-71.3127093,14z",2025-10-28T19:23:40.306Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Wayland+Grand+Rapids+MI/@42.3625953,-71.3614484,14z",2025-10-28T19:23:49.022Z,,,No new results found
