placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/UAB+parking/data=!4m7!3m6!1s0x88891bec29add32f:0xea2e7d3ac863b19c!8m2!3d33.5074943!4d-86.804081!16s%2Fg%2F11fm6r70xc!19sChIJL9OtKewbiYgRnLFjyDp9Luo,UAB parking,1.0,2,Hospital,"Public Parking 4th Ave. Deck, 1801 4th Ave S, Birmingham, AL 35233, United States","G54W+X9 Birmingham, Alabama, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYWbiFxJ2CSf-OmaPv-dIdKhF_8qK4EEw8QVDqm4Vt5qh3iDB-6AQQMxY2A0euPlZKFIVXClfqJ6yYxg1L9w9J8e2YZoCt_-92zBl5fj7618UrkyuQjAv9N338Cks9isD1IJkn=w408-h408-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:42.850Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/3535+Colonade+Parkway+Parking/data=!4m7!3m6!1s0x8889179c993a2015:0xe7d7473366b764ae!8m2!3d33.4357263!4d-86.7279215!16s%2Fg%2F11gd3bxmcb!19sChIJFSA6mZwXiYgRrmS3ZjNH1-c,3535 Colonade Parkway Parking,4.8,4,Parking lot,"3535 Colonnade Pkwy, Birmingham, AL 35243, United States","C7PC+7R Birmingham, Alabama, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=alX-36lpPablTywvxxFcgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.21986&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Brook+Highland+Birmingham+AL/@33.4301076,-86.6805421,14z",2025-10-28T18:39:53.612Z,,,,,,,,,,
https://www.google.com/maps/place/Aurea+Apartments/data=!4m7!3m6!1s0x88891647957ef0cb:0x6fd3dbb1d356bb3c!8m2!3d33.4240063!4d-86.6832363!16s%2Fg%2F1v27w811!19sChIJy_B-lUcWiYgRPLtW07Hb028,Aurea Apartments,3.3,266,Apartment complex,"1 Brook Highland Ln, Birmingham, AL 35242, United States","C8F8+JP Birmingham, Alabama, USA",http://www.liveaurea.com/,+1 205-558-8111,"Open ⋅ Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzuMAFhY4OKOkHjXPiuZGnVqlvMCcnqdvO1dx4syIXhkF3j0JEktjuR_erE5U8G2goK7_sevCZCsK_PSCFF53Own8Eq94DjEg2HVKLdcrcT9PFAjeOREr62sEj3kkRCVpm5wvx4A=w408-h541-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Brook+Highland+Birmingham+AL/@33.4301076,-86.6805421,14z",2025-10-28T18:39:58.113Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,· Dogs allowed,
https://www.google.com/maps/place/Looking4Parking/data=!4m7!3m6!1s0x48795e9d4c58bc2f:0xa6d5f2ccb6085254!8m2!3d53.7812191!4d-1.5516695!16s%2Fg%2F12qg_72fw!19sChIJL7xYTJ1eeUgRVFIItszy1aY,Looking4Parking,4.5,42102,Airport shuttle service,"W10, Greenhouse, Beeston Rd, Leeds LS11 6AD, United Kingdom",,https://www.looking4.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRAI-XSRUzVk8bnMRm_12YZZR4htjG18keQyi4M5iSO_WLkfNrb6FZ5nS8ntxIuouBpQMN6mpk-h-4PETN8rlzuiSVL3VVfYGTs-W5MgA0fP85TDe1colIFrOjCjAGSjSZD99KsA=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Leeds+Birmingham+AL/@53.8007554,-1.5490774,14z",2025-10-28T18:40:08.466Z,,,,,,,,,,
https://www.google.com/maps/place/Leeds+Bradford+Airport+-+Meet+%26+Greet/data=!4m7!3m6!1s0x4879598f5f2f44b3:0xafb543954c814783!8m2!3d53.8709307!4d-1.6611223!16s%2Fg%2F11nxv543mj!19sChIJs0QvX49ZeUgRg0eBTJVDta8,Leeds Bradford Airport - Meet & Greet,3.1,107,Parking lot,"Whitehouse Ln, Yeadon, Leeds LS19 7TU, United Kingdom","V8CQ+9H Leeds, United Kingdom",https://www.leedsbradfordairport.co.uk/parking,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPWtRAXYqKyYFsJeAAnSQgykh3I5LwqsKWcNzZI=w408-h400-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Leeds+Birmingham+AL/@53.8007554,-1.5490774,14z",2025-10-28T18:40:13.154Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Meadowbrook+Birmingham+AL/@33.402053,-86.6966533,14z",2025-10-28T18:40:21.861Z,,,,,,,,,,No new results found
https://www.google.com/maps/place/Public+Bike+Parking/data=!4m7!3m6!1s0x88890d0020e41645:0xc52291e9a9f65acd!8m2!3d33.6048785!4d-86.6374175!16s%2Fg%2F11xd6603mw!19sChIJRRbkIAANiYgRzVr2qemRIsU,Public Bike Parking,,,Bicycle rack,"3520 Roosevelt Blvd, Birmingham, AL 35235, United States","J937+X2 Birmingham, Alabama, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wSGeW9bC03S113t9Ts2V5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.3823&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:40:34.208Z,,,,,,,,,,
https://www.google.com/maps/place/Birmingham+Pistol+Wholesale+Inc.+%28BPW%29/data=!4m7!3m6!1s0x88890cc944732239:0x730a324a91d5bdd8!8m2!3d33.6333336!4d-86.5865501!16s%2Fg%2F1tpc8r40!19sChIJOSJzRMkMiYgR2L3VkUoyCnM,Birmingham Pistol Wholesale Inc. (BPW),4.0,344,Gun shop,"6969 Gadsden Hwy, Trussville, AL 35173, United States","JCM7+89 Trussville, Alabama, USA",http://www.birminghampistol.com/,+1 205-655-7800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyI7LC0M8RtSFf34B8pXbfqcsORS81hQeB4DIKSUx_7nNwQxUvJb2LEcUmRYhsuOxW31ktd0Opo4XqQTgloRf323ECjUUias_A-fYZXVRwF43axqZUV-ssVNWcdEU6gtge0xVQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:40:38.922Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88890c66df563c3f:0x681bcc6d11ef47cd!8m2!3d33.6417588!4d-86.6261254!16s%2Fg%2F1v2pqzp5!19sChIJPzxW32YMiYgRzUfvEW3MG2g,Chick-fil-A,4.6,3269,Fast food restaurant,"5886 Trussville Crossings Pkwy, Birmingham, AL 35235, United States","J9RF+PG Birmingham, Alabama, USA",https://www.chick-fil-a.com/,+1 205-661-0544,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpwDiXnutkyz3vXYYkBz-XSMv5Uv_XIPrn2bNL6PeyvB7Vz9WXZfeTPldJ7eiV_J4r2OAF2fkyn1LuWlFXfhiKcJF252GxNsKy6x9qWNJSiRAcbywz8sWarTkm_N50FtCacF2g=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:40:44.334Z,,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x88890db822b74241:0xc36724ba4c72fff6!8m2!3d33.604873!4d-86.6419497!16s%2Fg%2F11_pwx9gp!19sChIJQUK3IrgNiYgR9v9yTLokZ8M,JCPenney,4.2,789,Department store,"5060 Pinnacle Sq, Trussville, AL 35173, United States","J935+W6 Trussville, Alabama, USA",https://www.jcpenney.com/locations/al/trussville/clothing-stores-trussville-al-2869.html,+1 205-655-5891,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0xS8juY6xM6jdCt15ZouxE7vvXSMQ8T5SNgcmC-I7Vx4l3uVrDX5-Z6WGBdK4toLSEeCSU89oseI1-LR4eqK_lXdY1XqtEmNLzPNQYz9KAOe7Vc5jCG3LTEocGc0q3EGf4U7B=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:40:50.040Z,,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,12–6 pm,11 am–7 pm,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup",
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x88890c66df563c3f:0x8bee53f2e0026d!8m2!3d33.6391007!4d-86.6291684!16s%2Fg%2F1tfl0zv2!19sChIJPzxW32YMiYgRbQLg8lPuiwA,Walmart Supercenter,3.8,4181,Department store,"5919 Trussville Crossings Pkwy, Birmingham, AL 35235, United States","J9QC+J8 Birmingham, Alabama, USA",https://www.walmart.com/store/2713-birmingham-al/?veh=seo_loc,+1 205-661-1957,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgo-x95yHAE1e63-mVUX1m2ShW2Pv_TbvmE11h98NE2HDODimLxwOZST8O60TsudzcY_HbKhhonEOzPwYTakqp90t1-rOIMvgUbxKtgM-C9HYGQvNRQ0dXqr0eePKUOzgU4fU=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:40:55.059Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/T-Mobile+at+Sam%27s+Club/data=!4m7!3m6!1s0x88890dec95d51779:0x23a604869d079bf7!8m2!3d33.6452307!4d-86.6248223!16s%2Fg%2F11y34l62dv!19sChIJeRfVlewNiYgR95sHnYYEpiM,T-Mobile at Sam's Club,,,Cell phone store,"5940 Trussville Crossings Pkwy, Birmingham, AL 35235, United States","J9WG+33 Birmingham, Alabama, USA",https://www.t-mobile.com/stores/bd/t-mobile-birmingham-al-35235-3b01?utm_source=google&utm_medium=lastmile&utm_campaign=3B01,+1 205-899-7201,"Open ⋅ Closes 8 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOgdEBbDrj0sUXown-blBy_MiLnGMjVqo5kyeJ3=w423-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:41:00.016Z,LGBTQ+ friendly,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9 am–8 pm,10 am–6 pm,10 am–8 pm,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store shopping",
https://www.google.com/maps/place/Pizza+Hut/data=!4m7!3m6!1s0x88890c50c1d8b815:0xf494a1c922ceda0e!8m2!3d33.6385874!4d-86.6144385!16s%2Fg%2F1260m40bm!19sChIJFbjYwVAMiYgRDtrOIsmhlPQ,Pizza Hut,3.0,387,Pizza delivery,"1110 N Chalkville Rd Ste 100, Trussville, AL 35173, United States","J9QP+C6 Trussville, Alabama, USA",https://locations.pizzahut.com/al/trussville/1110-n-chalkville-rd?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=313290,+1 205-655-3676,,https://lh3.googleusercontent.com/p/AF1QipN9_WkTtmf5O4m1X4BEk-t4GcRhF9ixl2vG93KN=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:41:05.203Z,,9 am–10 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–10 pm,9 am–10 pm,"Popular delivery, carry-out & dine-in chain known for pizza, wings & pasta, plus sides & desserts. · Kerbside pickup · No-contact delivery · Dine-in",
https://www.google.com/maps/place/Birmingham+Race+Course+Casino/data=!4m7!3m6!1s0x888911959881938d:0x6d8f7fe31d580578!8m2!3d33.5756035!4d-86.6602554!16s%2Fg%2F1ts3gcq4!19sChIJjZOBmJURiYgReAVYHeN_j20,Birmingham Race Course Casino,3.6,2340,Motel,"1000 John Rogers Dr, Birmingham, AL 35235, United States","H8GQ+6V Birmingham, Alabama, USA",http://www.birminghamracecourse.com/,+1 205-838-7500,,https://lh3.googleusercontent.com/p/AF1QipMtLiAQ5vNqs1P-Nxe782kPO6RSr-KN8mkrYq9F=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:41:08.297Z,,,,,,,,,,
https://www.google.com/maps/place/Tow+Monkey/data=!4m7!3m6!1s0x88890cfe0e1c2739:0x87052c8aa6cf3bcc!8m2!3d33.699869!4d-86.509161!16s%2Fg%2F11bv2g2tjd!19sChIJOSccDv4MiYgRzDvPpoosBYc,Tow Monkey,4.3,168,Towing service,"517 Argo Margaret Rd, Trussville, AL 35173, United States","MFXR+W8 Trussville, Alabama, USA",https://www.facebook.com/share/15LEBXV8t2/?mibextid=wwXIfr,+1 205-588-8896,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMa3EgC-dxm1fKY7PAz3E_hZlkkfdHy3UMMgwwe=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Trussville+Birmingham+AL/@33.6198251,-86.6088756,14z",2025-10-28T18:41:13.807Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
