placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,info,error
https://www.google.com/maps/place/Klimat+Master+Pools/data=!4m7!3m6!1s0x8841b1ae541d78f5:0x7d840c70ecf37e0f!8m2!3d39.0389411!4d-84.4509624!16s%2Fg%2F1tcyg456!19sChIJ9XgdVK6xQYgRD37z7HAMhH0,Klimat Master Pools,4.4,52,Swimming pool contractor,"2440 Alexandria Pike, Highland Heights, KY 41076, United States","2GQX+HJ Highland Heights, Kentucky, USA",http://www.klimatmasterpools.com/,+1 859-572-0111,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw08CwNh46tvM-vLXVnW-RT79Ws5wrl6jrspl9f8W8B6Sm5DlQ3qf8iuUFfJ4dlHECM9z0j5ogiQIPwA4VvMS1a2GljDRYFi7Dc0Aa4uVNhqBPE2cJT4L4NuVbJLWEjLyU1nvEG=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-27T17:41:25.394Z,,,,
https://www.google.com/maps/place/SunBreeze+Pools/data=!4m7!3m6!1s0x8841b3c868e2674b:0xb9f440283587e51c!8m2!3d39.1365839!4d-84.540972!16s%2Fg%2F11pwy8p3dm!19sChIJS2fiaMizQYgRHOWHNShA9Lk,SunBreeze Pools,,,Pool cleaning service,,,https://sunbreezepool.com/,+1 859-806-1678,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNOz9HGxx0dzr_lR5XMaHEUBhzk1F0fF9SOwLzv=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-27T17:41:30.564Z,,,,
https://www.google.com/maps/place/Perfect+Pools/data=!4m7!3m6!1s0x8841b1af949ec67f:0x9a9fc87a542d6cd6!8m2!3d39.0745854!4d-84.4711562!16s%2Fg%2F11hy9p9zyy!19sChIJf8aelK-xQYgR1mwtVHrIn5o,Perfect Pools,3.5,8,Swimming pool contractor,"2404 Joyce Ave, Southgate, KY 41071, United States","3GFH+RG Southgate, Kentucky, USA",http://www.perfectpoolsnow.com/,+1 859-441-3226,,https://lh3.googleusercontent.com/p/AF1QipNLJqZB2PWHPa0ReMOkWVCsgJ_dcQPHIh4QEnsj=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:41:49.993Z,,,,
https://www.google.com/maps/place/Aquatic+Alchemist+Pool+Care/data=!4m7!3m6!1s0x8841b7859c014c9f:0xd129449300c56397!8m2!3d39.0621045!4d-84.5382264!16s%2Fg%2F11rv3vwpgr!19sChIJn0wBnIW3QYgRl2PFAJNEKdE,Aquatic Alchemist Pool Care,,,Pool cleaning service,"1717 Dixie Hwy, Fort Wright, KY 41011, United States","3F66+RP Fort Wright, Kentucky, USA",,+1 859-750-3639,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Mj-54CXH9zzdIuWDsJIRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.86461&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:06.918Z,,,,
https://www.google.com/maps/place/Flourish+Design/data=!4m7!3m6!1s0x8841b49147f68d13:0xbbb8766b059cb3a2!8m2!3d39.1105312!4d-84.5094786!16s%2Fg%2F12mkvn6x2!19sChIJE432R5G0QYgRorOcBWt2uLs,Flourish Design,4.7,55,Landscape designer,"1310 Sycamore St, Cincinnati, OH 45202, United States","4F6R+66 Cincinnati, Ohio, USA",http://www.flourishbydesign.com/,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNyjTO8TZKdmIS8UZz_vxj7GvYq8Q8yMROeJNH1=w408-h268-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:12.554Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/PSS+Contractors+Llc/data=!4m7!3m6!1s0x88404db167981419:0x44d953df1c2909db!8m2!3d39.2456416!4d-84.4749345!16s%2Fg%2F1263dk0sn!19sChIJGRSYZ7FNQIgR2wkpHN9T2UQ,PSS Contractors Llc,4.0,6,Swimming pool contractor,"120 Novner Dr, Cincinnati, OH 45215, United States","6GWG+72 Cincinnati, Ohio, USA",http://www.psscontractors.com/,+1 513-772-2001,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMe8jd4qm94O-jDPNvrk1L7zB6MlpcTlXsiWEOU=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,6:30 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:18.097Z,,,,
https://www.google.com/maps/place/JD%27s+Chimney+Solutions/data=!4m4!3m3!1s0x8841b11e7ad1e47f:0x2a7962f69d6326aa!16s%2Fg%2F11dfxc5mdr!19sChIJf-TReh6xQYgRqiZjnfZieSo,JD's Chimney Solutions,4.5,67,Chimney sweep,,,https://chimneyinstallercovingtonky.com/,+1 859-739-3393,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMEPfDKBtWRBtZrqI0e_wccIRMBAzAVURMZuJMu=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:23.545Z,,,,
https://www.google.com/maps/place/SunSpot+Pool+%26+Patio/data=!4m7!3m6!1s0x88404d1521c707e5:0x35f727377706b1e6!8m2!3d39.2124061!4d-84.4601499!16s%2Fg%2F1tdxr41g!19sChIJ5QfHIRVNQIgR5rEGdzcn9zU,SunSpot Pool & Patio,4.6,66,Swimming pool supply store,"349 Elliott Ave, Cincinnati, OH 45215, United States","6G6Q+XW Cincinnati, Ohio, USA",https://www.sunspotpoolandpatio.com/,+1 513-821-8422,"Open ⋅ Closes 5 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMYC27_DnQOSEXlpkYnwvt-dWfBmD0LRyswhfT8=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:28.887Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/Swimming+Pool+Innovations+LLC/data=!4m7!3m6!1s0xacfa20cf6e4d9251:0x73c4f2beeca61849!8m2!3d39.1799975!4d-84.710942!16s%2Fg%2F11vk4dr5mn!19sChIJUZJNbs8g-qwRSRim7L7yxHM,Swimming Pool Innovations LLC,5.0,26,Swimming pool contractor,,,https://www.spipool.com/,+1 859-486-0327,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysBja4RfheU5EhMFmEv9aiZn5FkF-5VjtkIQj_8U8m1N4uPdLLSAzsLTzsiHLlJ1HKiPlhPA--Smy3-ub8_5WtZcB3Ww9TeuS8uIvgAh50NF9ditd6iJItIWWXWopzvJJltMcObrsq6_A=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:34.434Z,,,,
https://www.google.com/maps/place/Nick+the+Pool+Guy+LLC/data=!4m7!3m6!1s0x884047bd6b787f51:0x6fd15eb33d449c64!8m2!3d42.9667766!4d-92.4656926!16s%2Fg%2F11nns_3x0f!19sChIJUX94a71HQIgRZJxEPbNe0W8,Nick the Pool Guy LLC,4.2,118,Swimming pool contractor,,,http://www.nickthepoolguy.com/,+1 513-856-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvBI4l2Wz-4eZw8YSkLCwHIBYz-rgQW-li2zUk2aj90WJWGdyjhhrQWKQaFT4ANOEs1rwniKtCw4FsnvpOZHwnQsrDDXEeFlCuU-QtNQ_7o_5--h-psyRu7liuHkdw_duD8QM=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:39.991Z,,,,
https://www.google.com/maps/place/Mt.+Adams+Pool/data=!4m7!3m6!1s0x8841b3d93753c831:0x568cf99b6ea282da!8m2!3d39.111448!4d-84.4953715!16s%2Fg%2F11cnl91jxl!19sChIJMchTN9mzQYgR2oKibpv5jFY,Mt. Adams Pool,4.5,49,Public swimming pool,"966 Mt Adams Dr, Cincinnati, OH 45202, United States","4G63+HV Cincinnati, Ohio, USA",http://cincyrec.org/search/facility.aspx?id=132,,"Open ⋅ Closes 7 pm

Updated by phone call 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjjKMYYn1WkC6gq0D_3JwHz9ojyL87u5Oxnvsd6G0sBXAz0j0mtCoNOZuQeVpjLxGUST7GTs0MdGByIcWYepCk_LpcI1mk5L-BIKUD1N6YYsywiBcNVO2927jPYl30Iogb_Ifz=w408-h306-k-no,false,12–7 pm,12–7 pm,12–7 pm,12–7 pm,12–7 pm,12–7 pm,12–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:45.839Z,,,,
https://www.google.com/maps/place/Cincinnati+Marriott+at+RiverCenter/data=!4m10!3m9!1s0x8841b14876e5297f:0xeeb269d8a2d7d7d3!5m2!4m1!1i2!8m2!3d39.0897671!4d-84.5120679!16s%2Fm%2F0n1_cy2!19sChIJfynldkixQYgR09fXothpsu4,Cincinnati Marriott at RiverCenter,4.3,2135,,"10 W Rivercenter Blvd, Covington, KY 41011, United States","3FQQ+W5 Covington, Kentucky, USA",https://www.marriott.com/en-us/hotels/cvgdr-cincinnati-marriott-at-rivercenter/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 859-261-2900,,https://lh3.googleusercontent.com/p/AF1QipPotSivpbIdjJnT_rN_4n8h9Om6M_tYNKWH_1Pf=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:50.402Z,,,,
https://www.google.com/maps/place/Rainbow+Pools/data=!4m7!3m6!1s0x8841079eebcb6ff1:0xf3969764edb75410!8m2!3d39.0510785!4d-84.2524271!16s%2Fg%2F1wf398tx!19sChIJ8W_L654HQYgREFS37WSXlvM,Rainbow Pools,4.3,29,Swimming pool contractor,"1139 Ohio Pike, Amelia, OH 45102, United States","3P2X+C2 Amelia, Ohio, USA",,+1 513-752-6070,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ocdjwu7-xCYaFFI2JcqHRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.15277&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:53.803Z,,,,
https://www.google.com/maps/place/Swim+pool+surgeon/data=!4m7!3m6!1s0x8841b1f92cfd4d53:0xd0269b38a499e624!8m2!3d39.0365109!4d-84.4911801!16s%2Fg%2F11h_2p2zdy!19sChIJU039LPmxQYgRJOaZpDibJtA,Swim pool surgeon,,,Swimming pool repair service,"4536 Amber Dr, Covington, KY 41015, United States","2GP5+JG Covington, Kentucky, USA",,+1 859-468-2581,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO0rJu1tchrPb9EtjuXn4jOWchSbczew6IbIlLP=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:42:59.501Z,,,,
https://www.google.com/maps/place/Tri+State+Gunite+Pools/data=!4m7!3m6!1s0x8840339271b17b83:0x8b740ff3e376fd6!8m2!3d39.25939!4d-84.7010555!16s%2Fg%2F1tdksgw0!19sChIJg3uxcZIzQIgR1m83Pv9Atwg,Tri State Gunite Pools,4.2,16,Swimming pool contractor,"9824 OH-128, Harrison, OH 45030, United States","775X+QH Harrison, Ohio, USA",http://www.tristategunitepools.com/,+1 513-203-3735,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMi_f8rBEoyaD1IWpApYyCIZq0GJ0Ow0GsEuknt=w496-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:04.791Z,,,,
https://www.google.com/maps/place/Gemini+Swimming+Pools+%26+Supplies/data=!4m7!3m6!1s0x884101d841fe76e9:0x861ffeb329d707ef!8m2!3d39.1764403!4d-84.2152286!16s%2Fg%2F1vs5xdhd!19sChIJ6Xb-QdgBQYgR7wfXKbP-H4Y,Gemini Swimming Pools & Supplies,3.9,63,Swimming pool contractor,"1368 OH-131 A, Milford, OH 45150, United States","5QGM+HW Milford, Ohio, USA",,+1 513-831-3200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRZ2vv_h9WLabT8UEK69jTUuyKsFGz4lJcE6BaaAIuOkV_Dq421Fpk94OHzRLMEAYxk3QizYOau4J0tTy_F84D2gQmU7s1kBrMvezKw8pORN258NNfmg9gA7kEp6oyJTgrucjaug=w408-h544-k-no,false,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–4 pm,12–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:10.202Z,,,,
https://www.google.com/maps/place/Advanced+Spas+And+Pools/data=!4m7!3m6!1s0x884051fae42caa95:0xfa2ad3b0674519c5!8m2!3d39.2842159!4d-84.423447!16s%2Fg%2F1tvgw06q!19sChIJlaos5PpRQIgRxRlFZ7DTKvo,Advanced Spas And Pools,4.6,133,Hot tub store,"2828 E Kemper Rd, Cincinnati, OH 45241, United States","7HMG+MJ Cincinnati, Ohio, USA",https://asappros.com/,+1 513-489-7727,"Open ⋅ Closes 4 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPQ5CVL1rhcd_bFDfcMggETsZ8nieEIBY-s2Nih=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,10 am–4 pm,9 am–4 pm,9 am–4 pm,11 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:15.470Z,· In-store shopping · Delivery,,,
https://www.google.com/maps/place/Aladdin+Pools/data=!4m7!3m6!1s0x8841b8092a1f5f59:0x1d50ad8c4d469270!8m2!3d38.859124!4d-84.5608397!16s%2Fg%2F1tdzrtxj!19sChIJWV8fKgm4QYgRcJJGTYytUB0,Aladdin Pools,4.9,17,Swimming pool contractor,"13076 Green Rd, Walton, KY 41094, United States","VC5Q+JM Walton, Kentucky, USA",http://aladdinpools.com/,+1 859-342-5700,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN0lnice-kTunvWXYGnpPEWGE20ych5LT3YG-po=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:21.065Z,,,,
https://www.google.com/maps/place/City+Wide+Facility+Solutions+-+Cincinnati/data=!4m7!3m6!1s0x8841b72238f43443:0x1ae996aedc8a8435!8m2!3d39.0828358!4d-84.5133733!16s%2Fg%2F1tm0tvfp!19sChIJQzT0OCK3QYgRNYSK3K6W6Ro,City Wide Facility Solutions - Cincinnati,4.4,34,Janitorial service,"200 W Pike St, Covington, KY 41011, United States","3FMP+4M Covington, Kentucky, USA",https://gocitywide.com/cincinnati,+1 859-331-6500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMr392hHhjJpNNZSEsUDRt5AyDY4YyMpW0RVzaE=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:26.576Z,,,,
https://www.google.com/maps/place/Calloway+Cleaning/data=!4m7!3m6!1s0x8841b6d155555555:0x4065d65ac8d58adb!8m2!3d39.0729578!4d-84.5277522!16s%2Fg%2F1tnctl4t!19sChIJVVVVVdG2QYgR24rVyFrWZUA,Calloway Cleaning,4.8,52,Carpet cleaning service,"Covington, KY 41011, United States","3FFC+5V Covington, Kentucky, USA",https://callowayclean.com/,+1 513-505-4656,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWmEXVx6jiRuc56Iarsczzd-CIlS8aCZowTkfEirZEzixBk6BBh4p1Epc2qkuCeaKRDanUB2BF7G9GmnOt5oVbpSvyjC8IyblNUy3CqBxD9bfapuQddZyJUMttC3YgxlgSMm3CAA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:31.729Z,,,,
https://www.google.com/maps/place/Randolph+Pool/data=!4m7!3m6!1s0x8841b139549a3315:0x914b057f47409fc3!8m2!3d39.0827351!4d-84.5065785!16s%2Fg%2F1tff88vb!19sChIJFTOaVDmxQYgRw59AR38FS5E,Randolph Pool,3.8,25,Swimming pool,"W 8th St, Covington, KY 41011, United States","3FMV+39 Covington, Kentucky, USA",https://www.covingtonky.gov/government/departments/neighborhood-services/parks-recreation/parks-playgrounds/randolph-park,+1 859-292-2151,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WpPHNimevST1HI-6hn4mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.4107&pitch=0&thumbfov=100,false,12–6 pm,1:30–8:30 pm,12–6 pm,12–6 pm,1–7:15 pm,12–6 pm,12–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:38.684Z,,,,
https://www.google.com/maps/place/Lanigan+Pools/data=!4m7!3m6!1s0x88410f58f2759305:0xcd0efa6701145369!8m2!3d39.0064936!4d-84.1644476!16s%2Fg%2F1tfqrmfr!19sChIJBZN18lgPQYgRaVMUAWf6Ds0,Lanigan Pools,4.9,10,General contractor,"3220 Marshall Dr, Amelia, OH 45102, United States","2R4P+H6 Amelia, Ohio, USA",http://www.laniganpools.com/,+1 513-532-9029,,https://lh3.googleusercontent.com/p/AF1QipOVhH66msFzXb46uIx4GYCvJIAPw9maPzngTCfF=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:42.272Z,,,,
https://www.google.com/maps/place/Shehan+Pools/data=!4m7!3m6!1s0x8841c74f42ebbc07:0x813394c8785a6305!8m2!3d38.9569564!4d-84.6206652!16s%2Fg%2F1tdn4sk4!19sChIJB7zrQk_HQYgRBWNaeMiUM4E,Shehan Pools,4.1,71,Swimming pool contractor,"10031 Dixie Hwy, Florence, KY 41042, United States","X94H+QP Florence, Kentucky, USA",http://www.shehanpools.com/,+1 859-371-9193,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweS8cWislvkCjOThXtUCwUaf5SlDPer0qaDHyQcxW5ZmrqSh7Yg_zQQJ-HhgM4D4pE-Yt6InbK52rCtuG3e6oRY38T9LVXtVGonZ3m7pHohO8ZLUU7QJcuCNAifzaJn7qkEQ_jmJLKJqod=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:48.897Z,,,,
https://www.google.com/maps/place/Best+Life+Pools/data=!4m7!3m6!1s0x49823b8398bfa905:0xacd7a3f26088d68d!8m2!3d39.0726504!4d-84.5250806!16s%2Fg%2F11sdsrxj5v!19sChIJBam_mIM7gkkRjdaIYPKj16w,Best Life Pools,1.0,3,Swimming pool contractor,,,,+1 859-653-7299,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNJ3GJWcf6WFF8akmqHPX-7uShrPf1CfOAvLw-O=w506-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:54.117Z,,,,
https://www.google.com/maps/place/Summerside+Pools/data=!4m7!3m6!1s0x8841afdf864bf34f:0xe62210a5deefd575!8m2!3d39.0386624!4d-84.4016204!16s%2Fg%2F11wxv0w7qh!19sChIJT_NLht-vQYgRddXv3qUQIuY,Summerside Pools,5.0,5,Swimming pool contractor,"4815 Kay Wright Ln, Silver Grove, KY 41085, United States","2HQX+F9 Silver Grove, Kentucky, USA",http://summersidepools.com/,+1 859-242-1903,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPgqV8U2uqLaz6JVlWDG54vlCYEHLQT11zcVfxx=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:43:59.378Z,,,,
https://www.google.com/maps/place/Courtyard+by+Marriott+Cincinnati+Covington/data=!4m10!3m9!1s0x8841b1358de7b3b3:0x78473d413e5b29cd!5m2!4m1!1i2!8m2!3d39.0881246!4d-84.5196031!16s%2Fg%2F1td_hyf1!19sChIJs7PnjTWxQYgRzSlbPkE9R3g,Courtyard by Marriott Cincinnati Covington,4.2,1157,,"500 W 3rd St, Covington, KY 41011, United States","3FQJ+65 Covington, Kentucky, USA",https://www.marriott.com/en-us/hotels/cvgcy-courtyard-cincinnati-covington/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 859-491-4000,,https://lh3.googleusercontent.com/p/AF1QipNewK-1B38xG56jpWayoOhs3QLaIAdKAzz0Loeq=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:44:02.721Z,,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x8841a9a457aae671:0xed8c8b84337d39e8!8m2!3d39.0718178!4d-84.3037786!16s%2Fg%2F1vg6vdy8!19sChIJceaqV6SpQYgR6Dl9M4SLjO0,Leslie's Pool Supplies,4.0,74,Swimming pool supply store,"550 Ohio Pike, Cincinnati, OH 45255, United States","3MCW+PF Cincinnati, Ohio, USA",https://lesliespool.com/location/cincinnati-ohio-beechmont-353.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_353,+1 513-688-0013,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipP6kchmRFfq4WFzNLoOdZSwIQ5D344M1mMYMwrR=w408-h408-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:44:08.519Z,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup",,LGBTQ+ friendly,
"https://www.google.com/maps/place/The+Lytle+Park+Hotel,+Autograph+Collection/data=!4m10!3m9!1s0x8841b15db112735f:0x12e894bcfae30881!5m2!4m1!1i2!8m2!3d39.1011862!4d-84.5033877!16s%2Fg%2F11hzxyxt22!19sChIJX3MSsV2xQYgRgQjj-ryU6BI","The Lytle Park Hotel, Autograph Collection",4.7,453,,"311 Pike St, Cincinnati, OH 45202, United States","4F2W+FJ Cincinnati, Ohio, USA",https://www.marriott.com/en-us/hotels/cvgak-the-lytle-park-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 513-621-4500,,https://lh3.googleusercontent.com/p/AF1QipP8lj4Ip3TmnD3H-fMS91oPOne5NXavqFsOMKAQ=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:44:11.772Z,,,,
https://www.google.com/maps/place/TriState+Water+Works/data=!4m7!3m6!1s0x8841ae337bb3d65b:0xcd3b1c4bd4c0f8f7!8m2!3d39.0650897!4d-84.4230966!16s%2Fg%2F1v9gw4gs!19sChIJW9azezOuQYgR9_jA1EscO80,TriState Water Works,4.9,261,Lawn sprinkler system contractor,"5912 Kellogg Ave Unit 1, Cincinnati, OH 45230, United States","3H8G+2Q Cincinnati, Ohio, USA",http://www.tristatewaterworks.com/,+1 513-964-1250,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMjJ2Vv5vZoO1VeExITH26n5WZYrt2PltNf2u3q=w408-h270-k-no,true,9 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Covington+Cincinatti+OH/@39.0836712,-84.5085536,14z",2025-10-27T17:44:16.766Z,,,,
