placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Dream+Gardens+Inc./data=!4m7!3m6!1s0x885c3ddacb2374b3:0xe1649a90440d2816!8m2!3d36.0180079!4d-83.950149!16s%2Fg%2F1xpwkhpk!19sChIJs3Qjy9o9XIgRFigNRJCaZOE,Dream Gardens Inc.,5.0,63,Landscape designer,"1207 Woodcrest Dr, Knoxville, TN 37918, United States","229X+6W Knoxville, Tennessee, USA",http://www.dreamgardens865.com/,+1 865-258-1844,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEl2h0SSOVby4vAVjjbbKlRKFwszTjVAlKxa9EqWkZjshzn0d8qGniJHARknuhOFkYbE_Z8xswmGdlHWdIS9SaNJXhCZ-MGey-uvToWbFK1ySJ-AIkR8wBQagdgSNdMRP0BPiw0w=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:14.382Z,,
https://www.google.com/maps/place/Cardinal+Landscaping+and+Tree+Service/data=!4m7!3m6!1s0x270a08ffaa07074d:0x8b70c56c487948d8!8m2!3d35.908274!4d-84.1529784!16s%2Fg%2F11y62bks7t!19sChIJTQcHqv8ICicR2Eh5SGzFcIs,Cardinal Landscaping and Tree Service,4.9,51,Landscape designer,,,https://cardinaltreeservicetn.com/,+1 865-297-8983,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFli67Ap1H7U-JtwCdxHCuUvmi6Gsb3842BLZqoNQBK50L3Gcamx4cTRtWTkBic3vpM-YRMYdlXBJfXPY9B5VgDsRlELPho2lNYE5I-DzCK781lD69fbam_9Uq4W8jLcbIwRBatlZWeRHkW=w408-h543-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:19.203Z,,
https://www.google.com/maps/place/Gardner+Monaco+Design/data=!4m7!3m6!1s0x885c17d310e59a23:0xc5dd05d6f9a4c975!8m2!3d35.977466!4d-83.9249274!16s%2Fg%2F11fmdgp2d9!19sChIJI5rlENMXXIgRdcmk-dYF3cU,Gardner Monaco Design,5.0,2,Landscape designer,"846 N Central St, Knoxville, TN 37917, United States","X3GG+X2 Knoxville, Tennessee, USA",http://gardnermonaco.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ocp5R9fjsub9GupY7907PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.9154&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:21.822Z,,
https://www.google.com/maps/place/Sam+The+Concrete+Man+Knoxville/data=!4m7!3m6!1s0x885c2fa168d56bd1:0xa85a3f662d6958ce!8m2!3d35.937512!4d-84.154034!16s%2Fg%2F11vf6d7bct!19sChIJ0WvVaKEvXIgRzlhpLWY_Wqg,Sam The Concrete Man Knoxville,4.9,43,Concrete contractor,,,https://samtheconcreteman.com/knoxville/,+1 865-896-9116,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ-qXWu8sO6Qsg8vsfyGF3oDBxmXbc_YUqOfKBko64-YRuRBcpyGmfE5WRq8YrW9gNytVqBu2At8RWxDlYdNKkQfoT3vTNYkAVteL5l5Z2KIHPd7T4YYZ2IFLsbesqMVu2svFeYy8Q5rdw=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:26.524Z,,
"https://www.google.com/maps/place/Limelight+Landscape+Lighting,+LLC/data=!4m7!3m6!1s0x885c2390c7d8937d:0x9d2b0c132fc5fe32!8m2!3d35.9542759!4d-83.9784153!16s%2Fg%2F11mv_8h94n!19sChIJfZPYx5AjXIgRMv7FLxMMK50","Limelight Landscape Lighting, LLC",5.0,49,Landscape lighting designer,"4028 Papermill Dr NW #18, Knoxville, TN 37909, United States","X23C+PJ Knoxville, Tennessee, USA",https://limelightknoxville.com/,+1 865-444-2504,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBfQ7CYNd5fomTzQHGZNMl2mIHuPMUk_fhV-mALVTgMcIW3zzOr_Lwx6p2XvS5GtX7OJRPo4Jm9Tt7MbZPc7HPvM0WORYZg6MgZEfUJ3NHuNp4cwHPZ0o-PVX30yE0CEtI0bLhLg=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:31.331Z,,
https://www.google.com/maps/place/Ellenburg+Landscaping+%26+Nursery/data=!4m7!3m6!1s0x885c24b59fa11b07:0xf52d297f81c1e82a!8m2!3d35.9386503!4d-84.0368634!16s%2Fg%2F1tdn9d99!19sChIJBxuhn7UkXIgRKujBgX8pLfU,Ellenburg Landscaping & Nursery,4.7,84,Garden center,"722 Vanosdale Rd, Knoxville, TN 37909, United States","WXQ7+F7 Knoxville, Tennessee, USA",http://www.ellenburgnursery.com/,+1 865-769-5677,"Closes soon · 6 pm · Opens 9 am Thu

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHE1OYJRAPpdW4o2zUBMVdoiJH7EzfDFg-JHmmxlCoC-9ZZp-TATYTXZ9Yi6pxYrWqXx2drTqmNpOEd_nyYq2uKfA8QRynS2N400FTHSGJxj3QBhqCOqN-tRll905pNEq38kkWw7w=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,8:30 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:36.342Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Integrity+Lawn+%26+Landscaping/data=!4m7!3m6!1s0x885c15fd6fda76e7:0x73bc079079706907!8m2!3d36.029329!4d-83.996604!16s%2Fg%2F1x6q2gr6!19sChIJ53bab_0VXIgRB2lweZAHvHM,Integrity Lawn & Landscaping,4.8,35,Landscape designer,"6907 Central Ave Pike, Knoxville, TN 37918, United States","22H3+P9 Knoxville, Tennessee, USA",https://www.integritylawnandlandscaping.com/,+1 865-658-8964,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCHLI1KWYf_9L34VlzQzBzWPMXOAn7ReZWAtvPOr6CxcZu0xsQ9pFVHoiXA1sAxugF8CPrpNjuv4o2KlDciv-9E4qyhVL8qo7b0Nli_xjmVMvg_WKQSRJQv-n6QRSgQsf-fddS=w408-h287-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:41.190Z,,
https://www.google.com/maps/place/B+%26+B+Lawn+Services/data=!4m7!3m6!1s0x885c16540851f3e5:0x2d5b1d054561452a!8m2!3d35.982349!4d-83.894876!16s%2Fg%2F11c1ph5dj7!19sChIJ5fNRCFQWXIgRKkVhRQUdWy0,B & B Lawn Services,4.3,11,Lawn care service,"2425 Martin Luther King Jr Ave, Knoxville, TN 37915, United States","X4J4+W2 Knoxville, Tennessee, USA",,+1 865-525-3877,Closed · Opens 8:30 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9flZB1ZvCos2eXCQGXLZGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.90063&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:46.037Z,,
https://www.google.com/maps/place/Gladiator+SOD+and+Landscaping+Knoxville/data=!4m7!3m6!1s0x885c3b30b660c635:0x4453498bdb412fb5!8m2!3d35.9882141!4d-84.0415788!16s%2Fg%2F11v4vj_vfy!19sChIJNcZgtjA7XIgRtS9B24tJU0Q,Gladiator SOD and Landscaping Knoxville,5.0,30,Landscaper,"6620 Oak Ridge Hwy #102, Knoxville, TN 37931, United States","XXQ5+79 Knoxville, Tennessee, USA",https://gladiatorlandscaping.com/,+1 865-963-1096,"Open · Closes 8 pm

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLCoZr3o1psg5hWWOxaYLkJWsUXrH-bSjKqLm06c8Nc3MSlYI55urvwUH4dfJ-xJMVizp9q--a7kX7Kzn9RpZ3RXOV1BuNLiVgEeUfjaTVatw3wyr8tbiOE2FmEvAZQZ6pF_zXpA=w427-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–2 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:50.778Z,,
https://www.google.com/maps/place/U.S.+Lawns+-+Knoxville/data=!4m7!3m6!1s0x885c3c8e9b870db5:0x84f31d4699bb1f60!8m2!3d36.026425!4d-84.084722!16s%2Fg%2F11bzrmr8h6!19sChIJtQ2Hm448XIgRYB-7mUYd84Q,U.S. Lawns - Knoxville,4.0,25,Landscaper,,,https://uslawns.com/locations/tn/knoxville/,+1 865-546-5845,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEvvZwudPwFwqWdaxSSoHtxH4aoXHvxsDkkFbxUWCmXeynZH3CHlUZ-2i2CUwghnZk1bWgqAMDUQ9fj4dG-BY3YsUhW_vNr36myD_jy1xEkxw4gpoLDwHApNoazyJ5OrEvs0OB=w458-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:08:55.451Z,,
https://www.google.com/maps/place/SRM+Concrete+Block+Plant/data=!4m7!3m6!1s0x885c3d43b97ea279:0xb76e1b383d082903!8m2!3d35.9571639!4d-83.9502796!16s%2Fg%2F11k9khqlxz!19sChIJeaJ-uUM9XIgRAykIPTgbbrc,SRM Concrete Block Plant,5.0,1,Concrete product supplier,"2100 Sutherland Ave, Knoxville, TN 37919, United States","X24X+VV Knoxville, Tennessee, USA",https://www.smyrnareadymix.com/products-block.php,+1 865-238-4796,Closed · Opens 7 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7gCmRaFi1f2UDYPvBvsLxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.8885&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:00.502Z,,
https://www.google.com/maps/place/UT+Gardens+Knoxville/data=!4m7!3m6!1s0x885c3d51a7b72e0f:0x75f5c42ae916ba23!8m2!3d35.9439999!4d-83.9382601!16s%2Fg%2F1hjgt6jbc!19sChIJDy63p1E9XIgRI7oW6SrE9XU,UT Gardens Knoxville,4.8,1365,Garden,"2518 Jacob Dr, Knoxville, TN 37996, United States","W3V6+HM Knoxville, Tennessee, USA",http://utgardens.tennessee.edu/locations/knoxville,+1 865-974-3656,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1sfIKXNhWlODxLSQVaZNJLmE7Vwcjml1EaK8JF0IMEHtYF3xoKUel-hIX9SFR7x_4HcxUhZpikJ_X0tsxMRfNB1C--TaBMWIczGPOQ8NtBHCaGmojm2MQAWqdr9yCx5Sdz5wx=w509-h240-k-no,true,5 am–8 pm,5 am–8 pm,5 am–8 pm,5 am–8 pm,5 am–8 pm,5 am–8 pm,5 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:05.392Z,,
https://www.google.com/maps/place/Top+Cut+Lawn+Service+Llc/data=!4m7!3m6!1s0x885c3da07a9ec697:0x3175df3da19ca4bd!8m2!3d35.9813883!4d-83.9552716!16s%2Fg%2F11cs6h0_br!19sChIJl8aeeqA9XIgRvaScoT3fdTE,Top Cut Lawn Service Llc,5.0,1,Landscaper,"1527 New York Ave, Knoxville, TN 37921, United States","X2JV+HV Knoxville, Tennessee, USA",,+1 865-964-2392,Closes soon · 6 pm · Opens 6 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEukilH0EiojsY0teFfiC_zD8y2qD_JruUXMcA5G_5Ts6wOYJcedjzYJ8wKE6NBFvbJ2mcQ3GJo5izW6--OmEYvDXWTL_L6GoXdZohIp1NXnUqgEwdqG0yZrL8xf7Ovfkftd5FgKw=w408-h272-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:10.086Z,,
https://www.google.com/maps/place/Christian+Hardscapes+Construction/data=!4m7!3m6!1s0x885c3d356684995d:0x59be0adec5e2d18!8m2!3d35.958357!4d-83.9252585!16s%2Fg%2F11p9nrxx1b!19sChIJXZmEZjU9XIgRGC1e7K3gmwU,Christian Hardscapes Construction,5.0,1,Landscape designer,,,http://www.christianhardscapesconstruct.com/,+1 865-236-7622,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTHy42KH83zIC3mxMHi0g8zUU1Hu_Hom5sRlTe35jP75dp3c8jL2dy-B_yr-Y8vZTc6N51xUISnM0ymVXFgStYBY3O8ztLk0z7JbKnDQVAr93XDkd_9IHNSRxbbLozPdZEY1bq=w408-h272-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–5 pm,9 am–9 pm,9 am–12:30 am,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:14.810Z,,
https://www.google.com/maps/place/Moondance+Landscapes/data=!4m7!3m6!1s0x2d6493189b4bf46f:0xddb5a49b0eb45e77!8m2!3d33.6043256!4d-112.0399746!16s%2Fg%2F11nwrht534!19sChIJb_RLmxiTZC0Rd160Dpuktd0,Moondance Landscapes,5.0,5,Landscape designer,,,,+1 602-316-8324,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnqfTQBvMaizFCHHXRGSD72szMSgTLdIJ3xyjoN_pYoywqHQjrUxiYWi93vkgP1Ziu2HOdeej3r4sS2tKu-F6I22lsrqy3D86t1An8vnONKEMXyjY0H45BH6Uu9vUUQQ114sG2=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:19.561Z,,
https://www.google.com/maps/place/Affordable+Lawn+Care+and+Landscaping/data=!4m7!3m6!1s0xf206e2e1846c0df:0x80deac96ca6dec7b!8m2!3d35.9975263!4d-83.9313406!16s%2Fg%2F11sx3shx8n!19sChIJ38BGGC5uIA8Re-xtypas3oA,Affordable Lawn Care and Landscaping,4.4,7,Lawn care service,"900 Radford Pl, Knoxville, TN 37917, United States","X3X9+2F Knoxville, Tennessee, USA",,+1 865-314-1218,Open · Closes 6:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwkT2YyCQo2VdAzBLB11DhulEs2Z1Yb57w21fIHOc5pOAM89A0QOIsExa3hH9lDBsyy3j2flYF91nyUpyj1aHHWmerNM6wkoULi666sT_9lkgg72srKFupUyLJInuSK3HbRlzI=w408-h306-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,9:30 am–4 pm,Closed,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:24.364Z,,
https://www.google.com/maps/place/Knoxville+Botanical+Garden+and+Arboretum/data=!4m7!3m6!1s0x885c16fb9008f745:0xd55895b1d01eef40!8m2!3d35.9833418!4d-83.8824104!16s%2Fg%2F1x5qthjd!19sChIJRfcIkPsWXIgRQO8e0LGVWNU,Knoxville Botanical Garden and Arboretum,4.5,1379,Botanical garden,"2743 Wimpole Ave, Knoxville, TN 37914, United States","X4M9+82 Knoxville, Tennessee, USA",http://knoxgarden.org/,+1 865-862-8717,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkcQKiwBGhSDNYsfBTTrb58RbnKqRa2Pwtl1gBnJ3zEvR5TSIuAChKqEPs5RympbQu2KYChpQA1J2fQnacx2HaOm8Sp-pNgkYlfxH0ayRsGwTASAVsztyQpY1EfH4HfyLgMeg=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:29.439Z,"47-acres of gardens, trees & lawns amid walking paths, old walls & stone buildings. Free entry.",
"https://www.google.com/maps/place/L+%26+M+Landscape+Materials,+LLC/data=!4m7!3m6!1s0x885c14389009cc75:0xe0d0a0676aa41b56!8m2!3d36.041251!4d-83.8757318!16s%2Fg%2F11dxjzn5mt!19sChIJdcwJkDgUXIgRVhukameg0OA","L & M Landscape Materials, LLC",4.9,168,Landscaping supply store,"3309 Mill Rd, Knoxville, TN 37924, United States","24RF+GP Knoxville, Tennessee, USA",https://lmlandscapematerials.com/,+1 865-523-9233,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXbIlyyHgtoQSxkzrYh62ioRpgcNsrx4KauIc7T3teEKRs2r3bHkiVFwDbFJkWoNmjXBNOXC89W901P6ACJL0Slm_evJVFlX4Ggxh1tAEUeczi6jnwV18ccHlBoS-qbLxBPF9F=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:34.322Z,· Delivery,
https://www.google.com/maps/place/Juan%27s+Quality+Lawncare/data=!4m7!3m6!1s0x885c1543fce1ee93:0x38c944512d0fff27!8m2!3d35.958357!4d-83.9252585!16s%2Fg%2F12vskt54x!19sChIJk-7h_EMVXIgRJ_8PLVFEyTg,Juan's Quality Lawncare,2.6,14,Landscaper,,,https://www.juansqualitylawncaretn.com/,+1 865-237-9756,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIm2c2H2GbthGMJDL-VvzQDDV0oDWmm7ebWxyImQUMAE8M3mfMl9Ieenz4i0A12uUBxnmfsCtsfuN-Ob_YQBRsUf9FOne9UOkae9GEtVNfVUp94m8I_Fx-R14sQ4WTDBz5oV5H=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:39.018Z,,
https://www.google.com/maps/place/Tommy+Z+Excavating/data=!4m7!3m6!1s0x8821e7e33dc18953:0xe908a34b9dbca429!8m2!3d36.1230155!4d-83.975113!16s%2Fg%2F11rf7pk6wb!19sChIJU4nBPePnIYgRKaS8nUujCOk,Tommy Z Excavating,4.3,12,Excavating contractor,,,https://tommyzexcavating.com/,+1 423-494-3304,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFX_xNI6t5e47sSJTCkni9AMEulzEU8LliejRvopZkvaj1xRLIUM8GRXHTVyMdHDPQQ2wJdck_qRNLEMZna-Fg6aqkK4cJqZirAwji2o0-r_E65nbrY_a6ZBFbUvFBTaWafHilNNRn9juQ=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:41.713Z,,
https://www.google.com/maps/place/LawnStarter+Lawn+Care+Service/data=!4m7!3m6!1s0x885c3dc3ee6306a5:0x20dbd4b5896cbad5!8m2!3d35.9544622!4d-83.9370289!16s%2Fg%2F11g4dh9z0q!19sChIJpQZj7sM9XIgR1bpsibXU2yA,LawnStarter Lawn Care Service,4.5,224,Lawn care service,"901 Mountcastle St SW #611, Knoxville, TN 37916, United States","X337+Q5 Knoxville, Tennessee, USA",https://www.lawnstarter.com/knoxville-tn-lawn-care?utm_source=google&utm_medium=GLocal&utm_campaign=KnoxvilleLocal,+1 423-402-9651,Open · Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYZSo6BY4QQMzSFqF_Z9kWQ47Cy78JgyEv-CqMXvkpIh8D0jEkfxFvA4LUx9dB8kOn7gvLVjRACIHVLE3srTnR34o7JXNCrJnrqZbuQyGEQHQybwTd3MZXO6Fl8071S8Sai73RHtalKnTs=w408-h408-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:46.607Z,,
https://www.google.com/maps/place/Living+Earth+-+Knoxville+Middlebrook+Pike/data=!4m7!3m6!1s0x885c3dcdfe59086f:0x4de83706c9740d09!8m2!3d35.9646287!4d-83.9536119!16s%2Fg%2F11qqkx11b4!19sChIJbwhZ_s09XIgRCQ10yQY36E0,Living Earth - Knoxville Middlebrook Pike,4.1,26,Mulch supplier,"2601 Middlebrook Pike, Knoxville, TN 37921, United States","X27W+VH Knoxville, Tennessee, USA",https://www.livingearth.com/,+1 865-281-3388,"Closed · Opens 7 am Thu

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4RpxYmyzS9XvfSvuXh811zHPxtV1XYV4vc_AzgwQH1XA3-8S4lKkghQxaE9yrbDh8W2h5G9b0IV2KqGYYsnuo_GtTm_PGzVuJFJBFigmtIKcO4ZwjvA6LdUxZmPgB_ffK8ia6=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:51.618Z,,
https://www.google.com/maps/place/Dixon+Landscaping+Inc/data=!4m7!3m6!1s0x885c1646bf08fecb:0x904a31a306b2d035!8m2!3d35.993504!4d-83.9068242!16s%2Fg%2F1tf29dmx!19sChIJy_4Iv0YWXIgRNdCyBqMxSpA,Dixon Landscaping Inc,3.0,4,Landscape designer,"1712 Boone St, Knoxville, TN 37917, United States","X3VV+C7 Knoxville, Tennessee, USA",,+1 865-522-6070,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DrlT2i9w-qTJSWjLKA6s7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.64551&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:54.386Z,,
https://www.google.com/maps/place/Grover+Turf+Care/data=!4m7!3m6!1s0x29679790e037b235:0xfbfcf7501034b261!8m2!3d36.0147246!4d-83.8699721!16s%2Fg%2F11vqn9lm9f!19sChIJNbI34JCXZykRYbI0EFD3_Ps,Grover Turf Care,4.9,14,Landscaper,"1301 Spring Hill Rd, Knoxville, TN 37914, United States","247J+V2 Knoxville, Tennessee, USA",https://groverturfcare.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-knoxville,+1 865-805-1035,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGftTYU_1j_ARAvEtyiekXgnQsHVbQrU9N1xet3ZrC9q1YJpYdaRGNeeh7KYVnJ3BiVlrUT7MuNqiZlSjLEh6h7HSu9sCon0I7eQbslcRc2OD5lnoeDzaE6BAFS42hcuuaVMRyBq3GLVSq6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:09:59.046Z,,
https://www.google.com/maps/place/Oscar+Juan+landscaping/data=!4m7!3m6!1s0x885c3d37c056b57b:0x4e0f63f5fa7de7bb!8m2!3d35.9827337!4d-83.9621795!16s%2Fg%2F11k47wj9j7!19sChIJe7VWwDc9XIgRu-d9-vVjD04,Oscar Juan landscaping,3.0,2,Landscaper,"1758 Ohio Ave, Knoxville, TN 37921, United States","X2MQ+34 Knoxville, Tennessee, USA",,+1 865-334-4922,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBgR9qJEVFG172GusJz53U4tmhkTMGMYT6wtKb9nBKXddK1U7W7h2TqxNGfpayIjdAYoxNNDFML6I7ju1bASa0EQYKkS6h6XnW4RYI5KfsJGuMLL3Mwm0fiLT2IJZSRuboXZVp=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Knoxville+TN+Knoxville+TN/@35.965266,-83.923304,14z",2026-04-29T21:10:03.780Z,,
