placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error,attributes
"https://www.google.com/maps/place/Ellen+Clare+Ingraham-Shaw,+CNP/data=!4m7!3m6!1s0x89e6e7ac6cdb1a23:0x1d2a41d1130107f9!8m2!3d42.117367!4d-72.5959196!16s%2Fg%2F11wxftmlb1!19sChIJIxrbbKzn5okR-QcBE9FBKh0","Ellen Clare Ingraham-Shaw, CNP",5.0,1,Psychiatrist,"300 Carew St, Springfield, MA 01104, United States","4C83+WJ Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Ellen+Clare+Ingraham-Shaw/4047171,+1 413-794-1038,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ejMGGj-ZccOZPGLXuM_7uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.1819&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:53:50.375Z,,,
https://www.google.com/maps/place/Child+Guidance+Clinic/data=!4m7!3m6!1s0x89e6e6e315669eab:0xba856c7061c47ac7!8m2!3d42.1142851!4d-72.5851192!16s%2Fg%2F1tk6wyb9!19sChIJq55mFePm5okRx3rEYXBshbo,Child Guidance Clinic,3.8,4,Mental health service,"417 Liberty St, Springfield, MA 01104, United States","4C77+PX Springfield, Massachusetts, USA",https://www.bhninc.org/maple-st-moving,+1 413-732-7419,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nnxaXsGd_jDsOe9y4HWnIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.20966&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:53:53.234Z,,,
https://www.google.com/maps/place/Emad+Helmy+Eskander/data=!4m7!3m6!1s0x89e6e12c26093a4d:0xe4e6b0c6c684230c!8m2!3d42.1041905!4d-72.6206803!16s%2Fg%2F11kjq649g2!19sChIJTToJJizh5okRDCOExsaw5uQ,Emad Helmy Eskander,5.0,4,Psychiatrist,"181 Park Ave Ste 13, West Springfield, MA 01089, United States","493H+MP West Springfield, Massachusetts, USA",,+1 860-471-6898,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o6Zg-0-m3YiCQFV33GAAEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.27465&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:53:55.969Z,,,
https://www.google.com/maps/place/Cortica+West+Springfield/data=!4m7!3m6!1s0x89e6e1ab5e3aef85:0xf018649e818ab61e!8m2!3d42.1336065!4d-72.6290403!16s%2Fg%2F11tjldnd4t!19sChIJhe86Xqvh5okRHraKgZ5kGPA,Cortica West Springfield,4.0,4,Mental health clinic,"84 Myron St, West Springfield, MA 01089, United States","49MC+C9 West Springfield, Massachusetts, USA",https://www.corticacare.com/locations/ma/west-springfield,+1 413-853-9880,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W0JJ9BjjyW2FCT_UIKKitQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.98978&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:00.864Z,,,
https://www.google.com/maps/place/CHD+Outpatient+Behavioral+Health+Services/data=!4m7!3m6!1s0x89e6e6fa06998119:0xd3b5c7eb787ae8e6!8m2!3d42.094045!4d-72.5743691!16s%2Fg%2F1tdqpp5d!19sChIJGYGZBvrm5okR5uh6eOvHtdM,CHD Outpatient Behavioral Health Services,2.8,32,Mental health clinic,"367 Pine St, Springfield, MA 01105, United States","3CVG+J7 Springfield, Massachusetts, USA",http://chd.org/,+1 413-737-1426,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M43O7iVb7AzsWvtpNXKGhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.42992&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:05.898Z,,,
https://www.google.com/maps/place/River+Valley+Counseling+Center/data=!4m7!3m6!1s0x89e6e799b5a17497:0x5311a561f301e8d1!8m2!3d42.1006336!4d-72.5809142!16s%2Fg%2F11s3kxdsg4!19sChIJl3ShtZnn5okR0egB82GlEVM,River Valley Counseling Center,2.5,6,Mental health service,"120 Maple St # 304, Springfield, MA 01105, United States","4C29+7J Springfield, Massachusetts, USA",https://www.rvccinc.org/,+1 413-377-6400,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FqK5aWkIiMojbuASvwTwWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.16458&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:10.880Z,,,
https://www.google.com/maps/place/Golden+Years+Behavioral+Health+Group/data=!4m7!3m6!1s0x89e6e8af4737bbf3:0x47ef61825ce18db0!8m2!3d42.1144737!4d-72.5960671!16s%2Fg%2F11nnwgcmwb!19sChIJ87s3R6_o5okRsI3hXIJh70c,Golden Years Behavioral Health Group,2.3,3,Medical clinic,"222 Carew St, Springfield, MA 01104, United States","4C73+QH Springfield, Massachusetts, USA",http://goldenyearsbh.com/contact/,+1 413-224-2015,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kXVWKM5oKe5X0aGr8gj02A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.86118&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:13.658Z,,,
https://www.google.com/maps/place/Gandara%E2%80%99s+Outpatient+Clinic/data=!4m7!3m6!1s0x89e6e727a7efc01f:0x5703a37a059c36eb!8m2!3d42.1095001!4d-72.6004402!16s%2Fg%2F1tksjtzb!19sChIJH8Dvpyfn5okR6zacBXqjA1c,Gandara’s Outpatient Clinic,3.1,8,Mental health service,"2155 Main St, Springfield, MA 01104, United States","495X+RR Springfield, Massachusetts, USA",http://gandaracenter.org/,+1 413-736-0395,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yWPctgJ8aVbM3zcX3ii7QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.77267&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:18.410Z,,,
https://www.google.com/maps/place/South+Bay+Community+Services/data=!4m7!3m6!1s0x89e6e702c92bf9cb:0x80b60c610fdefb7e!8m2!3d42.1054285!4d-72.5792599!16s%2Fg%2F1263wt1gb!19sChIJy_kryQLn5okRfvveD2EMtoA,South Bay Community Services,2.8,18,Mental health clinic,"140 High St #230, Springfield, MA 01105, United States","4C4C+57 Springfield, Massachusetts, USA",https://www.southbaycommunityservices.com/,+1 413-495-1500,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v6MJBrzC9XN5-i2a-LLZRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.63416&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:23.415Z,,,
https://www.google.com/maps/place/Colorful+Resilience+LLC/data=!4m7!3m6!1s0x89e6e1750af1c90f:0x591d6f91d7c4ecc8!8m2!3d42.1038233!4d-72.6209734!16s%2Fg%2F11q42m63tl!19sChIJD8nxCnXh5okRyOzE15FvHVk,Colorful Resilience LLC,3.7,9,Mental health service,"201 Park Ave Suite 9, West Springfield, MA 01089, United States","493H+GJ West Springfield, Massachusetts, USA",http://www.colorfulresilience.com/,+1 413-213-2979,,,https://lh3.googleusercontent.com/p/AF1QipOHAMJb1vBrWKLXv9eaj8DipAoxddC53w0bUYQl=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:26.397Z,,,
https://www.google.com/maps/place/West+Central+Family+%26+Counsel:+Campbell+Jeffrey/data=!4m7!3m6!1s0x89e6e0b8f13be987:0x42ebecdcde9b694a!8m2!3d42.1329715!4d-72.6299848!16s%2Fg%2F1tlkdd3q!19sChIJh-k78bjg5okRSmmb3tzs60I,West Central Family & Counsel: Campbell Jeffrey,5.0,2,Registered general nurse,"103 Myron St # A, West Springfield, MA 01089, United States","49MC+52 West Springfield, Massachusetts, USA",,+1 413-439-0090,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k_7P_nSuRLInrtFeXQzgRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.22852&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:28.954Z,,,
"https://www.google.com/maps/place/Zachary+Herrmann,+DO/data=!4m7!3m6!1s0x89e6e72bf03d6615:0xb05113e338d67a40!8m2!3d42.1229554!4d-72.6100348!16s%2Fg%2F11l24ftvvt!19sChIJFWY98Cvn5okRQHrWOOMTUbA","Zachary Herrmann, DO",5.0,1,Psychiatrist,"3300 Main St, Springfield, MA 01107, United States","49FQ+5X Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Zachary+Herrmann/2622354,+1 413-794-7035,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMI5tKDFVbJOWdN-7vhXt5NG0IriSGzPg-GXm6I=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:33.773Z,,,
"https://www.google.com/maps/place/Ella+Sylvia+Sussman,+CNP/data=!4m7!3m6!1s0x89e6e7460f3090dd:0x31a953cc34264b9a!8m2!3d42.1229423!4d-72.6037297!16s%2Fg%2F11shfy0bwc!19sChIJ3ZAwD0bn5okRmksmNMxTqTE","Ella Sylvia Sussman, CNP",,,Psychiatrist,"759 Chestnut St, Springfield, MA 01199, United States","49FW+5G Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Ella+Sylvia+Sussman/359121,+1 413-794-3376,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMUH3dvaaDWAZr_L9Fv_LHk_j7Rvud9M1vy9vg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:38.573Z,,,
"https://www.google.com/maps/place/Cambridge+Biotherapies:+Springfield+%7C+Revolutionary+Depression+Treatment+%7C+Ketamine+Therapy,+Spravato,+TMS/data=!4m7!3m6!1s0x89e6cd60484ef02d:0xe9a0f436ca117d8e!8m2!3d42.1031673!4d-72.592795!16s%2Fg%2F11s8zffnyl!19sChIJLfBOSGDN5okRjn0Ryjb0oOk","Cambridge Biotherapies: Springfield | Revolutionary Depression Treatment | Ketamine Therapy, Spravato, TMS",5.0,11,Mental health service,"1550 Main St Suite 108, Springfield, MA 01103, United States","4C34+7V Springfield, Massachusetts, USA",https://www.cambridgebiotherapies.com/?utm_medium=organic&utm_source=gmb+listing&utm_campaign=gmb,+1 888-646-0566,"Closed · Opens 8 am Tue

Confirmed by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPNGKM_Bx2r2RFNXgeCoE5RP6MclUJ5hB9SuE-S=w408-h271-k-no,true,Closed,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:43.496Z,,,
https://www.google.com/maps/place/Nicholas+Tobin/data=!4m7!3m6!1s0x89e6e6e3c8906477:0x683d67f37e3e5eda!8m2!3d42.1021064!4d-72.5843143!16s%2Fg%2F11sh2cg90b!19sChIJd2SQyOPm5okR2l4-fvNnPWg,Nicholas Tobin,5.0,3,Psychiatrist,"20 Maple St STE 3RR, Springfield, MA 01103, United States","4C28+R7 Springfield, Massachusetts, USA",,+1 413-266-8326,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S3jEucJv_GSq6jISp2VLPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.25943&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:46.327Z,,,
https://www.google.com/maps/place/The+Gandara+Mental+Health+Center/data=!4m7!3m6!1s0x89e6e727ec322617:0x44895aa59390eefb!8m2!3d42.109353!4d-72.6004731!16s%2Fg%2F11bwzmjq4k!19sChIJFyYy7Cfn5okR--6Qk6VaiUQ,The Gandara Mental Health Center,2.0,17,Mental health service,"85 St George Rd, Springfield, MA 01104, United States","495X+PR Springfield, Massachusetts, USA",https://www.gandaracenter.org/,+1 413-732-2120,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YmoHb05UgynW87Nx6KVP4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.035652&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:51.360Z,,,
https://www.google.com/maps/place/Clinical+%26+Support+Options/data=!4m7!3m6!1s0x89e6e6e34e84262d:0x985aa15060d7b652!8m2!3d42.1092026!4d-72.5776412!16s%2Fg%2F1td0p12z!19sChIJLSaETuPm5okRUrbXYFChWpg,Clinical & Support Options,3.9,16,Mental health clinic,"1 Federal St Building 102, Springfield, MA 01109, United States","4C5C+MW Springfield, Massachusetts, USA",https://www.csoinc.org/,+1 413-737-9544,"Closed · Opens 8 am Tue

Confirmed by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM_pzVtvZpAasYrqJwxemd8Y7GYIzfavJzhizlW=w408-h272-k-no,true,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:56.263Z,,,
"https://www.google.com/maps/place/Dr.+George+H.+Teter,+MD/data=!4m7!3m6!1s0x89e6e733f4f5979b:0xc679d60c9d9b6351!8m2!3d42.1230425!4d-72.610061!16s%2Fg%2F1tfb7lgj!19sChIJm5f19DPn5okRUWObnQzWecY","Dr. George H. Teter, MD",5.0,1,Psychiatrist,"3300 Main St # 3rd, Springfield, MA 01199, United States","49FQ+6X Springfield, Massachusetts, USA",http://baystatehealth.org/,+1 413-784-0000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MQuzf4t7ircKgVwQOYhlng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.59857&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:54:59.017Z,,,
https://www.google.com/maps/place/Neuro-Psychology+Associates/data=!4m7!3m6!1s0x89e6e6fcb11af5c9:0x55c6e5ce9c7ff52b!8m2!3d42.1004342!4d-72.5789945!16s%2Fg%2F1tfb7lgb!19sChIJyfUasfzm5okRK_V_nM7lxlU,Neuro-Psychology Associates,5.0,1,Psychologist,"155 Maple St STE 203, Springfield, MA 01105, United States","4C2C+5C Springfield, Massachusetts, USA",,+1 413-734-3331,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ux1MEJmXCrxlKeMx7wlMgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.26821&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:01.721Z,,,
https://www.google.com/maps/place/Pioneer+Behavioral+Health/data=!4m7!3m6!1s0x89e6e78ec5f4c91f:0xf57da8a2d584fd7f!8m2!3d42.0614444!4d-72.5370515!16s%2Fg%2F11y9xslz13!19sChIJH8n0xY7n5okRf_2E1aKoffU,Pioneer Behavioral Health,5.0,110,Addiction treatment center,"175 Dwight Rd, Longmeadow, MA 01106, United States","3F67+H5 Longmeadow, Massachusetts, USA",https://pioneerbh.com/,+1 888-617-3070,"Open 24 hours

Confirmed by this business 7 days ago",,https://lh3.googleusercontent.com/p/AF1QipO_-o22gygIUx4QwkdKvVcAfLFJeluRRn0zhSkq=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:06.685Z,,,
"https://www.google.com/maps/place/Western+Massachusetts+Psychiatric+Specialists,+L.L.C./data=!4m7!3m6!1s0x89e6e7ce21a2581b:0xbbd1cd522d10eeb5!8m2!3d42.0614642!4d-72.5370376!16s%2Fg%2F11rpdct0gl!19sChIJG1iiIc7n5okRte4QLVLN0bs","Western Massachusetts Psychiatric Specialists, L.L.C.",5.0,2,Mental health service,"175 Dwight Rd Suite 103, Longmeadow, MA 01106, United States","3F67+H5 Longmeadow, Massachusetts, USA",,+1 413-266-8326,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO_1As1Ts0WLDZvkI_lAbuqDFo0RMGpE-uBqgWc=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:11.808Z,,,
https://www.google.com/maps/place/Hope+Center+Inpatient+Services/data=!4m7!3m6!1s0x89e6e71a3cbe5cfd:0xdfad62911de2e0e6!8m2!3d42.1136374!4d-72.5846893!16s%2Fg%2F11f3nl2k1f!19sChIJ_Vy-PBrn5okR5uDiHZFird8,Hope Center Inpatient Services,2.8,9,Mental health clinic,"35 Heywood St, Springfield, MA 01104, United States","4C78+F4 Springfield, Massachusetts, USA",https://bhninc.org/,+1 413-747-0705,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PracSZzQ9wHJ1Zp_0GkrCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.10602&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:14.616Z,,,
https://www.google.com/maps/place/C+T-Family+Care+Services+Llc/data=!4m7!3m6!1s0x89e6e6fcb11af5c9:0x6dc94f5185bb4a87!8m2!3d42.1004282!4d-72.5790051!16s%2Fg%2F126279p6r!19sChIJyfUasfzm5okRh0q7hVFPyW0,C T-Family Care Services Llc,3.3,6,Psychiatrist,"155 Maple St, Springfield, MA 01105, United States","4C2C+59 Springfield, Massachusetts, USA",,+1 413-285-8642,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ux1MEJmXCrxlKeMx7wlMgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.783676&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:17.360Z,,,
https://www.google.com/maps/place/BHN+Crisis/data=!4m7!3m6!1s0x89e6e71a1c94edc5:0x904b5c78fa384ab3!8m2!3d42.1143682!4d-72.5851193!16s%2Fg%2F1tg2fh_9!19sChIJxe2UHBrn5okRs0o4-nhcS5A,BHN Crisis,2.2,30,Mental health service,"417 Liberty St, Springfield, MA 01104, United States","4C77+PX Springfield, Massachusetts, USA",https://www.bhninc.org/crisis,+1 413-733-6661,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2iW9uaSQX6FDYuHQ5gNfjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.52192&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:22.316Z,,,
https://www.google.com/maps/place/Baystate+Behavioral+Health:+Dove+Laura+A+MD/data=!4m7!3m6!1s0x89e6e733f4f5979b:0xe6393251cd2c2e12!8m2!3d42.1229423!4d-72.6100472!16s%2Fg%2F1tczwzht!19sChIJm5f19DPn5okREi4szVEyOeY,Baystate Behavioral Health: Dove Laura A MD,,,Psychiatrist,"3300 Main St, Springfield, MA 01107, United States","49FQ+5X Springfield, Massachusetts, USA",,+1 413-794-7035,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ekDIesxHFOtUjBHSo4-D5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.742226&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:25.017Z,,,
"https://www.google.com/maps/place/Bruce+David+Waslick,+MD/data=!4m7!3m6!1s0x89e6e7758a815667:0xfec38572bb1a116f!8m2!3d42.117367!4d-72.5959196!16s%2Fg%2F11hdpnxj4g!19sChIJZ1aBinXn5okRbxEau3KFw_4","Bruce David Waslick, MD",3.0,2,Psychiatrist,"300 Carew St, Springfield, MA 01104, United States","4C83+WJ Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Bruce+David+Waslick/207910,+1 413-794-1038,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNDB26D2DFtAqzqs6Aom7BLpGOEPtshk8UryyBi=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:29.940Z,,,
https://www.google.com/maps/place/Center-Child-Adlscnt+Psychiatry/data=!4m7!3m6!1s0x89e6e730e5c4ca27:0x5a237bacd3373730!8m2!3d42.1211864!4d-72.6060941!16s%2Fg%2F1tjs5zjp!19sChIJJ8rE5TDn5okRMDc306x7I1o,Center-Child-Adlscnt Psychiatry,,,Child psychiatrist,"780 Chestnut St, Springfield, MA 01107, United States","49CV+FH Springfield, Massachusetts, USA",,+1 413-733-8445,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0d5pZQAzEA6sW3ETW1dcWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.52905&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:32.898Z,,,
https://www.google.com/maps/place/Springfield+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x89e6e7264adf8af3:0xca16b0e52cb2abbd!8m2!3d42.0887574!4d-72.5801327!16s%2Fg%2F1tdwfz2n!19sChIJ84rfSibn5okRvauyLOWwFso,Springfield Comprehensive Treatment Center,4.1,42,Addiction treatment center,"511 E Columbus Ave, Springfield, MA 01105, United States","3CQ9+GW Springfield, Massachusetts, USA",https://www.ctcprograms.com/location/springfield-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzY1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 413-923-6747,"Closed · Opens 5:30 am Tue

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipOTCrYJQXj1IoBvAwbe1OgQ1mSwQz050oA_dmyv=w408-h306-k-no,true,5:30 am–6 pm,5:30 am–6 pm,5:30 am–6 pm,5:30 am–6 pm,5:30 am–6 pm,5:30 am–6 pm,7–9 am,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-12-16T01:55:37.689Z,,,
