placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,error,attributes
"https://www.google.com/maps/place/Victoria+Elizabeth+Simmons,+MD/data=!4m7!3m6!1s0x87d8cf767d2bf373:0x52b34e4a46ee0d50!8m2!3d38.5059288!4d-90.3804503!16s%2Fg%2F11y8dpwzg0!19sChIJc_MrfXbP2IcRUA3uRkpOs1I","Victoria Elizabeth Simmons, MD",,,Vascular surgeon,"10012 Kennerly Rd # 101, St. Louis, MO 63128, United States","GJ49+9R St. Louis, Missouri, USA",https://www.mercy.net/doctor/victoria-elizabeth-simmons-md?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=&utm_content=website&y_source=1_MTA4MDk2MzQ0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 314-525-4325,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNIv8wePW8YOKg75BYUMc3nuRftvMmZkGXdZdkF=w421-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:03.876Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
https://www.google.com/maps/place/St.+Louis+Heart+and+Vascular/data=!4m7!3m6!1s0x87df527b80940855:0x79c450a10a648cb6!8m2!3d38.7006396!4d-90.143575!16s%2Fg%2F1vh_8y42!19sChIJVQiUgHtS34cRtoxkCqFQxHk,St. Louis Heart and Vascular,4.6,23,Cardiologist,"2120 Madison Ave Suite 101, Granite City, IL 62040, United States","PV24+7H Granite City, Illinois, USA",https://www.slhv.com/location/granite-city-office/?utm_source=google&utm_medium=gmb&utm_campaign=granite_city,+1 314-741-0911,Closes soon · 5 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipPv8A0FVclj5YDbGB5oUmh_xcFYbL4C_eePNTx4=w486-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:08.652Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Garvin+Paul+J+MD/data=!4m7!3m6!1s0x87d8b4925f1fc0b5:0x27f944a6bd3b8300!8m2!3d38.6226409!4d-90.2392774!16s%2Fg%2F1tdl22y0!19sChIJtcAfX5K02IcRAIM7vaZE-Sc,Garvin Paul J MD,,,Doctor,"3635 Vista Ave, St. Louis, MO 63110, United States","JQF6+37 St. Louis, Missouri, USA",,+1 314-577-8357,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MPzO6z5bIyRYCwtzwvxA5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.77688&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:11.351Z,,,,,,,,,,,
https://www.google.com/maps/place/Sultan+Mediterranean+Restaurant/data=!4m7!3m6!1s0x87d8b5994793fd41:0x54447520931b4964!8m2!3d38.6271488!4d-90.254366!16s%2Fg%2F11gnq2z7lg!19sChIJQf2TR5m12IcRZEkbkyB1RFQ,Sultan Mediterranean Restaurant,4.6,1402,Middle Eastern restaurant,"4200 Manchester Ave, St. Louis, MO 63110, United States","JPGW+V7 St. Louis, Missouri, USA",https://www.sultan-stl.com/,+1 314-390-2020,"Open · Closes 8 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz991x0gHKX5dmNGuFvFvZATvYJgN4Kb0uTSXNc25OHqvg1unvlbWeOdA0CmSAg1lKVlcj1CbfxTIqbjFqKK5-KWELhaCDX05AXXqckdRgKg9Z55ezBWjvYfQBDke8MzAS-oTmusw=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:16.562Z,11:30 am–8 pm,11:30 am–8 pm,11:30 am–8 pm,11:30 am–8:30 pm,11:30 am–8:30 pm,11:30 am–8 pm,Closed,,,,"Casual, family-owned fixture with an old-world vibe, homemade Middle Eastern meals & Turkish coffee. · Dine-in · Takeaway · Delivery"
https://www.google.com/maps/place/Vascular+and+Vein+Surgery+at+Belleville/data=!4m7!3m6!1s0x87d8a908107f0235:0x8ecf5caa60711f99!8m2!3d38.550036!4d-90.0229729!16s%2Fg%2F11rf_tpfrn!19sChIJNQJ_EAip2IcRmR9xYKpcz44,Vascular and Vein Surgery at Belleville,,,Surgical center,"4600 Memorial Dr Suite 120, Belleville, IL 62226, United States","HX2G+2R Belleville, Illinois, USA",https://www.bjc.org/locations/bjc-medical-group-vascular-and-vein-surgery-at-belleville?utm_source=yext&utm_medium=local_listing&utm_campaign=yext_listing,+1 618-222-1020,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LelpUCG3O1Ij4IC-2Fb9ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.52359&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:21.223Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–3 pm,Closed,Closed,8:30 am–4:30 pm,,,,
"https://www.google.com/maps/place/Mohammad+Javed,+DO/data=!4m7!3m6!1s0x87df31628aa4f8b5:0x9cf7b4a3e98f2561!8m2!3d38.7505207!4d-90.4323683!16s%2Fg%2F11sp7y6819!19sChIJtfikimIx34cRYSWP6aO095w","Mohammad Javed, DO",4.9,51,Vascular surgeon,"12266 De Paul Dr # 305, Bridgeton, MO 63044, United States","QH29+63 Bridgeton, Missouri, USA",https://www.ssmhealth.com/find-a-doctor/doctor-details/mohammad-ali-javed-do?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MzEwMDc3ODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-770-0991,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNzybdLADamBBKf7mXD5iYFh78TA3vb0R-C8F05=w425-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:26.362Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Archway+Oral+Surgery+and+Dental+Implants/data=!4m7!3m6!1s0x87d8b58daeff50e1:0xac52ef78c31bfbb!8m2!3d38.5926794!4d-90.2923158!16s%2Fg%2F11g8gzmvkh!19sChIJ4VD_ro212IcRu78xjPcuxQo,Archway Oral Surgery and Dental Implants,4.9,1540,Oral and maxillofacial surgeon,"16 Hampton Village Plaza Ste 200, St. Louis, MO 63109, United States","HPV5+33 St. Louis, Missouri, USA",http://www.archwayoralsurgery.com/,+1 314-328-5995,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNqQPQZkINYuYZPDFMGA4OT-Z5NvGqDZK8eUSSz=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:31.409Z,8 am–4:30 pm,8 am–4:30 pm,9 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Dr.+Fouad+Boulos/data=!4m7!3m6!1s0x87d8b5211a6aaaab:0x2b76015853de145d!8m2!3d38.6352337!4d-90.2648651!16s%2Fg%2F11qgb7f9pj!19sChIJq6pqGiG12IcRXRTeU1gBdis,Dr. Fouad Boulos,,,Pathologist,"1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, United States",,https://pathology.wustl.edu/people/fouad-boulos-md/,+1 314-362-5641,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QZqDv7HBCRzV5Ktsh9MedQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.76845&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:34.059Z,,,,,,,,,,,
https://www.google.com/maps/place/Ayaz+Akhtar+Malik/data=!4m7!3m6!1s0x87d8cabdebb9eb01:0x9bbae8b51fdd74!8m2!3d38.6326942!4d-90.3127089!16s%2Fg%2F11kjq6kf6v!19sChIJAeu5673K2IcRdN0ftei6mwA,Ayaz Akhtar Malik,,,Vascular surgeon,"1035 Bellevue Ave #212, St. Louis, MO 63117, United States","JMMP+3W St. Louis, Missouri, USA",,+1 314-287-8080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DO-cwO5BiR1L_ukQodOHAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.0599377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:36.681Z,,,,,,,,,,,
"https://www.google.com/maps/place/Morey+A+Blinder,+MD/data=!4m7!3m6!1s0x87d8b5273f90387f:0x4dc9d231445a85f1!8m2!3d38.6381304!4d-90.2602708!16s%2Fg%2F1tfklqg5!19sChIJfziQPye12IcR8YVaRDHSyU0","Morey A Blinder, MD",5.0,9,Hematologist,"Gary C, Werths Building at, 4500 Forest Park Ave Center for Advanced Medicine (CAM)/ Siteman Cancer Center, St. Louis, MO 63108, United States","JPQQ+7V St. Louis, Missouri, USA",https://wuphysicians.wustl.edu/for-patients/find-a-physician/morey-a-blinder,+1 314-362-7216,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XSRO9KGVAYU4HsfnklqYug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.25838&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:39.613Z,,,,,,,,,,,
https://www.google.com/maps/place/Center+for+Advanced+Medicine+-+Plastic+and+Reconstructive+Surgery+Center/data=!4m7!3m6!1s0x87d8b52094fa988d:0x6a7b41ed8a0d38c0!8m2!3d38.6382292!4d-90.2629579!16s%2Fg%2F1tgmwtyg!19sChIJjZj6lCC12IcRwDgNiu1Be2o,Center for Advanced Medicine - Plastic and Reconstructive Surgery Center,,,Plastic surgery clinic,"4921 Parkview Pl #6g, St. Louis, MO 63110, United States","JPQP+7R St. Louis, Missouri, USA",https://physicians.wustl.edu/places/center-for-advanced-medicine-plastic-and-reconstructive-surgery-center/,+1 314-362-7388,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m8XHBudJOD3vtOFyyI7UnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.314102&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:42.215Z,,,,,,,,,,,
https://www.google.com/maps/place/Vein+Clinic/data=!4m7!3m6!1s0x88760290c6295a4f:0x13a1c52896a2e95a!8m2!3d38.5119764!4d-89.9889136!16s%2Fg%2F1tdb50rz!19sChIJT1opxpACdogRWumilijFoRM,Vein Clinic,,,Dermatologist,"311 W Lincoln St #200, Belleville, IL 62220, United States","G266+QC Belleville, Illinois, USA",,+1 618-235-6700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iYdQ3PVY7QnB8ABUg3_paQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.037178&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:45.094Z,,,,,,,,,,,
https://www.google.com/maps/place/Barnes+Jewish+Hospital+Emergency+Room/data=!4m7!3m6!1s0x87d8b493019032ab:0xdd46b01499fdfca3!8m2!3d38.6365581!4d-90.2656018!16s%2Fg%2F1hc11m7km!19sChIJqzKQAZO02IcRo_z9mRSwRt0,Barnes Jewish Hospital Emergency Room,1.9,160,Emergency room,"400 S Kings Highway Blvd, St. Louis, MO 63110, United States","JPPM+JQ St. Louis, Missouri, USA",https://www.barnesjewish.org/Medical-Services/Emergency-Medicine,+1 314-362-9123,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOMp9XkeMfbcYFp2S8BZ3MeGo3FTg870nsDbA-f6U7NgR_Oggj36-Py3MnSWSijDtNUd5VYex-_3e4YB0ryRx9BC7pmPoJM-FoecbpFs161xCCko81KhGIHtATHilrIK7-noc=w408-h306-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:49.811Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Metro+Medspa/data=!4m7!3m6!1s0x87d8cf4a163889dd:0xdcc8cafc2dc73bfb!8m2!3d38.505359!4d-90.3785237!16s%2Fg%2F1tjt2gtz!19sChIJ3Yk4FkrP2IcR-zvHLfzKyNw,Metro Medspa,4.9,1286,Medical spa,"12608 Lamplighter Square Shopping Center, St. Louis, MO 63128, United States","GJ4C+4H St. Louis, Missouri, USA",http://themetromedspa.com/,+1 314-842-5600,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPZ3J3UHxI08VyWBMD0t25TSPDCOzRIotWxaGKB=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:47:54.879Z,9 am–7 pm,9 am–5 pm,9 am–7 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/Mercy+Diagnostic+Vascular+Services+-+Clayton-Clarkson/data=!4m7!3m6!1s0x87d8d59c17aebb0f:0xcd163d496419450b!8m2!3d38.6054548!4d-90.5883044!16s%2Fg%2F11cs1382j9!19sChIJD7uuF5zV2IcRC0UZZEk9Fs0,Mercy Diagnostic Vascular Services - Clayton-Clarkson,,,Diagnostic center,"15945 Clayton Rd Suite 230A, Ballwin, MO 63011, United States","JC46+5M Ballwin, Missouri, USA",https://www.mercy.net/practice/mercy-diagnostic-vascular-services-clayton-clarkson?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=website&y_source=1_MTI5OTU2MDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 636-256-5229,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNLFKh4djErHPSSVgGKZBWWjE3K-cIfufzgj1T1=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Clarkson+Valley+STL+MO/@38.6183864,-90.5892907,14z",2025-12-16T22:48:21.324Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x87d8d573149e571d:0x8e4f43c7b82d83a1!8m2!3d38.6446828!4d-90.5667642!16s%2Fg%2F11hfy6pq19!19sChIJHVeeFHPV2IcRoYMtuMdDT44,Restore Hyper Wellness,4.9,568,Medical spa,"1691 Clarkson Rd, Chesterfield, MO 63017, United States","JCVM+V7 Chesterfield, Missouri, USA",https://www.restore.com/locations/mo-chesterfield-mo001?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 636-536-9516,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOG_eilCgVatvUJF9XhljUnpT8B49IzvYhKNxDi=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Clarkson+Valley+STL+MO/@38.6183864,-90.5892907,14z",2025-12-16T22:48:26.075Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–4 pm,Closed,,,,
https://www.google.com/maps/place/Avani+Derm+Spa/data=!4m7!3m6!1s0x87d8d54a80fc01db:0xca6c855f2a6dd138!8m2!3d38.641262!4d-90.568726!16s%2Fg%2F11vybtg77l!19sChIJ2wH8gErV2IcRONFtKl-FbMo,Avani Derm Spa,5.0,5,Medical spa,"1795 Clarkson Rd #200, Chesterfield, MO 63017, United States","JCRJ+GG Chesterfield, Missouri, USA",https://www.avanidermspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Avani-Derm-Spa-Chesterfield&utm_content=website,+1 314-627-2460,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eXHjaRcAiXqDD51GITVb7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.294945&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Clarkson+Valley+STL+MO/@38.6183864,-90.5892907,14z",2025-12-16T22:48:31.180Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/VIO+Med+Spa/data=!4m7!3m6!1s0x87d8d541adc93707:0x8a20b65226973143!8m2!3d38.6063083!4d-90.5832213!16s%2Fg%2F11v0k6d4rq!19sChIJBzfJrUHV2IcRQzGXJlK2IIo,VIO Med Spa,5.0,196,Medical spa,"15872 Fountain Plaza Dr, Ellisville, MO 63017, United States","JC48+GP Ellisville, Missouri, USA",https://www.viomedspa.com/locations/chesterfield,+1 314-254-4846,"Open · Closes 7 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO3DjMinZLOloeNAThluO7BRCo86lOpMfvkHlY=w408-h612-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Clarkson+Valley+STL+MO/@38.6183864,-90.5892907,14z",2025-12-16T22:48:36.325Z,10 am–7 pm,10 am–7 pm,10 am–7 pm,9 am–5 pm,10 am–3 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Spa+TAN/data=!4m7!3m6!1s0x87d8d525fd8ae89f:0x136b37c9cb071897!8m2!3d38.6410311!4d-90.5653888!16s%2Fg%2F1tfdzd9w!19sChIJn-iK_SXV2IcRlxgHy8k3axM,Spa TAN,4.8,113,Tanning salon,"1746 Clarkson Rd, Chesterfield, MO 63017, United States","JCRM+CR Chesterfield, Missouri, USA",http://www.spatan.com/,+1 636-536-1400,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPKP1sVHorv44J5NNyNlM_cva8aVb7mgccdfP5W=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Clarkson+Valley+STL+MO/@38.6183864,-90.5892907,14z",2025-12-16T22:48:41.258Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–7 pm,10 am–6 pm,11 am–4 pm,9 am–8 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Brian+Peterson,+MD/data=!4m7!3m6!1s0x87d8cf3619907271:0xadb5b381a803bde7!8m2!3d38.6570951!4d-90.5068665!16s%2Fg%2F11c1tb2zlf!19sChIJcXKQGTbP2IcR570DqIGzta0","Brian Peterson, MD",4.6,9,Vascular surgeon,"222 S Woods Mill Rd Suite 360 North, Chesterfield, MO 63017, United States","MF4V+R7 Chesterfield, Missouri, USA",https://www.stlukes-stl.com/providers/brian-peterson.html,+1 314-864-6464,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gfL4yEGdgdGrhK2zfzOIkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.115326&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Clarkson+Valley+STL+MO/@38.6183864,-90.5892907,14z",2025-12-16T22:48:46.196Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/IV+Nutrition+-+Ladue/data=!4m7!3m6!1s0x87df35ea2ae09ac7:0x10a6a7ba0f2b5509!8m2!3d38.6539747!4d-90.3494661!16s%2Fg%2F11tdb70l6p!19sChIJx5rgKuo134cRCVUrD7qnphA,IV Nutrition - Ladue,5.0,285,IV therapy service,"8813 Ladue Rd, St. Louis, MO 63124, United States","MM32+H6 St. Louis, Missouri, USA",https://ivnutrition.com/locations/st-louis-ladue-mo/,+1 314-967-1000,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMspGRKxqe-uJlCzJNnyPEV7D2Y3MzDpwg2YgzR=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Ladue+STL+MO/@38.6497743,-90.3806725,14z",2025-12-16T22:49:07.978Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–6 pm,10 am–4 pm,9 am–7 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Healing+Laser+Clinics/data=!4m7!3m6!1s0x87d8b31fccbbf2df:0x57594cf1f7992c14!8m2!3d38.6295458!4d-90.1877044!16s%2Fg%2F11g0k1x0p5!19sChIJ3_K7zB-z2IcRFCyZ9_FMWVc,Healing Laser Clinics,,,Weight loss service,"450 St Charles St, St. Louis, MO 63102, United States","JRH6+RW St. Louis, Missouri, USA",http://healinglaserclinics.net/contactusstl.html,+1 407-833-3800,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xk4ro3zK4JC3bUGYZTHByA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.925769&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lafayette+Square+STL+MO/@38.6173893,-90.2139151,14z",2025-12-16T22:49:31.045Z,,,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Soulard+STL+MO/@38.6052421,-90.2084282,14z",2025-12-16T22:49:47.814Z,,,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+The+Hill+STL+MO/@38.6183987,-90.2768598,14z",2025-12-16T22:50:04.675Z,,,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Webster+Groves+STL+MO/@38.5925524,-90.3573389,14z",2025-12-16T22:50:19.913Z,,,,,,,,,,No new results found,
"https://www.google.com/maps/place/Robert+Hacker,+MD/data=!4m7!3m6!1s0x87df31232058ce8d:0xfcfb21fa3347a806!8m2!3d38.7805922!4d-90.8002791!16s%2Fg%2F11h1n176rs!19sChIJjc5YICMx34cRBqhHM_oh-_w","Robert Hacker, MD",4.9,134,Vascular surgeon,"1901 Hrc Plz, Lake St Louis, MO 63367, United States","Q5JX+6V Lake St Louis, Missouri, USA",http://www.stlvascular.com/,+1 314-755-1084,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM1xW--M-dehBxMQK-D4QUSy7_QUSxTSN-yCq2u=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+East+Saint+Louis+STL+MO/@38.624514,-90.1506465,14z",2025-12-16T22:50:46.841Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Skin+%26+Body+Bar+LLC./data=!4m7!3m6!1s0x87d8cffec560aea7:0xea168ce76cfa0283!8m2!3d38.549804!4d-90.4058873!16s%2Fg%2F11h07kv9qb!19sChIJp65gxf7P2IcRgwL6bOeMFuo,Skin & Body Bar LLC.,5.0,83,Medical spa,"3802 S Lindbergh Blvd Suite 107, St. Louis, MO 63127, United States","GHXV+WJ St. Louis, Missouri, USA",http://www.skinandbodybarllc.com/,+1 314-620-1588,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPECFlIus5ym-iXEIq0hgxZ-AaCZzXL_3byEB80=w408-h438-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Oakland+STL+MO/@38.578436,-90.3855205,14z",2025-12-16T22:51:08.560Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/LIVE+Hydration+Spa+Sunset+Hills/data=!4m7!3m6!1s0x87d8cf872a881add:0xdfa449b8a82f55d7!8m2!3d38.5489086!4d-90.4046135!16s%2Fg%2F11t3v9r_0p!19sChIJ3RqIKofP2IcR11UvqLhJpN8,LIVE Hydration Spa Sunset Hills,5.0,99,Health spa,"3828 S Lindbergh Blvd Suite 115, St. Louis, MO 63127, United States","GHXW+H5 St. Louis, Missouri, USA",https://locations.livehydrationspa.com/mo/st-louis/sunset-hills.html,+1 314-668-5872,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNvPGNBqW-Bw7qmxAWOG9SntH37IKmryyO2mbao=w408-h268-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Oakland+STL+MO/@38.578436,-90.3855205,14z",2025-12-16T22:51:13.476Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,10 am–2 pm,10 am–6 pm,,,,
https://www.google.com/maps/place/Fresenius+Vascular+Care/data=!4m7!3m6!1s0x87df3654930b1677:0x3265dacaf5d50d81!8m2!3d38.776499!4d-90.333527!16s%2Fg%2F1262j079l!19sChIJdxYLk1Q234cRgQ3V9craZTI,Fresenius Vascular Care,,,Surgical center,"201 Dunn Rd, Florissant, MO 63031, United States","QMG8+HH Florissant, Missouri, USA",https://www.azuravascularcare.com/,+1 314-830-3841,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LqiMd1W4YrDTfvrXZE1c3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.953064&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+North+County+STL+MO/@38.7782111,-90.3371889,14z",2025-12-16T22:51:25.647Z,,,,,,,,,,,
https://www.google.com/maps/place/Midwest+Institute+for+Non-Surgical+Therapy/data=!4m7!3m6!1s0x87df376d34368773:0xd62caaa8205c2ace!8m2!3d38.7741938!4d-90.3084574!16s%2Fg%2F11xvdk53cn!19sChIJc4c2NG0334cRzipcIKiqLNY,Midwest Institute for Non-Surgical Therapy,,,Cardiologist,"4585 Washington St # A1, Florissant, MO 63033, United States","QMFR+MJ Florissant, Missouri, USA",https://www.mintstl.com/,+1 866-623-8346,"Closes soon · 5 pm · Opens 8:30 am Wed

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gpxpHhcNzNCqAtRUpxou7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.717022&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+North+County+STL+MO/@38.7782111,-90.3371889,14z",2025-12-16T22:51:37.123Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
