placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Tazco+Plumbing+%26+Exc/data=!4m7!3m6!1s0x87bf1cd024da9e89:0x34abf7c4f77806b7!8m2!3d39.0541716!4d-95.6721428!16s%2Fg%2F1td6g_lr!19sChIJiZ7aJNAcv4cRtwZ498T3qzQ,Tazco Plumbing & Exc,,,Plumber,"Topeka, KS 66601, United States",,,+1 785-234-8740,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OP1K_aBI918wLYDnXaZC5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.664276&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:20:51.007Z,,,
https://www.google.com/maps/place/Sastre-Tailor+Shop+Suits+%26+Dresses+Alterations/data=!4m7!3m6!1s0x80c2c7cd00b90c93:0x8dda237ccfdb0b7b!8m2!3d39.0508582!4d-95.6655304!16s%2Fg%2F11c1sk2wrc!19sChIJkwy5AM3HwoARewvbz3wj2o0,Sastre-Tailor Shop Suits & Dresses Alterations,2.7,7,Plumber,"601 SE 5th St, Topeka, KS 66607, United States","382M+8Q Topeka, Kansas, USA",http://plumbing-topeka.com/,+1 785-407-4701,Closed ⋅ Opens 6 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mEyNVRmIff4wQw-0DVFxTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.89763&pitch=0&thumbfov=100,false,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,8 am–10 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:20:55.916Z,,,
https://www.google.com/maps/place/Don+Martin+Drain+Cleaning/data=!4m7!3m6!1s0x87bf02c67cac8ec1:0x395150141b77918e!8m2!3d39.0195841!4d-95.758543!16s%2Fg%2F12jlzrrg9!19sChIJwY6sfMYCv4cRjpF3GxRQUTk,Don Martin Drain Cleaning,5.0,3,Plumber,"5832 sw 25th street Topeka is, Topeka, KS 66614, United States","269R+RH Topeka, Kansas, USA",,+1 785-231-0886,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v_Z_dFh5yqZVF2kWSmt2wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.810875&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:20:58.718Z,,,
https://www.google.com/maps/place/Heating+%26+Air+Conditioning+Contractor+Service/data=!4m7!3m6!1s0x87bf020d59189527:0xc3abdab4892af02b!8m2!3d39.0776563!4d-95.7198384!16s%2Fg%2F1vcl48hg!19sChIJJ5UYWQ0Cv4cRK_AqibTaq8M,Heating & Air Conditioning Contractor Service,4.1,15,Heating contractor,"3840 NW 14th St c, Topeka, KS 66618, United States","37HJ+33 Topeka, Kansas, USA",,+1 785-205-0393,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MSoy1SeUr7vcli_M6dotlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.5212&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:03.672Z,,,
https://www.google.com/maps/place/Hotshot+Plumbing+and+Drain+Cleaning+LLC/data=!4m7!3m6!1s0x87bf1d19d4f0d87b:0x3addb72486352875!8m2!3d38.4238909!4d-95.3240465!16s%2Fg%2F11frff3wgm!19sChIJe9jw1Bkdv4cRdSg1hiS33To,Hotshot Plumbing and Drain Cleaning LLC,5.0,8,Plumber,,,http://hotshotdraincleaning.com/,+1 785-633-4622,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXHiDVyP85AfCsisLOf5Tb1HgUFNKihR_Il9Y5=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:08.513Z,Identifies as women-owned,,
https://www.google.com/maps/place/Reeves-Wiedeman+Company/data=!4m7!3m6!1s0x87bf02df8772287d:0x24fb7b875bf65dd7!8m2!3d39.0348302!4d-95.6880809!16s%2Fg%2F1tf1pby8!19sChIJfShyh98Cv4cR1132W4d7-yQ,Reeves-Wiedeman Company,4.4,26,Plumbing supply store,"1815 SW Western Ave, Topeka, KS 66604, United States","28M6+WQ Topeka, Kansas, USA",http://www.rwco.com/,+1 785-234-6627,Closed ⋅ Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gwb5HBkEKydV1lNzzMCR5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.36642&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:13.465Z,,· In-store pick-up · Delivery,
"https://www.google.com/maps/place/Ct+Plumbing,+Llc/data=!4m7!3m6!1s0x87bf1cec839bffff:0xd4cfb2c4e0151dfd!8m2!3d38.9906577!4d-95.6689882!16s%2Fg%2F11fnyph1gm!19sChIJ__-bg-wcv4cR_R0V4MSyz9Q","Ct Plumbing, Llc",2.8,19,Plumber,"4305 SE Pennsylvania Ct, Topeka, KS 66609, United States","X8RJ+7C Topeka, Kansas, USA",,,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqC3A2VFcO1v9rrfyyMz8IRL2P1UzFrb9qybVvB3SeZGZw-D65YSdE9JO9diYDASckAF9kRR3CxH2L9Q6B3pSMqxSvdH-oZj_yXmiArb5MP8gXk7eStpY8dShNAfKzca6cwkZtpw=w408-h544-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:18.538Z,,,
https://www.google.com/maps/place/Hogle+Plumbing+%26+Sewer+Service+Inc/data=!4m7!3m6!1s0x87befee4ceca00d5:0x3742ba7c6f3fb608!8m2!3d39.013297!4d-95.7080975!16s%2Fg%2F1pp2x6dbq!19sChIJ1QDKzuT-vocRCLY_b3y6Qjc,Hogle Plumbing & Sewer Service Inc,4.9,30,Plumber,,,https://www.hogleplumbing.com/,+1 785-233-1302,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPgbHBrccjJ7q8hIasYeoIZAeghbsMMezZ8Ljnl=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:23.397Z,,,
https://www.google.com/maps/place/Hubbell+Plumbing/data=!4m7!3m6!1s0x87bf1d4512214e2d:0x9ef4e3bb02fcc42b!8m2!3d39.0024625!4d-95.7175695!16s%2Fg%2F1tsjf4s1!19sChIJLU4hEkUdv4cRK8T8Arvj9J4,Hubbell Plumbing,5.0,2,Plumber,"3318 SW 35th Terrace, Topeka, KS 66614, United States","272J+XX Topeka, Kansas, USA",,+1 785-266-7491,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rSUCHUGINlOhZ3RAAuGr5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.1962&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:28.253Z,,,
https://www.google.com/maps/place/CWC+Electric/data=!4m7!3m6!1s0x87bf1b5ae8768fa3:0x58063b05310549be!8m2!3d38.9913019!4d-95.6871725!16s%2Fg%2F126091f53!19sChIJo4926Fobv4cRvkkFMQU7Blg,CWC Electric,4.9,677,Electrician,"4100 SW Topeka Blvd, Topeka, KS 66609, United States","X8R7+G4 Topeka, Kansas, USA",http://www.cwcelectric.com/,+1 785-215-8775,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMrMh-4ARy8F5DVqh0nL0lBhtrxhT23wdtIawTP=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:33.259Z,,,
"https://www.google.com/maps/place/Greenwave+Electric,+Inc./data=!4m7!3m6!1s0x87bf03226f7afcf3:0xb9865523297c1a2f!8m2!3d39.0361477!4d-95.6807127!16s%2Fg%2F1tk700b4!19sChIJ8_x6byIDv4cRLxp8KSNVhrk","Greenwave Electric, Inc.",4.9,133,Electrician,"1721 SW Van Buren St, Topeka, KS 66612, United States","28P9+FP Topeka, Kansas, USA",https://www.greenwaveelectric.com/,+1 785-228-2478,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPN8pvX8L-iI2mQo8W8V_729eklK5f2S2CJFuTS=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:38.371Z,,,
https://www.google.com/maps/place/Neenan+Company+-+TOPEKA/data=!4m7!3m6!1s0x87bf1cd15c9cff31:0x17f7daf1ca6c75a8!8m2!3d39.0105347!4d-95.6812385!16s%2Fg%2F1vqmjw_8!19sChIJMf-cXNEcv4cRqHVsyvHa9xc,Neenan Company - TOPEKA,4.8,8,Plumbing supply store,"3210 S Kansas Ave, Topeka, KS 66611, United States","2869+6G Topeka, Kansas, USA",https://neenanco.com/,+1 785-267-0444,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxE0h42AQ_3t2g4JhcQWnrVXyrdGIEFecBwcBD8YYitPO3MCShME8wvIxvBzIb6IbaSX_69b0JPgZtRLD66vWKX3JZyr12InmcgZlBWFTBZ7zrsNYPLOT6ta6tT1G-W_lM2gLpw=w408-h272-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:43.232Z,,· Delivery,
https://www.google.com/maps/place/Brandon%27s+Heating+%26+Air/data=!4m7!3m6!1s0x87bf1cccbd1abac9:0xa1934af4c3f84290!8m2!3d39.0439434!4d-95.6941661!16s%2Fg%2F11vz8dv5bl!19sChIJyboavcwcv4cRkEL4w_RKk6E,Brandon's Heating & Air,5.0,53,HVAC contractor,"1238 SW Lane St, Topeka, KS 66604, United States","28V4+H8 Topeka, Kansas, USA",https://topekahvacpro.com/contact-us,+1 785-893-1349,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqaDow-KLyzoQzDFc1ApvpHR9il6AIjiWHf8WmamunfZtLqQrLso9cLhr3vHzOMpvQUlLODdREvKMAaeAezqRdSk-6Kz_hyQymTgR1j5dcFerPGgsPNIwQ76GflfDy2NGz_Fc=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:48.243Z,,,
https://www.google.com/maps/place/A-1+Plumbing+Heating+Cooling+Electrical/data=!4m7!3m6!1s0x87bf02e3b33e9b8d:0x95404c282b02785c!8m2!3d38.9322717!4d-95.7046249!16s%2Fg%2F1tdh8zh3!19sChIJjZs-s-MCv4cRXHgCKyhMQJU,A-1 Plumbing Heating Cooling Electrical,4.9,1875,Plumber,"7440 SW Morrill Rd, Topeka, KS 66619, United States","W7JW+W5 Topeka, Kansas, USA",https://bettercleanerfaster.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 785-553-9200,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPCnFUegWf9AhWRRX7FdGVzBv-G42M-NYdy-jeL=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:53.412Z,,,
https://www.google.com/maps/place/Advantage+Latta-Whitlow/data=!4m7!3m6!1s0x87bf1d228e78c32d:0x4fe2f4724c262e24!8m2!3d39.0075674!4d-95.6823992!16s%2Fg%2F1tfscc7w!19sChIJLcN4jiIdv4cRJC4mTHL04k8,Advantage Latta-Whitlow,4.9,749,HVAC contractor,"3223 S Kansas Ave, Topeka, KS 66611, United States","2859+22 Topeka, Kansas, USA",https://www.kansasadvantage.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 785-746-2281,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxeKtAOqiqrQioKMuU-eijZ8eYztZoSYX_vf3ozL5A7EUdgJpzIt4i5O_2b4wR127T2X8frrAbrH6jdXt6jaKRsGZurE0fes52oPHBRz0QcriCMPrqbeh6mkX8GxNAttnw7aV-o=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:21:58.596Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Friess+Heating+%26+Air+Conditioning,+Inc/data=!4m7!3m6!1s0x87bf03096e94acd5:0x24ed9511bc66bda8!8m2!3d39.0550512!4d-95.6731562!16s%2Fg%2F1tfctr6d!19sChIJ1ayUbgkDv4cRqL1mvBGV7SQ","Friess Heating & Air Conditioning, Inc",4.9,37,Air conditioning contractor,"120 SW 4th St, Topeka, KS 66603, United States","384G+2P Topeka, Kansas, USA",http://friesshvac.com/,+1 785-234-5200,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipO0OlA2qmNfuxa4HnIKgF4GuTv7J8kifqdZyzSN=w426-h240-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:03.608Z,,,
https://www.google.com/maps/place/Complete+Care+Services/data=!4m7!3m6!1s0x488346f5bb237e11:0x8327783338975f9b!8m2!3d39.0666309!4d-95.9284175!16s%2Fg%2F11xm_2vnvd!19sChIJEX4ju_VGg0gRm1-XODN4J4M,Complete Care Services,5.0,1,HVAC contractor,,,,+1 316-293-0100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMyFy81eeJ55f8BtZPw57HD2wzzRZpJgmKZsJh8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:08.291Z,,,
"https://www.google.com/maps/place/Tom+Owens+Plumbing/@38.949114,-95.70444,17z/data=!3m1!4b1!4m6!3m5!1s0x87bf1dc1376acb7b:0xef7f0a022a869a28!8m2!3d38.949114!4d-95.70444!16s%2Fg%2F1th1vkxd",Tom Owens Plumbing,4.5,25,Plumber,"2021 SW 65th St, Topeka, KS 66619, United States","W7XW+J6 Topeka, Kansas, USA",http://tomowensplumbing.com/,+1 785-862-8622,Closed ⋅ Opens 8 am Tue,,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:15.121Z,,,
https://www.google.com/maps/place/Kaw+Valley+Heating+and+Cooling/data=!4m7!3m6!1s0x87bf6f6510271d7f:0x1f09fd8ad4341402!8m2!3d39.0888238!4d-95.7127505!16s%2Fg%2F1vg4k9p0!19sChIJfx0nEGVvv4cRAhQ01Ir9CR8,Kaw Valley Heating and Cooling,4.8,249,HVAC contractor,"2301 NW Furman Rd, Topeka, KS 66618, United States","37QP+GV Topeka, Kansas, USA",https://www.kvhcks.com/,+1 785-503-3977,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN1Mruh1KMcyF3heBG7h4s-jcNw7wMrrKbg9NeW=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:20.293Z,,,
https://www.google.com/maps/place/Clear+Water+Plumbing/data=!4m7!3m6!1s0x642b57b9c7346fb3:0x74fe590862351790!8m2!3d38.9454477!4d-95.701355!16s%2Fg%2F11xcvgm8rm!19sChIJs280x7lXK2QRkBc1YghZ_nQ,Clear Water Plumbing,5.0,35,Plumber,"6714 SW Briarmeade Ln, Topeka, KS 66619, United States","W7WX+5F Topeka, Kansas, USA",https://www.clearwaterplumbingllc.com/,+1 785-480-8703,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sa1zQqtPnE5QG94FETh_RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.79966&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:25.007Z,,,
"https://www.google.com/maps/place/Crane+Bathroom+Remodeling,+LLC/data=!4m7!3m6!1s0x87befd33d2cfb0f1:0x500b52cd3a5b084b!8m2!3d39.0171419!4d-95.7589284!16s%2Fg%2F11g68wx_9d!19sChIJ8bDP0jP9vocRSwhbOs1SC1A","Crane Bathroom Remodeling, LLC",4.9,48,Bathroom remodeler,"2710 SW Ashworth Pl, Topeka, KS 66614, United States","268R+VC Topeka, Kansas, USA",https://cranebathroomremodeling.com/,+1 785-380-6347,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPSeF78JG7-ZdnO2X10-nhboSQtFzRA2DdFUjQ=w408-h883-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:29.936Z,LGBTQ+ friendly,· Delivery,
https://www.google.com/maps/place/Haberkorn+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x87bf036e27c3ab33:0xf787bf00e4a753f6!8m2!3d39.0483384!4d-95.6596651!16s%2Fg%2F1v8gckbt!19sChIJM6vDJ24Dv4cR9lOn5AC_h_c,Haberkorn Heating & Air Conditioning,5.0,15,HVAC contractor,"1100 SE 6th St, Topeka, KS 66607, United States","28XR+84 Topeka, Kansas, USA",https://www.haberkornhvac.com/,+1 785-232-9464,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuSqdQA3p2tDBF-xG8piS0ajwY6SAdRQ3YEIMqgXvrsq7sWDhDq_twEaYnZOiwbrU2590tyRnd1W3bK1vdYYrI-CTnTfMpU06SZhCZencgcJqhE0noDxragxgRMATabtFeCr1W=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:32.952Z,,,
https://www.google.com/maps/place/R+%26+B+Plumbing+LLP/data=!4m7!3m6!1s0x87bf1c9143c67d51:0xcd110d332d6bed86!8m2!3d38.9902283!4d-95.6606472!16s%2Fg%2F1tgwsskn!19sChIJUX3GQ5Ecv4cRhu1rLTMNEc0,R & B Plumbing LLP,5.0,4,Plumber,"1503 SE 43rd St, Topeka, KS 66609, United States","X8RQ+3P Topeka, Kansas, USA",,+1 785-273-2257,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=de3wuLXSQ6zu4u8SN22OrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.23582&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:35.729Z,,,
https://www.google.com/maps/place/Jenson+Plumbing/data=!4m7!3m6!1s0x87beffd502cafbc3:0x721302542afa2be6!8m2!3d39.140353!4d-95.732524!16s%2Fg%2F1tr9nyk7!19sChIJw_vKAtX_vocR5iv6KlQCE3I,Jenson Plumbing,4.8,4,Plumber,"4701 NW 54th St, Topeka, KS 66618, United States","47R8+4X Topeka, Kansas, USA",,+1 785-286-2497,Open ⋅ Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u45-H-VtqYdpH74JGpTIxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.91852&pitch=0&thumbfov=100,false,7:30 pm–12 am,7:30 pm–12 am,7:30 pm–12 am,7:30 pm–12 am,7:30 pm–12 am,7:30 pm–12 am,"12 am–5 pm, 7:30 pm–12 am","https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:40.706Z,,,
"https://www.google.com/maps/place/Torrez+Plumbing/@38.984276,-95.659801,17z/data=!3m1!4b1!4m6!3m5!1s0x87bf1c8e44dd38ff:0xccd973a1fdc83e65!8m2!3d38.984276!4d-95.659801!16s%2Fg%2F1tgqjykh",Torrez Plumbing,5.0,5,Plumber,"1625 SE 45th St, Topeka, KS 66609, United States","X8MR+P3 Topeka, Kansas, USA",,+1 785-862-4928,,,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:45.389Z,,,
https://www.google.com/maps/place/M%26R+Remodeling+and+Repair+Service/data=!4m7!3m6!1s0x87bf693a80311fa5:0xce9a2db4b4365e86!8m2!3d39.0627053!4d-95.6471301!16s%2Fg%2F11h6lb9_m5!19sChIJpR8xgDppv4cRhl42tLQtms4,M&R Remodeling and Repair Service,4.3,12,Handyman/Handywoman/Handyperson,"603 NE Twiss Ave, Topeka, KS 66616, United States","3973+34 Topeka, Kansas, USA",,+1 785-260-1324,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbvlkmmWKe7M_1jam1T8_6Nzxe1uepDW2FQBNOZA2U-RnsLxvuTqoFQkYgcn55A7DWqXFQ9K5pB_UE_qCL8Pwl7Iay7MiNs1K42UhqrCCKUHL-ANt1J_J-dAX8ruKpP8TqOji9lg=w503-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:50.204Z,,,
https://www.google.com/maps/place/Potts+Plumbing+%26+Appliance+Repair/data=!4m7!3m6!1s0x87befb2464542175:0x7e59500e374446eb!8m2!3d39.0226946!4d-95.8491182!16s%2Fg%2F11g02yf51g!19sChIJdSFUZCT7vocR60ZENw5QWX4,Potts Plumbing & Appliance Repair,4.6,61,Appliance repair service,"9820 KS-4, Topeka, KS 66614, United States","25F2+39 Topeka, Kansas, USA",https://pottsplumbingappliance.com/site/,+1 785-633-6361,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN9D11uNYHUW6WolBw3yi9eNfyTDyoyAtT2viL8=w408-h270-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:55.052Z,,,
https://www.google.com/maps/place/Steve%27s+plumbing/data=!4m7!3m6!1s0x87bf03096ece2fab:0x8bb7228ee391e300!8m2!3d39.0886486!4d-95.6908951!16s%2Fg%2F11fmdl7xmw!19sChIJqy_ObgkDv4cRAOOR444it4s,Steve's plumbing,,,Plumber,"1900 NW Lyman Rd #66, Topeka, KS 66608, United States","38Q5+FJ Topeka, Kansas, USA",,+1 785-640-9487,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CNhM5CqqT_LUnnAM7Qd7kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.40732&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:22:59.828Z,,,
https://www.google.com/maps/place/Golden+Rule+Design+%26+Build/data=!4m7!3m6!1s0x87bf02ed17f90c6b:0x8b9ebaf43dc4dff7!8m2!3d39.0574196!4d-95.7417636!16s%2Fg%2F1264c18h7!19sChIJawz5F-0Cv4cR99_EPfS6nos,Golden Rule Design & Build,5.0,116,Remodeler,"4707 SW 6th Ave, Topeka, KS 66606, United States","3745+X7 Topeka, Kansas, USA",http://www.designcreateenjoy.com/,+1 785-232-2439,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPNHWN5ppofPiLjLTQtkQ-ZXk61F8TbcpR1ZolH=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:23:05.017Z,,,
https://www.google.com/maps/place/Plumbing+By+Snook+%26+Warren/data=!4m7!3m6!1s0x87befca4479bc185:0xb32a8d0b0b42a528!8m2!3d39.0238197!4d-95.8076919!16s%2Fg%2F1tykvxjf!19sChIJhcGbR6T8vocRKKVCCwuNKrM,Plumbing By Snook & Warren,5.0,2,Plumber,"8000 SW 23rd Terrace, Topeka, KS 66614, United States","25FR+GW Topeka, Kansas, USA",,+1 785-608-6883,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7FLj5XHQKi0wNAJk8obVqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.9100504&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-11-11T04:23:07.821Z,,,
