placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
https://www.google.com/maps/place/Tallahassee+Pediatric+Dentistry/data=!4m7!3m6!1s0x88ec58cf58ea0551:0x2f9e4b2cbc4429be!8m2!3d30.504514!4d-84.242782!16s%2Fg%2F11bz4cdb_x!19sChIJUQXqWM9Y7IgRvilEvCxLni8,Tallahassee Pediatric Dentistry,4.9,466,Pediatric dentist,"2304 Killearn Center Blvd, Tallahassee, FL 32309, United States","GQ34+RV Tallahassee, Florida, USA",http://tallahasseepediatricdentistry.com/,+1 850-900-1950,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOEuZtqkaMGCX5ZnDnRfjGVigGoT167NTyUZecn=w408-h612-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:19.851Z,7 am–3 pm,8 am–5 pm,7 am–3 pm,Closed,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Vibrant+Orthodontics+Tallahassee/data=!4m7!3m6!1s0x88ec58b5ac4b88ed:0xd1071b7c06fe5b72!8m2!3d30.4969713!4d-84.251314!16s%2Fg%2F1tl1p8c0!19sChIJ7YhLrLVY7IgRclv-BnwbB9E,Vibrant Orthodontics Tallahassee,5.0,823,Orthodontist,"1350 Thomaswood Dr, Tallahassee, FL 32308, United States","FPWX+QF Tallahassee, Florida, USA",https://vibrantorthodontics.com/,+1 850-385-8101,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPWOoYPLNSffcSD4H9134BhURFC6pdwUITzcbzg=w408-h242-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:24.868Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Spark+Pediatrics/@30.451085,-84.347301,17z/data=!3m1!4b1!4m6!3m5!1s0x88ecf48765fe2ff9:0x29e95ce3ee6ebc10!8m2!3d30.451085!4d-84.347301!16s%2Fg%2F11y2clw16d",Spark Pediatrics,,,,"1236 Blountstown St, Tallahassee, FL 32304, United States","FM23+C3 Tallahassee, Florida, USA",https://sparkpediatrics.com/locations/tallahassee-ppec/,+1 786-522-9600,,,,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:29.420Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Donald+A+Zorn+MD/data=!4m7!3m6!1s0x88ec5f7a8a89a203:0xb8f4ac14314c240b!8m2!3d30.4587407!4d-84.2618724!16s%2Fg%2F1td8zy_9!19sChIJA6KJinpf7IgRCyRMMRSs9Lg,Dr. Donald A Zorn MD,,,Doctor,"1301 Hodges Dr, Tallahassee, FL 32308, United States","FP5Q+F7 Tallahassee, Florida, USA",https://www.tmh.org/physician-directory/z/zorn-donald-a,+1 850-431-5430,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dbRyMumZMCrAPGKJnuknmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.51343&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:34.127Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–1 pm,Closed,8 am–8 pm,,
"https://www.google.com/maps/place/Janice+Taylor,+MD,+MEd,+FACS,+FAAP/data=!4m7!3m6!1s0x883888c0a841bc0d:0x92a43e840de6c871!8m2!3d30.4602915!4d-84.2464239!16s%2Fg%2F1tdg_z6t!19sChIJDbxBqMCIOIgRccjmDYQ-pJI","Janice Taylor, MD, MEd, FACS, FAAP",,,Pediatric surgeon,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/janice-a-taylor?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMaNY65eb-Gtwf9t2hVZXnM714-i-N6KNA6LqCw=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:38.967Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Budd+Bell+Early+Learning+Center+%26+Pamela+Davis+Early+Learning+Center/data=!4m7!3m6!1s0x88ecf5518c3ddcb9:0x69fffd8077979b25!8m2!3d30.4090498!4d-84.2783441!16s%2Fg%2F1vnnk717!19sChIJudw9jFH17IgRJZuXd4D9_2k,Budd Bell Early Learning Center & Pamela Davis Early Learning Center,3.7,6,Day care center,"306 Laura Lee Ave, Tallahassee, FL 32301, United States","CP5C+JM Tallahassee, Florida, USA",,+1 850-219-0037,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RjY6D_iSYn43IcnZHWVEAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.63303&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:43.635Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,
https://www.google.com/maps/place/Dr.+Mark+Strickland+MD/data=!4m7!3m6!1s0x88ec5f6ff0df15f3:0xcdc6c9a25e5b232c!8m2!3d30.4604327!4d-84.2593547!16s%2Fg%2F1w_vp35v!19sChIJ8xXf8G9f7IgRLCNbXqLJxs0,Dr. Mark Strickland MD,,,Doctor,"1616 Physicians Dr, Tallahassee, FL 32308, United States","FP6R+57 Tallahassee, Florida, USA",https://www.tmh.org/physician-directory/s/strickland-mark-c,+1 850-431-5105,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qDutmkkzHrrfhpkDjDKAAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.43893&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:48.385Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/Tallahassee+Memorial+Behavioral+Health+Center/data=!4m7!3m6!1s0x88ec5f6ff0df15f3:0x63a1a70a1b2e50ab!8m2!3d30.4603795!4d-84.2593627!16s%2Fg%2F1v940x0c!19sChIJ8xXf8G9f7IgRq1AuGwqnoWM,Tallahassee Memorial Behavioral Health Center,3.0,71,Mental health clinic,"1616 Physicians Dr, Tallahassee, FL 32308, United States","FP6R+57 Tallahassee, Florida, USA",https://www.tmh.org/location/tallahassee-memorial-behavioral-health-center,+1 850-431-5105,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2Ox-d6spti1w8fz_3oAUIfDAR4ugu-1Vi9t_Nf6FwHsP_lB80D1J9jh20nBwZrZCRcWi93bOqMGqm8NdfFBBbnfHCnxnJ1fXP2VZos65mZ8zpaxcK8ZtILCX4B9ZzCJ0L9Enn=w408-h725-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:53.126Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–4:30 pm,,
https://www.google.com/maps/place/Tallahassee+Memorial+Family+Medicine+Residency+Program/data=!4m7!3m6!1s0x88ec5f7a8a89a203:0xda4c8294f50f9eed!8m2!3d30.4587407!4d-84.2618724!16s%2Fg%2F1tdqpgzv!19sChIJA6KJinpf7IgR7Z4P9ZSCTNo,Tallahassee Memorial Family Medicine Residency Program,3.0,93,Medical clinic,"1301 Hodges Dr, Tallahassee, FL 32308, United States","FP5Q+F7 Tallahassee, Florida, USA",https://www.tmh.org/location/tallahassee-memorial-family-medicine-residency-program,+1 850-431-5430,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=14mUcFVwtRb427-S7c_pmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.01314&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:57.871Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–1 pm,Closed,8 am–8 pm,,
"https://www.google.com/maps/place/Mark+A.+Newberry,+MD/data=!4m7!3m6!1s0x88ecfae5715628b3:0x5303990f38d6b54d!8m2!3d30.6283591!4d-84.4086644!16s%2Fg%2F1tf3cc9b!19sChIJsyhWceX67IgRTbXWOA-ZA1M","Mark A. Newberry, MD",5.0,2,Family practice physician,"602 5th Ave E, Havana, FL 32333, United States","JHHR+8G Havana, Florida, USA",https://weence.com/medical/doctors/havana-1/mark-a-newberry-md/,+1 850-539-4747,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepygTif8qHjnJ0mIdle7bO0pjqQb6ija4FIRl6YeeY8kTrBIx3K5eT8s4BH97senvNmU3AIrBs8DrDdwj9hrs7DO6XydCIA5754icdUydKQ1zuubFd2rWv8iZ8yVTK9YPFKBgIy=w408-h725-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:16.472Z,,,,,,,,,
https://www.google.com/maps/place/Kennedy+Pamela+S+MD/data=!4m7!3m6!1s0x88ec5f3bb76c728f:0x14467622a5de0c90!8m2!3d30.4773935!4d-84.2408196!16s%2Fg%2F1263g7cqq!19sChIJj3Jstztf7IgRkAzepSJ2RhQ,Kennedy Pamela S MD,5.0,1,Pediatric surgeon,"2140 Centerville Rd, Tallahassee, FL 32308, United States","FQG5+XM Tallahassee, Florida, USA",,+1 850-523-7444,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-OKIwkwsNO2pO0xIxeVMBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.43536&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:19.105Z,,,,,,,,,
https://www.google.com/maps/place/Aveanna+Healthcare+PPEC/data=!4m7!3m6!1s0x88ecf48765fe2ff9:0x7de67ca4f53bd881!8m2!3d30.5069326!4d-84.2575523!16s%2Fg%2F1tf5lgvz!19sChIJ-S_-ZYf07IgRgdg79aR85n0,Aveanna Healthcare PPEC,3.5,8,Child health care center,"3492 Martin Hurst Rd, Tallahassee, FL 32312, United States","GP4R+QX Tallahassee, Florida, USA",https://www.aveanna.com/locations/307/tallahassee-florida-32312/,+1 850-701-3920,Closed · Opens 7 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GRKMbye_vHvbLZsYSytjrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.4015021&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:24.129Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,
https://www.google.com/maps/place/Dr.+Sarah+Alvarez/data=!4m7!3m6!1s0x88ec5989fede1709:0xc2e349ab3721c566!8m2!3d30.5055522!4d-84.2447886!16s%2Fg%2F11q83yyz63!19sChIJCRfe_olZ7IgRZsUhN6tJ48I,Dr. Sarah Alvarez,,,Pediatrician,"2255 Killearn Center Blvd, Tallahassee, FL 32309, United States","GQ44+63 Tallahassee, Florida, USA",http://northfloridapeds.com/,+1 850-877-1162,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wcdwn3xbDccfhqFlCafu8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.61507&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:28.758Z,7:30 am–5 pm,7:30 am–4 pm,7:30 am–5 pm,7:30 am–4 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/Drs.+Davalos+%26+Jones/data=!4m7!3m6!1s0x88ec58b0180fd227:0x5d82f4cb74d60c59!8m2!3d30.5040081!4d-84.2588448!16s%2Fg%2F1tdjxvlj!19sChIJJ9IPGLBY7IgRWQzWdMv0gl0,Drs. Davalos & Jones,4.8,81,Pediatric dentist,"1272 Timberlane Rd, Tallahassee, FL 32312, United States","GP3R+JF Tallahassee, Florida, USA",http://www.bigbendsmiles.com/,+1 850-893-5177,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipORGZcZD9-B9bRBh0525NQL6ufsWxI46UrR9Zhs=w408-h271-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:33.596Z,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,Closed,7:30 am–3:30 pm,,
"https://www.google.com/maps/place/Larry+C+Deeb,+MD/data=!4m7!3m6!1s0x88ec5f34a6db2a77:0xf69b098dd31cdd7e!8m2!3d30.4789846!4d-84.229732!16s%2Fg%2F1tf1pnsw!19sChIJdyrbpjRf7IgRft0c040Jm_Y","Larry C Deeb, MD",3.9,14,Pediatrician,"2633 Centennial Blvd Ste 100, Tallahassee, FL 32308, United States","FQHC+H4 Tallahassee, Florida, USA",https://www.tmh.org/provider/larry-deeb-md-pediatric-endocrinology,+1 850-431-5404,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HCBMVVRZ5RtQ2XFUb2Bs0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.46375&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:38.530Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–12 pm,Closed,Closed,7:30 am–5:30 pm,,
https://www.google.com/maps/place/Tallahassee+Memorial+Pediatric+Outpatient+Rehabilitation+Center/data=!4m7!3m6!1s0x88ec59977f544acd:0x5b9823961c8e7881!8m2!3d30.5103158!4d-84.2501837!16s%2Fg%2F11fnw1jngl!19sChIJzUpUf5dZ7IgRgXiOHJYjmFs,Tallahassee Memorial Pediatric Outpatient Rehabilitation Center,4.5,6,Medical Center,"1425 Village Square Blvd, Tallahassee, FL 32312, United States","GP6X+4W Tallahassee, Florida, USA",https://www.tmh.org/services/rehabilitation,+1 850-431-7121,Closed · Opens 7 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EFgETyo9EwHBEbVhGpScVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.6443&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:48.016Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–1 pm,Closed,Closed,7 am–6 pm,,
"https://www.google.com/maps/place/Dr.+Kenneth+B.+Carey,+DMD/data=!4m7!3m6!1s0x88ec58b0180fd227:0x86b6f923c8e58d72!8m2!3d30.5040125!4d-84.2588303!16s%2Fg%2F1tmgd7t2!19sChIJJ9IPGLBY7IgRco3lyCP5toY","Dr. Kenneth B. Carey, DMD",5.0,2,Pediatric dentist,"1272 Timberlane Rd B, Tallahassee, FL 32312, United States","GP3R+JF Tallahassee, Florida, USA",,+1 850-893-5177,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mMca1uVFAy5xYwb1eCjKnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.475779&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:50.856Z,,,,,,,,,
"https://www.google.com/maps/place/Retired+Dr.+Frank+C.+Walker+Jr,+MD/data=!4m7!3m6!1s0x88ec5f6f8e685ea5:0x5f6dd76091fe2b96!8m2!3d30.5116257!4d-84.2521596!16s%2Fg%2F12hm5hnlj!19sChIJpV5ojm9f7IgRliv-kWDXbV8","Retired Dr. Frank C. Walker Jr, MD",3.0,2,Pediatrician,"3606 Maclay Blvd S #102, Tallahassee, FL 32312, United States","GP6X+M4 Tallahassee, Florida, USA",,+1 850-877-1162,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wPXxyswVpnfiCg395GHFVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.95453&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:53.457Z,,,,,,,,,
https://www.google.com/maps/place/Kennessa+Hugger/data=!4m7!3m6!1s0x88ec5f2645700001:0x8314e2aa78fca785!8m2!3d30.4791398!4d-84.2312139!16s%2Fg%2F11qgb7mtf0!19sChIJAQBwRSZf7IgRhaf8eKriFIM,Kennessa Hugger,,,Pediatrician,"2623 Centennial Blvd #103, Tallahassee, FL 32308, United States","FQH9+MG Tallahassee, Florida, USA",https://www.tallahasseeprimarycare.com/providers/hugger-kennessa-w-md-faap/,+1 850-401-6202,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZehyPwee53B1t3pXdx8fbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.29807&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:56.054Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+April+S.+Mendoza,+MD/data=!4m7!3m6!1s0x88ec5f22de036189:0x86fbce1d30aa74da!8m2!3d30.4725554!4d-84.2371762!16s%2Fg%2F1tf5fl40!19sChIJiWED3iJf7IgR2nSqMB3O-4Y","Dr. April S. Mendoza, MD",,,Pediatrician,"2003 Centre Pointe Blvd, Tallahassee, FL 32308, United States","FQF7+24 Tallahassee, Florida, USA",,+1 850-671-5900,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PbRjQ8xsBgJhOUdkQxyZUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.55353&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:21:58.524Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+William+P.+Simmons,+MD/data=!4m7!3m6!1s0x88ec5f6f8e685ea5:0x8aa50e1503d6656a!8m2!3d30.5116257!4d-84.2521596!16s%2Fg%2F12hlpj5hz!19sChIJpV5ojm9f7IgRamXWAxUOpYo","Dr. William P. Simmons, MD",1.3,3,Pediatrician,"3606 Maclay Blvd S, Tallahassee, FL 32312, United States","GP6X+M4 Tallahassee, Florida, USA",,+1 850-877-1162,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wPXxyswVpnfiCg395GHFVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.95453&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:01.069Z,,,,,,,,,
"https://www.google.com/maps/place/Charles+G.+Long,+MD,+FAAP/data=!4m7!3m6!1s0x88ec5f1eeb998315:0x692308f5323edcb2!8m2!3d30.4656544!4d-84.2316798!16s%2Fg%2F1tdftzl3!19sChIJFYOZ6x5f7IgRstw-MvUII2k","Charles G. Long, MD, FAAP",1.0,2,Pediatrician,"1803 Miccosukee Commons Dr STE 202, Tallahassee, FL 32308, United States","FQ89+78 Tallahassee, Florida, USA",http://www.tallahasseeprimarycare.com/,+1 850-297-0114,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f7CGx-M83LGkaI-qpYXBbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.19635&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:03.674Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Lea+K.+Parsley,+MD/data=!4m7!3m6!1s0x88ec5ed9560eb49b:0xdc2978f64b6d2f71!8m2!3d30.475422!4d-84.222668!16s%2Fg%2F1hc21_0v4!19sChIJm7QOVtle7IgRcS9tS_Z4Kdw","Dr. Lea K. Parsley, MD",1.0,1,Pediatrician,"3333 Capital Oaks Dr, Tallahassee, FL 32308, United States","FQGG+5W Tallahassee, Florida, USA",,+1 850-431-4041,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HgvUxsTswgieGu49NG3CEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.12771&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:06.573Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Susan+Laufer,+MD/data=!4m7!3m6!1s0x88ec5f26c58a2905:0x252578df09bb0223!8m2!3d30.4759907!4d-84.231996!16s%2Fg%2F1tdy9x7y!19sChIJBSmKxSZf7IgRIwK7Cd94JSU","Dr. Susan Laufer, MD",,,Pediatrician,"2626 Capital Medical Blvd, Tallahassee, FL 32308, United States","FQG9+96 Tallahassee, Florida, USA",http://capitalregionalmedicalcenter.com/,+1 850-325-5000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SddIRvHTGyUAOrqnfw2j7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.80095&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:09.010Z,,,,,,,,,
https://www.google.com/maps/place/Shawn+Hanway/data=!4m7!3m6!1s0x88ec58cf588fffff:0x8afbb0340099dd88!8m2!3d30.5045802!4d-84.2428207!16s%2Fg%2F11p07b3bwb!19sChIJ__-PWM9Y7IgRiN2ZADSw-4o,Shawn Hanway,,,Pediatric dentist,"2304 Killearn Center Blvd, Tallahassee, FL 32309, United States","GQ34+RV Tallahassee, Florida, USA",https://tallahasseepediatricdentistry.com/,+1 850-666-5365,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7MDdeNvXNppi3sh9XAGGKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.920486&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:11.616Z,,,,,,,,,
"https://www.google.com/maps/place/Yvette+Mignon,+MD/data=!4m7!3m6!1s0x88ec5f35a99840cd:0x1dd9dec9ba04e27d!8m2!3d30.4754551!4d-84.2348307!16s%2Fg%2F11j2xh315m!19sChIJzUCYqTVf7IgRfeIEusne2R0","Yvette Mignon, MD",3.7,14,Internist,"1965 Capital Cir NE STE 201, Tallahassee, FL 32308, United States","FQG8+53 Tallahassee, Florida, USA",https://www.hwfla.com/about,+1 850-668-5500,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fE5uS4ZmuVoushz93LOa9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.59257&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:16.357Z,7 am–6 pm,7:30 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Candrice+R.+Heath,+MD/data=!4m7!3m6!1s0x88ec58b840297ed3:0xc98e3f04718f42e9!8m2!3d30.5054215!4d-84.2547956!16s%2Fg%2F1hc593j75!19sChIJ034pQLhY7IgR6UKPcQQ_jsk","Dr. Candrice R. Heath, MD",,,Pediatrician,"1350 Market St, Tallahassee, FL 32312, United States","GP4W+53 Tallahassee, Florida, USA",,+1 850-386-3376,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iFAQAiOhCOKbZWsEo2sklA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.82656&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:18.910Z,,,,,,,,,
"https://www.google.com/maps/place/Michael+Douso,+MD/data=!4m7!3m6!1s0x88ec5f20caf99305:0x10a6af1a8c6fe04c!8m2!3d30.4771497!4d-84.2322557!16s%2Fg%2F1tr8mdsh!19sChIJBZP5yiBf7IgRTOBvjBqvphA","Michael Douso, MD",4.9,259,Obstetrician-gynecologist,"2626 Care Dr #105, Tallahassee, FL 32308, United States","FQG9+V3 Tallahassee, Florida, USA",https://hcafloridaphysicians.com/physicians/profile/Dr-Michael-L-Douso-MD?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 850-402-3104,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5ayu_CCOIKFrJXZKBcmRKdI9in_h1wTRLk65A0AH3jUhjj7-arzZJSDbWhXQUiFBmNrqQ3qzxUFtsWKhCO1O_9EJ0R6AK2mAX-uz3pbH4Ahis_jAnFKUZLsqY0EIar1y6NjSK1A=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:23.661Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Efren+Carbonell,+MD/data=!4m7!3m6!1s0x88ec5efe488a473f:0xc86f98624ac7a4c5!8m2!3d30.4471355!4d-84.2267488!16s%2Fg%2F1v7pz9ct!19sChIJP0eKSP5e7IgRxaTHSmKYb8g","Dr. Efren Carbonell, MD",,,,"501 Capital Cir NE, Tallahassee, FL 32301, United States","CQWF+V8 Tallahassee, Florida, USA",,+1 850-878-2173,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uGyjEBP4Ob9o26plXND1eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.9637&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2026-02-10T23:22:26.279Z,,,,,,,,,
