placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info
https://www.google.com/maps/place/Technomaticar+Electric.Inc..%27%27Auto+Repair%27%27/data=!4m7!3m6!1s0x88d8d63c1412407d:0xa186509ef94221a5!8m2!3d26.7032918!4d-80.0825477!16s%2Fg%2F11bz_1fyb9!19sChIJfUASFDzW2IgRpSFC-Z5QhqE,Technomaticar Electric.Inc..''Auto Repair'',4.9,140,Auto repair shop,,"2758 Old Okeechobee Rd #4, West Palm Beach, FL 33409, United States","PW38+8X West Palm Beach, Florida, USA",,+1 561-478-5020,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3g3deTNUSxvKyv3IJHFMINxCz5FRRxZz08klHGOzIbWm4RVZpHLL_jUzj6IF4we61o5uZDIorQrDuNUMkygy-tnuI6giRcpGZJJo8DqLw8aEQHZI35a9qTTwKqPo8jKNOF92w=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:46:59.641Z,,
https://www.google.com/maps/place/Caroline+Tire/data=!4m7!3m6!1s0x88d929dde4990e97:0xd47c1dc9e386d1c1!8m2!3d26.7086635!4d-80.1040895!16s%2Fg%2F1tj74db6!19sChIJlw6Z5N0p2YgRwdGG48kdfNQ,Caroline Tire,4.5,482,Tire shop,· In-store shopping · In-store pick-up,"2132 Indian Rd, West Palm Beach, FL 33409, United States","PV5W+F9 West Palm Beach, Florida, USA",https://carolinetire.com/,+1 561-640-0856,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYkE4an-kGjnRk7cvziIB68uQ5dyvBsMAIrO6gkLrJINnMjpEO1chkg36bmUDHdOFedszxOuilfDNm9XiNtxoV4k5HLTnQWhxULskjq24Zokm4_TTFa09pxl6NBof72ftmRHscrOgtYIV-=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–2:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:04.585Z,,LGBTQ+ friendly
https://www.google.com/maps/place/New+Age+Automotive/data=!4m7!3m6!1s0x88d8d6564766e5fd:0x76aaf41bb0bf4f6c!8m2!3d26.690586!4d-80.0549624!16s%2Fg%2F1tdbg6qs!19sChIJ_eVmR1bW2IgRbE-_sBv0qnY,New Age Automotive,4.8,120,Car repair and maintenance service,,"415 Belvedere Rd, West Palm Beach, FL 33405, United States","MWRW+62 West Palm Beach, Florida, USA",https://www.newageautowpb.com/,+1 561-832-0967,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHlhSKH-q3x3TVA8qJSIXeBjMsB4W9hCtATzTenIjpu6qB36DQ9n3-HfuddEFWscZAOhRaZRBrPsk8ZfmOkC1QBqGIdjA8aTeN82m_XSKJ_E0kj4isAyQdIYXRBRKaydGdl2Vijw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:09.325Z,,
"https://www.google.com/maps/place/Griffin+Auto+Care,+Inc./data=!4m7!3m6!1s0x88d8d644c6be69ad:0xabee342c1eab0a81!8m2!3d26.6992146!4d-80.0656403!16s%2Fg%2F11b77qrnf6!19sChIJrWm-xkTW2IgRgQqrHiw07qs","Griffin Auto Care, Inc.",4.5,235,Auto body shop,,"1241 Roebuck Ct, West Palm Beach, FL 33401, United States","MWXM+MP West Palm Beach, Florida, USA",http://griffinautocare.com/,+1 561-659-0765,"Open · Closes 6 pm

Confirmed by phone call 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuIvRRc2L7yY_2EXvz8wl9vFQlg74Og9UuSEuQIgGyd_BHaCfl75OM-jisfHDbL1fJXmW0yKl0eEU0MNQloJjO7Gnr04OnvGPrbhRleUfinOz8DS1k23GI4lMdbvTwxONoiqtyUA=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:14.159Z,,
https://www.google.com/maps/place/AMB+Auto+Center+of+West+Palm+Beach/data=!4m7!3m6!1s0x88d8d6207b85db2b:0xa98e064f7cfb9210!8m2!3d26.7063061!4d-80.0975116!16s%2Fg%2F1tj85msl!19sChIJK9uFeyDW2IgREJL7fE8Gjqk,AMB Auto Center of West Palm Beach,4.6,126,Auto repair shop,,"2774 Okeechobee Blvd, West Palm Beach, FL 33409, United States","PW42+GX West Palm Beach, Florida, USA",http://advancedmufflerandbrakes.com/,+1 561-684-6882,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJLRtOPxfkD5kMNiJfWAHKwboqYSFUsxru42ursQHlfXw_hrrSrpKSgQA9CrWtg9VQ0d-CiWmsB7V_oOU-fskBnhA8MdrzMDsZnbSERocaIvU0QL_wmbihSbuWBOJ7CTlybJZCHw=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:18.893Z,,
https://www.google.com/maps/place/Tire+Kingdom/data=!4m7!3m6!1s0x88d929e87a3043a3:0x9d736483f4f08284!8m2!3d26.7180466!4d-80.1103178!16s%2Fg%2F1tg7stk_!19sChIJo0Mweugp2YgRhILw9INkc50,Tire Kingdom,4.6,942,Tire shop,· In-store pick-up,"2770 N Military Trl, West Palm Beach, FL 33409, United States","PV9Q+6V West Palm Beach, Florida, USA",https://www.mavis.com/locations/west-palm-beach-n-military-trl-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4194,+1 561-826-4897,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpire2KH3YT3vegCRVvymewe0JV-Vr5Cv02ZIvwItEjq9JTvqg5S82-0AHJStZ4qOnY0V_7iw6j7jg4PBGszBxLZcTKiS5CDjKLFOn_dImJBRf3FXM6kLL8i_sU0OCmPWTuNSi_Q=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:23.706Z,,
https://www.google.com/maps/place/JC+Tires+%26+Wheels/data=!4m7!3m6!1s0x88d929d9b2228821:0xc980459398542af0!8m2!3d26.7130606!4d-80.1101859!16s%2Fg%2F11mvq33gxg!19sChIJIYgistkp2YgR8CpUmJNFgMk,JC Tires & Wheels,4.5,247,Tire shop,· In-store shopping · In-store pick-up,"2422 N Military Trl, West Palm Beach, FL 33409, United States","PV7Q+6W West Palm Beach, Florida, USA",,+1 561-431-1776,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozYRYb1SKC7UH26iSEfehdbkZQRORXAb5vS2YsdLsYXKfZlEYa9P4IT4ILNEaWiB4zBPSGz56SujeUN5CZcA7sWjfVIYA951uR37k9AzExFN8HJOGxCs0L9lNCelRdUTnKXbdst58C6Pk6=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:28.837Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x88d929e824d55281:0xb5b730388ef2b90a!8m2!3d26.7106794!4d-80.1114513!16s%2Fg%2F1tkbz06_!19sChIJgVLVJOgp2YgRCrnyjjgwt7U,Midas,4.6,964,Auto repair shop,,"2253 N Military Trl, West Palm Beach, FL 33409, United States","PV6Q+7C West Palm Beach, Florida, USA",https://www.midas.com/store/fl/west-palm-beach/2253-north-military-trail-33409?shopnum=3359&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYzNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 561-899-7872,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6oJARB8YWiyuC3k-AKxIqX6MxxEkbjxdhYnE1UdTmWGvJEns6-RjkUYhrJoo7nYoq-KFl2YyZ_yX6lvlaYWOMlsOZ1npe6zlZvE-xl62u8wzyvUVsmeotB9Hts2W1sqnxMEYN=w427-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:33.632Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Tires+Road+Service+LLC/data=!4m7!3m6!1s0x88d929633a8dca2f:0x208dd3b98e483dbc!8m2!3d26.7105767!4d-80.1048408!16s%2Fg%2F11yd7xhpfy!19sChIJL8qNOmMp2YgRvD1IjrnTjSA,Tires Road Service LLC,4.8,46,Tire shop,· In-store shopping · Delivery,"4153 Gardenia St, West Palm Beach, FL 33409, United States","PV6W+63 West Palm Beach, Florida, USA",https://www.squareti.com/btr?utm_campaign=gmb,+1 561-667-8957,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeg3gIP-s9vpGSEwr6kuZXnfJiVB966yi06xMfRhQOAAUvx_1nRVlzDHJu5LxXKvi-nl90VG6rFafNCrdUmLtmJKLp96Hl4foggIDNf6lfp6K45ejQbwCSRK2YV-7A8n7eewQuPKSt-LaA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:38.438Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Richard+Auto+%26+Tire+Service+Inc./data=!4m7!3m6!1s0x88d8d790ed4a4719:0xac37a14c9d4c5183!8m2!3d26.6778827!4d-80.0585224!16s%2Fg%2F11tff80x5z!19sChIJGUdK7ZDX2IgRg1FMnUyhN6w,Richard Auto & Tire Service Inc.,4.6,47,Mechanic,,"3704 Georgia Ave, West Palm Beach, FL 33405, United States","MWHR+5H West Palm Beach, Florida, USA",,+1 561-659-6493,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNDslFclbvoXWYY-6qaBQOpVzWAvq55HE1nEXgJc53lFrZdJpKe_4nzAhl_E4pBe38T85FvqbyidMF2V8_v_hvt0FWhtMh4I8kNTtVV79fkIv8kEhJ-3f97jZhUQwM3cEK1CtLNw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:43.252Z,,
https://www.google.com/maps/place/Adrian%E2%80%99s+Automotive+Repair/data=!4m7!3m6!1s0x88d8d5abfeb87935:0x28a4f0f69d5eada3!8m2!3d26.7409973!4d-80.0645154!16s%2Fg%2F11h7b1n755!19sChIJNXm4_qvV2IgRo61enfbwpCg,Adrian’s Automotive Repair,4.6,134,Auto repair shop,,"3025 Windsor Ave, West Palm Beach, FL 33407, United States","PWRP+95 West Palm Beach, Florida, USA",https://www.adriansautos.com/,+1 561-628-6578,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_BdW7LlrK5wJXywYdcyrrT_tSnhx7Z-ZfFR_UU3Dj454Qd09DtJyvxbQCcoaD14oieAcBE72RVY8QvVNfG5X94PKVyfd7k3p67yMEsoTZ11pa88RQrveT4csN--E_kA1uwsHyEQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:48.182Z,,
https://www.google.com/maps/place/Elite+Mobile+Tire+Service/data=!4m7!3m6!1s0x88d8d75975b018dd:0x48e1327e044fb53c!8m2!3d26.7151926!4d-80.0916388!16s%2Fg%2F11v_4njz2x!19sChIJ3RiwdVnX2IgRPLVPBH4y4Ug,Elite Mobile Tire Service,1.0,1,Auto repair shop,,"2000 Palm Beach Lakes Blvd Suite 302, West Palm Beach, FL 33409, United States","PW85+38 West Palm Beach, Florida, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nQi-FK4eszD05pqJu5zbMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.59794&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:53.083Z,,
https://www.google.com/maps/place/MotorHaus/data=!4m7!3m6!1s0x88d8d63bc26b6b93:0xe663ae39d52c0626!8m2!3d26.6994525!4d-80.0823954!16s%2Fg%2F1hhj8fylq!19sChIJk2trwjvW2IgRJgYs1TmuY-Y,MotorHaus,5.0,417,Auto repair shop,,"1540 Latham Rd, West Palm Beach, FL 33409, United States","MWX9+Q2 West Palm Beach, Florida, USA",https://motorhauspalmbeach.com/,+1 561-345-2799,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIZCxB0CdN0kCrUKFjwD2sFFTJ6j2-_vZpNJDPy0QgUO54Y3aFuUDFuZY0xV3V3SCy5IG1PvA_zd1cjkRtIKUBE2uTppQip_lvYWU3WaBUTncpoythdhdfuw8WPvWxQROmBJYDpMlzGSfe=w408-h250-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:47:57.994Z,,
https://www.google.com/maps/place/VicSan+Auto+Services+inc./data=!4m7!3m6!1s0x88d8d71e2a1ba719:0x45ad293a4904e9c5!8m2!3d26.7391259!4d-80.0611131!16s%2Fg%2F11td33s700!19sChIJGacbKh7X2IgRxekESToprUU,VicSan Auto Services inc.,5.0,78,Auto repair shop,,"2820 E Tamarind Ave Suite B, West Palm Beach, FL 33407, United States","PWQQ+MH West Palm Beach, Florida, USA",https://www.vicsanauto.com/,+1 561-377-2354,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1ZQvrCaQiLAwNI0hAw-lPtTNp6oujmYRwtAVh3s-rCKFEgDjdctzmaqV3yewfUFmZYTyOrppV5lHP184KqfOS9FdvCCzN-sR7iIxcXaZygbJ64lZnb9APsEVRWi-HGL_ixJ4=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:02.779Z,,
https://www.google.com/maps/place/M%26M+AUTO+REPAIR+SHOP/data=!4m7!3m6!1s0x88d8d63bef7f0631:0xc559ae0c976e9353!8m2!3d26.7010427!4d-80.0815962!16s%2Fg%2F11bx2gdyyf!19sChIJMQZ_7zvW2IgRU5NulwyuWcU,M&M AUTO REPAIR SHOP,4.6,71,Auto repair shop,,"1655 Donna Rd bay1, West Palm Beach, FL 33409, United States","PW29+C9 West Palm Beach, Florida, USA",,+1 561-506-9335,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovAcIe5On1XOAMlakacVQVxfOwf5xdjmUldClhMm763uffUusf56X-SUQKDOAY0-rKiVGZmkhmXrmtaDwQldvC6LaqdiJSftymF5giGVjjjg-5WJsG5aVLnK-X7UeQIh8CutlKvw=w408-h306-k-no,true,8 am–11 pm,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,Closed,9 am–11 pm,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:07.563Z,,
https://www.google.com/maps/place/P+%26+J%27s+Automotive/data=!4m7!3m6!1s0x88d8d63c1274749f:0x79ad064c8e95ae2e!8m2!3d26.7028583!4d-80.0826294!16s%2Fg%2F1tgff4m2!19sChIJn3R0EjzW2IgRLq6VjkwGrXk,P & J's Automotive,4.6,67,Auto repair shop,,"1781 Latham Rd, West Palm Beach, FL 33409, United States","PW38+4W West Palm Beach, Florida, USA",https://www.pandjautorepair.com/,+1 561-686-8488,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZ3UeXbPkNRnznbLcVpK0DnnojIj48XxuPo7YR-RR7soJ-C7nBHxdKb_iIpyAqgNKQJ0PUpPXNbM7ZZGVnCj2FLbEkz4JX9ncrdlDWWTWjDg2zz2wpLUtnnB6XlQaTSQVl4ink=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:12.568Z,,
https://www.google.com/maps/place/Palm+Beach+Prestige+Auto/data=!4m7!3m6!1s0x88d8d42b25d8bc4f:0x4ca5f0bd16e76114!8m2!3d26.7324925!4d-80.0526738!16s%2Fg%2F1tj46pzz!19sChIJT7zYJSvU2IgRFGHnFr3wpUw,Palm Beach Prestige Auto,4.9,57,Auto repair shop,,"2100 N Dixie Hwy, West Palm Beach, FL 33407, United States","PWJW+XW West Palm Beach, Florida, USA",http://prestigeautopb.com/,+1 561-832-7800,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNnbUwxYUDgGLwC18xo58dmYNU-y9JKcFDBmOV7wi0GV-nzc88Y5P2cvQaUjxWPHdktaY2Nj19VkYPq0qSei1dyAYbMR-50bM2qmnRLq0IpmsxTIPnEowAyhbILtoaWH9ULT3Nbw=w408-h408-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:17.480Z,,
https://www.google.com/maps/place/Alternative+Automotive+Services/data=!4m7!3m6!1s0x88d8d6395c293d53:0xeece10a7317f9ce8!8m2!3d26.700514!4d-80.0814093!16s%2Fg%2F1tcwgskv!19sChIJUz0pXDnW2IgR6Jx_MacQzu4,Alternative Automotive Services,4.8,65,Auto repair shop,,"2702 Rockey Dr, West Palm Beach, FL 33409, United States","PW29+6C West Palm Beach, Florida, USA",http://alternativeautowpb.com/,+1 561-640-4644,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOGWUxvT8P6c-ICm1r0JTwS3ZboFqPYQKCirUpr0mGlSYSXijtJZli4ubTLx45W12cFuKLWbctYRNWha_bfXtX0kFeeHoJvvORMhuODel5daNXkaL8vlSgfYko8gTxrg4Qa_Ca=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:22.262Z,,Identifies as women-owned
https://www.google.com/maps/place/Tires+Plus/data=!4m7!3m6!1s0x88d929c3656df269:0x884a57df093030d!8m2!3d26.7049619!4d-80.1116693!16s%2Fg%2F1tjkglkx!19sChIJafJtZcMp2YgRDQOT8H2lhAg,Tires Plus,4.1,491,Tire shop,· In-store shopping · Kerbside pickup,"1877 N Military Trl, West Palm Beach, FL 33409, United States","PV3Q+X8 West Palm Beach, Florida, USA",https://www.tiresplus.com/florida/west-palm-beach/1877-n-military-tr/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 561-507-0867,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBEFTSB6n8GNf3KVMxnMa1BLpI7TfgLrr-J8bjEPPUn6tqIQCqqaljHKM_BXLEzW4siLC5SBbrCLZD2pbVOFdydy_w-C3SP8z9VnwlHbjiTqoBc2kkdfL9XBJOFF9zwRZVrqE=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:29.173Z,,LGBTQ+ friendly
https://www.google.com/maps/place/westgate+auto+center/data=!4m7!3m6!1s0x88d8d627536ccfbd:0x270ed88694a2ba3f!8m2!3d26.7028655!4d-80.0977369!16s%2Fg%2F1tdgw5nd!19sChIJvc9sUyfW2IgRP7qilIbYDic,westgate auto center,4.7,50,Diesel engine repair service,,"2746 Westgate Ave, West Palm Beach, FL 33409, United States","PW32+4W West Palm Beach, Florida, USA",http://westgateautoshop.com/,+1 561-689-5853,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxKiZoW1KdXL4QoDH-LYznkyRcfvvIGYLu3MPi-D-1UmI2lcDbnwIRtLj_YYKdrkaiiZ5ZGfprHcWB6Ypf8PbyK5b_4L7UpcMJf7GaFuTwvhlu2rEP0uelo-CZivuTsie5b-BWU-Y5hDoR=w408-h306-k-no,true,8:45 am–6 pm,8:45 am–6 pm,8:45 am–6 pm,8:45 am–6 pm,8:30 am–6 pm,9:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:33.920Z,,
https://www.google.com/maps/place/Audi+West+Palm+Beach+Service/data=!4m7!3m6!1s0x88d8d797f5c2a885:0x91cb9b17e79f6239!8m2!3d26.7071721!4d-80.0827385!16s%2Fg%2F11h5drr938!19sChIJhajC9ZfX2IgROWKf5xeby5E,Audi West Palm Beach Service,4.7,246,Auto repair shop,,"2101 Okeechobee Blvd, West Palm Beach, FL 33409, United States","PW48+VW West Palm Beach, Florida, USA",https://www.audiwpb.com/en/service/?utm_source=google&utm_medium=organic&utm_campaign=gmb+service,+1 561-283-2632,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq34U2iKeJZlh1n5FEM11OsYh2Flq6-W-WPX1GjfNQM-LqoTGbMML3U_IpDrTNZhqc8uBTU8IMsekKoim5A7sbZTHtQRrxFr-ph6FQTrv5owjHebV6Az3J9h6I5WY581r0-z5xx1w=w408-h254-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:38.922Z,,Identifies as veteran-owned
https://www.google.com/maps/place/MOBILE+TRUCK+TRAILER+TIRE+ROADSIDE+REPAIR/data=!4m7!3m6!1s0x88d8d7037146b903:0xdd4d87e00b420f0a!8m2!3d26.7057037!4d-80.0906874!16s%2Fg%2F11x_917j48!19sChIJA7lGcQPX2IgRCg9CC-CHTd0,MOBILE TRUCK TRAILER TIRE ROADSIDE REPAIR,4.4,7,Trailer repair shop,,"3262 Shawnee Ave, West Palm Beach, FL 33409, United States","PW45+7P West Palm Beach, Florida, USA",http://mobiletrucktrailertireroadsiderepair.com/,+1 561-464-7742,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVV6xL7bBfWNMrIAEeSxaKRVl3bL4_vAUVbWSxnNd3ULenqAvCWy3ZUKBXXOzTuoOhcj2AVjEwBDomDrIS9_U5zsghCraBE0JQDowcGud7ChW53_Z8Ty7XNjlil0It7JAixDZIUWQfQr6H=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:43.708Z,,
https://www.google.com/maps/place/Military+Brake+%26+Alignment/data=!4m7!3m6!1s0x88d929f006b92283:0x9cc9662007eec515!8m2!3d26.7221115!4d-80.1096194!16s%2Fg%2F1tg3602w!19sChIJgyK5BvAp2YgRFcXuByBmyZw,Military Brake & Alignment,4.8,744,Auto repair shop,,"4449 12th St, West Palm Beach, FL 33409, United States","PVCR+R5 West Palm Beach, Florida, USA",http://www.militarybrake.com/,+1 561-684-1323,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWyuPOITqL5HqfGZLaN8tXhULPx4uZ4ZhOeAbTA11lNn4mTe7g24ApGtrXIyMuaIjLP8-SoGRUBcezrOLuHc3txB6iCcHIL85os-qzncRLXhkuDSMFUxptW9Zy1ZxgIJrULBm0BYRI_d8=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:48.420Z,,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x88d8d6207f4db2a5:0x56b2b96b1ccf76b6!8m2!3d26.7063593!4d-80.0982605!16s%2Fg%2F1tj46p_9!19sChIJpbJNfyDW2IgRtnbPHGu5slY,Jiffy Lube,4.3,1271,Oil change service,,"2800 Okeechobee Blvd, West Palm Beach, FL 33409, United States","PW42+GM West Palm Beach, Florida, USA",https://jiffylubespecials.com/locations/florida/2800-okeechobee-blvd-west-palm-beach-33409?utm_source=GMB&utm_medium=organic&utm_campaign=Map_Pack_Store_1254,+1 561-783-9791,"Open · Closes 7 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweppANS2x-0wOKShZMhqhjMxS1fi1eTCuNgqyBtEMFBOOgI0eyuRppj6kLKly0-JiXCzEcLSx-Q39Vh5xKoYBMXgUIfRdIBNlcevbJT3H264n4TObYN20MGcXP00BatHkweh8q1yhA=w408-h271-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2026-03-23T15:48:53.637Z,,
