placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,error
"https://www.google.com/maps/place/Majestic+Builders+-+Redding+Patio+Covers,+Decks,+Remodels,+Custom+Home+Builder/data=!4m7!3m6!1s0x54d2c1850bd2d74f:0xbbff6279b3a239e2!8m2!3d40.4668718!4d-122.3182302!16s%2Fg%2F11c2lbptc0!19sChIJT9fSC4XB0lQR4jmis3li_7s","Majestic Builders - Redding Patio Covers, Decks, Remodels, Custom Home Builder",4.9,112,Contractor,"6172 Meister Way #1B, Anderson, CA 96007, United States","FM8J+PP Anderson, California, USA",https://majesticbuildersredding.com/,+1 530-378-0803,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNMqav32jHY8cIedaL2q9VPCW_e7waOcwbZ3nnT=w426-h240-k-no,true,Closed,Closed,"9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","9 am–12 pm, 1–4 pm","https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:21.779Z,,
https://www.google.com/maps/place/Power+By+Tim+Services/data=!4m7!3m6!1s0x54d2ecf1ca526a35:0x262343ff878eac25!8m2!3d40.5336022!4d-122.3868742!16s%2Fg%2F11clzqm7pk!19sChIJNWpSyvHs0lQRJayOh_9DIyY,Power By Tim Services,4.4,7,Electrician,"5601 Cedars Rd suite b, Redding, CA 96001, United States","GJM7+C7 Redding, California, USA",,+1 530-200-4163,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNbGUEYWuPZ0WLAUkxhqSXsa0n8r65WgrjHuJstufoWEmOqx6Ub8k-nY-mDSQok_HgIgrfgMeGEfxOrW5p-6G6zLhxnQPfo81Wys8aVfBDjjlnpIJSxR-TO9ZBrrHc9UYR7Huf=w426-h240-k-no,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:26.840Z,,
https://www.google.com/maps/place/Elite+Electrical+Specialties+Inc/data=!4m7!3m6!1s0x6fbacd407521ff61:0xc78182f85a2eb1d6!8m2!3d40.5588902!4d-122.3631215!16s%2Fg%2F11v9kk7r0f!19sChIJYf8hdUDNum8R1rEuWviCgcc,Elite Electrical Specialties Inc,4.9,102,Electrician,"3336 Bechelli Ln B, Redding, CA 96002, United States","HJ5P+HQ Redding, California, USA",https://eesredding.com/,+1 530-222-2443,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNFrRtkfPzwOxYLjJ26vz0kW8Nvjgofm57vF9dD=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:31.737Z,,
https://www.google.com/maps/place/E+%26+S+Electric+Inc/data=!4m7!3m6!1s0x54d294bcaae15109:0xf6cc486318344711!8m2!3d40.5660099!4d-122.3048295!16s%2Fg%2F1tcx6rbp!19sChIJCVHhqryU0lQREUc0GGNIzPY,E & S Electric Inc,5.0,9,Electrician,"2946 Innsbruck Dr, Redding, CA 96003, United States","HM8W+C3 Redding, California, USA",,+1 530-227-1553,Closes soon · 4 pm · Opens 8 am Sun,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CXMLCRfBoROOlC52HPv4gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.0688&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:36.777Z,,
https://www.google.com/maps/place/Power+by+Tim/data=!4m7!3m6!1s0x54d2eb09ed0317c3:0x3c6b5273f0eaf97!8m2!3d40.5323647!4d-122.383126!16s%2Fg%2F11h768m4nc!19sChIJwxcD7Qnr0lQRl68OPye1xgM,Power by Tim,3.9,15,Electrician,"5711 Eastside Rd, Redding, CA 96001, United States","GJJ8+WP Redding, California, USA",,+1 530-200-4163,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hajykAV9X4vvLgOUJRtLjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.559467&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:41.650Z,,
https://www.google.com/maps/place/On+Point+Electric/data=!4m7!3m6!1s0x54d28d468869e8ad:0x442fd2eab2b8abb0!8m2!3d39.3654065!4d-122.194407!16s%2Fg%2F11k70b0qr1!19sChIJrehpiEaN0lQRsKu4surSL0Q,On Point Electric,4.6,21,Solar energy company,,,http://thatsonpoint.net/,+1 844-797-4373,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPWnuT9sCfM6cnFFz5DtfhjazBiJxOPFzDGFE54=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:46.554Z,,
"https://www.google.com/maps/place/Peterson+Power+Systems,+Inc./data=!4m7!3m6!1s0x54d293f9d0cc88d9:0x3daf4cc21443758a!8m2!3d40.626911!4d-122.3715073!16s%2Fg%2F11s75594p4!19sChIJ2YjM0PmT0lQRinVDFMJMrz0","Peterson Power Systems, Inc.",,,Electric generator shop,"5100 Caterpillar Rd, Redding, CA 96003, United States","JJGH+Q9 Redding, California, USA",https://www.petersonpower.com/?utm_source=google-business&utm_medium=organic,+1 530-243-5410,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOyGDZSPlObJDG4MpuRxQ6FklYnfF9LGjl2amVB=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:51.520Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Blue+Compass+RV+Anderson/data=!4m7!3m6!1s0x54d2c1dadd3cbd59:0x617db54e586a3204!8m2!3d40.4659343!4d-122.3074763!16s%2Fg%2F11qqt3c0ls!19sChIJWb083drB0lQRBDJqWE61fWE,Blue Compass RV Anderson,4.6,170,RV dealer,"2461 Alexander Ave, Anderson, CA 96007, United States","FM8V+92 Anderson, California, USA",https://www.bluecompassrv.com/locations/california/anderson?utm_source=google-gmb&utm_medium=organic&utm_campaign=anderson,+1 530-722-4782,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNSMcHPTYUSb4BurtvvUsFzEbO9wGG63S2hxaFl=w408-h306-k-no,true,8 am–6 pm,10 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:19:56.632Z,· In-store shopping · Delivery,
https://www.google.com/maps/place/Blake+Electric+LLC/data=!4m7!3m6!1s0x1340dbdbf933527:0x3843d872d5d5603e!8m2!3d39.5804129!4d-122.194407!16s%2Fg%2F11x6cg1g44!19sChIJJzWTv70NNAERPmDV1XLYQzg,Blake Electric LLC,5.0,12,Electrician,,,https://blakeelectricusa.com/,+1 530-921-3856,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOKKM1o1tZfGl1BPO43SssyOnXGbfXeYkZwvXlj=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:01.625Z,,
https://www.google.com/maps/place/Wagner+Electric/data=!4m7!3m6!1s0x54d2934ed7d7cad3:0x99288b8e3b1fdb94!8m2!3d40.5791269!4d-122.334119!16s%2Fg%2F11cn3jy86y!19sChIJ08rX106T0lQRlNsfO46LKJk,Wagner Electric,4.3,50,Electrician,"1856 Keystone Ct, Redding, CA 96003, United States","HMH8+M9 Redding, California, USA",http://wagnerelectric.us/,+1 530-223-4600,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPVzLJ40nq-Mz4peahHghPOs3GG-ZnNgt7WWfWC4dlZ2t6R6scnjW4vHxGQqvjJFBv9zQU2ZOQs8MfFEMTqgJMw3bTDESp0I2AXmdvB57QaD5XlT03vubQj1DZobC25g4akTgV=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:06.530Z,,
https://www.google.com/maps/place/Schork+Electrical+Services/data=!4m7!3m6!1s0x54d2ec9af6372bc7:0x608089ec4ec86a8e!8m2!3d40.582762!4d-122.4719334!16s%2Fg%2F11g8vctz03!19sChIJxys39prs0lQRjmrITuyJgGA,Schork Electrical Services,5.0,97,Electrician,,,http://myreddingelectrician.com/,+1 619-961-9798,Closed · Opens 10 am Sun,,https://lh3.googleusercontent.com/p/AF1QipO0qRJdv_K922rSyc8UBs-dx_iECpkHFsx1mSCi=w408-h283-k-no,true,10–11 am,10–11 am,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:11.274Z,,
https://www.google.com/maps/place/Garden+Equipped/data=!4m7!3m6!1s0x54d2eb2a5dc8e537:0x1237e17b4a9f8d5b!8m2!3d40.53999!4d-122.301065!16s%2Fg%2F1tcv14xn!19sChIJN-XIXSrr0lQRW42fSnvhNxI,Garden Equipped,4.1,51,Small engine repair service,"8691 Airport Rd, Redding, CA 96002, United States","GMQX+XH Redding, California, USA",,+1 530-221-9925,"Closed · Opens 8 am Mon

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPolG9nz-bv5Nw8vTuOHaqSi9gfh3_PBsT_seZ1=w426-h240-k-no,true,10 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:16.393Z,,
https://www.google.com/maps/place/Tower+Mart/data=!4m7!3m6!1s0x54d2c17cb5efffff:0x64e6025f7286e7d2!8m2!3d40.4536588!4d-122.3073412!16s%2Fg%2F11hy9p7fqc!19sChIJ___vtXzB0lQR0ueGcl8C5mQ,Tower Mart,5.0,1,Gas station,"3480 W Center St, Anderson, CA 96007, United States","FM3V+F3 Anderson, California, USA",,+1 530-365-5357,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IbLo_nmKaE2Km-e2Pyj1jA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.8659&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:19.274Z,· Diesel fuel,
https://www.google.com/maps/place/Redding%27s+Handyman/data=!4m7!3m6!1s0x54d2eb9bbc1fd109:0x5cdc20e359aa9afd!8m2!3d40.4746734!4d-122.4943955!16s%2Fg%2F11f15mxsqk!19sChIJCdEfvJvr0lQR_ZqqWeMg3Fw,Redding's Handyman,4.5,22,Handyman/Handywoman/Handyperson,"6540 Ronnie Ln, Anderson, CA 96007, United States","FGF4+V6 Anderson, California, USA",http://reddingshandyman.com/,+1 530-691-8185,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipO9BH0NRXgMA7rJA8pNTLpfxN_RZDcH1vZpxuOS=w408-h418-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:24.106Z,,
https://www.google.com/maps/place/Western+pump+and+power/data=!4m7!3m6!1s0x54d2c18afcbc5ae5:0x989ba7cff8d6a15b!8m2!3d40.4714659!4d-122.3326506!16s%2Fg%2F11p0vxw2m0!19sChIJ5Vq8_IrB0lQRW6HW-M-nm5g,Western pump and power,,,Auto repair shop,"19415 Rona Ln, Anderson, CA 96007, United States","FMC8+HW Anderson, California, USA",https://www.westernpumpandpower.com/,+1 530-515-4900,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPoeADsrADsMMmV-pSJpAH69Nl_Q--y5qq11Hah=w408-h306-k-no,true,9 am–1:30 pm,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:28.906Z,,
https://www.google.com/maps/place/GenTech+Generator+Service/data=!4m7!3m6!1s0x2f80b159b22c460f:0xba1b485ef5f65cf8!8m2!3d40.037821!4d-122.2041365!16s%2Fg%2F11m6wtfv6s!19sChIJD0YsslmxgC8R-Fz29V5IG7o,GenTech Generator Service,5.0,2,Electric generator shop,,,,+1 530-602-2072,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPw_0pUsyNH_hi1iEYbhn2rIKX3Hv_mHrO3IiYQ=w447-h240-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:33.676Z,· Delivery,
https://www.google.com/maps/place/Hunt%27s+Electric+Motor+Services/data=!4m7!3m6!1s0x54d2ed0c6e820c49:0x81173f3bf91c7321!8m2!3d40.5731783!4d-122.3551157!16s%2Fg%2F11wq8x0cyd!19sChIJSQyCbgzt0lQRIXMc-Ts_F4E,Hunt's Electric Motor Services,5.0,7,Electric motor repair shop,"2335 Larkspur Ln C, Redding, CA 96002, United States","HJFV+7X Redding, California, USA",,+1 530-221-8686,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMuVZnLak-UJxfMFGCNVlhkOO09r8f59-GKnzbs=w408-h451-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:38.775Z,,
https://www.google.com/maps/place/Do+It+Best/data=!4m7!3m6!1s0x54d2ea028c0160fd:0x4a123ab9b5d4ccef!8m2!3d40.4838865!4d-122.348084!16s%2Fg%2F1262_8582!19sChIJ_WABjALq0lQR78zUtbk6Eko,Do It Best,,,Hardware store,"6781 Eastside Rd, Anderson, CA 96007, United States","FMM2+HQ Anderson, California, USA",https://www.doitbest.com/,+1 530-378-6325,Closes soon · 4 pm · Opens 6 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGR5PXUjg97njhzr4sdmPMccwFXq-0veM7Rm_WrW0U_IklEKmqEPkxMP4ZFtO3AYx9Uem7w2kTp_ZGUwDvYGwuiaODDownxkjNFTQ-85tD9Mp2UQnp5rmsW6_e6jkMt1cyKxpy=w408-h725-k-no,false,8 am–4 pm,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:43.659Z,"Co-op chain selling home-improvement products & building materials, including lumber, tools & paint. · In-store pick-up",
https://www.google.com/maps/place/Advance+Power+Redding/data=!4m7!3m6!1s0x54d2ed24b707a1d3:0x8482e2bc5c64e930!8m2!3d40.5950261!4d-122.3883967!16s%2Fg%2F1vr1wc9r!19sChIJ06EHtyTt0lQRMOlkXLzigoQ,Advance Power Redding,4.7,15,Solar energy equipment supplier,"843 N Market St, Redding, CA 96003, United States","HJW6+2J Redding, California, USA",https://www.apredding.net/,+1 530-226-0701,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNoR03g9sfeoFHkRBwhymMSiqavij9Fjjkh5DrY=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:48.462Z,,
https://www.google.com/maps/place/Jim+Conrad+Electric/data=!4m7!3m6!1s0x54d2c5a5cebe0083:0x8595b0d7da92e873!8m2!3d40.3857087!4d-122.2808355!16s%2Fg%2F1tgj8k6b!19sChIJgwC-zqXF0lQRc-iS2tewlYU,Jim Conrad Electric,3.1,14,Electrician,"Cottonwood, CA 96022, United States",,,+1 530-941-2924,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MjM0p5EsQI1WO794E5F6iA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.83783&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:53.369Z,,
https://www.google.com/maps/place/M+R+Construction/data=!4m7!3m6!1s0x54d2c1de2c0b424b:0x964d6e8d0c1c4404!8m2!3d40.4494662!4d-122.3051975!16s%2Fg%2F11jn_sw09w!19sChIJS0ILLN7B0lQRBEQcDI1uTZY,M R Construction,,,Construction company,"1796 Mill St, Anderson, CA 96007, United States","CMXV+QW Anderson, California, USA",,+1 530-356-0758,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g_OloXrwq8BFuAyZGJb1JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.96484&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:20:58.215Z,,
https://www.google.com/maps/place/Living+Stone+Electric/data=!4m7!3m6!1s0x54d28c3a391a82ff:0x7b4dbe38e262f69d!8m2!3d40.672577!4d-122.4719334!16s%2Fg%2F11gfbzxc9w!19sChIJ_4IaOTqM0lQRnfZi4ji-TXs,Living Stone Electric,4.8,17,Electrician,,,http://livingstoneelectric.com/,+1 530-440-1859,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMrNIKpGKd_WOAd10gUxT3tap8-sZ7PFAKlSk5V=w408-h243-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:03.018Z,,
https://www.google.com/maps/place/Advanced+Plumbing+and+Electric/data=!4m7!3m6!1s0x54d28e6118283a01:0x729cd22b49e540a6!8m2!3d40.582762!4d-122.4719334!16s%2Fg%2F1tfbsm75!19sChIJATooGGGO0lQRpkDlSSvSnHI,Advanced Plumbing and Electric,5.0,15,Plumber,,,http://advancedplumbingandelectric.com/,+1 530-949-1359,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxI6mz1teyL28zTuqepQR1GWBp5SzOETskKzKDMwRFD0nUTiFL1j0YEbuWA5m1mCBMUiGGA79OZQvHsJ1fyJBF03nHtnaCkG8VnR6soDJJOqq4ialDSdC8M0zgBYb687eihFTqeDg=w408-h360-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:07.951Z,,
https://www.google.com/maps/place/Northern+Industrial+Electric/data=!4m7!3m6!1s0x54d2eb87a8e67a6b:0x65c4af4e0ec64bab!8m2!3d40.5483082!4d-122.3836793!16s%2Fg%2F1tr8l99r!19sChIJa3rmqIfr0lQRq0vGDk6vxGU,Northern Industrial Electric,5.0,3,Electrician,"2435 Radio Ln, Redding, CA 96001, United States","GJX8+8G Redding, California, USA",,+1 530-246-2366,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8xzhcHvA62yUzz3DTnHVeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.02574&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:10.810Z,,
"https://www.google.com/maps/place/Stephens+Electrical,+Inc./data=!4m7!3m6!1s0x54d29359d8dd793d:0x3a5d238ce0f29cda!8m2!3d40.5728869!4d-122.3218585!16s%2Fg%2F11hy9p1587!19sChIJPXnd2FmT0lQR2pzy4IwjXTo","Stephens Electrical, Inc.",4.0,7,Electrician,"2452 Airstrip Rd, Redding, CA 96003, United States","HMFH+57 Redding, California, USA",http://www.stephenselectricalinc.com/,+1 530-222-8433,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPsXvC_sWTENYgJ32S_Ab84OzOhIYsoKrUUtFko=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:15.583Z,,
https://www.google.com/maps/place/Redding+Fasteners/data=!4m7!3m6!1s0x54d294d2b96cd689:0x22da06338057780e!8m2!3d40.5462948!4d-122.3032203!16s%2Fg%2F1tkc1vhp!19sChIJidZsudKU0lQRDnhXgDMG2iI,Redding Fasteners,4.4,44,Hardware store,"8912 Airport Rd, Redding, CA 96002, United States","GMWW+GP Redding, California, USA",http://www.fastenersinc.net/,+1 530-223-4002,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM1nX27yj_VrQKtNU-bcmJ83HkN5lkiGSqjCBJ7=w408-h273-k-no,true,8 am–3 pm,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:20.616Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Stewart+Electrical+Services/data=!4m7!3m6!1s0x54d2edf40d1c8c93:0x547b06788005837a!8m2!3d40.4158974!4d-122.3827504!16s%2Fg%2F11f8hxtpdn!19sChIJk4wcDfTt0lQReoMFgHgGe1Q,Stewart Electrical Services,4.9,8,Electrician,,,http://www.stewartelectricalservices.com/,+1 530-244-3333,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM0y2adsl7As-wvNeeFp1aBQAtlcMYMcsxgXpQ2=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:25.616Z,,
https://www.google.com/maps/place/A+and+C+Mechanical+LLC/data=!4m7!3m6!1s0xabda0e7bf229a0ad:0x5f683e93c1028f36!8m2!3d40.574794!4d-122.36238!16s%2Fg%2F11w46kzcjd!19sChIJraAp8nsO2qsRNo8CwZM-aF8,A and C Mechanical LLC,5.0,11,HVAC contractor,,,https://www.reddingshastaheatingair.com/,+1 530-646-5993,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMJ7C1udqdoTjFRXCNBU-LP0KVWqquHQLO3Wb49=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:30.369Z,,
https://www.google.com/maps/place/Haase+Energy+Systems+Inc/data=!4m7!3m6!1s0x80828168000ff1b7:0xa5ad2180bd28a1ff!8m2!3d40.158723!4d-122.276716!16s%2Fg%2F1vgx0zmm!19sChIJt_EPAGiBgoAR_6EovYAhraU,Haase Energy Systems Inc,5.0,6,Electrician,"12561 Wilder Rd, Red Bluff, CA 96080, United States","5P5F+F8 Red Bluff, California, USA",,+1 530-527-8989,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP8rWTwT2_O2Ss6p05BV1O8fW3dDRFh6OjNFmHe=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:35.299Z,,
https://www.google.com/maps/place/Jefferson+State+Electric/data=!4m7!3m6!1s0x69fba63abe974595:0x2083b31bf587dcb5!8m2!3d40.586283!4d-122.3684284!16s%2Fg%2F11rtq_y4lh!19sChIJlUWXvjqm-2kRtdyH9RuzgyA,Jefferson State Electric,,,Electrician,,,,+1 530-515-5420,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMnI_hFsz5t4nymPerLCT9CVzUhCRDFuUkoOZ7G=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-01-10T23:21:40.045Z,,
