placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp
https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x80d6f620d8ee7283:0xb99015cf687c90e5!8m2!3d32.680819!4d-114.647168!16s%2Fg%2F11xl3ljck!19sChIJg3Lu2CD21oAR5ZB8aM8VkLk,Walmart Auto Care Center,4.2,205,Oil change service,,"2501 S Avenue B, Yuma, AZ 85364, United States","M9J3+84 Yuma, Arizona, USA",https://www.walmart.com/store/5342-yuma-az/auto-care-center/?veh=seo_loc,+1 928-317-6872,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1qJrgwaSyudn60UyrMAwmPtzVlvz4Gcu_12wezVN-Jy_sgrEXrWKANgDOmwAhXs8FKUqVn7qpLnBQZSbakpCebSRqsUYkbOWBRusJaw7THau5BVYXwKh-a-gZNq_FpGUrM-Oqlg=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:50:40.290Z
https://www.google.com/maps/place/Precision+Automotive+Diesel+%26+Transmission/data=!4m7!3m6!1s0x80d6f59426b74429:0x813759d3cc7070f8!8m2!3d32.6936048!4d-114.6157425!16s%2Fg%2F11fhrvhl7z!19sChIJKUS3JpT11oAR-HBwzNNZN4E,Precision Automotive Diesel & Transmission,4.5,94,Auto repair shop,,"1845 S Arizona Ave, Yuma, AZ 85364, United States","M9VM+CP Yuma, Arizona, USA",https://precisionautoyuma.com/,+1 928-276-3604,"Open · Closes 5 pm

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJywtjrKqIR4xX-DK-wKEOHqtzr1kW9pIfP7ut48Ozihr0y5FoHXlECp2i7yIvMfPi-ALDOtCRGuankfRS1ALviDPQnokH6jfaROOnvH-AytMIN-zAYpYMsDn02bKpJzODpxod=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:50:45.520Z
https://www.google.com/maps/place/Arizona+Brake+Auto+Services+Center/data=!4m7!3m6!1s0x80d6f674f1959c95:0x6056926a44bbead2!8m2!3d32.7084507!4d-114.6229637!16s%2Fg%2F1tfzmmj6!19sChIJlZyV8XT21oAR0uq7RGqSVmA,Arizona Brake Auto Services Center,4.7,144,Auto repair shop,,"1039 S 3rd Ave, Yuma, AZ 85364, United States","P95G+9R Yuma, Arizona, USA",http://arizona-center4yuma.keeq.io/,+1 928-782-1858,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNsveSbKc8NJO0uDOBLJvZCN0xRb2_eSuZjskpGsOSSfUjTnd2_Ns3XUD03_Ltcfmx6Ss4SwH5A_v-sK_Pl_GHw0m3_IEh2jo01g4z7Uoees8n87PXLZSxrwsJNHJFkpnFNAyO9yabB3zP=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:50:50.727Z
https://www.google.com/maps/place/Negrete%E2%80%99s+Tires/data=!4m7!3m6!1s0x80d6f7001b9d4d55:0x6b33fba7377955ed!8m2!3d32.6920263!4d-114.6248309!16s%2Fg%2F11x2h5k5x1!19sChIJVU2dGwD31oAR7VV5N6f7M2s,Negrete’s Tires,4.4,5,Auto repair shop,,"1954 S 4th Ave, Yuma, AZ 85364, United States","M9RG+R3 Yuma, Arizona, USA",http://negretetireshop.com/,+1 928-318-2028,Opens soon · 8 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nnTkpqHZNPW_SSAuaPPiKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.19772&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:50:55.470Z
https://www.google.com/maps/place/Chassis+Dynamics+Yuma+Arizona+LLC/data=!4m7!3m6!1s0x80d65ee558e5c04f:0xf129e8ac71e42811!8m2!3d32.7045288!4d-114.5836868!16s%2Fg%2F1tdbx0s4!19sChIJT8DlWOVe1oARESjkcazoKfE,Chassis Dynamics Yuma Arizona LLC,4.3,117,Auto repair shop,,"2868 E 13th St, Yuma, AZ 85365, United States","PC38+RG Yuma, Arizona, USA",http://chassisdynamicsllc.com/,+1 928-314-1005,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKsxUow4yh2miVvsMmm4kK9RP7BBDV2raJY8aZQE8a4BvEK0fBrMUYESkRnq62MzCbbH_L0CH0ivzkSyvpIlaPTO1cFs5DKwZcI8Fd_c8EgKKxPIpr0NsnMXCA1641lmlrf5KT=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:00.362Z
https://www.google.com/maps/place/negretes+tires/data=!4m7!3m6!1s0x80d6f742e066a677:0xf5f41f70d0684614!8m2!3d32.701318!4d-114.6499503!16s%2Fg%2F11tp964srg!19sChIJd6Zm4EL31oARFEZo0HAf9PU,negretes tires,3.6,14,Tire shop,,"1421 S Avenue B, Yuma, AZ 85364, United States","P922+G2 Yuma, Arizona, USA",https://www.negretetireshop.com/,+1 928-783-9483,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqv_NwYdedSiRBtWV4ywwuKO7vTdx2uOmLqlFW3eV_WHd8EAv0NMkDAQsTMhYSgBYfeFoHAT3AKKqsjXBcYvea8_jjDWxtWWcVIWv-wn1dSSvuyKXnsVZNB_40ov3a0I_OSWXQfKseCbkE=w408-h544-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:05.521Z
https://www.google.com/maps/place/Horne+Nissan+Yuma+Service/data=!4m7!3m6!1s0x80d65f40929cdc87:0x8ea9b6dd3d827893!8m2!3d32.6704255!4d-114.5993401!16s%2Fg%2F11gbldjkjx!19sChIJh9yckkBf1oARk3iCPd22qY4,Horne Nissan Yuma Service,4.8,488,Auto repair shop,,"3160 S Pacific Ave, Yuma, AZ 85365, United States","MCC2+57 Yuma, Arizona, USA",https://www.hornenissanyuma.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-service,+1 928-378-3865,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepb10lHH3tk-twX-pSkHLyuXNd10dtWJRRpgg6fuPF2pcR0W2qphaU23PwNAlDka9g-eo5N0MlVXioNRK7LPYRk15_KnAwlib8YpJMvfJRh7OT0yigm335uBTHc5B9UFtm2NCQd=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:10.685Z
https://www.google.com/maps/place/JR%27S+MOBILE+SERVICE+INC./data=!4m7!3m6!1s0x80d661820d3be9d5:0x1aa4f299e79af88b!8m2!3d32.6788556!4d-114.5898957!16s%2Fg%2F11d_yb_1xj!19sChIJ1ek7DYJh1oARi_ia55nypBo,JR'S MOBILE SERVICE INC.,4.5,71,Truck repair shop,,"2697 S Avenue 2 1/2 E, Yuma, AZ 85365, United States","MCH6+G2 Yuma, Arizona, USA",,+1 928-257-8979,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJenUoj9TmdsoNqoTY7b_sLYB4Ffagbj9y9465TH3kafqFOSNRPsn-HlK2GtaCuYOUtFqqhv6fFb5zibJHC8IG5WKSGo5Ihv_oYxx7izvcQiBFZzRiBrexv9ZhTd3wMhgXg0hn=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:15.902Z
https://www.google.com/maps/place/Southern+Tire+Mart+at+Pilot/data=!4m7!3m6!1s0x80d65f844335188b:0x8b404c30d1c70db8!8m2!3d32.6848937!4d-114.5806334!16s%2Fg%2F11x6c6yftf!19sChIJixg1Q4Rf1oARuA3H0TBMQIs,Southern Tire Mart at Pilot,5.0,5,Tire shop,,"3075 Gila Ridge Rd Building B, Yuma, AZ 85365, United States","MCM9+XP Yuma, Arizona, USA",https://stmtires.com/locations/store-STMP-854/,+1 928-483-1101,"Open · Closes 10 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQk13hOcvTXbU1kK3ouSFp6fqvw3WFQvLmLMGW4YEoTh2yNtuF5-4_LUi_jKygpjrP-AhLVV1RAIK-KBCxH73MdZz6bb6RdIJbgzMrtSLW6t_q7DuXtaNgsAgzGfVwgmus6txyycWz0hWn=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:20.682Z
https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x80d65f416fde1727:0xd0b024c8816738ce!8m2!3d32.6734159!4d-114.601272!16s%2Fg%2F11r9wb88_!19sChIJJxfeb0Ff1oARzjhngcgksNA,Walmart Auto Care Center,3.5,49,Oil change service,,"2900 S Pacific Ave, Yuma, AZ 85365, United States","M9FX+9F Yuma, Arizona, USA",https://www.walmart.com/store/1474-yuma-az/auto-care-center/?veh=seo_loc,+1 928-314-4038,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermFrPg401J3KnaxTaALCNEuK-DPLe8QbHgY08UQfafKMLOkoetTvGkuwQOv6jQhRIlW2ar6ap1m-DztXjWDM7JX38GaWyOv8FMXP0KjriEAprvRZeEYgZwLYG_0nQizxR1PmwQMg=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:25.939Z
https://www.google.com/maps/place/Exxpress+Lube+Oil+Change/data=!4m7!3m6!1s0x80d6f6068786b98b:0x2cddd016789fe32!8m2!3d32.6927619!4d-114.6250188!16s%2Fg%2F1pzq94tvg!19sChIJi7mGhwb21oARMv6JZwHdzQI,Exxpress Lube Oil Change,4.8,126,Oil change service,,"1900 S 4th Ave, Yuma, AZ 85364, United States","M9VF+4X Yuma, Arizona, USA",http://exxpresslube.com/,+1 928-783-0597,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepScpKWz1WrdniA5-GEEAJq1KSCFirKHpFWTFcpRvv5Hzf4o89k70H7z0pFG9nng1xExOdIIZ9zkVd1JyU7_e8gP-jL6zNQbVSymkNl-oZqfvm9rb5_-ahA-lRg3jHaXtuykPmC=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:31.144Z
https://www.google.com/maps/place/Unzueta%27s+Auto+Repair/data=!4m7!3m6!1s0x80d6f5fcdc029b75:0x48feec056a57ca74!8m2!3d32.6962632!4d-114.6156819!16s%2Fg%2F1tjy1snm!19sChIJdZsC3Pz11oARdMpXagXs_kg,Unzueta's Auto Repair,4.6,85,Auto repair shop,,"1711 S Arizona Ave, Yuma, AZ 85364, United States","M9WM+GP Yuma, Arizona, USA",,+1 928-539-7073,Opens soon · 8 am,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY3sLuWa4NME57oLKASLdIpYro8klCIKPqQdrgsIsvpgoDHVPXzx0GmSyQlh5WmrAavx27L18W7K1SxYu7rt5UtmYBfUPk8QSbnz24RIzbkUXS3I-L66a4p9D-5qahbT-5HVuE=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:36.234Z
https://www.google.com/maps/place/Desert+Fox+Auto/data=!4m7!3m6!1s0x80d6f5a65866fb97:0xc4c53c80ae17c9e9!8m2!3d32.7036214!4d-114.5856125!16s%2Fg%2F11yqs5f0fm!19sChIJl_tmWKb11oAR6ckXroA8xcQ,Desert Fox Auto,5.0,40,Auto repair shop,,"2801 E 13th St Suite C, Yuma, AZ 85364, United States","PC37+CQ Yuma, Arizona, USA",,+1 928-509-1754,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7pzBlBaNmyAaFP-7FictgAM8BGImQcAitlhuDnauoOIMGudb7v54qk6i4hr0t2xrdO9uri1GGP2rD2b0-ILkRh3T64MzRXjw1G2Ylz1Wxq84xyw0eLEQzMr9kol0TpTl3i_pBRgG5dFK1=w408-h332-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:40.960Z
https://www.google.com/maps/place/John%27s+Auto+Service/data=!4m7!3m6!1s0x80d6f5ff70a17a45:0xdb428e216d17546a!8m2!3d32.6879791!4d-114.6152214!16s%2Fg%2F1tf3674f!19sChIJRXqhcP_11oARalQXbSGOQts,John's Auto Service,4.5,72,Auto repair shop,,"508 E 22nd St, Yuma, AZ 85365, United States","M9QM+5W Yuma, Arizona, USA",http://www.autorepairyuma.com/,+1 928-782-6776,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequs4Nkp7dCEikQpE1a8-tGCgl5w36S4iuYgAKHlDM4imN5uwU4-GdsDPFe5DeM5fKRoo2LgoPGc4OxBmeWdzCi8Uq-YfrMY95-oSQXUYbapks0RH7NRMEDrOn5kLr4bSEx3W5BNg=w408-h306-k-no,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:45.752Z
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x80d6f67404f8e25b:0x1edca30b163c7e98!8m2!3d32.7108662!4d-114.6250195!16s%2Fg%2F1td38jc3!19sChIJW-L4BHT21oARmH48Fguj3B4,Jiffy Lube,4.6,246,Oil change service,,"900 S 4th Ave, Yuma, AZ 85364, United States","P96F+8X Yuma, Arizona, USA",https://www.jiffylube.com/locations/az/yuma/2493?utm_source=google&utm_medium=organic&utm_term=local&utm_content=google&utm_campaign=maps,+1 928-783-8670,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqe19HrOy-RxjSIjPPYBoaa6x_2XdM4B_puG5UxS9geAshe_f8qe2en2MCQ5H20GYGwniYHM2RuiUHs_u6IZvWoBo3BdZ0Z7gkBKRyv6baiDtagjMtOtuee0wmf1KMfe3aUXXk3uqAmmy4O=w408-h265-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:50.779Z
https://www.google.com/maps/place/Love%27s+Truck+Care/data=!4m7!3m6!1s0x80d65fdd5403662b:0xb31d55a5adc06b!8m2!3d32.6854723!4d-114.583278!16s%2Fg%2F11sqzv90n8!19sChIJK2YDVN1f1oARa8CtpVUdswA,Love's Truck Care,2.8,42,Truck repair shop,,"2931 Gila Ridge Rd, Yuma, AZ 85365, United States","MCP8+5M Yuma, Arizona, USA",https://www.loves.com/locations/349,+1 928-341-9100,Open · Closes 11 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UZ62N-xbukk6SdiCMcwC5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.514755&pitch=0&thumbfov=100,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:51:55.800Z
https://www.google.com/maps/place/Arizona+Truck+Service/data=!4m7!3m6!1s0x80d6f542832f196b:0x5ce2cc19acda3232!8m2!3d32.7007026!4d-114.5900726!16s%2Fg%2F11j7w4n1vh!19sChIJaxkvg0L11oARMjLarBnM4lw,Arizona Truck Service,4.1,21,Truck repair shop,,"1499 S Atlantic Ave, Yuma, AZ 85365, United States","PC25+7X Yuma, Arizona, USA",,+1 928-955-5198,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwlp1yis0uEZ_WkiTPfMlcKU9x1QOrXMXgou3l-osjjv6lXHlH-p3A-BeayuRWixTd19a2o7CfyzJd5oK5ykm9pQ_5TaD5xvbxNyXDE04GAWEKPL_sdqzNo6_RT61Di2r7WcfPrA=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:00.853Z
"https://www.google.com/maps/place/Bordertown+Auto,+Diesel+and+Offroad/data=!4m7!3m6!1s0x80d6f50073f161e5:0xdedc56af4fd07943!8m2!3d32.693455!4d-114.6155818!16s%2Fg%2F11x60krj8f!19sChIJ5WHxcwD11oARQ3nQT69W3N4","Bordertown Auto, Diesel and Offroad",5.0,11,Auto repair shop,,"1875 S Arizona Ave, Yuma, AZ 85364, United States","M9VM+9Q Yuma, Arizona, USA",http://bordertownautodiesel.com/,+1 928-783-9471,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HmKDgE1xdy2X4LvS776bfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.60395&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:05.728Z
https://www.google.com/maps/place/Redburn+Tire+Company/data=!4m7!3m6!1s0x80d65f0a3e653ead:0x159ea822272b6ec5!8m2!3d32.6665269!4d-114.5780004!16s%2Fg%2F1tf1p3ch!19sChIJrT5lPgpf1oARxW4rJyKonhU,Redburn Tire Company,4.5,11,Tire shop,,"3219 E 33rd Pl, Yuma, AZ 85365, United States","MC8C+JQ Yuma, Arizona, USA",,+1 928-726-2700,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fZluWjULmGRPfO4X8Owc6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.98499&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:10.499Z
https://www.google.com/maps/place/Tony%27s+Auto+Service+and+Towing/data=!4m7!3m6!1s0x80d6f653dc273811:0x7a596293ed0fed7c!8m2!3d32.7128103!4d-114.6613679!16s%2Fg%2F11b76twqvh!19sChIJETgn3FP21oARfO0P7ZNiWXo,Tony's Auto Service and Towing,4.6,99,Car repair and maintenance service,,"3405 W 8th St, Yuma, AZ 85364, United States","P87Q+4F Yuma, Arizona, USA",https://tonysauto.juulio.com/,+1 928-210-5416,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMLvRnd30W_I-lSykB2q6xSdYeTLB9dwuzf40sT3Xu0qQ-eSNPVOh5dCIxqO2iPeHr2zOr1lpxgjnjWxEBmwSW5ZNgMI0nwSgn_3MSJE6Kmvz4YAhghyNAhhc7gH7V4wfG9YM3QQ=w408-h544-k-no,true,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:15.424Z
https://www.google.com/maps/place/Purcell+Tire+and+Service+Centers/data=!4m7!3m6!1s0x80d65f9d529ad9b3:0xcb87d5f675e29f88!8m2!3d32.676997!4d-114.516655!16s%2Fg%2F1vxz9xpc!19sChIJs9maUp1f1oARiJ_idfbVh8s,Purcell Tire and Service Centers,4.9,556,Tire shop,· In-store shopping · In-store pick-up · Delivery,"6705 Gila Ridge Rd, Yuma, AZ 85365, United States","MFGM+Q8 Yuma, Arizona, USA",http://www.purcelltire.com/,+1 928-317-0769,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSiV-l33cYpwuKzUhYbRNMjo6za79N5_S5IWxQL7H3KBSdjmaZ28vmEaiA33m3xCCWoIUrae9Z9gWlQrWsQODDe6NuAlFR9g86JTfuX-q9c3WDjvCTdWImyLMskbbrFl9n9egG=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:20.316Z
https://www.google.com/maps/place/Cliff%27s+Garage/data=!4m7!3m6!1s0x80d6f7ab2f0b006f:0x6a7ad10102ab37d4!8m2!3d32.7137108!4d-114.6672147!16s%2Fg%2F1vn_z78d!19sChIJbwALL6v31oAR1DerAgHRemo,Cliff's Garage,4.3,64,Auto repair shop,,"739 S Avenue C, Yuma, AZ 85364, United States","P87M+F4 Yuma, Arizona, USA",,+1 928-343-2127,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoo4vdMqBZWeYn4SAYDRYxVINtK7CWhn6_uYmJ4TbeIj4Iq0T_18Tv4zJanMU75nmYb7I0okOnaV-x7kO4idIV1DKQKeuXQZis7kepOeQwJgZLiFSLHBTAlDn_QdmkJ_O6PSJRUbD2R2MM=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:25.405Z
"https://www.google.com/maps/place/Tire+shop/@32.7070396,-114.6402957,17z/data=!3m1!4b1!4m6!3m5!1s0x80d6f70058d31b7f:0xa552474a0d4717ef!8m2!3d32.7070396!4d-114.6402957!16s%2Fg%2F11vqv1c5fr",Tire shop,,,Auto repair shop,,"1600 W 12th St, Yuma, AZ 85364, United States","P945+RV Yuma, Arizona, USA",,,,,,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:30.157Z
https://www.google.com/maps/place/Alexander+Toyota+Service+Department/data=!4m7!3m6!1s0x80d65f484c4a6ba1:0x544f941035a54e68!8m2!3d32.668428!4d-114.6108182!16s%2Fg%2F11g9qck488!19sChIJoWtKTEhf1oARaE6lNRCUT1Q,Alexander Toyota Service Department,4.8,1318,Auto repair shop,,"889 E 32nd St, Yuma, AZ 85365, United States","M99Q+9M Yuma, Arizona, USA",,+1 928-344-1170,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqW93Mg3FLgm4L56whIl3tiVIBPaoVy9nXn14Irq8MmhEqHIPckllFyicGulfOMF1i_GlriwzN07rRe0w8wC6Be3lx6IvQzvwjqyNzuTvJNLYc_bxj04qbzdpLKLzb4zm2JHNj7=w408-h271-k-no,true,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,6:30 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:35.211Z
https://www.google.com/maps/place/Arizona+Auto+Clinic+Inc./data=!4m7!3m6!1s0x80d6f6747cd41ca9:0xd229e65de5b6f76!8m2!3d32.7090979!4d-114.6243561!16s%2Fg%2F1tdkbby_!19sChIJqRzUfHT21oARdm9b3mWeIg0,Arizona Auto Clinic Inc.,4.7,92,Auto repair shop,,"1001 S 4th Ave, Yuma, AZ 85364, United States","P95G+J7 Yuma, Arizona, USA",http://www.arizonaautoclinic.com/,+1 928-782-9005,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprg_WmcJYRb57orGUID2qU3Uoy6pEPSjLw6CR8KWGZv9prtvDLWAFYRf-SOmjam-c5ZJNltPBHdKHx_WYTxy-b6--9azzCr3InhyrWFniMg-pjRRVImldQQk-BlWFWYyK01Vu1rg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:40.661Z
https://www.google.com/maps/place/Sam%27s+Club+Tire+%26+Battery/data=!4m7!3m6!1s0x80d6f5edf2759cb3:0x594671d5a2aaf4d7!8m2!3d32.7011984!4d-114.5995249!16s%2Fg%2F11g9nkr967!19sChIJs5x18u311oAR1_SqotVxRlk,Sam's Club Tire & Battery,4.2,13,Tire shop,· In-store shopping · Kerbside pickup,"1462 S Pacific Ave, Yuma, AZ 85365, United States","PC22+F5 Yuma, Arizona, USA",https://www.samsclub.com/club/6205-yuma-az/tires,+1 928-783-3684,Opens soon · 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTsYHfv3FbsaZRRdaJWkURbv9bQsjqezyuejwTVPG8Z8BRFv_2zb_v_0l44Gcqralu0eIH9TYTFHbwC0i0eSXuay1JGMegcqtiavaQFKSwMbsVRp7cD83WmPoAJX7IE4_lEew=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T14:52:46.197Z
