placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/Dr.+Kelsie+Oatmen/data=!4m7!3m6!1s0x86d671a6b796eb6b:0x8db9f4b05e29b711!8m2!3d32.2427924!4d-110.9459564!16s%2Fg%2F11ty7tytlg!19sChIJa-uWt6Zx1oYREbcpXrD0uY0,Dr. Kelsie Oatmen,5.0,1,Pediatrician,"1625 N Campbell Ave, Tucson, AZ 85719, United States","63V3+4J Tucson, Arizona, USA",,+1 520-694-0111,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGW7VIQtbhVmtKeciqTaZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.061584&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:02.724Z,,
https://www.google.com/maps/place/TMC+for+Children/data=!4m7!3m6!1s0x86d66e38ef500975:0xe302c4288aa21133!8m2!3d32.251497!4d-110.8782669!16s%2Fg%2F113fw9js1!19sChIJdQlQ7zhu1oYRMxGiiijEAuM,TMC for Children,3.7,93,Children's hospital,"5301 E Grant Rd South Entrance, Tucson, AZ 85712, United States","742C+HM Tucson, Arizona, USA",https://www.tmcaz.com/en/locations/tmc-for-children-6,+1 520-327-5461,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUDiDMY3OYrlfSHnx4Jy0yrfyiz8i_hrppTqiDZrLVfdwgFX8oDyUEt4-uixlOwEDipnucDvH4L9bLRKo-5dSVmBgHTPOXW7dvNzmrRenrwwEkkbkmwdEMmC7KJc1mlR_NlNuo=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:07.837Z,,
"https://www.google.com/maps/place/Banner+-+University+Medical+Group+Cholla+Pediatrics+%7C+Tucson,+AZ+%7C+Orange+Grove+Rd./data=!4m7!3m6!1s0x86d6749653c090f1:0x555e5fd366d2179f!8m2!3d32.3217641!4d-111.0136565!16s%2Fg%2F1tfm72r2!19sChIJ8ZDAU5Z01oYRnxfSZtNfXlU","Banner - University Medical Group Cholla Pediatrics | Tucson, AZ | Orange Grove Rd.",3.3,77,Medical clinic,"2167 W Orange Grove Rd, Tucson, AZ 85741, United States","8XCP+PG Tucson, Arizona, USA",https://www.bannerhealth.com/locations/tucson/banner-university-medical-group-cholla-pediatrics-orange-grove?y_source=1_MTE5MDc1MTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 520-694-5437,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPcq0LDRVSPEqok1xdoSYBxwYWC6lkWOfzQOKrV=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:12.594Z,,
https://www.google.com/maps/place/Dr.+Chi+Dai/data=!4m7!3m6!1s0x86d6723b44d9d487:0x5370a88e694bde67!8m2!3d32.2845224!4d-110.9335739!16s%2Fg%2F11sd2xpwss!19sChIJh9TZRDty1oYRZ95LaY6ocFM,Dr. Chi Dai,5.0,41,Neurologist,"2540 E River Rd, Tucson, AZ 85718, United States","73M8+RH Tucson, Arizona, USA",https://rymap.org/business/dr-chi-dai-htbyhp,+1 520-795-7750,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-EXbY7tV_sGk1z3xAzT-TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.18&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:15.382Z,,
"https://www.google.com/maps/place/Janel+Lloyd,+Md/data=!4m7!3m6!1s0x86d66e198f194ee1:0xb533eef42988a922!8m2!3d32.2631651!4d-110.8929331!16s%2Fg%2F1tfyf00d!19sChIJ4U4Zjxlu1oYRIqmIKfTuM7U","Janel Lloyd, Md",5.0,4,Pediatrician,"3085 N Swan Rd, Tucson, AZ 85712, United States","7474+7R Tucson, Arizona, USA",http://www.catalinapediatrics.com/,+1 520-323-3099,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GIIaPdDe1JMqM-veRkkd5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.976967&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:20.152Z,,
https://www.google.com/maps/place/Kopas+Brice+D+MD/data=!4m7!3m6!1s0x86d672f4be0ad0a3:0xf5e86744fa2ae534!8m2!3d32.2963443!4d-110.9604391!16s%2Fg%2F1s04h97fh!19sChIJo9AKvvRy1oYRNOUq-kRn6PU,Kopas Brice D MD,4.6,9,Pediatrician,"4930 N 1st Ave, Tucson, AZ 85718, United States","72WQ+GR Tucson, Arizona, USA",http://www.skylinepeds.com/,+1 520-577-3333,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uKbm4HqjddScMLBk3J3S9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.5027&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:24.855Z,,
"https://www.google.com/maps/place/Dr.+Sharon+I.+Mcdonough-Means,+MD/data=!4m7!3m6!1s0x86d671baf6c2bb5f:0x29e187d71fb6c2ed!8m2!3d32.2166999!4d-110.9722151!16s%2Fg%2F1w2yvb5s!19sChIJX7vC9rpx1oYR7cK2H9eH4Sk","Dr. Sharon I. Mcdonough-Means, MD",2.5,11,Pediatrician,"316 S Convent Ave, Tucson, AZ 85701, United States","628H+M4 Tucson, Arizona, USA",http://www.holisticspecialkids.com/index.html,+1 520-247-0405,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ck4A0LY-sDSEZlQQ3PEL1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.14314&pitch=0&thumbfov=100,false,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–12 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:29.795Z,,
https://www.google.com/maps/place/Roadrunner+Pediatrics/data=!4m7!3m6!1s0x86d66943b1d55ddf:0x16441d6c323b8bf4!8m2!3d32.219459!4d-110.7720072!16s%2Fg%2F11wvcll4fc!19sChIJ313VsUNp1oYR9Is7MmwdRBY,Roadrunner Pediatrics,5.0,38,Pediatrician,"105 S Houghton Rd #101, Tucson, AZ 85748, United States","669H+Q5 Tucson, Arizona, USA",https://roadrunnerpediatrics.com/,+1 520-438-5449,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPg8VH0aN1iw5QFMi_c4w48RwPP4bBbC9Wu0c58=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:34.733Z,,
"https://www.google.com/maps/place/Timothy+Johanson,+MD:+Pediatrics/data=!4m7!3m6!1s0x86d671a669bcb99d:0xb818547d04e084d9!8m2!3d32.240622!4d-110.9459828!16s%2Fg%2F1tggtzf5!19sChIJnbm8aaZx1oYR2YTgBH1UGLg","Timothy Johanson, MD: Pediatrics",5.0,1,Pediatrician,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+6J Tucson, Arizona, USA",https://www.bannerhealth.com/physician-directory/j/johanson-timothy-d,+1 520-694-8888,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RbYGRnvffVOUZhCPWz2tuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.6695&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:39.332Z,,
https://www.google.com/maps/place/Tanque+Verde+Pediatrics/data=!4m7!3m6!1s0x86d66ee6ac42fc49:0x2425e5fef7172aa!8m2!3d32.2511979!4d-110.831541!16s%2Fg%2F1tdsk6ql!19sChIJSfxCrOZu1oYRqnJx719eQgI,Tanque Verde Pediatrics,4.4,118,Pediatrician,"7507 E Tanque Verde Rd, Tucson, AZ 85715, United States","7529+F9 Tucson, Arizona, USA",https://tanqueverdepeds.com/,+1 520-722-2585,Closes soon · 4:30 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9uk0kKT-_AApdy4yn8eCB8fEaoxsh-4zqwEFu-8HsRdaSZnzMGiLlZTx36UFhX8vtscu80I6saUO_sAQ5dQh2wwbbIP_UFlOTdRky1B8X2HTvZQS2o_w6JDyx_USvfSlETtGm=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9–11 am,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:44.201Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Integrative+Pediatric+Center/data=!4m7!3m6!1s0x86d671d0c2ee67e7:0xf3abb81ff684ed49!8m2!3d32.242458!4d-110.910236!16s%2Fg%2F1tgj9827!19sChIJ52fuwtBx1oYRSe2E9h-4q_M,Integrative Pediatric Center,,,Medical clinic,"1643 N Alvernon Way # 102, Tucson, AZ 85712, United States","63RQ+XW Tucson, Arizona, USA",,+1 520-743-4660,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L2A6wWiiB01AOpH8fQVAQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.35585&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:48.922Z,,
https://www.google.com/maps/place/Orange+Grove+Pediatrics/data=!4m7!3m6!1s0x86d67498371fde1f:0x2448d7abea3a9a5c!8m2!3d32.3224265!4d-111.0083177!16s%2Fg%2F1tlvpzpt!19sChIJH94fN5h01oYRXJo66qvXSCQ,Orange Grove Pediatrics,4.3,65,Pediatrician,"1925 W Orange Grove Rd # 302, Tucson, AZ 85704, United States","8XCR+XM Tucson, Arizona, USA",http://orangegrovepediatrics.com/,+1 520-797-3888,Closes soon · 4:30 pm · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPMyHirOrB9AJ-NzXAyDXqpZ7IOkZSgt7PBzZVh=w408-h306-k-no,true,"8:30 am–12 pm, 1:30–4:30 pm","8:30 am–12 pm, 1:30–4:30 pm","9 am–12 pm, 1:30–4:30 pm","8:30 am–12 pm, 1:30–4:30 pm",Closed,Closed,"8:30 am–12 pm, 1:30–4:30 pm","https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:53.932Z,,
https://www.google.com/maps/place/Great+Grins+Children%27s+Dentistry/data=!4m7!3m6!1s0x86d67183dc319325:0x50b27e836e3975ba!8m2!3d32.2714686!4d-110.9083817!16s%2Fg%2F1tr7jv2b!19sChIJJZMx3INx1oYRunU5boN-slA,Great Grins Children's Dentistry,4.9,1115,Pediatric dentist,"3953 E Paradise Falls Dr #110, Tucson, AZ 85712, United States","73CR+HJ Tucson, Arizona, USA",https://greatgrinsdds.com/,+1 520-325-4746,Closes soon · 4:30 pm · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMxNFZp-te5xsDR0rC_IxkDdGIL2DzW1nEBD8HO=w631-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:43:58.721Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Goldberg+Steven+MD/data=!4m7!3m6!1s0x86d66e198f194ee1:0x4fc90977bbca7cb8!8m2!3d32.2631581!4d-110.8929224!16s%2Fg%2F1tdhffn_!19sChIJ4U4Zjxlu1oYRuHzKu3cJyU8,Goldberg Steven MD,5.0,6,Pediatrician,"3085 N Swan Rd, Tucson, AZ 85712, United States","7474+7R Tucson, Arizona, USA",http://catalinapediatrics.com/,+1 520-323-3099,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GIIaPdDe1JMqM-veRkkd5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.74023&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:03.528Z,,
"https://www.google.com/maps/place/Valerie+Ebert,+DO:+Pediatrics/data=!4m7!3m6!1s0x86d671a689ee0c81:0x6952f9eb888274d4!8m2!3d32.2409731!4d-110.9459648!16s%2Fg%2F11c5zq6v2k!19sChIJgQzuiaZx1oYR1HSCiOv5Umk","Valerie Ebert, DO: Pediatrics",,,Internist,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+9J Tucson, Arizona, USA",https://www.bannerhealth.com/physician-directory/e/ebert-valerie-c,+1 520-694-8888,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDZNllHTj9eKS0uM9evNBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.93707&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:08.198Z,,
https://www.google.com/maps/place/Arthur+Andrew+W+MD/data=!4m7!3m6!1s0x86d67127f140d4d7:0xbd929806189372b0!8m2!3d32.2212713!4d-110.985852!16s%2Fg%2F1wb8v3y2!19sChIJ19RA8Sdx1oYRsHKTGAaYkr0,Arthur Andrew W MD,5.0,2,Pediatrician,"839 W Congress St, Tucson, AZ 85745, United States","62C7+GM Tucson, Arizona, USA",http://www.elrio.org/,+1 520-670-3909,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_RYEX8rPiN4YjNMbBMSXew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.8318&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:12.944Z,,
"https://www.google.com/maps/place/Ann+Juodakis,+MD:+Pediatrics/data=!4m7!3m6!1s0x86d671a689ee0c81:0x5a56dc9ed58b039c!8m2!3d32.2409829!4d-110.9457686!16s%2Fg%2F11c5zzttf3!19sChIJgQzuiaZx1oYRnAOL1Z7cVlo","Ann Juodakis, MD: Pediatrics",,,Pediatrician,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+9M Tucson, Arizona, USA",https://www.bannerhealth.com/physician-directory/j/juodakis-ann,+1 520-694-8888,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDZNllHTj9eKS0uM9evNBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.66516&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:17.965Z,,
"https://www.google.com/maps/place/Dr.+Christine+N.+Legler,+MD/data=!4m7!3m6!1s0x86d66e38ef500975:0x133a4b385d8f30db!8m2!3d32.2510761!4d-110.8812298!16s%2Fg%2F1tf_hvwj!19sChIJdQlQ7zhu1oYR2zCPXThLOhM","Dr. Christine N. Legler, MD",4.0,4,Pediatrician,"5301 E Grant Rd, Tucson, AZ 85712, United States","7429+CG Tucson, Arizona, USA",,+1 520-319-0727,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jAowraGHxA7THc7y-j8skA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.84744&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:22.720Z,,
https://www.google.com/maps/place/Old+Pueblo+Pediatrics:+Delp+Zebulon+MD/data=!4m7!3m6!1s0x86d674ce67ca8149:0xd30b30185b0faeed!8m2!3d32.3358779!4d-111.0318355!16s%2Fg%2F1tdbr9ks!19sChIJSYHKZ8501oYR7a4PWxgwC9M,Old Pueblo Pediatrics: Delp Zebulon MD,4.7,13,Pediatrician,"3043 W Ina Rd, Tucson, AZ 85741, United States","8XP9+97 Tucson, Arizona, USA",https://oldpueblopeds.com/,+1 520-797-7070,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pD9RweJk_fNtFtKEcFLw2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.09854&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:27.397Z,,
https://www.google.com/maps/place/Children%27s+Orthopedic+Specialists/data=!4m7!3m6!1s0x86d67235725da5dd:0xeace704cc2969e5c!8m2!3d32.2909955!4d-110.9481722!16s%2Fg%2F1tfzmsjl!19sChIJ3aVdcjVy1oYRXJ6Wwkxwzuo,Children's Orthopedic Specialists,4.8,516,Orthopedic surgeon,"1605 E River Rd #101, Tucson, AZ 85718, United States","73R2+9P Tucson, Arizona, USA",http://www.orthoforkids.com/,+1 520-296-5437,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqT-p8ejh7t6dojnf5tviib868SUWplqfL2tV1Dz77-Ew39YuCe-4iIhFdliiPk63xQvcYuF4i0crEeBfQzTWO7wmBzpFIWj-8VvmkzPzWFWNrIlHNtqYqlyR70FuWahMRgNLGu=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:32.243Z,,
"https://www.google.com/maps/place/Banner+Children%27s+Emergency+Room+at+Diamond+Children%27s+%7C+Tucson,+AZ+%7C+Campbell+Ave./data=!4m7!3m6!1s0x86d671a6c1e3600d:0xfc8cb27af688a718!8m2!3d32.2423681!4d-110.9464833!16s%2Fg%2F12hv3c7jv!19sChIJDWDjwaZx1oYRGKeI9nqyjPw","Banner Children's Emergency Room at Diamond Children's | Tucson, AZ | Campbell Ave.",2.9,38,Emergency room,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+WC Tucson, Arizona, USA",https://www.bannerhealth.com/locations/tucson/diamond-childrens-medical-center-er?utm_source=gmb&utm_medium=listing&utm_campaign=ed_webcta&y_source=1_MTM4NjA1MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 520-694-5437,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMnvmtDWGRZ6LxSY-R6O_VoVIJY8mEj3YeCwcTG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:37.072Z,,
https://www.google.com/maps/place/Sadalla+Alissa+A+MD/data=!4m7!3m6!1s0x86d673e710cba3d7:0xb67852348f290e91!8m2!3d32.2725133!4d-110.9764855!16s%2Fg%2F1tftlnl_!19sChIJ16PLEOdz1oYRkQ4pjzRSeLY,Sadalla Alissa A MD,5.0,1,Pediatrician,"320 W Prince Rd, Tucson, AZ 85705, United States","72FF+2C Tucson, Arizona, USA",http://www.tmcaz.com/dr-alissa-a-sadalla-md-pediatrics,+1 520-670-3909,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eMCPvJuCFEA7ioyvbZyFfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.24529&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:42.018Z,,
https://www.google.com/maps/place/Old+Pueblo+Pediatrics/data=!4m7!3m6!1s0x86d674ce67ca8149:0x38c96537e0c96243!8m2!3d32.3358779!4d-111.0318355!16s%2Fg%2F1tfrxy9f!19sChIJSYHKZ8501oYRQ2LJ4DdlyTg,Old Pueblo Pediatrics,3.5,85,Pediatrician,"3043 W Ina Rd, Tucson, AZ 85741, United States","8XP9+97 Tucson, Arizona, USA",https://www.oldpueblopeds.com/,+1 520-797-7070,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYAl-F-564qJrS3-P51--gBhg49_kCL0cAEUfIPsC3_u55UwKR3i9owfuKctJ0VsTEIT2PqVnYk9GOpRjBX6LMKL9QKMktkgfq8jb4E4E5L3kACLEYQeFaY37t8oung82L81g=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:47.137Z,,
"https://www.google.com/maps/place/Jasna+Seserinac,+MD:+Pediatrics/data=!4m7!3m6!1s0x86d671a689ee0c81:0x83ab6f7dc975b9d8!8m2!3d32.2409829!4d-110.9457686!16s%2Fg%2F1tjwj5nk!19sChIJgQzuiaZx1oYR2Ll1yX1vq4M","Jasna Seserinac, MD: Pediatrics",1.0,1,Pediatrician,"1501 N Campbell Ave, Tucson, AZ 85724, United States","63R3+9M Tucson, Arizona, USA",,+1 520-694-8888,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDZNllHTj9eKS0uM9evNBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.66516&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:52.448Z,,
https://www.google.com/maps/place/Foster+Ariana+MD/data=!4m7!3m6!1s0x86d66e198f194ee1:0x90b1140d9327170f!8m2!3d32.2631187!4d-110.8929581!16s%2Fg%2F1v3h_f2p!19sChIJ4U4Zjxlu1oYRDxcnkw0UsZA,Foster Ariana MD,5.0,5,Pediatrician,"3085 N Swan Rd, Tucson, AZ 85712, United States","7474+6R Tucson, Arizona, USA",,+1 520-323-3099,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GIIaPdDe1JMqM-veRkkd5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.664515&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:55.612Z,,
https://www.google.com/maps/place/Johnson+Curtis+M+MD/data=!4m7!3m6!1s0x86d66e198c5992e7:0x65b799953dd6184f!8m2!3d32.2631187!4d-110.8929581!16s%2Fg%2F1263hm8dx!19sChIJ55JZjBlu1oYRTxjWPZWZt2U,Johnson Curtis M MD,5.0,1,Pediatrician,"3085 N Swan Rd, Tucson, AZ 85712, United States","7474+6R Tucson, Arizona, USA",,+1 520-323-3099,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GIIaPdDe1JMqM-veRkkd5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.664515&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:44:58.734Z,,
https://www.google.com/maps/place/Catalina+Foothills+Pediatric+Psychiatry/data=!4m7!3m6!1s0x86d66e1075471ccb:0x7ce9505261589127!8m2!3d32.2679305!4d-110.8909731!16s%2Fg%2F11btxhh20s!19sChIJyxxHdRBu1oYRJ5FYYVJQ6Xw,Catalina Foothills Pediatric Psychiatry,,,Psychiatrist,"4739 E Camp Lowell Dr, Tucson, AZ 85712, United States","7495+5J Tucson, Arizona, USA",http://cfpptucson.com/,+1 520-428-3933,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A7k8Dm6IUvh5j9LAoZq0xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.540184&pitch=0&thumbfov=100,true,3–5 pm,3–5 pm,3–5 pm,3–5 pm,Closed,Closed,3–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:45:03.512Z,,
https://www.google.com/maps/place/Davis+Pediatric+Dentistry/data=!4m7!3m6!1s0x86d673b7dfde458b:0xc23dde88f3a10c3c!8m2!3d32.289371!4d-110.9592061!16s%2Fg%2F11bwq3z69f!19sChIJi0Xe37dz1oYRPAyh84jePcI,Davis Pediatric Dentistry,4.6,31,Pediatric dentist,"4566 N 1st Ave STE 150, Tucson, AZ 85718, United States","72QR+P8 Tucson, Arizona, USA",https://www.tucsonkidsdentist.com/,+1 520-742-4118,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7B2BHztRgaiM4w85VaHILQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.81772&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-02-10T22:45:08.405Z,,
