placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Bay+Area+Overhead/data=!4m7!3m6!1s0x89c7a57324ba0d5b:0x2d09da8549387941!8m2!3d39.6440315!4d-75.9700547!16s%2Fg%2F11bt_hyb2z!19sChIJWw26JHOlx4kRQXk4SYXaCS0,Bay Area Overhead,5.0,299,Garage door supplier,"2411 Theodore Rd Suite 2, North East, MD 21901, United States","J2VH+JX North East, Maryland, USA",http://bayareaoverhead.com/,+1 410-398-2205,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNZMQ4qHS4mWDtyZHgaza0_JsHUr2P-gnYzdTsk=w408-h255-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Harrington+DE/@38.9237244,-75.5777033,14z",2025-11-07T22:55:52.712Z,,,,
https://www.google.com/maps/place/Ultimate+Garage+Door+Repair/data=!4m7!3m6!1s0x21308df290fde151:0xdf63c1db13e03161!8m2!3d39.1613!4d-76.728479!16s%2Fg%2F11q2scp8ph!19sChIJUeH9kPKNMCERYTHgE9vBY98,Ultimate Garage Door Repair,4.6,5,Garage door supplier,,,https://www.ultimategaragedoorrepairmd.com/,+1 443-422-6449,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMCRLOc2iUhT70NAbxZm7is26TDtAERa0OgByW4=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Harrington+DE/@38.9237244,-75.5777033,14z",2025-11-07T22:55:57.908Z,,,,
https://www.google.com/maps/place/Access+Overhead+Door+Co./data=!4m7!3m6!1s0x89c6adbcd470335d:0x1b3d6122714da67f!8m2!3d40.1644688!4d-75.0268784!16s%2Fg%2F11c31qbr05!19sChIJXTNw1LytxokRf6ZNcSJhPRs,Access Overhead Door Co.,5.0,33,Garage door supplier,"1474 Street Rd, Southampton, PA 18966, United States","5X7F+Q6 Southampton, Upper Southampton Township, PA, USA",https://accessoverheaddoorco.com/,+1 215-322-1211,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPyb-1PWYR4MFcMu9IlkjYJZrjVs7ZT1J6sNOHB=w426-h240-k-no,true,7 am–10 pm,9 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Harrington+DE/@38.9237244,-75.5777033,14z",2025-11-07T22:56:03.673Z,,,,
https://www.google.com/maps/place/495+Garage+Door/data=!4m7!3m6!1s0x89b7cf0bcd2ebce9:0x961afc46e8ab83f6!8m2!3d39.0439269!4d-77.0527135!16s%2Fg%2F11btm2qc0v!19sChIJ6bwuzQvPt4kR9oOr6Eb8GpY,495 Garage Door,4.9,3871,Garage door supplier,"11510 Georgia Ave # 101, Silver Spring, MD 20902, United States","2WVW+HW Silver Spring, Maryland, USA",http://www.495garagedoor.com/,+1 301-444-5544,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipNgiaJVRi9ayGD-8boYfnj0teWW4eeUpjR_EopV=w408-h273-k-no,true,8 am–6 pm,Closed,9 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Harrington+DE/@38.9237244,-75.5777033,14z",2025-11-07T22:56:08.884Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Anchor+Garage+Doors/data=!4m7!3m6!1s0x89c0e54eaff44ed3:0x1dd999177f2fffa5!8m2!3d39.429677!4d-74.497621!16s%2Fg%2F11ldt4vpyd!19sChIJ0070r07lwIkRpf8vfxeZ2R0,Anchor Garage Doors,5.0,79,Garage door supplier,"305 Spruce St, Absecon, NJ 08201, United States","CGH2+VX Absecon, New Jersey, USA",https://www.anchorgaragedoors.com/,+1 609-731-7900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMgRszDiAAmSkMeHwzIb5t02X7LEqmj4RfFxz1v=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Harrington+DE/@38.9237244,-75.5777033,14z",2025-11-07T22:56:14.090Z,,,,
https://www.google.com/maps/place/Best+Ace+Hardware/data=!4m7!3m6!1s0x89b8857a86b83819:0x9dba6d21a864773d!8m2!3d38.9265677!4d-75.5643752!16s%2Fg%2F1tfkm1vy!19sChIJGTi4hnqFuIkRPXdkqCFtup0,Best Ace Hardware,4.5,244,Hardware store,"3000 Midway Dr #2, Harrington, DE 19952, United States","WCGP+J6 Harrington, Delaware, USA",http://www.bestace.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=10677,+1 302-398-6447,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGP-ITfuQkRvqMXfE6RQXIqPjJvxNsU49FxNqt-f5ZoeqCBcjkcpFTX2EDWOPqR-l1ZUF6W3sdMhVIj_G3080SNiW33rtt4mrYD8FUZKulySbQf14ngfECwtiaklysjMHjqqcO=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Harrington+DE/@38.9237244,-75.5777033,14z",2025-11-07T22:56:19.280Z,,,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery"
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Rehoboth+Beach+DE/@38.7209454,-75.0760137,14z",2025-11-07T22:56:27.869Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Lewes+DE/@38.7745565,-75.1393498,14z",2025-11-07T22:56:36.533Z,,,No new results found,
https://www.google.com/maps/place/Behind+Closed+Doors+Custom+Closets+%26+Cabinetry/data=!4m7!3m6!1s0x89b8cf86c7f35a97:0xd585c8e2083f35eb!8m2!3d38.8494854!4d-76.2559225!16s%2Fg%2F1td6t3p8!19sChIJl1rzx4bPuIkR6zU_COLIhdU,Behind Closed Doors Custom Closets & Cabinetry,5.0,164,Cabinet maker,,,http://bcdclosets.com/,+1 302-537-4811,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzTj4L61lqpAW9CfVBHqbWXrXXgn4fEvhrXRgGXDctwPQ_lscuK_Ix5tOFIrXaWCNW_dmaXJn2ijw7bilOY9EQS4XNWuCS1mRjX7kGB77pggCwMYerlw4GtglXfOjiT9nJVxXI=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:56:54.709Z,,,,
https://www.google.com/maps/place/24%2F7+Garage+Doors+Service/data=!4m7!3m6!1s0x89b91d9f9b3ea4f3:0xfb3fccf81863a2c1!8m2!3d38.9204845!4d-75.5495158!16s%2Fg%2F11qhxyngs8!19sChIJ86Q-m58duYkRwaJjGPjMP_s,24/7 Garage Doors Service,5.0,37,Garage door supplier,,,https://247garagedoorsservice.com/,+1 443-614-0156,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzU-03TeQ1goHKlpk3QBiPLa2iyd40bq1yyXkH9s7SqlXjoXvlziowVQGJQyy6aD_Q2znMie72o4cA2LSj5MzK1EzuhUlC2fLlTw0JgUwavH9M77CnHW3w_3KhPgUDQZAu_2F9NDQ=w408-h306-k-no,true,7 am–7 pm,8 am–12 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:56:59.718Z,,,,
https://www.google.com/maps/place/Posh+Remodeling/data=!4m7!3m6!1s0x89c6fded9c2f0b3d:0xb68d770fa72b509a!8m2!3d38.5538162!4d-75.1533296!16s%2Fg%2F11hb5ng2hv!19sChIJPQsvnO39xokRmlArpw93jbY,Posh Remodeling,4.9,212,Contractor,"34198 Vines Creek Rd, Dagsboro, DE 19939, United States","HR3W+GM Dagsboro, Delaware, USA",http://www.homesbyposh.com/,+1 302-244-8621,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMCX1ONEruj2Miq7da-rJ52OgJKg0iqrRVM4C_k=w408-h306-k-no,true,7 am–9 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:10.158Z,,,,
"https://www.google.com/maps/place/Betha+Coast+Woodstove+Cleaning+and+Restoration+Services+Contractor+Corp,+DE/data=!4m7!3m6!1s0x89b8d200ceeebc53:0x404343091404e98c!8m2!3d38.5205731!4d-75.0557567!16s%2Fg%2F11gfjsx6yy!19sChIJU7zuzgDSuIkRjOkEFAlDQ0A","Betha Coast Woodstove Cleaning and Restoration Services Contractor Corp, DE",5.0,3,General contractor,"34026 Coastal Hwy, Bethany Beach, DE 19930, United States","GWCV+6M Bethany Beach, Delaware, USA",,+1 302-541-1992,Open ⋅ Closes 9:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8kgkfW0XhCAbAmn40hUY9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.8533444&pitch=0&thumbfov=100,false,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:15.366Z,,,,
"https://www.google.com/maps/place/All+States+Garage+Repair,+Inc./@38.4233837,-75.1379832,17z/data=!3m1!4b1!4m6!3m5!1s0x89b8d76e8a92514b:0xf27de07e704cd12a!8m2!3d38.4233837!4d-75.1379832!16s%2Fg%2F1vkxn4wg","All States Garage Repair, Inc.",4.4,9,Corporate office,"11935 Hammer Rd, Bishopville, MD 21813, United States","CVF6+9R Bishopville, Maryland, USA",,,Closed ⋅ Opens 8 am Mon,,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:22.284Z,,,,
https://www.google.com/maps/place/JR+Garage+Door+and+Services/data=!4m7!3m6!1s0x89b70bbf55f9c9b9:0xb837103af2237f20!8m2!3d38.8292796!4d-76.924794!16s%2Fg%2F11g_x6g6j6!19sChIJucn5Vb8Lt4kRIH8j8joQN7g,JR Garage Door and Services,4.9,192,Garage door supplier,,,https://jrgarageservices.com/,+1 240-505-7982,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOjTK3x2VV421B3OzKz3V3Z26-tN7dXRqGoCs8P=w519-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:27.212Z,,,,
https://www.google.com/maps/place/United+Custom+Contractors+Inc/data=!4m7!3m6!1s0x89b8cdfd180f8e69:0x850825b1364f116b!8m2!3d38.5282814!4d-75.0565059!16s%2Fg%2F1tkkvs9j!19sChIJaY4PGP3NuIkRaxFPNrElCIU,United Custom Contractors Inc,4.8,14,Construction company,"39824 Hickman Plaza Rd Unit 6, Bethany Beach, DE 19930, United States","GWHV+89 Bethany Beach, Delaware, USA",http://www.unitedcustomcontractors.com/,+1 302-537-1717,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNQ11s_-QHR1c1BR3ErfnSykt4dBRKx2s8FTXIh=w408-h544-k-no,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:32.288Z,,,,
https://www.google.com/maps/place/Golden+Eagle+Locks+and+Doors/data=!4m7!3m6!1s0x6bad7d7ed51090ef:0xb331bd059a64691b!8m2!3d40.149143!4d-75.1161932!16s%2Fg%2F11t533pf6l!19sChIJ75AQ1X59rWsRG2lkmgW9MbM,Golden Eagle Locks and Doors,4.9,254,Garage door supplier,"501 Grant Ave, Willow Grove, PA 19090, United States","4VXM+MG Willow Grove, Pennsylvania, USA",https://golden-eagle-locks-and-doors.com/,+1 215-520-0081,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMujA54TkVt4RGDQRUCuD2tM6CT4loT9m6HvpnL=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:37.375Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ASAP+GARAGE+DOOR+SERVICES+INC/data=!4m7!3m6!1s0x89c22fe3ef6f7ac5:0x6ea7aa0060db4e83!8m2!3d40.2522189!4d-74.0309043!16s%2Fg%2F11jclnp7df!19sChIJxXpv7-MvwokRg07bYACqp24,ASAP GARAGE DOOR SERVICES INC,5.0,196,Garage door supplier,"608 Deal Rd, Ocean Township, NJ 07712, United States","7X29+VJ Ocean Township, New Jersey, USA",https://www.asapgaragedoorsrepair.com/,+1 732-322-8877,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPNzTXsWfFAr008bsQe-LJFialM4M6nw-9kOx07=w408-h306-k-no,true,5 am–8 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:42.474Z,,,,
"https://www.google.com/maps/place/AEB+Services,+Inc./data=!4m7!3m6!1s0x60f22d724e45a025:0x2b1eb9c44c8cf942!8m2!3d38.6693905!4d-75.2069059!16s%2Fg%2F11vxgy2kpk!19sChIJJaBFTnIt8mARQvmMTMS5His","AEB Services, Inc.",5.0,14,Handyman/Handywoman/Handyperson,,,https://aebservicesinc.com/,+1 302-379-0344,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMMvTUhU2viD-0JEpdndjRC8n9TPyAHHu2nGDqA=w408-h272-k-no,true,7:30 am–7 pm,10 am–4 pm,12–4 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:47.249Z,,,,
https://www.google.com/maps/place/Morse+Roofing+%26+Siding/data=!4m7!3m6!1s0x89b8c365d1460d43:0x6ce851aa6caff63a!8m2!3d38.5532378!4d-75.2482666!16s%2Fg%2F11c75xl_47!19sChIJQw1G0WXDuIkROvavbKpR6Gw,Morse Roofing & Siding,5.0,330,Roofing contractor,"33334 Main St, Dagsboro, DE 19939, United States","HQ32+7M Dagsboro, Delaware, USA",http://www.morsehomeimprovement.com/,+1 302-663-0042,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOmlWM7Q6qjmIQ-8KCPOZANsw86IeKPWl_mGckf=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:52.301Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Aydelotte+%26+Sons+Overhead+Door/data=!4m7!3m6!1s0x89b9038ebfd94a91:0xc382d02c7fd7b7e2!8m2!3d38.4072554!4d-75.5858431!16s%2Fg%2F11t388sxz0!19sChIJkUrZv44DuYkR4rfXfyzQgsM,Aydelotte & Sons Overhead Door,3.8,29,Contractor,"620 W Naylor Mill Rd Ste E Ste. F, Salisbury, MD 21801, United States","CC47+WM Salisbury, Maryland, USA",,+1 443-366-6505,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipMGaxWjDZHD_L1JvB9sYlgwQPM0kTW9vSUsDJ6J=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:57:57.372Z,,,,
https://www.google.com/maps/place/ADP+Garage+Door+Repair/data=!4m7!3m6!1s0x89b7e551f46b50ff:0xb1331e4353048824!8m2!3d38.9742484!4d-76.5949204!16s%2Fg%2F11mw7qsy34!19sChIJ_1Br9FHlt4kRJIgEU0MeM7E,ADP Garage Door Repair,5.0,280,Garage door supplier,,,https://www.adpgaragedoors.com/severn-md/?utm_source=google&utm_medium=gbp&utm_campaign=gbp_severn,+1 410-600-1033,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOXM6m2lEInqvnreX7kQiGBsO7qf7pfwJZLOP0_=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:02.484Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Central+MD/data=!4m7!3m6!1s0x89c81d4efbebae53:0xd47bb83cd3a0e53c!8m2!3d39.2607038!4d-76.6865075!16s%2Fg%2F11r2rnjvp5!19sChIJU67r-04dyIkRPOWg0zy4e9Q,Precision Garage Door of Central MD,4.9,1810,Garage door supplier,"1400 Parker Rd, Arbutus, MD 21227, United States","7867+79 Arbutus, Maryland, USA",https://garagedoorbaltimore.com/?utm_source=gmb&utm_medium=location_arbutus&utm_campaign=website,+1 410-650-6267,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzn3bxUUlQj36NxW7E3zWXA4ow8ze8-v3qUKUJwi4Fp2mPI1ftGx-ZEpPDbiEbVg6MHSRyqh28rXWQi5nBab6qBesqlfBJpJGFlJJo2UY9s7104e85UHaC48TW5xt1O059RHwcI9TolJxP=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:07.582Z,,,,
https://www.google.com/maps/place/American+Garage+Door+Repair+Services/data=!4m7!3m6!1s0x89c159f70334f6b5:0xf88d0a249dcdcb2b!8m2!3d40.2483567!4d-74.7687259!16s%2Fg%2F11x5gk7pnn!19sChIJtfY0A_dZwYkRK8vNnSQKjfg,American Garage Door Repair Services,5.0,14,Garage door supplier,"1740 N Olden Ave, Ewing Township, NJ 08638, United States","66XJ+8G Ewing Township, New Jersey, USA",,+1 609-400-4499,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipN5SAdmlKJDwhNOgL9UlPvO8x0jZvToJx0S9szr=w408-h298-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:12.403Z,,,,
https://www.google.com/maps/place/Bella+Overhead+Door/data=!4m7!3m6!1s0x89c107614e2b37f1:0xa2a9e520569b38bd!8m2!3d39.6560487!4d-74.2232747!16s%2Fg%2F11cmgvkr4g!19sChIJ8TcrTmEHwYkRvTibViDlqaI,Bella Overhead Door,5.0,66,Garage door supplier,"1568 Mill Creek Rd, Manahawkin, NJ 08050, United States","MQ4G+CM Manahawkin, Stafford Township, NJ, USA",https://bellagaragedoors.com/,+1 609-978-2956,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPeOox0CC_Yt4fqbi0QkNCOspw5Sm-L4zaagmO8=w426-h240-k-no,true,8 am–7 pm,8 am–4 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:17.323Z,,,,
https://www.google.com/maps/place/Ace+Handyman+Services+Rehoboth/data=!4m7!3m6!1s0x89b8c3c08fc4523d:0x387d39556ce8af9d!8m2!3d38.7215555!4d-75.0772803!16s%2Fg%2F11y47y8xhy!19sChIJPVLEj8DDuIkRna_obFU5fTg,Ace Handyman Services Rehoboth,4.8,43,Handyman/Handywoman/Handyperson,"511 N Boardwalk Ste 102C, Rehoboth Beach, DE 19971, United States","PWCF+J3 Rehoboth Beach, Delaware, USA",http://www.acehandymanservices.com/offices/seaford-rehoboth,+1 302-212-0978,Open ⋅ Closes 4 am,https://lh3.googleusercontent.com/p/AF1QipO5iR2ZCX3YVDAD1bapCnkUSG5ghdkcSPfJdb-G=w408-h544-k-no,true,8 am–4 am,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:22.354Z,,,,
https://www.google.com/maps/place/All+Shore+Garage+Doors+And+Property+Management/data=!4m7!3m6!1s0x89c108c21057877b:0x9ca84b0576fb2dca!8m2!3d39.9038266!4d-74.4351655!16s%2Fg%2F11g6xsntv8!19sChIJe4dXEMIIwYkRyi37dgVLqJw,All Shore Garage Doors And Property Management,5.0,61,Garage door supplier,,,http://www.allshoregaragedoors.com/,+1 609-661-8959,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNAi71ci_YbxM9vrYLq-VdHdVSOpSDW55TvKrYv=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:27.415Z,,,,
https://www.google.com/maps/place/J+and+C+Home+Exteriors/data=!4m7!3m6!1s0x89b8c4e158fa2d7b:0xaec3cd67d3d9c8bd!8m2!3d38.7269146!4d-75.3534809!16s%2Fg%2F11rxh_03yc!19sChIJey36WOHEuIkRvcjZ02fNw64,J and C Home Exteriors,5.0,87,Roofing contractor,,,http://jandcroofingandexteriors.com/,+1 302-448-1621,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLlWxTPk2dWaUqWFKrJC5FJ4MEi5pBbIPMY5Ft7g88uEBVNK-DHDUzsvZ-hkgqfYlR_2KIjOE7Oy0gWMQPBXYr7Ny6sIlrVsSqPi9cYzq4KRVbRE4HnkIX-3rTGhkQpz7rZDce0KCsaHo=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:30.148Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Precision+Door+Service+of+Central+%26+South+Jersey/data=!4m7!3m6!1s0x89c186a3e713bfe1:0x632997812d6b28ee!8m2!3d40.0682726!4d-74.1467208!16s%2Fg%2F1vntkszm!19sChIJ4b8T56OGwYkR7ihrLYGXKWM,Precision Door Service of Central & South Jersey,4.9,1318,Garage door supplier,"225 Chambers Brg Rd, Brick Township, NJ 08723, United States","3V93+88 Brick Township, New Jersey, USA",https://precisiongaragedoorsnj.com/?utm_source=gmb&utm_medium=location_brick&utm_campaign=website,+1 732-328-9593,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyxQq7Id2_-kGDF6wtHZCumTdAisroje9anazyNt669p830_YRHr7RGtr26iHGNRwBfERr6zWAdgn_tohdN7dXlp5hmptJGAJtA5Y_n5arLMj4SAzMVdi2TeiIszXqwRoQcu4Bt=w408-h544-k-no,true,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:35.661Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Annapolis/data=!4m7!3m6!1s0x89b7f7bc4f21ef17:0x1481bf3150af7b9c!8m2!3d38.9781733!4d-76.5363141!16s%2Fg%2F11sc2gz5lh!19sChIJF-8hT7z3t4kRnHuvUDG_gRQ,Precision Garage Door of Annapolis,4.9,1014,Garage door supplier,"65 Old Solomons Island Rd, Annapolis, MD 21401, United States","XFH7+7F Annapolis, Maryland, USA",https://garagedoorbaltimore.com/?utm_source=gmb&utm_medium=location_annapolis&utm_campaign=website,+1 410-280-7373,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwksP8UEoqWwuJelBMlEFE_1FXz9mlOUm2ITv-_zSdNQpgWHMWJkzDVjWee4kDHfd8FTj3tEkU31UVMvTL0iqPERxPPmR5RpWq6RTmueAWtFUAO9Zx1e-c55qdSapxahWYYA8LUTQ=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:40.610Z,,,,
https://www.google.com/maps/place/Ferris+Home+Improvements/data=!4m7!3m6!1s0x89b8b7ca5d2f418f:0x8ce8a36c40a88e50!8m2!3d38.7247025!4d-75.1239207!16s%2Fg%2F11h6ydb141!19sChIJj0EvXcq3uIkRUI6oQGyj6Iw,Ferris Home Improvements,4.7,62,Roofing contractor,"19269 Coastal Hwy, Rehoboth Beach, DE 19971, United States","PVFG+VC Rehoboth Beach, Delaware, USA",https://www.ferrishomeimprovements.com/,+1 302-260-5200,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipNAtotPoHhYrPo6LRMNmeNTHfBy3t9_wxNC5WcU=w426-h240-k-no,true,Closed,10 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bethany+Beach+DE/@38.5395564,-75.0551806,14z",2025-11-07T22:58:45.557Z,,,,
